項目	値
事業の内容	２ 【事業の内容】当第３四半期累計期間において、当社において営まれている事業の内容について、重要な変更はありません。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期累計期間及び四半期報告書提出日（2020年６月12日）現在において、前事業年度の有価証券報告書に記載した「事業等のリスク」について、以下の追加すべき事項が生じております。 （新型コロナウイルス感染症に関するリスク情報）新型コロナウイルス感染症拡大の状況によっては、店舗の営業時間の短縮や臨時休業の実施、外出自粛等による来店客数の減少、個人消費の低迷や原材料等の供給の遅延が想定され、当社の財政状態及び経営成績に影響を与える可能性があります。当社は、各店舗で日々使用する食材等の一部について、名古屋市天白区の植田工場（セントラルキッチン）にて生産しております。従業員から新型コロナウイルス感染者が発生し、生産活動や店舗への食材等の供給に支障をきたす事態が発生した場合、当社の財政状態及び経営成績に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。また、当社は飲食事業の単一セグメントであるため、セグメント別の記載を省略しております。 （1）財政状態及び経営成績の状況当第３四半期累計期間（2019年８月１日から2020年４月30日）におけるわが国経済は、雇用情勢や所得環境の改善を背景に、景気は緩やかな回復基調で推移しました。しかしながら、米中貿易摩擦の長期化や英国のEU離脱問題、中東地域の地政学リスクによる影響など、世界経済の不確実性の高まりに加えて、直近においては、新型コロナウイルス感染症が猛威を振るい、国内外の経済をさらに下振れさせるリスクがあり、先行きは依然として不透明な状況が続いております。外食業界におきましては、人件費や物流費の上昇、原材料価格の高騰に加え、相次いで発生した自然災害の影響もあり、引き続き予断を許さない状況でありました。更には消費増税による消費マインドの冷え込みや、新型コロナウイルス感染症拡大防止のため政府・自治体による外出自粛要請等により、店舗の営業時間の短縮や休業を余儀なくされるなど、経営環境は極めて厳しく危機的な状況にあります。このような状況の中、当社におきましては、店舗運営機能の強化に努め、サービス力の安定と向上、商品のブラッシュアップや料理提供のスピードアップに取り組みました。また、営業面では、10月に「餃子フェア」、２月には「ふかひれフェア」をそれぞれ実施し、集客に努めました。さらに、ご家庭でも、お店のお料理を楽しんでいただけるテイクアウト専用メニューをご提供するなどテイクアウトの強化を図り、新たな需要の取り込みを行っております。店舗展開につきましては、当第３四半期累計期間における新規出店として2020年２月に「浜木綿　津藤方店」（三重県津市）を出店いたしました。一方で2020年４月に出店を予定しておりました「浜木綿　津島店」（愛知県津島市）はオープンを延期することといたしました。これにより、当第３四半期会計期間末現在の店舗数は、「浜木綿」31店舗、「四季亭」３店舗、「桃李蹊」８店舗の合計42店舗（すべて直営店）となっております。以上の結果、当第３四半期累計期間における売上高は3,729百万円と前年同四半期と比べ230百万円（5.8％）の減収となり、営業利益は62百万円と前年同四半期と比べ234百万円（79.1％）の減益、経常利益は47百万円と前年同四半期と比べ253百万円（84.1％）の減益、四半期純利益は17百万円と前年同四半期と比べ168百万円（90.7％）の減益となりました。 　　(資産)流動資産は、前事業年度末に比べ152百万円増加し、1,146百万円となりました。これは主に新規上場に伴う新株式の発行により、現金及び預金が195百万円増加したことによるものであります。固定資産は、前事業年度末に比べ282百万円増加し、2,657百万円となりました。これは主に建物が110百万円、リース資産が51百万円、建設仮勘定が72百万円増加したことによるものであります。 　　(負債)流動負債は、前事業年度末に比べ87百万円減少し、888百万円となりました。これは主に１年内償還予定の社債が100百万円増加した一方、１年内返済予定の長期借入金が104百万円、未払金が47百万円、未払法人税等が43百万円減少したことによるものであります。固定負債は、前事業年度末に比べ210百万円減少し、1,210百万円となりました。これは主に長期借入金が144百万円、社債が100百万円減少したことによるものであります。 　　(純資産)純資産は、前事業年度末に比べ732百万円増加し、1,704百万円となりました。これは主に新規上場に伴う新株式の発行により、資本金及び資本剰余金がそれぞれ370百万円増加したことによるものであります。 （2）経営方針・経営戦略等当第３四半期累計期間において、当社が定めている経営方針・経営戦略について重要な変更事項はありません。 （3）事業上及び財務上の対処すべき課題当第３四半期累計期間において、当社が対処すべき課題について重要な変更はありません。 （4）研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第３四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式2,768,000計2,768,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数(株)(2020年４月30日)提出日現在発行数(株)(2020年６月12日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,072,2001,072,200東京証券取引所ＪＡＳＤＡＱ(スタンダード)名古屋証券取引所(市場第二部)完全議決権株式であり、権利内容として何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計1,072,2001,072,200―― (注)１．2019年10月18日をもって、当社株式は東京証券取引所ＪＡＳＤＡＱ(スタンダード)及び名古屋証券取引所市場第二部に上場しております。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
