項目	値
事業の内容	 ３ 【事業の内容】当社は、2021年７月14日付で共同株式移転の方式により、大日本コンサルタント株式会社及び株式会社ダイヤコンサルタントの完全親会社として設立されました。  当社グループ(当社及び当社の関係会社)は、当社、大日本コンサルタント株式会社(連結子会社)、株式会社ダイヤコンサルタント(連結子会社)、Nippon Engineering-Vietnam Co., Ltd.(連結子会社)、ＮＥテクノ株式会社(連結子会社)、有限会社エーシーイー試錐工業（連結子会社）、合同会社ふじおやまパワーエナジー（非連結子会社）及び株式会社清流パワーエナジー(持分法非適用関連会社)の８社により構成されており、主な事業内容は、土木、建築、測量、地質及び土質に関する調査、企画、立案、設計、工事監理及びこれらに関するコンサルティング業務等であります。 当社グループにおける主要な関係会社の位置付けは、次のとおりであります。区　分主要業務主要な会社名総合建設コンサルタント事業建設コンサルタント事業社会資本整備に関するコンサルタント業務のうち、調査・計画・設計・工事監理など大日本コンサルタント株式会社株式会社ダイヤコンサルタントNippon　Engineering-Vietnam Co.,Ltd.ＮＥテクノ株式会社地質調査事業地質・地盤・地下水・資源の調査・解析株式会社ダイヤコンサルタント有限会社エーシーイー試錐工業  また、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。 当社グループの事業系統図は、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1)会社の経営の基本方針当社グループは、「大地と空間、人と社会の可能性を引き出し、未来を拓く」の企業理念のもと、「価値観」、「ビジョン」を以下のように制定しております。当社グループの共有すべき「価値観」に基づき、「ビジョン」の実現をグループとしての基本目標とします。 ■価値観　　誠実に、現場、人、失敗から学び、社会に貢献する■ビジョン　信頼のもと、社会になくてはならない企業グループに (2)中長期的な会社の経営戦略当社グループは、企業理念の実現に向けて、2024年６月期を初年度とする３ヵ年の中期経営計画を策定しております。その基本方針と事業戦略は次のとおりであります。 （基本方針）①サステナビリティ社会の実現に向けた対応、ＤＸの推進  ②マーケットリーダーの地位強化・新たなマーケットリーダーの創出③多様な働き方の実現と人材価値の最大化④持続的成長を実現するグループガバナンス体制の強化 (3)目標とする経営指標当社グループは、継続的な成長と経営基盤の強化という視点に立ち、中期経営計画において、次のとおり経営目標を設定しております。 実績 計画  2023年6月期2024年6月期2025年6月期2026年6月期自己資本比率56.3％ 50％程度 自己資本利益率（ＲＯＥ）16.1％14.0％10％以上固定比率59.2％ 80％以下 女性採用比率31.1％ 30％以上 連結配当性向32.0％30.8％30％以上  (4)事業上及び財務上の対処すべき課題当社グループを取り巻く事業環境は、豪雨や大雪等の激甚化・頻発化する自然災害への対応やカーボンニュートラルの実現に向けたＧＸ、イノベーション創出に資するＤＸの推進等、社会資本整備に対するニーズが多様化・増大しております。当社グループは、これらのニーズに的確かつ効率的に応え、対応してまいります。また、主要子会社である大日本コンサルタント株式会社と株式会社ダイヤコンサルタントが合併し、経営環境が大きく変化するため、2024年６月期から３か年の新たな中期経営計画を策定し「大地と空間、人と社会の可能性を引き出し、未来を拓く」の企業理念のもと、次の課題に取り組んでまいります。①サステナビリティ社会の実現に向けた対応、ＤＸの推進・社会課題であるサステナビリティ社会の推進に向けて各分野で施策を推進するとともに、ＤＸによる事業戦略及び生産性向上を推進する②マーケットリーダーの地位強化・新たなマーケットリーダーの創出・構造分野・地質・地盤分野を軸に、マーケットリーダーとしての社会的責任を果たし不動の地位を築く・事業の絞り込み、主軸事業からのシナジー効果を享受し、新たなマーケットリーダとしての地位創出を目指す③多様な働き方の実現と人材価値の最大化・大日本コンサルタントとダイヤコンサルタントの融合・テレワークの強化と人材価値の最大化④持続的成長を実現するためのグループガバナンス体制の強化・資本コスト及び株価を意識した経営の実現・株主との良好なコミュニケーションの構築・女性取締役の登用・社員の情報リテラシー向上・サステナビリティに関する施策の立案・実施・サステナビリティ経営に関する活動の適切な開示・リスクマネジメントの推進これらの課題を解決することにより、「成長を続ける企業」、「競争に勝つ企業」、「活気に満ちた企業」として、社会、顧客、株主、協力会社、そして従業員からの信頼をさらに高めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業の状況、経理の状況等に関する事項のうち、経営者が当社グループの財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性のあると認識している主要なリスクは、以下のとおりです。なお、文中における将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 経営環境の変化について当社グループは、受注のほとんどを国や地方自治体等の官公庁に依存しております。官公庁以外では電力関連会社等のエネルギー関連の受注を主力としております。このため、政権交代や政策転換、国家的緊急事態の発生等により、公共事業予算の組替えや削減等が実施された場合には、当社グループの受注高が減少し、必要な受注量を確保できず、売上高の減少により業績に影響を与える可能性があります。また、価格競争が激化し、受注単価の下落傾向が継続した場合には、当社グループの利益減少により業績に影響を及ぼす可能性があります。エネルギー関連業務では原子力に係る政策転換が行われた場合には、同関連業務の受注高が減少し、業績に影響を与える可能性があります。当社グループでは、当該リスクへの対応策として、既存事業における技術力と実績を活かし、公共投資のシェア拡大を図るとともに、他のエネルギー関連業務やエネルギー以外の民間受注及び海外事業の拡大に向けた営業活動を強化するなど取引先の分散化に取組んでおります。また、今後の経営環境の変化に応じた事業戦略の見直し等を的確に行うよう対策を講じております。(2) 自然災害、感染症等について当社グループは、大規模な地震や台風・豪雨・河川氾濫等の自然災害や火災等の事故の発生により従業員や事業所が大規模な被害を受けた場合には、主要な設備やデータの損傷等により正常な事業活動が困難となります。また、新型コロナウイルス感染症のような感染症によるパンデミック等の異常事態の収束が長期化し日本経済の景気が大きく低迷した場合には、発注者からの要請による業務中断、関係機関協議や現地作業の制限、地方自治体での発注先送りや公共事業量の減少等のリスクが懸念され、当社グループの業績に著しい影響を及ぼす可能性があります。当社グループでは、当該リスクへの対応策として、事業継続計画（ＢＣＰ）の策定及びそれに基づく具体的な整備と定期的な点検・訓練を推進するとともに、在宅勤務やサテライトオフィス等のテレワーク環境の整備、安否確認システムの導入等を行っております。そして、早期受注に向けた積極的な応札による業務量の確保、テレワーク環境における生産性向上を図るためのデジタルトランスフォーメーション（ＤＸ）の推進に取組み、事業リスクの最小化に向けた施策を講じております。(3) 成果品に対する契約不適合責任について当社グループは、建設コンサルタント事業及び地質調査事業による成果品を提供しておりますが、成果品のミスが原因で重大な不具合が生じる等の契約不適合責任が発生し、多額の賠償請求を受けた場合や指名停止等の行政処分を受けた場合には、当社グループの業績に著しい影響を及ぼす可能性があります。当社グループでは、当該リスクへの対応策として、品質マネジメントシステムＩＳＯ9001の認証を受けるとともに、全社的な品質方針を定め、品質管理体制の強化を図り、常に品質の確保と向上に努めております。また、万が一契約不適合が発生した場合に備えて、建設コンサルタント損害賠償責任保険に加入しております。(4) コンプライアンスについて当社グループは、事業活動にあたり、会社法、金融商品取引法、独占禁止法、下請法、労働基準法などの法的規制の適用を受けております。これらの法令等に違反した場合には、法令による処罰・訴訟の提起・社会的制裁を受け社会からの信頼を失い、当社グループの業績に著しい影響を及ぼす可能性があります。また、当社グループは、所管官庁から建設コンサルタント登録、測量業者登録及び地質調査業者登録等の許認可を受けて事業活動を実施しており、将来、何らかの理由により当該許認可の取り消しまたは更新が認められない場合、もしくは今後、これらの法律等の改廃または新たな法令規制が制定された場合には、当社グループの業績に著しい影響を及ぼす可能性があります。当社グループでは、当該リスクへの対応策として、すべての役員及び従業員に対して、コンプライアンスに関する啓発活動や研修等による社内教育を実施し、コンプライアンス意識の向上に努めております。また、ＣＳＲ本部が中心となり、コンプライアンスを含めたＣＳＲ活動全般を推進しております。(5) 人材の確保・育成について当社グループは、優秀で高度な専門性を有する技術者によって支えられており、当社グループが今後も高い競争力を維持していくためには継続して優秀な人材の確保・育成が重要な課題となります。しかし、少子高齢化が進む中で、人材の獲得競争が激化しており、人材の確保及び後継者の育成が計画通りに実施されず、優秀な人材が確保できない場合には、事業活動において生産性が低下し、当社グループの業績に著しい影響を及ぼす可能性があります。当社グループでは、当該リスクへの対応策として、リファラル採用やインターンシップ等を活用した積極的な採用活動により、有能な新卒社員の計画的な採用に加え、即戦力となる中途社員の採用を推進し、人材の確保に努めております。また、階層別研修、ＤＸ推進研修、リカレント研修、リスキリング研修等、教育訓練の充実化を図るとともに、次世代育成支援にかかる行動計画や女性活躍にかかる行動計画を定めて雇用環境の整備を進めるなど、優秀な人材の確保・育成に努めております。また、福利厚生の充実や多様な働き方を推進するなど、人材の流出に対応した各種施策に取組んでおります。(6) 情報セキュリティについて当社グループは、事業活動を通して、顧客から機密情報を入手することがあり、また、当社グループ自身の専門技術を用いた各種サービスを提供しており、経営上・技術上の機密情報を保有しております。万が一、標的型サイバー攻撃やランサムウェアなどによるサイバー攻撃、不正アクセス、コンピューターウイルスの侵入等により、これらの情報が流失した場合や重要データの破壊、改ざん、システム停止等が生じた場合には、事業活動の停止や当社グループの社会的信用の失墜、被害を受けた方への損害賠償等の多額の費用が発生するなど、当社グループの業績に著しい影響を及ぼす可能性があります。当社グループでは、当該リスクへの対応策として、情報セキュリティに関する規程の整備やランサムウェアに対する行動規範を策定するとともにCSIRTを設置し、インシデント発生時の被害極小化への組織的取り組みを徹底するなど、管理体制の強化に努めております。また、すべての役員及び従業員に対する情報セキュリティ研修や標的型攻撃メール訓練等を実施し、セキュリティ意識の向上に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営成績等の状況の概要当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要は次のとおりであります。①　経営成績の状況当連結会計年度におけるわが国の経済は、雇用・所得環境が改善する下で、各種政策の効果もあって、全体として緩やかな回復が続きました。一方で、世界的な金融引締め等が続く中、海外景気の下振れがわが国の景気を下押しするリスクとなっており、また、物価上昇や金融資本市場の変動等の影響に十分注意する必要があり、依然として先行きは不透明な状況が続いております。当社グループが属する建設コンサルタント業界及び地質調査業界の経営環境は、老朽化インフラの維持・更新や防災・減災対策などを2021年度からの５年間で集中的に実施する「防災・減災、国土強靱化のための５か年加速化対策」が政府より講じられております。また、2023年６月に改正国土強靱化基本法が成立し、７月には新たな国土強靱化基本計画が閣議決定されましたので、最終年度となる2025年度以降も堅調に推移していくものと考えられます。このような状況の下で、当社グループは、第１次中期経営計画（2021年７月から2024年６月まで）の２年目となる今期は、2023年７月１日付の大日本コンサルタント株式会社と株式会社ダイヤコンサルタントの合併に向けて、「業務遂行能力の向上による受注の拡大（シナジー効果の拡大）」と「当社グループの共通基盤整備」を重点課題として設定し、積極的に取り組んでまいりました。具体的には、両事業会社間の情報共有、技術研鑽、業務遂行の効率化を図ることで、調査・設計連携業務の受注拡大に向けた取り組みを実施するとともに、両事業会社のシステムや社内制度の統一に向けた検討を実施してまいりました。これらの結果、当連結会計年度における当社グループ全体の業績は、受注高が307億8千２百万円（前連結会計年度比97.7％）、受注残高は167億3千8百万円（同90.3％）、売上高は325億8千万円（同101.5％）となりました。利益面におきましては、営業利益は21億9千1百万円（同101.5％）に留まりましたが、経常利益は、補償手直しに関する保険金収入による営業外収益を計上したことから、23億5千3百万円（同106.8％）、最終の親会社株主に帰属する当期純利益は、投資有価証券売却による特別利益を計上したことから、17億5千6百万円（同116.7％）となりました。また、当社グループは継続的に企業価値の向上を図るため、株主資本利益率（ＲＯＥ）10％以上を安定的に達成できることを目標に掲げており、当連結会計年度におきましては、株主資本利益率（ＲＯＥ）は16.1％となり、目標を達成することができました。なお、当社グループのセグメントは、総合建設コンサルタント事業のみの単一セグメントであるため、セグメントごとの記載はしておりません。 ②　財政状態の状況当連結会計年度末における資産合計は、前連結会計年度末と比べて14億３千９百万円増加し、210億２千５百万円となりました。主な内容は、現金及び預金が42億６千６百万円、受取手形及び売掛金が14億７百万円、契約資産が79億３千９百万円、有形固定資産が18億６千３百万円、退職給付に係る資産が32億１千５百万円であります。負債合計は、前連結会計年度末と比べて４億７千万円減少し、91億６千８百万円となりました。主な内容は、業務未払金が15億２千万円、契約負債が12億９百万円、長期借入金が８億８千２百万円、退職給付に係る負債が４億３百万円であります。純資産合計は、前連結会計年度末と比べて19億９百万円増加し、118億５千６百万円となりました。主な内容は、資本金及び資本剰余金が35億８千２百万円、利益剰余金が78億２千７百万円であります。これらの結果、当社グループの自己資本比率は56.3％となりました。  ③　キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末と比べて３億３千７百万円減少し、42億６千６百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。（営業活動におけるキャッシュ・フロー）営業活動の結果獲得した資金純額は、７億９千３百万円（前連結会計年度は獲得した資金６億８百万円）となりました。これは主に、税金等調整前当期純利益24億６千４百万円に、減価償却費４億４千１百万円、減損損失１千万円及びのれん償却額３千１百万円の非資金費用のほか、売上債権の増加額４億６千９百万円、契約資産の増加額２億９千６百万円、仕入債務の増加額１億５千万円、契約負債の減少額10億５千２百万円、法人税等の支払額８億７千６百万円、法人税等の還付額１億６千９百万円によるものであります。（投資活動によるキャッシュ・フロー）投資活動の結果使用した資金純額は、３億４千７百万円（前連結会計年度は使用した資金９億７千８百万円）となりました。これは主に、有形固定資産の取得による支出３億４千６百万円、有形固定資産の売却による収入３千３百万円、無形固定資産の取得による支出１億５千３百万円、投資有価証券の取得による支出１千４百万円、投資有価証券の売却による収入１億５千２百万円、連結範囲の変更を伴う子会社株式の取得による支出２千８百万円によるものであります。（財務活動によるキャッシュ・フロー）財務活動の結果使用した資金純額は、７億８千８百万円（前連結会計年度は使用した資金６億６百万円）となりました。これは主に、長期借入金の返済による支出２億１千４百万円、配当金の支払額５億５千６百万円によるものであります。当社グループの運転資金及び設備投資資金につきましては、内部資金及び銀行借入による調達で賄っております。 ④　生産、受注及び販売の実績当社グループは、単一の報告セグメントであるため、生産、受注及び販売の実績につきましては、業務別に記載しております。 イ．生産実績当社グループでは「生産実績」を定義することが困難なため、「生産実績」は記載しておりません。 ロ．受注実績当連結会計年度の受注状況を業務別に示すと、次のとおりであります。 業務別受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)建設コンサルタント業務26,486,79796.314,760,96389.5地質調査業務4,295,398106.91,977,36197.2合計30,782,19697.716,738,32590.3 (注) 数量につきましては、業種の特殊性から把握が困難なため記載を省略しております。  ハ．販売実績当連結会計年度の販売実績を業務別に示すと、次のとおりであります。 業務別売上高(千円)前年同期比(％)建設コンサルタント業務28,227,005102.6地質調査業務4,353,15994.6合計32,580,164101.5 (注) 主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先前連結会計年度(自　2021年７月１日至　2022年６月30日)当連結会計年度(自　2022年７月１日至　2023年６月30日)金額(千円)割合(％)金額(千円)割合(％)国土交通省11,670,00336.310,456,84832.1  (2) 経営者の視点による財政状態、経営成績及びキャッシュ・フローの状況の分析文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 ①　重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる企業会計の基準に基づいて作成しております。この連結財務諸表の作成にあたっては、決算日における財政状態及び経営成績に影響を与えるような経営者の見積り及び予測を必要としております。当社グループは、過去の実績値や状況を踏まえ合理的と判断される前提に基づき、見積り及び予測を行っております。 ②　経営成績等の状況の分析「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(1)経営成績等の状況の概要　①経営成績の状況」をご参照ください。 ③　財政状態の状況の分析「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(1)経営成績等の状況の概要　②財政状態の状況」をご参照ください。 ④　資本の財源及び資金の流動性についての分析当社グループは、成長投資に必要な資金は、事業で生み出す営業キャッシュ・フロー及び手許流動性資金で賄うことを基本とし、それを超える投資規模の場合には、金融市場または資本市場から調達することも選択肢の一つとし、成長への機会損失とならないよう堅実かつ柔軟な資金調達を行う方針であります。また、業務の特性上、業務代金の回収時期が３月から５月に集中する傾向があるため、資金需要に応じて運転資金の一部を金融機関からの短期借入金で賄っております。当連結会計年度のキャッシュ・フローの概況につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　③キャッシュ・フローの状況」をご参照ください。  ⑤　経営者の問題意識と今後の方針について国内の公共事業を取り巻く環境は、2023年６月に改正国土強靱化基本法が成立し、７月には新たな国土強靱化基本計画が閣議決定されましたので、最終年度が2025年度である「防災・減災、国土強靱化のための５か年加速化対策」の終了後も堅調に推移するものと考えられ、今後においても一定の受注高、売上高を確保できるものと判断しております。このような環境のもと、2023年７月におけるグループ内の組織再編（完全子会社である大日本コンサルタント株式会社と株式会社ダイヤコンサルタントの合併）を踏まえて、中期経営計画を更新いたしました。新しい中期経営計画は、対象期間を2023年７月から2026年６月までの３年間とし、堅調な国内の公共事業において合併した両社が保有していた専門技術を融合させることによって、防災・減災関連及び地質リスクマネジメント関連業務を中心にシナジー効果による受注高と売上高の拡大を見込みます。また、2023年４月に閣議決定された「今後の原子力政策の方向性と行動指針」に沿った原子力発電所及び核燃料サイクル関連施設の地質・地盤調査、2022年12月に閣議決定された「防衛力整備計画」に沿った自衛隊施設（建物等）の耐震化・老朽化対策等の計画・設計を成長分野と位置付けて、経営資源を重点的に配分することによって受注高、売上高の拡大を見込みます。これらに加えて、脱炭素社会の実現に向けたエネルギー関連事業、包括管理等のインフラマネジメント事業を成長させるとともに、インフラの維持管理へのAIの活用、地質調査のDXなどの技術開発を推進し、当社グループの事業領域を広げて事業規模の拡大を図り、企業理念である「大地と空間、人と社会の可能性を引き出し、未来を拓く」の実現を目指します。 
経営上の重要な契約等	５ 【経営上の重要な契約等】（連結子会社間の合併契約）2023年２月20日開催の取締役会決議に基づき、完全子会社の大日本ダイヤコンサルタント株式会社及び同じく完全子会社である株式会社ダイヤコンサルタントは、同日付けで合併契約書を締結し、2023年７月１日を効力発生日として、大日本コンサルタント株式会社を存続会社とする吸収合併及び商号変更をいたしました。詳細は、「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項」の（重要な後発事象）をご参照ください。 
研究開発活動	６ 【研究開発活動】当社グループは、高度化・多様化する技術的ニーズに対応し、技術革新による事業基盤の強化・充実に資するため、各技術部門と連携した研究開発を行っております。また、当社グループは単一の報告セグメントであるため、業務別に記載しております。なお、当連結会計年度における研究開発費の総額は、209百万円となっております。当連結会計年度の主な研究開発の内容は、以下のとおりであります。 [建設コンサルタント業務]・景観生態学を用いた地域計画に関する研究・災害ＭａａＳシステムの開発当連結会計年度における「建設コンサルタント業務」の研究開発費は、197百万円となっております。[地質調査業務]・電子野帳（タブレット）を用いた地質踏査ツールの開発・法面に張り付くＵＡＶの開発当連結会計年度における「地質調査業務」の研究開発費は、12百万円となっております。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度におきましては、総額477百万円の設備投資を実施いたしました。その主たる内容は、既存建物設備の更新、コンピュータ機器、基幹システムの開発及びソフトウエア等の購入であります。なお、上記金額には有形固定資産の資産除去債務対応分に係る増加額については含めておりません。 
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社主要な設備はありません。 (2) 国内子会社     2023年６月30日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)その他(千円)合計(千円)大日本コンサルタント株式会社本社(東京都千代田区)他46ヶ所総合建設コンサルタント業務現業、販売及び管理業務設備356,051212,692568,744794[234]株式会社ダイヤコンサルタント本社(東京都千代田区)他47ヶ所総合建設コンサルタント業務現業、販売及び管理業務設備475,803691,2201,167,024484[55] (注) １．従業員数の［　］は、臨時雇用者数を外書しております。２．帳簿価額のうち「その他」は、機械装置、車両運搬具、工具、器具及び備品、土地の合計であります。３．上記の他、リース契約による主要な賃借設備は、次のとおりであります。 会社名設備の内容数量リース期間(年)年間リース料(千円)リース契約残高(千円)大日本コンサルタント株式会社業務用普通自動車（オペレーティング・リース）129台２～５63,941105,344大日本コンサルタント株式会社事務所、土地（オペレーティング・リース）７ヶ所２～10538,889675,215株式会社ダイヤコンサルタント事務所（オペレーティング・リース）10ヶ所２～10108,589171,303  (3) 在外子会社     2023年６月30日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人) 建物及び構築物(千円)その他(千円)合計(千円)Nippon Engineering-VietnamCo., Ltd.本社(ベトナム国ホーチミン市)総合建設コンサルタント業務現業、販売及び管理業務設備―24224226[-] (注)　従業員数の［　］は、臨時雇用者数を外書しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式39,000,000計39,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年６月30日)提出日現在発行数(株)(2023年９月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,420,0008,420,000東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計8,420,0008,420,000――  
