項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び子会社27社で構成されており、溶接機器関連事業及び平面研磨装置関連事業を主な内容として展開しております。当社グループにおける主な事業内容とグループを構成している各社の当該事業における位置づけ及びセグメントとの関連は、次のとおりであります。なお、事業区分はセグメント情報の区分と同一の区分であります。 セグメント別の子会社の主要な事業内容及び子会社名事業区分内　　　　容会　　社　　名溶接機器関連事業主に自動車ボディー溶接向けの抵抗溶接機器の製造販売OBARA㈱洋光産業㈱OBARA (NANJING) MACHINERY &amp; ELECTRIC CO.,LTD.OBARA (SHANGHAI) CO.,LTD.OBARA KOREA CORP.A ONE TECH CO.,LTD.OBARA (THAILAND) CO.,LTD.OBARA (MALAYSIA) SDN. BHD.OBARA INDIA PVT LTD.OBARA CORP. USAOBARA MEXICO, S.DE R.L.DE C.V.主に自動車ボディー溶接向けの抵抗溶接機器の販売OBARA TECNOLOGIAS E PRODUTOS DE SOLDAGEM LTDA.OBARA CORP. LTD.OBARA SASLLC OBARA RUSOBARA s.r.o.平面研磨装置関連事業主にシリコンウェーハ、酸化物水晶向けの平面研磨装置及び消耗品の製造販売スピードファム㈱スピードファム長野㈱スピードファムクリーンシステム㈱㈱プレテックSPEEDFAM MECHATRONICS (NANJING) LTD.ONSE INC.SPEEDFAM INC.SPEEDFAM (INDIA) PVT LTD.MELCHIORRE S.R.L.主にシリコンウェーハ、酸化物水晶向けの平面研磨装置及び消耗品の販売SPEEDFAM KOREA LTD.SPEEDFAM CORP.  なお、当社は特定上場会社等であります。特定上場会社等に該当することにより、インサイダー取引規制の重要事実の軽微基準については連結ベースの数値に基づいて判断することとなります。 当社グループを事業系統図によって示すと、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1)会社の経営の基本方針当社グループは、「良い品質の製品で顧客の要望を満たし、企業を繁栄させ、従業員福祉の向上と社会発展への貢献を図り、株主からの信頼に応える」ことを企業理念としております。　(2)経営上の目標の達成状況を判断するための客観的な指標等当社グループは、長期的な視野に立った企業価値の向上を目指してまいります。当社グループは、財政状態の健全性を示す自己資本比率と収益性を示すROE（株主資本当期純利益率）とのバランスを考え、具体的には、自己資本比率70％以上、ROE15％以上を長期的な経営指標の目標としてまいります。なお、将来に関する事項については達成を保証するものではありません。　(3)中長期的な会社の経営戦略当社グループは、創業以来、主に自動車業界を主要顧客とした溶接機器関連事業を中核としてグループの発展を目指してまいりましたが、2000年８月にスピードファム株式会社の株式を100％取得し完全子会社化して以来、溶接機器関連事業と平面研磨装置関連事業という異なる２つの事業に大別される企業集団になりました。そして、2011年10月３日には、各事業の採算性や責任体制の明確化を図るとともに、機動的な対応が可能なグループ運営体制にするため、持株会社体制に移行しました。　今後とも、当社グループは、自動車業界とエレクトロニクス業界という二大基幹産業に寄与する企業集団として、グローバルな展開を行い、かつ個々のローカル市場で優位性を確立し、独自の技術を生かした事業の発展を加速させていきたいと考えております。　(4)会社の対処すべき課題当社グループの主要顧客は、自動車業界とエレクトロニクス業界であります。自動車業界については、生産コストの削減、新興国を中心とした生産ラインの更新、エコカーの拡充が実施されております。また、自動車需要も新興国経済の発展に伴い、成長が予想されます。　エレクトロニクス業界については、短期的な需要変動はあるにしても、半導体が使用される製品の裾野の拡大やその販売地域の世界的な広がりにより、中長期的な市場拡大が予想されます。そのような市場環境の中で、当社グループの収益拡大を図るために、次のような取り組みを行ってまいります。　①グループ管理　当社グループは、主要取引先のグローバル展開に併せて積極的な海外進出による業容の拡大を図っておりますが、経営資源を有効活用し、品質統制、最適地生産、最適地調達を推し進め、グループの連携と管理の強化を通して、グループ全体で最大の収益を確保するための体制を整えてまいります。　②消耗品の受注拡大　溶接機器関連事業の主要製品である溶接ガンと平面研磨装置関連事業の主要製品である平面研磨装置は、それぞれ自動車業界及びエレクトロニクス業界の設備投資動向によりその需要が大きく変動し、業績にも影響を与えます。一方、自動車やエレクトロニクス基板の生産数量については、短中期的に比較的小幅な調整はあるにしても、世界的見地で長期的に見れば安定的に推移すると想定されます。そのため、自動車の生産台数やエレクトロニクス基板の生産数量に伴う需要を持つ消耗品の受注拡大を図り、業績の安定化を目指してまいります。　③生産性向上を目指した次世代機の製品化　自動車業界においては、自動車ボディーの溶接工程の品質向上や効率化のために溶接作業のロボット化を進めております。その流れの中で、当社グループの主要製品である溶接ガンの高速化・軽量化が求められております。当社グループでは、長年培ってきた総合溶接機器技術を活かし、自動車メーカー各社が要求する高速・軽量溶接ガンの開発をさらに推し進め、競合他社との差別化を図り、シェアの拡大を目指してまいります。　エレクトロニクス業界においては、半導体デバイスの高速動作・低消費電力・高集積化を可能とする回路線幅の微細化などに伴い、シリコンウェーハの高精度化が進展しています。その高精度ニーズに対応した高効率製品の開発を継続し、シェアの拡大を図ってまいります。
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)主要顧客の業界動向等による影響について　当社グループは、第１「企業の概況」３「事業の内容」に記載したとおり、子会社27社で構成されており、溶接機器関連事業及び平面研磨装置関連事業の製造販売を行っております。溶接機器関連事業については、主に自動車関連企業へ、平面研磨装置関連事業については、シリコンウェーハ、ハードディスク基板などといったいわゆるエレクトロニクス関連企業へ納入しております。そのため、自動車関連企業とエレクトロニクス関連企業の設備投資動向や生産計画、生産実績の影響を受ける傾向にあります。　当該リスクは、毎期顕在化する可能性があるものと認識しております。当社グループとしては、業界動向を注視し、得意先からの情報収集と分析に努めております。 (2)技術革新について　溶接機器関連事業における主力の抵抗溶接機器については、薄板鋼板の溶接に適しているため、この薄板鋼板を主体としている自動車ボディーの溶接で最も利用されておりますが、自動車車体の技術革新等により、自動車ボディーに薄板鋼板を利用しなくなるか利用が少なくなる場合には、溶接機器関連事業の業績及び財務状況を悪化させる懸念があります。　また、平面研磨装置については、エレクトロニクス関連業界で使用されることから、常に高精度、微細化といった最先端の加工技術を求められます。当社グループでは、顧客の高度な技術要求に対応できる体制で臨んでおりますが、研磨方法の技術革新等により、当社グループの製品が顧客の要求する製品提供を常に行いうるとの保証はありません。その結果、平面研磨装置関連事業の業績及び財務状況を悪化させる懸念があります。 (3)溶接機器関連事業と平面研磨装置関連事業の経営成績の変動について　溶接機器関連事業の主要顧客である自動車業界については、比較的安定的な成長が見込めますが、平面研磨装置関連事業の主要顧客であるエレクトロニクス業界については、いわゆるシリコンサイクルによる周期的な需要変動により業績が大幅に変動します。当社グループについては、溶接機器関連事業と平面研磨装置関連事業の規模や業績が拮抗しているため、平面研磨装置関連事業の業績の変動により、当社グループの経営成績に影響を与える可能性があります。  (4)為替レートの変動について　当社グループは、為替レートの変動による影響を軽減するため、状況に応じて為替予約及び通貨オプション取引を行っておりますが、当社グループの想定を超える範囲での為替変動があった場合等には、当社グループの経営成績に影響を与える可能性があります。また、海外子会社等における収益、費用及び資産等の項目については、連結財務諸表作成のために円換算しております。そのため、換算時の為替レートにより、これらの項目の円換算後の価値が影響を受ける可能性があるため、為替レートの変動は、当社グループの業績及び財務状況に影響を与える可能性があります。 (5)市況の変動について　当社グループの溶接機器関連事業の主要材料である銅合金については、銅の国際商品市況に大きく影響されます。そのため、銅価格の変動による影響を軽減するため、状況に応じて銅の先物予約、商品スワップ取引や銅価格変動の販売価格への転嫁等を行っておりますが、銅価格の上昇分のコストアップを吸収しきれない場合は、当社グループの経営成績に影響を与える可能性があります。また、銅以外の原材料、石油化学製品等を使用した部品等についても、価格が上昇した場合は、同様に当社グループの経営成績に影響を与える可能性があります。   (6)海外進出に潜在するリスクについて　当社グループの生産及び販売活動については、アジアや米州、欧州等、日本国外に占める割合が年々高まる傾向にあります。そのため、当社グループが進出している国や地域において、予測不可能な自然災害、テロ、戦争、その他の要因による社会的混乱、労働災害、ストライキ等の予期せぬ事象により事業の遂行に問題が生じる可能性があり、そのような場合等には、当社グループの業績及び財務状況に影響を与える可能性があります。　当該リスクが顕在化する可能性の程度や時期につきましては、現時点では予測困難であると認識しております。当社グループとしては、現地での動向について海外拠点における情報網を活用したグループ管理により情報収集を図り、適切な対応を取るように努めております。 (7)品質について　溶接機器関連事業における主力の抵抗溶接機器については、グローバル展開により当社グループの製品が世界各国で利用されております。そのため、当社グループは、世界統一品質を掲げ、常にグループ製品の品質向上を目指して改善を行っております。しかしながら、品質上の問題が発生した場合には、その問題が世界に波及する懸念があります。その結果、改修費用等の負担が必要となる場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。 (8)疾病による経済への影響について　当社グループの生産及び販売活動については、日本国内の他、アジアや米州、欧州等に分散しておりますが、疾病の世界的な流行が収束せず、パンデミックにあたる状況へ進行した場合、世界的な景気の悪化により、当社グループの主要顧客の生産及び設備投資の調整、サプライチェーンの分断による資材の調達難及び価格高騰等が生じ、当社グループの業績及び財務状況に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当連結会計年度（2022年10月１日～2023年９月30日）における世界経済は、新型コロナウイルス感染症による景気後退への底入れ感が強まり、総体的には緩やかな回復基調となりました。我が国経済につきましては、生産活動が底堅く推移し、個人消費や設備投資に持ち直しが見られるなど、景気に回復の動きが見られました。このような状況の下、当社グループと深く関わる自動車業界につきましては、世界各地域で電動化対応を含め前向きな設備投資姿勢が継続しました。一方、同じく当社グループと深く関わるエレクトロニクス業界では、半導体メモリー等の市況軟化が見られる中、半導体デバイス向け設備投資計画に調整的な動きも見られました。当社グループは、このような経営環境に対応するため、各市場動向に応じ、設備品及び消耗品の拡販に努め、ローカルニーズに対応した製品投入を進めるとともに、技術革新・次世代装置などの高付加価値製品の開発にも注力してまいりました。以上の結果、当連結会計年度の業績は、売上高552億９百万円(前期比9.8％増)、営業利益90億14百万円(前期比6.1％増)、経常利益96億83百万円(前期比0.3％増)、親会社株主に帰属する当期純利益は、投資有価証券の売却に伴う特別利益３億40百万円を計上したことなどにより、72億11百万円(前期比16.4％増)となりました。 セグメントごとの経営成績は、次のとおりであります。なお、各セグメント別の売上高は、セグメント間の内部売上高又は振替高を含む数値を記載しております。 溶接機器関連事業溶接機器関連事業につきましては、取引先である自動車業界において、世界各地で堅調な生産活動が行われ、車体組立分野の継続的な設備投資が見られました。このような環境の下、当部門として設備品及び消耗品の拡販を図ったことなどにより、業績は堅調に推移しました。この結果、部門売上高は307億56百万円(前期比0.9％増)、部門営業利益は50億51百万円(前期比2.8％増)となりました。 平面研磨装置関連事業平面研磨装置関連事業につきましては、高度半導体デバイスにおける用途の多様化などを背景とし、取引先であるエレクトロニクス関連素材において、安定的な生産活動や設備投資が続きました。このような環境の下、当部門として顧客要求に適合した製品の販売促進に努めたことなどにより、業績は堅調に推移しました。この結果、部門売上高は244億76百万円(前期比23.5％増)、部門営業利益は40億54百万円(前期比11.7％増)となりました。  また、当連結会計年度における財政状態の状況は次のとおりであります。 ・資産当連結会計年度末における流動資産は、前連結会計年度末に比べ、25億51百万円、3.5％増加して、753億83百万円となりました。売掛金が19億88百万円減少した一方、現金及び預金が23億73百万円、電子記録債権が５億11百万円、棚卸資産が７億82百万円、流動資産のその他が７億98百万円増加したことなどによります。　当連結会計年度末における固定資産は、前連結会計年度末に比べ、２億75百万円、1.4％減少して、192億40百万円となりました。繰延税金資産が１億４百万円増加した一方、建物及び構築物（純額）が３億83百万円減少したことなどによります。以上により、当連結会計年度末における資産合計は、前連結会計年度末に比べ22億76百万円、2.5％増加して、946億23百万円となりました。 ・負債当連結会計年度末における流動負債は、前連結会計年度末に比べ、25億69百万円、14.7％減少して、148億88百万円となりました。支払手形及び買掛金が８億46百万円、契約負債が15億78百万円減少したことなどによります。　当連結会計年度末における固定負債は、前連結会計年度末に比べ、56億８百万円、49.9％減少して、56億24百万円となりました。繰延税金負債が８億57百万円、新株予約権の権利行使により転換社債型新株予約権付社債が46億26百万円減少したことなどによります。　以上により、当連結会計年度末における負債合計は、前連結会計年度末に比べ81億78百万円、28.5％減少して、205億12百万円となりました。 ・純資産当連結会計年度末における純資産は、前連結会計年度末に比べ、104億54百万円、16.4％増加して、741億11百万円となりました。新株予約権の権利行使により自己株式を52億90百万円処分したことや、為替が前期末より円安のため為替換算調整勘定が10億62百万円、親会社株主に帰属する当期純利益を72億11百万円計上したことなどにより利益剰余金が41億29百万円増加したことなどによります。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）の残高は346億97百万円と、前連結会計年度末に比べ82億96百万円増加しました。 （営業活動によるキャッシュ・フロー）投資有価証券売却益が３億40百万円、棚卸資産の増加額が３億97百万円、仕入債務の減少額が９億23百万円、契約負債の減少額が16億18百万円、法人税等の支払額が44億64百万円となった一方、税金等調整前当期純利益が101億79百万円、減価償却費及びその他の償却費が13億67百万円、売上債権の減少額が17億６百万円発生したことなどにより、差引53億５百万円の資金の増加となりましたが、前連結会計年度に比べ13億51百万円の収入減少となりました。 （投資活動によるキャッシュ・フロー）定期預金の純増加額が１億44百万円、有形固定資産の取得による支出が８億59百万円、投資有価証券の取得による支出が６億円となった一方、長期預金の払戻による収入が59億10百万円、投資有価証券の売却及び償還による収入が９億27百万円発生したことなどにより、差引51億30百万円の資金の増加となり、前連結会計年度に比べ50億61百万円の支出減少となりました。 （財務活動によるキャッシュ・フロー）長期借入金の返済による支出が１億46百万円、配当金の支払額が23億54百万円発生したことなどにより、26億円の資金の減少となり、前連結会計年度に比べ４億33百万円の支出減少となりました。  ③生産、受注及び販売の実績 a. 生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(百万円)前年同期比(％)溶接機器関連事業24,740△1.4平面研磨装置関連事業14,376△2.0合計39,117△1.6 (注) １　セグメント間取引については、相殺消去しております。２　金額は、販売価格で表示しております。  b. 受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％) 溶接機器関連事業30,633△5.28,045△1.3 平面研磨装置関連事業25,185△26.632,269+2.3合計55,818△16.240,314+1.5 (注) セグメント間取引については、相殺消去しております。  c. 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(百万円)前年同期比(％)溶接機器関連事業30,737+0.9平面研磨装置関連事業24,472+23.5合計55,209+9.8 (注) セグメント間取引については、相殺消去しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　財政状態及び経営成績の状況に関する認識及び分析・検討内容（財政状態の分析）当連結会計年度の財政状態につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。 （経営成績の分析）a.売上高当連結会計年度における売上高は、前連結会計年度に比べて49億27百万円増収となり、552億９百万円となりました。溶接機器関連事業では、取引先である自動車業界において、世界各地で堅調な生産活動が行われ、車体組立分野の継続的な設備投資が見られました。平面研磨装置関連事業につきましては、高度半導体デバイスにおける用途の多様化などを背景とし、取引先であるエレクトロニクス関連素材において、安定的な生産活動や設備投資が続きました。 b.営業損益当連結会計年度における営業利益は、前連結会計年度に比べて５億16百万円増益となり、90億14百万円となりました。溶接機器関連事業及び平面研磨装置関連事業の業績が共に堅調に推移したこと等により営業利益は前年を上回りました。 c.経常損益当連結会計年度における経常利益は、前連結会計年度に比べて25百万円増益となり、96億83百万円となりました。為替差損が発生した一方、受取利息の影響も寄与したことで、営業外収支は６億69百万円のプラスとなりました。 d.親会社株主に帰属する当期純利益当連結会計年度における親会社株主に帰属する当期純利益は、投資有価証券の売却に伴う特別利益３億40百万円を計上したことなどにより、10億14百万円増益となり、72億11百万円となりました。税効果会計適用後の法人税等負担額は29億53百万円となりました。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの資金需要のうち主なものは、原材料や部品の調達、労務費及び外注費などの製造費用のほか、人件費及び研究開発費などの販売費及び一般管理費等の営業費用並びに工場設備、生産能力増強等に係る投資、自己株式の取得であります。これらの資金需要につきましては、営業活動によるキャッシュ・フロー、自己資金及び必要に応じて金融機関からの借入や社債発行による資金調達で対応しております。  ③　経営上の目標の達成状態を判断するための客観的な指標等当社グループは、自己資本比率70％以上、ROE（株主資本当期純利益率）15％以上を長期的な経営指標の目標としております。前連結会計年度と当連結会計年度のそれぞれの目標に対する進捗については、以下のとおりです。 前連結会計年度当連結会計年度自己資本比率68.9％78.2％ROE（株主資本当期純利益率）10.5％10.5％ 当連結会計年度の数値は、自己資本比率は前連結会計年度を上回り、目標値を超えました。新株予約権の権利行使により当社が保有する自己株式を処分したことなどで、自己資本が増加したことなどによります。また、ROE（株主資本当期純利益率）は前連結会計年度水準を維持しました。親会社株主に帰属する当期純利益が前連結会計年度を上回った一方、自己株式の処分や為替が前期末より円安のため為替換算調整勘定が増加したことなどによります。当連結会計年度における各重要な経営指標につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」で述べたとおりであります。　　　（注）自己資本比率＝自己資本/総資産額×100　　　　　　ROE（株主資本当期純利益率）＝親会社株主に帰属する当期純利益/自己資本（期首期末平均）×100 ④　重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表の作成にあたり、資産及び負債又は損益の状況に影響を与える会計上の見積りは、過去の実績等の連結財務諸表作成時に入手可能な情報に基づき合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。連結財務諸表の作成にあたって用いた会計上の見積りのうち、重要なものは「第５　経理の状況　１　連結財務諸表等 (1)連結財務諸表　注記事項 （重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループの研究開発部門では「ベストワンではなくオンリーワンを目指そう」を合言葉に、「高品質で高生産性なる製品とそのシステム的な活用方法の提供」を目標とし、以下のような考え方を掲げ研究開発活動を行っております。 　①　作業環境にやさしい製品の開発。 　②　製品の高速化と高付加価値化。 　③　各種製品の海外規格への適合。　④　海外拠点での製造販売を意識した製品開発。  当連結会計年度における研究開発費用は630百万円であり、セグメントの研究開発活動の主な成果は次のとおりであります。 （1）溶接機器関連事業　当連結会計年度における研究開発費の総額は251百万円であり、電気・電子と機械のバランスを考えた開発陣容にてメカトロ方式を応用した各種溶接機器関連製品を開発しております。　なお、研究開発により実現化した主な製品及び関連製品は次のとおりであります。製品名特徴軽量サーボロボットスポット溶接ガン（カーボンニュートラル対応）溶接ガンの重量を従来機の半分程度に軽量化したことで、多種多様な小型ロボットへの搭載とロボットの消費電力削減を可能にした製品。ダブルスイング 片側サーボロボット溶接ガン２つのサーボロボットスポット溶接ガンの電極チップ間隔を可変させる回転装置を搭載した事により、可変ピッチでの打点を実現した製品  （2）平面研磨装置関連事業 　当連結会計年度における研究開発費の総額は379百万円であります。ダウンストリームプラズマによる気相化学エッチング反応を用いた平坦化加工装置について、高精度化の研究開発を鋭意継続しております。また、従来の超精密両面研磨加工の生産効率を飛躍的に向上させるための装置開発についても注力しております。さらに、次世代の洗浄度を実現する洗浄装置の実用化に向け、開発を推進しております。　なお、研究開発により実現化した主な製品及び関連製品は次のとおりであります。製品名特徴ＤＣＰ　２００Ｘ/３００Ｘ数値制御ドライエッチングによる、情緒性を排した次世代対応の加工精度、品質及び環境にも配慮した廃液の出ない超平坦化装置。新型両面研磨装置従来より２倍以上の加工能力を持ち、生産性向上を目指した装置。新型洗浄装置柔軟性の高い洗浄方法を採用しつつ、高洗浄度を実現する洗浄装置。  
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、生産能力増強、生産性向上及び合理化を目的として、当連結会計年度において777百万円の設備投資を実施しました。セグメント別の設備投資は次のとおりであります。 (1)　溶接機器関連事業当連結会計年度の主な設備投資は、OBARA㈱における生産効率向上のための機械設備等に対して総額246百万円を実施しました。 (2)　平面研磨装置関連事業当連結会計年度の主な設備投資は、スピードファム㈱における研究開発向けの機械設備及びスピードファム長野㈱における生産能力増強のための工場整備等に対して総額527百万円を実施しました。 
主要な設備の状況	２ 【主要な設備の状況】当連結会計年度末(2023年９月30日)における状況は、次のとおりであります。 (1) 提出会社 事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計本社(神奈川県大和市)全社(共通)事務所0――(―)131318貸与資産(山梨県笛吹市)溶接機器関連事業事務所及び工場1,367―459(21)01,827―貸与資産(愛知県豊田市)溶接機器関連事業事務所43―145(1)0189― (注)１　帳簿価額のうち「その他」は、工具、器具及び備品であります。　　２　貸与資産は、連結子会社であるOBARA㈱に対するものであります。 (2) 国内子会社 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計OBARA㈱本社(山梨県笛吹市)溶接機器関連事業溶接機器製造設備222138―(―)61422166スピードファム㈱本社(神奈川県綾瀬市)平面研磨装置関連事業管理部門施設研磨装置設備研究開発2,653345864(11)333,897134山形工場(山形県寒河江市)装置製造設備等スピードファム長野㈱本社(長野県佐久市)平面研磨装置関連事業機械加工設備557261325(25)1661,31078㈱プレテック静岡製作所(静岡県焼津市)平面研磨装置関連事業洗浄装置組立設備260102132(7)2451992 (注)　帳簿価額のうち「その他」は、工具、器具及び備品、リース資産及び建設仮勘定の合計であります。  (3) 在外子会社 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計OBARA (NANJING)MACHINERY &amp;ELECTRIC CO.,LTD.南京市 中国溶接機器関連事業溶接機器製造設備1,521184―(26)3022,008263OBARA (SHANGHAI)CO.,LTD.上海市 中国溶接機器関連事業溶接機器製造設備27964―(13)6841282OBARA KOREA CORP.Hwaseong-siKorea溶接機器関連事業溶接機器製造設備636208347(16)181,210216SPEEDFAM INC.新竹県 台湾平面研磨装置関連事業平面研磨装置製造設備37566267(5)3574499 (注)１　帳簿価額のうち「その他」は、工具、器具及び備品、リース資産、建設仮勘定及び使用権資産の合計であります。２　OBARA（NANJING）MACHINERY &amp; ELECTRIC CO.,LTD.及びOBARA（SHANGHAI）CO.,LTD.の土地面積の( )は、土地使用権に係る面積を示し、その帳簿価額は「その他」に含めております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式38,000,000計38,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年９月30日)提出日現在発行数(株)(2023年12月20日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式20,869,38020,869,380東京証券取引所スタンダード市場単元株式数は100株であります。計20,869,38020,869,380――  
