項目	値
事業の内容	 ３ 【事業の内容】 当社グループは、東邦瓦斯㈱、子会社29社及び関連会社31社で構成され、ガス事業、ＬＰＧ・その他エネルギー事業、電気事業、その他の事業を行っている。このうち、26社を連結子会社とし、５社を持分法適用関連会社としている。なお、2022年４月１日付で、当社の一般ガス導管事業等を会社分割の方法により東邦ガスネットワーク㈱へ承継した。事業の内容と当社及び子会社、関連会社の当該事業における位置付けは次のとおりである。 (1) ガス東邦瓦斯㈱は、愛知県、三重県、岐阜県でガスの製造及び販売並びにガス器具の販売を行っている。東邦ガスネットワーク㈱は、愛知県、三重県、岐阜県でガスの託送供給、ガス供給のための配管工事を行っている。水島瓦斯㈱は、岡山県内においてガスの製造、供給及び販売並びにガス供給のための配管工事及びガス器具の販売を行っている。東邦ガス・カスタマーサービス㈱は、ガスメーターの検針及びガス料金の回収業務を行っている。東邦ガステクノ㈱は、ガス配管工事を行っている。 (2) ＬＰＧ・その他エネルギー東邦瓦斯㈱は、ＬＮＧ販売、熱供給事業を行っている。東邦液化ガス㈱等は、ＬＰＧ販売、ＬＰＧ機器販売、ＬＰＧ配管工事及びコークス・石油製品販売等を行っている。 (3) 電気東邦瓦斯㈱等は、電気の販売を行っている。 (4) その他東邦瓦斯㈱は、ＬＮＧ受託加工を行っている。東邦不動産㈱は、不動産の管理・賃貸を行っている。東邦ガスエンジニアリング㈱は、プラント・設備の設計施工、総合ユーティリティサービス事業を行っている。東邦ガスリビング㈱は、住宅設備機器の販売を行っている。東邦ガス情報システム㈱は、情報処理サービスの提供を行っている。東邦総合サービス㈱は、車両・設備機器等のリースを行っている。東邦冷熱㈱は、ＬＮＧ冷熱及び液化窒素等の販売を行っている。東邦ガスセイフティライフ㈱は、ガス設備の保安点検を行っている。Toho Gas Australia Pty Ltd、Toho Gas Ichthys Pty Ltd及びToho Gas Ichthys Development Pty Ltd並びにToho Gas Canada Ltd.は、海外における天然ガス等に関する開発・投資等を行っている。  以上述べた事項を系統図によって示すと次のとおりである。  企業集団の事業系統図  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1) 経営の基本方針  文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものである。  2050年カーボンニュートラル実現に向けた動きやコロナ禍を契機とした急速なデジタルシフトなど、取り巻く環境はかつてないほど変化している。加えて、当社グループでは、導管部門の分社化という大きな体制変更があり、時代の大きな変曲点にある。 そうした中、2022年３月に公表した「東邦ガスグループビジョン」において、当社グループの社員が共通認識に立ち、新たな時代を切り拓けるよう2050年の社会像を思い描くとともに、中間地点となる2030年代半ばに目指す姿として、「地域におけるゆるぎないエネルギー事業者」「エネルギーの枠を超えたくらし・ビジネスのパートナー」「持続可能な社会の実現をリードする企業グループ」の３つを掲げている。 目指す姿の実現に向けた第一ステップとして、中期経営計画（2022～2025年度）で定めた「カーボンニュートラルの推進」、「エネルギー事業者としての進化」、「多様な価値の創造」、「ＳＤＧｓ達成への貢献」の４つのテーマへの取組みにより、新たな成長に向けた道筋を確かなものにする。 〇目標とする経営指標　＜方針＞　・営業キャッシュ・フローの創出力を維持しつつ、持続的な成長に向けた投資を加速。　・投資拡大局面においても効率性や健全性のバランスをとって全体を管理。 経営指標経営目標収益性営業キャッシュ・フロー2,100億円以上（2022～2025年度累計）効率性ＲＯＡ３％程度※1　＞　ＷＡＣＣ※2　（2025年度）健全性Ｄ／Ｅレシオ0.6程度　（2025年度） ※1 2025年度の連結経常利益250億円程度　※2 ＷＡＣＣ＝資本コスト：２％台半ば 株主還元方針安定配当を基本とし、機動的な自己株取得・消却を合わせ、中長期的に連結当期純利益の４～５割を目安として株主還元を実施。  　中期経営計画におけるキャッシュ・フローキャッシュイン営業キャッシュ・フロー　2,100億円　　　借入等　　460億円　　　キャッシュアウト株主還元　　260億円＋α　投融資（コア事業：戦略事業＝１：１）　2,300億円　　　  (2) 対処すべき課題　　中期経営計画（2022～2025年度）の２年目となる2023年度は、各テーマの取組みを更に加速させて確実に成果を出すとともに、都市ガス・ＬＰＧ等のコア事業から電気・再生可能エネルギーをはじめとする戦略事業への経営資源シフトによる事業構造の変革を進める。 　①カーボンニュートラルの推進　「カーボンニュートラルに向けて、できること、ぜんぶ。」をコンセプトに、お客さまとともにカーボンニュートラルの実現に取り組む「ＣＮ×Ｐ事業」を拡大する。　国内では、知多市と連携したメタネーションの実証を開始するとともに、海外では、他社と共同で「ｅ-ｍｅｔｈａｎｅ」の製造から輸入までのサプライチェーン構築に向けた検討を進める。また、ＣＯ２分離回収技術の高効率化・低コスト化に関する技術開発を着実に推進する。　水素サプライチェーンの構築に向けて、知多緑浜工場で水素製造プラント建設に着手する。また、供給体制の検討や、水素燃焼・混焼等の消費に関する技術開発などの取組みを推進する。　再生可能エネルギー電源の取扱量を拡大し、電気の低・脱炭素化に資するサービスを提供する。 ②エネルギー事業者としての進化　「くらしのアレコレ、東邦ガス。」をテーマとした多様な商品・サービスの展開等によりお客さまとの接点を拡大し、中期経営計画に掲げたエネルギーお客さま数300万件の早期達成を目指す。　導管網整備の着実な推進、自然災害対策への取組み、スマートメーター等の先進技術の活用により、ゆるぎない安全・安心と安定供給を追求する。　低廉かつ安定的な調達に向けて、環境変化に強いＬＮＧ調達ポートフォリオの構築、多様な電源確保に取り組む。　タイ、ベトナムでのエネルギー事業の開拓や金沢エナジー㈱の事業拡大をはじめ、国内外各地でのエネルギー関連ビジネスの強化を進める。 ③多様な価値の創造　「Ｃｌｕｂ ＴＯＨＯＧＡＳ」や業務用お客さま向けビジネスサポートサイト「ＴＯＨＯＢＩＺＮＥＸ」のコンテンツの強化や利便性の向上を進め、お客さまとのデジタル接点を拡大する。　地産情報発信メディア「みたすくらす」と地域の隠れた名品を購入できるＥＣサイト「みたすショップ」を立ち上げ、デジタルプラットフォーム「ＡＳＭＩＴＡＳ」の魅力を向上し、お客さまのリピート率を高める。　トラウトサーモンの陸上養殖や高効率農業の実証に続き、他業種との共創等による新領域での事業拡大に積極的に取り組む。 ④ＳＤＧｓ達成への貢献　2023年２月に策定した「サステナビリティ方針」のもと、新たにサステナビリティ委員会を設置し、グループ全体でＥＳＧ課題への取組みを着実に推進する。　地域新電力や包括連携協定による自治体等との連携をこれまで以上に深め、社会課題解決やレジリエンス向上に繋がる地域共生の取組みを強化する。　ダイバーシティや柔軟な働き方に資する制度を整備するとともに、公募型ローテーションをはじめ、社員の挑戦機会を拡充する。
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況等に関する事項のうち、経営者が当社グループの経営成績及び財務状況等に重要な影響を及ぼす可能性があると認識している主要なリスクとしては、以下のようなものがある。　文中における将来に関する事項は、当連結会計年度末（2023年３月31日）現在において当社グループが判断したものである。 (1)  需要変動による影響当社グループの主要な事業である都市ガス・ＬＰＧ・電気事業は、当地域の社会・経済動向のほか、猛暑や暖冬等の気候変動、小売全面自由化に伴う競争環境の変化、省エネルギーの進展や産業構造の変化、お客さまのエネルギー選好の変化等により、販売量が変動し、当社グループの業績に影響を受ける可能性がある。 当社グループは、新規需要開発を推進するとともに、新サービス等による付加価値の提供やデジタル技術活用等により、当地域におけるトータルエネルギーシェアの拡大を進めている。  (2)  原料価格の変動による影響都市ガスの原料であるＬＮＧ（液化天然ガス）の価格は、原油価格・為替相場等の変動の影響を受ける。原料価格の変動は、原料費調整制度によって一定の範囲内でガス販売価格に反映されることから業績への影響は緩和されるが、反映までのタイムラグにより期間収支に影響を受ける可能性がある。また、ＬＮＧ調達先との契約更改、価格交渉の動向により原料価格が変動した場合、当社グループの業績に影響を受ける可能性がある。原油価格や為替相場等の変動リスクを一定程度抑制するため、商品スワップ取引を利用している。当社は、2023年３月１日に一部の選択約款を変更し、2023年４月検針分のガス料金から、原料費調整額の算定に用いる平均原料価格の上限を撤廃した。なお、2023年４～８月検針分は、経過措置として、平均原料価格が上限を超えた場合、超えた額の50％を控除して原料費調整額の算定に反映する。  (3)  電力調達価格の変動による影響電力調達は発電事業者・卸電力取引市場からの調達と自社電源を組み合わせているが、調達価格が変動した場合、当社グループの業績に影響を受ける可能性がある。当社グループは、発電事業者との相対契約の弾力性向上に取り組むとともに、調達比率の最適化を図り、調達コストの低減と収支安定化のバランスを図っている。 (4)  金利変動等による影響当社グループの保有する株式・年金資産等は株価・金利等が変動することによって、当社グループの業績に影響を受ける可能性がある。また、市場金利の動向により調達金利が変動することによって、当社グループの業績に影響を受ける可能性がある。ただし、有利子負債の大部分は固定金利で調達した長期借入金や社債であり、短期の金利変動による影響は限定的である。変動金利での調達は、一部に金利スワップ取引を利用して固定化を行っている。 (5)  エネルギー政策・法令・制度等の変更による影響2050年カーボンニュートラルに向けた動きが広がり、新たな環境規制や制度の導入等により追加的な対応や費用負担が発生した場合、当社グループの業績に影響を受ける可能性がある。当社グループは、2021年７月、「東邦ガスグループ2050年カーボンニュートラルへの挑戦」、2022年３月、「東邦ガスグループビジョン」及び新たな中期経営計画（2022～2025年度）を策定し、カーボンニュートラルの実現に向けた対応の方向性と具体的な取組みを示した。中期経営計画期間では、重油等から都市ガスへの燃料転換、コージェネや蓄熱材等を活用したエネルギーの高度利用、カーボンニュートラルＬＮＧの調達・販売及び太陽光、バイオマス、風力等の再生可能エネルギーの電源開発・調達の拡大を進める。また、お客さまのカーボンニュートラル実現に向けた取組みをワンストップで支援する。さらに、ＣО2分離回収やメタネーションの技術開発を進めるとともに、知多緑浜工場を拠点とした水素サプライチェーンの構築や水素利用技術の実用化に取り組む。 (6)  自然災害等による影響大規模な自然災害により、製造設備や供給設備、お客さま設備に広範に被害が発生した場合、当社グループの業績に影響を受ける可能性がある。また、不測の大規模停電等が発生した場合にも、当社グループの業績に影響を受ける可能性がある。当社グループは、自家発電設備や防消火設備等の設置に加え、防災体制の整備や工業用水等の備蓄など、災害の影響を最小限に止める対策を実施するとともに、ガス導管の耐震化など製造設備や供給設備等の耐震性の向上を図っている。  (7)  原料調達支障による影響都市ガスの主な原料であるＬＮＧは海外から輸入しているため、輸入先のカントリーリスクや天然ガス生産設備・液化設備での操業上のトラブル、ＬＮＧ船の運航上でのトラブル等により、原料が長期にわたり調達できない場合には、当社グループの業績に影響を受ける可能性がある。ＬＮＧの低廉かつ安定的な調達に向け、当社グループは、ＬＮＧ調達地域の分散化により安定的な調達体制構築や受入基地の柔軟な運用に取り組んでいる。また、上流権益・中流事業や、ＬＮＧ船への出資等により、調達するＬＮＧのバリューチェーンへの関与を強化している。 (8)  製造、供給支障による影響事故等による大規模な設備トラブルに伴い都市ガスの製造、供給に重大な支障が生じた場合、当社グループの業績に影響を受ける可能性がある。当社グループは、工場やガス導管等の高経年設備の修繕、他工事による損傷防止、ガス導管の定期的な点検を実施するとともに、緊急保安体制を整備することで、一層のリスク低減に努めている。 (9)  情報システム支障による影響システム障害やサイバー攻撃等により基幹となる情報システムに重大な支障が生じた場合、当社グループの業績に影響を受ける可能性がある。 当社グループは、システムの維持管理を徹底するとともに、各種のセキュリティ対策を実施し、サイバー攻撃対策訓練の実施やセキュリティ規程類に基づくチェックを継続的に行っている。 (10)  ガス消費機器・設備トラブルによる影響ガスの消費機器・設備に関する重大なトラブルが生じた場合、社会的な責任を含めて有形無形の損害が発生する可能性がある。　　　 当社グループは、ガス消費機器の調査、安全点検、メンテナンス業務等の品質向上とともに、安全使用のための周知や安全機器への取替促進を行っている。 (11)  取扱商品・サービス等の品質による影響当社グループ及び委託先が取り扱う商品・サービス等に関する品質にトラブルが発生した場合、社会的な責任を含めて有形無形の損害が発生する可能性がある。当社グループは、社内外の研修等を通じて、当社グループ及び委託先が取り扱う商品・サービス等の品質向上に取り組んでいる。 (12)  商品・資機材等の納入遅延による影響調達先の工場操業停止等により商品・資機材等に重大な納入遅延が生じた場合、当社グループの業績に影響を受ける可能性がある。当社グループは、調達先と連携し生産及び納期状況を確認するとともに、調達多様化に向けた代替調達先の調査・検討を実施している。 (13)　投資環境の変化による影響原油価格等の市況の変化や景気動向等によっては、国内外投資について、将来の収益性の低下等により、適切に回収されず、当社グループの業績に影響を受ける可能性がある。また、海外投資については、事業を行う各国における法規制や商慣習等の変化により、事業運営の遅延や停滞、費用の増加などが発生する可能性がある。当社グループは、案件ごとに収益性やリスク等の事業性を慎重に吟味の上、必要な投資を行っている。また、市況の変化や景気動向等を注視し、減損の兆候がある場合、減損損失の認識・測定の要否に関する判定を行っている。 (14)　コンプライアンス違反による影響　　 法令、約款、若しくは企業倫理や社会的規範に反する行為が発生した場合、社会的な責任を含めて有形無形の損害が発生する可能性がある。     当社グループは、コンプライアンス委員会を設置して、コンプライアンス活動の進捗確認と課題把握を行うとともに、教育・啓発や点検・調査活動を推進し、コンプライアンスの徹底を図っている。また、コンプライアンスに関する相談窓口を社内外に設置している。　　 なお、当社は、2021年４月13日及び10月５日、電力・ガスの取引条件に関して公正取引委員会の立入検査を受けた。公正取引委員会の立入検査を受けたことを厳粛に受け止めるとともに、当局の調査に対し全面的に協力していく。 (15)　情報漏洩による影響 当社グループが取得、管理しているお客さまの個人情報が外部に流出した場合、社会的な責任を含めて有形無形の損害が発生する可能性がある。 当社グループは、個人情報保護委員会を設置して、個人情報保護に関する活動計画等の審議を行うとともに、教育・啓発や自主監査の活動を推進し、情報管理の徹底に取り組んでいる。 (16)　感染症の流行による影響新型コロナウイルス等の感染症の拡大に伴い、当社グループの業績に影響を受ける可能性がある。当社グループは、ガス事業者としての使命である安定供給・保安の確保に万全を期すため、ガスの製造・供給等の業務継続対策として、バックアップ要員の増強、複数班体制での業務遂行等を行っている。また、マスク着用や手指消毒・検温の実施に加え、ＩＴを活用した営業折衝等により、お客さまの安全確保のための対策を行うとともに、テレワーク等の活用推進により出勤者数の削減に努めている。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度（以下、当期という。）における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりである。 (1)経営成績当期は、ロシア・ウクライナ問題を受けて、ＬＮＧ需給がひっ迫するとともにエネルギー価格が大幅に変動するなど、エネルギー安全保障の重要性が再認識された１年となった。また、地域の経済は、長引く新型コロナウイルス感染症、半導体等の部品供給不足、原材料価格の高騰などの影響により足踏みを余儀なくされ、生産活動も一進一退の状況が続いた。このような状況のもと、当社グループは、2022年６月に創立100周年を迎え、新たな中期経営計画の１年目として、エネルギーの安全・安心、安定供給を確保しながら、カーボンニュートラルに向けた取組み、くらし・ビジネスに役立つサービスメニューの拡充、地域共生における役割発揮など、各施策の具体化と実行に取り組んだ。  当期末のお客さま数は、ガス・ＬＰＧ・電気の合計で前期末と比べて4万8千件増加し292万1千件となった。ガスのお客さま数は、同1万5千件減少し174万1千件となった。ＬＰＧのお客さま数は、同1千件増加し60万4千件となった。電気のお客さま数は、同6万2千件増加し57万6千件となった。ガス販売量は、前期と比べて4.4％減少し34億5千4百万㎥となった。用途別では、家庭用は、高気温や省エネの影響等により同8.8％の減少となった。業務用等は、部品供給不足による生産減等により同3.4％の減少となった。ＬＰＧの販売量は同2.1％減少し47万5千トン、電気の販売量は同11.4％増加し23億6千9百万kWhとなった。売上高は、前期と比べて1,907億5千9百万円増加し7,060億7千3百万円となった。売上原価は、同1,642億7千万円増加し5,258億8千2百万円となった。供給販売費及び一般管理費は、前期並みの1,364億4千7百万円となった。これらの結果、経常利益は前期と比べて262億5千8百万円増加し481億7千1百万円、親会社株主に帰属する当期純利益は同182億6千1百万円増加し337億2千1百万円となった。当期は、ガス販売量の減少や電気事業の調達費上昇による収支悪化があったものの、前期の期ずれ差損の反動に加え、長期契約を中心としたＬＮＧ調達により原材料費を抑えられたため、前期と比べて増益となった。 ＜参考＞平均気温・原油価格・為替レート 前連結会計年度(自  2021年４月　至  2022年３月)当連結会計年度(自  2022年４月　至  2023年３月)増減摘要平均気温（℃）16.417.3＋0.9 原油価格（＄/bbl）77.2102.7＋25.5全日本CIF価格為替レート（円/＄）112.4135.5＋23.1TTMレート   セグメントごとの経営成績は、次のとおりである。 ＜ガス＞当期末の都市ガスのお客さま数は174万1千件（前期末比1万5千件減）となった。販売量は34億5千4百万㎥（前期比4.4％減）となり、用途別では、家庭用は高気温や省エネの影響等により8.8％減、業務用等は部品供給不足による生産減等により3.4％減となった。ガス事業の売上高は、販売量の減少はあったものの、原料費調整制度による料金単価への原料価格の反映により4,603億8千万円（前期比41.9％増）となった。 ＜ＬＰＧ・その他エネルギー＞　当期末のＬＰＧのお客さま数は60万4千件（前期末比1千件増）、販売量は家庭用での高気温影響などにより47万5千トン（前期比2.1％減）となった。　ＬＰＧ・その他エネルギー事業の売上高は、販売量の減少はあったものの、料金単価への原料価格の反映により1,105億1千万円（前期比15.6％増）となった。 ＜電気＞　当期末の電気のお客さま数は57万6千件（前期末比6万2千件増）、販売量はお客さまの増加により23億6千9百万kWh（前期比11.4％増）となった。　これらにより、電気事業の売上高は1,082億8千4百万円（前期比51.5％増）となった。 ＜その他＞　海外子会社の売上増等により、その他事業の売上高は545億9千9百万円（前期比14.6％増）となった。 （単位：百万円、％表示は対前期増減率）　　 ガ スＬＰＧ・その他エネルギー電 気その他調整額合 計売 上 高41.9％460,38015.6％110,51051.5％108,28414.6％54,599 △27,70137.0％706,073営業利益412.1％46,12317.6％2,379－△10,58336.9％4,255 1,568144.9％43,743   生産、受注及び販売の実績は、次のとおりである。 当社グループにおいては、当社及び子会社が行うガス事業が生産及び販売活動の中心であり、外部顧客に対する売上高及び営業費用において連結合計の大半を占めている。ガス事業以外のセグメントにおける生産・販売品目は広範囲かつ多種多様であるが、生産規模は小さく、また受注生産形態をとらない製品も多い。このため以下は、ガス事業セグメントについて記載している。　①生産実績当社及び水島瓦斯㈱においてガスの生産を行っている。最近２連結会計年度のガスの生産実績は次のとおりである。　製品名前連結会計年度(自  2021年４月至  2022年３月)当連結会計年度(自  2022年４月至  2023年３月)ガス(千m3)3,618,7133,434,633  ②受注実績ガス事業については、その性質上受注生産は行っていない。　③販売実績当社は愛知県、三重県、岐阜県で、水島瓦斯㈱は岡山県内においてそれぞれガスの販売を行っている。最近２連結会計年度におけるガス販売実績は次のとおりである。　項目前連結会計年度(自  2021年４月至  2022年３月)当連結会計年度(自  2022年４月至  2023年３月)数量(千m3)金額(百万円)数量(千m3)金額(百万円)ガス販売実績      家庭用639,810103,271583,444118,300  業務用等2,972,721189,8392,870,578293,685計3,612,531293,1103,454,022411,986期末お客さま数（小売契約件数）1,756千件    1,741千件 　  (2)財政状態総資産は、前期末比379億2千5百万円の増加となった。これは、投資有価証券が増加したことなどによる。負債は、前期末比181億7千3百万円の増加となった。これは、未払法人税等が増加したことなどによる。純資産は、前期末比197億5千1百万円の増加となった。これは、親会社株主に帰属する当期純利益を337億2千1百万円計上したことなどによる。これらの結果、自己資本比率は前期末の58.4％から58.0％となり、総資産当期純利益率（ＲＯＡ）は、前期の 2.5％から5.0％となった。  (3)キャッシュ・フロー 営業活動によるキャッシュ・フローは、税金等調整前当期純利益の計上などにより、564億1千4百万円の収入となった。前期比では、209億7千8百万円の収入の増加となった。投資活動によるキャッシュ・フローは、設備投資をはじめとして524億3千5百万円の支出となった。前期比では、24億4千1百万円の支出の減少となった。財務活動によるキャッシュ・フローは、配当金の支払いなどにより、29億3千9百万円の支出となった。前期比では、35億7千5百万円の支出の増加となった。これらの結果、当期における現金及び現金同等物の期末残高は、前期末に比べ17億1千4百万円増加し、338億2千5百万円となった。   当社グループの資本の財源及び資金の流動性については、次のとおりである。  資金調達については社債、コマーシャル・ペーパー及び銀行等金融機関からの借入により行っている。社債については、国内無担保社債を昨年５月に175億円、昨年11月に100億円、合計275億円発行した。このうち、昨年11月の無担保社債の発行については、当社初となるトランジションボンドとして発行している。なお、当期中の社債償還額は300億円である。借入金は前期末に比べ75億5千2百万円増加した。また、適時に資金繰計画を作成・更新するなどの方法により、流動性リスクを管理している。 (4)目標とする経営指標の達成状況当社グループは、「第２　事業の状況　１経営方針、経営環境及び対処すべき課題等」に記載のとおり、2022年３月に策定した中期経営計画（2022～2025年度）にて、「期間累計営業キャッシュ・フロー 2,100億円以上」「2025年度ＲＯＡ ３％程度」「2025年度Ｄ／Ｅレシオ 0.6程度」を経営目標として掲げている。中期経営計画初年度となる当期は、エネルギーを取り巻く環境変化が大きく、先行きも見通しづらい中にあったが、引き続きエネルギーを安全・安心、安定的にお届けするとともに、中期経営計画で掲げた様々な取組みを進め、初年度として一定の成果を上げることができた。具体的には、カーボンニュートラル関連では、業務用お客さま向けの支援事業の本格開始や、水素製造設備の建設着手などに取り組んだ。また、エネルギーの安定調達に注力しつつ、お客さま数をガス・ＬＰＧ・電気の合計で292万件まで増やすことができ、くらしまわりサービスの拡充や自治体との包括連携協定の締結においても着実な成果を上げることができた。加えて、収支の面においても、不透明感の強い事業環境の中において、増収増益を確保することができた。 　○目標とする経営指標 経営指標2022年度実績経営目標収益性営業キャッシュ・フロー564億円2,100億円以上（2022～2025年度累計）効率性ＲＯＡ5.0％３％程度（2025年度）健全性Ｄ／Ｅレシオ0.360.6程度（2025年度）    (5)重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されている。　この連結財務諸表作成にあたり、見積りが必要な事項については、一定の会計基準の範囲内にて合理的な基準に基づき、会計上の見積りを行っている。　連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況 １連結財務諸表等　(1)連結財務諸表　注記事項　（重要な会計上の見積り）」に記載している。  (注)  本書面でのガス販売量は、すべて１㎥当たり45メガジュール換算で表示している。  
経営上の重要な契約等	５ 【経営上の重要な契約等】特記すべき事項はない。
研究開発活動	 ６ 【研究開発活動】当社グループでは、カーボンニュートラル関連技術及び、多様な価値の創造に資するデジタル技術の開発・活用を強化・推進するとともに、天然ガスの普及・促進のためにその高効率・高度利用や、安定供給・保安の確保に向けた研究開発に継続的に取り組んでいる。現在、当社グループの研究開発は、当社のＲ＆Ｄ・デジタル本部等において行っている。　　具体的には以下のとおりである。 ＜カーボンニュートラル関連技術、デジタル技術の開発・活用＞ＣＯ２分離回収技術、メタネーション技術、コージェネレーションシステム用ガスエンジンでの都市ガス・水素混焼技術の開発や、水素燃焼バーナの開発、緑浜水素プラントの整備、水素ステーションの整備・運営、蓄電池等を活用したバーチャルパワープラントの開発・実証、ＣＣＵＳの調査を実施している。また、デジタル技術を活用した新たなサービスの開発、データ分析技術を活用したマーケティング、量子コンピュータを活用した予測・最適化技術の開発、新規技術・新サービスの創出を図るオープンイノベーションの活用等を推進している。 ＜天然ガスの高効率・高度利用＞家庭用分野では、エネファームの機能向上や低コスト化などに取り組んでいるほか、快適な生活を実現する温水機器や厨房機器などの商品性向上、省エネ診断ソフトの開発・改善、ガス機器のＩｏＴ化開発、調理・入浴等に関する研究に取り組んでいる。　業務用分野では、電力負荷の平準化にもつながるガス空調システムとして、ガスエンジンヒートポンプの新機種開発や、業務用厨房機器などの性能向上にも取り組み、随時商品化している。 ＜安定供給・保安の確保＞安定供給・保安の確保や安全・安心の一層の向上を目指して、ガス管劣化予測技術の高度化や、製造・供給設備の適切な維持管理に資する研究開発等に取り組んでいる。  また、ガス供給のコストダウンに向けて導管工事を効率的に行う非開削工法、導管の検査や修理などを効率的に実施する技術、製造設備の改良などの開発を行っている。 　なお、当連結会計年度における当社グループの研究開発費は、1,578百万円である。 
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、主力であるガス事業において、天然ガスの安定供給体制を整備・拡充し、ガスの普及拡大に資する設備の増強を進めるとともに、諸事業推進のため必要となる設備の更新等も合わせ、全体で38,532百万円の設備投資を実施した。ガス事業においては、供給設備としてガス導管網の整備・自然災害対策を中心に32,001百万円の設備投資を実施した。なお、当連結会計年度末(2023年３月31日現在)における当社グループの本支管延長は、31,100kmとなった。ＬＰＧ・その他エネルギー事業においては2,013百万円、電気事業においては3,623百万円、その他の事業においては892百万円の設備投資を実施した。  
主要な設備の状況	２ 【主要な設備の状況】当連結会計年度末(2023年３月31日現在)における当社グループの主要な設備の状況は、以下のとおりである。(1) 提出会社　事業所名等(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)土地(面積千m2)建物機械装置その他合計知多ＬＮＧ共同基地(知多市)ガスその他製造設備3,896(155)2961,2443,8749,31239知多緑浜工場(知多市)ガスその他製造設備26,764(302)1,4606,3095,91540,45056知多熱調センター(知多市)ガス製造設備－[107]1807073261,21333四日市工場(四日市市)ガス製造設備4,260(88)4011,0962,9348,69339本社(名古屋市熱田区)ガス業務設備895(97)5,2711211,1727,461943事業所(岡崎事業所他)(岡崎市、名古屋市他)ガス業務設備6,079(84)4,635－36611,080267技術研究所(東海市)ガス業務設備338(107)1,075522411,70954 (注)　土地欄の［  ］内は知多熱調センター用地で㈱ＪＥＲＡより賃借している。 (2) 国内子会社　会社名事業所名等(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)土地(面積千m2)建物機械装置及び導管その他合計東邦ガスネットワーク㈱供給設備他(名古屋市他)ガス供給設備他11,283(281)2,572117,8582,963134,6781,057水島瓦斯㈱供給設備他(倉敷市他)ガスＬＰＧ・その他エネルギー供給設備他86(38)1841,561751,90875東邦液化ガス㈱名港LPG基地他(名古屋市他)ＬＰＧ・その他エネルギーＬＰＧ供給設備他5,533(144)2,3283,1842,55013,597719東邦不動産㈱栄ガスビル他(名古屋市他)その他貸与ビル他5,594(274)9,002991,80116,497162  
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式160,000,000計160,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式105,256,285105,256,285東京証券取引所プライム市場名古屋証券取引所プレミア市場単元株式数は100株である。計105,256,285105,256,285――  
