項目	値
事業の内容	３【事業の内容】　当社グループは、当社及び国内子会社１社北海道電子工業株式会社、海外子会社１社Opticon Sensors Europe B.V.（オランダ）があり、Opticon Sensors Europe B.V.は、Opticon,Inc.（アメリカ）、Opticon S.A.S.（フランス）、Opticon Ltd.（イギリス）、Opticon Sensoren GmbH（ドイツ）、Opticon Sensors Nordic AB（スウェーデン） 、Opticon S.R.L.（イタリア）、Opticon Sensors Pty.Ltd.（オーストラリア）、歐光科技有限公司（台湾）、欧光国際貿易（上海）有限公司（中国）、Opticon Denmark ApS（デンマーク）、Opticon Sensors Philippines Inc.（フィリピン）、Opticon Latin America（ブラジル）、Opticon Vietnam LLC.（ベトナム）の13社を子会社としております。当社グループはバーコードリーダ及びその他の周辺機器等の製造・販売、修理・サービス等を主たる業務としております。（国内子会社）日　　　　　本・・・北海道電子工業株式会社（海外子会社）米　　　　　国・・・Opticon,Inc.欧州・アジア他・・・Opticon Sensors Europe B.V.、Opticon S.A.S.、Opticon Ltd.、Opticon Sensoren GmbH 、Opticon Sensors Nordic AB 、Opticon S.R.L.、 Opticon Sensors Pty.Ltd. 、歐光科技有限公司、 欧光国際貿易（上海）有限公司、Opticon Denmark ApS、Opticon Sensors Philippines Inc.、Opticon Latin America、Opticon Vietnam LLC.グループ内各社の事業の内容と致しましては、以下のとおりです。当社は当社グループのコア技術であるモジュール開発と国内マーケット向け製品についての開発を行い、Opticon Sensors Europe B.V.は海外向け製品について開発するという地域別製品開発体制となっております。国内子会社である北海道電子工業株式会社では少量多品種製品の製造と修理メンテナンスのサービス部門を担当しております。販売につきましては、国内マーケットは当社、海外マーケットについては、Oticon Sensors Europe B.V.が中心となり、当社グループ内の倉庫・物流業務を担当する歐光科技有限公司を除く、子会社13社が各地域を担当して販売しております。製品別区分としましては、「スキャナ製品」、「ターミナル製品」、「モジュールその他製品」となります。（スキャナ製品）・ ハンディスキャナ………手に持って、またはスタンドに置いて、バーコード等（１次元バーコード、２次元コード）を読み取る装置です。スーパーやコンビニエンスストアでの売上管理、工場や倉庫での入出庫管理等に使用されています。・ 卓上スキャナ…………‥机等安定した場所に据え置いて、機器にかざしたバーコード等を読み取る装置です。ハンディスキャナと比べ多くのバーコード等を素早く読み取ることができます。ハンディスキャナ同様、スーパーやコンビニエンスストアでの売上管理、イベント等のチケット確認、パスポート等のOCR読取などに使用されています。・ 定置式スキャナ…………フィクスマウントともいいます。工場等への据え置きや、検査機器等に組み込みバーコード等を読み取る装置です。工場での自動仕分等、医療現場での検体管理等に使用されています。（ターミナル製品）・ データコレクタ…………バーコード等のデータを読み取って蓄積し、ＰＣ・スマートフォン・タブレット等に送って処理を行う為の携帯用端末です。タブレット等と連動して、簡易レジスター、宅配便、郵便の集荷作業、資産管理等様々な用途で使用されています。・ ハンディターミナル……バーコード等の読取データを読み込んで、内蔵されたソフトウエアで業務を管理できる業務携帯用端末です。スーパーやコンビニエンスストア、工場や倉庫での入出庫管理、受発注業務、運送業での配送管理など多岐に使用されています。（モジュールその他製品）・ モジュール………………バーコード等を読み取る為のエンジン部分で、バーコード等を読み取る為の心臓部となる部品です。上記のスキャナ製品、ターミナル製品などバーコードリーダの各種機器へ組み込まれます。バーコードリーダの読取方式はレーザ方式、ペン方式、ＣＣＤ方式、２次元イメージャ方式に分かれており、当社製品はレーザ方式、ＣＣＤ方式、２次元イメージャ方式に対応しております。・ その他　…………………バーコードリーダ等のサービス及びバーコードリーダの周辺機器、交換用電池、アクセサリ等付属品他をいいます。  （事業系統図）以上述べた事項を事業系統図によって示しますと、次のとおりであります。  (注)　2024年２月現在、事業系統図以外に事業活動を休止している子会社が２社（Bluestone B.V.、Opticon Sensors Benelux B.V.）あります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）会社の経営の基本方針　当社グループは創業以来、光と電子を高度な技術で融合させながら、画期的な製品を世界に出し、常に新たな領域へと挑戦を続けてまいりました。Only Oneの企業であること、Globalに発展する企業であることを目指し、自動認識業界の中においてトップクラスであることを理念とし、企業基盤の充実をはかり企業価値を高めて行く使命があると考えております。 (2）経営環境　当社グループが属する自動認識業界は、モジュールエンジンとして従来から１次元バーコードの読取に対応したレーザをメインに、同じく１次元対応のＣＣＤ、ＱＲコード等の２次元コードに対応する２次元イメージャという構造で推移してまいりました。　しかし近年、自動認識業界の動向が世界的に大きく変化しております。従来中心であったレーザ／ＣＣＤを使用した１次元製品から、２次元製品へ急速に移行しております。　当社グループは、かつてはレーザをメインとした１次元製品を主に展開しておりましたが、市場の変化に対応できるよう、２次元製品の開発を積極的に推進しております。　この他、ＲＦＩＤ市場については、対応する製品の製造・販売は行ってはいないものの、技術開発によるノウハウの蓄積に努め、市場動向を見据えながらユーザー要望に応じた事業展開を常に可能とする体制を整えてまいります。 (3）会社の対処すべき課題　2024年11月期におきましては、2022年11月期より大きな影響を受けていた部品不足の問題は解消したものの、自動認識業界の世界的な傾向として顧客の設備投資の抑制による需要減等が生じており、当社グループを取り巻く外部環境は不透明な状況となっております。　このような中、当社グループは安定した収益を確保するため、以下の課題に取り組んでまいります。① 開発体制　部品価格が高止まりする一方、販売価格に転嫁することが難しく、利益率の圧縮が急速に進んでおります。また、価格競争が激化しており、競合他社との差別化が課題となっております。この状況に対応するため、主力のモジュール製品についてより入手しやすくコストを抑えた部品を使用した新製品の開発を進めており、2024年11月期後半より順次入れ替えを目標としております。② 営業販売体制　前年度までの部品・製品不足の反動により、顧客・代理店において製品在庫が滞留しており、既存顧客の需要が減少する見込みとなっております。この状況に対応するため、開発部門との緊密な連携により、顧客のニーズに合わせた設計・開発から導入までのサポート等のサービス体制を強化することで、競合他社との差別化を図り、売り上げの確保及び安定した取引先の開拓をすすめてまいります。③ 生産体制　部品不足から一転し、製品在庫が大幅に増加していることから、在庫調整に努めてまいります。また、製造子会社である北海道電子工業においては、人員不足及びコスト低減に対応するため、ロボットの導入による生産ラインの自動化を実施し、生産の効率化と人的ミスの解消による製品品質の向上に努めてまいります。また、品質向上については開発、営業、購買、品質管理などの各部門と連携し積極的に取り組み、引き続きより高品質な製品を提供できるよう努めてまいります。④ 管理体制　新型コロナウイルス感染症は5類に変更となりましたが、働き方が急速に変化し在宅勤務体制が定着しております。当社は、引き続き現在の社会状況に合わせた新しい働き方の検討及びデジタル化の更なる推進と業務効率化を図ってまいります。
事業等のリスク	３【事業等のリスク】　以下において、当社グループの事業展開上のリスク要因となる可能性があると考えられる主な事項を記載しております。また、必ずしも事業上のリスクとは考えていない事項についても、投資家の投資判断上重要と考えられる事項については、投資家に対する積極的な情報開示の観点から記載しております。なお、当社グループは、これらのリスク発生の可能性を認識したうえで、発生の回避及び発生した場合の対応に努める方針でありますが、本株式に関する投資判断は、以下の記載事項を慎重に検討したうえで行われる必要があると考えております。また、以下の記載は当連結会計年度末現在における判断を基にしており、本株式への投資に関連するリスク全てを網羅するものではありませんので、この点ご留意下さい。 (1) 事業内容に関するリスクについて①　研究開発に関するリスクについてア．自動認識装置の業界動向等について　自動認識装置の業界動向は、１次元バーコード、２次元コード、ＲＦＩＤ（ＩＣタグ）等、新たな技術の実用化が進んできております。近年、ＲＦＩＤ（ＩＣタグ）等に関して急速な技術革新が起こっているかのように報道されておりますが、実際にはＲＦＩＤ（ＩＣタグ）等は未だ実用化に問題を抱えております。また、世界的に２次元コードの市場が拡大しており、従来主流であった１次元バーコードから２次元コードへ移行しつつあります。　当社グループは、このような環境認識のもと、経営資源を２次元製品の開発に集約して、積極的に技術革新を図ってまいります。　しかしながら、業界を激変させるような革新的な自動認識技術が誕生し、当社グループがこの新しい技術に適切に対応できない場合、当社グループの経営成績に影響を与える可能性があります。イ．バーコードリーダについて　バーコードリーダは、読取方式により１次元バーコード対応のペン方式、ＣＣＤ方式、レーザ方式、２次元コード対応の２次元イメージャ方式に分類されます。ペン方式は僅かなシェアであり、今まではＣＣＤ方式及びレーザ方式が主流でしたが、近年は２次元コードの普及に伴い２次元イメージャ方式の案件が増え主流となりつつあります。　当社グループはこのような環境のもと、今後は２次元の市場拡大が見込まれることから、２次元イメージャモジュールの開発を中心に、市場の変化に対応できるようモジュールエンジンの開発を積極的に推進してまいります。　しかしながら、他社において従来のＣＣＤ方式、レーザ方式または２次元イメージャ方式にとって代わる新しい読取方式が開発され、当社グループがこの新しい技術に適切に対応できない場合、当社グループの経営成績に影響を与える可能性があります。ウ．レーザモジュールエンジンについて　１次元バーコードリーダの読取方式には、レーザ方式が最も多く採用されております。現在、レーザ方式の１次元バーコードリーダに組み込まれる超小型化したレーザモジュールエンジンは、当社グループも含め世界で２社しか開発しておらず、このことは市場における当社グループの優位性に大きく寄与していると考えております。　しかしながら、レーザモジュールの新規市場参入者が出てきた場合、価格競争に陥り、そのモジュールを使用したスキャナ、ターミナル等の製品開発がなされることになりますので、当社グループの経営成績に影響を与える可能性があります。また、世界的に１次元バーコードから２次元コードへの移行が急速に進んでおり、これに伴い、１次元バーコードのみ対応するレーザ方式の優位性は薄れつつあり、２次元中心に市場が移行しつつあります。エ．知的財産権について　企業における特許権及びその他の知的財産権は、益々重要な存在になりつつあり、先端技術の開発を担っている当社グループにとりましても同様であります。当社グループは、必要とする多くの技術を自ら開発し、それを国内外において、特許権及びその他の知的財産権として設定し保持することにより、競争力の維持を図っております。　しかしながら、以下のような知的財産権に関する問題が発生した場合には、当社グループの経営成績に影響を与える可能性があります。a）当社グループが保有する知的財産権に対して異議申立、無効請求等がなされる場合b）第三者との合併又は買収の結果、従来当社グループの事業に課せられなかった新たな制約が課せられる可能性とこれらを解決するために支出を強いられる場合c）当社グループが保有する知的財産権が競争上の優位性をもたらさない、又は当社グループが知的財産権を有効に行使できない場合d）第三者から知的財産権の侵害を主張され、その解決のために多くの時間とコストを費やし、又は経営資源の集中を妨げられる場合e）第三者からの知的財産権侵害の請求が認められ、当社グループに多額のロイヤリティの支払い又は当該技術の使用差止等が生じる場合②　製造技術に関するリスクについてア．製造委託について　当社グループは、子会社である北海道電子工業株式会社の芦別工場にて少量多品種製品中心の生産を行い、大量生産品は海外の複数のグループ外企業に外注委託しております。当社グループでは、外注委託の依存度は高く、継続的で良好な取引関係を維持しております。しかし、当社グループと外注企業との良好な取引関係が、何らかの事情によって取引に支障をきたすことになった場合は、当社グループの経営成績に影響を与える可能性があります。イ．部品等の調達について　当社グループでは、現在、一般パーツ及び少量多品種の部品や特殊部品の調達に関して、子会社北海道電子工業株式会社を除き、製造委託しているグループ外企業が直接調達する方式に切り替えを進めておりますが、未だ一部のパーツに関して当社グループからの供給をしております。今後は市場の需給関係または部材価格の変動や入手経路の変更等によっては、当社グループの生産のための部品調達に影響を及ぼし、当社グループの経営成績に影響を与える可能性があります。ウ．品質問題について　当社製品に不良品や使用上の不都合があった場合、当該製品の無償での交換又は修理、また顧客のニーズに合わせた製品の改造等により新たなコストが発生する可能性があります。このような事態の発生を未然に防ぐ対策や発生した場合に速やかに対応できる社内体制を整えておりますが、製品の品質問題で当社製品の信頼性が損なわれ、主要顧客の喪失又は当該製品への需要の減少等により、当社グループの経営成績に影響を与える可能性があります。③　販売に関するリスクについてア．海外での高い販売比率について　当社グループは国境・地域を越えたグローバルな事業展開をしており、オランダに海外における販売の中心拠点を有し、シアトル近郊に拠点を置くアメリカ地区と、ドイツ、フランス、イタリア、イギリス、スウェーデン、デンマーク等の欧州地域、台湾、中国、フィリピン、ベトナム等のアジア地域、並びにオーストラリアにも営業拠点を有しております。こうしたグローバルな事業展開は、各地域の市場ニーズを的確に捉えたマーケティング活動を可能とするなど、多くのメリットがありますが、一方で、海外における販売に関し、各国政府の社会・政治及び経済状況の変化、輸送の遅延、地域的な労働環境の変化、労働や販売に対する諸法令、規制等海外事業展開により、当社の経営成績に影響を与える可能性があります。イ．ＯＥＭ先の販売動向について　当社は大手ＯＥＭ先との円滑な継続的取引をしており、その売上高が国内販売高のうち約半分を占めております。今後、業界内の経済状況やＯＥＭ先の販売動向や経営状況等並びに競合会社の出現等何らかの事情による大幅な取引縮小が発生いたしますと、当社の経営成績に影響を与える可能性があります。(2) 経営成績に影響を与える事項について①　為替変動リスクについて　当社グループは、以前は海外子会社への製品の販売に関して円建てで取引を行っておりましたが、第34期よりドル出荷体制を確立し、海外子会社は基本ドル建てで外注先から直接製品を仕入れる体制に変更いたしました。このため、海外子会社の仕入及び決済による為替の変動リスクが軽減されました。しかしながら、当社グループは、従来から為替予約を実施しておりませんので、今後も想定以上の大きな為替相場の変動が起こった場合、当社グループの経営成績に影響を与える可能性があります。②　金利の変動について　当社グループは、運転資金、設備資金を金融機関からの借入れである有利子負債により調達しているため、総資産額に占める有利子負債の割合が高く、金利変動により当社グループの経営成績に影響を与える可能性があります。 前連結会計年度当連結会計年度 有利子負債残高　（千円）6,556,2357,853,709 総資産額　　　　（千円）15,157,38515,564,147 有利子負債依存度（％）43.350.5 支払利息　　　　（千円）40,41943,847(3) 人材の確保について　当社グループの事業継続及び拡大におきましては、更なる技術革新に対応しうる技術者の確保、また、世界マーケットに当社製品を販売拡大していくための営業や内部管理等の優秀な人材も充実させる必要があります。　当社では、今後、優秀な経営者や従業員の採用等を進め、従業員の意識向上と組織の活性化を図るとともに優秀な人材の定着を図る方針であります。しかしながら、当社グループの求める人材が十分確保できない場合、または現在在職している人材が流出するような場合は、事業推進に影響が出る可能性があるとともに、当社グループの経営成績に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況　当連結会計年度（2022年12月１日～2023年11月30日）における当社グループの財政状態、経営成績及びキャッシュ・フローの状況（以下「経営成績等」という。）の概要は次のとおりであります。① 財政状態及び経営成績の状況　当連結会計年度（2022年12月１日～2023年11月30日）の世界経済は、ロシア・ウクライナ戦争の長期化、ガザ地区での紛争の勃発などの世界情勢の悪化に加えて、資源・エネルギー価格等の上昇や物流の停滞等の影響を受け、減速傾向にあります。自動認識業界の世界的な状況についても、顧客の設備投資の抑制等により需要が減少していること等から、厳しい状況が続いております。　当社グループにおいても、前年度から続いていた主要部品の調達難については解消されたものの、原材料価格が高止まりしているにもかかわらず、価格競争により販売価格に転嫁することが出来ず、製品原価の上昇が続いております。ア．財政状態（資産）　当連結会計年度末の資産につきましては、流動資産は前連結会計年度末と比較して681百万円増加し、12,848百万円となりました。これは主として、現金及び預金が554百万円減少、有価証券が444百万円増加、製品在庫の滞留により商品及び製品が1,156百万円増加したこと等によるものです。固定資産は前連結会計年度末と比較して274百万円減少し、2,716百万円となりました。これは主として、繰延税金資産が266百万円減少したこと等によるものです。（負債）　負債につきましては、流動負債は前連結会計年度末と比較して、416百万円減少し、4,830百万円となりました。これは主として、支払手形及び買掛金が578百万円減少、1年内返済予定の長期借入金が200百万円増加したこと等によるものです。固定負債は前連結会計年度末と比較して、1,141百万円増加し、5,166百万円となりました。これは主として、長期借入金が1,141百万円増加したこと等によるものです。（純資産）　純資産は前連結会計年度末と比較して317百万円減少し、5,567百万円となりました。これは主として、親会社株主に帰属する当期純損失の計上により利益剰余金が815百万円減少、円安の影響により為替換算調整勘定が496百万円増加したこと等によるものです。　以上により総資産は前連結会計年度末と比較して406百万円増加し、15,564百万円となりました。 イ．経営成績　当連結会計年度における当社グループは、前年度比で減収減益となりました。  当社グループの当連結会計年度の業績は、売上高6,878百万円（前年度比4.6％減）、営業損失462百万円（前年度は315百万円の営業利益）、経常損失490百万円（前年度は178百万円の経常利益）、親会社株主に帰属する当期純損失815百万円（前年度は親会社株主に帰属する当期純損失47百万円）となりました。  セグメントの売上高の内訳は、日本は3,101百万円（前年度比3.5％増）、米国は1,326百万円（前年度比5.0％減）、欧州・アジア他は2,449百万円（前年度比13.1％減）となりました。　また、製品別売上実績では、スキャナ製品は3,072百万円（前年度比7.5％減）、ターミナル製品は1,333百万円（前年度比10.2％減）、モジュールその他製品は2,472百万円（前年度比2.8％増）となりました。　売上高及び利益の要因は、以下の通りとなります。（売上高）　当社グループの売上高は、6,878百万円（前年度比4.6％減）となりました。　日本においては、前年度までの部品不足による在庫・出荷調整の問題が解消され、工場及び医療機器向けの定置式スキャナ製品やハンディスキャナ製品を中心に底堅く推移し、前年度比で売上増となりました。　米国及び欧州・アジア他においては、顧客において新たな設備投資が抑制される傾向にあり、前年度の部品不足の際に買いだめされた製品在庫が消化されず買い控えとなったこと、製品原価の増加を受け値上げをした結果、競合他社との価格競争が激化したこと等から、前年度比で売上減となりました。（営業利益）　当連結会計年度の営業損失は、462百万円（前年度は315百万円の営業利益）となりました。　前述の売上減に加え、米国HONEYWELL社との訴訟について、裁判手続きや控訴の開始等により米国弁護士の稼働が増えたこと等から、販売費及び一般管理費が前年度比で626百万円増加したことによるものです。　売上原価は4,024百万円（前年度比4.3％減）、売上総利益は2,853百万円（前年度比5.0％減）、販売費及び一般管理費は3,315百万円（前年度比23.3％増）となりました。 （経常利益）　当連結会計年度の経常損失は、490百万円（前年度は178百万円の経常利益）となりました。　前述の営業利益の減少に加え、受取利息が前年度比39百万円増加、為替差損が83百万円減少したこと等によるものです。　営業外収益は61百万円（前年度比193.4％増）に対し、営業外費用は89百万円（前年度比43.2％減）となりました。（親会社株主に帰属する当期純利益）　当連結会計年度の親会社株主に帰属する当期純損失は、815百万円（前年度は親会社株主に帰属する当期純損失47百万円）となりました。　当社グループの業績等の影響を考慮した結果、当社及び米国子会社において繰延税金資産を取り崩し、法人税等調整額264百万円を計上したことによるものです。② キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末と比較して291百万円減少し、当連結会計年度の期末残高は5,987百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは、1,490百万円の支出（前年同期は123百万円の支出）となりました。在庫価格の上昇及び製品在庫の滞留による棚卸資産の増加933百万円、仕入債務の減少562百万円等が主な要因であります。（投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは、337百万円の支出（前年同期は250百万円の支出）となりました。有価証券の取得による支出1,038百万円、有価証券の償還による収入638百万円等が主な要因であります。（財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは、1,297百万円の収入（前年同期は453百万円の収入）となりました。運転資金のための長期借入れによる収入4,000百万円、長期借入金の返済による支出2,657百万円等が主な要因であります。〔キャッシュ・フロー関連指標の推移〕 2019年11月期2020年11月期2021年11月期2022年11月期2023年11月期自己資本比率（％）41.234.539.538.835.8時価ベースの自己資本比率（％）31.419.428.515.414.6キャッシュ・フロー対有利子負債比率（年）54.8－4.5－－インタレスト・カバレッジ・レシオ（倍）8.1－35.9－－ 自己資本比率：自己資本／総資産　時価ベースの自己資本比率：株式時価総額／総資産　キャッシュ・フロー対有利子負債比率：有利子負債／キャッシュ・フロー　インタレスト・カバレッジ・レシオ：キャッシュ・フロー／利払い※ 各指標は、いずれも連結ベースの財務数値により算出しております。※ 株式時価総額は、期末株価終値×期末発行済株式総数により算出しております。※ キャッシュ・フローは連結キャッシュ・フロー計算書の営業活動によるキャッシュ・フローを使用しております。また、利払いについては連結キャッシュ・フロー計算書の利息の支払額を使用しております。※ 有利子負債は連結貸借対照表に計上されている負債のうち利子を支払っている全ての負債を対象としております。※ 2020年11月期、2022年11月期及び2023年11月期のキャッシュ・フロー対有利子負債比率及びインタレスト・カバレッジ・レシオは、営業キャッシュ・フローがマイナスであるため記載しておりません。③ 生産、受注及び販売の実績  当社グループ（当社及び連結子会社）の生産・販売品目は広範囲かつ多種多様であり、同種の製品であっても、その容量、構造、形式等は必ずしも一様ではなく、また受注生産形態をとらない製品も多いため、セグメントごとに生産規模及び受注規模を金額あるいは数量で示すことはしておりません。　このため生産及び受注の実績については、「① 財政状態及び経営成績の状況」におけるセグメントの業績に関連付けて示しております。 ア．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（千円）前年同期比（％）日本3,101,6433.5米国1,326,880△5.0欧州・アジア他2,449,597△13.1合計6,878,121△4.6（注） セグメント間の取引については相殺消去しております。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容① 重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成されています。この連結財務諸表の作成にあたりまして、必要な仮定と見積りを行っており、それらは資産、負債、収益及び費用の計上金額、長期性資産の減損の認識、金融商品の時価、及び偶発債務の開示情報に影響を与えております。こうした仮定と見積りは本質的に不確実であり、必要に応じて当社の過去の経験、既存契約の条件、業界動向の観測、お客様から提供される情報及びその他外部機関から入手可能な情報に基づいて行われます。詳細につきましては、「第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容　当社グループの当連結会計年度における経営成績等の状況に関する認識及び分析・検討内容につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況」に記載のとおりであります。　また、当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。③ 資本の財源及び資金の流動性当社グループの運転資金需要のうち主なものは、原材料の仕入れのほか、製造費、研究開発費を含む販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資等によるものであります。当社グループは、事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。設備投資や運転資金の調達につきましては、国内においては自己資金及び金融機関からの長期借入を基本としております。海外においては現地に事業基盤を築き安定した営業活動を行うため、借入は実施せず、自己資金を基本としております。また、災害の発生等に伴う仕入先の事業停止や社会情勢の変化等に柔軟に対応するため、資金の手元流動性を高めております。なお、当連結会計年度末における借入金及びリース債務を含む有利子負債の残高は7,853百万円となっております。また、当連結会計年度末における現金及び現金同等物の残高は5,987百万円となっております。④ 経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、中期的な経営戦略の実現のため柔軟な経営判断を行えるよう、特定の経営指標を目標として定めておりません。なお、当連結会計年度の売上高、営業利益、経常利益及び親会社株主に帰属する当期純利益の計画に対する達成状況は、以下のとおりであります。 2023年11月期計画（千円）2023年11月期実績（千円）計画比（％）売上高7,291,0006,878,121△5.7%営業利益△43,000△462,420－経常利益△96,000△490,872－親会社株主に帰属する当期純利益△173,000△815,293－
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】　当社グループは、経営基盤の強化と、積極的に新技術を市場に投入することにより世界シェアの増加を図り、成長していくことが当面の経営課題であると認識しております。　当社グループは、積極的に研究開発を行っていく所存です。研究開発費は年間10億円を上限の目安として考えており、これらの指標につきましては企業価値を高めていく際のベンチマークと認識しております。　当連結会計年度の研究開発活動は、従来のレーザモジュール及びＣＣＤモジュールの開発から、今後市場拡大が見込まれる２次元イメージャモジュール及び同エンジン搭載の各種スキャナ、ターミナル製品の開発を中心として推進してまいりました。　上記の研究開発活動等の結果、当連結会計年度の研究開発費は日本320百万円、欧州・アジア他38百万円となり、総額で358百万円となっております。 
設備投資等の概要	１【設備投資等の概要】　当社グループの当連結会計年度における設備投資額は159百万円で、セグメントごとの内訳は日本が133百万円、米国が7百万円、欧州・アジア他が18百万円となっております。その主な内容は、生産設備用金型であります。　なお、当連結会計年度における重要な設備の除却売却はありません。
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、以下のとおりであります。(1) 提出会社2023年11月30日現在 事業者名(所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計 本社(埼玉県蕨市)日本統轄業務設備1,156,29117,045350,688(3,477)164,7021,688,72765(4)蕨事業所(埼玉県蕨市)日本賃貸設備69,425－153,724(753)263223,412－研修及び保養所(北海道芦別市)日本研修及び宿泊設備10,562491,145(2,187)20311,960－大阪営業所(大阪府大阪市西区)日本営業業務設備－－－33333(－) 　(2) 国内子会社2023年11月30日現在 会社名セグメントの名称事業者名(所在地)設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計北海道電子工業㈱日本本社(北海道芦別市)製造業務設備107,14888,85448,620(48,886)21,542266,16528(8) 　(3) 在外子会社2023年9月30日現在 会社名セグメントの名称事業所名(所在地)設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具その他合計OpticonSensorsEurope B.V.欧州・　アジア他本社（オランダ・ホーフドルフ市）販売業務設備34,6011,76922,42458,79463(1)Opticon,Inc.米国本社(米国・ワシントン州)販売業務設備2,2597,4161,76811,44425(－)（注）１．帳簿価額のうち「その他」は工具、器具及び備品であり建設仮勘定を含んでおります。２．従業員数の（　）は臨時従業員を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式15,000,000計15,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)（2023年11月30日）提出日現在発行数(株)（2024年２月22日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,578,0006,578,000東京証券取引所スタンダード市場単元株式数100株計6,578,0006,578,000－－
