項目	値
事業の内容	３ 【事業の内容】当社グループは、当社及び当社の連結子会社２社を中心に構成されており、温浴事業を中核事業としております。当社グループは、「極楽湯」・「RAKU SPA」の名称にて温浴施設を展開しており、現在、37店舗（直営27、フランチャイズ10）を出店しております。直営店では温浴施設の入館料収入及び飲食収入、整体や理髪、物販等の収入を得ており、フランチャイズ店では加盟契約に基づき、スーパー銭湯経営に関する商品販売収入とノウハウ等の提供によるロイヤリティ収入等を得ております。また、温浴施設「祥楽の湯」１店舗（持分法適用関連会社による運営）に加え、関連事業として「RAKU CAFE」１店舗（直営）を出店しております。なお、2023年11月１日付で当社が中国連結子会社の株式を売却したことに伴い、2023年12月末において中国グループを連結の範囲から除外しております。当社グループの事業系統図は次のとおりであります。なお、主要な関係会社については、「第１　企業の概況　４　関係会社の状況」をご参照ください。    
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1) 会社の経営の基本方針①　温浴施設「極楽湯」において、時代の変化や顧客ニーズを的確に捉えた、質の高いサービスを提供することで、顧客満足度を高め、企業として適切な利益を安定的に獲得する②　あらゆるステークホルダーを重視した経営を行い、その健全な関係の維持・発展に努める③　各地域の文化や慣習を尊重し、地域に根ざした企業活動を通じて、経済・社会の発展に貢献する④　「開かれた企業経営体質」を基本に、危機管理体制の構築と法令遵守を徹底する⑤　ホスピタリティ、チャレンジ精神、経営マインドを持った人材を育成する　　この経営方針のもと、経営基盤の拡充及び経営の効率化を図り、企業価値の最大化に努めてまいります。 (2) 目標とする経営指標当社グループは、既存店と新店それぞれ店舗の改装や企画イベント、安心・安全の付加価値のあるサービスを通じて顧客満足度を高め、来店客数と売上高、店舗利益の向上を図るとともに、新モデルや新業態の店舗等の開発により顧客の増大を目指しております。来店客数と売上高の拡大に加え、コストや業務の効率化を推進することを重視した経営により、収益体質の強化に努めております。 (3) 経営環境及び中長期的な会社の経営戦略、優先的に対処すべき事業上及び財務上の課題 ①　出店戦略の再構築60店舗体制の確立に向けて今後も直営店出店に重点をおいた店舗開発に取り組んでまいります。併せて、出店場所の確保のための出店候補地に関する情報収集強化や、投資効率の更なる向上を図るための出店条件精査にも一層注力してまいります。また、既存店につきましても、収益向上を目的とした改装など様々な見直しを積極的に検討し、実施してまいります。 ②　人材の確保・育成60店舗体制の確立及び直営店に重点を置いた出店戦略を推進していくに当たり、店舗数及び業務の拡大に対応できうる人材の確保及び育成が重要であり、今後も採用活動の強化と社員に対する教育・研修に注力してまいります。 ③　衛生管理及び設備の維持管理当社グループは、衛生管理の徹底を最重要事項として取り組んでおります。お客様に快適かつ安心してご利用いただけるよう、営業中の定期的な水質検査や浴場配管設備の清掃を徹底しております。また、施設の経年劣化に伴って設備の維持管理が重要となりますので、今まで以上に店舗設備のメンテナンスにも注力し、安心かつ安全で清潔な施設運営に努めてまいります。 ④　新形態・新業態の開発当社グループがこれまでに蓄積してまいりました温浴施設を核とした店舗開発・運営に関するノウハウを活かし、様々な業態とのコラボレーションや従来の郊外型施設とは異なる“都市型温浴施設”など、これまでの形態や立地にとらわれ過ぎることなく、より魅力的な付加価値の高い施設に加え、新業態の開発を展開することに積極的に取り組んでまいります。 ⑤　子会社の管理・統括当社が温浴事業を承継するために設立した「株式会社極楽湯」等について、適正かつ健全な経営が行われるよう積極的にサポートすると共に統括してまいります。今後も当社グループのブランド力の向上及び業績への貢献を図るために、事業展開を円滑に推進できるよう努めてまいります。 ⑥　外部環境の著しい変化に対する適切な対応近年多発する気候変動による自然災害の激甚化や大規模な地震の発生、感染症の拡大等により当社グループの運営店舗における営業時間の短縮や臨時休業、来店客数が大幅に減少する等の影響が懸念されます。市場動向が不透明な環境下におきましては、日本国内の動向にとどまらず世界経済の動向にも注視しながら、資金管理や店舗運営管理において、柔軟かつ慎重に対応してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 退店について当社グループの直営店は基本的に土地を購入せず、土地の有効活用を考える地主等から、定期借地権を設定して賃借する型を取っております。その賃貸借期限が切れた場合もしくは中途解約する場合は原則として、建物を撤去し、現状復帰して返却する必要があり、その現状復帰費用は当社グループの負担となり、該当する店舗においては資産除去債務を計上しているものの、状況により追加費用等により業績に影響を及ぼす可能性があります。 (2) 法的規制等について当社グループはスーパー銭湯を開設、営業するに際して、公衆浴場法のほか、食品衛生管理法、建築基準法等の法令並びに地方自治体の条例、各種行政指導による規制を受けます。当社グループはこれらの法令等の遵守を徹底しており、当局に対して十分に事前打合せや問合せを行っておりますが、万が一、営業許可が下りなかった場合、もしくは承認が長引いた場合は出店計画の修正を余儀なくされ、また既存店舗で法令違反が起きた場合は営業停止等の行政処分によって業績に大きな影響が出ると予想されます。また、これら規制が強化された場合、当社グループが負担するコストが上昇し、業績に悪影響が及ぶ可能性があります。 (3) 水質管理について公衆浴場において最も大切なものとして浴槽内の水質管理が挙げられます。温浴施設でのレジオネラ属菌による事故が同業店舗で過去に発生していることもあり、当社グループでは誰もが安心・安全に入浴できるよう徹底した水質検査に努めております。具体的には従業員が各浴槽を一時間から二時間毎に巡回し目視及び検査試薬による水質検査を実施し絶えず安全を確認しておりますが、万が一、レジオネラ属菌による事故等が起こった場合、「極楽湯」、「RAKU SPA」としてのブランドが低下し、来店客数が減少する恐れがあります。また、営業停止処分が解除された後も評判が回復するまで時間を要したり、十分に回復しない恐れがあります。 (4) 店内で提供する飲食について当社グループは、店内に飲食スペースを設けており、食品衛生管理法の規制対象として管轄保健所から営業許可を取得しております。定期的な衛生検査等食品衛生管理の遵守を心掛けており、安心安全な食材を提供することを徹底しておりますが、万が一、食中毒が発生した場合には営業停止等の行政処分によって業績に悪影響を及ぼす可能性があります。 (5) 管理体制について小規模組織にて運営しておりますが、内部管理体制もこのような規模に応じたものとなっております。今後は事業の拡大に備えて人材の確保・育成に一層の充実を目指しておりますが、人材等の充実が適切かつ十分に進まなかった場合、或いは既存の人材が流出した場合は当社グループの業務執行に支障が生じる可能性があります。 (6) その他店舗運営について当社グループの店舗運営は関係法令に則り、店舗勤務の従業員全員へ店舗運営マニュアルによる指導・教育を徹底し、厳格に管理体制を強化しておりますが、設備運転及び薬品取扱い等での事故のリスクが存在します。これらのリスクに対しては、従業員の指導・教育により発生を予防するとともに必要な保険措置を行うことで、業績への影響を軽減しております。また、大規模な自然災害が発生した場合は、人材、商品、電力の確保に影響が生じ、店舗運営に支障をきたすリスクが依然として存在します。また、電気、ガス、水道、電話などのライフラインが広範囲にわたって長期的に機能停止になった場合には、営業時間の短縮や休業等により、当社グループの業績に影響を与える可能性があります。 (7) 顧客情報管理について当社グループは会員に対して各種サービスを提供していることから、恒常的に顧客の機密情報管理には社員教育と守秘義務の認識を醸成し、顧客情報の漏洩防止に努めております。また、システム保守管理に関する委託先企業の社員に対しても当社グループ社員同様厳しく指導しておりますが、万が一、顧客情報が外部に漏れた場合には顧客からのクレームを受け、或いは損害賠償請求を受ける可能性があります。かかる場合には、信用失墜による来店客数の減少等により業績に悪影響が及ぶ可能性があります。 (8) 固定資産の減損について当社グループは、有形固定資産及びソフトウエアなどの固定資産を保有しております。これらの資産について、経営環境の変化等で、その収益性の低下により投資額の回収が見込めなくなった場合には、帳簿価額を減額し、当該減少額を減損損失として計上することとなるため、当社グループの財政状態及び経営成績に悪影響を及ぼす可能性があります。 (9) ＦＣ加盟店における不祥事及び経営状態について当社グループは、ＦＣ加盟店とフランチャイズ契約を締結することにより「極楽湯」ブランドでの店舗運営を認めておりますが、ＦＣ加盟店の不祥事等によって、直営店及び他のＦＣ加盟店に対するお客様の信頼が失墜し、当社グループ店舗全体の来店客数が減少する恐れがあります。加えて、フランチャイズ契約先の経営状態等により、フランチャイズ料及び貸付金等の債権が回収できない可能性があります。 (10) 海外への事業展開に係わるリスクこれまで中国にて温浴施設を展開しておりましたが、2023年11月１日付にて当社が中国連結子会社の株式を売却したことに伴い、2023年12月末において中国グループ（中国連結子会社11社）が連結範囲から除外されることとなりましたので、当該リスクにおいては当社グループの業績及び財政状態へ及ぼす影響が大幅に少なくなりました。 (11) 為替変動のリスクについて上記（10）と同じく、中国グループが連結範囲から除外されることになったことから、為替変動が当社グループの業績に及ぼす影響は大幅に減少しました。 (12) 電気料金等の上昇について電気料金等、エネルギーに係る費用は著しく変動する可能性があります。これらのエネルギーコストの増大により、当社グループがサービス提供に必要な設備等の維持運用に係る費用が増加し、当社グループの財政状態や経営成績に悪影響を与える可能性があります。 (13) シンジケートローンによる資金調達に伴う財務制限条項への抵触に伴うリスク当社が締結しておりますシンジケートローン契約には財務制限条項が定められております。純資産の維持及び利益の維持に関する財務制限条項に抵触した場合、利率の上昇や期限の利益の喪失等、当社の業績及び資金繰りに影響を及ぼす可能性があります。 (14) 継続企業の前提に関する重要事象等のリスクこれまで記載しておりました「継続企業の前提に関する注記」につきましては、(1)事業の収益改善策、(2)資金調達、(3)金融取引の正常化の取り組みに注力した結果、解消いたしました。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 ① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染症法上の分類が５類へ移行されたことに伴い、経済活動の正常化が進み、個人消費やインバウンド需要の回復がみられるなど景気は緩やかな回復基調で推移しました。しかしながら、ウクライナ情勢の長期化や円安等に起因するエネルギーコストや物価の高騰に加え、中国経済の下振れ懸念や世界的な金融引き締めの影響等、依然として先行きは不透明な状況が続いております。このような状況の中、当社グループにおいては、連結売上高14,082百万円（前期比10.3％増）、営業利益748百万円（前期営業利益40百万円）、経常利益720百万円（前期比291.1％増）、親会社株主に帰属する当期純利益697百万円（前期親会社株主に帰属する当期純損失304百万円）となりました。 セグメントの業績を示すと次のとおりです。日本当セグメントにおきましては、売上高13,033百万円（前期比11.7％増）、セグメント利益（営業利益）1,261百万円（前期比115.9％増）となりました。 中国当セグメントにおきましては、売上高1,049百万円（前期比4.8％減）、セグメント損失（営業損失）345百万円（前期セグメント損失393百万円）となりました。なお、中国グループは香港子会社株式の一部譲渡等により2023年12月末をもって連結の範囲から除外いたしました。そのため、当連結会計年度は2023年４月から2023年12月までの業績が反映されております。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下、「資金」という。）は2,865百万円（前期は5,429百万円）となりました。当連結会計年度末における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）売上の増加等により税金等調整前当期純利益が661百万円増加したこと等により営業活動によるキャッシュ・フローは前期に比べ739百万円増加し、1,575百万円の獲得となりました。（投資活動によるキャッシュ・フロー)和光店をリニューアルオープンしたことや直営店舗の設備更新により投資活動によるキャッシュ・フローは前期に比べ1,282百万円減少し、1,107百万円の支出となりました。（財務活動によるキャッシュ・フロー）第三者割当による増資1,894百万円及び資金調達した資金を借入金の返済へ充当して負債を圧縮したことで財務活動によるキャッシュ・フローは前期に比べ900百万円減少し、2,655百万円の支出となりました。 ③ 生産、受注及び販売の実績a. 生産実績該当事項はありません。b. 受注実績該当事項はありません。c. 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(千円)前期比(％)日本13,033,177＋11.7中国1,049,097△4.8合計14,082,274＋10.3 　　（注）セグメント間取引については、相殺消去しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。重要な会計方針については、「第５ 経理の状況　１ 連結財務諸表等　注記事項　（連結財務諸表作成のための基本となる重要事項）及び（重要な会計上の見積り）」に記載しております。連結財務諸表を作成するに当たり、必要な見積りを行っており、それらは資産、負債、収益及び費用の計上金額に影響を与えております。これらの見積りは、その性質上判断及び入手し得る情報に基づいて行いますので、実際の結果がそれらの見積りと相違する場合があります。特に以下の事項は、経営者の会計上の見積りの判断が財政状態及び経営成績に重要な影響を及ぼすと考えております。 固定資産の減損処理減損の兆候のある資産又は資産グループについて、回収可能価額に基づき減損の判定を行っております。回収可能価額は、使用価値と正味売却価額のいずれか高い方により測定しております。回収可能価額は、事業計画や市場環境の変化により、その見積り金額の前提とした条件や仮定に変更が生じ減少した場合、追加の減損処理が必要になる可能性があります。 ② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当連結会計年度末における総資産は、前連結会計年度末に比べ3,825百万円減少し11,345百万円となりました。これは主に上場維持及び金融取引を正常化する為に実施した第三者割当による増資1,894百万円及びシンジケートローンによる資金調達3,300百万円を猶予していた借入金の返済に充当し（金融取引正常化）、現金及び預金が2,220百万円減少しました。また、中国事業展開上のネガティブ・リスク（臨時休業や業績不振による損益へのダメージ・インパクト）を排除する為に香港子会社の株式譲渡（特定子会社の異動）を実施したことに伴い、連結範囲が変更となり、現金及び預金が401百万円減少、建物及び構築物等の有形固定資産が1,284百万円減少、敷金及び保証金が303百万円減少、関係会社株式が127百万円減少しました。その他、建物及び構築物等の有形固定資産が365百万円増加、時価のある有価証券の株価上昇により投資有価証券が162百万円増加したことによるものであります。次に、負債合計は、前連結会計年度末に比べ6,673百万円減少し8,348百万円となりました。これは主に短期及び長期借入金が返済により4,589百万円減少したことに加え、連結範囲の変更により買掛金が104百万円減少、短期借入金が435百万円減少、未払金が471百万円減少、前受金が758百万円減少したことによるものであります。最後に、純資産合計は、前連結会計年度末に比べ2,847百万円増加し2,997百万円となりました。これは主に第三者割当増資等により資本金及び資本準備金がそれぞれ986百万円増加したことに加え、連結範囲の変更により資本剰余金が６百万円増加、利益剰余金が100百万円減少、為替換算調整勘定が102百万円増加したことによるものであります。また、自己資本比率につきましては、24.1％となりました。 セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容は、次のとおりであります。＜日本＞当連結会計年度における日本の業績は、集客が回復してきたことに加え、「ホロライブ」「ハイキュー!!」「にじさんじ」「ポケットモンスター」等の人気コンテンツとのコラボが好調に推移したこと、直営店舗での入館料や回数券価格の値上げやシーズン料金の適用が売上高に大きく貢献しました。また、農業協同組合を含めた地場産業とのコラボイベントの実施や、品質向上による飲食部門の売上拡大を目的として生ビールの管理方法やオペレーションの見直し等を実施しました。一方、コスト面では電気代・ガス代の補助が継続されたことや全店で節電などコスト削減に努めました。以上の結果により大幅な増収増益となり日本セグメントにおいて過去最高益となりました。 ＜中国＞当連結会計年度における中国の業績は、前期に実施されたゼロコロナ政策に伴う臨時休業がなかったものの、2023年12月末に連結の範囲から除外したことで９ヵ月分の売上高となったため減収となりました。また、コスト面で施設維持管理コストや人件費、エネルギーコスト等の負担が増加していることもあり、前期より改善したもののセグメント損失となりました。 当社グループの連結業績予想につきましては、現時点においてその影響額を合理的に算出することが困難であると判断し、未定といたします。今後、合理的な予想の開示が可能になった時点で速やかに公表いたします。 ③ キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報a. キャッシュ・フローの状況の分析・検討内容「第２事業の状況　４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②キャッシュ・フロー状況」に記載のとおりです。 b. 資本の財源及び資金の流動性第三者割当増資により1,894百万円の資金調達を実施いたしました。 
経営上の重要な契約等	５ 【経営上の重要な契約等】当社は、2023年11月22日の取締役会の決議に基づき、株式会社三井住友銀行をアレンジャー、株式会社みずほ銀行をコ・アレンジャーとするシンジケートローンを組成すべく借換えの準備をしてまいりました。そして2023年12月26日、複数の金融機関と総額33億円のシンジケートローン契約を下記のとおり締結いたしました。また、これに伴い金融取引が正常化しました。 １．実施の目的今回のシンジケートローンによる資金調達は、返済猶予中である借入金の返済資金に充当し、３年半に及ぶ金融機関からの金融取引に係る支援（返済猶予）から金融取引を正常化する目的でシンジケートローン契約を締結いたしました。 ２．契約の概要（１）組成総額：33億円（２）契約日：2023年12月26日（３）実行日：2023年12月29日（４）満期日：2030年12月30日（５）アレンジャー：株式会社三井住友銀行（６）コ・アレンジャー：株式会社みずほ銀行（７）エージェント：株式会社三井住友銀行（８）参加金融機関：株式会社三井住友銀行、株式会社みずほ銀行、株式会社商工組合中央金庫、株式会社りそな銀行、株式会社京葉銀行、株式会社千葉銀行、株式会社静岡銀行、株式会社北國銀行、三井住友信託銀行株式会社、株式会社東日本銀行、株式会社横浜銀行（11金融機関） 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当社グループにおける当連結会計年度の設備投資(のれんを除く)は、店舗設備に関するものを中心に全体で1,071,430千円の投資を実施いたしました。これは主に株式会社極楽湯において既存店の設備更新等に749,864千円、和光店の大規模リニューアルに321,566千円の投資を実施したよるものであります。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在会社名事業所名（所在地）設備の内容帳簿価額(千円)従業員数(名)建物及び構築物工具、器具及び備品土地(面積㎡)その他合計株式会社極楽湯ホールディングス 極楽湯 上尾店（埼玉県上尾市）店舗敷地駐車場――182,051(5,142.43)―182,051―株式会社極楽湯ホールディングス 極楽湯 和光店（埼玉県和光市）店舗敷地駐車場――1,120,174(6,018.97)―1,120,174― (注) 現在休止中の主要な設備はありません。 (2) 国内子会社2024年３月31日現在会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物工具、器具及び備品ソフトウェアその他合計株式会社極楽湯極楽湯 宇都宮店(栃木県宇都宮市)日本温浴施設89,1909,181―8098,4513(21)株式会社極楽湯極楽湯 彦根店(滋賀県彦根市)日本温浴施設301,6436,019――307,6634(29)株式会社極楽湯極楽湯 柏店(千葉県柏市)日本温浴施設123,28525,10451554148,9596(29)株式会社極楽湯極楽湯 茨木店(大阪府茨木市)日本温浴施設123,27119,460261168143,1603(15)株式会社極楽湯極楽湯 和光店(埼玉県和光市)日本温浴施設430,65523,65029,493168483,9668(39)株式会社極楽湯極楽湯 横浜芹が谷店(神奈川県横浜市港南区)日本温浴施設141,53510,965――152,5006(42)株式会社極楽湯極楽湯 豊橋店(愛知県豊橋市)日本温浴施設127,1409,638631―137,4094(25)株式会社極楽湯極楽湯 多摩センター店(東京都多摩市)日本温浴施設136,06614,047551―150,6646(34)株式会社極楽湯極楽湯 福井店(福井県福井市)日本温浴施設103,7888,642170―112,6003(22)株式会社極楽湯極楽湯 津店(三重県津市)日本温浴施設125,4798,955162―134,5953(25)株式会社極楽湯極楽湯 三島店(静岡県三島市)日本温浴施設179,10333,197―1,985214,2855(34)株式会社極楽湯極楽湯 吹田店(大阪府吹田市)日本温浴施設53,2445,42811,253 ―69,9256(33)株式会社極楽湯極楽湯 上尾店(埼玉県上尾市)日本温浴施設159,54920,322―113179,9848(29)株式会社極楽湯極楽湯 水戸店(茨城県水戸市)日本温浴施設537,07819,8191,6465,416563,9594(33)株式会社極楽湯RAKU SPA 鶴見(神奈川県横浜市鶴見区)日本温浴施設1,145,11590,888―5,6651,241,6688(83)株式会社極楽湯RAKU SPA Cafe 浜松 (静岡県浜松市)日本温浴施設46,9914,255――51,2464(24)株式会社極楽湯RAKU SPA GARDEN 名古屋(愛知県名古屋市)日本温浴施設141,5497,42239257149,4219(60)株式会社極楽湯RAKU SPA 1010 神田(東京都千代田区)日本温浴施設6,50110,29733913,98831,1259(28)  会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物工具、器具及び備品ソフトウェアその他合計株式会社極楽湯極楽湯 女池店(新潟県新潟市)日本温浴施設115,98826,520――142,5083(9)株式会社極楽湯極楽湯 松崎店(新潟県新潟市)日本温浴施設80,5341,993――82,5272(9)株式会社極楽湯極楽湯 槇尾店(新潟県新潟市)日本温浴施設30,4556,140――36,5951(8)その他温浴施設６店舗、飲食店１店舗日本―118,78922,6362716,656148,35216(121) (注) １　従業員数欄の(外書)は、臨時従業員の年間平均雇用人員(１日８時間換算)であります。２　株式会社極楽湯の従業員のうち提出会社の業務に従事している従業員については、提出会社の従業員数に含めております。 
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式54,600,000計54,600,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式31,090,30031,090,300東京証券取引所スタンダード市場単元株式数は100株であります。株主としての権利内容に制限のない、標準となる株式。計31,090,30031,090,300―― (注)　提出日現在の発行数には、2024年６月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
