項目	値
事業の内容	３【事業の内容】　当社グループは、当社及び子会社22社で構成され、ホテル事業、不動産事業を主な内容とする事業活動を展開しております。(1）ホテル事業①　マネジメント事業…オーナー所有のホテル等を一括借上し運営を行っております。②　オペレーション事業…ホテルの運営を受託し運営を行っております。③　コンサルタント事業…開業指導や既存案件の改善を行っております。④　フランチャイズ事業…ベストウェスタンホテルのフランチャイズ加盟業務を行っております。 (2）不動産事業①　不動産賃貸事業…事務所用ビル、マンション等の賃貸・運営を行っております。②　不動産売買事業…事務所用ビル、マンション等の売買・仲介等を行っております。③　不動産開発事業…不動産開発に伴う情報収集、調査、企画分析・建築等を行っております。④　不動産投資事業…信託受益権を保有するSPCに、匿名組合出資を行っております。⑤　不動産管理事業…事務所用ビル等の不動産価値を高める運営管理事業を受託しております。 　事業の系統図は次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）経営方針・経営戦略等（経営理念、長期ビジョン）　当社は、2024年５月に中期経営計画（2024年度から2026年度）を策定し、新たな「経営理念」及び「長期ビジョン」を策定いたしました。 経営理念：「変革・創造・挑戦」当社グループがより多くのステークホルダーに「選ばれる企業」になるために、・これまでの常識や既成概念にとらわれないための「変革」を行い、・新しい感性や自由な発想で「創造」し、・新しい効率的な経営に「挑戦」していくことを理念とします。 長期ビジョン：「選ばれる企業」「ホテルオペレーターのTopTier」として、ステークホルダーから「選ばれる企業」へ・お客様に選ばれる企業：お客様の満足を追求し、心地よい空間を提供します。・従業員に選ばれる企業：従業員の多様性を尊重し、働きやすい環境を共創します。・投資家・オーナー様に選ばれる企業：高い収益力と安定した財務体質を構築し、収益の安定成長を実現します。 （2027年３月期までの定量目標）　当社が策定した中期経営計画（2024年度から2026年度）において、2027年３月期に向けて下記の定量目標を定めております。■主な財務目標                                 ■その他の定量目標 2027年３月期   2027年３月期売上高250億円 運営客室数10,000室営業利益29億円 運営ホテル数60店舗親会社株主に帰属する当期純利益25億円 配当性向（連結）30％株主資本利益率15％   営業利益平均利益率30％    (2）経営環境　国内のホテルマーケットは、2023年の宿泊旅行統計調査によれば、国内全体の延べ宿泊者数は5億9,275万人泊で2019年と比較して△0.5%とコロナ禍前の水準まで回復しており、2024年１月第２次速報値では、国内全体の延べ宿泊者数は4,565万人泊（2019年同月比+6.9%、前年同月比+15.6%）、2024年２月第２次速報値では、国内全体の延べ宿泊者数は4,785万人泊（2019年同月比+9.9%、前年同月比+16.3%）となり、日本人宿泊者数の堅調な回復に加え外国人宿泊者数の大幅な増加の影響により、2019年同月比の水準を大きく上回っております。また、訪日外国人の平均宿泊日数の長期化及び旅行消費額の増大など、ホテルマーケットの成長に繋がる質的な変化も見て取れます。これらの良好なホテルマーケットは、日本政府による観光立国推進の施策などにより、今後も拡大していくものと考えております。特に近畿地方においては大阪・関西万博の開催を2025年に控え、世界的に注目を集める地域となることからインバウンド消費の増大が期待されます。　フィリピンのホテルマーケットは、フィリピン観光局の調査によれば、フィリピンへの外国人観光客数は、2023年５百万人で2019年の８百19万人と比較して△38.9％となり、日本国内に比べるといまだ回復の途上にあります。ただし、2024年１月から４月までの同数値は、2023年同月と比較して+16.8％と大幅に改善しており、今後の回復が期待されます。 （経営戦略）　上記の目標を達成するために当社では以下の戦略を実行してまいります。 １．運営プラットフォームの拡大　当社グループではホテル店舗数及び運営客室数の増大を図り、運営プラットフォームの拡大を図ってまいります。2024年３月期末現在におけるホテル店舗数及び運営客室数は47店舗8,205室であり、開業予定店舗を含めますと50店舗8,958室であります。当社では、2027年３月期までに国内外の運営プラットフォームを60店舗10,000室まで拡大することを目標としており、運営プラットフォームの拡大により、規模の経済の追及し収益性の向上を図ってまいります。　当社グループは、以下の柔軟な運営方針に基づき、出店機会を的確に捉え運営プラットフォーム拡大を実現してまいります。① 契約形態　フィー収入型で損益分岐点が低い運営委託型、変動賃料型及び固定+変動賃料型と、アップサイドをより享受可能な固定賃料型及び自社所有型をバランスよく受託し、成長性と安定性を両立するポートフォリオの構築を推進いたします。② ブランド　自社ブランドであり出店における柔軟性が高いKOKO HOTELを積極的に展開し、リソースを集約することでよりブランド価値を高める方針であります。また、案件属性及びオーナー様のニーズを踏まえて、ベストウェスタン及びバリュー・ザ・ホテルのブランドも合わせて展開してまいります。③ ホテルタイプ　既存ポートフォリオで運営しているミッドスケール、アッパースケールタイプの宿泊特化型ホテルの出店を積極的に行いながら、より高価格帯のホテルであるリゾート、旅館、フルサービスホテルへの出店など、これまで取組みがないタイプの宿泊施設への出店も積極的に検討を行い、事業機会、顧客層、及び収益の拡大を推し進めてまいります。④ 出店エリア　現在、出店実績のある大都市圏を始めとする地域に加え、競合性が相対的に低く今後も安定した需要を見込むことが可能な地方都市などへの出店につきましても検討してまいります。 ２．ホテル運営力の強化　運営プラットフォームの拡大に伴うチェーンのメリットを活かし、ホテル運営チーム、セールス＆マーケティングチーム、レベニューマネジメントチームとの連携を通じて、収益の最大化を図ってまいります。　レベニューマネジメントにおいては、本部のレベニューマネジメント専門チームがホテル現場、セールス、マーケティングチームと連携しながら、マーケットの需要の変化に即した精緻なレベニューマネジメントを徹底し、売上の増大を実践してまいります。また、セールス＆マーケティングにおいては、SNSを活用したブランドのPR、チェーンでのプロモーションの実施、ブランディングの強化により認知度の向上などを行ってまいります。　加えて、ホテル運営においてもチェーンのメリットを活かし、近接ホテルとの支配人の共通化やシフト効率化、マルチタスク化などによる人財の最適化を通じて、人件費の効率的なコントロールを実施してまいります。 ３．ホテル投資　不動産事業に豊富な実績を有するスポンサーグループであるスターアジアグループとスターアジアグループに属するスターアジア投資顧問株式会社に資産の運用を委託するスターアジア不動産投資法人との間で更なる連携を図り、スタ―アジアグループとのホテル物件への共同投資、スターアジア不動産投資法人へのホテル物件の売却等により、運営プラットフォームの拡大を継続するとともに、ホテルの運営収益に加えてホテル物件の売却に伴う売却益の実現も目指してまいります。 (3）優先的に対処すべき事業上及び財務上の課題① 国内ホテル運営　コロナ禍においては、運営コストの削減のため効率的な運営体制の確立による収益の最大化、並びに不採算店舗からの撤退及びフィー収入型モデルである運営委託型・固定＋変動賃料型の運営ホテル数の拡大による損益分岐点の低下に努めてまいりました。今後につきましては、ホテル需要の成長を当社グループの収益により効果的に取り込み、コスト上昇のインパクトを軽減するため、客室販売戦略及び料金戦略の立案、実行を通じた売上・利益の最大化を目的とするレベニューマネジメントの更なる実践、損益分岐を意識したコスト抑制を実現する効率的な運営手法の徹底、高い成長性を創出する固定賃料型及び自社所有型の運営形態の検討等を通して、更なる利益の最大化を図ってまいります。② 海外ホテル運営　「Red Planet」ブランドは、フィリピンにおいて同国2位のホテル棟数規模を有する宿泊特化型ホテルチェーンであり、統一したブランドスタンダードの下、ハード及びソフトの両面から高品質のサービス提供を通じて、高い競争力を誇るホテル運営手法を強みとしています。運営するホテルの建物は当社の子会社が所有しており、損益分岐点が低く抑えられていることから、今後のアフターコロナの需要回復に伴い、スケールメリットを活かした運営による収益の回復が見込まれています。今後につきましては、国内ホテル運営と共同でのマーケティング施策の実施等、シナジー創出のための取組みについても推進してまいります。また、フィリピンの金融機関からの高い借入れコストの低減についても、リファイナンス等の財務的戦略の実施により引き続き推し進めてまいります。③ IR活動　当社は、積極的な情報開示と開示情報の充実を図るべく、上場規則等に定める適時開示のみならず、当社の状況を的確にご理解いただくための情報開示を行っております。また、国内外の幅広い投資家への公平な情報配信のため、日英での同時開示に努めており、今後も、積極的な情報開示と開示内容の充実を継続してまいります。④ コーポレート・ガバナンス　当社グループは、当社を取り巻く幅広いステークホルダーとの信頼関係を構築し、経営の透明性を高め、内部統制機能の強化を図っていくことが企業価値の向上に重要であると考えております。経営の監督を行う取締役においては、コーポレートガバナンス・コードを遵守に努め、スキルマトリックスなどによりバランスの取れた経営陣の確保と監督機能の充実を図ります。また、内部統制においては、社内外のリソースを有効活用し、社内において高い専門性を有する人財を登用するとともに、内部監査のアウトソーシングなども行いながら効率的なガバナンスの体制を構築してまいります。⑤ 財務関連・資金調達　持続的な成長資金を確保するため、金融機関との関係を強化し新規借入れの交渉を行うとともに、資本市場における資金調達を検討し、調達コストの最適化を含む機動的な財務戦略の実践を行ってまいります。また、財務基盤を強化するとともに、金利負担の軽減を図るため既存借入れのリファイナンス等も合わせて検討してまいります。⑥ 株主還元　当社グループは過去16期にわたり無配が継続しておりますが、復配の実現による株主還元策の拡充を優先課題と位置付け、2025年3月期末に１株当たり３円（連結配当性向25.3%）として復配を行う予定としております。また、当社グループ事業との関連性の低い現行株主優待制度から当社グループの運営ホテルへの宿泊の割引を受けられる新株主優待制度へ変更することも合わせて予定しており、継続的かつ安定的な株主還元策の充実に取り組んでまいります。
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 　ホテル事業につきましては、以下の事業等のリスクがあります。①　訪日外国人旅行客の減少　為替相場の状況や地政学的リスクの高まりなどにより、訪日外国人旅行客が減少し、稼働率及び客室単価が低迷する場合、業績に重要な影響を及ぼす可能性があります。当社グループでは、運営ポートフォリオを拡大し利用顧客層を拡充することで、業績に与えるリスクの低減を図っております。 ②　自然災害や伝染病の発生　当社グループのホテルが、大規模地震や自然災害の発生により、建物や施設に損害を被り、一時的な営業停止となった場合や広域の伝染病の流行により、旅行や団体行動に制限が生じた場合、業績に重要な影響を及ぼす可能性があります。 ③　賃貸不動産の契約及び運営委託契約の条件変更及び中途解約　当社グループが一括借上している或いは運営受託しているホテル建物オーナーが、経済情勢等の理由により賃貸借契約又は運営委託契約を同条件で継続できなくなった場合、また中途解約となった場合、業績に重要な影響を及ぼす可能性があります。当社グループでは、長期の賃貸借契約等の安定的な収益が確保できる契約形態による出店を推し進めることで、当該リスクの低減を図っております。 ④　保有物件の不動産リスク　当社グループが運営しているホテルでは、当社グループが土地と建物を保有している物件や土地を賃借し建物を保有している物件があります。当該保有物件については、災害等によりホテル運営が行えなくなった場合や物件に被害が発生した場合、並びに不動産市況が悪化した場合などに減損などの損失が発生する可能性があります。 ⑤　食中毒等の事故　当社グループの運営するホテルは、安全衛生には充分な配慮を行っておりますが、万が一に事故が発生した場合などに、一時的な営業停止や評判の悪化により、業績に重要な影響を及ぼす可能性があります。当社グループでは年間を通してホテルを運営しており、当該事業等のリスクは、常時顕在化する可能性があります。当社グループでは、事故防止を徹底するとともに、事故が発生した場合の対応方法を定め業績への影響の低減を図っております。 ⑥　海外事業　当社グループがフィリピンにおいて運営するホテルは、海外拠点であることによる特有のリスクがあります。同国の政治情勢、インフレーション、金利動向などが不安定となり当該海外拠点の経済全体に悪影響を与えるリスクがあります。また、急激な為替変動が当社に不利益を及ぼす可能性があります。 ⑦　情報システム・情報管理　当社グループでは、円滑な業務遂行のためIT機器、情報システムを導入しております。事故、災害、人為的ミス等により、IT機器、情報システムの機能に重大な障害が発生した場合、当社グループの事業運営に重大な影響を与えるリスクがあります。また、事故等の被害状況に応じて対策のための費用が発生する可能性があります。 　不動産事業につきましては、景気後退や供給過剰等による賃料水準の低下や不動産市況の悪化などにより保有不動産の資産価値が減少することがあります。その場合、保有不動産の評価損、減損などにより損失を計上する可能性があります。また、不動産開発事業につきましては、規制当局からの許認可の取得の遅延、建築コストの上昇、開発スケジュールの遅延、不具合の発生等により、業績に重要な影響を及ぼす可能性があります。 　当社グループは、複数の金融機関と借入契約を締結しております。当該借入契約の一部において財務制限条項が付されており、事業活動をする上で、これらを遵守する必要があります。なお、これらの財務制限状況に抵触することとなった場合には、借入先金融機関からの請求により、当該借入れについての期限の利益を喪失する可能性があり、経営成績及び財政状態に影響を与える可能性があります。当社グループでは、各金融機関との交渉を行い、財務制限条項に抵触することとなった場合にも、期限の利益喪失の権利行使をしない旨の同意を得るように努めます。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。①　財政状態及び経営成績の状況ａ．連結業績（単位：百万円）前期（2023年３月期）当期（2024年３月期）増減率売上高7,01822,545+221.3%営業利益33,382－（注）経常利益△2152,609－親会社株主に帰属する当期純利益5343,297+517.2%（注）増減率が1,000％以上となるため記載を省略しております。 　当連結会計年度におけるわが国経済は、2023年５月に新型コロナウイルス感染症の感染症法上の位置付けが５類に変更され、社会活動の正常化が更に進みました。　当社グループのメイン事業であるホテル業界におきましては、円安による国内旅行へのシフト、入国制限の大幅な緩和による訪日外客数の回復により、国内宿泊者数及び外国人宿泊者数はともに新型コロナウイルス感染症の感染拡大以前の水準に戻りつつあります。観光庁が公表している宿泊旅行統計調査によると、2023年・年間速報値は、国内全体の延べ宿泊者数は5億9,275万人泊（2019年比△0.5%、前年比+31.6%）、その内訳として日本人延べ宿泊者数が4億7,842万人泊（2019年比△0.4%、前年比+10.2%）、外国人延べ宿泊者数が1億1,434万人泊（2019年比△1.1%、前年比+592.8%）となっております。また、2024年１月第２次速報は、国内全体の延べ宿泊者数は4,565万人泊（2019年同月比+6.9%、前年同月比+15.6%）、2024年２月第２次速報は、国内全体の延べ宿泊者数は4,785万人泊（2019年同月比+9.9%、前年同月比+16.3%）となり、2019年同月比の水準を大きく上回っております。　このような環境下において、当連結会計年度における経営成績は、売上高22,545百万円（内、国内売上高20,415百万円、海外売上高2,130百万円）、営業利益3,382百万円（内、国内営業利益3,203百万円、海外営業利益 180百万円）となりました。主な要因は、「ｂ．セグメント別業績」に記載のとおりであります。　経常利益2,609百万円（内、国内経常利益2,910百万円、海外経常利益△301百万円）となりました。海外事業においては、Red Planet Hotels Manila Corporationに係る借入コストの増加等により、当連結会計年度において支払利息653百万円を計上しております。　親会社株主に帰属する当期純利益3,297百万円（内、国内親会社株主に帰属する当期純利益3,370百万円、海外親会社株主に帰属する当期純利益△72百万円）となりました。 ｂ．セグメント別業績＜ホテル事業＞（単位：百万円）前期（2023年３月期）当期（2024年３月期）増減率売上高6,99914,507+107.3%営業利益2211,746+690.3% 　ホテル事業は、売上高14,507百万円、営業利益1,746百万円となりました。前連結会計年度末において「Red Planet」ブランドにてフィリピン共和国でリミテッドサービスホテルを所有・運営するRed Planet Holdings（Philippines）Limited及びその子会社を連結子会社化したことにより大幅な増収となりました。当連結会計年度におきましては、引き続きレベニューマネジメントの強化を進めるとともに、新規店舗の出店や収益拡大の施策に積極的に取り組んでまいりました。2023年４月に京都府京都市においてKAYA 京都 二条城 BWシグネチャーコレクションbyベストウェスタン、９月には宮城県仙台市においてKOKO HOTEL 仙台勾当台公園、KOKO HOTEL 仙台駅前South、KOKO HOTEL 仙台駅前West、本年３月には愛知県名古屋市においてベストウェスタンプラス名古屋栄の運営を開始いたしました。また、10月にはフィリピン共和国の首都であるマニラの中心部であるBonifacio Global CityにおいてRed Planet BGC The Fortを開発中であったRed Planet Hotels Manila Corporationの買収を完了し、12月に当ホテルの運営を開始いたしました。また、ベストウェスタンブランド、KOKO HOTELブランドの各ホテルのレストラン営業を再開、コロナ軽症者療養施設となっておりましたKOKO HOTEL 銀座一丁目及びKOKO HOTEL 神戸三宮は2023年４月から、KOKO HOTEL 鹿児島天文館は６月から通常営業に戻り運営を開始しております。更に、KOKO HOTEL 大阪心斎橋、KOKO HOTEL 名古屋栄及びKOKO HOTEL 福岡天神において客室等の改装工事を実施しており、今後の売上向上が期待できます。加えて、ホテルマーケットが持続的に回復している状況を受けて、ホテルの運営ストラクチャ―の変更を行っており、2023年10月からKOKO HOTEL２店舗（神戸三宮、日本橋浜町）の運営を運営委託契約から固定賃料型の賃貸借契約へ、12月からKOKO HOTEL５店舗（札幌駅前、銀座一丁目、広島駅前、福岡天神、鹿児島天文館）の運営を運営委託契約から変動賃料を含む賃貸借契約へ移行し、収益性の更なる向上を図っております。 ＜不動産事業＞（単位：百万円）前期（2023年３月期）当期（2024年３月期）増減率売上高3868,318－（注）営業利益672,324－（注）（注）増減率が1,000％以上となるため記載を省略しております。 　不動産事業は、売上高8,318百万円、営業利益2,324百万円となりました。当連結会計年度においてベストウェスタンプラス福岡天神南及びフィーノホテル札幌大通のホテル２物件を売却したことにより、売上高と営業利益が大幅に増加しております。 　当連結会計年度末の当社グループの財政状態は、次のとおりとなりました。　総資産は、23,208百万円となりました。これは、前連結会計年度末より1,445百万円の減少であります。主な要因は、販売用不動産の減少5,857百万円、建物及び構築物の増加2,730百万円、繰延税金資産の増加337百万円、敷金及び保証金の増加329百万円などによるものであります。　負債合計は、16,323百万円となりました。これは、前連結会計年度末より5,419百万円の減少であります。主な要因は、長期借入金（１年内返済予定を含む）の減少4,682百万円、社債の減少918百万円などによるものであります。　純資産合計は、6,885百万円となりました。これは、前連結会計年度末より3,974百万円の増加であります。主な要因は、親会社株主に帰属する当期純利益の計上などに伴う利益剰余金の増加4,072百万円などによるものであります。 ②　キャッシュ・フローの状況　当連結会計年度における当社グループの現金及び現金同等物の期末残高は、前連結会計年度末に比べ848百万円減少し、2,723百万円となりました。（営業活動によるキャッシュ・フロー）　当連結会計年度における営業活動によるキャッシュ・フローは、7,739百万円のプラス（前期は110百万円のマイナス）となりました。主な増加要因は、販売用不動産の減少5,826百万円、税金等調整前当期純利益3,008百万円などによるものであります。主な減少要因は、利息の支払額647百万円、賃貸借契約解約益406百万円などによるものであります。（投資活動によるキャッシュ・フロー）　当連結会計年度における投資活動によるキャッシュ・フローは、1,659百万円のマイナス（前期は728百万円のマイナス）となりました。増加要因は敷金及び保証金の回収による収入272百万円などによるものであります。主な減少要因は、債権譲受けによる支出937百万円、敷金及び保証金の差入による支出549百万円、有形固定資産の取得による支出235百万円、資産除去債務の履行による支出168百万円などによるものであります。（財務活動によるキャッシュ・フロー）　当連結会計年度における財務活動によるキャッシュ・フローは、6,943百万円のマイナス（前期は2,185百万円のプラス）となりました。主な増加要因は、新株予約権の行使による株式の発行による収入612百万円、短期借入れによる収入450百万円などによるものであります。主な減少要因は、長期借入金の返済による支出6,406百万円、長期預り金の返還による支出1,061百万円、社債の償還による支出900百万円などによるものであります。　当社グループの資本の財源及び資金の流動性については、経営環境や事業の状況を勘案の上、将来キャッシュ・フローの状況を把握し資金の管理を行っており、資金需要が生じた場合には、主として金融機関等からの借入れにより資金調達を行う予定であります。 ③　生産、受注及び販売の実績ａ．生産実績　当社グループは、生産業務を行っていないため、生産実績の記載を省略しております。 ｂ．受注実績　当社グループは、売上高に占める受注販売割合の重要性が低いため、受注実績の記載を省略しております。 ｃ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）金額（百万円）前年同期比（％）ホテル事業14,507107.3不動産事業8,039－（注）２合計22,545221.3（注）１．セグメント間の取引については相殺消去しております。２．増減率が1,000％以上となるため記載を省略しております。  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　財政状態及び経営成績の状況に関する認識及び分析・検討内容（単位：百万円）前期（2023年３月期）当期（注）１（2024年３月期）増減率（注）１売上高7,01814,545+107.3％営業利益31,335－（注）２経常利益△215688－親会社株主に帰属する当期純利益5341,376+157.7％（注）１．2024年３月期における販売用不動産の売却による影響を除外した数値であります。２．増減率が1,000％以上となるため記載を省略しております。 　当連結会計年度の経営成績は、販売用不動産の売却により売上高8,000百万円、営業利益2,047百万円を不動産事業において計上し大幅な増収増益となりましたが、当該販売用不動産の売却による一時的な影響を除外した場合でも、前連結会計年度対比において増収増益を達成いたしました。これは、当社グループのメイン事業であるホテル事業における業績が好調であったためであり、その要因は、「(1）経営成績等の状況の概要、①　財政状態及び経営成績の状況、ｂ．セグメント別業績、＜ホテル事業＞」に記載のとおりであります。また、当該販売用不動産の売却に伴い流動資産及び有利子負債は大幅に減少しております。　財政状態においては、当連結会計年度において、フィリピン共和国においてホテル運営を行うRed Planet Hotels Manila Corporationの全株式を当社の子会社を通じて取得し子会社化したことにより、総資産及び負債は増加しており、その詳細は、「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（企業結合等関係）」に記載のとおりであります。「(1）経営成績等の状況の概要、①　財政状態及び経営成績の状況」に記載のとおり当連結会計年度における大幅な親会社株主に帰属する当期純利益の計上により、自己資本比率は前連結会計年度末11.8%から当連結会計年度末29.7％と大幅に改善しております。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　当社グループの資本の財源及び資金の流動性については、経営環境や事業の状況を勘案の上、将来キャッシュ・フローの状況を把握して、資金の管理を行っており、資金需要が生じた場合には、主として金融機関等からの借入れを行っております。上記のとおり、当社グループでは、新規のホテル出店やホテル不動産の取得等に伴う成長資金、運転資金等の資金需要が生じる可能性がありますが、その場合当社グループでは、主として金融機関等からの借入れにより資金調達を行う予定であります。 ③　重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。重要な会計上の見積り及び当該見積りに用いた仮定については、「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】（業務提携）相手方の名称国名契約品目契約締結日契約内容Star Asia Management LLCWilmington,Delaware,U.S.A.業務提携契約2018年10月25日Star Asia Management LLCの属するスターアジアグループ各企業との人的・物的リソースの有効活用による両社の企業価値の向上に向けた取組みに係る契約 （売上保証契約の締結及び開業準備資金の受領）　当社の連結子会社であります株式会社フィーノホテルズは、2023年６月30日に当社の親会社グループであるスターアジアグループに属する企業との間で新たに2023年9月に運営を開始した宮城県仙台市に所在するKOKO HOTELS 仙台勾当台公園、KOKO HOTEL 仙台駅前West、KOKO HOTEL 仙台駅前Southの３店舗の開業準備業務に係る開業準備資金177百万円を受領する売上保証契約を締結いたしました。 （運営委託契約の締結）　当社の連結子会社である株式会社フィーノホテルズは、2023年８月29日に大阪府大阪市に建設予定である宿泊特化型ホテルの運営に関するホテル運営委託契約を締結し、「KOKO HOTEL 大阪日本橋 なんば（仮称）」にて2025年春を目途に運営を開始することといたしました。 （信託受益権売買契約及び建物賃貸借契約の締結）　当社の連結子会社である合同会社天神ホテル管理は、2023年９月１日に同社が保有するベストウェスタンプラス福岡天神南の建物及び借地権を対象資産とする信託受益権及びフィーノホテル札幌大通の土地及び建物を対象資産とする信託受益権を売却するための信託受益権売買契約を締結いたしました。また、売却に伴い同日付で当社の連結子会社であります株式会社フィーノホテルズは、ベストウェスタンプラス福岡天神南及びフィーノホテル札幌大通の物件について建物賃貸借契約を締結いたしました。 （定期建物賃貸借契約の締結）　当社の連結子会社であります株式会社フィーノホテルズは、2023年10月31日に愛知県名古屋市中区に所在するホテル物件に関する定期建物賃貸借契約を締結し、「ベストウェスタンプラス名古屋栄」の運営を開始いたしました。 　当社の連結子会社であります株式会社フィーノホテルズは、2023年３月27日に沖縄県那覇市に所在するホテル物件に関する定期建物賃貸借契約を締結し、「KOKO HOTEL 那覇前島（仮称）」にて2027年春を目途に運営を開始することといたしました。 （地位承継覚書の締結）　当社の連結子会社であります株式会社ココホテルズは、2023年11月14日に「KOKO HOTEL 札幌駅前」、「KOKO HOTEL 銀座一丁目」、「KOKO HOTEL 広島駅前」、「KOKO HOTEL 福岡天神」及び「KOKO HOTEL 鹿児島天文館」のホテル物件に関する定期建物賃貸借契約における賃借人の地位を承継する覚書を締結し、2023年12月１日に当該地位の承継を行いました。 （運営委託契約変更覚書の締結）　当社の連結子会社であります株式会社フィーノホテルズは、2023年11月30日に2023年８月29日付で締結した大阪府大阪市に建設予定である宿泊特化型ホテルに関するホテル運営委託契約について、運営ホテル建物の追加及び運営客室数を変更するための覚書を締結いたしました。 （吸収合併契約の締結）　当社は、2023年12月20日に連結子会社であります株式会社バリュー・ザ・ホテル宮城、株式会社衣浦グランドホテル及び株式会社プレミアリゾートオペレーションズを吸収合併するための合併契約を締結し、2024年２月28日開催の臨時株主総会の承認を経て、2024月３月１日を合併期日として吸収合併いたしました。 （金銭消費貸借契約による資金の借入れ）　当社は、2024年３月25日に当社のスポンサーグループであるスターアジアグループに属するSAO Ⅲ LLCからの借入れを行うことを決定し、2024年３月29日に金銭消費貸借契約を締結いたしました。① 借入額　　　1,500百万円② 担保の有無　無 
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　ホテル事業において、総額235百万円の設備投資を実施いたしました。主なものは、Red Planet Hotels Manila Corporationが開業しました新築ホテル「Red Planet BGC The Fort」の建築等に係る投資額123百万円であります。
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社　該当事項はありません。 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）賃借料（千円）（注）３従業員数（名）（注）２建物及び構築物土地（面積㎡）使用権資産その他（注）１合計㈱フィーノホテルズベストウェスタンプラスホテルフィーノ千歳他18ホテル（北海道千歳市他）ホテル事業ホテル17,696－－154,614172,3101,501,670162(110)㈱ココホテルズKOKO HOTEL 銀座一丁目他９ホテル（北海道札幌市他）ホテル事業ホテル－－－－－681,10897(61)㈱バリュー・ザ・ホテルバリュー・ザ・ホテル仙台名取他３ホテル（宮城県名取市他）ホテル事業ホテル364,761248,123(5,365.30)－1,022613,906131,88820(23)（注）１．帳簿価額のうち「その他」は、「機械装置及び運搬具」及び「工具、器具及び備品」であります。２．従業員数の（　）は、臨時雇用者数の年間平均人員を外書しております。 (3）在外子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）賃借料（千円）従業員数（名）（注）２建物及び構築物土地（面積㎡）使用権資産その他（注）１合計Red Planet Hotels Manila Bay Corporation他11社Red Planet Manila Bay他12ホテル（Manila, Metro Manila, Philippines他）ホテル事業ホテル6,843,359245,602(1,223.20)1,799,764168,5569,057,282－158(－)Red Planet Hotels Manila CorporationRed Planet BGC The Fort（Taguig, Metro Manila, Philippines）ホテル事業ホテル2,244,187－287,66190,1642,622,011－9(－)（注）１．帳簿価額のうち「その他」は、「機械装置及び運搬具」及び「工具、器具及び備品」であります。２．従業員数の（　）は、臨時雇用者数の年間平均人員を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式214,000,000計214,000,000（注）2024年６月26日開催の定時株主総会において定款の一部変更が行われ、発行可能株式総数は同日より282,000,000株増加し、496,000,000株となっております。
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月26日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式124,133,889124,133,889東京証券取引所スタンダード市場単元株式数100株計124,133,889124,133,889－－（注）１．発行済株式のうち20,548,891株は、現物出資（金銭債権1,515,480千円）によるものであります。２．「提出日現在発行数」欄には、2024年６月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
