項目	値
事業の内容	 ３ 【事業の内容】当社グループ（当社および関係会社）は、円谷フィールズホールディングス株式会社（以下「当社」という。）、子会社40社、関連会社６社により構成されています。当社グループの事業に係る位置付けならびに事業の系統図は、以下のとおりです。 各セグメントの概要は以下のとおりです。 ［コンテンツ＆デジタル事業］「ウルトラマン」などのIPを保有し、グローバルにライセンスビジネスを展開する（株）円谷プロダクションと国内最大規模のCG・VFX映像制作を手掛ける（株）デジタル・フロンティアを中心に事業を展開しています。  ［ＰＳ事業］ フィールズ（株）を中核に、取得・保有IPを基に提携メーカーへ企画・開発提案し、商品化された遊技機を全国のパチンコホールに販売するとともに、プライベートブランド遊技機の製造販売も行っています。また、2024年3月に、遊技機関連事業を手掛ける株式会社ソフィアの株式51％を取得し、同社および株式会社エース電研を子会社化しています。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。 （１）会社の経営の基本方針当社グループは、企業理念である「すべての人に最高の余暇を」の実現に向けて、付加価値の高いIP（知的財産）を取得・保有・創出し、その多元展開によって商業的に価値の高いコンテンツを育成しています。さらに、IPを起点にしてエンタテインメント分野に事業領域を拡大し、各分野において世の中の人々を豊かにする商品やサービスの提供に努めています。当社グループでは、「円谷フィールズホールディングス株式会社」による持株会社体制のもと、グローバルコンテンツビジネスを推進しグループの成長力をけん引する「コンテンツ＆デジタル事業セグメント」と、パチンコ・パチスロのディストリビューターとしてグループの収益力を担う「ＰＳ事業セグメント」、２つの事業セグメントによるグループ事業構造を採用しています。これら事業展開と併せて、経営の基本方針である「株主重視」の姿勢を堅持し、企業価値の向上と株主への利益還元を図るために、経営資源の最適配分を目指していきます。 （２）会社の対処すべき課題コンテンツ＆デジタル事業セグメント 中長期でのコンテンツ＆デジタル事業の成長に向けて、2025年３月期はその基盤づくりに重点を置き様々な施策を行って参ります。映像作品はグローバル戦略の要の一つであり、映画・配信・テレビ、ゲームなど多メディアにおける映像企画を積極的に進め、ウルトラマンのブランディングをより強固なものにする事業展開を実施していきます。これに伴い、キャラクター商品・サービスを提供することで顧客体験に広がりをもたらし、マネタイズの最大化を目指します。2024年６月14日より、Netflix映画『ウルトラマン：ライジング』が全世界に向けて配信されました。「親子」、「家族」をテーマにすべての世代で楽しめる新たなウルトラマンストーリーとして制作された本作は、今までのウルトラマンファンの方だけでなく、北米などグローバルに新たなファン層を拡大していく好機と捉えています。本作のプロモーション活動に合わせ、パートナー企業と協力しながら様々な商品展開を北米中心に積極的に行って参ります。７月からは新番組『ウルトラマンアーク』が世界同時期に放送・配信開始となります。2024年中には満を持して新しい「ウルトラマンカードゲーム」の販売を開始します。本商品展開を確実な成功に導くため、大規模な宣伝広告展開を予定しています。ウルトラマンがこれからも長く愛されるキャラクターであり続けるには、映像作品をきっかけにウルトラマンに関心を持った新たなファン層の開拓・拡大が不可欠です。そのために国内外でのライブ：イベントや中国テーマパーク内でのウルトラマンエリアの拡大にも引き続き取り組んで参ります。 世界のＶＦＸ市場は、2030年に約10兆円規模になるとの予想もある中で、第96回アカデミー賞において「ゴジラ-1.0」が邦画作品として初めて視覚効果賞を受賞し、日本のＶＦＸ技術に世界の注目が集まっています。（株）デジタル・フロンティアは、今後の飛躍的な成長に向け、長期的な視点に立ちグローバル市場向けコンテンツ制作の体制の整備を進めて参ります。 以上により、2025年３月期のコンテンツ＆デジタル事業セグメント業績は、売上高180億円（前期比17.4％増）、営業利益は広告宣伝費を積極的に投入するため40億円（同5.8％増）を計画しています。  ＰＳ事業セグメント多様化する余暇において、パーラーは豊かな地域社会の形成に貢献するために、大きな変革を求められています。現在、スマート遊技機の導入促進により島設備と遊技機の自由な空間設計が可能となっています。そうした動きに機敏に対応すべく2024年３月に島設備提供のトップ企業である（株）エース電研（2024年３月期営業利益実績；28億円）を連結子会社化、パーラーに対して遊技空間のイノベーションを提供することで遊技機業界の健全な発展に貢献して参ります。2025年３月期は、パチンコ８機種、パチスロ12機種の販売を計画しています。引き続き、魅力的なIPを活用したユーザーニーズを充たす機種開発を提携メーカーとともに進めて参ります。以上により、2025年３月期のＰＳ事業セグメント業績は、売上高1,350億円（前期比7.5％増）、営業利益135億円（同29.7％増）を計画しています。  ［連結業績］2025年３月期の連結業績は、売上高1,550億円（前期比9.2％増）、営業利益は152億円（同28.5％増）、経常利益は161億円（同24.3％増）、親会社株主に帰属する当期純利益は116億円（同0.4％増）を計画しています。 　　（注1）本報告書に記載の数値は各社・各団体の公表値または当社推計によるものです。    （注2）本報告書に記載の商品名は各社の商標または登録商標です。 （３）中長期的な会社の経営戦略当社グループは『ウルトラマン』をはじめ多数の IP（知的財産）を保有する株式会社円谷プロダクションを中心に、グローバルに通用する IP の創造と育成、デジタルビジネスへの事業投資を戦略的に進める「コンテンツ＆デジタル事業セグメント」と、『エヴァンゲリオン』シリーズを始めとした様々なIPの遊技機企画・開発・流通や遊技機業界全体のサポート等に取り組む「ＰＳ事業セグメント」を軸に事業を推進しています。私たち円谷フィールズホールディングスは、上述したグループ経営体制のもと、「すべての人に最高の余暇を」を共通のビジョンに据え、その実現に向けて取り組んで参ります。中期経営計画の詳細につきましては、当社IRサイトに掲載している「グループ成長戦略（中期経営計画）」をご覧ください。   
事業等のリスク	 ３ 【事業等のリスク】当社グループの経営成績等に影響を及ぼす可能性があると認識しているリスクは以下のとおりです。また、以下に記載したリスク以外でも当社グループの想定を超えたリスクが顕在化した場合には、当社グループの経営成績等に影響を及ぼす可能性があります。なお、文中における将来に関する事項は、別段の記載がない限り、有価証券報告書提出日現在において当社グループが判断したものです。 （１）経営全般についてリスク項目概要主な対策コンプライアンス、法令違反・当社および当社グループの役職員が現在または将来の法律および規制を遵守できなかった場合に、当社グループの社会的信用やブランドイメージの棄損ならびに損害賠償が生じる可能性・コンプライアンス指針を定め、コンプライアンス推進体制を構築するとともに、役員および従業員に対する教育啓発を実践し、さらなる企業倫理の向上および法令等の遵守に努める。情報セキュリティ・外部からのサイバー攻撃や不正アクセス、ウイルスやマルウェアの侵入、情報システムの機能不全等により、減失、毀損、事業活動の一時的停止等が当社グループの業績に影響を与える可能性・個人情報等の外部漏洩により、当社グループの信用力低下や損害賠償が生じる可能性・情報セキュリティ対策の強化を図るとともに、役員および従業員に対する教育啓発を実施し、情報管理の徹底に取り組む。投資等・第三者との合弁事業やM&amp;AまたはIPの取得に際して、戦略上の目的や予定していた事業収益の増大等、所期の目的を達成できず、当社グループの業績に影響を及ぼす可能性・意思決定の際に、将来にわたる投資採算性等を考慮に入れリスクを回避するよう十分な検討を実施する。災害等・新型コロナウイルス感染症の世界的な流行拡大に伴う、国内外の経済活動や消費活動への影響等の不確定要素が当社グループの業績に影響を与える可能性・その他、地震・火災・洪水等の自然災害により事務所、設備、従業員とその家族等に被害が発生し、当社グループに直接的または間接的な影響を与える可能性・全社を挙げた感染症の感染予防対策と、ＰＳ部門における提携メーカーとの連携や流通・開発部門間の連携強化、商品力の向上に取り組む。・災害対応マニュアルおよび事業継続計画（BCP）の作成や従業員の安否確認システムの構築等、災害時の即応体制の整備と維持に努める。  （２） 遊技機業界の法的規制、市場環境について当社グループが手掛ける遊技機の企画・開発および販売においては、「風俗営業等の規制及び業務の適正化等に関する法律」および国家公安委員会規則「遊技機の認定及び型式の検定等に関する規則」等、法的規制の厳正な運用が求められます。これら法的規制等に重大な変更が生じた際には、当社グループの販売や経営成績等に影響を与える可能性があります。 このため、当社グループでは、様々な法的規制・基準に則った遊技機を厳正に運用することで、遊技機業界の健全な発展に向けた取り組みを推進しています。また、全国の営業ネットワークを活用した徹底的なマーケティングにより、世の中の潜在ニーズを的確に把握し、お客様が待ち望む商品やサービスの実現に取り組んでいます。 （３）コンテンツの海外展開について当社グループでは、「ウルトラマン」等のＩＰを保有する（株）円谷プロダクションを中心としたグローバルコンテンツビジネスを推進しています。コンテンツの海外展開においては、不安定な政情や経済情勢の不確実性といった地政学リスクに加え、各種コンテンツの表現に対する言語、文化、商慣習の相違に基づくリスクや、法的規制の変更に基づくリスク、模倣品の販売をはじめとする知的財産権の被侵害等のリスク、ネットワーク等ITインフラに関わるリスク等が考えられます。これらのリスクが顕在化した場合は、当社グループの経営成績等に影響を与える可能性があります。これらのリスクへの対応策として、当社グループでは、海外子会社や現地代理店との情報共有を密にし、各国の市場動向を把握しながら事業を行っています。また、知的財産権に関するリスクについては、法的措置を前提に毅然とした対応を行うとともに、模倣品対策の強化を継続的に講じていきます。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 （1）経営成績等の状況の概要当社グループは、「すべての人に最高の余暇を」という企業理念を掲げています。この実現に向けて、人々の心を豊かにする商品やサービスの企画、開発、提供に努め、持続的成長を目指しています。当期（2023年４月‐2024年３月）においては、成長力と収益力を両輪とし、株主価値向上に取り組んで参りました。当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりです。 ①財政状態の状況資産の部流動資産は、64,848百万円と前連結会計年度末比5,979百万円の増加となりました。これは主に仕掛品の増加によるものです。　有形固定資産は、9,440百万円と前連結会計年度末比4,145百万円の増加となりました。これは主に土地の増加によるものです。　無形固定資産は、2,402百万円と前連結会計年度末比485百万円の減少となりました。これは主にのれんの減少によるものです。　投資その他の資産は、21,447百万円と前連結会計年度末比7,606百万円の増加となりました。これは主に投資有価証券の増加によるものです。　以上の結果、資産の部は98,139百万円と前連結会計年度末比17,246百万円の増加となりました。 負債の部流動負債は、30,610百万円と前連結会計年度末比120百万円の増加となりました。これは主に支払手形及び買掛金の減少および未払法人税等の増加によるものです。　固定負債は、11,682百万円と前連結会計年度末比3,097百万円の増加となりました。これは主に長期借入金の増加によるものです。　以上の結果、負債の部は42,293百万円と前連結会計年度末比3,217百万円の増加となりました。 純資産の部純資産の部は、55,845百万円と前連結会計年度末比14,028百万円の増加となりました。これは主に利益剰余金の増加および非支配株主持分の増加によるものです。 　②経営成績の状況当連結会計年度の連結業績は、売上高141,923百万円（前期比21.2％増）、営業利益11,827百万円（同8.0％増）、持分法による投資利益の計上があり経常利益12,947百万円（同15.4％増）、（株）ソフィアの買収による負ののれん発生益等を計上し、親会社株主に帰属する当期純利益11,551百万円（同40.5％増）となりました。 各事業セグメントの概況は、以下の通りです。 コンテンツ＆デジタル事業セグメント1966年に誕生した「ウルトラマン」は昭和、平成、令和と作品を紡ぎ、日本国内では祖父から孫の３世代に愛されるヒーローとして定着しています。さらにデジタル技術との融合により、より魅力的なヒーローとして、ＣＭキャラクターへの登用や商品コラボレーション、ライセンス収入の増加などその価値と認知度が向上しています。さらに、キャラクタービジネスのビックマーケットである中国では、「平成ウルトラマン」や「ニュージェネレーション」を中心とした映像作品を積極的に展開した結果、キャラクターの好感度、浸透度が増し、これが他のアジア諸国などでのウルトラマン人気を牽引しています。２次元の映像作品をベースに、３次元イベントやマーチャンダイジングなどの複合的戦略によりグローバルなキャラクターとしてのビジネスの展開が図られています。一方で、キャラクタービジネスの健全な発展においては知的財産権の保全が最重要課題の一つであり、生成AIなどの先進技術によるフェイクキャラクター作成などに対しては対抗措置を講じ、キャラクターのブランド価値を保つ体制を構築して参ります。ＭＤ／ライセンス事業は、当期は玩具、アパレル・ファッション等、幅広く商品カテゴリーポートフォリオを拡充致しました。これにより、特定の商品の動向に左右されにくい、より強固な収益基盤を構築することができました。世界的なブームとなっているカードゲームは、よりゲーム性の高いトレーディングカードのグローバル展開に向け準備を進めており、中国、北米、アジア及び日本において順次販売を開始する予定です。このため、現在販売されているカードゲームにおいては、新商品発売をにらんだ調整の動きがありました。映像・イベント事業では、テレビシリーズの後継映画作品『ウルトラマンブレーザー THE MOVIE 大怪獣首都激突』が2024年２月に国内166館、アジア６ヵ国・地域で公開され、さらに３月にはTSUBURAYA IMAGINATIONでの配信もスタートしています。テレビ、映画、配信という異なるメディアでの映像作品展開により、今まで接触機会のなかった層へのファン拡大が図られています。また、ウルトラマンの世界観のリアル体験を目指して、中国では４ヵ所のテーマパークで常設ステージを備えたウルトラマンエリアが開設され、多くの家族連れが訪れる人気スポットになっています。また国内におけるウルトラマンショーは集客が拡大しています。日本では、夏・冬休みに開催された『ウルトラヒーローズEXPO』やファン向けイベント『ツブラヤコンベンション』は盛況でチケットはいずれも完売、グッズ販売も好調でした。ウルトラマングッズを扱うオフィシャルショップに、海外ウルトラマンファンがオリジナル商品を求めて訪れる姿も多く見られました。ウルトラマンの世界観に触れたファン層の拡大がグッズ販売に結びつき、ライセンス商品の拡充につながる好循環を生み出しています。 （単位：億円）国内/海外ＭＤライセンス（除カードゲーム）収入　　   事業別（グローバル・除カードゲーム）収入　  主要商品カテゴリー別（グローバル）収入　　　　　　　　　　　　　　　　　　　　　　　　　　    ※「玩具」カテゴリーは「カードゲーム」を除いております。  最先端のＣＧ映像制作技術を有する（株）デジタル・フロンティアは、Amazon Prime Video『沈黙の艦隊 シーズン1 ～東京湾大海戦～』、Netflix『幽☆遊☆白書』のVFX制作に加え大型アニメ映画やゲーム案件を受注しています。加えて、「デジタル・ヒューマン」技術を活用した新規領域での取り組みを進めています。（株）ユニキャストと共同開発したアバター遠隔接客サービス「KSIN」は、経済産業省により「IT導入補助金2023」の対象に認定されました。以上の結果、コンテンツ＆デジタル事業セグメントの当連結会計年度の業績は、売上高153.3億円（前期比5.5％増）、営業利益は37.8億円（同13.6％減）となりました。  ＰＳ事業セグメントＰＳ事業は「収益力」を担う事業の一つであり、フィールズ（株）を中核に「唯一無二のディストリビューター」として、市場環境に左右されない経営体制を構築しつつ中長期的な目標に向かい、着実に事業を推進しています。当期（2024年３月期）の遊技機業界における市場販売台数は、パチンコ約84万台（前期比15％減）、パチスロ約82万台（同26％増）、計約166万台（同５％減）となりました。パチスロは、2022年11月にスマートパチスロが投入されて以降、多くのヒット機種が登場しパチスロ設置台数全体のうち、約35％がスマート機へと移行しました。また、パチンコは当期よりスマートパチンコの導入が開始されたものの、パチンコ設置台数のうち約４％に留まっています。一方で、2024年３月に新たに登場した「ラッキートリガー」搭載のパチンコがユーザーから高い支持を獲得し好調に推移していることから、今後はパチンコに対するパーラーの投資意欲も回復することが見込まれます。 こうした中、当期のＰＳ事業セグメントでは、パチンコ７機種18.7万台（前期比23.6％増）、パチスロ６機種7.2万台（同6.7％増）、計26.0万台（同18.4％増）を販売し、市場シェアは14.7％（前期は12.9％）となりました。以上の結果、ＰＳ事業セグメントの当連結会計年度の業績は売上高1,255.9億円（同24.6％増）、営業利益104.1億円（同35.0％増）となりました。 当期の販売実績は下表の通りです。[ＰＳ事業セグメントの遊技機販売台数]  2023年３月期（前期）2024年3月期（当期）増減 パチンコ151,688台187,471台＋23.6％ パチスロ68,196台72,780台＋6.7％合計219,884台260,251台＋18.4％ [2024年３月期の主な販売タイトル]区分販売時期納品月主な販売タイトル（※ＰＢはプライベートブランド）スマート遊技機販売台数（万台）パチンコ上半期５月Ｐ コードギアス 反逆のルルーシュ Rebellion to Re;surrection 2.018.7 ９月Ｐ 百花繚乱 1.0-Ｐ 新世紀エヴァンゲリオン ～未来への咆哮～ 2.4下半期12月ぱちんこ シン・エヴァンゲリオン  6.8その他、シリーズ機や再販など6.3パチスロ上半期６月Ｌ ベルセルク無双〇1.47.2７月Ｓ 織田信奈の野望 全国版（ＰＢ） -10月Ｌ エヴァンゲリオン ～未来への創造～〇1.7下半期11月Ｌ ひぐらしのなく頃に 業〇-12月Ｌ リングにかけろ1 V（ＰＢ）〇1.7２月Ｌ ゴジラ対エヴァンゲリオン〇-その他0.4合計   26.0 　　※販売台数1万台未満のタイトルは販売台数を非公表としております。 その他事業その他事業の当連結会計年度の業績は、売上高1,607百万円、営業利益19百万円となりました。  　（注1）本報告書に記載の数値は各社・各団体の公表値または当社推計によるものです。　（注2）本報告書に記載の商品名は各社の商標または登録商標です。   ③キャッシュ・フローの状況当連結会計年度における現金及び現金同等物（以下、「資金」という。）は、前連結会計年度末に比べ1,683百万円減少し、34,814百万円となりました。 (営業活動によるキャッシュ・フロー)営業活動の結果得られた資金は、5,563百万円（前年同期は12,561百万円の収入）となりました。これは主に税金等調整前当期純利益13,811百万円、棚卸資産の増加4,558百万円、仕入債務の減少4,371百万円、売上債権の減少3,926百万円、法人税等の支払額2,643百万円によるものです。 (投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は、4,101百万円（前年同期は7,642百万円の支出）となりました。これは主に持分法適用関連会社株式取得による支出3,167百万円、固定資産の取得による支出1,762百万円、連結の範囲の変更を伴う子会社株式の取得による収入1,732百万円、投資有価証券の取得による支出439百万円、貸付けによる支出370百万円によるものです。　(財務活動によるキャッシュ・フロー)財務活動の結果使用した資金は、3,145百万円（前年同期は725百万円の支出）となりました。これは主に長期借入金の返済による支出3,617百万円、長期借入れによる収入2,950百万円、配当金の支払額1,959百万円によるものです。 ④生産、受注及び販売の実績a. 生産実績当連結会計年度における生産実績は、次のとおりです。 セグメントの名称生産高(百万円)前期比(％)コンテンツ＆デジタル事業6,643△5.4ＰＳ事業10,9315.3合計17,5741.0 (注) １．セグメント間の取引については相殺消去しています。　　 ２．金額は、製造原価によっています。 b. 受注実績当連結会計年度における受注実績は、次のとおりです。 セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)コンテンツ＆デジタル事業14,2199.62,12137.2ＰＳ事業648△44.11,6123,109.3合計14,8685.23,734133.8 (注) １．セグメント間の取引については相殺消去しています。２．当連結会計年度において、受注実績に著しい変動がありました。これは主に株式の取得により新たに株式会社ソフィアおよび同社子会社の株式会社エース電研を連結子会社化したことによるＰＳ事業の受注残高増加によるものです。 c. 販売実績当連結会計年度における販売実績は、次のとおりです。 セグメントの名称販売高(百万円)前期比(％)コンテンツ＆デジタル事業14,9986.9ＰＳ事業125,32824.3その他1,597△30.3合計141,92321.2 (注) １．セグメント間の取引については相殺消去しています。２．主要な販売先については、総販売実績に対する割合が100分の10未満のため、記載を省略しています。３．当連結会計年度において、販売実績に著しい変動がありました。これは主にＰＳ事業における遊技機販売の増加によるものです。 d. 商品仕入実績当連結会計年度における商品仕入実績は、次のとおりです。 セグメントの名称仕入高(百万円)前期比(％)ＰＳ事業107,92453.8合計107,92453.8 (注)１．金額は、仕入価格によっています。　　２．当連結会計年度において、商品仕入実績に著しい変動がありました。これは主にＰＳ事業における遊技機仕入の増加によるものです。  (２）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりです。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものです。 ①当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当連結会計年度における我が国の経済は、30年続いた長期低迷からの脱却を見据えた展開となっています。2023年５月に新型コロナウイルス感染症による制限が解除され、企業活動や人流増加が経済の活性化を押し上げる要因となりました。物価高騰はあるものの賃上げが消費マインドを刺激して内需の好循環をもたらし、宿泊・飲食やエンタテインメントなど広くサービス業界への追い風となっています。また訪日外国人数は2024年３月に過去最高を更新し、さらに34年ぶりの円安が国内での旺盛な消費の原動力となっています。一方世界では、長引くロシアによるウクライナ侵攻に加えハマスとイスラエルの武力衝突拡大など地政学的リスクはあるものの、アメリカ経済の底堅さもあり、世界経済はやや上向きで推移しています。 このような経済状況の中、当社グループは強力なキャラクターを核に複合コンテンツビジネスの一層の強化を推進し、「グローバルコンテンツ企業」に向けて着実なスタートをきりました。コンテンツ＆デジタル事業では、今や世界にファン層が拡大しつつある「ウルトラマン」をキーキャラクターとして、映像作品での世界観の構築とキャラクターブランディングを実施しています。その世界観を顧客が体験できるライブ・イベントやテーマパーク内ウルトラマンエリアの開設、さらにオリジナルのキャラクター関連商品の開発などメディア横断的な事業展開でグローバルにファン層の深耕と拡大を進めています。また、ＰＳ事業では、日本最大の余暇産業の一つである遊技機業界の健全な発展に貢献すべく、魅力的なＩＰを活用し、定性・定量データに基づくユーザーニーズを充たした機種の開発を提携メーカーとともに進めています。この２事業を軸として、当社グループの理念である「すべての人に最高の余暇を」の実現を目指して参ります。  ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの当連結会計年度のキャッシュ・フローは、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析（１）経営成績等の状況の概要　③キャッシュ・フローの状況」に記載のとおりです。当社グループの主な資金需要は、運転資金および設備投資資金等です。これらの資金需要につきましては、営業活動によるキャッシュ・フローおよび自己資金のほか、金融機関からの借入による資金調達にて対応していくこととしています。手許の運転資金につきましては、当社および一部の連結子会社においてCMS（キャッシュ・マネジメント・サービス）を導入することにより、各社における余剰資金を当社へ集中し、一元管理を行うことで、資金効率の向上を図っています。また、突発的な資金需要に対しては、当座貸越契約を締結し、流動性リスクに備えています。 ③重要な会計上の見積り及び当該見積りに用いた仮定 当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成しています。この連結財務諸表を作成するにあたって、資産、負債、収益および費用の報告額に影響を及ぼす見積りおよび仮定を用いていますが、これらの見積りおよび仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積りおよび仮定のうち、重要なものは「第５ 経理の状況 １ 連結財務諸表等（１）連結財務諸表 注記事項（重要な会計上の見積り）」に記載しています。  
経営上の重要な契約等	 ５ 【経営上の重要な契約等】フィールズ株式会社（連結子会社）相手方の名称契約品目契約内容契約期間株式会社ビスティパチスロ遊技機株式会社ビスティの製造する遊技機を独占的に販売するための遊技機販売取引基本契約2013年10月１日から2014年９月30日まで以降１年毎の自動更新パチンコ遊技機株式会社ビスティの販売する遊技機を独占的に販売するための販売委託契約2013年10月１日から2014年９月30日まで以降１年毎の自動更新  
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資額は1,336百万円であり、その主な内容は事業用資産の取得費用であります。セグメント別の内訳は、コンテンツ＆デジタル事業における設備投資497百万円、ＰＳ事業における設備投資731百万円、その他の事業における設備投資68百万円、全社における設備投資38百万円です。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名 （所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数(名)建物及び構築物工具、器具及び備品土地(面積㎡)その他合計本社(東京都渋谷区)他全社本社機能他185350(16.14)－221104  (2) 国内子会社2024年３月31日現在会社名事業所名（所在地）支店数及び事務所数（店）セグメントの名称設備の内容帳簿価額（百万円）従業員数(名)建物及び構築物工具、器具及び備品土地(面積㎡)その他合計株式会社円谷プロダクション本社（東京都渋谷区）他1コンテンツ＆デジタル事業本社機能他532338277(1,187.00)1171,266154株式会社デジタル・フロンティア本社（東京都渋谷区）他2コンテンツ＆デジタル事業本社機能他110101－0211241フィールズ株式会社本社（東京都渋谷区）1 ＰＳ事業本社機能他34175－11221248北海道・東北支社札幌支店（北海道札幌市）他4ＰＳ事業支社支店機能他32936(330.61)－7836東京・北関東支社東京支店（東京都渋谷区）他8ＰＳ事業支社支店機能他2521－－4692名古屋支社名古屋支店（愛知県名古屋市）他4ＰＳ事業支社支店機能他12614－－14142大阪支社大阪支店（大阪府大阪市）他 3ＰＳ事業支社支店機能他2024350(2,000.03)－39547中・四国支社広島支店（広島県広島市）他3ＰＳ事業支社支店機能他227－－2935九州支社福岡支店（福岡県福岡市）他 4ＰＳ事業支社支店機能他1312－－2639営業店舗（東京都渋谷区）他2その他営業店舗機能他2354－684－株式会社ソフィア本社（群馬県桐生市）他1ＰＳ事業本社機能他800343(40,500.26)0424－太田事業所（群馬県太田市）1ＰＳ事業事務所機能他5920700(28,117.36)61,2981  会社名事業所名（所在地）支店数及び事務所数（店）セグメントの名称設備の内容帳簿価額（百万円）従業員数(名)建物及び構築物工具、器具及び備品土地(面積㎡)その他合計株式会社エース電研本社（東京都台東区）他1ＰＳ事業本社機能他41055914(582.42)81,38958東日本支社（東京都台東区）他3ＰＳ事業支社営業所機能他60－－614東日本支社仙台営業所（宮城県仙台市）他6ＰＳ事業支社営業所機能他00－－115中部支社（愛知県名古屋市）他4ＰＳ事業支社営業所機能他25－－739関西支社（大阪府大阪市）他4ＰＳ事業支社営業所機能他184111,086(916.89)－1,28238株式会社ルーセント賃貸用不動産（愛知県名古屋市）他－ＰＳ事業賃貸用不動産75811,640(6,631.52)12,401－ (注) １．帳簿価額のうち「その他」は、機械装置、運搬具および建設仮勘定です。     ２．帳簿価額は内部取引に伴う未実現利益消去前の金額を記載しています。 (3) 在外子会社主要な設備がないため記載を省略しています。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式277,600,000計277,600,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月20日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式69,400,00065,429,150東京証券取引所プライム市場株主としての権利内容に制限のない標準となる株式です。単元株式数は100株です。計69,400,00065,429,150－－ （注）2024年５月14日開催の取締役会において、会社法第178条に基づき自己株式の消却を決議し、2024年５月31日付で      自己株式3,970,850株の消却をおこないました。 
