項目	値
事業の内容	３【事業の内容】当社グループ（当社及び当社の関係会社）は、多種多様な商品のトレーディング、ファイナンス、物流及びプロジェクト案件の企画・調整等を行う他、資源開発投資・事業投資等の実行を通して各種機能・ノウハウ等を培い、かつ保有しております。これらの総合力を活かし、幅広い業界及びグローバルなネットワークを通じて、８つのディビジョンカンパニーが、繊維や食料、住生活、情報・金融等の生活消費分野、機械や化学品、石油製品、鉄鋼製品等の基礎産業分野、そして金属資源、エネルギー資源等の資源分野において、多角的な事業活動を展開しております。当社グループの事業セグメントごとの取扱商品またはサービスの内容及び主要な関係会社名は次のとおりです。 事業セグメント取扱商品またはサービスの内容主要な関係会社名繊維繊維原料、糸、織物から衣料品、服飾雑貨、その他生活消費分野の全般においてグローバルに事業展開を行っている。また、ブランドビジネスの海外展開や、リーテイル分野でインターネット販売等の販路展開も行っている。 天然繊維・化学繊維・合成繊維・無機繊維等の繊維原料及び糸、織・編物等の繊維製品、衣料品、服飾雑貨、靴、寝装用繊維品、室内装飾用繊維品、資材用繊維品等㈱ジョイックスコーポレーション㈱レリアン㈱三景㈱エドウイン㈱ドームITOCHU Textile Prominent (ASIA) Ltd.伊藤忠繊維貿易（中国）有限公司 ㈱デサント機械プラント、橋梁、鉄道等のインフラ関連事業、発電・送変電・売電関連事業、水・環境・廃棄物関連事業、船舶、航空機、自動車、建設機械、産業機械、工作機械、環境機器・電子機器等の単体機械及び関連機材、再生可能・代替エネルギー関連ビジネス・廃棄物リサイクル事業等の環境に配慮した事業を行っている。 石油・ガス開発・石油精製・石油化学プラント・プロジェクト、ガス輸送事業・インフラ・設備、風力・地熱・太陽光・太陽熱・バイオマス等の再生可能エネルギーを含む発電・送変電・売電事業、上工下水道事業・プラント・設備、海水淡水化事業・プラント・設備、廃棄物処理発電、産業・工業・有害廃棄物処理、リサイクル、処分場を含む環境関連事業・プラント・設備、港湾・橋梁、鉄道車輌・鉄道システム、製鉄プラント、船舶、海洋構造物、航空機・機内設備、セキュリティー関連機器・システム、宇宙関連機器・システム、乗用車、商用車、自動車部品、自動車部品製造設備、特殊車両、土木・建設・鉱山用機械及び荷役運搬機械、農業機械、産業機械、電子システム機器等日本エアロスペース㈱㈱アイメックス伊藤忠プランテック㈱伊藤忠マシンテクノス㈱㈱ヤナセシトラスインベストメント合同会社I-Power Investment Inc.I-ENVIRONMENT INVESTMENTS LIMITEDMULTIQUIP INC.Auto Investment Inc. ㈱ジャムコ東京センチュリー㈱金属金属鉱物資源開発事業、鉄鋼製品加工事業、鉄鉱石、石炭、その他製鉄・製鋼原料、非鉄・軽金属、鉄鋼製品、原子燃料関連の国内・貿易取引、温室効果ガス排出権取引、リサイクル・廃棄物処理を行っている。 鉄鉱石、還元鉄、原料炭、コークス、一般炭、合金鉄及びその原料、鉄スクラップ、銑鉄、金属粉、電極、活性炭、厚板、熱延・冷延鋼板及びコイル、亜鉛鉄板、機械構造用鋼、ステンレス鋼、高張力鋼、各種特殊鋼、建材、溶接鋼管、継目無し鋼管、線材、海洋鉄構造物、橋梁、ビル鉄骨、レール、非鉄金属、非鉄・アルミ製品、貴金属地金、レアメタル、アルミ、アルミナ、アルミ圧延品、アルミ型材、電線、光ケーブル、電子材料、原子燃料、原子力関連機器、温室効果ガス排出権、什器・設備及び自動販売機の回収・修繕・再利用、廃棄物由来の再生資源等伊藤忠メタルズ㈱ITOCHU Minerals &amp; Energy of Australia Pty LtdJAPÃO BRASIL MINÉRIO DE FERRO PARTICIPAÇÕES LTDA. 伊藤忠丸紅鉄鋼㈱エネルギー・化学品エネルギー関連、化学品関連及び再生可能エネルギーを含む電力関連の各分野において、トレード並びに事業を行っている。 原油、NGL、ガソリン、ナフサ、灯油、ジェット燃料、軽油、重油、船舶燃料、潤滑油、アスファルト、LPG、LNG、天然ガス、リニューアブル燃料、水素、アンモニア、フュージョンエネルギー、芳香族、アルコール類、合繊原料、無機鉱産資源、硫黄、肥料、医薬品、合成樹脂、生活関連雑貨、包装資材原料、精密化学品、電子材料、蓄電池、熱供給、再生可能エネルギーを含む電力・IPP事業等伊藤忠エネクス㈱伊藤忠ケミカルフロンティア㈱伊藤忠プラスチックス㈱タキロンシーアイ㈱ITOCHU Oil Exploration(Azerbaijan) Inc.ITOCHU PETROLEUM CO.,(SINGAPORE) PTE. LTD. 日本南サハ石油㈱食料原料からリーテイルまでの食料全般にわたる事業領域において、国内外で効率的な商品の生産・流通・販売を行っている。 小麦、大麦、小麦粉、米、澱粉、大豆、トウモロコシ、植物油、カカオ、胡麻、砂糖類、異性化糖、乳製品、コーヒー、酒類、果汁、飲料、水産物、畜産物、青果物、冷凍野菜、冷凍魚介類、業務用食材、加工食品、菓子、冷凍食品、缶詰、ペットフード、食料ビジネスに関するコンサルティングサービス等伊藤忠飼料㈱プリマハム㈱伊藤忠食品㈱㈱日本アクセスDole International Holdings㈱ 不二製油グループ本社㈱ウェルネオシュガー㈱HYLIFE GROUP HOLDINGS LTD.住生活紙パルプ事業、天然ゴム事業、タイヤ事業や物流事業等の生活資材・物流分野、不動産開発・分譲・賃貸・管理業や住宅資材事業等の建設・不動産分野において事業を行っている。 木材チップ、木材パルプ、フラッフパルプ、コットンリンター、古紙、紙製品、木質系新素材、木質系バイオマス燃料、天然ゴム、タイヤ、セメント、ガラス、セラミックス、スラグ、天然石膏、耐火物、家具、生活雑貨、倉庫事業、トラック輸送業、配送センター管理・運営業務、用船業務、国際複合一貫輸送事業、航空貨物輸送業、流通加工業、港湾運送事業、住宅、オフィスビル、物流施設、商業施設、ゴルフ場、工業団地、ホテル、原木、製材、木質繊維板等伊藤忠ロジスティクス㈱伊藤忠紙パルプ㈱伊藤忠セラテック㈱大建工業㈱伊藤忠建材㈱伊藤忠アーバンコミュニティ㈱伊藤忠都市開発㈱European Tyre Enterprise LimitedITOCHU FIBRE LIMITED 情報・金融ITソリューション・インターネット関連サービス事業、携帯流通及びアフターサービス事業等の情報・通信分野、各種金融サービス事業や保険事業等の金融・保険分野において事業を行っている。 サーバ・ネットワーク・ストレージ・ソフトウェア製品、ソフトウェア開発・システムインテグレーション事業、データセンター事業、クラウドサービス事業、インターネット関連サービス事業、Web広告・マーケティング、BPO事業、医療・ヘルスケア事業、医療機器、医療材料、病院整備運営事業、ベンチャーキャピタル事業、携帯電話関連機器、携帯電話関連サービス、通信・衛星・宇宙事業、メディア・コンテンツ関連事業、投融資事業、クレジットカード事業、その他金融サービス事業、保険代理店業、保険ブローカー業、再保険事業、信用保証サービス、コンサルティングサービス等伊藤忠テクノソリューションズ㈱エイツーヘルスケア㈱伊藤忠・フジ・パートナーズ㈱ほけんの窓口グループ㈱ポケットカード㈱First Response Finance Ltd.ITOCHU FINANCE (ASIA) LTD.GCT MANAGEMENT (THAILAND) LTD. ㈱ベルシステム２４ホールディングス㈱オリエントコーポレーション㈱外為どっとコム第８上記の７カンパニーと協働し、特に生活消費分野に強みを持つ当社グループの様々なビジネス基盤を最大限活用し、異業種融合・カンパニー横断の取組を加速させ、市場や消費者ニーズに対応した「マーケットインの発想」による新たなビジネスの創出・客先開拓を行っている。㈱ファミリーマート  事業セグメント取扱商品またはサービスの内容主要な関係会社名その他海外現地法人については、複数の商品を取扱う総合商社であり、主要な海外拠点において提出会社と同様に多種多様な活動を行っている。伊藤忠インターナショナル会社      （米国）伊藤忠欧州会社（英国）伊藤忠（中国）集団有限公司伊藤忠香港会社伊藤忠シンガポール会社 Orchid Alliance Holdings LimitedC.P. Pokphand Co. Ltd.Chia Tai Enterprises International Limited （注）１　当社は、㈱デサントを当社子会社のＢＳインベストメント㈱を通じて保有しております。２　当社は、シトラスインベストメント合同会社の子会社であるHCJIホールディングス㈱を通じて日立建機㈱を保有しております。３　当社は、不二製油グループ本社㈱を当社子会社の伊藤忠フードインベストメント合同会社を通じて保有しております。４　当社が当社子会社のＢＰインベストメント合同会社を通じて2023年８月14日より実施していた大建工業㈱に対する公開買付は2023年10月10日をもって終了し、本公開買付の結果、同日付で大建工業㈱は当社の子会社となっております。５　当社は、ポケットカード㈱を当社子会社の㈱ＰＣＨ及び㈱ファミリーマートを通じて保有しております。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 来期の世界経済を展望しますと、米国や欧州ではこれまでの金融引締めの効果が当面の景気を下押しするものの、物価の騰勢が落着けば利下げに転じると見込まれ、その後の景気は次第に持直していく見通しです。中国では、欧米景気の持直しに伴う輸出の復調が期待されるものの、不動産市場の低迷が内需を抑制し、力強さを欠いた経済状況が続くと予想されます。日本経済は、賃金上昇ペースの加速やインフレ率の低下により個人消費の回復力が強まる他、好調な企業業績等を背景とした設備投資の拡大、輸出の復調も期待できるもとで、景気の回復傾向が続く見込みです。ドル・円相場は、日本の長期金利の緩やかな上昇が続くもとで、一段の円安余地は限られる見通しです。原油価格（WTIベース／１バレルあたり）は、主要産油国の供給抑制が続く中で、期初の83ドル近辺で底堅く推移すると予想されます。なお、ロシア・ウクライナ情勢や中東情勢の一段の緊迫化、米国や欧州での利下げ転換の遅れ等から、世界経済が下振れする可能性については注視する必要があります。 ・経営方針「The Brand-new Deal  ～利は川下にあり～」 昨今の激変する世界情勢に鑑み、為替や資源価格等をはじめとした経営環境に大きく左右されうる３ヵ年の計画を前例に従い策定するのではなく、ステークホルダーの皆様に、より有用な情報をお伝えするため、不確実なこの時代において、当社が長期にわたって羅針盤とすべき「経営方針」を定め、かつ目の前の１年間しっかりと自信を持って約束できる利益計画・財務関連指標や株主還元を、併せて公表しました。これまで当社の成長を支えてきた基本的な考え方や経営手法を踏襲する意味を込め、タイトルを「The Brand-new Deal」としております。全社員が「利は川下にあり」の考えに基づいてマーケティング力を磨き、世の中のニーズの変化を先取りするとともに、祖業である川下分野から川上・川中まで幅広い分野で培った資産・ノウハウを活用し、成長投資を加速させることで事業領域を拡大してまいります。投資を通じた着実な収益成長に加え、企業ブランド価値の向上、株主還元拡大の３本柱で、企業価値の持続的な向上を目指します。＜投資なくして成長なし＞「業績の向上」に向け、安定した事業基盤を活用した川下起点の投資を加速、事業領域の拡大及び事業基盤の強化・拡充により更なる成長を目指します。以下を実現することで、より消費者に近い川下ビジネスを開拓・進化させていきます。・ディビジョンカンパニー間の横連携によるシナジー極大化・事業の掛け合わせによるビジネス変革・創出 ＜企業ブランド価値の向上＞積重ねてきた先進的な取組により、外部からの高い評価を通じて「企業ブランド」を築き上げ、財務面の成長との相乗効果を生み、企業価値を向上。「マーケットインの発想」のもと、市場・社会・生活者の声に耳を傾け地道な定性面の磨きを継続し、以下の主要施策を通じて、ブランド価値の更なる向上を目指します。・人的資本の強化・ステークホルダーとの対話強化・SDGsへの貢献・取組強化
事業等のリスク	３【事業等のリスク】当社グループは、その広範にわたる事業の性質上、市場リスク・信用リスク・投資リスクをはじめ様々なリスクにさらされております。これらのリスクは、予測不可能な不確実性を含んでおり、将来の当社グループの財政状態及び業績に重要な影響を及ぼす可能性があります。当社グループは、これらのリスクに対処するため、必要なリスク管理体制及び管理手法を整備し、リスクの監視及び管理を行っておりますが、これらのすべてのリスクを完全に回避するものではありません。以下に記載するリスクについては、投資家の判断に重要な影響を及ぼす可能性のある事項を、重要性の観点から取上げたもので、すべてのリスクを網羅した訳ではありません。当社グループの事業は、記載されたリスク以外の、現在は未知のリスク、あるいは現時点では特筆すべき、または重要と見なされていないリスクも存在しており、これらのリスク要因のいずれによっても、投資家の判断に影響を及ぼす可能性があります。将来事項に関する記述につきましては、当連結会計年度末現在において入手可能な情報に基づき、当社が合理的であると判断したものであります。（１）マクロ経済環境及びビジネスモデルに関するリスク当社グループは、国内の商品売買・輸出入・海外拠点間の貿易取引に加え、金属資源やエネルギーの開発等、多様な商取引形態を有し、各事業領域において原料調達から製造・販売に至るまで幅広く事業を推進しております。主な事業領域ごとの特性として、プラント・自動車・建設機械等の機械関連取引、金属資源・エネルギー・化学品等のトレード並びに開発投資については世界経済の動向に大きく影響を受ける一方、繊維・食料等の生活消費分野は相対的に国内景気の影響を受けやすいと言えます。但し、経済のグローバル化の進展に伴い、生活消費分野についても世界経済の動向による影響が大きくなっております。また、世界経済全般のみならず、海外の特定地域に固有の経済動向に加え、近年の急速な技術革新等による産業構造等の変化、グローバル化に伴う新興成長国との競合激化、更には規制緩和や異業種参入等のビジネス環境の変化が、当社グループの既存のビジネスモデルや競争力、将来の財政状態、業績に重要な影響を及ぼす可能性があります。 （２）市場リスク当社グループは、為替相場、金利、商品市況及び株価の変動等による市場リスクにさらされております。そのため、当社グループは、バランス枠設定等による管理体制を構築するとともに、様々なヘッジ取引を利用すること等により、為替相場、金利及び商品市況の変動等によるリスクを最小限に抑える方針であります。①　為替リスク当社グループは、輸出入取引が主要事業の一つであり、外貨建の取引において為替変動リスクにさらされております。そのため、先物為替予約等のデリバティブを活用したヘッジ取引により、為替変動リスクの軽減に努めておりますが、完全に回避できるものではありません。また、当社の海外事業に対する投資については、為替の変動により、為替換算調整額を通じて株主資本が増減するリスク、期間損益の円貨換算額が増減するリスクが存在します。これらの為替変動リスクは、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「為替リスク管理」の注記内容をご参照ください。②　金利リスク当社グループは、投資活動、融資活動及び営業取引に伴う資金の調達や運用において金利変動リスクにさらされております。そのため、投資有価証券や固定資産等の金利不感応資産のうち、変動金利にて調達している部分を金利変動リスクにさらされている金利ミスマッチ額として捉え、金利が変動することによる損益額の振れを適切にコントロールするために金利変動リスクの定量化に取組んでおります。また、定期的に金利動向を把握するとともに、「EaR（Earnings at Risk）」を用いて、金利変動による支払利息への影響額をモニタリングしておりますが、金利動向によっては、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。　なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「金利リスク管理」の注記内容をご参照ください。 ③　商品価格リスク当社グループは、様々な商品の売繋ぎを基本とした実需取引を行っておりますが、相場動向を考慮し買越及び売越ポジションを持つことで価格変動リスクにさらされる場合があります。そのため、棚卸資産、売買契約等を把握し、主要な商品についてはディビジョンカンパニーごとにミドル・バックオフィスを設置し、個別商品ごとに商品バランス枠及び損失限度額の設定、モニタリング管理を行うとともに、定期的なレビューを実施しております。また、当社グループは、金属資源・エネルギーの開発事業やその他の製造事業に参画しており、当該事業の生産物・製品に関しても上記と同様に価格変動リスクにさらされております。これらの商品価格リスクに対しては商品先物・先渡契約等によるヘッジ取引を行うことでリスクの軽減に努めておりますが、完全に回避できるものではなく、商品価格の動向によっては、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。当社グループは、市場に影響されやすい市況商品取引のリスクを把握、モニタリングするため、「VaR（Value at Risk）」を用いております。当該手法による数値は過去の一定期間の市場変動データに基づき、将来のある一定期間のうちに被る可能性のある最大損失額を統計的手法により推定したものです。なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「商品価格リスク管理」の注記内容をご参照ください。 ④　株価リスク　当社グループは、主に顧客・サプライヤー等との関係強化、または投資先への各種提案等を行うこと等による事業収益追求や企業価値向上を図るため、市場性のある様々な株式を保有しております。これらの株式は株価変動のリスクにさらされており、株価の動向によっては、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。　当社グループは、株価変動に伴う連結株主資本への影響額を定期的に把握、モニタリングするため、「VaR（Value at Risk）」を用いております。当該手法による数値は過去の一定期間の市場変動データに基づき、将来のある一定期間のうちに被る可能性のある最大損失額を統計的手法により推定したものです。なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「株価リスク管理」の注記内容をご参照ください。 （３）投資リスク　当社グループは、様々な事業に対する投資活動を行っておりますが、このような投資活動においては、経営環境の変化、投資先やパートナーの業績停滞等に伴い期待通りの収益が上げられないリスクや、投資先の業績の停滞等に伴い投資の回収可能性が低下する場合及び株価が一定水準を下回る状態が相当期間にわたり見込まれる場合には、投資の一部または全部が損失となる、あるいは追加資金拠出が必要となるリスクがあります。また、パートナーとの経営方針の相違、投資の流動性の低さ等により当社グループが望む時期や方法での事業撤退や事業再編が行えないリスク、あるいは、投資先から適切な情報を入手できず当社グループに不利益が発生する等の投資リスクがあります。これらのリスクを軽減するために、新規投資の実行については投資基準を設けて意思決定をするとともに、既存投資のモニタリングを定期的に行い、投資効率が低い等保有意義の乏しい投資に対しては、EXIT選定基準を適用することにより資産の入替えを促進する等の対応に努めております。　しかしながら、こうした管理を行ったとしても、投資リスクを完全に回避できるものではなく、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （４）固定資産に関する減損リスク当社グループが保有または賃貸する不動産、資源開発関連資産、航空機・船舶、のれん及び無形資産等の固定資産は、減損リスクにさらされております。　これらの資産について、現時点において必要な減損等の処理は実施しておりますが、店舗・倉庫等の収益性低下により帳簿価額が回収できなくなった場合、石炭・鉄鉱石・原油価格等の資源価格の変動による市況低迷や研究開発の方針変更等が生じた場合、また、資産価値の下落や計画外の追加的な資金拠出等により投資の全部または一部が損失となる等の場合において、新たに減損処理を実施することになり、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。　当社グループにおいては、持続的成長基盤の構築に向けた投資と機動的な資産入替を着実に実行することにより、当社の強みである高効率経営を継続していきます。また、投資の決定においては買収価格の適切性に関する十分な審議を行い、投資後も定期的なモニタリングを行うことで、適正管理に努めております。 （５）信用リスク　当社グループは、国内外の取引先に対し、営業債権、貸付金、保証その他の形で信用供与を行っております。取引先の信用状況の悪化や経営破綻等により、これらの債権等が回収不能となる、あるいは、商取引が継続できないことにより、取引当事者としての義務を果たせず、契約履行責任を負担することとなる等の信用リスクを有しております。そのため、当社グループでは、信用供与の実施に際して、信用限度額の設定及び必要な担保・保証等の取得等を通じたリスク管理を行うことでリスクの軽減に努めるとともに、取引先の信用力、回収状況及び滞留債権の状況等に基づいて予想信用損失を見積り、貸倒引当金を設定しております。　しかしながら、こうした管理を行ったとしても、信用リスクの顕在化を完全に回避できるものではなく、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。　なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「信用リスク管理」の注記内容をご参照ください。 （６）カントリーリスク　当社グループは、海外の様々な国・地域において取引及び事業活動を行っており、これらの国・地域の政治・経済・社会情勢等に起因して生じる予期せぬ事態、各種法令・規制の変更等による国家収用・送金停止等のカントリーリスクを有しております。　そのため、個別案件ごとに適切なリスク回避策を講じるとともに、当社グループ全体として特定の国・地域に対する過度なリスク集中を防止する観点から、社内の国格付に基づく国別の国枠を設定し、これらの国々に対する総エクスポージャーを当社グループの経営体力に見合った総枠で管理すること等により、リスクのコントロールに努めております。　これらの対策を通じて、リスクの軽減に努めておりますが、完全に回避できるものではなく、ロシア・ウクライナ情勢のようにリスクが顕在化した場合、状況によっては債権回収や事業遂行の遅延・不能等により損失が発生しかねず、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。　なお、ロシア・ウクライナ情勢による影響について、当社グループではロシアでの資源関連投資等を行っておりますが、当連結会計年度末の総資産に占める割合は１％未満です。引続き、当社の保有するロシア・ウクライナ関連資産については直近の情勢を踏まえた適切な会計処理を行っていることから、財政状態及び経営成績への重要な影響は見込まれておりません。 （７）資金調達に関するリスク　当社グループは、国内外の金融機関等からの借入金及びコマーシャル・ペーパー、社債の発行により、事業に必要な資金を調達しておりますが、当社に対する格付けの大幅な引下げ等により金融市場での信用力が低下した場合、あるいは、主要金融市場の金融システムの混乱が発生した場合等には、金融機関・投資家から当社グループが必要な時期に希望する条件で資金調達ができなくなる可能性や資金調達コストが増大するリスクがあります。そのため、現預金、コミットメントライン等の活用により十分な流動性を確保するとともに、調達先の分散や調達手段の多様化に努めておりますが、リスクを完全に回避できるものではありません。このようなリスクが顕在化した場合には、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。なお、詳細については、「第５　経理の状況　連結財務諸表注記　24　金融商品」の「流動性リスク管理」の注記内容をご参照ください。 （８）税務に関するリスク　当社グループは、グループ税務ポリシーを策定したうえで、租税制度の定めや意義・立法趣旨に則り、誠実な態度で税務業務に取組み、租税回避を企図した取引は行わず、事業活動により稼得した所得に基づき適切な納税を行うことを基本理念としております。また、適正・公平な課税がなされるよう、適時適切な情報開示によるグループ全体の税の透明性の確保や、各国・地域税務当局に対する誠実な対応による信頼関係の構築及び建設的な対話を通じた公正な関係維持に努めております。このような対応により、税務当局との見解の相違に伴う税金費用の増加による企業価値の毀損等のリスクに対処しております。　しかしながら、タックス・プランニングによる課税所得の見積りの変動及びタックス・プランニングの変更、あるいは税率変動等を含む税制の変更等があった場合には、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。また、当社グループの連結財政状態計算書において資産側に計上される繰延税金資産は金額上重要性があり、繰延税金資産の評価に関する会計上の判断は、当社グループの連結財務諸表に重要な影響を及ぼします。そのため、当社グループは、将来の課税所得と実行可能なタックス・プランニングを考慮し、回収可能な繰延税金資産を計上しております。 （９）重要な訴訟等に関するリスク当社グループの財政状態や業績に重要な影響を及ぼすおそれのある訴訟、仲裁その他の法的手続は現在ありません。しかしながら、当社グループの国内及び海外の事業活動等が今後重要な訴訟等の対象となり、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （10）法令・規制に関するリスク当社グループは、国内外で様々な商品及びサービスを取扱う関係上、関連する法令・規制は多岐にわたります。具体的には、会社法、金融商品取引法、税法、各種業界法、外為法を含む貿易関連諸法、独禁法、知的財産法、環境に関する法令、贈賄防止に関する法令、海外事業に係る当該国の各種法令・規制等があり、当社グループでは法令遵守を極めて重要な企業の責務と認識のうえ、コンプライアンス体制を強化して法令遵守の徹底を図っております。　しかしながら、こうした対策を行ったとしても、役員及び従業員による個人的な不正行為等を含めコンプライアンスに関するリスクもしくは社会的に信用が毀損されるリスクを回避できない可能性があります。　また、国内外の行政・司法・規制当局等による予期せぬ法令の制定・改廃が行われる可能性や、社会・経済環境の著しい変化等に伴う各種規制の大幅な変更の可能性も否定できません。　このような場合には、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （11）人材に関するリスク当社グループは、様々な国において多様な事業活動を行っており、個別事業の発展には事業の企画・遂行や組織の指揮・監督にあたる人材の活躍が重要です。当社グループでは多様な人材を確保し、当社とグループ会社の連携も含めた継続的な能力開発と、働きがいのある職場環境の整備を通じて、適材適所の配置を実現しております。しかしながら、今後、労働市場流動化の更なる進展や、事業モデルの変化に応じて特定分野に高度な知識・経験を持った人材へのニーズが集中する等、人材確保の環境が大きく変化する可能性があります。このため、当社グループでの人材確保・開発の取組強化によっても、事業分野によっては求められる人材が不足し、新規事業創出や事業拡大の機会に十分応えられないリスクを完全に回避できるものではなく、人材の不足の状況によっては将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （12）環境・社会に関するリスク　当社グループは、環境・社会に関するグローバルな課題の解決を経営上の重要課題の一つとして位置付け、サステナビリティ推進基本方針を定め、サステナビリティ上の重要課題を特定しました。また、商品取扱・サービス提供及び事業投資案件の法令抵触リスクを含む環境リスクを未然に防止する環境マネジメントシステム（ISO14001）の構築、サプライチェーンに対する広範囲なサステナビリティ調査の実施、事業での人権影響評価と特定並びに人権デューデリジェンスプロセスの構築、新規事業投資案件のESGに関するリスク評価等、リスク管理に積極的に取組んでおります。具体的な運営についてはサステナビリティ委員会を設置し、サステナビリティに関する方針の策定・見直しや毎年の全社活動のレビューを実施するとともに、各部署においても環境・社会マネジメント活動を推進しております。　気候変動に係るリスクに関しては、気候関連財務情報開示タスクフォース（TCFD）の提言に賛同し、気候変動が事業や業績に与える影響について定期的に1.5℃～４℃のシナリオ分析を行うことで、対応策やビジネス機会について検討し、経営に役立てております。また、当社グループのGHG排出量の削減目標の達成に向け、省エネや再生可能エネルギーの利用、一般炭権益からの撤退をはじめとする資産入替、環境に配慮した形での商品やサービスの提供等により排出量の削減に可能な限り努めると同時に、社会全体での排出量の削減に貢献するビジネスを積極的に推進しております。　自然資本に係るリスクに関しては、上述の従来のリスク管理に加えて、自然関連財務情報開示タスクフォース（TNFD）の提言に基づき、当社グループの事業における自然資本への依存度・影響度を把握し、LEAPアプローチを用いた拠点別のリスクと機会の分析を行うことで、持続可能な事業活動に向けた有効な対策に取組んでおります。　しかしながら、こうした対策を行ったとしても、当社グループの事業活動により、環境汚染等の環境・社会に関する問題が生じた場合には、事業の遅滞や停止、対策費用の発生、社会的評価の低下等につながり、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （13）自然災害に関するリスク　当社グループが事業活動を展開する国や地域において、地震等の自然災害及び感染症が発生した場合には、当社グループの事業活動に影響を与える可能性があります。当社は、大規模災害時及び感染症発生時の業務継続計画（BCP）の策定、安否確認システムの導入、防災訓練等の対策を講じており、グループ会社においても個々に各種対策を講じております。　しかしながら、当社グループの事業活動は広範な地域にわたって行っており、自然災害及び感染症の被害発生時には、その被害を完全に回避できるものではなく、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 （14）情報システム及び情報セキュリティに関するリスク　当社グループは、情報の取扱に関する行動規範を定め、高い情報セキュリティレベルを確保することを重要事項と認識しております。デジタル化／データ活用のための全社情報化戦略の策定、情報共有や業務効率化のための情報システム構築・運用を行うとともに、各種情報セキュリティ対策を講じております。具体的には、情報セキュリティガイドラインや、サイバーセキュリティリスクを考慮したサイバーセキュリティフレームワークの適用及び遵守状況のモニタリングを実施しております。また、従来のサイバーセキュリティ対策チームに加え伊藤忠サイバー＆インテリジェンス(株)による体制強化等、リスク管理の徹底に継続して取組んでおります。　しかしながら、こうした対策を行ったとしても、外部からの予期せぬ不正アクセス、コンピューターウイルス侵入等による機密情報・個人情報の漏洩、設備の損壊・通信回線のトラブル等による情報システムの停止等のリスクを完全に回避できるものではなく、被害の規模によっては、将来の当社グループの財政状態や業績に重要な影響を及ぼす可能性があります。 
