項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び子会社５社で構成されており、システム開発事業、サポート＆サービス事業及びパーキングシステム事業を主として行っております。 当社グループ企業とセグメントとの関連は、次のとおりであります。           セグメント                      事業内容システム開発事業  当社  ＮＣＤテクノロジー㈱  ㈱ゼクシス  天津恩馳徳信息系統開発有限公司システム構築ソリューションパッケージソリューションアプリケーション保守・運用ソリューション サポート＆サービス事業  当社  ＮＣＤテクノロジー㈱  ㈱ゼクシスインフラ構築ソリューションインフラ保守・運用ソリューション業務サポートソリューションパーキングシステム事業  当社　ＮＣＤプロス㈱  ＮＣＤエスト㈱駐輪場の設営・運営・管理受託駐輪場管理システムの販売及び運営自転車関連の総合コンサルティングその他  当社  ＮＣＤテクノロジー㈱  ㈱ゼクシス　ＮＣＤプロス㈱　ＮＣＤエスト㈱その他のサービス  以上述べた事項を事業系統図によって示すと次のとおりであります。　 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中には、様々な業績予想及び目標数値、並びにその他の将来に関する情報が開示されております。これらの業績予想及び目標数値、並びにその他の将来に関する情報は、将来の事象についての当連結会計年度末現在における仮定及び予想、並びに当社グループが現在入手可能な情報や一定の前提に基づいているため、今後、様々な要因により変化する可能性があり、これらの予想や目標の達成及び将来の業績を保証するものではありません。 （１）経営方針社会環境が大きく変化するなかで、当社グループは、事業を通じて持続可能な社会の実現に貢献するとともに、企業価値を向上させ持続的に成長していくため、最上位概念として社会における存在意義を示すパーパスを制定しております。 ＜パーパス＞社員、お客様や社会のすべての人に寄り添い、多様性を尊重するという創業以来の企業文化を大切に、ユニークな技術とサービス、ダイナミックな発想により、社会課題を解決していくことで、誰もが活き活きとわくわく胸躍るような明るい社会を実現させることが、当社グループの存在意義であるとの認識のもと、以下のとおり「人の鼓動、もっと社会へ。」をパーパスとして制定しております。  ＜経営理念＞ユニークな技術とサービスにより、明るい未来に貢献する。 ＜ビジョン＞ワクワク・イキイキと働く環境を通して、お客様や社会と共に、より多くの価値を創造する企業へ 当社グループは、パーパスの実現に向け、サステナビリティ推進を重要な経営戦略と位置づけ、ＤＸ推進や人的資本経営への取り組みなどを積極的に行い、持続的成長と企業価値向上に努めております。 （２）経営戦略、目標とする経営指標＜経営環境＞国内における少子高齢化、急速な技術革新の進展や人々の価値観の多様化など、社会構造変化のスピードは、ますます加速しております。また、引き続き新型コロナウイルス感染症（以下、「感染症」という）の発生動向に注視が必要ですが、サービス消費などを中心に回復が見込まれます。しかしながら、資源価格や物価の高騰など、当面は先行き不透明な状況は続くと見込まれます。このような状況下、当社グループの属する情報サービス業界におきましては、ＤＸ（デジタルトランスフォーメーション）の進展に伴い、クラウドマイグレーション（※）や、情報セキュリティ対策の強化など、企業のＩＴ投資の重要性がより一層高まっています。（※）システムが稼働する環境を物理的な基盤（オンプレミス環境）からインターネット上の仮想基盤（クラウド環境）に移行すること 駐輪場業界におきましては、駐輪場利用状況は、行動制限の緩和などに伴い外出機会が増加したことにより、改善しました。また、機器販売については、足元では大型駐輪場の新設が減少しているものの、既存駐輪場において駐輪機器の老朽化に伴う当社機器への入替需要などを見込んでおります。 ＜中期経営計画＞当社グループは、2024年３月期から2026年３月期までの３年間を対象とした新中期経営計画「Vision2026」（以下、「本中計」という）を策定いたしました。 前中期経営計画「Vision2023」におきましては、「ストックとフローの連携強化による更なる付加価値の向上」を基本方針として掲げ、グループ一丸となって事業戦略を遂行してまいりました。ＩＴ 関連事業においては、サービスモデルの構築などにより既存顧客の領域拡大が進みました。一方、パーキングシステム事業においては、感染症の影響を大きく受けたものの、事業の構造改革を最優先課題として注力した結果、全体としては概ね計画通りに進捗いたしました。    一方、引き続き大きな変化が予想される事業環境において、当社グループが持続的成長と企業価値向上を目指していくため、当社グループのパーパス等を踏まえ、2032年におけるありたい姿をグループビジョン「ワクワク・イキイキと働く環境を通して、お客様や社会と共に、より多くの価値を創造する企業へ」として描き、そこからバックキャストした本中計を策定いたしました。 本中計においては、収益性の更なる向上や、事業部間のシナジー創出、新規事業領域への取り組み強化などを課題と捉え、基本方針を、「既存ビジネスの付加価値向上と新しいビジネスの創出による更なるＮＣＤバリューの追求」、「企業価値向上に向けた経営基盤の強化」、「最適なグループ事業体制の再構築」としております。本中計をグループビジョン実現に向けたファーストステップとして位置付け、既存ビジネスの土台固めと長期的視点に立った投資を行い、セカンドステップ以降の飛躍に繋げるべく、グループ一丸となって邁進してまいります。 〔本中計の位置付け〕 〔本中計の基本方針〕 〔各部門基本方針サマリー〕 ＜経営上の目標の達成状況を判断するための客観的な指標＞当社グループの経営上の目標の達成状況を判断するための客観的な指標は、本中計の最終事業年度である2026年３月期の連結売上高、連結営業利益、売上高営業利益率、ＲＯＥであります。当該指標を採用した理由は、投資家が当社グループの経営方針・経営戦略等を理解するうえで重要な指標であり、経営方針・経営戦略等の進捗状況や企業価値の的確な把握が可能であると判断するためであります。 （目標指標） 2026年３月期目標値（参考）2023年３月期実績値連結売上高26,000百万円22,853百万円連結営業利益1,800百万円1,195百万円連結営業利益率6.9％5.2％連結ＲＯＥ15.0％以上14.3％   （３）優先的に対処すべき事業上及び財務上の課題ＩＴ関連事業におきましては、ＤＸへの投資が顧客企業のビジネス変革の手段として定着しつつあります。また、セキュリティ意識の高まりなどを背景にクラウドサービスの普及が進んでいることや、ＩＴ人材不足の解消やＢＣＰ対策のためシステムの運用・保守業務等をアウトソーシングする動きが見られることなどから、今後も顧客企業におけるＩＴ投資の拡大が見込まれます。当社グループは 本中計の基本戦略として、ＩＴフルアウトソーシングの推進による既存顧客の領域拡大及び新規顧客の獲得などに取り組んでまいります。具体的には、業務ごとに設定しているサービスメニューを拡充し、ＮＣＤサービスモデルの進化を図ります。そして、企画・開発から保守・運用まで、各工程における業務レベルを更に高めるとともに、マネージドサービスの適用拡大によって、ＩＴフルアウトソーシングを推進します。また、中途採用の強化や、リスキル促進による高度ＩＴ人材の育成に注力することで、これらの施策を加速させます。なお、当社は、今後も多様な顧客ニーズに対応し、顧客のビジネス変革の支援などを通じた当社グループの持続的成長を目指すため、ＤＸ推進部を設置し、既存ビジネスモデルの高付加価値化と、事業基盤の更なる高度化を図っております。一方、パーキングシステム事業におきましては、足元では駐輪場利用料収入は、感染症拡大前の水準まで回復しました。しかしながら、働き方の多様化に伴う行動変容など、今後も外部環境に起因するリスクが懸念されるため、環境変化や需要変動に柔軟に対応できるビジネスモデルへの転換が必要となります。当社グループでは、収益性の安定化を目指し、料金改定を更に推進するとともに、自治体戦略の見直し、駐輪場運営のＤＸ化など、事業の構造改革を加速させます。さらには、市場ニーズにマッチした利便性の高い無人駐輪場や、多様なモビリティに対応する次世代駐輪場の拡大などサービスの高付加価値化に取り組んでまいります。
事業等のリスク	３ 【事業等のリスク】当社は、代表取締役社長を委員長とする「リスク管理委員会」を設置し、リスク管理に関する重要方針の決定やリスク管理体制の整備等のほか、当社グループの事業に影響を及ぼす可能性のあるリスクの特定、評価、対策等について審議を行い、取締役会に報告しております。有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、別段の記載のない限り当連結会計年度末現在において当社グループが判断したものであります。 （特に重要なリスク）(1) 経済状況国内外の経済が停滞した場合、企業のＩＴ投資抑制も想定されることから、当社ＩＴ関連事業の業績及び財政状態に重要な影響を及ぼす可能性があります。また、首都圏を中心とした再開発プロジェクトや商業施設リニューアル等が抑制された場合、当社パーキングシステム事業の業績及び財政状態に重要な影響を及ぼす可能性があります。今般、新型コロナウイルス感染症に関しては感染症法上の位置づけが２類感染症相当から５類感染症に変わったことにより、各種行動制限も解除され景気回復の本格化が見込まれますが、新たな変異株の出現などにより感染が再拡大した場合は、特にパーキングシステム事業に悪影響を及ぼす可能性があります。また、ウクライナ情勢に伴う原材料の価格高騰や供給面での制約なども、パーキングシステム事業に悪影響を及ぼし、当社グループの経営成績及び財政状態を悪化させる可能性があります。当社グループでは、パーキングシステム事業の構造改革を迅速に推進し、外部環境の変化や需要変動に柔軟に対応できる収益基盤を確立し、影響を最小限に抑えるよう努めています。 (2) 自然災害等地震、津波、台風、洪水等の大規模な自然災害の発生や、テロや感染症等に見舞われ、当社グループの従業員、事務所、駐輪場設備、システム・インフラ等に甚大な被害が生じた場合、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。当社グループでは、大規模災害が発生した際、人命第一とし、従業員及びその家族の安否確認、安全確保を最優先することを基本方針としており、安否確認システムを導入しております。また、こうした不測の事態発生に備え、ＢＣＰ（事業継続計画）策定等による体制強化及び定期的な訓練に努めております。また、新型コロナウイルス感染症を含む重大な感染症の拡大がみられた際は、その防止及び従業員とその家族の健康、安全を確保するため、感染状況等に応じ国内外出張や会議等の制限、従業員の体調管理・確認の一層の徹底ほか、テレワークや時差出勤の積極推進などの様々な対応を実施します。さらに、ＩＴ関連事業におきましては、ＢＣＰ拠点である長崎オフィスへのマネージドサービス業務（24時間365日対応の障害監視・復旧、アプリケーションの維持・メンテナンス業務等）分散などにより事業継続に努めます。  (3) 人材の確保・育成当社グループの事業は人材に大きく依存しており、専門性及び付加価値の高い優秀な人材の確保や育成が極めて重要な課題となっております。しかしながら、人材の確保・育成が想定通りに進まない場合や、人材の流出が抑制できない場合などにおいて、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。当社グループでは、人材の価値を最大限に引き出す人的資本経営への取組みを更に強化しています。具体的には、「自律的なキャリア形成と対話を通じた組織風土の改革」を基本コンセプトとした人材戦略を策定し、人財開発と組織開発を両輪とした人材マネジメントの変革を図っています。また、優秀な人材の確保につきましては、地方拠点（九州地区）での採用にも注力しております。更に当社パーキングシステム事業の駐輪場管理業務においては、多くのシルバー人材を雇用しており、高齢化社会への対応も進めております。 (4) 不採算プロジェクトの発生当社グループのシステム開発事業等においては、プロジェクトの各フェーズ単位での見積精度の向上やプロジェクトマネジメントの強化等により、不採算プロジェクトの発生防止に努めております。しかしながら、当社グループの責任による納期遅延などが発生した場合などにおいて、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。当社グループでは、各事業部によるプロジェクトマネジメントの強化等に加え、一定額以上のプロジェクトについては、当社常勤役員を委員とする受注委員会を開催し、顧客に対する提案前の審議及び受注後の状況フォローを行うことで、適切なプロジェクト受注活動及び監視体制を整備しております。 (5) システム納入後の瑕疵システムの納入は、十分な顧客検証を経て検収に至りますが、実稼働段階において想定し得ない不具合が発生する場合があります。当不具合が、当社グループの責に帰すべき事由に起因するものであれば、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。それらの発生を未然に防ぐため、当社グループでは、常に品質の向上に努めております。更にシステムの不具合や欠陥を人的に検知できない事態を想定し、第三者検証ツールの導入も進めております。 (6) 減損当社グループは、設備等の有形固定資産及び、ソフトウェア等の無形固定資産を有しております。当該資産のうち、市場価格の低下や稼働の低下が認められる場合には、帳簿価額を回収可能価額まで減額し、当該減少額を減損処理することとなります。このため、当該資産の価格相場の下落や事業収支の悪化により、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。当社グループにおいて当該資産は、新規事業や既存事業拡大に伴う投資が多くを占めており、投資に際しては対象事業についての多角的な情報収集や適切な審査により機関決定を行っておりますが、想定以上に収益計画を下回る場合の対策についても、都度、迅速に講じるよう努めております。 (7) 情報セキュリティ当社グループは、お客様からお預かりしている個人情報を取り扱っており、また他企業の機密情報を受け取ることもありますが、これらの情報がサイバー攻撃などの違法行為、不正または過失、システム障害等により外部に流出する可能性があります。また、当社グループの営業機密が不正または、過失により流出する危険もあり、その結果、当社グループの経営成績及び財政状態に悪影響を及ぼす可能性があります。当社グループでは、ISO/IEC27001（情報セキュリティマネジメントシステム）やプライバシーマークの認定取得を行い、各部門担当者と管理者で構成される情報セキュリティ委員会の活動により、各種のセキュリティ対策を講じること、内部不正に対する抑止力を強化することなどにより、情報漏洩リスクの回避を図っております。  （重要なリスク）(1) 特定取引先への依存メットライフ生命保険株式会社は、当社連結売上高の10％以上を占めるＩＴ関連事業における主要な顧客でありますが、仮に、取引規模が急激に縮小するような場合や取引が停止になる場合、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。その対策として、同社のニーズに的確に応えるべく高品質のサービス提供を継続していくとともに、ＩＴ関連事業において当社のサービスモデルの確立・進化等により新たな価値提案活動を展開し、顧客基盤の拡大を図っております。 (2) 新技術への対応当社グループが属する情報サービス業界においては、技術革新のスピードが速く、これらに適切に対応できない場合、競合他社との競争力が低下し、顧客のニーズに応えることが出来ず、市場シェアの低下や顧客離れを起こし、ＩＴ関連事業の業績及び財政状態に悪影響を及ぼす可能性があります。また、システムの品質低下やセキュリティの脆弱性が生じることで、当社グループに対する評価・信用が低下する可能性があります。当社におきましては、研究開発や人的資本に計画的に投資を行っていくことで、ＤＸ関連技術を中心とした技術面の強化、先端ＩＴ技術・高度マネジメント人材を中心とした人材の獲得と育成を図り、新技術への対応を適切に行ってまいります。 (3) 外注先当社ＩＴ関連事業では、当社グループにおいてリソースが不足している業務に関し、その都度、既存ベンダーを中心に外注を行っております。また、パーキングシステム事業におきましても、駐輪機器に関し当社の技術要求に応えられる企業や、集金や警備等の周辺業務等についての許認可を有する企業等に一部外注を行っております。外注先の選定については慎重を期しておりますが、同業他社との競合などにより優良な外注先を確保できない状況等が発生した場合には、当社グループの業績及び財政状態に悪影響を及ぼす可能性があります。当社グループでは、経常的なコンタクトによる外注先動向等のフォローを行うと同時に、新たな外注候補先の発掘に努めてまいります。また、パーキングシステム事業における周辺業務については、可能な限りの内製化を進めております。 (4) 法規制及び法改正当社グループでは、顧客に社員を派遣してシステム開発等を行う場合があるため、労働者派遣法を遵守し、労働者派遣事業者として監督官庁への必要な届け出を行っております。また、業務委託先や外注先に対しては、下請法の適用を受けます。当社グループの事業遂行に関連する法規制の遵守体制は整備しておりますが、今後、何らかの理由によりこれら及びこれら以外の関連法規制が変更される、または予期せぬ新たな法規制等が導入される等の理由による法令違反等により、社会的な信用失墜のみならず、発生した損害に対する損害賠償に対する賠償金の支払い、法令遵守対応のためのコスト増加等により、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループでは、関連法規制等に関し、当社グループの役職員に対する定期的な教育活動を継続しつつ、当社の顧問弁護士や法務関係等の各種団体・会合などを通じ、タイムリーな法改正情報等の入手と当社グループ内への情報展開に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末において判断したものであります。 (a) 経営成績の状況・分析当連結会計年度につきましては、ＩＴ関連事業（システム開発事業、サポート＆サービス事業）において新規案件の獲得や既存案件の本格稼働が寄与したこと、また、パーキングシステム事業において駐輪場利用状況が改善したことなどにより、前年同期比で増収増益となりました。以上により、当連結会計年度の売上高は、22,853百万円（前年同期比11.2％増）、営業利益1,195百万円 (前年同期比32.5％増）、経常利益1,212百万円（前年同期比26.7％増）、親会社株主に帰属する当期純利益は672百万円（前年同期比46.7％増）となりました。なお、駐輪場設備に係る減損損失や確定拠出年金制度への移行による損失等228百万円を特別損失に計上しております。 セグメントごとの経営成績は、次のとおりであります。 システム開発事業保険会社の新商品のシステム開発案件を獲得したことに加え、業務効率化やコスト削減意識の高まりを背景とした、会計シェアードサービスやワークフローシステム導入案件の獲得や進行により、前年同期比で増収となりました。利益面におきましては、新規案件の開始に伴う人件費等の先行コストが発生し、前年同期比で微増にとどまりました。これらの結果、売上高9,243百万円（前年同期比10.5％増）、営業利益1,033百万円（前年同期比1.2％増）となりました。 サポート＆サービス事業大手企業の情報システム部門のアウトソーシング案件において、業務領域が拡大しました。また、保険会社のクラウド関連等の新規案件を受注したことにより、前年同期比で増収となりました。利益面におきましては、増収の効果に加え、スポット案件の取り込みなどにより、前年同期比で増益となりました。これらの結果、売上高6,892百万円（前年同期比13.0％増）、営業利益703百万円（前年同期比13.5％増）となりました。 パーキングシステム事業機器販売については、半導体不足による機器調達への影響は収束に向かったものの、前年同期比で下回りました。一方、駐輪場利用料収入は、鉄道および商業施設利用の回復に加え、料金改定の効果も寄与したことにより、感染症による行動制限等がなかった2020年３月期の水準を上回りました。利益面におきましては、感染症の影響を受けていた委託元の収支が改善され、駐輪場管理運営に係る収入が増加したことや、料金改定等により主に自営駐輪場の採算性が改善したこと、また、グループ子会社を活用した外部委託業務の内製化に努めたことなどにより、前年同期比で増益となりました。これらの結果、売上高は6,675百万円（前年同期比9.9％増）、営業利益は817百万円（前年同期比81.1％増）となりました。 (b) 財政状態資産、負債及び純資産の状況総資産につきましては、前連結会計年度末に比べ496百万円増加し、12,387百万円となりました。増加した主なものは、売掛金592百万円及びリース資産（純額）100百万円であります。一方、減少した主なものは、リース債権及びリース投資資産（流動）113百万円であります。負債は、前連結会計年度末に比べ80百万円減少し、7,342百万円となりました。減少した主なものは、未払法人税等248百万円及びリース債務（固定）181百万円であります。一方、増加した主なものは、賞与引当金208百万円及び株式報酬引当金125百万円であります。また、純資産は、前連結会計年度末に比べ576百万円増加し、5,045百万円となり、自己資本比率は、前連結会計年度末の37.3％から40.4％となっております。 (c) キャッシュ・フロー状況当連結会計年度における現金及び現金同等物は、前年同期と比較して15百万円減少し、3,799百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）当連結会計年度における営業活動によるキャッシュ・フローは、568百万円の流入（前年同期は1,918百万円の流入）となりました。主な流入要因は、税金等調整前当期純利益983百万円、減価償却費337百万円、賞与引当金の増減額(△は減少)208百万円及び減損損失136百万円です。一方、主な流出要因は、売上債権の増減額（△は増加）661百万円及び法人税等の支払額626百万円です。 （投資活動によるキャッシュ・フロー）当連結会計年度における投資活動によるキャッシュ・フローは、171百万円の流出(前年同期は48百万円の流出)となりました。主な流出要因は、有形固定資産の取得による支出540百万円です。一方、主な流入要因は、有形固定資産の売却による収入473百万円です。 （財務活動によるキャッシュ・フロー）当連結会計年度における財務活動によるキャッシュ・フローは、413百万円の流出(前年同期は779百万円の流出)となりました。主な流出要因は、リース債務の返済による支出302百万円及び配当金の支払額110百万円です。 (2) 生産、受注及び販売の実績a. 生産実績 当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称金額(千円)前年同期比(％)システム開発事業7,636,8239.4サポート＆サービス事業5,826,35912.9パーキングシステム事業5,453,7945.4その他31,358580.1合計18,948,3359.4 (注) １．セグメント間取引は相殺消去しております。２．金額は、製造原価で表示しております。 b. 受注実績 当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。  セグメントの名称受注高受注残高金額(千円)前年同期比(％)金額(千円)前年同期比(％)システム開発事業8,429,868△8.11,906,444△29.9サポート＆サービス事業8,682,68759.63,136,646132.9パーキングシステム事業6,687,8157.5666,0541.8その他45,168491.87,99369.4合計23,845,53914.45,717,13721.0 (注) １．セグメント間取引は相殺消去しております。  c. 販売実績 当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称金額(千円)前年同期比(％)システム開発事業9,243,33710.5サポート＆サービス事業6,892,60813.0パーキングシステム事業6,675,8509.9その他41,893262.2合計22,853,69011.2 (注) １．セグメント間取引は相殺消去しております。２．主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)メットライフ生命保険株式会社2,759,02213.43,925,65417.2  (3) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等 （１）連結財務諸表『注記事項』（重要な会計上の見積り）」に記載しております。 (4) 資本の財源及び資金の流動性についての分析① 資本の財源に係る情報当社グループは、必要な運転資金及び設備投資資金について、営業活動によるキャッシュ・フローまたは借入等により資金調達することとしております。なお、外部環境に起因するリスク懸念等から国内外の経済が停滞した場合、ＩＴ関連事業では企業のＩＴ投資、パーキングシステム事業では首都圏を中心とした再開発プロジェクトや商業施設リニューアル等が抑制されることが想定され、今後の財政状態に影響を及ぼす可能性があります。当社グループは、主要取引金融機関からの短期借入を含め、当面の資金需要に十分対応できる体制を取っており、今後も営業活動によるキャッシュ・フロー及び借入等を基本に将来必要な運転資金及び設備投資資金を調達していく所存であります。 ② 資金の流動性に係る情報当社グループの事業活動における資金需要の主なものは、ＩＴ関連事業では顧客向けの基幹系業務システムの構築・維持、インフラ基盤における保守・運用、パーキングシステム事業では駐輪場運営管理費、自転車関連商品の仕入れのほか、各セグメントに共通した受注獲得のための販売費及び一般管理費等であります。投資を目的とした資金需要は、事業拡大に伴う新規駐輪場設備取得及びソフトウエア投資によるものであります。また、株主還元については、財務の健全性等に留意しつつ、配当政策に基づき実施してまいります。 (5) 経営成績に重要な影響を与える要因経営成績に重要な影響を与える要因については、「第２ 事業の状況 ３ 事業等のリスク」に記載しております。 (6) 経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標については「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等」に記載しております。
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度における当社グループの設備投資等の総額は、678,001千円となりました。主な内訳といたしましては、ＩＴ関連事業では事業用ソフトウエアを活用したシステム設備投資として118,862千円、パーキングシステム事業では駐輪場の新規開設及び機器老朽化に伴う入替による設備投資として534,243千円となっております。 
主要な設備の状況	２ 【主要な設備の状況】(1)提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物工具、器具及び備品土地(面積㎡)リース資産合計本社(東京都品川区)システム開発事業サポート＆サービス事業パーキングシステム事業その他事業所設備34,87710,969―8,31054,156580〔515〕社宅(東京都板橋区他）―社宅189,86863276 811(721.74)―466,744― (注) １．本社事務所の建物は、賃借しております。賃借料は122,052千円であります。２．従業員数欄の〔外書〕は、臨時従業員の年間平均雇用人員であります。 (2)国内子会社主要な設備はありません。 (3)在外子会社主要な設備はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式14,000,000計14,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,800,0008,800,000       東京証券取引所　　　　スタンダード市場単元株式数は100株であります。計8,800,0008,800,000――  
