項目	値
事業の内容	３【事業の内容】　当社の企業集団は、当社、子会社６社、実質的な親会社１社で構成され、主な事業内容は建設事業であります。当社は建設業を営んでおります。連結子会社緑興産株式会社は土木工事業と材料販売を営んでおり、当社は材料等の仕入れを行っております。連結子会社島根アースエンジニアリング株式会社、山口アースエンジニアリング株式会社、愛媛アースエンジニアリング株式会社、福井アースエンジニアリング株式会社、PT. NITTOC CONSTRUCTION INDONESIAは、土木工事業を営んでおります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。（１）経営理念、経営方針等当社グループは、社是を「私たちは、見えないところにこそ、誠実に技術を提供して、社会から必要とされる企業であり続ける」、ブランドメッセージを「見えないところにこそ、私たちのプライドがある」、社訓を「安全第一」、「信用確立」、「技術発展」とし、「使命（Mission）：安全・安心な国土造りに貢献する会社」、「価値観（Value）：基礎工事における総合技術力と効率的な経営」、「あるべき姿（Vision）：信頼される技術力に培われた、環境・防災工事を主力とした基礎工事のエキスパート」を経営理念に掲げ、これらに基づき、企業価値向上を目指すとともに、株主、顧客、取引先、地域社会、従業員等のステークホルダーの信頼と期待に応えてまいります。 （２）経営環境及び対処すべき課題　今後のわが国経済は、緩やかに持ち直していくと思われますが、円安の長期化による物価上昇や不安定な国際情勢により、依然として不透明な状況が続くものと予想されます。建設市場においては、公共建設投資は高水準で推移しており、さらに2023年７月に新たな「国土強靭化基本計画」が閣議決定され、この計画のもと当社が得意とする防災・減災関連の公共事業は引き続き発注されていくものと考えています。また、民間設備投資については、持ち直しの動きがみられますが、資材価格及びエネルギー価格の上昇による影響が懸念されています。　このような事業環境の中で、当社グループは、2023年５月10日に公表しました中期経営計画2023（2023年度～2025年度）において、「Next Challenge StageⅢ」をテーマにこの３年間の事業戦略を、『「日特らしさ」を失わずに働く人が「プライド」をもって事業に取り組める環境を整え、顧客信頼を獲得して「ブランド」を確立する。事業を通じて、企業の存立意義を常に考え、長期的な視点であるべき姿を想いながら、人と企業が共に成長していく。』とし、また当社が成長していく上での重要な課題として「人的資本の確保と育成」、「生産性の向上」、「安全衛生・品質管理の強化」、「サステナビリティ経営の促進」、「新分野への挑戦」などに取り組み、企業価値の持続的な成長を目指しております。　当社グループの特性として、平均３ヵ月工期の工事を年間２千件以上施工することで売上高が構成されております。また、期首の繰越受注残高は、短期間の工事が主体であるため、年間売上高の約半分程度に留まり、上期の受注実績が期末業績に影響を与えます。 （３）「中期経営計画2023（2023年度～2025年度）」の「事業戦略」「事業戦略を実現するための課題」「経営目標・指標」は下記のとおりであります。　当社グループは「中期経営計画2023」において事業戦略を実現するために下記の重要課題に取り組みます。 ①事業戦略　「日特らしさ」を失わずに働く人が「プライド」をもって事業に取り組める環境を整え、顧客信頼を獲得して「ブランド」を確立する。事業を通じて、企業の存立意義を常に考え、長期的な視点であるべき姿を想いながら、人と企業が共に成長していく。 ②事業戦略を実現するための課題a.人的資本の確保と育成　　DXによる業務効率化を進め、労働基準法改正による2024年度からの労働時間規制の遵守、多様な働き方の推進、職場環境・社員待遇の向上を実現し、日特らしい技術者を育成します。 b.生産性の向上　　生産性の高い工種比率向上、テクノロジーを駆使した施工の機械化実現により、１人当たりの生産性を上げ、安定的な利益創出ができる基盤を確立するとともに、計画期間内の更なる売上高、営業利益の向上を実現します。 　　その他、c「安全衛生・品質管理の強化」、ｄ「サステナビリティ経営の促進」、e「新分野への挑戦」を加えた5つの課題に取り組み、前中期経営計画期間実績の5％成長に当たる連結営業利益（3年間計）161億円を実現します。また、得られた利益により継続的な投資を行い、企業価値の持続的な成長を目指します。 ③主な目標値a.営業面の目標（2025年度）ア.　地盤改良工事の拡大　➡　受注高・完工高：230億円（構成比30％以上）イ.　民間受注の拡大　　➡　受注高：230億円（構成比30％以上）ウ.　構造物補修工事の拡大　　➡　受注高：100億円エ.　施工の平準化　　➡　上期施工高：構成比50％（370億円） b.業績面の目標ア.　営業利益　　➡　3ヵ年平均：54億円以上イ.　営業利益率　　➡　3ヵ年平均：7.4％以上 c.財務面の指標（2025年度）ア.　ＰＢＲ（株価／1株当り純資産）➡　1.3倍以上イ.　ＲＯＩＣ（税引後営業利益（営業利益×（１－実効税率））／投下資本（有利子負債＋純資産））　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　  ➡  10％以上ウ.　ＥＢＩＴＤＡ（営業利益＋償却費） ➡　3ヵ年平均：61億円 d.株主還元の目標　前年度実績を下回らない配当を目指す。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （１）公共事業への依存　当社は受注高の約８割を公共事業に依存しているため、予想を超える公共事業の削減が行われた場合には、売上高・利益の減少等、業績に影響を与える可能性があります。　当社グループでは、現在のところ、業績に影響を及ぼすような大きな市場・環境の変化は認識していません。また、公共工事への依存を軽減するため、民間工事及び海外工事の受注にも取り組んでおります。（２）他社との競合　当社の事業は受注産業であるため、他社との競合が激化することで採算が悪化し、売上高・利益の減少等、業績に影響を与える可能性があります。　当社グループでは、現在のところ、業績に影響を及ぼすような大きな市場・環境の変化は認識しておりません。（３）取引先の与信　工事の受注から代金回収まで、相当な期間を要する場合がありますので、取引先の業況悪化等により工事代金の回収遅延、貸倒れ損失等が発生し、業績に影響を与える可能性があります。　当社グループでは、与信管理の徹底により貸倒れ防止に努めております。また、リスクに備えるため、下請債権保全支援事業による債権保証ファクタリングを利用し、貸倒れが発生した場合でも損失を回避、または低減しております。（４）品質管理　品質管理には万全を期しておりますが契約不適合及び製造物責任による損害賠償が発生した場合は、賠償金の発生、売上高・利益の減少等、業績に影響を与える可能性があります。　当社グループは、工事部門による現場の品質パトロールを行い、品質不良の発生を防ぐと共に、過去の品質トラブル事例を水平展開して再発防止に努めております。また、2020年度より安全環境品質本部内に品質管理を専門に行う品質部を新設し、品質管理の強化徹底に努めております。（５）建設資材価格および労務単価の高騰、技能労働者の不足　建設資材や労務単価の急激な上昇および技能労働者の不足が生じた場合は、工事の採算悪化や工事進捗に遅延を招く恐れがあり、売上高・利益の減少、採算性の悪化等、業績に影響を与える可能性があります。　当社グループでは、工期が一年を超える大型工事の割合は少なく、仮に建設資材費、労務費単価が上昇した場合でも交渉を行い、業績への影響は最小限とするように努めております。また協力業者の技能労働者配置計画については、本店にて支店間の調整の他、多能工の養成にも積極的に取り組んでおります。（６）労働災害および事故の発生　工事施工にあたっては、労働災害および事故の発生を防ぐべく対策を講じておりますが、万が一、人身や施工物にかかわる重大な事故が発生した場合は、売上高・利益の減少、採算性の悪化等、業績に影響を与える可能性があります。　当社グループでは、労働安全衛生法遵守はもちろん、社内で定めたより厳しい基準で安全管理を行っております。また、過去の労働災害事例を水平展開して再発防止に努めております。さらに、安全指導の基本方針、安全強化項目を定め、各現場の管理とともに安全パトロールで重点的に点検し、災害発生防止に努めております。（７）海外事業におけるリスク　海外で事業を展開しており、海外での政治・経済情勢、法的規制、為替相場等に著しい変化が生じた場合や、資材価格や労務単価の急激な上昇などがあった場合には、工事利益の確保や工事進捗に支障をきたし、業績に影響を与える可能性があります。　当社グループは、さまざまなリスク回避のため、日系企業からの受注及び情報収集を行っております。また海外事業は、現在のところ売上高、利益ともグループ全体におけるシェアが小さく、当社グループ全体の業績への影響は、軽微であります。（８）法的規制　当社グループは建設業を主たる事業としており、建設業法をはじめとする法的規制を受けているため、法改正等により業績に影響を与える可能性があります。　当社グループについて、市場や業績に影響を及ぼすような法改正等は認識しておりません。（９）不正によるリスク　役職員の不正が発生し、著しい損害が発生した場合は、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、行動倫理規範により、高い倫理観を持ち業務を行うように指導するとともに、コンプライアンス研修、および内部管理体制、監査等で不正の防止に努めています。（10）気候変動に関するリスク　脱炭素社会への移行に向けて、事業活動で発生する温室効果ガス排出量の規制や炭素税が導入された場合には、当社グループの業績に影響を及ぼす可能性があります。また温暖化により気温の上昇を招き、それにより災害が甚大化する場合は、当社グループの業績に影響を及ぼす可能性があります。　環境負荷軽減のため、CO2排出量削減に資する研究開発の推進や、CO2排出量削減に資する工法の設計・施工の推進に取り組むほか、オフィス、現場事務所の省エネの推進にも取り組んでまいります。（11）感染症拡大によるリスク　感染症拡大により、市場の変化や工事の採算悪化や工事進捗に遅延を招く恐れがあり、業績に影響を与える可能性があります。当社グループでは、従業員に対する感染予防対策を徹底し、ＷＥＢ会議等を活用することにより、事業継続が可能な体制強化を進めていきます。（12）情報漏洩によるリスク　個人情報や機密情報などが漏洩した場合、社会的な信用の失墜、損害賠償の請求などにより、当社の業績に影響を与える可能性があります。当社グループでは、このリスクに対応するために、情報管理についての規則を定め、社員に順守させるとともに、情報セキュリティについての教育を定期的に行い、情報管理の徹底と社員の意識向上に努めています。 　その他、当社グループ会社につきましては、当社の内部統制システムに組み入れて、その業務が適正に遂行されるように監視・監督しておりますが、業況の変化により当社の業績に影響を与える可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①経営成績の状況　当連結会計年度におけるわが国経済は、コロナ禍からの経済社会活動の正常化が進み、また雇用・所得環境に改善の動きがみられました。しかし、中国の経済の低迷、中東およびウクライナの情勢不安の長期化、継続する円安による資源・エネルギー価格の高騰と物価上昇が継続するなど、先行きは不透明な状況が続いております。　建設市場におきましては、公共建設投資は高水準で推移しており、民間設備投資については、持ち直しの動きがみられますが、資材価格等の上昇による影響が懸念されております。　このような事業環境の中で当社グループは、2023年５月10日に公表しました中期経営計画2023（2023年度～2025年度）において、この期間を「Next Challenge StageⅢ」と位置づけ、事業戦略を“「日特らしさ」を失わずに働く人が「プライド」をもって事業に取り組める環境を整え、顧客信頼を獲得して「ブランド」を確立する。事業を通じて、企業の存立意義を常に考え、長期的な視点であるべき姿を想いながら、人と企業が共に成長していく。”とし、「人的資本の確保と育成」、「生産性の向上」、「安全衛生・品質管理の強化」、「サステナビリティ経営の促進」、「新分野への挑戦」の５つの課題に取り組み、前中期経営計画期間実績の5％成長に当たる連結営業利益（3年間計）161億円の実現と、得られた利益により継続的な投資を行い、企業価値の持続的な成長を目指しております。　その結果、当連結会計年度の業績は以下のとおりとなりました。 ａ．受注高、売上高受注高は、前年度の大型工事受注の反動減により基礎・地盤改良工事が26,885百万円（前年同期比14.0％減）、法面工事は31,819百万円（同4.7％減）となりましたが、海外で大型推進工事を受注したことにより土木工事は、5,770百万円（同238.8％増）、全体としては、73,861百万円（同1.5％減）となりました。売上高は、前年同期並みの71,880百万円（同1.4％減）となりました。 ｂ．売上原価、販売費及び一般管理費当連結会計年度の売上原価は59,172百万円（前連結会計年度比0.1％減）、原価率は82.3％（同1.1％悪化）となり、販売費及び一般管理費は、8,351百万円（同1.4％増）となりました。 ｃ．営業利益上記の結果、営業利益は4,356百万円（前連結会計年度比20.1％減）となりました。 ｄ．営業外損益、特別損益当連結会計年度の営業外収益は157百万円（前連結会計年度比61.5％増）となり、営業外費用は116百万円（同34.2％増）となりました。特別利益は事業譲渡益、固定資産売却益の計上により107百万円（前連結会計年度の計上はありません）となり、特別損失は固定資産除却損の計上により2百万円（前連結会計年度は27百万円）となりました。 ｅ．親会社株主に帰属する当期純利益上記の結果、親会社株主に帰属する当期純利益は、3,066百万円（前連結会計年度比13.1％減）となりました。 過去５年間の売上高と原価率、販売費及び一般管理費と売上高販売費及び一般管理費比率の推移は以下のとおりであります。（単位：百万円） 第73期第74期第75期第76期第77期 2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期売上高65,51667,95566,07672,91871,880原価率81.2％81.1％81.6％81.2％82.3％販売費及び一般管理費7,3927,4957,6118,2338,351売上高販売費及び一般管理費比率11.3％11.0％11.5％11.3％11.6％  ②財政状態の状況　当連結会計年度末における流動資産の残高は42,222百万円で、前連結会計年度末に比べ208百万円減少しております。これは主に、現金預金が187百万円、材料貯蔵品が343百万円、その他（未収入金）が115百万円増加した一方、受取手形・完成工事未収入金等が403百万円、電子記録債権が482百万円減少したことによるものです。固定資産の残高は12,202百万円で、前連結会計年度末に比べ1,825百万円増加しております。これは主に、機械、運搬具及び工具器具備品が188百万円、投資有価証券が2,079百万円増加し、繰延税金資産が423百万円減少したことによるものです。　当連結会計年度末における流動負債の残高は16,422百万円で、前連結会計年度末に比べ136百万円減少しております。これは主に、支払手形・工事未払金等が593百万円、未成工事受入金が556百万円増加した一方、未払法人税等が491百万円、賞与引当金が293百万円、その他（未払金）が482百万円減少したことによるものです。固定負債の残高は3,964百万円で前連結会計年度末に比べ158百万円減少しております。これは主に、退職給付に係る負債が157百万円減少したことによるものです。　当連結会計年度末における純資産の残高は34,037百万円で、前連結会計年度末に比べ1,910百万円増加しております。これは主に、親会社株主に帰属する当期純利益を3,066百万円、その他有価証券評価差額金を571百万円計上した一方、1,960百万円の配当を実施したことによるものです。 ③キャッシュ・フローの状況当連結会計年度の連結キャッシュ・フローの状況は、営業活動により獲得した資金は4,421百万円（前連結会計年度は2,659百万円の獲得）、投資活動により使用した資金は2,287百万円（同1,788百万円の使用）、財務活動により使用した資金は1,965百万円（同2,171百万円の使用）となった結果、現金及び現金同等物は187百万円増加し、当連結会計年度末残高は19,644百万円となっています。各キャッシュ・フローの状況とそれらの要因は以下のとおりです。（営業活動によるキャッシュ・フロー）  営業活動の結果獲得した資金は、4,421百万円となっております。これは主に、税金等調整前当期純利益4,503百万円を計上し、減価償却費781百万円、仕入債務の増加661百万円、売上債権の減少869百万円により資金が増加しましたが、法人税等の支払い2,147百万円により資金が減少したものです。（投資活動によるキャッシュ・フロー）  投資活動の結果使用した資金は、2,287百万円となっております。これは主に、有形固定資産の取得による支出976百万円、無形固定資産の取得による支出107百万円、投資有価証券の取得による支出1,256百万円により資金が減少したものです。（財務活動によるキャッシュ・フロー）  財務活動の結果使用した資金は、1,965百万円となっております。これは主に、配当金の支払い1,958百万円により資金が減少したものです。 ④生産、受注及び販売の実績ａ．受注実績セグメントの名称前連結会計年度（百万円）（自　2022年４月１日至　2023年３月31日）当連結会計年度（百万円）（自　2023年４月１日至　2024年３月31日）建設事業74,77973,733その他の事業224127合計75,00373,861 ｂ．販売実績セグメントの名称前連結会計年度（百万円）（自　2022年４月１日至　2023年３月31日）当連結会計年度（百万円）（自　2023年４月１日至　2024年３月31日）建設事業72,69771,752その他の事業221127合計72,91871,880　（注）１　当連結企業集団では生産実績を定義することが困難であるため「生産の状況」は記載しておりません。２　セグメント間の取引については相殺消去しております。なお、参考までに提出会社個別の事業の状況を記載すると次のとおりであります。①　受注工事高、完成工事高、繰越工事高及び施工高期別工事別前期繰越工事高(百万円)当期受注工事高(百万円)計(百万円)当期完成工事高(百万円)次期繰越工事高（百万円）当期施工高(百万円)手持工事高うち施工高 第76期自　2022年４月１日至　2023年３月31日  土木43,47571,090114,56569,20645,3591.8％83369,104計43,47571,090114,56569,20645,3591.8％83369,104 第77期自　2023年４月１日至　2024年３月31日  土木44,32368,737113,06069,87843,1821.4％61769,662計44,32368,737113,06069,87843,1821.4％61769,662　（注）１　前期以前に受注した工事で、契約の変更により請負金額の増減がある場合は、当期受注工事高にその増減額を含んでおります。したがって、当期完成工事高にもかかる増減額が含まれております。２　次期繰越工事高の施工高は支出金により手持工事高の施工高を推定したものであります。３　当期施工高は（当期完成工事高＋次期繰越工事高（うち施工高）－前期繰越工事高（うち施工高））に一致しております。②　受注工事高の受注方法別比率　工事の受注方法は、特命と競争に大別されております。期別区分特命（％）競争（％）計（％）第76期自　2022年４月１日至　2023年３月31日土木工事91.18.9100.0第77期自　2023年４月１日至　2024年３月31日土木工事93.66.4100.0　（注）　百分比は請負金額比であります。③　完成工事高期別区分官公庁（百万円）民間（百万円）計（百万円） 第76期自　2022年４月１日至　2023年３月31日 土木工事53,75815,44869,206計53,75815,44869,206 第77期自　2023年４月１日至　2024年３月31日 土木工事53,55116,32769,878計53,55116,32769,878　（注）１　当社が総合建設業者を通じて受注した官公庁発注工事は官公庁欄に計上しております。２　完成工事のうち主なものは、次のとおりであります。第76期　請負金額５億円以上の主なもの　       (注文者)                              (工事名)　      大成建設㈱                            玉来ダム本体建設工事　      PT. NITTOC CONSTRUCTION INDONESIA     石炭火力発電所の建設に伴う地盤改良工事　      ㈱大林組                              安威川ダム建設工事　      本州四国連絡高速道路㈱                八幡高架橋他４橋耐震補強工事　      前田建設工業㈱                        南房総ＰＤＣ建設工事　      中日本高速道路㈱                      東海北陸自動車道　飛騨清見ＩＣ～白川郷ＩＣ間土石流対策工事　      ㈱熊谷組                              銀座線浅草駅折返し線延伸に伴う土木工事　      新進建設㈱                            県道川之江大豊線道路災害復旧工事 第77期　請負金額５億円以上の主なもの　       (注文者)                              (工事名)　      ㈱フジタ                              島根原子力発電所３号機北側・東側防波壁基礎部耐震補強工事　      ㈱安藤・間                            高原トンネル上部斜面対策工事　      ㈱フジタ                              北海道新幹線、野田追トンネル（北）他　      前田建設工業㈱                        鳥海ダム仮締切（地中壁）工事　      ㈲辻田建機                            郡山砂欠山ＭＳ盛土改良工事　      東日本高速道路㈱                      道央自動車道　旭川管内橋梁補修工事　      東日本高速道路㈱                      北陸自動車道　Ｒ２新潟管内橋梁補修工事　      ㈱フジタ                              首都圏中央連絡自動車道弓田工事　      西松建設㈱                            北海道新幹線、磐石トンネル（北）他　      ㈱大林組                              東海第二発電所　ＥＳ制御水源建屋他工事　      西松建設㈱                            浜松市　新清掃工場新設工事　      飛島建設㈱                            福山市蔵王ポンプ場建設工事その２　      前田建設工業㈱                        神戸西バイパス櫨谷地区改良工事　      東日本高速道路㈱                      上信越自動車道　佐久管内土砂流出防止柵設置工事　      宇都宮土建工業㈱                      準用河川大久保谷地川バイパス築造工事（下流部推進） ３　前事業年度及び当事業年度ともに完成工事高総額に対する割合が100分の10以上の相手先はありません。 ④　手持工事高（2024年３月31日現在）区分官公庁（百万円）民間（百万円）計（百万円）土木工事34,6078,57543,182　（注）１　当社が総合建設業者を通じて受注した官公庁発注工事は官公庁欄に計上しております。２　手持工事のうち、請負金額５億円以上の主なもの（注文者）（工事名）（完成予定）ケミカルグラウト㈱成瀬ダム堤体打設工事2025年９月大成建設㈱南摩ダム本体建設工事2024年５月㈱大林組新丸山ダム本体建設第１期工事2025年３月西松建設㈱Ｒ２国道357号多摩川トンネル羽田立坑工事2024年９月㈱河野建設福知山高速道路事務所管内（特定更新等）盛土補強工事2024年12月奥村組土木興業㈱徳島自動車道　脇工事2026年３月㈱熊谷組東大島幹線工事2025年３月㈱大林組市道高速１号他新洲崎工区改築事業（工事）2026年７月前田建設工業㈱石巻市石巻中央幹線管渠復興建設工事その５2024年４月㈱安藤・間東海第二防潮堤（海水ポンプ室エリア区間）設置2024年９月㈱鴻池組瑞穂環境保全センター第三期保全計画埋立地工事2025年３月大成建設㈱堰堤改良の内　豊平峡ダム耐震補強工事2025年10月奥村組土木興業㈱高知自動車道　井床橋他４橋耐震補強工事2027年３月㈱安藤・間冷水地区北西部斜面対策工事2025年10月㈱大林組島根原子力発電所２号機　ＦＳ南西ヤード掘削箇所背面地盤改良工事2024年４月清水建設㈱足羽川ダム本体建設工事2026年12月奥村組土木興業㈱福知山高速道路事務所管内（特定更新等）のり面補強工事2024年12月㈱奥村組関越自動車道六日町地区函渠工工事2024年12月㈱熊谷組（仮称）川又発電所導水路修繕工事2024年９月清水建設㈱中央新幹線第一木曽川橋橋りょう他新設2026年10月㈱安藤・間黒川第一発電所復旧工事のうち土木本工事他〔第３工区〕2024年12月前田建設工業㈱内ケ谷ダム本体建設工事2024年12月㈱大林組横浜環状南線公田インターチェンジ工事2025年３月西日本高速道路㈱令和５年度　京都高速道路事務所管内　はく落防止対策工事2026年12月奥村組土木興業㈱中国自動車道（特定更新等）高尾トンネル他７トンネル覆工補強工事2026年８月㈱熊谷組九州新幹線（西九州）、17ｋ５・44ｋ２間線路諸設備他2024年11月前田建設工業㈱足羽発電所導水路他改良及び関連除去・修繕工事2026年３月奥村組土木興業㈱和歌山高速道路事務所管内（特定更新等）盛土補強工事（令和４年度）2026年10月㈱安藤・間稲城大丸法面工事2024年７月西松建設㈱鳥海ダム右岸上部掘削整備工事2024年９月㈱熊谷組国庫補助事業　創成川処理区Ⅳ-01000（北45条東１丁目ほか）下水道新設工事2027年１月㈱竹中土木鳥海ダム左岸上部掘削及び仮締切工事2024年11月奥村組土木興業㈱京都縦貫自動車道（特定更新等）のり面補強工事2026年12月大豊建設㈱大滝江筋取水口斜面落石対策工事2025年３月    （２）経営者の視点による経営成績等の状況に関する分析・検討内容　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ①重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）に記載のとおりであります。 ②当連結会計年度の経営成績の分析当連結会計年度の経営成績の分析については、「（1）経営成績等の状況の概要　①経営成績の状況」に記載のとおりであります。 ③経営成績に重要な影響を与える要因について経営成績に重要な影響を与える要因については、「第一部　企業情報　第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ④資本の財源及び資金の流動性についての分析当社グループの資金需要の主なものは、工事施工に伴う材料費、外注費等の支払であり、その資金は営業活動からのキャッシュ・フローにより調達しております。施工ボリュームは季節的な変動があり、一時的に営業キャッシュ・フローを上回る資金需要があった場合に備え、金融機関と借入枠5,000百万円のコミットメントライン契約を結んでおります。なお、2024年３月31日現在における貸出コミットメント契約に係る借入未実行残高は5,000百万円、現金預金勘定残高は19,644百万円であり、通常の事業活動を継続するための資金調達は十分であると考えております。 ⑤経営者の問題認識と今後の方針について経営者の問題認識と今後の方針については、「第一部　企業情報　第２　事業の状況　１経営方針、経営環境及び対処すべき課題等」に記載のとおりであります。  
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】研究開発においては、主力3分野「地盤改良」・「のり面」・「補修補強」の生産性向上、10年後を視野に入れた新技術の開発と事業化、持続可能な環境配慮技術の開発と推進、の方針を掲げています。さらに、基礎研究、応用研究、既存技術の改良改善についても幅広く取り組んでいます。また、研究開発の効率化・高度化を図り、公的機関、大学、外部研究機関、同業他社との連携を強化しています。 当連結会計年度における研究開発費は527百万円であり、主な研究開発事項は次の通りです。 （1）生産性向上に向けた取り組み①のり面吹付作業を省力化・省人化する「スロープセイバー」バックホウと専用吹付アタッチメントを組み合わせたモルタル吹付ロボットで、のり面吹付を行う技術です。これまでの人力作業にくらべて、作業の労力および人員を削減できる上に、安全性も向上します。緑化工への応用も図っています。②のり面吹付工のプラント作業を自動化する「ショットセイバー」のり面吹付工のプラントで、セメント袋を開封してセメントを吹付機に投入し、空袋を搬出する作業を、人手を介さずに行う「ラクットマン」を始めとして、材料製造から供給までの一連の機械操作を自動的に行うシステムです。省力化・省人化はもちろん、熟練者の感覚に頼らずに材料の品質を一定に保つことができます。③地盤改良を「見える化」する「Grout Conductor」・「Grout Producer」・「JET-Track.Nav[トラナビ]」地盤改良の施工データを電子化し、施工状況をリアルタイムで３次元表示して「見える化」したり、施工・出来形管理の帳票を自動で出力したりする技術です。 （2）社会インフラ整備・長寿命化に向けた取り組み①ＡＩによる吹付のり面のひび割れ調査ドローン等で撮影した吹付のり面の画像から、AIでひび割れを検出するシステムの開発を進めています。人間が行う作業にくらべて、能率が向上するだけでなく、判定精度が一定に保たれます。②老朽化した吹付のり面の補修・補強工法「ニューレスプ工法」既設吹付モルタルをはつり取らずに補修補強できる工法で、産業廃棄物の削減、工期短縮、はつり作業などの危険作業の削減が可能です。有機繊維に再生原料を30％使用するなど、環境負荷の少ない材料への切り替えも進めています。③のり面３次元モデルの活用「Slope３D」ドローンで撮影した写真からのり面の３次元モデルを作成します。この３次元モデルをパソコン上で操作することにより、人間がのり面に登ることなく現地状況や出来形を確認したりすることが可能になります。 （3）持続可能な環境配慮技術の開発・推進に向けた取組み①狭隘な場所で使用可能な小口径杭掘削機「SC-TEPドリル」山岳部での鉄塔現場に特化した小口径杭の掘削機で、山岳地や斜面など狭隘な箇所での送電線の基礎工事などに使用します。再生可能エネルギー送電網再整備事業などへの対応が可能です。②セメントを使用しないのり面保護工「ジオファイバー工法」砂と連続繊維により、連続繊維補強土を築造するのり面保護工です。環境や景観への配慮が必要となる斜面の防災工事や、文化財・史跡斜面の防災及び災害復旧の対策工法として数多く採用されています。③長い浸透注入区間で地盤を改良「Newスリーブ注入工法」外形を六角柱状にした注入パイプ「ポリゴンパイプ」を使用した地盤改良工法です。高速で高品質な改良ができるとともに、工期短縮により機械稼働時間が短くなり、二酸化炭素排出量の削減を図ることが可能です。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度に実施しました設備投資の総額は918百万円であります。このうち主なものは、工事用機械の購入であります。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社事業所名（所在地）    セグメントの名称帳簿価額（百万円）従業員数（人） 建物及び構築物機械、運搬具及び工具器具備品土地リース 資産その他合計 面積（㎡）金額本店（東京都中央区）建設事業1,22289389,020(2,964)1,601－5474,264199札幌支店（札幌市中央区）建設事業491428,581103－－29466東北支店（仙台市太白区）建設事業24351,5759－－6997東京支店（東京都中央区）建設事業131081,942(413)38－－160183北陸支店（新潟市中央区）建設事業72223,206(2,080)171－－26673名古屋支店（名古屋市中区）建設事業25213,582222－－26970大阪支店（大阪市中央区）建設事業100364,984211－－348140広島支店（広島市南区）建設事業46109510(1,013)140－－29679九州支店（福岡市博多区）建設事業70839,06579－－23495 （注）１　土地及び建物の一部を連結会社以外から賃借しております。年間賃借料は374百万円であります。賃借している土地の面積については（　）内に外書で示しております。　　　２　帳簿価額の「その他」は、建設仮勘定並びにその他有形固定資産であります。　　　３　上記のほか、賃借しているリース設備がありますが、金額は少額であります。　　４　上記の金額には、消費税等は含まれておりません。 (2）国内子会社 記載すべき重要な設備はありません。 (3）在外子会社 記載すべき重要な設備はありません。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式       50,000,000計       50,000,000　(注）「発行可能株式総数」欄には、2024年３月31日現在の当社定款に記載されている株式の総数を記載しております。 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在 発行数（株）（2024年６月24日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式41,731,95141,731,951東京証券取引所プライム市場株主としての権利内容に制限のない標準となる株式であり、単元株式数は100株であります。計41,731,95141,731,951－－（注）発行済株式総数のうち23,584株は、譲渡制限付株式報酬として、金銭報酬債権（24百万円）を出資の目的とする現物出資によるものです。 
