項目	値
事業の内容	３【事業の内容】　当社グループは、当社（フィーチャ株式会社）及び連結子会社である北京飞澈科技有限公司により構成されており、「Make Things Intelligent」をミッションとして掲げ、画像認識ソフトウェア開発事業を行っております。　当社は2005年の創業以来、主にレンズ検査装置事業を行ってきましたが、2012年に画像認識ソフトウェア開発事業を開始しました。それ以来、コンピュータビジョン（コンピュータを用いた画像技術）と機械学習の経験を活かし、車載カメラやドライブレコーダ向けの画像認識ソフトウェアを提供してまいりました。今後も当社グループは、様々な端末に実装しやすい画像認識技術の実現を目指してまいります。 ・当社グループの事業内容　当社は、画像認識ソフトウェアを開発しておりますが、特に車載カメラやドライブレコーダ向けに歩行者や車両、車線、標識などを検知するADAS（※１）用の組み込みソフトウェアの開発に注力しております。主な顧客はTier 1（※２）と呼ばれる自動車部品メーカーやドライブレコーダメーカーです。また、顔認証及びよそ見運転、危険運転、居眠り運転等を検知するDMS（※３）用ソフトウェアが、自動車部品メーカー等を通して自動車に搭載されております。 ※１　ADAS　Advanced driver-assistance systems。自動車の運転手の運転操作を支援するシステム。※２　Tier 1　自動車メーカーに直接部品を供給する企業※３　DMS　Driver Monitoring System。自動車の運転手を監視するシステム。 ・当社グループのソフトウェア技術について　当社は、コンピュータビジョンに特化したソフトウェア、特に機械学習を用いた画像認識ソフトウェアを主に開発しております。機械学習とは、大量のデータを用いて学習を行い、特徴量（※４）と呼ばれる辞書を作成し、その辞書を参照しながら画像から歩行者などの対象物を検知する技術です。　機械学習は、近年AI技術を大きく発展させたディープラーニングとディープラーニング出現前の非ディープラーニングに分けることができ、当社は、現在、主にディープラーニング技術を用いたアルゴリズム及びソフトウェアの開発に注力しております。ディープラーニングは、非ディープラーニングに比べて認識性能が高く、当社ではADAS用ソフトウェアだけでなく、運転手監視ソフトウェアにも用いております。　一方、実装性能に優れた非ディープラーニングを有することも、当社の大きな強みです。画像認識ソフトウェアを安価な車載カメラやドライブレコーダに搭載する場合には、比較的性能が低いLSI（※５）で動作させることが必要ですが、当社の非ディープラーニングは、そういった比較的性能が低いLSIでも動作させることが可能です。　このように当社は製品の仕様に応じて、非ディープラーニングとディープラーニングを使い分け、あるいはその両方を組み合わせて使うハイブリッド化を行い、車載カメラやドライブレコーダ用カメラにソフトウェアを提供しております。 ※４　特徴量　データの特徴を数値化したもの※５　LSI　Large-Scale Integration。集積回路のうち、素子の集積度が数千ゲートかそれ以上のもの。 ・当社グループのビジネスモデル　当社は、顧客の車載カメラやドライブレコーダ向けに画像認識ソフトウェアのカスタマイズや実装を行う対価を受託開発収入として計上しております。また、量産以降に発生する、搭載数量に応じたソフトウェア使用料をライセンス収入として計上しております。なお、一部の取引には商社が介在しております。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。 [事業系統図]　以上述べた事項を事業系統図によって示すと次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下の項目であると認識しております。文中の将来に関する事項は、本書提出日現在において、当社グループが判断したものであります。 (1) 経営方針　当社グループは、「Make Things Intelligent」をミッションに掲げ、「あらゆるモノのインテリジェント化を目指し、スマート社会の安全や快適、効率に貢献する」という経営理念のもと、実用性に優れ、かつ高性能なソフトウェアを提供することを通じて企業価値の最大化を図ります。この企業活動を支えるフィーチャグループ行動規範は以下のとおりであります。　１.社会に対する行動　２.誠実・健全な企業活動　これらを経営の基本理念として事業展開を行っております。 (2) 経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、売上高、営業利益及びROE（株主資本利益率）を重要指標と位置づけ、持続的な事業拡大と企業価値向上を図ってまいります。 (3) 経営環境　当社グループの属する画像認識ソフトウェア業界においては、近年、大学発ベンチャーなどの企業が新規参入しております。そこで当社グループは、2013年６月14日に閣議決定された「日本再興戦略」によると、2015年時点の0.5兆円から2030年には20兆円まで成長すると見込まれている安全運転支援装置・システム市場において、当該装置・システムのキーデバイスである車載カメラ市場を主なターゲットとすることで、持続的な収益の拡大を図ってまいります。 (4) 事業上及び財務上の対処すべき課題①　開発体制の強化　安定的かつ着実な事業拡大を図る上では、既存顧客の契約を継続することや案件数等が増加した場合においても、収益率を高水準に維持し、かつ顧客に提供するサービスのパフォーマンスを維持・向上することが重要であると考えております。　そのためには、さらなる優秀な人材の確保及び開発プロセスの改善、社内におけるノウハウの共有や教育訓練等が不可欠であるため、優秀な人材を積極的に採用するとともに、開発プロセスを継続的に見直し、社内におけるノウハウの共有や教育訓練等を実施し、より強固な開発体制の構築に努めてまいります。 ②　内部管理体制の強化　当社グループは成長段階にあり、業務運営の効率化やリスク管理のための内部管理体制の強化が重要な課題であると考えております。このため、バックオフィス業務の整備を推進し、経営の公正性・透明性を確保するため、より強固な内部管理体制の構築に取り組んでまいります。 
事業等のリスク	２【事業等のリスク】　本書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。必ずしもそのようなリスク要因に該当しない事項につきましても、投資者の投資判断上、重要であると考えられる事項につきまして、投資者に対する積極的な情報開示の観点から以下のとおり記載しております。　なお、文中の将来に関する事項は、本書提出日現在において当社グループが判断したものであり、将来において発生の可能性があるすべてのリスクを網羅することを保証するものではありません。 (1) 市場動向について　当社グループは、車載用画像認識ソフトウェアの開発を主力事業としております。今後、新たな法的規制や業界団体による規制の導入、その他予期せぬ要因等により、顧客企業におけるソフトウェア開発の外部委託の縮小や内製化若しくはニーズの変化、新車販売動向の低迷等、市場規模が縮小する動きがみられた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (2) 自然災害等のリスクについて　当社グループが事業活動を展開する国や地域において、地震、台風、洪水等の自然災害または感染症の流行等が発生し、当社グループや顧客の事業活動に支障が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (3) 技術動向について　当社グループの事業分野においては、技術革新が急速に進んでおり、特にディープラーニング技術の分野においては、技術革新の速度は顕著であります。当社グループでは、優秀な人材の採用や開発に取り組んでおります。しかしながら、当社グループの技術革新が想定どおりに進まない場合や、予想以上の急速な技術革新や代替技術・競合商品の出現、依存する技術標準・基盤の変化等により、当社グループの製品が十分な競争力や付加価値を確保できない場合等には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (4) 知的財産について　当社グループによる第三者の知的財産権侵害の可能性につきましては、調査可能な範囲で対応を行っておりますが、当社グループの事業領域に関する第三者の知的財産権の完全な把握は困難であり、当社グループが認識せずに他社の特許を侵害してしまう可能性は否定できません。この場合、ロイヤリティの支払や損害賠償請求等により、当社グループの事業及び業績に影響を及ぼす可能性があります。 (5) 品質管理について　当社グループは、開発業務においてプロジェクト管理やソフトウェア解析ツールの導入等の品質管理を行っております。しかしながら、関連する製品及び技術の複雑化等の理由で品質問題を起こし、損害賠償責任等が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (6) 情報管理について　当社グループは、事業を通じて顧客の機密情報や個人情報を保有しております。情報の取扱いについては規程の整備、運用並びに社員教育を徹底するとともに情報セキュリティ機器の導入等の対策を実施しております。しかしながら、これらの対策にも関わらず当社グループの人的オペレーションのミス、システム障害、その他予期せぬ要因等により、情報漏洩が発生し、当社グループの社会的信用の失墜や損害賠償責任等が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (7) 人材の確保・育成について　当社グループは、今後の事業展開に応じて、積極的にエンジニアの育成及び採用を進めていく方針であります。しかしながら、人材の確保が思うように進まない場合や、人材の社外流出等何らかの事由によりこれらの施策が計画どおりに進行しなかった場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。(8) コンプライアンス体制について　当社グループは、今後企業価値を高めていくためにはコンプライアンス体制が有効に機能することが重要であると考えております。そのためコンプライアンスに関する社内規程を策定するとともに適宜研修を実施し、周知徹底を図っております。しかしながら、これらの取り組みにも関わらずコンプライアンス上のリスクを完全に解消することは困難であり、今後の当社グループの事業運営に関して法令等に抵触する事態が発生した場合、当社グループの事業及び業績に影響を及ぼす可能性があります。 (9) 特定人物への依存について　当社グループの代表取締役社長CEO 脇健一郎及び代表取締役CTO 曹暉は経営戦略、開発戦略等当社の業務に関して専門的な知識・技術を有し、重要な役割を果たしております。当社グループでは取締役会等において役員及び社員への情報共有や権限委譲を進めるなど組織体制の強化を図りながら、経営体制の整備を進めており、また役員の異動がある場合は入念な引継ぎ、権限移譲を行い経営に対するリスクを最小限にしております。しかしながら、現状では両氏が当社グループを退任した場合、当社グループの事業及び業績に影響を及ぼす可能性があります。 (10)小規模組織であることについて　当社グループは小規模な組織であり、現在の人員構成における最適と考えられる内部管理体制や業務執行体制を構築しております。当社グループは、今後の業容拡大及び業務内容の多様化に対応するため、人員の増強及び内部管理体制及び業務執行体制の一層の充実を図っていく方針でありますが、これらの施策が適時適切に進行しなかった場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (11)海外での事業展開について　当社グループは、海外に開発拠点を設置するなど海外での事業拡大を積極的に進めております。それらの国で予期しない法律や制度の改正、政治及び経済情勢の変化、急激な為替変動等の事象が発生した場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (12)ライセンス収入の変動について　当社グループのライセンス収入は、当社ソフトウェアが搭載された製品の製造、販売または使用に伴い認識されます。製品の製造、販売または使用は、顧客の販売計画や営業活動に依存するため、顧客の販売計画が変更等された場合、当社グループの業績に影響を及ぼす可能性があります。 (13)特定顧客への依存度について　当社グループの売上高は、特定の主要顧客に依存しており、2019年６月期においては、売上高上位３社に対する売上高が売上高全体の64.0％を占めております。また、主要顧客は、自動車及び自動車関連企業であり、当社グループの売上高は同業界の設備投資動向や生産計画の影響を受けやすくなっております。そのため、これら主要顧客との取引関係や自動車業界の動向に変化が生じた場合、当社グループの業績に影響を及ぼす可能性があります。 (14)売上計上時期の期ずれについて　受託開発取引においては、大幅な仕様変更や予期せぬトラブルの発生等に伴う納入時期の変更や検収遅延により、売上の計上時期が当初の予定から翌四半期あるいは翌連結会計年度にずれる場合があります。それらの期ずれが発生した場合には、各四半期あるいは連結会計年度における当社グループの業績に影響を及ぼす可能性があります。 (15)受託開発案件の中断について　当社は、主に量産が見込まれる案件の受託開発を行っておりますが、顧客の販売計画の変更等により開発が中断され、当初想定した受託開発収入やライセンス収入を得られない場合には、当社グループの業績に影響を及ぼす可能性があります。 (16)配当政策について　当社は、設立以来配当を実施した実績はありませんが、株主に対する利益還元を重要な経営課題として認識しております。しかしながら、当社は現在、成長過程にあると考えており、内部留保の充実を図り、将来の事業展開及び経営体質の強化のための投資等に充当し、なお一層の事業拡大を目指すことが、株主に対する最大の利益還元につながると考えております。　将来的には、各期の経営成績及び財政状態を勘案しながら株主に対して利益還元を実施していく方針ではありますが、現時点において配当実施の可能性及びその実施時期等については未定であります。(17)税務上の繰越欠損金について　当社グループは、税務上の繰越欠損金を有しております。繰越欠損金が解消した場合には、通常の税率に基づく法人税、住民税及び事業税が課されることとなり、当社グループの業績に影響を及ぼす可能性があります。 (18)資金使途について　今回計画している公募増資による調達資金の使途については、事業規模拡大及び研究開発促進のための採用教育費や人件費に充当することを計画しております。　しかしながら、事業環境が大きく変化した場合には、その変化に柔軟に対応するため、上記計画以外の使途に充当する可能性があります。また、計画どおりに資金を使用した場合においても、期待どおりの効果を得られない可能性があります。 (19)新型コロナウイルス感染症について　当社グループの顧客は主に日本や中国において生産活動を行っております。それらの国や地域において新型コロナウイルス感染症の感染が拡大し、当社ソフトウェアが搭載された車載カメラやドライブレコーダー等の製品の生産が停止または減産された場合には、ライセンス収入が落ち込み、当社グループの業績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	４【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	５【研究開発活動】　当社グループは認識精度と認識速度を両立した画像認識ソフトウェアにより安全で安心な社会を実現するため、ディープラーニング技術等の先端技術分野の研究開発を進めております。　現在の研究開発は当社の開発部及び連結子会社において推進されております。研究開発メンバーは、博士号取得者をはじめとした高度な知識を有するメンバーにより構成されております。 第14期連結会計年度（自　2018年７月１日　至　2019年６月30日）　当連結会計年度においては、主にディープラーニングを用いた画像認識ソフトウェアの検知性能向上のための開発、ディープラーニングと非ディープラーニングを組み合わせたHybrid Machine Learning及び運転手監視ソフトウェアの開発を行いました。　当連結会計年度の研究開発費の総額は64,725千円であります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載は省略しております。 第15期第３四半期連結累計期間（自　2019年７月１日　至　2020年３月31日）　当第３四半期連結累計期間においては主にフリースペース検知技術、三次元物体検知技術及び最適なディープラーニングモデルの自動探索技術の開発を行いました。　当第３四半期連結累計期間の研究開発費の総額は37,546千円であります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載は省略しております。 
設備投資等の概要	１【設備投資等の概要】第14期連結会計年度（自　2018年７月１日　至　2019年６月30日）　当社グループでは、ソフトウェアの新規開発及び充実・強化を目的とした設備投資を継続的に実施しております。　当連結会計年度において実施した設備投資の総額は23,011千円であり、その主な内容は、本社移転に伴う設備工事であります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載は省略しております。　また、当連結会計年度において重要な設備の除却又は売却はありません。 第15期第３四半期連結累計期間（自　2019年７月１日　至　2020年３月31日）　当社グループでは、ソフトウェアの新規開発及び充実・強化を目的とした設備投資を継続的に実施しております。　当第３四半期連結累計期間において実施した設備投資の総額は18,564千円であり、その主な内容は、サーバーであります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載は省略しております。　また、当第３四半期連結累計期間において重要な設備の除却又は売却はありません。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2019年６月30日現在 事業所名(所在地)設備の内容帳簿価額従業員数（人）建物（千円）工具、器具及び備品（千円）合計（千円）本社(東京都豊島区)事務所9,5107,04716,55821（11） (2）在外子会社2019年６月30日現在 会社名事業所名(所在地)設備の内容帳簿価額従業員数（人）工具、器具及び備品（千円）合計（千円）北京飞澈科技有限公司本社(中華人民共和国北京市)コンピュータ周辺装置3,8403,8401（2）　（注）１．提出会社の本社の事務所は賃借しているものであり、年間賃借料は22,215千円であります。２．現在休止中の主要な設備はありません。３．上記の金額には消費税等は含まれておりません。４．従業員数は就業人員であり、臨時雇用者数は年間の平均人員を（　）外書で記載しております。５．当社は画像認識ソフトウェア開発事業の単一セグメントであるため、セグメントに係る記載は省略しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式20,000,000計20,000,000（注）１．2019年11月15日開催の臨時株主総会決議により、2019年11月30日付で種類株式を発行する旨の定款の定めを廃止しております。２．2019年11月15日開催の臨時株主総会決議により、2019年11月30日付で株式分割に伴う定款の変更を行い、発行可能株式総数は17,607,000株増加し、20,000,000株となっております。 
発行済株式、株式の総数等	②【発行済株式】種類発行数（株）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,259,000非上場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計5,259,000－－（注）１．2019年10月18日開催の取締役会決議、2019年11月15日開催の普通種類株主総会、Ａ種優先株主総会及びB種優先株主総会決議により、2019年11月30日付で、普通株式１株につき３株の割合で株式分割を行っております。これにより発行済株式総数は3,506,000株増加し、5,259,000株となっております。２．2019年11月18日付で、Ａ種優先株主及びＢ種優先株主の株式取得請求権の行使を受けたことにより、全てのＡ種優先株式及びＢ種優先株式を自己株式として取得し、対価として当該Ａ種優先株主及びＢ種優先株主にＡ種優先株式及びＢ種優先株式１株につき普通株式１株を交付しております。また、その後2019年11月30日付で当該Ａ種優先株式及びＢ種優先株式の全てを消却しております。３．2019年11月15日付の臨時株主総会決議により、2019年11月30日付で定款変更が行われ、１単元を100株とする単元株制度を採用しております。
