項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び連結子会社５社の計６社で構成されており、あらゆる人々に感動と喜び溢れる快適空間を提供し社会に貢献することを目的とし、商業施設・公共施設の設計施工、管理メンテナンスなどのトータルサービスなどを展開しております。当社グループの事業における当社及び関係会社の位置付け及びセグメントとの関係は、次のとおりであります。セグメント名称構成会社事業内容内装工事事業㈱日商インターライフ商業施設（飲食店・物販店）、ホテル・ブライダル施設、オフィス、展示会等に関する企画・デザイン・設計・制作・施工管理音響・照明設備事業㈱システムエンジニアリング施設の演出・各種設備（音響映像・演出照明・吊物機構・議場システム等）の企画・設計・施工・メンテナンス・VODシステムの導入㈱サンケンシステムAVC（オーディオ・ビジュアル&amp;コントロール）機器設備のシステム構築販売・企画・設計から製作・施工・保守管理まで一貫支援設備・メンテナンス事業ファシリティーマネジメント㈱建物内外の清掃請負・管理及び修繕、空調設備機器のメンテナンス、施設の企画デザイン・施工玉紘工業㈱空調・電気・給排水・衛生などの設備の施工・修理、設備機器の販売全社（共通）インターライフホールディングス㈱グループの経営管理及びそれに付帯する業務  当社のその他の関係会社は、主要株主である株式会社辰巳であります。会社名主な事業内容㈱辰巳不動産賃貸業  事業系統図によって示すと次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。（１）当社グループの経営方針　当社グループは、『私たちは、あらゆる人々に感動と喜び溢れる快適空間を提供し、社会に貢献いたします』を経営理念としております。子供から高齢者まであらゆる世代にエンタテイメントがもたらす感動と喜びを店舗・施設造り、サービスを提供することを通して表現し、お客様に快適な空間・サービスを提供することが、私たちの目指すものであります。 （２）経営上の目標達成状況を判断するための客観的な指標　当社グループは2023年２月期を初年度とする第４次中期経営計画を策定いたしました。当社グループは、「新たなイノベーションでビジネスモデルを進化更新させて、次の成長に繋げるポジションを獲得する」を基本方針とし、中期経営計画の推進タイトルを「Ｅｘ Ｐｏｓｉｔｉｏｎ（エクスポジション）」と定め、新型コロナウイルス感染症の拡大により発生した経済のうねりを乗り越えた先にある経済ステージで、当社グループの次の成長に繋げるポジションの獲得を目指してまいります。そのための施策として３つの重点施策を掲げ、2025年２月期の最終年度における目標の達成に向けて、グループの成長を実現してまいります。　中期経営計画の３年目である2025年２月期(第15期)の連結業績の見通しは、売上高13,500百万円、営業利益400百万円、経常利益390百万円、親会社株主に帰属する当期純利益300百万円を指標とし取り組んでまいります。 （３）経営環境及び中長期的な会社の経営戦略　2024年２月期における我が国経済は、新型コロナウイルス感染症が５類感染症へ移行したことで、社会・経済活動が回復を遂げ企業業績も好調に推移し、訪日外国人の増加によるインバウンド需要も膨らみ景況感を支えています。また、不安定な国際状況や円安などにより物価が上昇し個人消費は停滞していますが、賃上げなどの実施により国内景気は緩やかながらも回復基調となりました。中期経営計画の２年目である2024年２月期は、当社グループの事業ポートフォリオの再編による資本効率向上の取り組みを実施し、2023年11月30日に人材サービス事業を営む㈱アヴァンセ・アジルの全株式を譲渡し、2023年11月30日にＡＶＣ（オーディオ・ビジュアル＆コントロール）機器設備のシステム構築販売・企画・設計から製作・施工・保守管理等を行う㈱サンケンシステムを子会社化いたしました。これにより当社グループは、当社に加え、㈱日商インターライフ、㈱システムエンジニアリング、ファシリティーマネジメント㈱、玉紘工業㈱、㈱サンケンシステムの工事会社５社の計６社となりました。中期経営計画の３年目となる2025年２月期は、持続的な成長と企業価値向上を目指す次の中期経営計画に繋ぐため「Ａｃｔｉｏｎ ｆｏｒ Ｔｈｅ Ｆｕｔｕｒｅ」をタイトルに、①資本コストと株価を意識した経営、②収益力の強化、③Ｍ＆Ａを含めた新たな事業の開発の３つを課題として対応を進めてまいります。　また、当社グループは、コーポレート・ガバナンス（以下、ＣＧという。）を企業行動の最重要課題として位置付け、ＣＧコードへの対応を進めており、ＣＧ報告書への記載の充実やＣＧ基本方針の適宜見直しを図り、ガバナンス体制をより一層強化いたします。加えて、内部統制機能の充実を目指し、内部統制システム、リスク管理体制、コンプライアンス推進体制の見直しと強化を図り、企業価値の向上と当社への投資魅力を高め、中長期的に保有していただける株主様を増やし、あらゆるステークホルダーから信頼され社会に貢献できるグループ経営を追求してまいります。 　中期経営計画の数値目標　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　（単位：百万円） 2023年２月期2024年２月期2025年２月期 目標値実績値目標値実績値目標値売上高12,00011,46012,50012,62613,500営業利益150168300270400経常利益130177270245390親会社株主に帰属する当期純利益100179300384300自己資本利益率（ＲＯＥ）％2.004.985.0011.138.00株価純資産倍率（ＰＢＲ）倍1.000.791.000.921.00  （４）対処すべき課題　建設業界における設備投資需要は、引き続き堅調に推移するものと予想され事業環境は追い風にあります。一方で、不安定な国際状況による原材料の調達などの影響や人員不足への対応、時間外労働上限規制への対応が課題となり先行きは不透明感を残しております。2025年２月期は持続的な成長と企業価値向上を目指す次の中期経営計画に繋ぐため「Ａｃｔｉｏｎ ｆｏｒ Ｔｈｅ Ｆｕｔｕｒｅ」をタイトルに以下の３つを課題として対応を進めてまいります。　①資本コストと株価を意識した経営　 ・ROE８％以上、PBR１倍以上、配当8円以上を実現　②収益力の強化　 ・粗利率の改善とコストコントロールにより営業利益率３％を実現　③Ｍ＆Ａを含めた新たな事業の開発・工事事業におけるシナジーの追求と成長領域の開発により持続的な成長を目指す 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資家の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中における将来に関する事項は、有価証券報告書提出日（2024年５月24日）現在において当社グループが判断したものであります。(1) 売上高について当社グループは、国内で展開する工事会社の売上高比率が極めて高く、国内の景気の悪化による取引先の新規出店や設備投資の減少、さらには、国際紛争など地政学的なリスク事象の発生に起因する原材料費の高騰の影響などにより、新たな受注機会が大きく減少した場合、当社グループの経営成績に影響を及ぼす可能性があります。 (2) 法的規制等について当社グループは、建設業法、建築基準法、建築士法、消防法等の建設関連の法的規制や、個人情報保護法、労働者派遣法、宅地建物取引業法などの法的規制を受けております。これら、法的規制の遵守はもとより、公正公平な企業活動の実践のため、当社グループでは独自のグループＣＳＲ憲章、行動規範を定めております。しかしながら、これら法的規制や公正公平な企業活動を役職員が遵守できなかった場合、営業停止等の制限がなされて、当社グループの経営成績に影響を及ぼす可能性があります。 (3) 施工物件の品質・安全性及び事故について当社グループは、施工物件の品質や安全性に十分配慮しておりますが、施工した内容の不備・欠陥等、重大な瑕疵や瑕疵を原因とする重責な事故が発生した場合、また、工事作業中における重大な労働災害事故等が発生した場合、損害賠償等により経営成績に影響を及ぼす可能性があります。 (4) 保有資産の価格変動について投資有価証券等の保有資産の時価が著しく下落した場合には、経営成績及び財政状態に影響を及ぼす可能性があります。 (5) М＆Ａ及び新規事業開拓について当社グループは、Ｍ＆Ａによる事業拡大を成長戦略の重要課題としており、Ｍ＆Ａに伴う多額の資金が必要となる場合、また、Ｍ＆Ａにより子会社化等を実施した後の事業計画の進捗遅延などにより減損損失が発生した場合には当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。また、事業領域の拡大を目指し、新規事業開拓を進める場合がありますが、コストが増大するなど不確定要因があることから、当初の想定と比べ収益の獲得が出来なかった場合には、当社グループの業績に影響を及ぼす可能性があります。 (6) 新型感染症、災害について当社グループは、感染防止策の徹底や在宅勤務を可能にする規程を導入し、感染機会の抑制策を講じております。また、安否確認システムを導入し災害時における従業員の安否を確認できる仕組みを整えております。しかしながら、想定を超える感染症の拡大や流行、また大規模な自然災害等が発生し事業活動の停止や生活様式に変化をもたらすような事態が発生した場合は、当社グループの業績及び事業活動の継続に影響を及ぼす可能性があります。 (7）資金調達環境について当社グループは、営業活動によるキャッシュ・フロー、銀行等の金融機関からの借入及び資本市場からの資金調達により、当社グループの事業活動やその他の流動資金の需要を充足できると考えています。しかしながら、国内外の経済が悪化した場合には、当社グループの営業活動によるキャッシュ・フロー、業績及び財政状態に影響を及ぼす可能性があります。  (8）情報の取り扱いについて当社グループは、事業上の機密情報や個人情報などの重要情報を保有しており、当社グループの情報セキュリティ基本理念の他、情報セキュリティ基本方針、管理ポリシーに沿った対応に努めております。しかしながら、重要情報の適正な取り扱いを欠いた場合、当社グループに対する信用や信頼を損ねるだけでなく、事業活動の継続に影響を及ぼす可能性があります。 (9）サイバーセキュリティについて当社グループは、情報ネットワークは欠くことのできないものと考えており、その構築・運用に当たっては十分なセキュリティの確保に努めております。しかしながら、不正侵入、情報の改ざん・盗用・破壊、システムの利用妨害などにより、業務の停滞が生じた場合や高度化を続けるサイバー攻撃によって事業の停止が余儀なくされた場合、あるいは故意・過失を問わず機密情報が社外に流出した場合等には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。 (10）人的資本について当社グループは、ステークホルダーとより良い関係を築くことで、健全な経営の実現と社会的な責任を果せるものと考えております。そのために従業員の労務環境の整備やワークライフインテグレーションなど「働き方」の改善に努めております。しかしながら、ハラスメント等労務環境の健全性が損なわれた場合や、過重労働などの対策を怠った場合には重大な労働災害の発生や離職率の増加だけでなく、人材の確保への影響も出ることから、当社グループの成長に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①　財政状態及び経営成績の状況当連結会計年度（2023年３月１日～2024年２月29日）におけるわが国経済は、新型コロナウイルス感染症が５類感染症へ移行したことで、社会・経済活動が回復を遂げ企業業績も好調に推移し、訪日外国人の増加によるインバウンド需要も膨らみ景況感を支えています。また、不安定な国際状況や円安などにより物価が上昇し個人消費は停滞していますが、賃上げなどの実施により国内景気は緩やかながらも回復基調となりました。建設業界においては、国内の大型プロジェクトなどの進行もあり、民間の設備投資は前年と比較して増加傾向となりおおむね堅調に推移しました。当社グループは、第４次中期経営計画において「新たなイノベーションでビジネスモデルを進化更新させて、次の成長に繋げるポジションを獲得する」を基本方針とし、中期経営計画の推進タイトルを「Ｅｘ Ｐｏｓｉｔｉｏｎ（エクスポジション）」と定め、３つの重点施策である①新たな成長の実現（Ｅｎｇｉｎｅ）、②グループの生産性の向上（Ｅｆｆｉｃｉｅｎｃｙ）、③社会的要請への対応（ＥＳＧ）への対応を進めております。中期経営計画の２年目の重点課題として①Ｍ＆Ａを含めた新たな成長戦略への対応強化、②大阪・関西地域での万博及びその周辺開発への営業強化、③資材調達コスト、労務管理を含めた原価コントロールの３つに取り組んでまいりました。その結果、当連結会計年度は、2023年11月30日に人材サービス事業を営む㈱アヴァンセ・アジルの全株式を譲渡する一方、ＡＶＣ（オーディオ・ビジュアル＆コントロール）機器設備のシステムの企画から設計施工・保守管理までを行う㈱サンケンシステムを子会社化し、当社グループの事業ポートフォリオの再編を進め工事事業に経営資源を集中いたしました。また、主力事業である内装工事事業及び音響・照明設備事業においては大型の工事や大阪エリアの再開発案件などが堅調に推移し、売上高、利益ともに前年同期を上回りました。加えて、㈱アヴァンセ・アジルの全株式を譲渡したことにより特別利益として213百万円を計上いたしました。　この結果、当連結会計年度の売上高は12,626百万円（前年同期比10.2％増）、営業利益は270百万円（前年同期比60.4％増）、経常利益は245百万円（前年同期比38.6％増）、親会社株主に帰属する当期純利益は384百万円（前年同期比114.6％増）となりました。 事業別の営業概況は次のとおりであります。前連結会計年度において「その他」に含まれていた㈱ラルゴ・コーポレーション及び㈱エヌ・アイ・エル・テレコム並びに㈱アドバンテージの全株式を譲渡し、連結の範囲から除外したことに伴い、当連結会計年度より「その他」の区分を廃止しております。 （内装工事事業）内装工事事業は、㈱日商インターライフが展開しております。前連結会計年度からの持越し案件や受注済み案件の完工が進み、売上高及び利益面においても前年同期を大幅に上回る結果となりました。特に店舗・オフィスの内装下地工事を請け負う専業工事部門においては、大手ゼネコンからの受注拡大や再開発にともなう案件の大型化もあり堅調に推移いたしました。また大阪営業所においては、大阪・関西万博開催に向けた周辺地域の再開発に伴う受注などが堅調に推移いたしました。この結果、売上高は6,334百万円（前年同期比15.2％増）、セグメント利益は139百万円（前年同期比94.2％増）となりました。 （音響・照明設備事業）音響・照明設備事業は、㈱システムエンジニアリング、㈱サンケンシステムが展開しております。㈱システムエンジニアリングは、受注済みの大型工事案件の完工や保守サービス部門が堅調に推移したことに加え、地方自治体の防災管理センターシステムへの参入や大阪営業所における新規案件の受注も進んだことから、売上高、営業利益ともに前年同期を大きく上回りました。また、2023年11月30日付で子会社化した㈱サンケンシステムの2023年12月から2024年２月までの３ヶ月間の業績を含めております。この結果、売上高は4,451百万円（前年同期比25.0％増）、セグメント利益は269百万円（前年同期比73.7％増）となりました。 （設備・メンテナンス事業）設備・メンテナンス事業は、ファシリティーマネジメント㈱、玉紘工業㈱が展開しております。ファシリティーマネジメント㈱は清掃部門の回復と空調のオーバーホールや法定点検などの保守点検が堅調に推移し売上高は前年同期を上回ることができましたが、外注費や原材料費などの原価高騰の影響があり、営業利益は前年同期を下回りました。玉紘工業㈱は、区立小中学校のフロン点検など堅調に受注いたしましたが、一部の公共工事案件の進行が大幅に遅延していることに加え、公共工事の入札が不調であったことが影響し、売上高及び営業利益ともに前年同期を下回りました。この結果、売上高は1,153百万円（前年同期比10.0％減）、セグメント利益は41百万円（前年同期比43.8％減）となりました。 （人材サービス事業）人材サービス事業は、㈱アヴァンセ・アジルが展開しており、売上高は686百万円（前年同期比20.8％減）、セグメント利益は10百万円（前年同期比72.8％減）となりました。なお、㈱アヴァンセ・アジルの全株式を2023年11月30日付で譲渡いたしました。 また、当連結会計年度における財政状態の概況は次のとおりであります。(資産)当連結会計年度の資産合計は8,135百万円であり、前連結会計年度に比べ837百万円増加いたしました。これは受取手形、完成工事未収入金及び契約資産等が702百万円、未成工事支出金が162百万円、のれんが243百万円増加した一方、現金及び預金が367百万円減少したことなどによるものであります。(負債)当連結会計年度の負債合計は4,497百万円であり、前連結会計年度に比べ480百万円増加いたしました。これは工事未払金が235百万円、長期借入金（１年内返済予定の長期借入金を含む）が463百万円、契約負債が69百万円、賞与引当金が36百万円増加した一方、支払手形及び買掛金が437百万円減少したことなどによるものであります。（純資産)当連結会計年度の純資産合計は3,637百万円であり、前連結会計年度に比べ356百万円増加いたしました。これは利益剰余金が306百万円増加したことなどによるものであります。 ②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)は、前連結会計年度に比べ418百万円減少し、当連結会計年度末には1,354百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。（営業活動によるキャッシュ・フロー）営業活動の結果使用した資金は622百万円(前年同期161百万円の獲得)となりました。これは主に、税金等調整前当期純利益が482百万円、減価償却費が67百万円、株式給付引当金の増加額が24百万円、賞与引当金の増加額が26百万円、のれん償却額が39百万円、貸倒引当金の増加額が38百万円、未払消費税等の増加額が62百万円、契約負債の増加額が69百万円、法人税等の還付額が11百万円あった一方、子会社株式売却益が213百万円、受取手形、完成工事未収入金及び契約資産等の増加額が720百万円、棚卸資産の増加額が87百万円、仕入債務の減少額が299百万円、法人税等の支払額が164百万円あったことなどによるものであります。（投資活動によるキャッシュ・フロー）投資活動の結果使用した資金は57百万円(前年同期119百万円の獲得)となりました。これは主に、連結の範囲の変更を伴う子会社株式の取得による支出が291百万円、有形固定資産の取得による支出が27百万円あった一方、連結の範囲の変更を伴う子会社株式の売却による収入が267百万円あったことなどによるものであります。（財務活動によるキャッシュ・フロー）財務活動の結果獲得した資金は261百万円(前年同期728百万円の使用)となりました。これは主に、長期借入金による収入が純額で357百万円あった一方、配当金の支払額が80百万円あったことなどによるものであります。  ③　生産、受注及び販売の実績a. 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(千円)前期比(％)内装工事事業7,021,366132.6音響・照明設備事業3,972,008105.3設備・メンテナンス事業－－人材サービス事業－－合計10,993,375121.3 (注) 金額は販売価格によっております。 b. 受注実績当連結会計年度の受注状況をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高(千円)前期比(％)受注残高(千円)前期比(％)内装工事事業8,485,055185.83,092,931328.2音響・照明設備事業4,600,821129.47,836,790125.5設備・メンテナンス事業－－－－人材サービス事業－－－－合計13,085,876161.110,929,722152.1 (注) 当連結会計年度において、内装工事事業の受注残高に著しい変動がありました。これは主に大型工事案件の受注が増加したことによるものであります。 c. 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(千円)前期比(％)内装工事事業6,334,421115.2音響・照明設備事業4,451,129125.0設備・メンテナンス事業1,153,75090.0人材サービス事業686,78479.2合計12,626,084110.2 (注) セグメント間の取引については相殺消去しております。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。 ①　経営成績の分析当連結会計年度は、2023年２月期を初年度とする中期経営計画の推進タイトル「Ｅｘ Ｐｏｓｉｔｉｏｎ（エクスポジション）」の下、３つの重点施策である①新たな成長の実現（Ｅｎｇｉｎｅ）、②グループの生産性向上（Ｅｆｆｉｃｉｅｎｃｙ）、③社会的要請への対応（ＥＳＧ）への対応を進めてまいりました。中期経営計画の２年目となる2024年２月期の経営目標を連結業績において、売上高12,500百万円、営業利益300百万円、営業利益率2.4％とし、新型コロナウイルス感染症が５類感染症へ移行したことで、社会・経済活動が回復を遂げ、建設業界においては、国内の大型プロジェクトなどの進行もあり、売上高12,626百万円、営業利益270百万円、営業利益率2.14％となりました。中期経営計画の２年目の重点課題として①Ｍ＆Ａを含めた新たな成長戦略への対応強化、②大阪・関西地域での万博及びその周辺開発への営業強化、③資材調達コスト、労務管理を含めた原価コントロールの３つに取り組んでまいりました。また、2023年11月30日に人材サービス事業を営む㈱アヴァンセ・アジルの全株式を譲渡する一方、ＡＶＣ（オーディオ・ビジュアル＆コントロール）機器設備のシステムの企画から設計施工・保守管理までを行う㈱サンケンシステムを子会社化し、当社グループの事業ポートフォリオの再編を進め工事事業に経営資源を集中いたしました。その結果、内装工事事業は増収増益、音響・照明設備事業は増収増益、設備・メンテナンス事業は減収減益、人材サービス事業は減収減益となりました。売上高等の詳細な状況につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（1）経営成績等の状況の概要　①財政状態及び経営成績の状況」の欄に記載のとおりであります。なお、2025年２月期（第15期）の連結業績の見通しは、売上高13,500百万円（当期比6.9％増）、営業利益400百万円（当期比47.9％増）、経常利益390百万円（当期比58.7％増）、親会社株主に帰属する当期純利益300百万円（当期比22.1％減）を見込んでおります。当社グループは、2023年２月期を初年度とする中期経営計画を策定しております。その詳細につきましては、「第２　事業の状況　１　経営方針、経営環境及び対処すべき課題等　（2）経営上の目標達成状況を判断するための客観的な指標　（3）経営環境及び中長期的な会社の経営戦略」の欄に記載のとおりであります。 ②　キャッシュ・フローの状況の分析並びに資本の財源及び資金の流動性に係る情報当連結会計年度におけるキャッシュ・フローの状況につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（1）経営成績等の状況の概要　②キャッシュ・フローの状況」の欄に記載のとおりであります。当社グループは、事業の特性から通常は多額の設備投資等を必要とせず、当社グループの資金需要は、主に運転資金に係るものであります。この運転資金は、主に工事を遂行するための外注費、経費の支払い並びに販売費及び一般管理費等の営業費用の支払いに要するものであります。現状、これらの資金需要につきましては、当社グループ各社の余剰資金を当社へ集中し、一元管理を行うため「グループファイナンス」を導入し資金の効率化を図っております。また、必要に応じて金融機関からの借入を行う等、柔軟に対応することとしております。 ③　重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。連結財務諸表の作成にあたって、連結貸借対照表上の資産、負債の計上額及び連結損益計算書上の収益、費用の計上に影響を与える会計上の見積りを行う必要があります。当該見積りは、その時点の状況として適切であると考えられる様々な仮定に基づいて行っております。しかしながら、事業環境等に変化がある場合には、当該見積りと将来の実績が異なる場合があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　(1)　連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】当社は、2023年10月31日開催の取締役会において、当社の連結子会社である㈱アヴァンセ・アジルの全株式を譲渡することについて決議し、同日付で株式譲渡契約を締結いたしました。なお、株式の譲渡日は2023年11月30日であります。また、2023年11月28日開催の取締役会で㈱サンケンシステムの全株式を取得することについて決議し、同日付で株式譲渡契約を締結いたしました。なお、株式の取得日は2023年11月30日であります。本譲渡契約に伴い、㈱サンケンシステムは当社の連結子会社となっております。詳細は、「第５　経理の状況　１　連結財務諸表　注記事項（企業結合等関係）」に記載のとおりであります。 
研究開発活動	６ 【研究開発活動】該当事項はありません。
設備投資等の概要	１ 【設備投資等の概要】該当事項はありません。 
主要な設備の状況	２ 【主要な設備の状況】当社グループ(当社及び連結子会社)における主要な設備は、次のとおりであります。(1) 提出会社2024年２月29日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計本社他(東京都中央区他)全社（共通）賃貸不動産63,424―141,510(88.69)―204,93414(1)  (2) 国内子会社2024年２月29日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計㈱日商インターライフ本社他(東京都荒川区他)内装工事事業販売設備129,0140158,585(729.19)6,507294,10796(18)㈱システムエンジニアリング本社他(東京都台東区他)音響・照明設備事業統括業務販売設備144,737―213,706(110.38)28,331386,77668(7)ファシリティーマネジメント㈱本社他(東京都葛飾区他)設備・メンテナンス事業統括業務倉庫20,5052,667―6,11429,29729(161) (注) １．帳簿価額のうち、「その他」は、リース資産及び工具、器具及び備品の合計であります。２．従業員数の(  )は、臨時雇用者数を外数で記載しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式80,042,116計80,042,116  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月24日) 上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式20,010,52920,010,529東京証券取引所スタンダード市場単元株式数100株計20,010,52920,010,529――  
