項目	値
事業の内容	３【事業の内容】　当社の企業集団は、当社・子会社６社で編成され、その営んでいる主要な事業内容は次のとおりであります。(1）鉄道事業（１社）事業内容会社名鉄道事業当社 (2）不動産事業（１社）事業内容会社名賃貸・分譲・請負事業当社 (3）観光事業（２社）事業内容会社名遊船当社飲食・土産品販売業当社索道事業・動物園業宝登興業株式会社　※１（Ａ） (4）卸売・小売業（１社）事業内容会社名卸売・小売業株式会社秩鉄商事　※１（Ａ）（Ｂ）（Ｃ） (5）その他（４社）事業内容会社名バス事業・旅行業秩父鉄道観光バス株式会社　※１（Ａ）（Ｃ）建設・電気工事業株式会社秩父建設　※１（Ａ）（Ｃ）その他業株式会社長瀞不動寺奉賛会　※２、　秩父観光株式会社　※２　（注）１．※１は連結子会社、※２は非連結子会社であります。２．上記部門の会社数には当社及びその他連結子会社が重複しております。３．当社は（Ａ）の会社に対して施設等の賃貸を行っております。４．当社は（Ｂ）の会社より資材等の購入を行っております。５．当社は（Ｃ）の会社に対して業務を委託しております。６．当社の連結子会社であった秩父観光興業株式会社は、2023年10月１日付で、連結子会社である秩父鉄道観光バス株式会社を存続会社とする吸収合併により消滅したため、連結の範囲から除外しております。７．当連結会計年度より、セグメント区分を変更しております。詳細は、「第５ 経理の状況 １ 連結財務諸表等 (1) 財務諸表 （セグメント情報等）」に記載のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 会社の経営の基本方針　当社グループは、鉄道事業、不動産事業、観光事業、卸売・小売業、その他の事業を営んでおり、経営理念として以下を掲げ、人々の豊かな生活と未来を築くことを目指します。① お客様に対し、安全でゆとりとやすらぎのある快適なサービスを提供する。② 沿線地域社会の発展と環境保全に貢献する。③ これらを実現するため経営資源の充実と経営基盤の強化に全力を傾注する。　その他、経営理念に基づく基本方針として「安全基本方針」「環境経営基本方針」「人材育成基本方針」を定めています。 (2) 目標とする経営指標　株主の皆様からお預かりしております株主資本は、有効に活用させていただいておりますが、現在全社一丸となって収益構造の改善と累積損失の解消に取り組んでいるところであり、目標とする経営指標などにつきましては、安定的に収益が確保できる体制が確立できた段階で設定したいと存じます。 (3) 中長期的な会社の経営戦略　グループ全社が一丸となり、事業基盤の保持・強化を図りつつ、新たな事業構造の構築に向けた中長期的な戦略として、以下に基づき、具体的な対策を計画・推進してまいります。　① 輸送の安全の確保、安全の提供　② 誇りとやりがいのある、埼玉県北部で一番働きたい会社へ　③ ＩＣＴの積極的な活用　④ 安定した収益構造の構築　⑤ 環境の変化に応じた既存事業の見直し (4) 優先的に対処すべき事業上及び財務上の課題当社グループは、鉄道事業を柱として事業展開しており、公共交通機関としての「安全・安心・安定」を維持できる事業者であることが使命であり、輸送の安全、無事故無災害の達成を最優先課題に掲げております。この課題の達成に向け、全役員・従業員が、安全に対し常に意識を持ち業務にあたるとともに、近年頻発・激甚化する自然災害などに対応すべくソフト・ハード両面における取り組みを更に強化してまいります。なお、第４種踏切道の安全対策につきましては、根本的な解決に向け関係者との協議を継続、加速するとともに、緊急追加対策を実施してまいります。当社グループを取り巻く事業環境につきましては、当社沿線における居住人口の減少や諸物価の高騰によるコストの上昇により、引き続き予断を許さない状況にあります。公共交通事業者としての責務を果たし続けていくため、これらを織り込んだ適正な運賃・料金につきまして、お客様のご理解を得ながら見直しを進めてまいります。また、いわゆる「改正地域交通法」により創設、拡充された枠組みの有効な活用の道を探ってまいります。更には、当社及びグループ各社の観光事業における役割を精査し、当社グループにおける最適な観光事業体制の構築を図ります。加えて、駅前を中心とした不動産の有効活用を検討し実行してまいります。他方、今後の持続可能な成長を実現するためには、「人財」への投資は必要不可欠であります。人財への投資を増やしていき専門知識や経験を有する人財を育成するとともに、就業環境の改善を図り、従業員にとって魅力ある会社づくりを進めてまいります。また、お客様サービスの向上に努めるとともに、株主の皆様や沿線の市町、住民の皆様に、当社グループに対する良き理解者となってもらえるよう努め、信頼を積み重ねてまいります。今後も、一層の経営効率化による早期の業績回復と強固な経営基盤の構築を図り、もって、企業価値向上と地域貢献に努めてまいります。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は有価証券報告書提出日現在において当社グループが判断したものです。 (1）法的規制について　当社グループは鉄道事業を中心に事業を展開しておりますが、鉄道事業法、道路運送法をはじめ法令・規則等の規制を受けており、これら法令の変更・強化によって、当社グループの業績や財務状況に影響を及ぼす可能性があります。 （2）自然災害等のリスクについて　当社の路線は、羽生駅から三峰口駅までの本線と武川駅から三ヶ尻駅までの貨物線であり、当社グループの施設、設備も鉄道沿線に集中しているため、地震等の自然災害によって多大な損害を受ける可能性があります。　また、施設等の復旧までの間、列車の運休や遅延、その他による営業収益の減少と施設・設備の修復及び代替輸送のために、多額の費用を要することとなる可能性があります。 (3）依存度の高い取引先について　当社の主要株主である太平洋セメント株式会社のセメント原料等を輸送しており、その営業収益は、当社グループの全営業収益の25.8％を占めております。そのため、当社グループの業績は太平洋セメント株式会社の輸送方法の変更、輸送量の減少等によって影響を受ける可能性があります。 (4）金利の変動について　当社グループは鉄道事業を中心に継続的に設備投資を行っており、その資金は金融機関等からの借入により調達しておりますが、金利の変動によって、当社グループの業績や財務状況に影響を及ぼす可能性があります。 (5）原油価格の変動について　鉄道事業、バス事業においては、その動力を原油に依存しており、電気やガソリン、軽油などの価格が大きく変動した場合には、当社グループの業績や財務状況に影響を及ぼす可能性があります。 (6）テロの発生について　国際情勢の緊張状態が続いており、各国において公共交通機関等がターゲットになる危険性が指摘され、わが国も例外ではありません。当社グループの施設、車両において爆弾テロ等が発生した場合、多大な損害を受ける可能性があります。 (7）新型コロナウイルス感染症について　新型コロナウイルス感染症の流行が拡大した場合、利用客の減少による事業縮小や従業員の感染による休業等の可能性があります。　また、これらの事象が長期化した場合、当社グループの財政状態及び経営成績等に影響を及ぼす可能性があります。 (8）重要事象等について　当社グループは、新型コロナウイルス感染症拡大の影響などにより、業績に重要な影響を受けました。業績は回復傾向にあるものの、監査・保証実務委員会報告第74号「継続企業の前提に関する開示について」に照らすと、継続企業の前提に重要な疑義を生じさせる事象又は状況が存在しているものとみなされます。このような事象又は状況を解消するために、以下の課題に取り組んでまいります。 ・多面的な検証に基づく運賃・料金についての改定・沿線の各観光施設への周遊の機会増加を図るためグループ一体となった各種イベント、諸施策の実施・グループ全体の観光事業の再構築・安定的で収益力の高い不動産事業への転換・資金残高を踏まえた資産の有効活用と金融機関との関係の強化 　これらの施策により、翌連結会計年度の資金繰りは安定すると考えられることから、現時点において今後の事業継続に関して重要な不確実性は認められないものと判断しております。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当連結会計年度の末日現在において判断したものであります。 (1）経営成績等の状況の概要①財政状態及び経営成績の状況当連結会計年度におきましては、昨年５月に新型コロナウイルス感染症の感染症法上の分類が５類へ移行し、沿線においても、一定程度の人流回復が見られたものの、諸物価の上昇などにより、引き続き厳しい経営環境となりました。このような中、当社グループでは、沿線の市町や事業者、同業他社と連携した誘客活動を積極的に展開し、地域の活性化と収益の確保に努めました。また、組織の見直しやグループ会社の再編などを実行し、経営の効率化による業績の回復に取り組みました。なお、前期に多額の減損損失を計上したことにより、当期の減価償却費は大きく減少いたしました。この結果、当連結会計年度の営業収益は4,913百万円（前期比4.8％増）、営業利益は16百万円（前期は361百万円の営業損失）、経常利益は19百万円（前期は311百万円の経常損失）、親会社株主に帰属する当期純利益は92百万円（前期は5,046百万円の親会社株主に帰属する当期純損失）となりました。セグメントごとの業績は、次のとおりです。なお、当連結会計年度より、セグメント区分を変更しております。詳細は、「第５ 経理の状況 １ 連結財務諸表等 (1) 財務諸表 （セグメント情報等）」に記載のとおりであります。 （鉄道事業）　鉄道事業におきましては、輸送の安全性向上を図るため、設備面ではマイクロ無線局更新工事や連動装置更新工事などを実施するとともに、異常時訓練や警察・消防機関との共同訓練の実施、安全指導による従業員の意識向上に取り組みました。　旅客部門では、コロナ禍からの人流回復が見られる中、鉄道の魅力を活かした体験型イベントの開催や夜行貸切列車の運行、各種記念乗車券類の発売など、積極的な旅客誘致に取り組みました。これらにより、定期・定期外旅客の人員及び収入は前期に比べ増加いたしました。　貨物部門では、輸送量が増加したことにより、貨物収入は前期に比べ増加いたしました。　営業費用は、減価償却費や電力費などが減少いたしました。　この結果、営業収益は3,219百万円（前期比5.7％増）、営業損失は143百万円（前期は415百万円の営業損失）となりました。 (提出会社の鉄道事業営業成績）種別単位当連結会計年度自　2023年４月１日至　2024年３月31日対前期増減率（％）営業日数日3660.3営業キロ粁75.40客車走行キロ粁5,267,410.24.5貨車走行キロ粁3,757,828.04.0旅客人員定期人4,378,2002.2定期外人2,797,1578.9計人7,175,3574.7貨物屯数屯1,707,9041.5旅客収入定期千円636,9783.3定期外千円1,097,9569.4計千円1,734,9347.1貨物収入千円1,239,8124.0運輸雑収千円245,1254.1運輸収入合計千円3,219,8725.7１日１キロ運輸収入円1236.0乗車効率％14.6△0.7　（注）　乗車効率の算出方法輸送人員　×　実キロ　＝　延人キロ延人キロ　÷ （客車走行キロ×客車平均定員）＝　乗車効率乗車効率とは客車走行車両定員に対する旅客輸送量を見るためのものであります。 （営業成績）業種別当連結会計年度自　2023年４月１日至　2024年３月31日営業収益（千円）対前期増減率（％）鉄道事業3,219,8725.7営業収益計3,219,8725.7　（注）　セグメント間の取引については、相殺消去しておりません。 （不動産事業）　不動産事業におきましては、熊谷駅前駐車場の稼働率向上や新築アパートの賃貸開始などにより、賃貸収入は前期に比べ増加いたしました。　この結果、営業収益は370百万円（前期比6.0％増）、営業利益は184百万円（同15.6％増）となりました。 （営業成績）業種別当連結会計年度自　2023年４月１日至　2024年３月31日営業収益（千円）対前期増減率（％）土地建物販売業－－請負工事業31,961△5.0不動産賃貸業329,5486.4その他8,73350.3営業収益計370,2436.0　（注）　セグメント間の取引については、相殺消去しておりません。（観光事業）　観光事業におきましては、長瀞ラインくだりが荒川の水位低下による影響を受けたものの、各施設の料金体系の見直しや団体利用の増加などにより、前期に比べ増収となりました。　この結果、営業収益は424百万円（前期比5.1％増）、営業損失は１百万円（前期は30百万円の営業損失）となりました。 （営業成績）業種別当連結会計年度自　2023年４月１日至　2024年３月31日営業収益（千円）対前期増減率（％）遊船・索道業・動物園業他424,3255.1営業収益計424,3255.1　（注）　セグメント間の取引については、相殺消去しておりません。（卸売・小売業）　卸売・小売業におきましては、コンビニエンスストアやＳＬ車内販売などの収入が前期に比べ増加いたしました。　この結果、営業収益は603百万円（前期比10.8％増）、営業利益は22百万円（同14.0％増）となりました。 （営業成績）業種別当連結会計年度自　2023年４月１日至　2024年３月31日営業収益（千円）対前期増減率（％）卸売・小売業603,03410.8営業収益計603,03410.8　（注）　セグメント間の取引については、相殺消去しておりません。   （その他）　バス事業におきましては、貸切バス需要に一定程度の回復が見られたほか、高速乗合バスの運行も開始いたしましたが、依然として厳しい状況が続きました。建設・電気工事業におきましては、工事の受託が減少いたしました。　この結果、営業収益は702百万円（前期比4.2％増）、営業損失は54百万円（前期は110百万円の営業損失）となりました。 （営業成績）業種別当連結会計年度自　2023年４月１日至　2024年３月31日営業収益（千円）対前期増減率（％）バス事業318,86555.7建設・電気工事業346,991△17.9旅行業36,878△21.9営業収益計702,7364.2　（注）　セグメント間の取引については、相殺消去しておりません。 ②キャッシュ・フローの状況　現金及び現金同等物（以下「資金」という。）の期末残高は、前連結会計年度末に比べ171百万円増加し981百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動により得られた資金は34百万円となりました。これは、税金等調整前当期純利益102百万円の計上などによるものであります。 （投資活動によるキャッシュ・フロー）　投資活動により得られた資金は19百万円となりました。これは、投資有価証券売却による収入が528百万円となったことなどによるものであります。 （財務活動によるキャッシュ・フロー）　財務活動により得られた資金は116百万円となりました。これは、長期借入金の返済による支出1,214百万円となった一方で、長期借入れによる収入が1,370百万円となったことなどによるものであります。 ③生産、受注及び販売の実績　当社グループのサービスは、鉄道事業を中心として営業しており、生産規模及び受注規模を金額あるいは数量で示すことはしておりません。　このため生産、受注及び販売の状況については、「(1）経営成績等の状況の概要」における各事業のセグメント業績に関連付けて示しております。　なお、最近２連結会計年度の主な相手先別の営業収益及び当該営業収益の総営業収益に対する割合は次のとおりであります。相手先前連結会計年度自　2022年４月１日至　2023年３月31日当連結会計年度自　2023年４月１日至　2024年３月31日金額（千円）割合（％）金額（千円）割合（％）　太平洋セメント株式会社1,220,51526.01,265,73525.8  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、本文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容　当連結会計年度におきましては、昨年５月に新型コロナウイルス感染症の感染症法上の分類が５類へ移行し、沿線においても、一定程度の人流回復が見られたものの、諸物価の上昇などにより、引き続き厳しい経営環境となりました。　このような中、当社グループでは、沿線の市町や事業者、同業他社と連携した誘客活動を積極的に展開し、地域の活性化と収益の確保に努めました。また、組織の見直しやグループ会社の再編などを実行し、経営の効率化による業績の回復に取り組みました。なお、前期に多額の減損損失を計上したことにより、当期の減価償却費は大きく減少いたしました。　この結果、当連結会計年度の営業収益は4,913百万円（前期比4.8％増）、営業利益は16百万円（前期は361百万円の営業損失）、経常利益は19百万円（前期は311百万円の経常損失）、親会社株主に帰属する当期純利益は92百万円（前期は5,046百万円の親会社株主に帰属する当期純損失）となりました。　当社グループの経営成績に重要な影響を与える要因として、「３　事業等のリスク」に記載した事項が経営成績に重要な影響を与える可能性がありますが、その他に、当社グループは観光に関する事業が多く、また、地域も限定されているため、土曜日・日曜日・ゴールデンウィーク・夏休み等の天候不順が営業成績に重要な影響を与える要因になります。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　当連結会計年度のキャッシュ・フローの状況については、「(1）経営成績等の状況の概要」に記載のとおりであります。　当社グループは、運転資金、設備投資資金等の資金調達が必要な場合は、金融機関からの借入金によることを基本としております。　なお、翌連結会計年度における重要な設備投資の計画につきましては、「第３　設備の状況」に記載のとおりでありますが、現在のところ自己資金及び金融機関からの借入金以外の資金調達の計画はありません。 ③重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては「第５　経理の状況　１　連結財務諸表等（１）連結財務諸表　注記事項（重要な会計上の見積り）（固定資産の減損）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資については、経営基盤の強化を図るため鉄道事業を中心に726百万円の設備投資を実施いたしました。　セグメントごとの設備投資を示すと次のとおりであります。　鉄道事業においては、経営基盤の強化、保安度及びサービスの向上を図るため、メタル搬送装置新設工事や連動装置更新工事等、総額598百万円の設備投資を実施いたしました。　また、不動産事業においては99百万円、観光事業においては24百万円、卸売・小売業においては2百万円の設備投資をそれぞれ実施いたしました。　なお、当連結会計年度において重要な設備の除却、売却等はありません。
主要な設備の状況	２【主要な設備の状況】　当社グループ（当社及び連結子会社）の2024年３月31日現在におけるセグメント毎の設備の概要、帳簿価額並びに従業員は次のとおりであります。(1）セグメント総括表セグメントの名称帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）（面積㎡）建設仮勘定（千円）その他（千円）合計（千円）鉄道事業2,458,392273,5028,098,503(1,180,078.14）3,20072,89610,906,494254（47）不動産事業441,553－2,188,606（76,211.99）－6632,630,8236（0）観光事業17,70056,952196,242（89,893.21）－18,267289,16233（17）卸売・小売業38,703－－（－）－2,17540,8797（15）その他11,48957,847152,760（7,497.10）－3,256225,35481（20）小計2,967,839388,30110,636,112（1,353,680.44）3,20097,26014,092,714381（99）消去又は全社△1,514－357,121（408,532.17）－△8,133347,47328（14）合計2,966,325388,30110,993,233（1,762,212.61）3,20089,12614,440,187409（113）（注）１．上記のほかに賃借土地として三ヶ尻線用地があります。２．従業員数は就業人員であり、臨時雇用者数は、（　）内に年間の平均人員を外数で記載しております。 (2）提出会社①　総括表セグメントの名称帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）（面積㎡）建設仮勘定（千円）その他（千円）合計（千円）鉄道事業2,458,392273,5028,098,503（1,180,078.14）3,20072,89610,906,494254（47）不動産事業441,553－2,188,606（76,211.99）－6632,630,8236（0）観光事業9,362－183,713（73,367.60）－8,598201,67414（9）小計2,909,308273,50210,470,822（1,329,657.73）3,20082,15813,738,992274（56）消去又は全社30,088－519,979（430,418.75）－1,321551,38928（14）合計2,939,397273,50210,990,802（1,760,076.48）3,20083,47914,290,381302（70）（注）１．提出会社の全社資産には、連結子会社に賃貸している資産を含んでおります。２．従業員数は、就業人員（当社から社外への出向者を除く。）であり、臨時雇用者数は、（　）内に年間の平均人員を外数で記載しております。②　鉄道事業（従業員数254名）ａ　線路及び電路施設種別区間単線・複線の別営業キロ（km）駅数変電所数鉄道羽生～熊谷～三峰口武川～三ヶ尻単線75.440ヶ所８ヶ所　（注）　軌間は1.067ｍ、変電所電圧は1,500Ｖであります。ｂ　車両電動客車（両）制御客車（両）客車（両）電気機関車（両）貨車（両）蒸気機関車(両）計（両）3419４(1)17(128)134１(129)209　（注）　車両数中の（　）内は太平洋セメント㈱の出資車両で車籍は当社にあるので内書しております。ｃ　車庫及び工場事業所名所在地建物及び構築物土地帳簿価額（千円）面積（㎡）帳簿価額（千円）熊谷工場埼玉県熊谷市広瀬川原16,38444,141.00866,051 ③　不動産事業（従業員数６名）名称所在地土地建物及び構築物面積（㎡）帳簿価額（千円）総面積（㎡）帳簿価額（千円）賃貸面積（㎡）賃貸施設      秩父鉄道熊谷ビルほか（貸ビル、貸店舗、共同住宅他）埼玉県熊谷市13,818.071,277,4573,312.26268,4473,312.26寄居ショッピングセンターほか（貸店舗他）埼玉県大里郡寄居町9,332.29145,984122,635.66181122,635.66長生館ほか（旅館・ホテル、貸店舗、共同住宅他）埼玉県秩父郡長瀞町18,534.59306,6166,093.2085,4106,093.20その他（共同住宅、貸店舗他）埼玉県深谷市他34,527.04458,5473,964.9687,5143,964.96計 76,211.992,188,606136,006.08441,553136,006.08その他施設      倉庫埼玉県熊谷市－－150.00－－合計 76,211.992,188,606136,156.08441,553－ ④　観光事業（従業員数14名）名称所在地建物及び構築物土地帳簿価額（千円）面積（㎡）帳簿価額（千円）遊船　他埼玉県秩父郡長瀞町9,36273,367.60（25,044.00）183,713　（注）　（　）内は借用地で外書しております。(3)国内子会社①　観光事業（従業員数19名）会社名区間営業キロ本線延長駅数電圧（Ｖ）単線複線（ｍ）計（ｍ）単線複線（ｍ）計（ｍ）宝登興業宝登山麓～宝登山頂－832.0832.0－832.0832.0２ヶ所3,000 会社名所在地建物及び構築物土地帳簿価額（千円）面積（㎡）帳簿価額（千円）宝登興業埼玉県秩父郡長瀞町8,33716,525.61（26,864.00）12,529　（注）　（　）内は借用地で外書しております。 ②　卸売・小売業（従業員数７名）会社名所在地建物及び構築物土地帳簿価額（千円）面積（㎡）帳簿価額（千円）秩鉄商事埼玉県熊谷市38,703－－ ③　その他（従業員81名）ア　バス事業・旅行業（従業員数41名）会社名所在地建物及び構築物土地在籍車両数帳簿価額（千円）面積（㎡）帳簿価額（千円）乗合（両）貸切（両）特定（両）計（両）秩父鉄道観光バス埼玉県熊谷市11,4896,166.10130,383218626　（注）　土地の全部及び建物及び構築物の一部について、提出会社より賃借しており、その面積及び帳簿価額を含んで表示しております。 イ　建設・電気工事業（従業員数40名）会社名所在地建物及び構築物土地帳簿価額（千円）面積（㎡）帳簿価額（千円）秩父建設埼玉県秩父郡長瀞町－1,331.0022,376 (4）在外子会社　該当会社はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式4,000,000計4,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,500,0001,500,000東京証券取引所（スタンダード市場） 権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計1,500,0001,500,000－－  
