項目	値
事業の内容	 ３ 【事業の内容】当社グループは当社および子会社５社で構成され、室内装飾関連製品の開発・製造・販売を主な内容とし、事業活動を展開しております。当社グループの事業内容と当社および子会社の該当事業における位置付けは次のとおりであります。 〈室内装飾関連事業〉カーテンレール、インテリアブラインド、ロールスクリーン、ローマンシェード、アコーデオン式間仕切等の室内装飾関連品の開発・製造・販売を行っております。当社、P.T.トーソー・インダストリー・インドネシアおよび東装窓飾(上海)有限公司で製造を行い、国内外からの仕入品とともに、主に住宅市場を中心に代理店等を通じて販売しております。(1) 当社は、室内装飾関連製品であるカーテンレール類、ブラインド類および間仕切類の開発・製造・販売を行っております。(2) 連結子会社であるサイレントグリス株式会社は、スイス・サイレントグリス社との提携によりカーテンレール類ならびに各種ブラインド類の販売を行っており、当社は主として同社製品の生産を受託しております。(3) 連結子会社であるトーソーサービス株式会社は、室内外装飾品および建築金物商品の販売・取付施工を行っており、当社は同社へ当社製品を販売するとともに室内装飾関連製品の取付施工を委託しております。(4) 連結子会社であるP.T.トーソー・インダストリー・インドネシアは、カーテンレール類およびブラインド類の製造を行っており、当社は一部部品の有償支給を行うとともに、その主要部分を部品および製品として購入しております。(5) 連結子会社である東装窓飾(上海)有限公司は、中華人民共和国でのカーテンレール類およびブラインド類の製造販売を行っており、当社は同社へ一部部品の販売を行っております。 ＜その他＞ステッキ等の福祉用品の開発・販売を行っております。連結子会社であるフジホーム株式会社において、国内外からステッキ等の仕入を行い、主に代理店を通じてホームセンターおよび介護用品専門店等へ販売しております。 事業の系統図は次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1）会社の経営の基本方針当社グループは、以下の経営理念のもと、経営の中長期的な重要課題を、「室内装飾関連事業を中心に安定した収益基盤を構築する」、「顧客に利益をもたらす製品およびサービスの開発、提案を行う」、「管理機能の標準化、効率化を図り、生産性向上に努める」としております。 １. ＴＯＳＯは住生活を快適にする会社です。　　　私達は高い技術力に裏付けられた高品質の商品の提供を通じて、世界の人々の住生活環境向上に寄与します。２. ＴＯＳＯは新しい価値提案をする会社です。　　　私達は「市場の変化を先取りした製品とサービスの提供」と「提案活動」を通じて、お客様との共存共栄を図りながら、社会の発展に貢献します。３. ＴＯＳＯは環境を大切にする会社です。　　　私達は地球環境保全の視点に立った事業活動を行います。 (2）目標とする経営指標当社グループは、株主資本の効率的活用を目的に自己資本当期純利益率（ROE）を最も重要な経営指標としております。2016年度よりスタートした経営ビジョン「Vision2025」では、高収益体質への転換及び成長戦略の推進を図り、最終年度の連結目標数値として、売上高270億円、自己資本当期純利益率（ROE）８％以上を目指してまいります。なお、新型コロナウイルス感染症の影響等に鑑み、期間を一年延長して最終年度を2026年度といたしました。 (3）中長期的な会社の経営戦略および対処すべき課題今後の見通しにつきましては、引き続き新型コロナウイルス感染症の影響による世界的な経済活動の停滞に加え、原材料価格のさらなる高騰やウクライナ情勢の動向、物流費の上昇、国内の個人消費や住宅投資の低迷等もあり、経営環境は予断を許さない状況が続くものと予想されます。当社グループといたしましては、経営ビジョン「Vision2025」の実現に向け、引き続き新製品開発力や市場への対応力の強化に取り組んでまいります。中長期の展望では、住宅分野の深耕とあわせて需要の拡大が見込まれる宿泊施設をはじめとした非住宅領域の取り込みを進め、アジアを中心とした海外販売の強化や当社グループの保有技術を活用した用途開発、ステッキ等福祉用品等の新規分野でのビジネス領域拡大に取り組み、持続的な企業成長を図ってまいります。また、原価低減、総費用低減の徹底を図り、高収益体質への転換と競争力強化に取り組んでまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。　(1) 事業内容について当社グループの主たる事業領域である室内装飾関連事業では、主に窓周りを主体とした室内装飾関連品の開発・製造・販売を行っております。これらの製品の販売は建設業界の景気動向と同様に民間住宅投資額や公共事業投資額の変動に左右されることがあります。また、その他の事業に該当するステッキ等の福祉用品の開発・販売につきましても、消費志向の変化に左右されることがあります。当社グループといたしましては、高付加価値の製品の提供および取扱い領域の拡大等により、当該影響の軽減を図るべく努力してまいりますが、変動の大きさによっては当社グループの経営成績等に影響を及ぼす可能性があります。 (2) 材料調達価格の変動による影響について当社グループの一部の製品および材料等には、鋼板やアルミ材、天然木のように市場の相場の影響や資源環境保護政策の強化等により購入価格が変動するアイテムが含まれております。これらの要因による材料調達価格の変動は、当社グループの経営成績等に影響を及ぼす可能性があります。　(3) 為替相場の変動による影響について当社グループの製品および材料等につきましては、海外からの輸入商品が含まれているため、当社グループは為替相場の変動リスクをヘッジする目的で為替予約を行っております。しかしながら為替予約により当該影響をすべて排除することは不可能であり、為替相場の変動は、当社グループの経営成績等に影響を及ぼす可能性があります。　(4) 諸外国における政治・経済情勢等の変化について当社グループでは、インドネシア共和国、中華人民共和国での事業展開を図っており、当該進出国の政治・経済情勢、法制度等に著しい変化が生じた場合には、当社グループの経営成績等に影響を及ぼす可能性があります。　(5) 自然災害・事故等のリスクについて当社グループは、国内外に生産拠点を配置しておりますが、大規模地震や気候変動に伴う自然災害や火災等の突発的な事故の発生により、当社グループの建物・生産設備等が多大な被害を受けた場合は、操業の一時的な中断や、復旧費用等が発生する恐れがあり、経営成績および財務状況に影響を及ぼす可能性があります。 (6) 感染症発生に関するリスクについて新型コロナウイルス感染症を含む感染症の発生及び拡大により、当社グループが事業を展開している地域における安定的な販売活動や生産・物流体制に支障をきたした場合、当社グループの経営成績等に影響を及ぼす可能性があります。また、日本国内における感染拡大の長期化等による国内全体の景気悪化や個人消費の低迷に伴い、当社の財政状態及び経営成績に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループの財政状態、経営成績およびキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績の状況の概要当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の影響が残る中、行動制限の緩和等により経済活動に持ち直しの動きも見られましたが、感染の再拡大やウクライナ情勢の長期化、資源・エネルギー価格の高騰、急激な為替変動など、依然として景気の先行きは不透明な状況が続きました。当社グループ事業に関連の深い建設市場におきましては、非住宅向けの建築着工床面積は増加傾向にて推移したものの、新設住宅着工戸数は持家を中心に減少に転じたことに加え、世界的な原材料価格の高騰や物価上昇など、取り巻く経営環境は依然として厳しい状況が続きました。このような環境の下で、当社グループは「Vision2025」第２フェーズ（2020～2023年度）の２期目として、引き続き主力の住宅分野の深耕とあわせて、非住宅分野や海外事業、新規分野への営業活動を展開し、成長戦略を推進しました。これらの結果、当連結会計年度における売上高は21,298百万円(前期比2.1％増加)、営業利益は719百万円(前期比8.3％減少)、経常利益は752百万円(前期比8.8％減少)、親会社株主に帰属する当期純利益は367百万円(前期比31.0％減少)となりました。　〈経営者の視点による当期経営成績の認識および分析〉売上高は、住宅市場での販売が前年を下回りましたが、非住宅分野や海外、福祉用品の販売が前年を上回ったことで、前期比2.1％増加となりました。売上総利益率は、40.6％と前期を下回りました（前期は42.2％）。資材ロスの低減や、生産工程の見直しなどの原価低減に努めましたが、世界的な原材料価格の高騰や為替変動等が影響しました。原価低減については、引き続き「Vision2025」の重点施策として継続的な取り組みを推進していきます。販売費及び一般管理費は、新製品の発売や展示会開催に伴う販売促進関連費用等は増加したものの、無形固定資産の償却年数経過による減価償却費の減少等により、前期比1.1％減少となりました。営業外損益全体では、役員保険解約返戻金の発生等により利益額は増加しましたが、為替差損の影響等により、32百万円の利益（前期は39百万円の利益）、また、特別損益全体では、1百万円の損失（前期は0百万円の損失）となりました。当社では、2016年４月より経営ビジョン「Vision2025」をスタートさせておりますが、新型コロナウイルス感染症の影響等に鑑み、一年延期して2026年度までの目標とすることにいたしました。2020年４月より始動した第２フェーズにつきましても、2023年度までの目標とし、引き続き３つの重点施策（新しい企業価値創造、成長戦略の推進、強固な経営基盤の再整備）を推進しました。当期は、非住宅分野や海外事業、新規分野（ステッキ等福祉用品）等成長戦略で一定の成果が得られましたが、原材料価格の高騰や為替変動の影響を大きく受けました。今後も住宅分野での停滞を補うため、さらなる高収益体質への転換に向けた取り組みとあわせて一層の成長戦略の推進が必要と認識しております。目標とする経営指標として掲げている自己資本当期純利益率（ROE）につきましては、原材料価格の高騰や為替変動の影響による売上総利益率の低下等により、親会社株主に帰属する当期純利益が減少したことで、2.7％（前期は4.1％）となりました。なお、当連結会計年度におきましては、2022年７月12日開催の取締役会決議に基づき、７月28日付で譲渡制限付株式報酬として自己株式24,494株を処分しております。 セグメントの業績は次のとおりであります。(室内装飾関連事業)室内装飾関連事業においては、新製品の発売に加え、「トーソーウインドウファッションフェア」や「with Curtains」といったイベント開催等、営業活動の強化を行いました。また、非住宅分野や海外での販売が前期を上回ったことや、カーテンレールの価格改定による寄与もあり、売上高は20,860百万円(前期比1.9％増加)となりました。セグメント利益については、原材料価格の高騰や営業活動費用の増加等が影響し、702百万円(前期比8.7％減少)となりました。 (その他)ステッキ等の福祉用品の販売活動や原価低減等を推進しました。段階的な行動制限の緩和等による経済活動の持ち直しが進む中、取引先との取り組み強化等の販売活動推進により、売上高は437百万円(前期比10.8％増加)となりました。セグメント利益については、資源・エネルギー価格の高騰や為替変動の影響を受け、17百万円(前期比9.2％増加)となりました。　(注) セグメント別の記載において、売上高については「外部顧客への売上高」について記載しております。  (2) 生産、受注及び販売の状況① 生産及び仕入実績イ　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自　2022年４月１日　至　2023年３月31日)前年同期比(％)室内装飾関連事業(千円)16,839,629100.7　報告セグメント計(千円)16,839,629100.7その他(千円)－－合計(千円)16,839,629100.7 　(注) 金額は、販売価格によっており、セグメント間の取引については相殺消去しております。 　なお、当社グループの主たる生産を行っている提出会社の最近２事業年度の品目別生産実績は、次のとおり　であります。品　　目前事業年度(自　2021年４月１日　至　2022年３月31日)当事業年度(自　2022年４月１日　至　2023年３月31日)カーテンレール類(千円)6,222,9646,719,046ブラインド類(千円)10,153,0699,800,087間仕切類(千円)182,550166,738合計(千円)16,558,58316,685,871 　(注) 金額は、販売価格によっております。 ロ　当連結会計年度における仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自　2022年４月１日　至　2023年３月31日)前年同期比(％)室内装飾関連事業(千円)4,645,794106.5その他(千円)253,953113.3合計(千円)4,899,748106.8 　(注) 金額は、仕入価格によっており、セグメント間の取引については相殺消去しております。  　なお、当社グループの主たる仕入を行っている提出会社の最近２事業年度の品目別仕入実績は、次のとおり　であります。品　　目前事業年度(自　2021年４月１日　至　2022年３月31日)当事業年度(自　2022年４月１日　至　2023年３月31日)カーテンレール類(千円)2,114,6602,183,959ブラインド類(千円)693,458672,249間仕切類(千円)42,21437,304その他(千円)1,357,3451,601,281合計(千円)4,207,6794,494,795 　(注) 金額は、仕入価格によっております。 ② 受注状況当社グループの販売品目は広範囲かつ多種多様であり、見込生産を行っている品目が多いため、セグメントごとの受注状況の記載を省略しております。なお、販売品目の一部を受注生産している提出会社の当事業年度の品目別受注状況は、次のとおりであります。品　　目受注高前年同期比(％)受注残高前年同期比(％)ブラインド類(千円)8,632,49995.9195,432115.2間仕切類(千円)196,90993.42,472109.4合計(千円)8,829,40995.8197,904115.1  ③ 販売実績当社グループの販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自　2022年４月１日　至　2023年３月31日)前年同期比(％)室内装飾関連事業(千円)20,860,695101.9　報告セグメント計(千円)20,860,695101.9その他(千円)437,662110.8合計(千円)21,298,357102.1 　(注) １．セグメント間の取引については相殺消去しております。　２．主要顧客(総販売実績に対する割合が10％以上)に該当するものはありません。 　なお、当社グループの主たる販売を行っている提出会社の品目別販売実績は、次のとおりであります。品　　目前事業年度(自　2021年４月１日　至　2022年３月31日)当事業年度(自　2022年４月１日　至　2023年３月31日)カーテンレール類(千円)8,505,6438,777,318ブラインド類(千円)9,018,0398,606,287間仕切類(千円)210,621196,687その他(千円)1,924,4562,232,686合計(千円)19,658,76119,812,978   (3) 財政状態①資産、負債および純資産の状況当連結会計年度末の総資産については、電子記録債権、原材料及び貯蔵品等の増加があったものの、現金及び預金、退職給付に係る資産等の減少により、前連結会計年度末と比較して32百万円減少し、20,469百万円となりました。負債については、電子記録債務、繰延税金負債等の増加があったものの、1年内返済予定の長期借入金等の減少により、前連結会計年度末と比較して366百万円減少し、6,856百万円となりました。純資産については、退職給付に係る調整累計額等の減少があったものの、利益剰余金等が増加したことにより、前連結会計年度末と比較して334百万円増加し、13,613百万円となりました。当連結会計年度末における当社グループの財政状態は、1年内返済予定の長期借入金等の減少により流動比率は263.0％（前期末246.3％）となっております。また自己資本比率は、66.2％（前期末64.5％）となっております。目標とする経営指標としている自己資本当期純利益率（ROE）は、2.7％（前期末4.1％）となっております。 ②キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)は、営業活動、投資活動、財務活動によるキャッシュ・フロー等の合計が前連結会計年度末に比べ537百万円減少し、3,275百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。　(営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローは、606百万円の収入(前連結会計年度は1,332百万円の収入)となりました。これは主に、売上債権の増加による支出165百万円、棚卸資産の増加による支出257百万円があったものの、税金等調整前当期純利益751百万円、減価償却費525百万円があったことによるものです。　(投資活動によるキャッシュ・フロー)投資活動によるキャッシュ・フローは、581百万円の支出(前連結会計年度は564百万円の支出)となりました。これは主に有形固定資産の取得による支出441百万円、無形固定資産の取得による支出54百万円があったことによるものです。 (財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローは、653百万円の支出(前連結会計年度は839百万円の支出)となりました。これは主に長期借入金の返済による支出474百万円があったことによるものです。　(4) 資本の財源及び資金の流動性に係る情報当社グループの運転資金、設備投資等資金の調達は、営業活動によるキャッシュ・フローから創出される自己資金のほか、必要に応じて金融機関からの借入により行っております。 なお、当社グループの資金効率化を図るため、国内連結子会社は金融機関からの資金調達を行わず、当社と金銭貸借を行っております。 資金需要のうち、生産に関する原材料購入費、製造費および販売に関する販売費及び一般管理費の運転資金は、自己資金および金融機関からの短期借入を基本としております。設備投資等資金に関しましては、必要に応じて金融機関からの長期借入にて行います。   (5) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表の作成にあたっては、資産、負債及び収益、費用の報告金額に影響を与える仮定、見積り及び判断をしておりますが、これらの仮定、見積り及び判断については不確実性を伴うため、実際の結果と異なる場合があります。連結財務諸表作成にあたって用いた会計上の見積り及び仮定のうち、重要となるものは「第５ 経理の状況 １．連結財務諸表等 注記事項（重要な会計上の見積り）」に記載しております。  
経営上の重要な契約等	５ 【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループは、企業活動を通じて住生活環境の向上に貢献する事を目的に、「高い技術力に裏付けられた高品質の商品の提供」「市場の変化を先取りした商品とサービスの提供」「地球環境保全の視点に立った事業活動」を経営理念として新製品の研究開発を行っております。室内装飾関連事業では、当社の商品開発本部を中心に新製品の開発及び既存品の改良を推進しております。当連結会計年度の成果として、カーテンレール類では2021年度に発売した「ハンギングバー」に、マンションや建売住宅、既存住宅等でも取り付けできるよう、軽量鉄骨下地にも対応した製品を拡充しました。ブラインド類では、プリーツスクリーンにて近時増加している畳コーナーにおすすめの新スクリーンを発売しております。当社ではサステナビリティへの取り組みの一環として環境にやさしい製品開発を進めており、当連結会計年度では、省エネ性能を有するハニカムスクリーンやグリーン購入法対象品の拡充を行いました。その他の事業では、フジホーム株式会社を中心に、他企業との共同開発や、またトーソーの商品開発本部とも連携し、ステッキ等の福祉用品の新製品開発を行っております。当連結会計年度は、2023年度の発売に向け、業界初のリハビリ兼用杖である「リハステッキ」等の企画・開発を行いました。なお、当連結会計年度における研究開発費は、室内装飾関連事業において89百万円、その他の事業に０百万円、総額で89百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、セグメントにおける室内装飾関連事業で、総額476百万円の設備投資を実施いたしました。セグメントごとの設備投資等の概要は、次のとおりであります。 (室内装飾関連事業)当社において、工場生産設備、管理業務設備等、全体では476百万円の設備投資を実施いたしました。なお、当連結会計年度において生産能力に重要な影響を及ぼす資産の売却、撤去等はありません。 (その他)その他事業では、ステッキ等の福祉用品について設備の取得等は行っておりません。  
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社   2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産(無形含む)その他合計つくば工場(茨城県つくばみらい市)室内装飾関連事業カーテンレール等生産設備229,649167,962365,867(69,997)21,17768,534853,191 152[19]水海道工場(茨城県常総市)室内装飾関連事業ブラインド等生産設備265,887217,644648,865(32,681)-20,9831,153,381 62[43]兵庫工場(兵庫県篠山市)室内装飾関連事業ブラインド等生産設備110,72733,608128,435(7,746)-1,358274,129 15[37]本社(東京都中央区)室内装飾関連事業その他設備127,1985,69933,906(362) 3,76882,832253,406 66[3]福岡支店(福岡県糟屋郡篠栗町)室内装飾関連事業その他設備19,96770628,132(6,324)-1,22250,029 20[7] (注)　帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定を含んでおりません。  (2) 国内子会社    2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計サイレントグリス株式会社本社(東京都新宿区)室内装飾関連事業その他設備---(-)-294294 14[1]トーソーサービス株式会社本社(東京都中央区)室内装飾関連事業その他設備982--(-)1075111,601 24[9]フジホーム株式会社本社(東京都中央区)その他その他設備---(-)-00 10[1] (注)　帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定を含んでおりません。 (3) 在外子会社    2022年12月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計P.T.トーソー・インダストリー・インドネシア本社工場(インドネシア共和国西ジャワ州)室内装飾関連事業カーテンレール部品等生産設備62,75571,810183,685(30,855)-31,879350,130 250[116]東装窓飾(上海)有限公司本社工場(中華人民共和国上海市)室内装飾関連事業ブラインド等生産設備-4,897-(-)-2,1557,052 15[4] (注) １．帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定を含んでおりません。２．P.T.トーソー・インダストリー・インドネシアの帳簿価額のうち「土地」は、「連結財務諸表作成におけ る在外子会社の会計処理に関する当面の取扱い」(実務対応報告第18号平成27年３月26日)を適用し、連結 上必要な修正を行い、長期前払費用に振替えております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式30,000,000計30,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式10,000,00010,000,000東京証券取引所スタンダード市場単元株式数は100株単位であります。計10,000,00010,000,000――  
