項目	値
事業の内容	 ３ 【事業の内容】当社グループ(当社及び当社の関係会社)は、当社、連結子会社７社、非連結子会社３社、持分法適用関連会社６社、及び持分法非適用関連会社７社により構成され、紙パルプ製品の製造販売、発電事業を主な内容とし、さらに、セルロース・ナノファイバー関連製品の製造・販売、紙加工品の製造・販売、原材料等の供給、製品の断裁加工・選別包装、並びに製品の物流及びその他のサービス等の事業活動を展開しております。当社グループの事業内容及び事業に係る位置付けは、次のとおりであります。なお、セグメントと同一の区分であります。　紙・パルプ製造事業事業の内容主要製品会社名紙・パルプ製造新聞用紙、印刷用紙、包装用紙、特殊紙、板紙及び加工品、パルプ、マプカ関連製品当社、三善製紙㈱、O&amp;Cアイボリーボード㈱、中越エコプロダクツ㈱(会社総数４社) 　発電事業事業の内容主要製品会社名売電事業発電事業当社(会社総数１社) 　その他事業の内容主要製品会社名ナノフォレスト事業セルロース・ナノファイバー関連製品当社(会社総数１社)紙加工品の製造・販売―O&amp;Cペーパーバッグホールディングス㈱(会社総数１社)紙袋、紙管、段ボール中越パッケージ㈱、中部紙工㈱、王子製袋㈱、王子包装(上海)有限公司、中央紙工㈱、㈱楠見製袋所、Japan Paper Technology(Viet Nam) Co.,Ltd.、Japan Paper Technology Dong Nai(VN)Co.,Ltd.(会社総数８社)造林・緑化事業及び薬品製造造林、緑化事業、排水処理薬品他中越緑化㈱、㈲南薩緑化センター、中越物産㈱(会社総数３社)植林事業―Acacia Afforestation Asia Co.,Ltd.(会社総数１社)巻取原紙用紙管加工―中越物産㈱(会社総数１社)紙断裁選別包装―中越ロジスティクス㈱、中越物産㈱、石川紙工㈱(会社総数３社)機械設備設計施工・修理―中越テクノ㈱(会社総数１社)紙パルプ及び原材料他輸送―中越ロジスティクス㈱、中越物産㈱(会社総数２社)木材チップの製造・仕入・販売木材チップ中越緑化㈱、中越パルプ木材㈱、OCMファイバートレーディング㈱(会社総数３社)保険代理業―共友商事㈱(会社総数１社)産業廃棄物処理―エヌシー共同開発㈱(会社総数１社)土木建築請負―中越ロジスティクス㈱(会社総数１社)不動産賃貸―当社(会社総数１社)   ［事業系統図］　以上述べた事項を事業系統図によって示すと次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。　(1) 会社の経営の基本方針当社グループは、永続的発展のため、ひたむきに人を大切にしたものづくりに努め、国際競争を勝ち抜く、強い企業創りを目指しております。その実現のため、経営理念に“愛され信頼される企業に”を第一に掲げ、コンプライアンスに徹し、真摯で誠実な企業活動を旨として、品質第一主義と弛まざる技術革新で顧客満足を希求するとともに、地域社会との共存共栄を図ってまいります。さらに企業の社会的責任の視点に立って、環境と社会に貢献し、向上心あふれる働きがいのある会社づくりに励み、企業価値を高めてまいります。　(2) 目標とする経営指標① 2025年度までに、営業利益40億円、ＲＯＥ５％の収益を確保します。② 製造工程における化石燃料由来のＣＯ₂排出量を2030年度までに2013年度比50％削減することを目標として掲げ、達成に向けて取り組んでまいります。　(3) 会社の経営戦略当社グループは、2030年に目指す姿を「ビジョン2030」として掲げており、既存事業の発展・環境ビジネスの発展・イノベーションにより、森林資源の有効活用を通した循環型社会の構築と、持続可能な未来の実現に取り組みます。またカーボンニュートラル社会の実現に向けて、事業活動におけるＣＯ₂排出量削減の新たな目標に向けた取り組みを進めています。「ビジョン2030」の実現に向けて、「既存事業の構造転換」「森林資源を活用した環境投資・環境ビジネス推進」を柱とした「中期経営計画2025」の取り組みを進めています。「既存事業の構造転換」では、グラフィック用紙の需要減少への対応として高岡工場６号抄紙機の停機による印刷情報用紙の生産集約を図ります。また、コロナ禍で高まった家庭紙分野の需要は今後成長が期待できる分野であることから家庭紙分野へ新規参入します。さらに事業領域拡大としてパルプの増産、販売強化に取り組みます。グループ事業においては、他社商権の譲受による販路拡大、文具事業の整理など選択と集中による収益力の強化を目指します。「森林資源を活用した環境投資・環境ビジネスの推進」においては、新素材ＣＮＦ実用化の加速や、脱プラスチックへの対応として新素材マプカを製造する中越エコプロダクツ事業の早期事業化を目指します。また、カーボンニュートラル社会の実現に向けて、新たなバイオマス発電設備の設置、既存ボイラーの脱石炭、植林事業の検討を進めます。　(4) 会社の対処すべき課題当社グループを取り巻く経済環境は、緊迫化する中東情勢、長期化するロシア・ウクライナ情勢等の海外要因に加え、人手不足を受けての人件費の上昇、物流の2024年問題への対応、円安等によるコスト増加により厳しい環境が想定されるとともに、国内紙需要は更なる減少が見込まれております。このような状況下、以下の諸施策に取り組んでまいります。  ① 収益基盤の強化収益基盤拡充のため、引き続き以下に取り組んでまいります。・販売強化の取り組み新規販路の開拓に取り組むとともに、状況に応じた有利品種への置き換えによる販売製品の最適な構成を追求し、収益確保に努めます。・原材料調達コストの低減引き続き、海外産木材チップと比べ価格的に優位である国内産木材チップの集荷を増やし、製造工程で使用する諸資材の原価低減に努めます。・安定操業と製造コストの削減安定操業により収益基盤を確保するとともに、操業効率の改善により、製造コストの圧縮に努めます。 ② 中期経営計画の取り組み当社グループは、2030年に目指す姿を掲げた「ビジョン2030」と、その実現のために収益目標と環境目標を定めた「中期経営計画2025」を推進しております。・既存事業の構造転換主にグラフィック用紙を生産していた高岡工場６号抄紙機の跡地に家庭紙の抄紙機を新設し、2024年２月に営業運転を開始しました。新設した家庭紙抄紙機は、年間約22,000ｔの生産能力を有しており、ティシュ・タオルペーパー・トイレットペーパーの原紙を生産・販売する予定です。早期に安定操業を確立し、競争力のある原紙を供給できる体制を整えていきます。外販パルプについては生産体制の強化、新規需要の取り込みを図り、2023年度は「中期経営計画2025」計画期間前の2020年度比で大幅な増産・増販となりました。・森林資源を活用した環境投資・環境ビジネス推進セルロースナノファイバー事業については、化粧品用途向けの原料の販売を開始しました。また、植物向けの新たな物理的防除資材に関する取り組みが、農林水産省「みどりの食料システム戦略に基づく基盤確立事業実施計画」に認定されました。現在当社のＣＮＦの独自性を活かし、養鶏・農業資材用途や、樹脂・ゴム・再生プラスチック分野への展開を進めており、売上規模の拡大に向けて取り組んでまいります。 ③ サステナビリティの取り組み当社グループは「ビジョン2030」に掲げた「既存事業の発展・環境ビジネスの発展・イノベーションにより、森林資源の有効活用を通じた循環型社会の構築と持続可能な未来を実現する」ために、サステナビリティ活動を推進しております。 a.気候変動対応・TCFD（気候関連財務情報開示タスクフォース）提言への賛同を表明し、提言に沿って事業への影響の分析を行い、重要なリスク・機会を開示しております。また製造工程における化石燃料由来のＣＯ₂排出量を2030年度までに50％削減（2013年度比）を目標として掲げております。・2024年度にＧＸリーグに新規参画し、今後ＧＨＧ排出量削減やサプライチェーンでの取り組み、グリーン市場創出に向けた取り組みを進めてまいります。・港湾・臨海部を脱炭素化する「カーボンニュートラルポート」形成に向けた港湾脱炭素化推進協議会が立ち上げられ、川内工場は川内港（鹿児島県薩摩川内市）、高岡工場と二塚製造部は伏木富山港（富山県高岡市）の協議会への参加を表明し、今後取り組みを進めてまいります。 b.人的資本への取り組み「人材育成に関する方針」「社内環境整備に関する方針」を定め、2033年３月までに管理職に占める女性労働者・中途採用者の合計割合を25％以上、2026年３月までに育児休業取得率を男女ともに100％とする目標を設定し、取り組みを進めております。
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。①　国内需要及び市況の変動リスク当社グループの売上高の８割を占める紙・パルプ製造事業は概ね内需型産業であり、国内景気の影響を大きく受けます。国内景気の浮沈による国内需要の動向や市況価格の変動により、経営成績及び財政状態に影響を及ぼす可能性があります。紙の国内需要については既に減少傾向にあり、当該リスクへの対応を喫緊の課題として認識して、「中期経営計画2025」で既存事業の構造転換を計画し、家庭紙分野への新規参入やパルプの増産、販売強化に取り組んでおります。②　原材料購入価格の変動リスク当社グループはチップ、重油、古紙、薬品などの諸原燃材料を購入しておりますが、それぞれの国際市況、国内市況の変動により、経営成績及び財政状態に影響を及ぼす可能性があります。③　地球環境に対するリスク当社グループは、気候変動対策を目的に、化石燃料使用の規制強化やそれに伴うコストの増加、紙をつくる上で、重要な原材料である木材の持続可能ではない調達の規制強化により、経営成績及び財政状態に影響を及ぼす可能性があります。④　地域環境汚染に対するリスク当社グループは、環境規制遵守ができないことによる環境保護に関する風評リスク(地域社会との関係悪化に伴う反対運動の発生など)により、経営成績及び財政状態に影響を及ぼす可能性があります。⑤　為替レートの変動リスク当社グループは輸出入取引をしており、このため当該国との取引通貨が為替変動することにより、経営成績及び財政状態に影響を及ぼす可能性があります。⑥　金利の変動リスク当社グループは、従来よりグループファイナンスによる資金の効率化に取り組んでおりますが、今後の金利の変動によっては経営成績及び財政状態に影響を及ぼす可能性があります。⑦　災害リスク天変地異などの自然災害、テロなどの人的災害などによって、当社グループの生産設備に多大な被害を被ることにより、経営成績及び財政状態に影響を及ぼす可能性があります。当該リスクへの対応としてＢＣＰ(事業継続計画)を策定しております。⑧　新型コロナウイルス感染症のリスク世界的な新型コロナウイルス感染症の感染拡大影響による需要減少、当社グループの従業員が新型コロナウイルスに感染した場合や、政府・地域行政機関からの要請等により、生産活動を一時的に停止した場合、経営成績及び財政状態に影響を及ぼす可能性があります。拡大する感染症への対策として、当社グループでは新型コロナウイルスの拡散防止と社員の健康・安全・雇用確保を最優先に、国内拠点の一部において在宅勤務を推進しております。工場での生産活動につきましては、政府や地域行政機関の方針に従い、感染防止に留意しながら稼働を継続しております。また、中越エコプロダクツ事業において、新型コロナウイルス感染症の影響を受け、スケジュールが大幅に遅れておりますが、製造設備の早期営業運転を目指して取り組んでおります。⑨　訴訟リスク当社グループの事業活動の遂行に当たっては、様々な法規制の適用下にあって、それらによる訴訟等のリスクにさらされる可能性があり、その結果、経営成績及び財政状態に影響を及ぼす可能性があります。⑩　偶発債務当社グループは、上記以外の項目に関しても偶発債務に起因する損失が発生するリスクがあり、その結果、経営成績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社)の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。① 財政状態及び経営成績の状況当社グループを取り巻く経済環境は、新型コロナウイルス感染症の行動制限撤廃によるインバウンド需要の増加、人流の回復による個人消費の持ち直しなどから社会経済活動の正常化が進み、緩やかな景気回復の動きが見られました。一方、中東情勢の緊迫化、原材料・エネルギー価格の高止まり、円安の進行、物価上昇など、依然として先行きは不透明な状況が続いております。このような状況のなか当社グループは、製品価格の改定、パルプ販売増に加え、紙・パルプ製造事業の生産体制再構築や工場の安定操業に取り組みました。紙・パルプ製造事業の生産体制再構築として着手しておりました新規家庭紙抄紙機につきましては、2024年２月に営業運転を開始し、家庭紙事業への新規参入を果たしました。当期の経営成績につきましては、製品価格改定や減産下での効率操業などの取り組みにより、前期と比較し、増収・増益となりました。以上の結果、当連結会計年度の売上高は107,826百万円（前年同期比2.0％増収）となり、営業利益は6,172百万円（前年同期比137.9％増益）、経常利益は6,820百万円（前年同期比100.7％増益）、親会社株主に帰属する当期純利益は3,701百万円（前年同期比21.3％増益）となりました。 事業の種類別セグメントの経営成績は、次のとおりであります。 （紙・パルプ製造事業）◎ 新聞用紙新聞社における夕刊の休止、また発行部数及び頁数の減少による全体的な需要減に歯止めがかからず、数量は前期を下回りました。金額は価格改定が寄与して前期を上回りました。 ◎ 印刷用紙国内販売につきましては、コロナ禍で落ち込んでいた経済活動は正常化したものの、チラシ関連・書籍関連を中心にデジタル化の進行もあり数量は前期を下回りました。輸出につきましては、東南アジアを中心とした需要減退及び海外メーカーの販売攻勢により、数量は前期を下回りました。金額は価格改定が寄与したものの、販売数量減少を補えず前期を下回りました。 ◎ 包装用紙国内販売につきましては、自動車関連は回復基調にありましたが紙袋の需要回復には至らず、石油化学関連、合成樹脂関連の落ち込みが影響し、数量は前期を下回りました。輸出につきましては、海外市況の悪化により前期を下回りました。金額は販売数量減少があったものの、価格改定が寄与して前期を上回りました。 ◎ 特殊紙・板紙及び加工品等壁紙は堅調に推移し前期並の数量を確保しました。加工用途は輸出が落ち込んだ影響により全体数量は減少しましたが、価格改定が寄与して金額は前期を上回りました。  ◎ パルプ高岡工場６号抄紙機を2022年９月末に停止し外販パルプの販売を増やした影響などにより数量は前期を上回りましたが、前期の世界的なパルプ市況急騰の鎮静化により金額は前期を下回りました。これらにより、当事業の業績は以下のとおりとなりました。 連結売上高　　　96,826百万円（前年同期比   2.7％増収）連結営業利益 　　5,512百万円（前年同期比 256.2％増益） （発電事業）売電単価の価格改定を行ったことにより売上高は前期を下回り、減益となりました。これらにより、当事業の業績は以下のとおりとなりました。 連結売上高　　　7,039百万円（前年同期比  4.1％減収）連結営業利益　　  410百万円（前年同期比 49.1％減益） （その他）工場の定期点検停止等の影響で紙断裁選別包装・紙運送事業の取扱量は減少しましたが、設備設計施工関連事業等の受注が増加したことなどにより売上高は前期を上回りました。利益については、設備設計施工関連事業等の受注増に加え人件費などの経費低減により増益となりました。これらにより、当事業の業績は以下のとおりとなりました。 連結売上高　　　17,036百万円（前年同期比   2.9％増収）連結営業利益　　　 279百万円（前年同期比 147.9％増益）　財政状態は、次のとおりであります。当連結会計年度末の資産合計は、前連結会計年度末に比べ6,171百万円増加し、128,923百万円となりました。当連結会計年度末の負債合計は、前連結会計年度末に比べ2,203百万円増加し、73,322百万円となりました。当連結会計年度末の純資産合計は、前連結会計年度末に比べ3,967百万円増加し、55,601百万円となりました。 ② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ2,560百万円増加し、10,670百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は以下のとおりです。 （営業活動によるキャッシュ・フロー）営業活動の結果得られた資金は13,564百万円（前連結会計年度比409.4％増加）となりました。これは主として、税金等調整前当期純利益5,022百万円、減価償却費5,926百万円によるものです。 （投資活動によるキャッシュ・フロー）投資活動の結果使用した資金は7,905百万円（前連結会計年度比54.3％増加）となりました。これは主として、有形固定資産の取得による支出8,036百万円によるものです。 （財務活動によるキャッシュ・フロー）財務活動の結果使用した資金は3,102百万円（前連結会計年度比35.3％減少）となりました。これは主として、長期借入れによる収入5,200百万円、短期借入金の純増減額429百万円による収入、長期借入金の返済による支出7,925百万円、配当金の支払額773百万円によるものです。  ③ 生産、受注及び販売の実績a. 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称等数量前年同期比(％)紙・パルプ製造事業紙583,835 t89.1パルプ712,911 t93.8 (注) パルプは未晒総生産量であり自家消費量を含んでおります。 b. 受注実績当社グループは、大部分が市況を勘案した見込み生産を行っており、グループ全体の受注状況を把握することは困難であるため、該当事項については記載を省略しております。 c. 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称等金額(百万円)前年同期比(％)紙・パルプ製造事業紙84,587104.4パルプ12,23996.3計96,826103.3発電事業 7,03995.9その他3,95986.6合計107,826102.0 (注) １．セグメント間の取引については相殺消去しております。２．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度(自　2022年４月１日至　2023年３月31日)当連結会計年度(自　2023年４月１日至　2024年３月31日)金額(百万円)割合(％)金額(百万円)割合(％)新生紙パルプ商事㈱20,55719.519,86218.4国際紙パルプ商事㈱15,28114.516,68015.5日本紙パルプ商事㈱16,45615.616,35515.2   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ① 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況　１　連結財務諸表等　(１) 連結財務諸表　注記事項　(重要な会計上の見積り)」に記載しております。 ② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当連結会計年度の経営成績等は、製品価格の改定などにより、売上高は107,826百万円と前期に比べ2,158百万円の増収（前年同期比2.0％増）となりました。収益面では、製品価格の改定や減産下での効率操業などの取り組みにより、営業利益6,172百万円（前年同期比137.9％増）、経常利益6,820百万円（前年同期比100.7％増）、親会社株主に帰属する当期純利益は3,701百万円（前年同期比21.3％増）となりました。セグメント別の売上高については、「第２ 事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載しております。 ③ 経営成績に重要な影響を与える要因について経営成績に重要な影響を与える要因については、「第２ 事業の状況　３　事業等のリスク」に記載しております。 ④ 経営戦略の現状と見通し2025年３月期の国内経済につきましては、緊迫化する中東情勢、長期化するロシア・ウクライナ情勢等の海外要因に加え、人手不足を受けての人件費の上昇、物流2024年問題への対応、円安等によるコスト増加により厳しい環境が想定されるとともに、国内紙需要は更なる減少が見込まれております。このような状況下、今までに築き上げた収益基盤の保持・拡充を図るとともに、最適工場操業による最高効率、最高原単位を追求することにより収益基盤の更なる強化に努めてまいります。また、『中期経営計画2025』に掲げた「既存事業の構造転換」として新設した家庭紙抄紙機の早期の収益貢献、「環境投資・環境ビジネスの推進」として当社の独自性を活かしたnanoforest®の用途拡大等を推進するとともに、カーボンニュートラル社会の実現に向け、化石燃料の削減や省エネ対策の実施、植林事業推進に引き続き取り組んでまいります。  ⑤ 財政状態及びキャッシュ・フローの分析当連結会計年度末の総資産につきましては、前連結会計年度末に比べ5.0％増加し、128,923百万円となりました。これは主として、現金及び預金が2,560百万円、家庭紙抄紙機設置工事等により有形固定資産が2,071百万円増加したこと等によります。負債につきましては、前連結会計年度末に比べ3.1％増加し、73,322百万円となりました。これは主として、金融機関からの借入金は2,295百万円減少しましたが、支払手形及び買掛金が2,095百万円、その他流動負債が1,601百万円増加したことによります。純資産につきましては、前連結会計年度末に比べ7.7％増加し、55,601百万円となりました。これは主として、親会社株主に帰属する当期純利益3,701百万円、配当金の支払777百万円などにより利益剰余金が2,924百万円増加したことによります。また自己資本比率は、前連結会計年度末に比べ1.1ポイント増加し43.1％となりました。当社グループのキャッシュ・フローにつきましては、「第２ 事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　② キャッシュ・フローの状況」に記載しております。 （資本の財源及び資金の流動性についての分析）当社グループの資金計画は、設備投資資金については営業キャッシュ・フローで獲得した資金を主な財源としておりますが、銀行借入やコミットメントラインの利用などによって流動性を保持しております。また、当社グループはＣＭＳ（キャッシュ・マネジメント・システム）を導入し、資金融通を行うことで資金効率を高めております。当社グループの当連結会計年度末の資金は、前連結会計年度末に比べ2,560百万円増加し、10,670百万円となりました。なお、当連結会計年度末の金融機関からの借入金の内訳は以下のとおりであります。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 (単位：百万円) 合計 返済 １年以内返済１年超短期借入金18,83018,830―長期借入金22,8075,94416,862合計41,63724,77416,862  ⑥ 経営者の問題意識と今後の方針について当社グループは、常に市場ニーズに密着し、創造的で信頼性の高い技術をもって、人と環境にやさしい「紙」の開発と安定した製品の供給により、経済・社会・文化の発展に寄与することを社会的使命と認識し「紙」の文化の創造に果敢に挑戦しております。そして、「株主重視」「顧客重視」に心がけ、当社グループの総合力に対する信頼性と収益性の確保・向上を目指し、株主・顧客・地域社会・社員・企業の共存共栄を図るとともに、社会に対する貢献を重点に企業活動を行ってまいります。また、グローバル化に対応し、迅速な情報開示に努め、透明な経営姿勢を保ち、加えて効率的な連結経営を行うことで、国際競争力の強化を図り、当社グループの存在価値を高めてまいります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】　　該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループでの研究開発は、社会に貢献し得る新素材・新製品の創製に努め、企業としての社会的責任を果たすことをコンセプトに、刻々と変わりゆく社会情勢にいち早く対応しながら進めています。近年、多様性と包摂性への関心の高まりやデジタル技術の急速な普及と融合により、社会情勢は大きく変化し、様々な分野で変革が起こっています。また、気候変動は経済や社会に大きな影響を与え、持続可能でカーボンニュートラルな取り組みが求められています。こうした課題に対し、開発本部、生産本部、工場技術研究部門及び連結子会社技術研究部門といった社内での連携に加え、大学、研究機関、公設試、他業種の企業といった社外機関との連携も取り入れながら、技術と情報を供給し、研究開発を進めています。当連結会計年度の研究開発費は444百万円でありましたが、特定のセグメントに関連付けられないため、セグメント別の記載は行っておりません。当社が現在注力している取組みとして、セルロースナノファイバー（ＣＮＦ）、マプカ（ＭＡＰＫＡ）の市場展開があります。また脱プラスチックを推進するため、紙、パルプの利用拡大に対しても全社的な取組みとして進めております。具体的な研究開発活動は次のとおりであります。　１．紙製品への展開(1) 環境対策新製品の開発　　・機能性を持つ天然資源を活用した高付加価値製品の開発(2) 現行品の品質改善　　・特殊機能を付与した食品用途紙の開発(3) 新規市場の開拓　　・家庭紙分野への参入　　・製造工程紙や緩衝材などの開発 ２．天然資源の高度活用技術開発への展開(1) セルロースナノファイバー（ナノフォレスト）の用途展開　　・ナノ化及び樹脂化製造技術の更なる向上と、幅広い分野での用途開拓　　・養鶏、農業、化粧品分野での利用拡大と拡販推進　　・高機能ＣＮＦのサンプル提供拡大と製造技術の確立(2) ＣＯ₂削減に貢献する、紙パウダーを主原料に合成樹脂を混合した非プラスチック素材マプカ（ＭＡＰＫＡ）の　　市場展開　　・成形材料開発及び製品のグレード開発、多くの分野への応用開発(3) 新分野へのパルプの利用拡大 ３．脱プラスチックへの取組　　　①プラスチック素材の性能を持つ紙の開発　　　②プラスチック材料を紙材料に置換　　　③プラスチック素材の一部に紙やパルプを配合し、プラスチック比率を低下　　　④プラスチック製品から紙製品への置換 
設備投資等の概要	１ 【設備投資等の概要】当社グループは、当連結会計年度に9,005百万円の設備投資を実施しました。主なものは当社川内工場の６号回収ボイラ４次低温過熱器管更新工事、当社高岡工場の家庭紙マシン設置工事で、新規事業、収益性の向上および生産性を維持するための工事を行っております。重要な設備の除却、売却等はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容建物及び構築物(百万円)機械装置及び運搬具(百万円)土地(面積㎡)土地(百万円)リース資産(百万円)その他(百万円)合計(百万円)従業員数(人)川内工場(鹿児島県 薩摩川内市)紙・パルプ製造事業印刷用紙、包装用紙、特殊紙及び加工品、パルプ製造3,919 8,500(93,704)※5,492,600   1,516  216914,108275川内工場(鹿児島県 薩摩川内市)発電事業発電事業1,1563,09057,22555―04,303―ナノフォレスト製造課(鹿児島県 薩摩川内市)その他セルロース・ナノファイバー関連製品製造002,2578―086高岡工場(富山県 　　高岡市)紙・パルプ製造事業印刷用紙、包装用紙、特殊紙、板紙及び加工品、パルプ製造7,90113,971(30,180)※3,445,409   3,853  312025,850272高岡不動産事業(富山県　　 高岡市)その他不動産賃貸7 ――――0 7―生産本部二塚製造部(富山県　　 高岡市)紙・パルプ製造事業新聞用紙、出版用紙、パルプ製造57544199,591 249 34089568生産本部二塚製造部(富山県 　　高岡市)発電事業発電事業2154012,92615―1578―東京本社(東京都 千代田区他)紙・パルプ製造事業営業業務10―3378512711658  事業所名(所在地)セグメントの名称設備の内容建物及び構築物(百万円)機械装置及び運搬具(百万円)土地(面積㎡)土地(百万円)リース資産(百万円)その他(百万円)合計(百万円)従業員数(人)笹塚不動産事業 (東京都 　　新宿区)その他不動産事業22 ―2,070 1,530 ―0 1,552― 高岡本社(富山県　　高岡市)  紙・パルプ製造事業 会社統括業務3640――21938675砺波不動産事業(富山県　　砺波市)その他不動産事業 32 0 7,510 83 ――116―大阪支社名古屋営業所福岡営業所北陸営業所(大阪市　　 西区他)紙・パルプ製造事業営業業務3――――0423ナノフォレスト事業部(富山県　　 高岡市)その他ナノフォレスト事業統括・営業業務―――――――4合計  13,49626,647(123,884)9,219,929 7,399 24361 47,929 781 (注) １．「その他」は、工具器具備品であります。２．土地(※印)には山林用地7,852,418㎡を含んでおります。３．(　)内は外数で連結会社以外から賃借中のものであり、内は内数で連結会社以外へ賃貸中のものであります。４．リース契約による主な賃借設備は次のとおりであります。設備名数量主なリース期間(年)当期リース料(百万円)リース契約残高(百万円)備品一式51429  (2) 国内子会社 　　2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容建物及び構築物(百万円)機械装置及び運搬具(百万円)土地(面積㎡)土地(百万円)リース資産(百万円)その他(百万円)合計(百万円)従業員数(人)三善製紙㈱本社・工場(石川県　金沢市)紙・パルプ製造事業特殊紙製造336 264 28,216 118 ―472455 (注) １．「その他」は、工具器具備品であります。２．内は内数で連結会社以外へ賃貸中のものであります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式45,000,000計45,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式13,354,68813,354,688東京証券取引所プライム市場単元株式数は100株であります。計13,354,68813,354,688―― 　
