項目	値
事業の内容	 ３ 【事業の内容】当社は不動産管理会社及びマンスリーマンション運営会社、並びにハウスメーカー及び不動産流通会社等取引先のサポート業務として管理会社サポート事業とインテリア・トータルサポート事業を大都市圏中心に展開しております。管理会社サポート事業として、取引先のマンション、アパート、ビル並びにコンテナといった管理物件について当社と契約している事業者に業務を委託し、巡回による点検等を行っております。 インテリア・トータルサポート事業として、二人体制で大型商材の運送、開梱、組み立て、設置までを独自の配送ネットワークを用い展開している他に、インテリアコーディネートサービス等を行っております。当社では取引先管理物件の巡回による点検を通して取引先からの要望を汲み取り、サービスに展開することを「御用聴き」と称しております。「御用聴きカンパニー」である当社の事業区分、事業内容は、以下の通りであります。 (1) 管理会社サポート事業①　建物定期巡回サービス不動産管理会社が管理を行っている建物に対して、定期巡回点検、共用部日常清掃を行い、不動産管理会社に対して報告書の作成を行っております。当社の不動産巡回点検報告書システムである『じゅん君』をインストールした携帯情報端末を活用することで、点検対象物の写真や清掃前清掃後の写真掲載した巡回報告書を、スピーディーに作成し、不動産管理会社等でWebを通じて適時閲覧することができます。さらに、システムの特徴を活かし、当社の拠点がない地域でも業務を受託することが可能であり、全国の建物を対象としております②　レンタルコンテナ点検サービスレンタルコンテナ・トランクルームの定期巡回清掃を行い、報告書を作成しレンタルコンテナ・トランクルーム運営会社に対して報告書の作成を行っております。また、定期巡回清掃に加え、コンテナ及びトランクの専有部において不具合があった場合の補修等も受託しております。建物定期巡回サービス同様に『じゅん君』を活用し、レンタルコンテナ・トランクルーム運営会社に対して報告を行っております。  ③　マンスリーマンションサポートサービスマンスリーマンションなどの定期利用賃貸入居者に対して布団の販売及びレンタルを行っております。一時利用が多いと目される主要都市(札幌から那覇まで)で提供し、レンタルの布団の利用が終了した場合は個別に回収し、クリーニングを行った後、新たにレンタルを行っております。また、マンスリーマンションに加え、家具付き賃貸新規物件の運営会社に対して、家具家電等の販売又はレンタル及び設置、入居者の退去後の清掃業務、家具家電等の備品の清掃及び一時保管を含め、マンスリーマンション及び家具付き賃貸物件などの定期利用賃貸物件の運営会社の手間を削減できるサービスを提供しております。  (2) インテリア・トータルサポート事業①　全国ツーマン配送ネットワークサービス家具・インテリア商材・オフィス什器等の大型品を二人体制で配送し、開梱・組み立て・設置までを行う全国配送ネットワーク(以下、「パパネット」という。)を構築し活用することで、ハウスメーカーから新築の戸建・マンションと併せて販売するインテリアの配送依頼を受けております。従来は、新築住宅等の購入に合わせ、新しい家具を複数購入した場合、家具の種類やメーカーの数ごとに搬入が繰り返し行われ、その度に立会を行うなどの手間が発生しておりました。しかしながら、これらの家具を一旦一カ所に集めたうえで、一括配送することで複数の立会等の手間を省くことが可能となっております。このようなサービスをパパネットに加盟した全国の物流会社との協力により、全国でのツーマン配送を実現しております。  ②　インテリアコーディネートサービスハウスメーカーや不動産流通会社に対して、新築物件、中古物件・賃貸物件の御客様内覧用の空間づくり(ホームステージング)を行うにあたり、インテリア用品の販売及びレンタルを行っております。  ③　カーテン・ブラインドメンテナンスサービスハウスメーカーが既に販売された住宅等のオーナーからの依頼により、当社がカーテンレールのメンテナンスや、ブラインドの取替作業なども行っております。  ④　インテリア素材調達サービス国産木材を中心に素材を原木から調達し、インテリアメーカーに対して製材し販売を行っております。  (3) その他不動産の賃貸及びレンタルコンテナを行っております。   [事業系統図]以上の説明を事業系統図によって示すと次のようになります。管理会社サポート事業  インテリア・トータルサポート事業  ※当社の業務委託先である個人事業主等 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】本文中の将来に関する事項は、届出書提出日現在において当社が判断したものであります。 (1) 会社の経営の基本方針当社は、「我々は御客様第一であり、企業の繁栄は御客様を増やす以外にないのである。常なるサービスは御客様の為であり、御客様の要望を満足させるべく会社を変化発展させる事こそ我が社の唯一の道である。」という企業理念のもと、不動産管理会社及びマンスリーマンション運営会社並びにハウスメーカー等の顧客から汲み取った要望を全社で共有し、解決に向け対処することによりサービスを拡充し、企業価値の向上を目指しております。 (2) 経営環境今後の我が国経済は、新型コロナウイルス感染症拡大抑制のため、業種を問わず営業活動等制限を余儀なくされ、景気の大幅悪化が想定外に進む可能性があり、状況によっては、世界的な景気後退懸念が高まる恐れがあります。その様な環境下、管理会社サポート事業につきましては、対象建物の高経年化が進み、建物の資産価値の維持が求められております。当社が巡回による点検等行っている賃貸物件は、2019年2月期18,364棟、2020年2月期19,931棟と増加しております。総務省統計局による「平成30年住宅土地統計調査」において、全国賃貸物件総棟数は23,022,700棟との結果が出ており、当社にとって充分な事業機会と捉えております。インテリア・トータルサポート事業につきましては、新型コロナウイルス感染症の影響により、新設住宅着工件数並びにマンションの販売戸数は減少傾向に転じております。当社は搬入の立会の手間を省くことを可能とする一括配送により、他社と差別化を図ってまいります。 (3) 経営戦略等当社は設立以来、不動産管理会社及びマンスリーマンション運営会社、並びにハウスメーカー及び不動産流通会社等法人顧客に対するサポート業務を展開しております。今後もこの業務を主たる事業として推進し、収益基盤を充実させ、売上高、営業利益の拡大を図って参ります。 (4) 対処すべき課題当社は「顧客の要望に応え続ける」ことが企業の継続・発展に不可欠であると、認識しております。今後も、顧客の要望に応え続けるべく、新規商品・サービスの開発を継続してまいります。そのために、課題として以下の重点事項に対処してまいります。 ①　人財確保・人財育成当社の活動する業界は、労働集約産業でもあることから人財(注１)の確保及び人財育成は最重要課題であると認識しております。そのために当社では、新規採用及び人財の共育(注２)に独自のカリキュラムを用いて積極的に行っております。また、今後の国内労働人口減に対応すべく国内はもとより海外も視野に入れた採用活動に力を入れてまいります。また、当社と業務委託契約を締結する事業主等(以下「パートナー」という。)との提携も引き続き進めてまいります。(注１) 当社では人材こそが最大の経営資源であるという考えから、人材を人財と表しております。(注２) 当社では教育を「教えて育つのではなく、共に育つ」との考えから共育と表しております。 ②　営業拠点の拡大当社の既存顧客は広域に事業展開をされている企業が多く、また、今後新規契約のターゲットとなるであろう企業もまた、全国各地で事業を展開しております。そのため、当社は新規契約獲得のため営業拠点の充実、拡大が必要と考えております。特に西日本と比べ東日本での営業拠点が少ないことを考慮し「パパネット」の強化、当社のパートナー並びに自社による営業拠点の拡大を図ってまいります。 ③　事業資金の安定確保当社は、更なる事業拡大及び安定経営を見据え、資金調達手段の多様化を計画的に行うことで、中期・長期に安定した成長のための財務体質の強化に努めてまいります。 ④　既存サービスの改良当社は、主に不動産管理会社及びマンスリーマンション運営会社、並びにハウスメーカー及び不動産流通会社のサポートを、全国のパートナー及びパパネットを通じて事業展開しております。当社は顧客から汲み取った要望を全社で共有し解決に向け対処することにより既存のサービスを改良したサービスの開発、提供することにより企業価値の向上を目指しております。
事業等のリスク	 ２ 【事業等のリスク】以下において、当社の事業展開その他に関してリスク要因と考えられる主な事項を記載しております。当社は、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の適切な対応に努める方針ですが、当社株式に関する投資判断は、以下の事項及び本項以外の記載事項を慎重に検討した上で行う必要があると考えております。また、文中の将来に関する事項は、届出書提出日現在において当社が判断したものであり、実際の結果とは異なる可能性があります。 (1) 市場環境について当社は今後も、管理会社サポート事業及びインテリア・トータルサポート事業の受注営業及び新サービス開発に積極的に取り組んでまいりますが、労働人口の減少により十分な人財の確保ができない場合や、各顧客が当社のような外部に業務委託するのではなく、自社での内製化方針等の動向によっては、当社の予想に反して受注営業及び新サービス開発が十分に拡大せず、当社の業績に影響を及ぼす可能性があります。また、当社の予想通り受注営業及び新サービスの開発が拡大した場合でも、競争激化に伴う受注価格の低下等の内容によっては、当社の業績に影響を及ぼす可能性があります。 (2) 許認可登録について当社の管理会社サポート事業及びインテリア・トータルサポート事業において、当社の顧客から業務を受注し、当社のパートナー又はパパネットに発注を行うにあたり、「貨物利用運送事業法」により国土交通大臣の貨物利用運送事業許可証が必要となっております。また、インテリア・トータルサポート事業において、賃貸マンション等における退去時の原状回復工事を一部受けていることから、「建設業法」に基づく一般建設業の許可を受けて業務を行っております。これら規制の改廃、新たな法的規制が今後生じた場合当社の業績に影響を及ぼす可能性があります。また、当社の事業活動の継続には下記許認可が前提となります。現在、当該許認可が取消される事由は発生しておりませんが、将来何らかの理由により、当該許認可が取消され又は更新が認められない場合には当社の事業活動に重大な影響を及ぼす可能性があります。 許認可登録名番号有効期限取消条項第一種貨物利用運送事業の登録関自貨第94号無期限貨物利用運送事業法第60条建設業の許可埼玉県知事(般－27)第69178号自2020年12月11日至2025年12月10日建設業法第８条17条  (3) 知的財産について当社は、管理会社サポート事業及びインテリア・トータルサポート事業に関連した知的財産を保有しております。また、他社の知的財産権を侵害しないために、新サービスを企画する際に弁理士を通じ調査を実施しております。しかしながら、万一、第三者から知的財産権への抵触を理由に差止訴訟、損賠賠償請求等を提起された場合には、当社の業績に影響を及ぼす可能性があります。 (4) 小規模組織であることについて当社の組織体制は小規模であり、内部管理体制もそれに準じたものとなっています。今後の事業の成長とともに人員増強及び人財育成を図り、内部管理体制の一層の強化に努める方針であります。しかしながら、内部管理体制強化のための施策が十分に執行できず、内部統制管理に重大な不備が発生した場合や財務報告に係る内部統制システムが有効に機能しなかった場合には、当社の事業、業績及び財務報告の信頼性に影響を及ぼす可能性があります。 (5) 人財確保、育成について当社では、人財を重要な経営資源として捉えており、事業の継続発展に向け人財確保及び社員の共育が不可欠と考えております。そのため、当社は事業計画に合わせて優秀な人財の採用及び社員の共育を行っていく方針ですが、当社の求める人財を計画に合せて確保できない場合、当社の業績に影響を及ぼす可能性があります。 (6) パートナーについて当社では、管理会社サポート事業及びインテリア・トータルサポート事業の両事業において、受注した業務を、業務委託契約を締結している事業主等(以下、パートナーという。)に依頼しております。従いまして、パートナーの確保・育成が、ビジネス展開の重要な要素となっております。今後、パートナーの確保・育成が計画通りに進まない場合は、当社の業績に影響を及ぼす可能性があります。 (7) パパネットについて当社では、家具・インテリア商材・オフィス什器等の大型品を二人体制で配送し、開梱・組み立て・設置までを行う全国配送ネットワークである「パパネット」を展開しております。展開各地域のパパネット加盟の物流会社に商品の梱包、発送等に関する業務、顧客への商品受け渡し、商品代金回収業務等の物流業務を委託しています。当社ではパパネット加盟企業と緊密に連携し、サービス水準の把握と向上を図っており、また、パパネットとの契約に基づき、直接的な損害はパパネット加盟企業に賠償請求できます。しかし、サービス水準の低下等が発生し、当社に対する顧客の信用低下が発生した場合等においては、当社への損害賠償請求や当社の信用低下等によって、当社の業績に影響を及ぼす可能性があります。 (8) 株式会社三協運輸サービスとの関係について当社は、株式会社三協運輸サービス(以下、「同社」という。)の100％子会社として設立しましたが、第三者割当増資及び株式の移動を経て現在の株主構成となっております。当社と同社との間では、建物巡回サービス等のパートナーであり、全国ツーマン配送ネットワークサービスにおけるパパネットの業務委託先としての取引もあります。両サービス共に関東圏については同社に業務を委託している関係上、2020年２月期における業務委託費に占める同社の割合は23.8％と相対的に高いものとなっております。なお、同社との取引に係る支払条件につきましては、第三者と比較して同等の条件であります。当社は同社との間で良好な関係を維持しており、安定的に委託が行えるような体制となっておりますが、何らかの理由により、同社における経営戦略の変更、収益の悪化等が発生した場合には、当社の業績に影響を及ぼす可能性があります。 (9) 自然災害等について大規模な地震や台風等の自然災害が発生した場合、被災した当社含め、パートナーの被災状況、被災した顧客の支援活動等により多額の費用が発生する可能性があります。また、道路等の社会インフラの大規模損壊により、各サービスに影響が生じ、当社の業績に影響を及ぼす可能性があります。 (10) 個人情報管理について当社のインテリア・トータルサポート事業において、ハウスメーカーから受注した家具の一括配送の受発注データには個人情報が含まれていることから、当社は「個人情報の保護に関する法律」の適用を受けております。これらの個人情報について適切な情報管理体制を構築するために、当社において情報セキュリティマネジメントシステム(ISMS)認証を取得しておりますが、何らかの理由でこれらの個人情報が外部に流出したり、悪用されるといった事態が発生した場合には、当社の評価やイメージに影響を及ぼし、その結果として当社の業績に影響を及ぼす可能性があります。 (11) システムに関するリスクについて当社では各サービスにおいて情報管理をシステム化しております。ウイルス対策やバックアップ機能等対策を講じておりますが、万一、自然災害の他コンピューターウイルスやハッキング等によりシステムの長時間停止を余儀なくされた場合、当社の業績に影響を及ぼす可能性があります。  (12) 新型コロナウイルス感染症(COVID-19)感染拡大による経済的影響について新型コロナウイルス感染症(COVID-19)感染拡大に伴い、当社においても感染予防、拡大防止の措置として地域行政の指針・ガイドラインに沿った対応に努めております。また、手元流動性確保のため財務施策を行い事業の継続に甚大な影響を及ぼすリスクを最小化する施策を行っております。しかし、国内外において終息に向かわず、拡大が長期化した場合、経済的に重大な影響が生じることが想定されます。今後事態が長期化、深刻化した場合当社の業績に影響を及ぼす可能性があります。 (13) 担当J-Adviser との契約についてTOKYO PRO Market市場においては、当社(以下、「甲」という)が上場適格性を維持しているかどうかの確認を担当J-AdviserがJ-Adviser業務として実施します。当社は、担当J-Adviserであるフィリップ証券株式会社(以下、「乙」という。)との間でJ-Adviser契約(以下、「本契約」という。)を締結していますが、本契約がその定めにより解除又は解約され、別のJ-Adviserとの間で新たにJ-Adviser契約を締結できなかった場合には、当社は上場廃止となります。まず、甲及び乙は、相手方に対して１ヶ月以上前に書面でその旨を通知することにより、本契約を解約することができます。また、甲又は乙が、本契約に基づく義務の履行を怠り、又は、その他本契約違反を犯した場合、その相手方は、相当の期間(特段の事情のない限り１ヶ月とする。)を定めてその違反の是正又は義務の履行を書面で催告し、その催告期間内にその違反の是正又は義務の履行がなされなかったときは本契約を解除することができます。さらに、甲が以下の無催告解除事由のいずれかに該当する場合は、乙は、本契約を、甲に対する何らの通知又は催告を要せず、即時に本契約の全部又は一部を解除することができます。本契約を解除又は解約する場合、特段の事情の無い限り、同社は予め本契約を解除又は解約する旨を東京証券取引所に通知することになっております。このほか、株主総会の特別決議を経て、甲が東証へ「上場廃止申請書」を提出した場合にも上場廃止となります。なお、本書提出日現在において、本契約の解除につながる可能性のある要因は発生しておりません。 ＜J-Adviser 契約に関する即日無催告解除事由＞①　債務超過甲がその事業年度の末日に債務超過の状態である場合において、１年以内に債務超過の状態から脱却しえなかったとき、すなわち債務超過の状態となった事業年度の末日の翌日から起算して１年を経過する日(当該１年を経過する日が甲の事業年度の末日に当たらないときは、当該１年を経過する日の後最初に到来する事業年度の末日)までの期間(以下この項において「猶予期間」という。)において債務超過の状態から脱却しえなかった場合。但し、甲が法律の規定に基づく再生手続若しくは更生手続又は私的整理に関するガイドライン研究会による「私的整理に関するガイドライン」に基づく整理を行うことにより、当該１年を経過した日から起算して１年以内に債務超過の状態から脱却することを計画している場合(乙が適当と認める場合に限る。)には、２年以内(審査対象事業年度の末日の翌日から起算して２年を経過する日(猶予期間の最終日の翌日から起算して１年を経過する日が甲の事業年度の末日に当たらないときは、当該１年を経過する日後最初に到来する事業年度の末日)までの期間内)に債務超過の状態から脱却しえなかったとき。なお、乙が適当と認める場合に適合するかどうかの審査は、猶予期間の最終日の属する連結会計年度(甲が連結財務諸表を作成すべき会社でない場合には事業年度)に係る決算の内容を開示するまでの間において、再建計画(本号但し書に定める１年以内に債務超過の状態でなくなるための計画を含む。)を公表している甲を対象とし、甲が提出する当該再建計画並びに次のａ及びｂに定める書類に基づき行う。ａ　次の(ａ)又は(ｂ)の場合の区分に従い、当該(ａ)又は(ｂ)に規定する書面(ａ) 法律の規定に基づく再生手続又は更生手続を行う場合当該再建計画が、再生計画又は更生計画として裁判所の認可を得ているものであることを証する書面(ｂ) 私的整理に関するガイドライン研究会による「私的整理に関するガイドライン」に基づく整理を行う場合当該再建計画が、当該ガイドラインにしたがって成立したものであることについて債権者が記載した書面ｂ　本号但し書に定める１年以内に債務超過の状態でなくなるための計画の前提となった重要な事項等が公認会計士等により検討されたものであることについて当該公認会計士等が記載した書面  ②　銀行取引の停止甲が発行した手形等が不渡りとなり銀行取引が停止された場合又は停止されることが確実となった旨の報告を書面で受けた場合。 ③　破産手続、再生手続又は更生手続甲が法律の規定に基づく会社の破産手続、再生手続若しくは更生手続を必要とするに至った場合(甲が、法律に規定する破産手続、再生手続又は更生手続の原因があることにより、破産手続、再生手続又は更生手続を必要と判断した場合)又はこれに準ずる状態になった場合。なお、これに準ずる状態になった場合とは、次のａからｃまでに掲げる場合その他甲が法律の規定に基づく会社の破産手続、再生手続又は更生手続を必要とするに至った場合に準ずる状態になったと乙が認めた場合をいうものとし、当該ａからｃまでに掲げる場合には当該ａからｃまでに定める日に本号前段に該当するものとして取り扱う。ａ　甲が債務超過又は支払不能に陥り又は陥るおそれがあるときなどで再建を目的としない法律に基づかない整理を行う場合甲から当該整理を行うことについての書面による報告を受けた日ｂ　甲が、債務超過又は支払不能に陥り又は陥るおそれがあることなどにより事業活動の継続について困難である旨又は断念する旨を取締役会等において決議又は決定した場合であって、事業の全部若しくは大部分の譲渡又は解散について株主総会又は普通出資者総会に付議することの取締役会の決議を行った場合、甲から当該事業の譲渡又は解散に関する取締役会の決議についての書面による報告を受けた日(事業の大部分の譲渡の場合には、当該事業の譲渡が事業の大部分の譲渡であると乙が認めた日)ｃ　甲が、財政状態の改善のために、債権者による債務の免除又は第三者による債務の引受若しくは弁済に関する合意を当該債権者又は第三者と行った場合(当該債務の免除の額又は債務の引受若しくは弁済の額が直前事業年度の末日における債務の総額の100分の10に相当する額以上である場合に限る。)甲から当該合意を行ったことについての書面による報告を受けた日。 ④　前号に該当することとなった場合においても、以下に定める再建計画の開示を行った場合には、原則として本契約の解除は行わないものとする。再建計画とは次のａないしｃの全てに該当するものをいう。ａ　次の(ａ)又は(ｂ)に定める場合に従い、当該(ａ)又は(ｂ)に定める事項に該当すること。(ａ) 甲が法律の規定に基づく再生手続又は更生手続を必要とするに至った場合当該再建計画が、再生計画又は更生計画として裁判所の認可を得られる見込みがあるものであること。(ｂ) 甲が前号ｃに規定する合意を行った場合当該再建計画が、前号ｃに規定する債権者又は第三者の合意を得ているものであること。ｂ　当該再建計画に次の(ａ)及び(ｂ)に掲げる事項が記載されていること。(ａ) 当該上場有価証券の全部を消却するものでないこと。(ｂ) 前ａの(ａ)に規定する見込みがある旨及びその理由又は同(ｂ)に規定する合意がなされていること及びそれを証する内容ｃ　当該再建計画に上場廃止の原因となる事項が記載されているなど公益又は投資者保護の観点から適当でないと認められるものでないこと。  ⑤　事業活動の停止甲が事業活動を停止した場合(甲及びその連結子会社の事業活動が停止されたと乙が認めた場合をいう)又はこれに準ずる状態になった場合。なお、これに準ずる状態になった場合とは、次のａからｃまでに掲げる場合その他甲が事業活動を停止した場合に準ずる状態になった場合と乙が認めた場合をいうものとし、当該ａからｃまでに掲げる場合には当該ａからｃまでに掲げる日に同号に該当するものとして取り扱う。ａ　甲が、合併により解散する場合のうち、合併に際して甲の株主に対してその株券等に代わる財産の全部又は一部として次の(ａ)又は(ｂ)に該当する株券等を交付する場合は、原則として、合併がその効力を生ずる日の３日前(休業日を除外する。)の日(ａ) TOKYO PRO Market の上場株券等(ｂ) 上場株券等が、その発行者である甲の合併による解散により上場廃止となる場合当該合併に係る新設会社若しくは存続会社又は存続会社の親会社(当該会社が発行者である株券等を当該合併に際して交付する場合に限る。)が上場申請を行い、速やかに上場される見込みのある株券等ｂ　甲が、前ａに規定する合併以外の合併により解散する場合は、甲から当該合併に関する株主総会(普通出資者総会を含む。)の決議についての書面による報告を受けた日(当該合併について株主総会の決議による承認を要しない場合には、取締役会の決議(委員会設置会社にあっては、執行役の決定を含む。)についての書面による報告を受けた日)ｃ　甲が、前ａ及び前ｂに規定する事由以外の事由により解散する場合((3) ｂの規定の適用を受ける場合を除く。)は、甲から当該解散の原因となる事由が発生した旨の書面による報告を受けた日。 ⑥　不適当な合併等甲が非上場会社の吸収合併又はこれに類する行為(ⅰ 非上場会社を完全子会社とする株式交換、ⅱ 会社分割による非上場会社からの事業の承継、ⅲ 非上場会社からの事業の譲受け、ⅳ 会社分割による他の者への事業の承継、ⅴ 他の者への事業の譲渡、ⅵ 非上場会社との業務上の提携、ⅶ 第三者割当による株式若しくは優先出資の割当て、ⅷ その他非上場会社の吸収合併又はこれらⅰからⅶまでと同等の効果をもたらすと認められる行為)を行った場合で、当該上場会社が実質的な存続会社でないと乙が認めた場合。 ⑦　支配株主との取引の健全性の毀損第三者割当により支配株主が異動した場合(当該割当により支配株主が異動した場合及び当該割当により交付された募集株式等の転換又は行使により支配株主が異動する見込みがある場合)において、支配株主との取引に関する健全性が著しく毀損されていると乙が認めるとき。 ⑧　有価証券報告書又は四半期報告書ならびに発行者情報等の提出遅延甲が提出の義務を有する有価証券報告書又は四半期報告書ならびに発行者情報等につき、法令及び上場規程等に定める期間内に提出しなかった場合で、乙がその遅延理由が適切でないと判断した場合。 ⑨　虚偽記載又は不適正意見等次のａ又はｂに該当する場合。ａ　甲が開示書類等に虚偽記載を行い、かつ、その影響が重大であると乙が認める場合。ｂ　甲の財務諸表等に添付される監査報告書等において、公認会計士等によって、「不適正意見」又は「意見の表明をしない」旨(天災地変等、甲の責めに帰すべからざる事由によるものである場合を除く。)が記載され、かつ、その影響が重大であると乙が認める場合。  ⑩　法令違反及び上場規程違反等甲が重大な法令違反又は上場規程に関する重大な違反を行った場合。 ⑪　株式事務代行機関への委託甲が株式事務を㈱東京証券取引所の承認する株式事務代行機関に委託しないこととなった場合又は委託しないこととなることが確実となった場合。 ⑫　株式の譲渡制限甲が当該銘柄に係る株式の譲渡につき制限を行うこととした場合。 ⑬　完全子会社化甲が株式交換又は株式移転により他の会社の完全子会社となる場合。 ⑭　指定振替機関における取扱い甲が指定振替機関の振替業における取扱いの対象とならないこととなった場合。 ⑮　株主の権利の不当な制限株主の権利内容及びその行使が不当に制限されているとして、甲が次のaからgまでのいずれかに掲げる行為を行っていると乙が認めた場合でかつ株主及び投資者の利益を侵害するおそれが大きいと乙が認める場合、その他株主の権利内容及びその行使が不当に制限されていると乙が認めた場合。 a 買収者以外の株主であることを行使又は割当ての条件とする新株予約権を株主割当て等の形で発行する買収防衛策(以下「ライツプラン」という。)のうち、行使価額が株式の時価より著しく低い新株予約権を導入時点の株主等に対し割り当てておくものの導入(実質的に買収防衛策の発動の時点の株主に割り当てるために、導入時点において暫定的に特定の者に割り当てておく場合を除く。)。b ライツプランのうち、株主総会で取締役の過半数の交代が決議された場合においても、なお廃止又は不発動とすることができないものの導入。c 拒否権付種類株式のうち、取締役の過半数の選解任その他の重要な事項について種類株主総会の決議を要する旨の定めがなされたものの発行に係る決議又は決定(持株会社である甲の主要な事業を行っている子会社が拒否権付種類株式又は取締役選任権付種類株式を甲以外の者を割当先として発行する場合において、当該種類株式の発行が甲に対する買収の実現を困難にする方策であると乙が認めるときは、甲が重要な事項について種類株主総会の決議を要する旨の定めがなされた拒否権付種類株式を発行するものとして取り扱う。)。d 上場株券等について、株主総会において議決権を行使することができる事項のうち取締役の過半数の選解任その他の重要な事項について制限のある種類の株式への変更に係る決議又は決定。e 上場株券等より議決権の多い株式(取締役の選解任その他の重要な事項について株主総会において一個の議決権を行使することができる数の株式に係る剰余金の配当請求権その他の経済的利益を受ける権利の価額等が上場株券等より低い株式をいう。)の発行に係る決議又は決定。f 議決権の比率が300％を超える第三者割当に係る決議又は決定。ただし、株主及び投資者の利益を侵害するおそれが少ないと乙が認める場合は、この限りでない。g 株主総会における議決権を失う株主が生じることとなる株式併合その他同等の効果をもたらす行為に係る決議又は決定。  ⑯　全部取得甲が当該銘柄に係る株式の全部を取得する場合。 ⑰　反社会的勢力の関与甲が反社会的勢力の関与を受けている事実が判明した場合において、その実態がTOKYOPRO Market に対する株主及び投資者の信頼を著しく毀損したと乙が認めるとき。 ⑱　その他前各号のほか、公益又は投資者保護のため、乙もしくは㈱東京証券取引所が当該銘柄の上場廃止を適当と認めた場合。 ＜J-Adviser 契約解除に係る事前催告に関する事項＞１．いずれかの当事者が、本契約に基づく義務の履行を怠り、又は、その他本契約違反を犯した場合、相手方は、相当の期間(特段の事情のない限り１ヵ月とする。)を定めてその違反の是正又は義務の履行を書面で催告し、その催告期間内にその違反の是正又は義務の履行がなされなかったときは本契約を解除することができる。２．前項の定めにかかわらず、甲及び乙は、合意により本契約期間中いつでも本契約を解除することができる。また、いずれかの当事者から相手方に対し、１ヵ月前に書面で通知することにより本契約を解除することができる。３．契約解除する場合、特段の事情のない限り乙は、あらかじめ本契約を解除する旨を㈱東京証券取引所に通知しなければならない。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	 ４ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	５ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】該当事項はありません。 
主要な設備の状況	２ 【主要な設備の状況】2020年２月29日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員(人)建物土地(面積㎡)合計花田倉庫(埼玉県越谷市)貸倉庫6,19927,149(232.05)33,349－千葉センター(千葉県八千代市)貸事務所・倉庫－38,708(377.12)38,708－本社ビル(埼玉県越谷市)本社及び賃貸等不動産38,81899,972(406.44)138,79159ハローストレージ(神奈川県横浜市南区)貸倉庫67,34340,002(157.00)107,346－ (注) １．上記金額には消費税等は含まれておりません。２．上記の他、主要な賃借設備として以下のものがあります。事業所名(所在地)設備の内容年間賃借料(千円)東京営業所(東京都江東区)建物(事務所)6,801西日本支店(大阪府豊中市)建物(事務所)16,800福岡営業所(福岡県福岡市博多区)建物(事務所)2,760備品管理センター(埼玉県吉川市)建物(倉庫)21,000インテリアファブリック管理センター(東京都江戸川区)建物(倉庫)12,060名古屋営業所(愛知県あま市)建物(事務所)3,600  
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式690,000計690,000  
発行済株式、株式の総数等	② 【発行済株式】種類発行株数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式172,500東京証券取引所(TOKYO PRO Market)単元株式数は100株であります。計172,500――  
