項目	値
事業の内容	 ３ 【事業の内容】当社の企業集団は、当社、連結子会社５社及び非連結子会社３社で構成されており、鋸・刃物類の製造、加工及び販売を主な事業内容としております。事業に係わる位置づけは次のとおりであります。 (1) 生産体制…国内においては、当社が生産し、海外においては、天龍製鋸(中国)有限公司、龍蓮工具(大連)有限公司、TENRYU SAW (THAILAND) CO., LTD.及び天龍製鋸(大連)有限公司が生産しております。　(2) 販売体制…当社では、国内及び海外に販売しております。天龍製鋸(中国)有限公司では、中国市場を中心に販売しております。TENRYU AMERICA, INC.では、米国市場を中心に販売しております。龍蓮工具(大連)有限公司では、中国市場を中心に販売しております。TENRYU SAW (THAILAND) CO., LTD.では、タイ市場を中心に販売しております。TENRYU EUROPE GMBHでは、欧州市場を中心に販売しております。TENRYU SAW INDIA PRIVATE LIMITEDでは、インド市場を中心に販売しております。TENRYU SAW DE MEXICO, S.A. DE C.V.では、メキシコ市場を中心に販売しております。天龍製鋸(大連)有限公司では、中国市場を中心に販売しております。  事業の系統図は次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針当社グループは、日本の機械鋸産業界のパイオニアとして、1913年の設立以来、一貫した生産を行う鋸刃専門メーカーであり、国内はもとより広く海外のマーケットに事業を展開してきました。また、社是である「誠実と和」を以って全社一丸となり、経営理念である「感謝の心をもって、従業員の幸せと株主の幸せを追求し、社会の幸せに結びつけます」の精神のもと総力を結集し、社業発展に邁進しております。当社グループは、メーカーとして引き続き最適・最良の製品・サービスを開発・製造・提供することに努め顧客の満足と信頼を獲得するとともに、就業環境の整備を図り従業員の自己啓発を高め多様化する市場環境に順応できる企業体質の向上や地域社会の発展に貢献し魅力ある企業に発展させることを経営方針としております。(2) 経営戦略等当社グループは、2024年５月14日の取締役会において、「中期経営計画（2024年度～2026年度）」を決議しました。その主な内容については、下記の「(3)経営環境、優先的に対処すべき事業上及び財務上の課題」において記載しております。(3) 経営環境、優先的に対処すべき事業上及び財務上の課題ウクライナ情勢や中東の地政学的緊張の高まり、中国経済の減速懸念などにより、依然として予断を許さない状況が続くと見込まれます。このような状況下、2024年度は、当社の新中期経営計画（2024年度～2026年度）初年度となり、以下の重点戦略４項目の達成を目指してまいります。①環境負荷の低減に寄与する新製品の開発及び既存技術の向上を追求します。a.チップソーの刃先の厚さを薄くすることにより歩留まりの向上及び切断時の電力使用量の削減に繋げられたが、さらなる生産技術の向上を図り環境負荷低減製品の開発を継続する。b.環境に配慮した原材料の見直しや梱包・副資材の脱プラ・エコ化を一層推進する。②ＣＯ2排出削減を図るため新規設備投資を実施し、脱炭素生産の確立を目指します。　a.設備の非化石エネルギーへの転換によりＣＯ2排出量を削減する。　b.主力製品への設備投資を積極的に行い自動化・省電力化を推進する。③グローバル市場に対応する販売・技術サポート体制を強化し、環境に配慮した製品及び高付加価値製品の拡販を図ります。　a.営業業務におけるＤＸ化を推進し業務効率の向上を図る。  b.販売・製造・開発の情報共有化を一層強化し市場ニーズにタイムリーに対応する。④人的資本経営、ウェルビーイング経営を実現するために、ハード・ソフト両面から就業環境の整備や健康増進策を実施します。　a.本社事務棟の建替えや老朽化施設の躯体・設備の点検、補修、交換を行う。　b.階層別及び職位別研修の開催など研修体系・体制の構築をさらに図る。　c.各部門にて業務フローの見直しを行い、ＩＴ化の推進により業務効率の向上を図る。(4) 経営上の目標の達成状況を判断するための客観的な指標等当社グループは、安定した営業利益の確保が健全な経営基盤を堅持するために最も重要であるという認識から、従来より「売上高営業利益率」を経営指標としております。また、今般、資本コストや株価を意識した経営の実現に向け「ＲＯＥ」、「ＰＢＲ」を経営指標に追加しました。新中期経営計画（2024年度～2026年度）の初年度である2024年度の目標は、以下のとおりです。・売上高営業利益率：12.5％・ＲＯＥ（自己資本利益率）：3.8％・ＰＢＲ（株価純資産倍率）：0.49倍 
事業等のリスク	３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 為替相場の変動によるリスク当社グループは、グローバルな事業拡大に伴い、ドル・ユーロ・元など円以外の取引通貨が増えております。これらの通貨の為替相場の変動は売上高や利益等の損益に影響を与えます。また、海外における資産や負債の価値は、財務諸表上で日本円に換算されるため、為替相場の変動の結果、換算差による影響が生じます。従って為替相場の変動は、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(2) 価格競争のリスク当社グループは、グローバルに事業活動を展開しておりますが、近年ますます価格による差別化が競争優位を確保する主たる要因になっており、日本、中国、アジア及び欧米等で競合する同業者との価格競争は熾烈を極めております。当社グループでは、こうした価格競争に対して、継続的なコストダウンや収益性の向上に努めておりますが、市場からの価格引き下げの圧力は強まる一方であり、そのうえ原材料・エネルギー価格や労務費も高騰している状況です。こうした価格動向が当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。 (3) 海外進出に内在するリスク当社グループの事業活動は、国内はもとより、広く海外のマーケットに展開しております。こうした海外市場への事業進出には、以下に掲げるようなリスクが内在しており、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。① 進出先における予期しない法律又は規制の変更② 進出先における政治体制の変化③ 進出先における経済環境の変化④ 進出先における人材の採用と確保⑤ 進出先における伝染病の蔓延等による事業活動停止等の可能性⑥ テロ、戦争その他の要因による社会的混乱(4) 自然災害等のリスク当社グループによるコントロールが不可能な地震等の自然災害、火災等の事故、国内外のテロ等の事由によって、当社グループの生産拠点及び設備等が大きな損害を被ったり、国内外の物流が停滞した場合、当社グループの操業が中断し、生産及び出荷が遅延することにより、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(5) ＯＥＭ顧客への依存リスク当社グループは、住宅資材用チップソー等を中心にＯＥＭ顧客へ販売しております。ＯＥＭ製品の売上は、その顧客企業の経営成績や財政状態、事業戦略などにより大きな影響を受けます。また、ＯＥＭ顧客からの価格引き下げの要請や調達方針の変化等は、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(6) 感染症のリスク当社グループは、新型コロナウイルス等の感染症に対して、従業員・家族・関係者の生命と安全の確保を最優先にしながら、事業損失の最小化に努めております。しかし、従業員の感染が多数及び深刻化した場合には、ロックダウン等による操業の一時停止やサプライチェーンの混乱、顧客企業の事業活動の停止や縮小による売上等の減少により、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(7) 人材の確保のリスク当社グループは、持続的に事業を発展させるため、生産、営業、開発、財務等それぞれの分野で、専門知識に精通した人材やマネジメント能力に優れた人材を確保し、育成していくことが必要となります。また、グローバルに事業活動を展開していくうえで、国内外を結ぶ語学や情報に精通した人材を確保・育成する必要もあります。これらの人材の確保・育成ができない場合には、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(8) 情報システムのリスク当社グループは、セキュリティ対策や情報管理を徹底しておりますが、それらを凌駕するコンピュータウイルスやサイバー攻撃等によりシステム運営上の支障の発生、重要情報・顧客情報等の漏洩、データの破壊・改ざん等が発生した場合には、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(9) 品質のリスク当社グループは、品質管理基準に基づき生産活動を行い、常に品質の維持・向上に努めておりますが、予期せぬ原材料や設計・製造等に起因する不具合が発生した場合には、賠償責任を負うことで多額の費用が発生し、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(10) 原材料調達のリスク当社グループは、原材料等を複数の外部供給先から購入しておりますが、これらの調達において、供給先の操業停止又は供給能力の制約などにより、必要な原材料の調達ができなくなった場合、もしくは原材料価格の高騰により生産コストが上昇した場合には、当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。(11) 技術革新のリスク切断技術の進歩や変化により、既存の製品やサービスが陳腐化してしまう可能性があります。こうした技術革新の動向が当社グループの業績及び財政状態に重大な影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。① 財政状態及び経営成績の状況当連結会計年度における世界経済は、米国では、底堅い雇用・所得環境を背景に、長引く金融引き締めの中でも堅調に推移しています。欧州経済は、金融引き締めが内需を抑制し、停滞しております。中国経済は、不動産市場や外需関連に弱さが見られ、緩やかな減速傾向が続いています。わが国経済は、物価高による消費下押しと海外経済回復の鈍化の影響を受け、足踏み状態となっています。このような状況下、当社グループにおきましては、中期経営計画（2021年度～2023年度）に掲げた「効率的な生産体制の構築」、「新製品の開発および既存技術の向上」等の重点戦略を推し進めてまいりましたが、当社主力製品である住宅資材用チップソーの流通在庫調整の影響により、大幅な減収減益となりました。年度の後半には、一部地域で回復の兆しが見え始めましたが、前半の落ち込みを挽回するまでには至りませんでした。この結果、当連結会計年度における売上高は、11,935百万円（前年同期比11.8％減）となりました。利益面では、受注減少による工場稼働率低下の影響が大きく、営業利益は1,242百万円（前年同期比28.5％減）、経常利益は1,738百万円（前年同期比25.9％減）、親会社株主に帰属する当期純利益は1,226百万円（前年同期比25.9％減）となりました。セグメントごとの経営成績は、次のとおりであります。　日本住宅資材用チップソーの販売落ち込みと金属用チップソーの輸出減少により、売上高は9,744百万円（前年同期比8.0％減）、セグメント利益（営業利益）は、受注減少による工場稼働率低下の影響を主因に、756百万円（前年同期比8.0％減）となりました。　中国流通在庫調整の影響により、主力生産品である住宅資材用チップソーの受注・販売が大幅に減少し、売上高は3,523百万円（前年同期比30.0％減）、セグメント利益（営業利益）は、受注減少による工場稼働率の低下が大きく影響し、210百万円（前年同期比65.8％減）となりました。　アジア中国と同様に、主力生産品である住宅資材用チップソーの受注・販売の減少により、売上高は1,145百万円（前年同期比24.3％減）、セグメント利益（営業利益）は、47百万円（前年同期比74.3％減）となりました。　アメリカ金融引き締めによる住宅・建築市場の低迷と流通在庫調整の長期化により、住宅資材用チップソーの販売が減少し、売上高は1,508百万円（前年同期比18.2％減）となったものの、セグメント利益（営業利益）は、物流コスト等の経費削減効果により、133百万円（前年同期比71.1％増）となりました。　ヨーロッパ欧州経済の内需が停滞しているため、金属用チップソーの販売が減少し、売上高は809百万円（前年同期比1.9％減）となりましたが、セグメント利益（営業利益）は、販売価格の見直しや為替の影響により、100百万円（前年同期比20.5％増）となりました。  流動資産は、前連結会計年度に比べ5.9％増加し、19,529百万円となりました。主な要因は、「現金及び預金」が602百万円、「売掛金」が442百万円増加したことなどによるものです。固定資産は、前連結会計年度に比べ11.1％増加し、18,102百万円となりました。主な要因は、「投資有価証券」が1,509百万円増加したことなどによるものです。この結果、資産合計は前連結会計年度に比べ8.3％増加し、37,631百万円となりました。流動負債は、前連結会計年度に比べ3.0％増加し、1,806百万円となりました。主な要因は、「その他」に含まれている「未払金」が138百万円増加したことなどによるものです。固定負債は、前連結会計年度に比べ33.5％増加し、1,577百万円となりました。主な要因は、「繰延税金負債」が393百万円増加したことなどによるものです。この結果、負債合計は前連結会計年度に比べ15.2％増加し、3,384百万円となりました。純資産合計は、前連結会計年度に比べ7.7％増加し、34,247百万円となりました。主な要因は、「その他有価証券評価差額金」が983百万円、「為替換算調整勘定」が727百万円増加したことなどによるものです。 ② キャッシュ・フローの状況営業活動によるキャッシュ・フローでは、税金等調整前当期純利益の計上などにより、1,188百万円のキャッシュを得ました。（前連結会計年度は、1,895百万円を得ました。）投資活動によるキャッシュ・フローでは、定期預金の預入による支出などにより、1,174百万円のキャッシュを使用しました。（前連結会計年度は、1,794百万円を使用しました。）財務活動によるキャッシュ・フローでは、配当金の支払いなどにより、597百万円のキャッシュを使用しました。（前連結会計年度は、646百万円を使用しました。）以上の結果、現金及び現金同等物の期末残高は、7,890百万円（前年同期比2.0％減）となりました。 ③ 生産、受注及び販売の実績a. 生産実績セグメントの名称金額(千円)前期比(％)日本4,282,321△10.7中国4,364,994△23.8アジア1,089,673△3.1アメリカ――ヨーロッパ――合計9,736,989△16.4 (注) １　セグメント間取引については、相殺消去しております。２　上記金額は、平均販売価格によっております。 b. 受注実績セグメントの名称受注高(千円)前期比(％)受注残高(千円)前期比(％)日本8,347,31913.81,441,97117.2中国1,032,129△46.8382,487△17.1アジア410,313△26.674,616107.7アメリカ1,591,840△2.2142,688144.7ヨーロッパ763,255△2.2368,130△11.1合計12,144,858△0.82,409,8949.5 (注) １　セグメント間取引については、相殺消去しております。２　当連結会計年度において、受注実績に著しい変動がありました。コロナ禍とともに発生した巣ごもり特需により過剰となっていた流通在庫の調整が進んだため「アメリカ」「アジア」の受注残高が増加しております。  c. 販売実績セグメントの名称金額(千円)前期比(％)日本8,136,072△2.3中国1,111,214△44.0アジア371,620△33.4アメリカ1,507,460△18.2ヨーロッパ809,363△1.8合計11,935,730△11.8 (注) １　セグメント間取引については、相殺消去しております。２　主な相手先別の販売実績及び総販売実績に対する割合は次のとおりであります。相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)㈱マキタ2,638,51419.52,121,98117.8  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。① 財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の経営成績等は、売上高・営業利益・経常利益・親会社株主に帰属する当期純利益は前連結会計年度を下回る結果となりました。なお、セグメント別の当連結会計年度の経営成績等は、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 経営成績等の状況の概要 ① 財政状態及び経営成績の状況」に記載のとおりであります。a.　売上高売上高は、巣ごもり需要が落ち着いた住宅資材用チップソーの売上減少を主因に、前連結会計年度に比べ11.8％減の11,935百万円となりました。b.　売上原価、販売費及び一般管理費売上原価は8,105百万円で、原材料・エネルギー価格の高騰、人件費の増加等により、売上原価率は67.9％となり、前連結会計年度に比べ2.0ポイントの増加となりました。販売費及び一般管理費は2,588百万円で、荷造及び発送費等は減少したものの売上高の減少に伴い対売上高比率は21.7％となり、前連結会計年度に比べ0.4ポイントの増加となりました。その結果、営業利益は1,242百万円で連結売上高営業利益率は10.4％となり、目標とする経営指標で具体的な数値目標としている連結売上高営業利益率10％以上を上回る結果となりました。c.　営業外損益営業外損益は、前連結会計年度に比べ113百万円（純額）の減少となりました。主な要因は、為替差益が減少したことなどによるものです。d.　特別損益特別損益は、前連結会計年度に比べ11百万円（純額）の増加となりました。主な要因は、固定資産除却損が減少したことなどによるものです。e.　親会社株主に帰属する当期純利益以上の結果、親会社株主に帰属する当期純利益は、前連結会計年度に比べ25.9％減の1,226百万円となりました。  ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報a.　キャッシュ・フローの状況の分析キャッシュ・フローの状況については、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 経営成績等の状況の概要 ② キャッシュ・フローの状況」に記載のとおりであります。b.　資本の財源及び資金の流動性当社グループの運転資金需要のうち主なものは、製造費用、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、主に設備投資によるものであります。当連結会計年度における運転資金及び設備投資資金等は主として自己資金をもって充当しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当連結会計年度は、開発力を強化するための組織の変更を行うとともに、環境に対する負荷が少なく、長寿命で高効率な刃物の追求に主眼を置き、種類別には下記の通り研究開発してまいりました。なお、当連結会計年度の研究開発費の総額は108百万円です。当社グループの研究開発活動をセグメントで示すと「日本」であります。① 住宅資材用チップソー 高電圧電池に対応した製品に加え、軽量かつコンパクトな低電圧電池に対応した製品を開発いたしました。② 金属用チップソー刃先部分の表面処理技術に改良を重ね、従来品と比較して耐久性の高い製品を開発いたしました。また、製品群の見直し及び集約により、短納期とコストダウンを実現いたしました。③ 製材・木工用チップソー新しいチップの採用や効率的な刃型の研究により工具寿命が1.7倍（当社実績比）という付加価値の高い製品の開発に成功しました。 
設備投資等の概要	１ 【設備投資等の概要】当社グループは、新分野及び販売先のニーズに対応できる製品開発に重点を置き、合わせて省力化、合理化及び製品の信頼性向上のための投資を行っております。当連結会計年度の設備投資については、グループ全体の機械設備を中心に841,620千円の投資を実施いたしました。セグメントごとの設備投資の金額は次のとおりであります。      (単位：千円) 日本中国アジアアメリカヨーロッパ合計設備投資の金額703,93281,34442,15210,9653,225841,620  
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計本社工場(静岡県袋井市)日本チップソー・刃物等生産設備、その他681,023806,324100,060(50.8)31,8011,619,209163(17)東京支店(千葉県習志野市)日本その他設備72,4120610,543(0.8)121683,0789(2)大阪支店(大阪府東大阪市)日本その他設備135,36901,432,812(1.0)1211,568,30310(2)大牟田工場(福岡県大牟田市)日本チップソー・刃物等生産設備、その他374,648437,506196,014(50.5)1551,008,32411(1) (注) １　上記の他、秋田支店・北陸営業所等があります。２　帳簿価額のうち「その他」は、工具、器具及び備品で、建設仮勘定は含んでおりません。３　従業員数の（ ）は、臨時従業員数を外書きしております。 (2) 在外子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計天龍製鋸(中国)有限公司中国河北省廊坊市中国チップソー・刃物等生産設備、その他109,1141,402,704―〔39.5〕58,9361,570,755423TENRYU AMERICA, INC.アメリカケンタッキー州ヘブロン市アメリカその他設備114,38110,96143,470(14.5)47,844216,65811TENRYU SAW (THAILAND) CO., LTD.タイラヨーン県プルワックデーン郡アジアチップソー・刃物等生産設備、その他360,970283,857102,795(19.9)39,677787,300214天龍製鋸(大連)有限公司中国遼寧省大連市中国チップソー・刃物等生産設備、その他223,3081,363,412―〔21.7〕8,4501,595,171119 (注) １　天龍製鋸(中国)有限公司及び天龍製鋸(大連)有限公司は土地を賃借しております。賃借している土地の面積は〔　〕書きしております。２　帳簿価額のうち「その他」は、工具、器具及び備品で、建設仮勘定は含んでおりません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式44,590,536計44,590,536 (注)　2023年６月28日開催の取締役会決議により、2023年10月１日付で株式分割に伴う定款の一部変更が行われ、発行可能株式総数は22,295,268株増加し、44,590,536株となっております。 
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式11,147,63411,147,634東京証券取引所スタンダード市場単元株式数は100株であります。計11,147,63411,147,634――  
