項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、当社（中外鉱業㈱）及び子会社３社により構成されており、貴金属事業、機械事業、コンテンツ事業を主たる業務としております。(1）貴金属事業　　　当社及び子会社JACK DIAMOND Co.,Ltd.が貴金属・美術品・宝飾品の販売、金・銀・プラチナ・パラジウム等の生産、販売、含金銀非鉄金属の仕入販売等を行っております。(2）機械事業　　　　子会社㈱インテックスが中古工作機械・鈑金機械等の仕入、販売を行っております。(3）コンテンツ事業　当社が玩具、遊戯用具の企画、設計、製造、販売、キャラクター商品の販売、卸業及び企画・開発を行っております。　以上述べた事項を事業系統図によって示すと次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】（１）経営方針① 業務運営の基本方針　当社では、以下の経営理念および経営方針を経営の拠り所とする。［経営理念］わたしたちは新しい価値の創造を通じて社会に貢献します。［経営方針］イ．「本業重視の経営」金・プラチナ等のスクラップ原料の売買、精製・加工の他、ダイヤモンド等宝飾品の売買を行なう貴金属事業、中古工作機械業界ではトップクラスの地位を占める機械事業、コンテンツ事業を含めた本業に経営の重心を置き、収益性を重視した経営を目指してまいります。ロ．「株主重視の経営」「常在戦場」の意識を徹底させ会社の活性化を図り、収益力の向上を目指します。本業重視の経営を行ない配当可能利益を生み出す収益体質の確立を目指してまいります。ハ．「将来ビジョン」将来は、当社の各事業部を分社化するとともに、Ｍ＆Ａにより買収する子会社を含めた全体を束ねるホールディングカンパニー制を目指しております。迅速な意思決定と機動的な業務執行を図り、経営計画の達成を強力に推進いたします。　また、当社では、以下の「行動指針」を日ごろの業務運営の指針といたします。［行動指針］(a) 既成概念を打破し意識の変革を図ろう(b) 情報を大切に迅速に行動しよう(c) 常にお客様の立場を考え誠実な対応を心がけよう(d) 常に効率性を考えコスト意識を持とう(e) 環境の保全・調和に努め豊かな社会にしよう （２）経営環境及び優先的に対処すべき事業上及び財務上の課題　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の５類への分類移行に伴い社会・経済活動の正常化に向けた動きがみられたものの、ウクライナ情勢・中東情勢の深刻化や資源・エネルギー価格の高騰、円安の進行による物価上昇等、先行き不透明な状況が続いております。　このような状況の下、当社グループは、「常在戦場」の意識を徹底させ会社の活性化を図り、収益力の向上および一般管理費の一層の削減を図ることにより、剰余金の配当額を生み出す収益体質の確立を目指してまいります。　貴金属事業は、東京工場において、生産効率の高い金精製回収設備により金地金は月産800キログラム、プラチナは月産50キログラムの生産体制をそれぞれ整えております。営業拠点は、全国８店舗の営業体制を構築しており、設備に見合う原料集荷、安定操業の維持に努めてまいります。希少性の高い金は、地政学的リスクの高まり等を背景に安全資産としての需要増加が見込まれ、プラチナにおいても自動車触媒での需要は長期的には減っていく状況であるものの、将来的には水素を燃料とする燃料自動車の燃料電池のプラチナ需要が今後も見込まれることから、貴金属リサイクル事業はますます重要になると考えられます。　こうした状況の下、生産体制の強化の他、自社が運営するオークションの開催や、積極的な営業活動をすることにより販路の拡大を図り、収益力の強化を目指してまいります。　機械事業は、人材不足や人件費高騰に対応する自動化・効率化、環境対応といった設備のニーズは根強いものがあり、国内外においても半導体の需要増に加え自動車の新エネルギー対応等、工作機械に対する新たな需要が見込まれるものの、中国景気や米国大統領選挙の行方など、世界情勢の先行きに対する不透明感が継続すると予想されます。　こうした不確実性のある市場リスクに迅速に対応していけるよう、仕入および販路拡大の強化、在庫の適正化を行ない、収益力の増大に努めてまいります。　コンテンツ事業は、コロナ禍からの回復に伴い、アニメジャパンやコミックマーケット等の大規模イベントやスポーツイベントでの集客数の更なる増加が見込まれる状況にあります。　こうした状況の下、自社ECサイトでのグッズ販売や、商業施設やアミューズメント施設、スポーツ施設での協業施策、人気タイトルとタイアップしたコンセプトカフェの運営の他、アニメ、コミック、ゲーム等の枠にとどまらず、市場の需要に見合った商品開発、販売を行なうことで、より幅広い層の顧客の獲得を図り、収益力の増大を目指してまいります。　なお、文中の将来に関する事項は、有価証券報告書提出日（2024年６月28日）において当社グループが判断したものであり、様々な要因により大きく異なる可能性があります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社グループが判断したものであります。（１）製品等の価格変動について　　当社グループの貴金属事業の製品は、金、銀、プラチナ、パラジウム等貴金属地金で国際市況商品であります。市場価格は国際商品市況（非鉄金属相場）及び為替相場の影響を大きく受けております。そのため市場価格の変動は当社グループの業績及び財政状態に影響を与える可能性があります。　　また、商品は、ダイヤモンドルース、宝飾品等の国際市況商品であります。市場価格は国際商品市況及び為替相場の影響を大きく受けております。そのため市場価格の変動は当社グループの業績及び財政状態に影響を与える可能性があります。　当社グループの不動産事業の販売価格は、景気、金利、販売価格等の動向や住宅税制等の影響を受けやすいため、これらの動向により当社グループの業績及び財政状態に影響を与える可能性があります。（２）先物取引相場の変動について　当社グループの投資事業は、主に金現物先物取引を対象としております。投資対象の相場動向により大きな影響を受けるため、市況によっては投資額を大きく下回り、当社グループの業績及び財政状態に影響を与える可能性があります。（３）金利動向の変動について　当社グループの不動産事業は、購買者の需要動向が金利の動向により大きな影響を受けるため、市場金利の変動が当社グループの業績及び財政状態に影響を与える可能性があります。（４）法的規制について　当社グループの貴金属事業は、環境関連法令に基づき、大気、排水、土壌、地下水等の汚染防止に努め、また、休廃止鉱山については、鉱山保安法に基づき、坑廃水による水質汚濁の防止や堆積場の安全管理等、鉱害防止に努めておりますが、関連法令の改正等によっては、当社グループにおいて新たな設備投資や費用負担が発生する可能性があります。　当社グループの不動産事業は、国土利用計画法、宅地建物取引業法、建築基準法、都市計画法、建設業法、建築士法、借地借家法、建物の区分所有等に関する法律、消防法、住宅の品質確保に関する法律、マンションの管理の適正化の推進に関する法律等による法的規制を受けております。これらの関連法令の改正等によっては、当社グループの業績及び財政状態に影響を与える可能性があります。当社グループは不動産業者として、「宅地建物取引業法」に基づく免許を受け、不動産販売及び不動産賃貸等の事業を行っております。（５）財務制限条項について　　当社グループの借入金の一部に財務制限条項が付されており、純資産額の下限が定められております。万一、当社の業績が悪化し、当該財務制限条項に抵触した場合には、期限の利益を喪失し、当社グループの財政状態及び経営成績に悪影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の５類への分類移行に伴い社会・経済活動の正常化に向けた動きがみられたものの、ウクライナ情勢・中東情勢の深刻化や資源・エネルギー価格の高騰、円安の進行による物価上昇等、先行き不透明な状況が続いております。　このような状況の下、貴金属事業におきましては、金価格は、各国主要銀行の政策金利の動向や米国経済、地政学的リスク等の影響を背景に史上最高値を更新するなど、高値圏を維持しております。プラチナ・パラジウム市況において、プラチナ価格はガソリン車触媒に用いられるパラジウムからの代替需要が進展しているものの、EV普及による需要低迷等から概ね横ばいで推移し、パラジウム価格は将来のEV普及による需要減退や新規需要にも乏しいこと等から下落基調で推移いたしました。　業績については、金・白金族の集荷量が堅調に推移し工場稼働率が高水準で推移したものの、パラジウム価格の下落や宝飾業界の市場規模縮小等が影響し前年同期比を下回る結果となりました。　機械事業におきましては、外需は米国での金利高や中国経済の景気減退感等から設備投資を様子見する動きがみられ、内需においては、自動車や半導体関連装置は調整局面が継続する等、厳しい事業環境の下推移いたしました。　コンテンツ事業におきましては、温浴施設等で協業を図り販売網の拡充を行った他、人気タイトルのグッズ販売が堅調であったものの、一部商品において在庫の適正化を図ったことから、業績は前年同期比を下回る結果となりました。　この結果、当連結会計年度の財政状態及び経営成績は、以下のとおりになりました。 ａ．財政状態　当連結会計年度末における流動資産の残高は、前連結会計年度末より784,757千円増加し、9,115,475千円となりました。　増加の主なものは、仕掛品の増加（559,657千円から801,295千円へ241,638千円の増加）、原材料及び貯蔵品の増加（690,460千円から1,872,114千円へ1,181,653千円の増加）であります。　減少の主なものは、現金及び預金の減少（3,418,230千円から3,279,991千円へ138,239千円の減少）、売掛金の減少（714,021千円から576,747千円へ137,273千円の減少）及び販売用不動産の減少（387,151千円から27,960千円へ359,190千円の減少）であります。　当連結会計年度末における固定資産の残高は、前連結会計年度末より593,181千円増加し、3,019,726千円となりました。　増加の主なものは、建設仮勘定の増加（19,739千円から508,755千円へ489,016千円の増加）であります。　当連結会計年度末における流動負債の残高は、前連結会計年度末より863,479千円増加し、4,066,062千円となりました。　増加の主なものは、買掛金の増加（226,981千円から409,837千円へ182,856千円の増加）及び前受金の増加（1,031,219千円から2,126,752千円へ1,095,532千円の増加）であります。　減少の主なものは、短期借入金の減少（1,545,550千円から1,226,000千円へ319,550千円の減少）であります。　当連結会計年度末における固定負債の残高は、前連結会計年度末より584,128千円増加し、961,493千円となりました。　増加の主なものは、長期借入金の増加（152,383千円から730,438千円へ578,055千円の増加）であります。　当連結会計年度末における純資産の残高は、前連結会計年度末より69,669千円減少し、7,107,645千円となりました。 ｂ．経営成績　当連結会計年度の売上高は113,758,594千円（前年同期84,822,504千円　34.1％増）、営業損益363,777千円の利益（前年同期は794,882千円の利益）、経常損益は251,518千円の利益（前年同期は648,752千円の利益）、親会社株主に帰属する当期純損益は218,628千円の利益（前年同期は398,347千円の利益）となりました。　事業の種類別セグメントの業績は次のとおりであります。なお、当連結会計年度から、「不動産事業」について量的な重要性が乏しくなったため、報告セグメントから「その他」として記載する方法に変更しております。　貴金属事業におきましては、売上高は109,103,192千円（前年同期80,280,319千円）、営業損益は689,028千円の利益（前年同期901,447千円の利益）となりました。　機械事業におきましては、売上高は764,920千円（前年同期1,006,966千円）、営業損益は53,127千円の損失（前年同期31,746千円の利益）となりました。　コンテンツ事業におきましては、売上高は3,286,728千円（前年同期3,098,092千円）、営業損益は295,206千円の利益（前年同期357,997千円の利益）となりました。 ②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ138,239千円減少し、3,279,991千円となりました。（営業活動によるキャッシュ・フロー）　営業活動の結果獲得した資金は491,386千円（前連結会計年度は1,121,596千円の使用）となりました。これは主に棚卸資産の増加額1,078,379千円等による資金の使用があったものの、税金等調整前当期純利益239,505千円及び前受金の増加額1,095,532千円等による資金の獲得があったことによるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は576,400千円（前連結会計年度は164,073千円の使用）となりました。これは主に有形固定資産の取得による支出567,001千円等があったことによるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は53,225千円（前連結会計年度は608,380千円の獲得）となりました。これは主に短期借入れによる収入208,150千円及び長期借入れによる収入621,185千円による資金の獲得があったものの、短期借入金の返済による支出527,700千円及び配当金の支払額284,969千円等による資金の使用があったことによるものであります。 （キャッシュ・フローの指標） 第129期2021年３月期第130期2022年３月期第131期2023年３月期第132期2024年３月期自己資本比率（％）79.4471.8766.758.6時価ベースの自己資本比率（％）112.199.6585.773.6（注）自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産各指標は、いずれも連結ベースの財務数値により算出しております。株式時価総額は、期末株価終値×期末発行済株式数（自己株式控除後）により算出しております。 ③生産、受注及び販売の実績ａ．生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）貴金属事業（千円）91,570,729136.0合計（千円）91,570,729136.0　（注）１．金額は販売価格によっており、セグメント間の内部振替前の数値によっております。２．機械事業、コンテンツ事業は生産活動がないので記載しておりません。ｂ．受注実績　該当事項はありません。 ｃ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）増減率（％）貴金属事業（千円）109,103,19235.9機械事業（千円）764,920△24.0コンテンツ事業（千円）3,286,7286.1報告セグメント計（千円）113,154,84234.1その他（千円）603,75137.9合計（千円）113,758,59434.1　（注）１．セグメント間の取引については相殺消去しております。２．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自　2022年４月１日至　2023年３月31日）当連結会計年度（自　2023年４月１日至　2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）三菱商事RtMジャパン株式会社40,286,54447.553,151,12546.7アサヒプリテック株式会社16,985,24220.032,846,71128.9松田産業株式会社7,697,2599.15,785,4465.1  (2）経営者の視点による経営成績等の状況に関する分析・検討内容①財政状態及び経営成績の状況に関する認識及び分析・検討内容　当社グループの当連結会計年度の財政状態及び経営成績は、以下のとおりであります。ａ．財政状態の分析　当連結会計年度の財政状態の分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」をご覧ください。 ｂ．経営成績の分析　当連結会計年度の経営成績の分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」をご覧ください。また、当社の経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」をご覧ください。 ②キャッシュ・フローの分析・検討内容並びに資本の財源及び資金の流動性に係る情報ａ．キャッシュ・フローの状況の分析・検討　当連結会計年度のキャッシュ・フローの分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(1)経営成績等の状況の概要　②キャッシュ・フローの状況」をご覧ください。 ｂ．資本の財源及び資金の流動性について　当社グループの資本の財源及び資金の流動性については、次のとおりであります。　当社グループの運転資金需要のうち主なものは、商品の仕入のほか、販売費及び一般管理費等の営業費用であります。　当社グループは、運営上必要な流動性と資金の源泉を安定的に確保することに努めております。運転資金は、自己資金を基本としており、自己資金で補うことができない場合は金融機関からの借入を行うことを基本としております。　なお、当連結会計年度末における借入残高は2,054,443千円であります。また、当連結会計年度末における現金及び現金同等物の残高は3,279,991千円であります。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって採用している重要な会計方針については、「第５　経理の状況　１　連結財務諸表等(1)連結財務諸表　注記事項　（連結財務諸表作成のための基本となる重要な事項）」に記載のとおりであります。　また、この連結財務諸表の作成にあたって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１　連結財務諸表等(1)連結財務諸表　注記事項　（重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当社グループでは、貴金属事業の設備改修工事一式等を中心に総額105,324千円の設備投資を行いました。
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）(面積㎡)その他（千円）合計（千円）東京工場（東京都大田区）貴金属事業精製回収設備021,442－10,15031,59216ルピナス御徒町支店　他（東京都台東区　他）貴金属事業販売施設45,437516142,810（84）26,873215,63759コンテンツ事業部（東京都品川区）コンテンツ事業企画業務施設複合カフェ7,330－－77,33733本社（東京都千代田区）会社統括業務貴金属事業不動産事業賃貸用不動産統括販売施設59,66941,124995,305（3,772）517,9961,614,09621　（注）１．帳簿価額のうち「その他」は工具、器具及び備品、建設仮勘定、リース資産であります。 　　　　２．上記の他、主要な賃借設備として以下のものがあります。事業所名（所在地）セグメントの　名称設備の内容面積(㎡)契約期間年間賃借料(千円)本社（東京都千代田区）会社総括業務貴金属事業本社事務所2362022年８月から2024年８月51,402東京工場 (東京都大田区）貴金属事業工場建物設備15802024年４月から2026年月46,800 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）(面積㎡)その他（千円）合計（千円）㈱インテックス本社ほか４支店機械事業販売施設145,29912,412334,275（3,503)392492,37911　（注）１．帳簿価額のうち「その他」は工具、器具及び備品であります。２．上記の他、主要な賃借設備として以下のものがあります。事業所名（所在地）　セグメントの　名称設備の内容面積(㎡)契約期間年間賃借料(千円) 足立支店（東京都足立区）機械事業 販売施設1,4382022年６月から2025年５月10,470 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式1,158,900,000計1,158,900,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式289,747,982289,747,982東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は、100株であります。計289,747,982289,747,982－－
