項目	値
事業の内容	３【事業の内容】   当社グループは、当連結会計年度末現在、当社並びに被関連会社（その他の関係会社）１社・連結子会社21社・持分法適用関連会社１社・持分法非適用関連会社４社により構成され、その主な事業内容と各関係会社等の当該事業に係る位置付けは次のとおりである。  当社は、電気工事（配電工事、ビル・工場等の一般電気工事、送電線工事、発変電所工事等）、情報通信工事（電気通信工事、計装工事等）、環境関連工事（空調管工事等）、内装設備工事及び土木工事並びにその他これらに関連する事業を営んでいる。〔被関連会社〕  関西電力㈱は、電気事業を営み、当社は同社から発電事業工事等を受注している。〔連結子会社〕  近電商事㈱は、当社事業活動上必要な車両等のリース・販売、各種損害保険代理業、不動産の維持管理・賃貸を中心に事業を営んでいる。  ㈱西原衛生工業所は、給排水衛生工事その他これらに関連する事業を営んでいる。  ㈱西原衛生工業所の子会社である西原工事㈱は、給排水衛生工事等の施工、保守管理を中心に事業を営んでいる。  ㈱ＦＥＮは、電力・情報通信工事その他これらに関する事業を営んでいる。  きんでん東京サービス㈱、きんでん中部サービス㈱、きんでん関西サービス㈱及びきんでん西日本サービス㈱は、当社が施工した一般電気工事等の保守管理、施工を中心に事業を営んでいる。  ダイトウ電気工事㈱は、一般電気工事等の保守管理、施工を中心に事業を営んでいる。  きんでんサービス㈱は、被関連会社である関西電力㈱の子会社である関西電力送配電㈱から当社に発注された配電工事等の周辺業務の請負を中心に事業を営んでいる。  ㈱きんでんスピネットは、情報通信システム機器の販売及びエンジニアリングを中心に事業を営んでいる。  白馬ウインドファーム㈱は和歌山県にて、白滝山ウインドファーム㈱は山口県にて、それぞれ風力発電事業を営んでいる。  ユー・エス・キンデン・コーポレーションは、米国ハワイ州所在の持株会社であり、同州にて一般電気工事の設計、施工を営んでいるワサ・エレクトリカル・サービス・インクを所有している。  ピー・ティー・キンデン・インドネシアはインドネシアにて、キンデン・フィルス・コーポレーションはフィリピンにて、キンデン・ベトナム・カンパニー・リミテッドはベトナムにて、キンデン（タイランド）・カンパニー・リミテッドはタイにて、それぞれ一般電気工事・空調管工事の設計、施工を営んでいる。  アンテレック・プライベート・リミテッドは、インドにて一般電気工事の設計、施工を営んでいる。  インターナショナル・エレクトロ-メカニカル・サービスは、アラブ首長国連邦ドバイ首長国にて空調管工事・一般電気工事の設計、施工を営んでいる。〔持分法適用関連会社〕  ㈱近貨は、コンクリート電柱の運搬を中心に事業を営んでいる。〔持分法非適用関連会社〕  ㈱サンユーは、消防設備工事等の施工、保守管理を営んでいる。  おおたかの森ＰＦＩ㈱は、ＰＦＩ事業を営むことを目的に設立された会社である。    以上述べた事項を事業系統図によって示すと、下図のとおりである。 ≪事業系統図≫  （注）当連結会計年度において、次のとおり変更があった。　　　［持分法非適用非連結子会社］　　　　・キンデン・インディア・プライベート・リミテッドは、2023年２月27日に会社清算手続きを結了した。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりである。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものである。 　当期については、企業収益に緩やかな改善の動きがみられ建設業界においても、堅調な需要を追い風に、受注は好調を維持したが、不安定な国際情勢等を背景とした資材価格の高騰等により、厳しさも残る状況となった。　今後においても、引き続き、国際情勢や物価高騰等の動向について注視していく必要がある。　当社グループにおいては、2026年度の成長Vision『連結7,000億円規模の経営』を目指し、中期経営計画『Sustainable Growth 2026 ～人、心、そして未来へ～』を展開している。2023年度は「飛躍に向けて力を蓄える期間」と位置付けた前半３年の最終年度となる。事業基盤を確固たるものとすべく、各戦略をグループ大で実践している。　「事業戦略」については、事業基盤の整備・拡充を含め、首都圏拡大・地域密着深化への取り組みを進めるとともに、エンジニアリング力の更なる向上、ＤＸ推進も含めた生産性向上等に取り組んでいる。また、これまで培ってきた技術と新たな技術を活かし、再生可能エネルギー工事の拡大等、新しい分野にも挑戦している。　「環境戦略」については、当社におけるCO2排出量削減目標を掲げ、事業活動におけるカーボンニュートラルに向けた取り組みを進めている。また、当社の技術力を活かして、お客様のカーボンニュートラルにも寄与すべく取り組んでいる。　「人財・働き方戦略」については、当社において最も大切な経営資源は人財であるとの考えのもと、更なる活性化に向けた労働環境・職場環境の整備や、エンゲージメント・モチベーションの向上を図るとともに、生産性向上も含め、働き方改革を進めている。　「コーポレート戦略」では、更なる社会からの信頼を得るため、コンプライアンス・ガバナンスの強化を図っている。　当社グループの企業価値向上、持続的成長・発展に向けて、引き続きこれらの戦略に取り組む。 
事業等のリスク	３【事業等のリスク】  有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりである。  当社グループは、リスクの管理体制を「第４  提出会社の状況  ４  コーポレート・ガバナンスの状況等」に記載のとおり整備し、リスク管理機能の強化を図っている。  なお、文中の将来に関する事項は、提出日現在において当社グループが判断したものである。(1）経済状況  当社グループの営業収入のうち、重要な部分を占める電気設備工事の需要は、当社グループが受注している地域及び各国の経済状況の影響を受ける。当社グループでは「１　経営方針、経営環境及び対処すべき課題等」に記載のとおり、中期経営計画『Sustainable Growth 2026 ～人、心、そして未来へ～』を策定し、当社財産である「人と心」を経営の根幹に置き、人財を中心とした事業基盤の整備・強化を進めつつ、SDGs・ESGの観点も踏まえた「事業戦略」及び「環境戦略」「人財・働き方戦略」「コーポレート戦略」を展開している。①  民間工事の価格競争の激化  受注における最大の要素が価格となっており、熾烈な価格競争が行われている。建設需要が低迷・縮小を続けた場合、価格競争がより一層熾烈化し、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。②  政府、自治体等官公庁の方針による建設投資抑制  政府、自治体等の建設投資抑制方針により、官公庁からの発注工事が減少した場合、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。 ③  海外における経済情勢、法令・規則等の変更  当社グループは、海外のインフラ設備を中心とする海外工事にも積極的に進出している。海外工事においては、当該国の経済情勢の変化や法令・規則等に変更があった場合、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。④  資材費及び外注費の高騰  予想以上の急激な為替変動等による資材価格及び外注労務単価の高騰は、工事の採算性を低下させることもあり、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。⑤  関西電力グループの設備投資抑制  当社グループは、大口得意先である関西電力グループから配電工事・電力工事等を受注して施工を行っている。そのために施工員、工事用車両、機械器具、事業所等を保有しており固定的に費用が生じている。今後、設備投資が抑制されると、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。(2）得意先の倒産等による不良債権の発生  当社グループは、得意先と契約を締結して、契約条項に基づいて工事を施工し、入金を受けている。与信管理を強化しているが、得意先に倒産等があった場合、不良債権が発生することが予想され、多額の不良債権が発生すれば、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。(3）大規模自然災害及び感染症の発生  大規模自然災害や感染症の大流行により、当社グループの設備（社屋、車両、工事機材等）や従業員が被害を受けたり、あるいは経済・社会が混乱した場合、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。  新型コロナウイルス感染症については、感染症法上の分類が変更され、社会経済活動も回復に向かっている。しかしながら、今後再流行した場合は、建設市場の動向等により、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。(4）機密情報の漏洩  当社グループは、事業活動を通じて得意先情報や個人情報等の機密情報を保有している。各情報の取扱いについては、法令等に則り適切に管理し、また情報セキュリティ確保に向けたシステムの構築及び従業員の意識向上に取り組んでいるが、外部からのサイバー攻撃等により機密情報が漏洩した場合、社会的信用の低下や損害賠償の発生等により、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。(5）気候変動  気候変動を含む環境課題への対応を重要な経営課題の一つと認識し、2022年５月にＴＣＦＤ提言への賛同を表明するとともに、「ＴＣＦＤの枠組みに基づく情報開示」の中で気候変動に関連するリスクを特定しているが、これらのリスクが顕在化した場合、当社グループの業績及び財務状況に悪影響を及ぼす可能性が生じることになる。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要  当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりである。   ①財政状態及び経営成績の状況　当期の我が国経済は、ウィズコロナの下、社会経済活動が回復に向かう中、企業収益にも緩やかな改善の動きがみられたが、不安定な国際情勢による物価高騰や急激な為替変動等の影響を受け、先行きが不透明な状況が続いた。建設業界においても、企業の設備投資に持ち直しの動きがみられる中、堅調な需要を追い風に、受注は好調を維持しているものの、競争の激化や資材価格の高騰等、未だ厳しさも残る状況となっている。ア）経営成績当社グループの完成工事高は、前連結会計年度に比べ423億３千７百万円増加し、6,091億３千２百万円（前期比7.5％増）となった。豊富な期首手持工事高と堅調な受注により、当社の完成工事高が増加し、国内子会社、海外子会社についても増加した。完成工事総利益は、前連結会計年度に比べ18億７千７百万円増加し、990億２千５百万円（前期比1.9％増）となった。完成工事総利益率は低下したが、完成工事高が増加したことによる。販売費及び一般管理費は、前連結会計年度に比べ15億３千５百万円増加し、615億９千５百万円（前期比2.6％増）となった。営業利益は、前連結会計年度に比べ３億４千２百万円増加し、374億３千万円（前期比0.9％増）となった。経常利益は、前連結会計年度に比べ２億６千６百万円増加し、402億４千３百万円（前期比0.7％増）となった。 親会社株主に帰属する当期純利益は、前連結会計年度に比べ23億５千６百万円増加し、287億２千２百万円（前期比8.9％増）となった。完成工事高及び各利益は、前連結会計年度を上回った。 イ）財政状態（資産）流動資産は、前連結会計年度末と比べ347億２千７百万円増加し、4,775億５千７百万円（前年度末比7.8％増）となった。受取手形・完成工事未収入金等が増加したことが主な要因である。固定資産は、前連結会計年度末と比べ78億５千４百万円増加し、2,652億８千４百万円（前年度末比3.1％増）となった。有形固定資産は、242億７千９百万円増加し、1,238億４千３百万円となった。建設仮勘定の増加が主な要因である。無形固定資産は、３億３千１百万円減少し、78億１千４百万円となった。投資その他の資産は、前連結会計年度末に比べ160億９千３百万円減少し、1,336億２千７百万円となった。投資有価証券や長期預け金の減少が主な要因である。これらの結果、総資産は、前連結会計年度末に比べ425億８千２百万円増加し、7,428億４千１百万円（前年度末比6.1％増）となった。 （負債）流動負債は、前連結会計年度末と比べ221億４千５百万円増加し、1,818億６百万円（前年度末比13.9％増）となった。支払手形・工事未払金等や未成工事受入金の増加が主な要因である。固定負債は、前連結会計年度末と比べ４億３千４百万円減少し、283億２千１百万円（前年度末比1.5％減）となった。これらの結果、負債合計は、前連結会計年度末に比べ217億１千１百万円増加し、2,101億２千７百万円（前年度末比11.5％増）となった。 （純資産）株主資本は、親会社株主に帰属する当期純利益の計上による増加、株主配当による減少等の結果、前連結会計年度末と比べ205億１千１百万円増加し、4,884億３千１百万円となった。その他の包括利益累計額は、その他有価証券評価差額金の減少、為替換算調整勘定の増加等により、前連結会計年度末と比べ４億７百万円増加し、434億６千５百万円となった。また、非支配株主持分は８億１千６百万円となった。これらの結果、純資産は、前連結会計年度末に比べ208億７千万円増加し、5,327億１千３百万円（前年度末比4.1％増）となった。なお、自己資本比率は、前連結会計年度末より1.4ポイント下落し、71.6％となった。   ②キャッシュ・フローの状況営業活動によるキャッシュ・フローは、法人税等の支払等があったものの、税金等調整前当期純利益の計上等により、301億５千３百万円のプラス（前期は329億５千２百万円のプラス）となった。投資活動によるキャッシュ・フローは、固定資産の取得等により、273億９千３百万円のマイナス（前期は99億７千７百万円のマイナス）となった。財務活動によるキャッシュ・フローは、配当金の支払等により、93億４千万円のマイナス（前期は82億５千４百万円のマイナス）となった。以上の結果、現金及び現金同等物は、前連結会計年度末より50億２千４百万円減少（前期は153億５千５百万円増加）し、1,794億７千７百万円となった。   ③生産、受注及び販売の実績  当社グループが営んでいる事業の大部分を占める設備工事業（建設事業）では生産実績を定義することが困難であり、設備工事業（建設事業）においては請負形態をとっているため販売実績という定義は実態にそぐわない。  なお、当社グループにおける受注及び販売の実績の大部分を提出会社が占めているため、提出会社個別の状況を参考のため記載すると、次のとおりである。    設備工事業（建設事業）における受注工事高及び完成工事高の状況a.受注工事高、完成工事高及び次期繰越工事高期別工事種別前期繰越工事高（百万円）当期受注工事高（百万円）計（百万円）当期完成工事高（百万円） 次期繰越工事高（百万円） 第108期（自  2021年４月１日至  2022年３月31日）配電工事9,65168,01977,67166,48011,191一般電気工事286,401326,958613,360309,292304,067情報通信工事16,61360,71077,32456,14321,180環境関連工事29,18443,96573,15036,13637,013電力その他工事40,18626,34466,53025,67140,858計382,038525,998908,036493,724414,312第109期（自  2022年４月１日至  2023年３月31日）配電工事11,19173,48584,67670,37514,301一般電気工事304,067364,940669,007329,873339,134情報通信工事21,18055,74776,92853,00323,924環境関連工事37,01347,84384,85745,34439,513電力その他工事40,85816,30457,16325,63631,526計414,312558,320972,633524,233448,400（注）１  前期以前に受注した工事で、契約の変更により請負金額の増減がある場合は、当期受注工事高にその増減額を含む。したがって、当期完成工事高にもかかる増減額が含まれる。２  次期繰越工事高は（前期繰越工事高＋当期受注工事高－当期完成工事高）である。 b.受注工事高の受注方法別比率  工事の受注方法は、特命と競争並びに関西電力株式会社または関西電力送配電株式会社との配電関係工事請負契約によるものに大別される。期別特命競争請負契約計（百万円）（％）（百万円）（％）（百万円）（％）（百万円）（％）第108期（自  2021年４月１日至  2022年３月31日）200,90138.2259,64349.465,45312.4525,998100.0第109期（自  2022年４月１日至  2023年３月31日）214,48638.4274,12349.169,71112.5558,320100.0 c.完成工事高期別得意先完成工事高（百万円）（％）第108期（自  2021年４月１日至  2022年３月31日）関西電力株式会社（注）74,82515.1官公庁14,1332.9一般民間会社404,76482.0計493,724100.0第109期（自  2022年４月１日至  2023年３月31日）関西電力株式会社（注）78,49215.0官公庁10,2661.9一般民間会社435,47383.1計524,233100.0（注）関西電力株式会社には関西電力送配電株式会社を含む。　また、第108期及び第109期の完成工事高総額に対する割合が100分の10以上の相手先は、関西電力株式会社である。 〇第108期完成工事のうち５億円以上の主なもの注文者工事名工事場所清水建設㈱（仮称）北品川５丁目計画　新築電気設備工事東京都㈱大林組箕面船場駅前地区まちづくり拠点施設整備運営事業に伴う電気設備工事大阪府鹿島建設㈱京阪神ＯＢＰビル（ＤＣ８）新築に伴う電気設備工事大阪府前田建設工業㈱天神ビジネスセンター新築電気設備工事福岡県関西電力送配電㈱南尼崎線ケーブル取替に伴う西向島町地区管路新設工事兵庫県 〇第109期完成工事のうち５億円以上の主なもの注文者工事名工事場所清水建設・東急建設共同企業体（仮称）歌舞伎町一丁目地区開発計画新築電気設備工事東京都中部国際空港㈱旅客ターミナルビル地区・貨物地区等防災設備更新工事愛知県㈱竹中工務店梅田一丁目一番地計画に伴う電気設備工事大阪府㈱大林組（仮称）梅田曽根崎計画新築電気設備工事大阪府東芝エネルギーシステムズ㈱関谷４案件太陽光　自営線工事栃木県 d.手持工事高（2023年３月31日現在）得意先手持工事高（百万円）（％）関西電力株式会社25,5975.7官公庁23,9535.3一般民間会社398,84889.0計448,400100.0（注）関西電力株式会社には関西電力送配電株式会社を含む。 〇手持工事のうち５億円以上の主なもの注文者工事名工事場所完成予定年月大成建設㈱虎ノ門２丁目地区（再）特定業務代行施設建築物建設工事（電気設備工事）東京都2025年２月鹿島建設㈱渋谷駅桜丘口地区再開発（Ａ街区）新築電気設備工事東京都2023年11月法務省大阪医療刑務所新営（電気設備）工事大阪府2024年３月㈱大林組うめきた２期区域開発事業のうち南街区賃貸棟建設に伴う建築工事大阪府2024年11月関西電力送配電㈱若狭幹線改良工事（第一期）２工区ならびに除却工事滋賀県2027年１月 （2）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりである。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものである。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の財政状態及び経営成績は、「（1）経営成績等の状況の概要  ①財政状態及び経営成績の状況」に記載のとおりである。競争環境の激化や資材価格の高騰・納期長期化など、さまざまな厳しい要素の中、しっかりとした業績を残すことができたと認識している。 当社グループの経営成績に重要な影響を与える要因としては、「第２  事業の状況  １  経営方針、経営環境及び対処すべき課題等」に記載のとおりであり、「第２  事業の状況  ２  事業等のリスク」に記載している各要因が、当社グループの経営成績に影響を及ぼす可能性があると認識している。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの資本政策の基本方針は、安定した財務基盤を堅持しつつ、資本の有効利用を踏まえ、事業基盤の整備・拡充等の持続的成長・発展に向けた投資を実施するとともに、積極的な事業展開を図り、更なる株主価値の維持・向上を目指すことである。また、株主還元については、「第４  提出会社の状況  ３  配当政策」に記載のとおりである。 当社グループの資金需要のうち主なものは材料費、外注費等の施工に係る工事原価、販売費及び一般管理費等の営業経費である。また、投資を目的とした資金需要のうち主なものは設備投資等である。当連結会計年度の固定資産の取得による支出額は287億１千万円であり、その主なものは、新事業所に関する支出や、建物、工事用車両及び機械・工具の購入等であった。今後の投資については、一定の財務基盤を堅持した上で、事業基盤の整備・拡充や、施設・設備・システム整備など教育インフラの拡充、業務効率化・生産性向上・労働環境改善などＤＸも見据えたデジタル化推進など、人財を軸とした成長投資を進める方針である。設備投資の計画は、「第３  設備の状況  ３  設備の新設、除却等の計画」に記載のとおりであり、それ以外にも将来の持続的成長のための投資機会に対し機動的に対応していく。株主還元については、当連結会計年度の年間配当金を１株当たり40円とし、連結配当性向は28.5％、配当金総額は81億９千２百万円となった。 当社グループの資本の財源及び資金の流動性については、主に自己資金及び営業活動によるキャッシュ・フローを基本としている。当連結会計年度においては、営業活動によるキャッシュ・フローは301億５千３百万円の資金増加となり、当連結会計年度末の現金及び現金同等物残高は1,794億７千７百万円となった。この現金及び現金同等物は、主に普通預金、定期預金及び有価証券（譲渡性預金）であり、流動性及び安全性を確保している。また、当連結会計年度末の株主資本は、4,884億３千１百万円となり、前連結会計年度末と比較し、205億１千１百万円増加した。自己資本比率については、前連結会計年度末より1.4ポイント下落し71.6％となった。以上のような資金及び資本の状況から、現時点において当社グループは、円滑に事業活動する上で必要な資金の流動性及び財務の健全性を確保していると認識している。 経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等については、「第２　事業の状況　１　経営方針、経営環境及び対処すべき課題等」に記載のとおりであり、中期経営計画の2026年度成長visionである「連結7,000億円規模の経営」を目指し、事業活動を展開している。  セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容については、当社の報告セグメントは設備工事業（建設事業）のみであり、当社グループにおける受注及び販売の実績の大部分を提出会社が占めているため、参考として、提出会社個別の事業の状況について記載する。 （個別の完成工事高）完成工事高は、前期より305億８百万円増加し、5,242億３千３百万円（前期比6.2％増）となった。得意先別は、関西電力㈱（関西電力送配電㈱を含む）が前期より36億６千７百万円増加し784億９千２百万円（前期比4.9％増）、関西電力グループが前期より36億８千９百万円減少し184億２千万円（前期比16.7％減）となり、一般得意先は前期より305億３千１百万円増加し4,273億１千９百万円（前期比7.7％増）となった。工事種別は、配電工事が前期より38億９千５百万円増加し703億７千５百万円（前期比5.9％増）、一般電気工事が前期より205億８千１百万円増加し3,298億７千３百万円（前期比6.7％増）、情報通信工事が前期より31億３千９百万円減少し530億３百万円（前期比5.6％減）、環境関連工事が前期より92億７百万円増加し453億４千４百万円（前期比25.5％増）、電力その他工事が前期より微減の256億３千６百万円（前期比0.1％減）となった。配電工事の増加の主な要因は、関西電力送配電㈱の工事量が増加したこと、一般電気工事が増加した主な要因は、商業・娯楽施設や工場等が増加したこと、情報通信工事の減少の主な要因は、計装工事やＦＴＴＨ関連工事等が減少したこと、環境関連工事の増加の主な要因は、商業・娯楽施設等が増加したことによる。電力その他工事は、地中送電線、発・変電所工事は増加したものの架空送電工事が減少し、微減となった。  ③重要な会計上の見積り及び当該見積りに用いた仮定連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりである。 
経営上の重要な契約等	５【経営上の重要な契約等】  特記事項なし。 
研究開発活動	６【研究開発活動】  当社グループにおいては、社会並びに顧客の複雑化、多様化するニーズに対応するとともに、安全、高品質、効率的施工の実現のために、工法・工具の改善から新技術の研究まで幅広い技術・技能の研究開発活動を行っている。  当連結会計年度における研究開発費は671百万円であった。また、当社は京都研究所をはじめ、技術企画室、技術本部、環境設備本部、情報通信本部及び電力本部に研究開発の部署を置き、研究開発活動に取り組んでいる。また、電力関係については関西電力㈱及び関西電力送配電㈱の支援・協力のもと研究開発活動に取り組んでいる。  当連結会計年度における当社グループの研究開発活動の主な結果は、次のとおりである。 （設備工事業） (１)蓄電池併設型太陽光発電（ソーラーストレージ）システムの出力制御　物流倉庫など大きな屋根を持つ施設は、大規模な太陽光発電設備を設置できるスペースがあるにもかかわらず、施設の消費電力が少なく発電電力を使いきれないため、小規模な太陽光発電設備の設置にとどまっていた。大規模発電設備とし、その発電電力を最大限に使用するには、蓄電池を併設し、ＤＣ／ＤＣコンバータ・双方向パワーコンディショナ（ＰＣＳ）を用いる必要がある。しかしこの方法はコスト増で採用されないだけでなく、所内負荷が減少し逆潮流が発生すると発電が停止する恐れがある。これを防止するためには、ＰＣＳの出力を調整し逆潮流させない運転方法が必要となっていた。　そこで今回、コスト面を重視しＤＣ／ＤＣコンバータ・双方向ＰＣＳを使用せず、片方向ＰＣＳに蓄電池を併設し、太陽光の発電電力を充放電制御する経済的なシステムを開発した。このシステムは従来型に比べ、構成がシンプルでコストダウンにつながるため、蓄電池併設型太陽光発電システムの導入拡大が期待される。　また、負荷減少による逆潮流の防止対策として、不足電力継電器（ＵＰＲ）を用いて、ＰＣＳのインピーダンスを調整し出力調整するシステムを開発した。この制御方法は、逆潮流が発生する前に負荷減少を検出し、ＰＣＳの出力を抑制するため、発電を停止することなく運転継続できる。  (２)端子締付け管理システム　電気設備として重要な管理が求められる幹線締付けに焦点を当て、経験の浅い作業員でも確実に締付け・マーキングができる「端子締付け管理システム」を開発した。充電インパクトドライバーとインパクト用マーキングで構成されたシステムとなる。　従来の手動トルクレンチを用いた手法と、開発した端子締付け管理システムによる締付けおよびマーキングを比較した場合、30%～40%の作業時間が短縮でき、作業効率が向上した。 （特　徴）・トルク設定が簡単で、作業員の技量に関わらないトルク管理が可能・過度な締付けや二度締めを防止・締付け後のスピーディーなマーキングが可能・バッテリーの低下によるトルク不足を防止・せんき（ボルトにうまくねじ込めずに新たなねじを切る現象）対策が可能 （仕　様）・サイズ：[W]153mm×[D]59mm×[H]231mm・重　量：約1.15kg（電池パック含む）・締付け及びマーキング対応サイズ：M8、M10、M12 
設備投資等の概要	１【設備投資等の概要】  当社グループで当連結会計年度中に実施した設備投資の総額は29,480百万円であり、その主なものは、当社建物の新築・改修並びに土地、工事用車両及び機械・工具の購入等である。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社2023年３月31日現在 事業所名（所在地）帳簿価額（百万円）従業員数（人）建物及び構築物機械装置、車両運搬具、工具器具及び備品土地合計面積（㎡）金額本店（大阪市北区）5,168505112,11711,76317,4371,009東京本社（東京都千代田区）2,91840912,3548,18311,512569中央支店（大阪市北区）3,0781,46665,6566,90011,446747京都支店（京都市南区）4,069637(602)56,8853,5598,266633神戸支店（神戸市中央区）2,10253253,1227,68510,320618姫路支店（兵庫県姫路市）1,21749363,7605,2016,912466奈良支店（奈良県奈良市）668329(373)26,6181,2412,239340和歌山支店（和歌山県和歌山市）1,35347647,3443,9525,782390滋賀支店（滋賀県草津市）1,43244247,7633,2665,141373大阪支社（大阪市北区）9651095,8581,2142,289538首都圏事業部（東京都品川区）－－－－－241東京支社（東京都品川区）438342,7151,3241,797473横浜支社（横浜市西区）1871679885288137東関東支社（千葉市中央区）64118,355123200161北関東支社（さいたま市大宮区）79－－1799中部支社（名古屋市中村区）4301745,184216821375中国支社（広島市西区）59770(965)9,0046011,269238九州支社（福岡市博多区）9644(329)3,053169310180北海道支社（札幌市中央区）1392,434618488東北支社（仙台市青葉区）123315,14663109147四国支社（香川県高松市）19337(398)7,130495725147電力支社（大阪市北区）103276(1,089)－380167 (2）国内子会社2023年３月31日現在 会社名（所在地）帳簿価額（百万円）従業員数（人）建物及び構築物機械装置、車両運搬具、工具器具及び備品土地合計面積（㎡）金額近電商事㈱（大阪市中央区）2,4032118,4825803,00555㈱西原衛生工業所（東京都港区）760136(1,697)5,0048061,702664白馬ウインドファーム㈱（和歌山県日高郡）281,802(123,018)32,48561,8372白滝山ウインドファーム㈱（山口県下関市）993,675(65,688)615,331453,8213  (3）在外子会社2023年３月31日現在 会社名（所在地）帳簿価額（百万円）従業員数（人）建物及び構築物機械装置、車両運搬具、工具器具及び備品土地合計面積（㎡）金額ユー・エス・キンデン・コーポレーション（米国ハワイ州）205－16,4031,8842,0900ワサ・エレクトリカル・サービス・インク（米国ハワイ州）768220(17,356)5,588751,064281ピー・ティー・キンデン・インドネシア（インドネシア）17034(2,425)－204272インターナショナル・エレクトロ-メカニカル・サービス（アラブ首長国連邦ドバイ首長国）－102(13,886)－1021,397（注）１  当社グループ及び当社の報告セグメントは設備工事業（建設事業）のみであるため、セグメント情報の記載は省略している。２  帳簿価額には建設仮勘定は含まない。３  土地及び建物の一部を連結会社以外から賃借しており、土地の面積欄中（  ）内は賃借中のもので外書きで示している。４  提出会社は主要な事業所ごとに一括して記載している。５  提出会社の本店には社内研修施設（きんでん学園（兵庫県西宮市）及び人材開発センター（千葉県印西市））、社内研究施設（京都研究所（京都府木津川市））を含んでいる。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式600,000,000計600,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式205,141,080205,141,080東京証券取引所プライム市場単元株式数は100株である。計205,141,080205,141,080－－（注）  1944年８月26日設立時の現物出資額  2,360株（建物・機械・工具：118千円） 
