項目	値
事業の内容	 ３ 【事業の内容】当社は、『人や仲間が集まり続け　求められ応え続ける会社』という理念のもと、お客様へエネルギーサービスを提供する企業のひとつとして、市場環境の変化やお客様ニーズに柔軟に対応し、顧客価値の向上を目指しております。また、人と自然とエネルギーが共生する世界を創るため、積極的に取り組みたいと考えております。当社は、2002年７月の設立よりインバーター及びブレーカー（ノーマルブレーカー）の販売を始め、2004年４月には電子ブレーカー（2010年２月に特許取得）を製造・販売し、需要家の電気料金の削減に寄与してまいりました。2015年３月に特定規模電気事業者の届出、2016年４月に小売電気事業者の登録を行い小売電気に参入しました。電気の契約は、特別高圧（2,000ｋＷ以上：大規模工場やオフィスビル等）、高圧（50ｋＷ以上2,000ｋＷ未満：中小規模工場や中小ビル等）、低圧（50ｋＷ未満（電灯100Ｖ・動力200Ｖ）：一般家庭や小規模店舗、工場等）に分類されており、当社においては大口と一般家庭との中間にあたる小規模工場、商店、飲食店等（以下、「中間層」という。）を中心にＢｔｏＢの営業を行っております。また、官公庁などの入札案件にも参加し、契約獲得を行うＢｔｏＧの営業も行っております。低圧の中でも１件あたりの電気料金が低い一般家庭は、利益幅が小さく、逆に、特別高圧・高圧などの１件あたりの電気料金が高い大口の客層は、売上ボリュームが大きいですが、解約に至った場合や市場価格高騰の際は、当社の業績への影響が大きくなります。そのため、当社は、中間層を中心に営業を行うことで利益率を高め、安定的な利益確保に努めております。また、当社では2019年６月にガス小売事業者の登録を行い、2019年10月にガスの小売に参入し、電力とのセット販売を行っております。エネルギー事業は、電気及びガスを継続的に販売するストック型ビジネスです。競争激化により、他社への切り替えによる解約が毎年一定割合発生しますが、顧客との契約が継続されている限り、サービスを提供出来るため、継続的な収入及び収益を見込むことができます。当社では、小売電気において、長年培ってきた電気の知識や営業ノウハウを活かし、堅調に契約数を積み上げてまいりました。また、ガス小売にも参入し、電気とガスとのセット販売を行うことにより、競争力を高め、業績の向上に努めております。当社の事業におけるセグメントとの関連は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。 エネルギー事業小売電気は、一般家庭や小規模工場、店舗、飲食店等を対象とする低圧及び中小規模工場や中小ビル等の高圧の需要家に対して電力の供給を行う事業であります。当社は需給管理を仲介業者に委託し、民間の発電所から調達した電力及び一般社団法人日本卸電力取引所（以下、「ＪＥＰＸ」という。）との間で行う「市場取引」により調達した電力を、一般送配電事業者の有する送配電網を用い、北海道電力株式会社・東北電力株式会社・東京電力ホールディングス株式会社・中部電力株式会社・北陸電力株式会社・関西電力株式会社・中国電力株式会社・四国電力株式会社・九州電力株式会社の各営業地域において、顧客に対し電力の供給を行っております。また、当社従業員による直接販売を中心に営業活動を行っており、利益率及び成約率を維持するため中間層に特化した料金プランの作成及び営業方法の構築に注力しております。小売電気でターゲットにしております顧客の大多数は、小規模工場、店舗、飲食店等ですが、これは設立より販売しておりました電子機器事業と同様の顧客層であります。このことにより電子機器事業の営業で培った営業ノウハウを活用することができ、小売電気における営業効果を増大させております。当社の営業方針といたしましては、１件１件訪問し、お客様と顔を合わせ、しっかりご理解をいただいた上でお申し込みいただくというスタイルの営業を貫いております。お客様と直接接する営業社員によるお客様への丁寧な説明を重要視しており、営業社員の教育に注力しつつ、新規契約を獲得をするための営業ノウハウを蓄積しております。ガス小売は、都市ガスの需要家に対してガスの供給を行う事業であります。当社は、民間のガス会社から調達したガスを、当社と電力需給契約を締結している顧客や新規で小売電気の営業を行う際に、電力とのセット販売を行っております。 エネルギー事業の今後といたしましては、新規参入企業の増加による競争激化の中にあって、更なる営業力の向上が必要となります。また、効率的な電力調達、ガス調達、管理業務を行うことでより削減効果のある料金プランを構築し顧客の電気料金及びガス料金削減の最大化を追求してまいります。 電子機器事業電子機器事業は、主に中小企業を対象とする電子ブレーカー（コンピューター内蔵式ブレーカー）の製造・販売・設置によるエネルギーコスト削減提案及びコンサルティングを行う事業であります。電子ブレーカーは、当社の特許技術に基づき、協力会社で製品を製造し、販売・設置を行うファブレス（工場を持たない）メーカーとして事業活動を展開しております。対象となる低圧（契約電力50ｋＷ未満）には、基本料金決定方法に負荷設備契約と主開閉器契約の２種類があります。多くの需要家は、所有している設備の容量（ｋＷ）の総合計により基本料金を決定する負荷設備契約を結んでおります。しかし、設備の稼働状況に合わせたメインブレーカーの容量によって基本料金を決定する主開閉器契約を選ぶ方が基本料金を安くできるケースが多く、さらに特許を取得している当社の電子ブレーカーは、ＪＩＳ規格の範囲内で最大まで電気を使用できるようあらかじめプログラムされておりますので、最大限まで契約容量（ｋＷ）を下げることにより電気代の基本料金を削減することが可能であります。当社にて電子ブレーカーの販売に伴うリースの事務代行やクレジットの取次から、設置工事に伴う電力会社への申請代行業務までを行うこと、また、取引契約を交わしている販売店へ卸販売することにより、収益を獲得しております。現在は、リース契約期間が終了する既存顧客に対して、過去に導入していただいた電子ブレーカーと同様の機能を持った新しい電子ブレーカーに入れ替える販売（以下、「リプレイス販売」という）を中心とした営業を行っております。当事業におきましては、エネルギー事業と同様に１件１件訪問し、お客様と顔を合わせ、当社の提案をしっかりご理解され契約のお申し込みをいただくという営業を貫いています。電子機器事業の今後といたしましては、蓄積された営業ノウハウを活かし、顧客の電気料金削減のお手伝いをしてまいります。 事業の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、提出日現在において、当社が判断したものであります。 (１)会社の経営の基本方針当社は、「人や仲間が集まり続け　求められ応え続ける会社」を企業理念とし、お客様へエネルギーサービスを提供する企業のひとつとして、市場環境の変化やお客さまニーズに柔軟に対応し、顧客価値の向上を目指します。また、人と自然とエネルギーが共生する世界を創るため、積極的に取り組みたいと考えます。 (２)目標とする経営指標当社は、利益を確保し、自己資本を充実することを経営課題としております。目標とする経営指標として、売上高・営業利益・経常利益の増加を目指してまいります。 (３)中長期的な会社の経営戦略エネルギー事業につきましては中間層を中心とした、顧客に直接働きかける営業を行うことで同業他社との差別化を図り、企業ブランドの確立を目指してまいります。低圧の中でも１件あたりの電気料金が低い一般家庭は、利益幅が小さく、逆に、特別高圧・高圧などの１件あたりの電気料金が大きい大口の客層は、売上ボリュームが大きいですが、解約に至った場合や市場価格高騰の際は、当社の業績への影響が大きくなります。そのため、当社は中間層を中心に営業を行うことで利益率を高め、安定的な利益確保に努めております。また、官公庁などの入札案件にも参加し、落札した顧客へ当電力を販売しております。電子機器事業につきましては、既存顧客のリプレイス販売を中心とした電子ブレーカーの販売を行い、売上高の向上を目指してまいります。 (４)対処すべき課題①　人材基盤の強化当社の現在の事業では、中間層を中心とした顧客に直接働きかける営業形態が主流となっているため営業人員の確保とその育成が重要な課題となっております。そのため、積極的な採用活動を行うとともに新しい人材を育成する教育制度の整備に努め、さらに、従業員一人ひとりのスキル、知識、意欲の向上により、仕事の生産性・効率性を高め、より一層の従業員の質的向上を図ってまいります。②　収益基盤の強化エネルギー事業につきましては、電力需給契約件数、供給電力量の増大による継続的な収益の確保が重要な課題であると認識しております。電子機器事業につきましては、既存顧客をターゲットに積極的な販売を行うことによる継続的な収益の確保が重要な課題であると認識しております。それぞれの事業の既存顧客に互いの商品を提案することで、離反顧客の発生を抑制するとともに、新規契約獲得を促進してまいります。さらに代理店網を活用し、営業効率向上に向けた支援を強化し、一層の顧客獲得に取り組んでまいります。③　コンプライアンス体制の強化当社は中間層を中心とした販売を行っているため、コンプライアンス体制の強化が重要であると認識しております。そのため、営業社員に対しては、営業マニュアルを作成し、社内研修等を通じてコンプライアンスの強化に努めております。また、当社は、個人情報の保護に関する法律に定める個人情報取扱事業者に該当し、同法による規制の対象となっております。よって、個人情報に係る個人情報保護規程を定め社内教育を通じて周知徹底を行うとともにプライバシーマークの認証を取得しております。 今後におきましても、電気事業法やガス事業法及び関連法規制の遵守はもとより個人情報の管理などに万全の体制を確立することに努めてまいります。④　内部統制システムの強化当社は、新規事業の検討・実施を常に行っていることから、内部統制システムの整備に係る課題が継続的に発生いたします。これらについて、内部監査等を通じて内部統制システムの課題を早期に把握し、対応することに努めてまいります。  
事業等のリスク	 ２ 【事業等のリスク】本書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、提出日現在において当社が判断したものであります。 (１)エネルギー業界の動向変化当社のエネルギー事業の属する電力・ガス・エネルギー業界におきまして2017年４月にはガスの小売が全面自由化され、地域間やエネルギー間の垣根をこえた競争がますます激化するものと見込まれます。当社では、中間層を中心とした、顧客に直接働きかける営業をおこなうことで同業他社との差別化を図り、提供するサービスにおいても競争力を高めるため、ガスとのセット販売をおこなっております。しかしながら、小売電気事業者及びガス小売事業者の参入増加、当社と同様のサービスを提供する他社との競争激化により、充分な差別化を図れなかった場合、解約数の増加が想定され、顧客数減少によって当社の事業及び業績に影響を及ぼす可能性があります。また、燃料価格の下落や原子力発電所の稼働の影響などにより、電気料金販売単価及びガス料金販売単価が下落し、当社の提案による顧客の電気料金及びガス料金削減効果が希薄化した場合、当社の業績及び財政状態に影響を及ぼす可能性があります。そのほか、当社は、電気事業法及びガス事業法に基づいた事業を行っております。将来予定されているみなし小売電気事業者（旧一般電気事業者）の規制料金撤廃における制度設計等、電気事業法又はガス事業法の改正により受ける影響は多岐に亘ります。当社においては、今後も電気事業及びガス事業を取り巻く環境の変化やエネルギー政策が変更されるものと想定しており、仮に当社が想定しない制度変更等がされる場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。 (２)販売電力量、調達価格の変動販売電力量は、気象や、景気の動向、省エネルギーの進展、技術革新による電気の利用形態の変化及び他事業者等の競争状況等により変動します。これらの影響により当社の販売電力量が減少した場合、当社の業績及び財政状態に影響を及ぼす可能性があります。当社の小売電気事業は、個人事業主や中小企業等を中心に販売を行っております。顧客に販売する電力は、発電事業者との相対取引、みなし小売電気事業者（旧一般電気事業者）との常時バックアップ、需給管理会社を通じたＪＥＰＸからの購入により調達しております。ＪＥＰＸにおける取引価格は原油価格、季節や時間帯の電気需要、太陽光発電の稼働状況、原子力発電所の稼働状況等、様々な要因により変動いたします。燃料価格の上昇等によりＪＥＰＸとの取引価格が上昇した場合、当社の業績及び財政状態に影響を及ぼす可能性があります。当社では、一定量を発電事業者との相対取引で調達することにより、ＪＥＰＸからの購入による調達価格変動リスクを低減しておりますが、当該相対取引が継続できなかった場合には、ＪＥＰＸからの購入量が増加し、調達価格の変動リスクが大きく影響する可能性があり、当社の業績及び財政状態に及ぼす影響が大きくなる可能性があります。なお、当社の顧客への電気の送電は、一般送配電事業者の所有する配電設備を使用しており、託送料金が発生しております。一般送配電事業者の料金改定により託送料金が上昇した場合、当社の業績に影響を及ぼす可能性があります。また、ガス小売における顧客に販売するガスは、ガス会社から購入しておりますが、ガス会社との取引価格が上昇した場合、当社の業績及び財政状態に影響を及ぼす可能性があります。 (３)需給バランス調整リスク当社の小売電気事業は一般送配電事業者の送電ネットワークを介して電力を供給する際に、一般送配電事業者の定める託送供給約款等に基づき、需要想定と実際の需要量をそれぞれ30分毎に一致させる義務（計画値同時同量制度）を負っており、事前に計画した需要量と実際の需要量の差分は、インバランス（料金）として一般送配電事業者との間で精算されます。 当社は、現在小売電気事業における需給管理を外部に委託しております。需給管理において同時同量を達成できない場合にインバランス料金の精算が発生します。従って需給管理が適切に行えず、需給バランス調整に大幅な差異が生じ、インバランス料金が多額に生じた場合、当社の業績及び財政状態に影響を及ぼす可能性があります。また、需給管理を委託しております外部事業者の事業継続が困難となった場合、他の外部事業者に委託を予定しておりますが、当該委託事業者の切り替えに時間を要し、インバランス料金が多額に生じた場合、当社の業績及び財政状態に影響を及ぼす可能性があります。 (４)製品の欠陥によるリスク当社の電子機器事業につきましては、製品品質の向上を経営の最重要課題のひとつとして認識し、品質保証活動、品質管理活動に努めております。しかし、全ての製品に欠陥がなく、将来的に品質保証による損失が発生しないという保証はありません。製造物責任賠償につきましては、生産物賠償責任保険に加入しておりますが、当該保険が最終的に負担する賠償額を十分にまかなえるという保証はありませんので、大規模な製品品質保証上の問題や製造物責任賠償につながるような製品の欠陥等があった場合、多額のコストの発生により当社の業績に影響を及ぼす可能性があります。 (５)人員の確保当社の現在の各事業では、中間層を中心とした顧客に直接働きかける営業形態が主流となっております。そのため、確保する人員数に応じて、適宜、求人活動を行っているほか、離職率低減を目的とした、社内アンケートの実施等により職場環境を向上するための取り組みを行っております。しかしながら、当社の営業に必要な人員を確保できない場合、目標とする売上高が達成できないことにより当社の業績に影響を及ぼす可能性があります。 (６)信用リスク当社は、電子機器事業における電子ブレーカーの販売については、業務提携しているリース会社に対し商品を販売しリース会社より顧客へ商品をリース供与する販売方法やクレジット会社による顧客への信用供与と現金販売による顧客への商品提供を行っております。従って、当社が顧客の信用リスクにより直接影響を受ける度合いは限定されますが、当該顧客の信用状態が悪化し、リース及びクレジット債務支払いの延滞事例が増加した場合や、リース会社及びクレジット会社（以下、リース会社等という。）に対する業法上の規制強化等がなされた場合には、リース会社等の顧客に対する与信承認率の低下を通じて、当社の電子機器事業の業績及び財政状態に影響を及ぼす可能性があります。また、エネルギー事業における顧客の多くは大口と一般家庭との中間である個人事業主や中小企業であります。従って、経済情勢の変化等により、これらの顧客の信用状況が悪化した場合には、代金の未回収が増加し、当社のエネルギー事業の業績及び財政状態に影響を及ぼす可能性があります。 (７)災害等による影響当社は、関西を中心に全国で販売活動を行っております。当社の本社及び主に販売活動を行っている関西を中心とした地域は南海トラフ巨大地震の被害想定範囲に属しており、当該地震が発生した場合、大規模な被害が予想されます。当社は、将来予測される大規模地震の発生に備え対策を講じておりますが、その対応には限界があります。大規模地震が発生した場合には、一時的に販売活動が停止する可能性があるとともに、当社の業績及び財政状態に影響を及ぼす可能性があります。 (８)法的規制等当社は、事業活動を行う上で、事業の許認可等のさまざまな公的規制の適用を受けるとともに、特定商取引法、消費者契約法、製造物責任法（ＰＬ法）、電気事業法、ガス事業法、個人情報保護法等の法的規制を受けております。当社は、これらの法令を遵守するため、コンプライアンスや営業マニュアル等の研修を徹底しているほか、社内及び顧問弁護士等を通じて、法改正の情報を入手できる体制を整えています。また、代理店におきましても定期的な訪問や研修を行っており、当社の従業員及び代理店において法令に違反する行為を行わないよう遵守に努めておりますが、当該法令に抵触した場合、社会的信用の低下、業務の改善指示や停止命令等の行政処分、適切な対応を行うためのコスト負担、損害賠償請求等により、当社の業績及び財政状態に影響を及ぼす可能性があります。 当社では、前述の取り組みにより法令遵守に努めておりますが、当社において不適切な行為が行われた場合や同業他社の電話営業やその他の販売方法により、法令違反や行政処分等の事象の発生やクレーム等の発生によりネガティブな報道が行われた場合やＳＮＳで情報が拡散される等の風評が立った場合、業界全体のイメージダウンにつながり、受注契約数が減少して想定通りの売上を獲得できなくなる等、当社の業績及び財政状態に影響を及ぼす可能性があります。また、エネルギー事業のうち小売電気を行うにあたり、当社が取得している以下の許認可(登録)等につき、本書提出日現在において、事業主として欠格事由及びこれらの許認可(登録)の取消事由に該当する事実はないことを認識しておりますが、今後、欠格事由又は取消事由に該当する事実が発生し、許認可(登録)取消等の事態が発生した場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。許認可等の名称許認可登録番号有効期限関係法令許認可等の取消事由小売電気事業を営もうとする者の登録経済産業大臣登録番号（A0281）―電気事業法電気事業法第二条の九  (９)基幹ＩＴシステムの停止等当社は、エネルギー事業において顧客管理及び販売管理にＩＴシステムを使用しております。当該基幹的なＩＴシステムにおいて顧客別の請求金額の確定及び請求書の発行を行っているため、バックアップの実施、障害管理、ウイルス対策、ユーザ認証手続、不正アクセス防止等、ＩＴシステムの停止や誤作動の発生を防ぐ対策を実施しております。しかし、基幹的なＩＴシステムの停止及び誤動作があった場合、顧客への請求が適切に行えず、業務の停滞を招く可能性があります。これらの事象が発生した場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。 (10)新規事業に関するリスク当社は、今後も継続的な成長を維持するため、新規事業等の展開と推進に取り組んでまいります。しかし、新規事業等を展開・推進する過程におきましては、急激な市場環境の変化や想定外のリスクが発生する可能性があり、これらにより当初計画を達成できない場合、当社の業績及び財政状態に影響を及ぼす可能性があります。 (11)大株主について当社の代表取締役社長である濵田幸一は、当社の大株主であり、本書提出日現在で発行済株式総数（自己株式を除く）の73.8％を所有しております。売り出し後も、安定株主として引続き一定の議決権を保有し、その議決権行使にあたっては、株主共同の利益を追求すると共に、少数株主の利益にも配慮する方針を有しております。当社と致しましても、同人は安定株主であると認識しておりますが、何らかの事情により、大株主である同人の株式が減少した場合には、当社株式の市場価格及び議決権行使の状況等に影響を及ぼす可能性があります。 (12)コロナウイルスが事業活動に及ぼす影響について新型コロナウイルス感染の影響が長期化した場合、経済活動の停滞によって電力需要全体が低迷する可能性があり、当社の業績および財政状態に影響を及ぼす可能性があります。また、当社の従業員等に罹患者が発生した場合には、受注契約数が減少して想定通りの売上を獲得できなくなる等、当社において事業の停滞を招く可能性があり、当社の業績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	 ４ 【経営上の重要な契約等】(1)　業務代行業者先との電力需給管理業務及び日本卸電力取引所(ＪＥＰＸ)での電力調達代行契約当社は、業務代行先との間で市場からの電力仕入の調達代行について申合書を締結しております。おおむね、以下の内容について契約を定めております。・相手先の名称：パワーシェアリング株式会社・１年間の契約期間(自動更新の条項）・調達電力量の増加にあたる預託金納付の必要・スポット市場と時間前市場の調達基準・約定料金の単価と算定式・約定料金の支払方法と支払遅延金額の算定式※上記契約については、2020年７月にパワーシェアリング株式会社はパワーネクスト株式会社に業務代行基本契約及び原契約に付帯する各種契約書における契約上の地位を承継しております。  (2)　小口向けガス販売におけるガス需給に関する基本契約当社は、一般ガス導管事業者の供給区域での当社の小口向けガス販売におけるガスの需給に関し、東京エナジーアライアンス株式会社と基本契約を締結しております。　　おおむね、以下の内容について契約を定めております。　　・相手先の名称：東京エナジーアライアンス株式会社　　・契約期間　　　東京ガスエリア：2019年10月１日から2024年３月31日まで　　　大阪ガスエリア：2019年10月１日から2023年３月31日まで　　・使用量の計量方法　　・需給料金の単価と算定式　　・需給料金の支払方法と支払遅延金額の算定式　　・契約年間引取量未達補償料及び需給契約の解約に伴う契約中途解除補償料の算定式 
研究開発活動	５ 【研究開発活動】　第18期事業年度(自　2018年８月１日　至　2019年７月31日)該当事項はありません。 　第19期第３四半期累計期間(自　2019年８月１日　至　2020年４月30日) 　 該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】第18期事業年度（自　2018年８月１日　至　2019年７月31日）当事業年度において実施いたしました当社の設備投資の総額は1百万円であり、その主なものは、1百万円のソフトウエアの取得であります。 第19期第３四半期累計期間（自　2019年８月１日　至　2020年４月30日）当第３四半期累計期間において実施いたしました当社の設備投資の総額は4百万円であり、その主なものは、3百万円のソフトウエアの取得であります。 
主要な設備の状況	２ 【主要な設備の状況】2019年７月31日現在事業所名 (所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数 (名)建物ソフトウェアその他合計本社(大阪市北区)―本社機能3,1461207654,032９本社(大阪市北区)エネルギー事業ソフトウェア―4,592―4,59227本社(大阪市北区)電子機器事業販売業務設備――8484９ (注) １．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．帳簿価額のうち「その他」は、車両運搬具、工具、器具及び備品の合計であります。４. 本社の建物は賃借物件であり、年間賃貸料は15,451千円であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式10,000,000計10,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,995,500非上場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式は100株であります。計2,995,500―― （注）１．2020年６月９日開催の取締役会決議に基づき、2020年６月24日付けで普通株式１株につき３株の割合で株式分割を行っております。これにより発行済株式総数は1,997,000株増加し、2,995,500株となっております。２．2020年６月24日開催の臨時株主総会決議に基づき、2020年６月24日付けで１単元を100株とする単元株制度を採用しております。 
