項目	値
事業の内容	 ３ 【事業の内容】当社グループは、建築事業、土木事業および不動産事業を主な事業内容とし、その他にこれらに関連する事業をおこなっております。なお、当社は、有価証券の取引等の規制に関する内閣府令第49条第２項に規定する特定上場会社等に該当しており、これにより、インサイダー取引規制の重要事実の軽微基準については連結ベースの数値にもとづいて判断することとなります。事業会社各社の代表的な事業内容および当社グループの事業の系統図は、次のとおりであります。（建築事業主体）髙松建設㈱（建築工事・不動産事業）、髙松テクノサービス㈱（リフォーム・メンテナンス）、㈱金剛組・㈱中村社寺（社寺建築）、㈱住之江工芸（インテリアリフォーム）、タカマツビルド㈱（建築工事）、大昭工業㈱・ＴＳＫハウジング㈱（建築工事・不動産事業）、㈱エムズ（リノベーション事業）（建築事業、土木事業の両方）青木あすなろ建設㈱（建築・土木工事・不動産事業）、みらい建設工業㈱（港湾・海洋・土木・建築工事）（土木事業主体）青木マリーン㈱（海洋土木工事）、㈱島田組・㈱アクセス（埋蔵文化財発掘調査）、東興ジオテック㈱（法面保護・地盤改良工事）（不動産事業）タカマツハウス㈱・タカマツハウス関西㈱（木造戸建住宅事業の企画・販売）、㈱ミブコーポレーション（不動産売買・仲介）、髙松エステート㈱（不動産総合コンサルタント）、Takamatsu Construction Group USA,Inc.・TPG 2020-1 (LN-CROWN VALLEY) OWNER, LLC・TPG（Laguna Niguel）Acquisition,LLC（不動産事業）（その他事業）日本オーナーズクレジット㈱（建築資金融資）、北海道クリーンエネルギー蓄電合同会社（電気事業） 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。　(1) 経営方針当社グループは、建設を通じて社会における相互補完の一翼を担うことを経営理念とし、お客様、お取引先様、株主様をはじめとするステークホルダーの皆様はもちろん、地域社会を含めた全ての人々に対し、グループ会社がそれぞれの事業を通じて高い評価を得ることを目指し、もってグループトータルの企業価値の増大を計ることを経営目標に掲げております。 この経営目標達成のため、よりビッグでよりハイプロフィットなグループを目指しておりますが、不正や不当な手段による社益の追求は勿論のこと、浮利を追うなどの利益第一主義に陥ってはならないことを経営の基本姿勢としております。 (2) 経営環境当連結会計年度におけるわが国経済は、政府による各種政策の効果もあり、個人消費や雇用・所得環境に改善の動きがみられ、日経平均株価が史上最高値を更新するなど、緩やかな回復基調で推移しました。一方、エネルギー価格の上昇圧力や円安に伴う物価上昇だけでなく、中国経済の先行き懸念など、海外景気の下振れがわが国の景気を下押しするリスクとなっており、加えて、国際的な紛争などの不安要素が長期化し、景気の先行きが見通せない状況が続いております。このような事業環境の下、公共建設投資は、「防災・減災、国土強靭化のための5か年加速化対策」、民間建設投資においては、外部環境の回復基調を受けどちらも堅調に推移していますが、原材料価格や資機材価格の高騰や慢性的な建設労働者不足等に伴う建設コスト上昇の影響により、経営環境は予断を許さない状況が続いております。民間住宅投資については、政府の住宅支援策の継続や住宅ローンの変動金利が低位安定している一方で、固定金利は上昇し、建設コストの高止まりによる住宅価格への影響などから、新設住宅着工戸数は減少傾向が続いています。 (3) 経営戦略および優先的に対処すべき事業上および財務上の課題等当社グループは、中期経営計画「共創×2025」の２年目にあたる2024年３月期において、主に資源価格の高騰および慢性的な建設労働者不足にともなう建設コスト上昇や不確実な通貨動向の影響などにより、計画を下回る業績となりました。このようななか、当社グループは、引き続き建設請負事業を伸ばしつつ、より高い成長が見込まれる川上領域にあたるソリューション提供型事業に進出するとともに、川下領域においてはストックビジネスの強化を推進することで、事業ポートフォリオの最適化をはかり、それらにともなうグループ組織の再編と機能の強化をより一層加速させ、収益向上に取り組んでまいります。また、労働力確保においては、建設DX化等による生産効率改善を追求しつつ、外国人採用を始めとする多様な採用活動を展開していくことで、現在のような環境においても、業績の回復および持続的に企業価値を向上できるような基盤づくりに努めてまいります。そして、それら活動の礎となる、多様な人材が活躍できる環境の整備や次世代リーダーの育成の強化に取り組むとともに、社員一人ひとりが自己実現できるような働き方を目指し「トップクラスのホワイト企業」へ挑戦してまいります。これらの取組みにより、当社グループは、より一層の事業成長を目指し、地域のあらゆる人々の「もの」と「こころ」の幸せにつながる『循環型・持続型社会インフラ』の創生に貢献してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績およびキャッシュ・フローの状況に影響を与える可能性があると認識している主要なリスクは、以下のようなものがあります。なお、文中における将来に関する事項については、当連結会計年度末現在において当社グループが判断したものであります。当社グループでは、こうした事業を取り巻くリスクや不確定要因等に対して、その予防や分散、リスクヘッジを実施することにより企業活動への影響について最小限にとどめるべく対応をはかっております。 　(1) 受注環境の変化によるリスクウクライナ危機や中東情勢を要因とするエネルギー価格等の高騰により世界的にインフレ傾向が続いており、景気の先行きが見通せない状況が続いております。日本においても、欧米との金利差を主要因とする円安基調によるコストプッシュ型のインフレが進んでおり、建設業においては、資材価格高騰やその他建設コスト上昇による投資意欲減退、ひいては価格上昇による住宅取得意欲減退が生じた場合には、受注の減少要因となり、当社グループの業績および財政状況に影響を及ぼす可能性があります。また、財政健全化等を目的として公共投資の削減がおこなわれた場合も、当社グループの業績や財政状況に影響を及ぼす可能性があります。(2) 自然災害（感染症等を含む）によるリスク地震、台風等の自然災害の発生や火災等の人災により、施工中の物件に被害が生じた場合、本社、本店、営業所等の営業拠点に被害が生じた場合、さらには大規模災害や復興に長時間を要する場合には資材価格の高騰など事業環境の変化により、業績に影響を及ぼす可能性があります。なお、新型コロナウイルス感染症は５類に引き下げられたものの、同様のパンデミックが発生し、営業活動の自粛や資材の調達の遅れ、さらには工事現場の一時停止など、受注や施工に何らかの制限が生じた場合には、当社グループの業績や財政状況に影響を及ぼす可能性がありますが、その影響額を合理的に見積ることは困難であります。(3) コンプライアンスに関するリスク当社グループが属する建設業界は、建設業法、建築基準法、宅地建物取引業法、国土利用計画法、都市計画法、独占禁止法、さらには環境・労務関連の法令など様々な法的規制を受けており、万が一違法な行為があった場合には、業績や企業評価に影響を及ぼす可能性があります。当社グループでは、コンプライアンスに関するリスクに対応するため、グループ憲章、経営理念、企業理念のもと、社員の考え方や意識の方向性を明確にするものとして「行動指針」を定め、コンプライアンスの重要性を浸透させるとともに、ｅラーニングの活用や研修等を通じ、役員・社員への啓蒙活動に努めております。(4) 資産の保有リスク当社グループでは2024年３月期において、国内および海外に販売用不動産を280億円、投資有価証券を79億円保有しており、これらについて予想を上回る市場価格の下落や為替相場の変動等が生じた場合には、業績に影響を及ぼす可能性があります。これらのリスクを低減するため、一定額の資産等を取得する際は、取締役会にてその必要性や見通しを十分に協議のうえ、取得を決定することとしております。(5) 施工上の不具合や重大な事故によるリスク設計施工などで重大な瑕疵があった場合や、人身・施工物などに重大な事故が生じた場合には、その改修や損害賠償および信用失墜により、業績に影響を及ぼす可能性があります。これらのリスクに備えるため、グループ各社において安全衛生に関する教育を定期的におこない、また、内部監査において業務手順の遵守状況を確認するなど問題の早期発見と改善に努めております。(6) 建設資材価格・労務単価の上昇および人手不足のリスク 建設資材価格や労務単価などが請負契約締結後に大幅に上昇し、競争激化によりそれを請負金額に反映することが困難な場合、および建設技術者・技能労働者の確保が困難な場合は利益率の低下などを招き、業績に影響を及ぼす可能性があります。これらのリスクを低減するため、各事業会社を中心に仕入先や発注者との協議、交渉をおこなうなど対応を進めております。 　(1) 新規事業（海外、Ｍ＆Ａ）に関するリスク海外での事業展開の中で、進出国での政治・経済状況、為替や法的規制等に著しい変化が起こった場合や、不動産市況等の変化等が起こった場合には、工事進捗や利益確保に影響を及ぼす恐れがあります。特に米国では金利高止まりや信用収縮による景気後退観測もあり、それらが回避されなかった場合、業績に影響を及ぼす可能性があります。また、Ｍ＆Ａで取得した企業との融合によるシナジー効果が実現されない場合、業績に影響を及ぼす可能性があります。(2) 税制改正および金融環境の変化によるリスク当社グループが優位性を発揮してきた個人資産家に対するマンション建築事業について、相続税・資産課税強化や金融機関の融資スタンスの変化および金利上昇等の金融情勢に変化があった場合、ならびにマンションの空室率等に変化があった場合、業績に影響を及ぼす可能性があります。  また、新築住宅にかかる固定資産税の減額措置および住宅建設・売買にともなう登録免許税の軽減措置の延長が廃止された場合や、相続税の改正等により、建設需要が減少した場合には、業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社および連結子会社）の財政状態、経営成績およびキャッシュ・フロー（以下「経営成績等」という。）の状況の概要ならびに経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。 (1) 経営成績の分析当連結会計年度の受注高は325,914百万円（前期比3.5％減）となり、売上高については312,680百万円（前期比10.7％増）と過去最高となりました。利益につきましては、営業利益は11,651百万円（前期比3.2％減）、経常利益は11,310百万円（前期比3.9％減）、親会社株主に帰属する当期純利益は9,165百万円（前期比21.7％増）となりました。 セグメント別の業績は、次のとおりです。なお、セグメント利益は、連結損益計算書の営業利益と調整をおこなっております。（建築事業）受注高は159,570百万円（前期比12.9％減）、完成工事高は150,403百万円（前期比10.0％増）となり、セグメント利益は5,401百万円（前期比23.2％減）となりました。（土木事業）受注高は103,114百万円（前期比0.3％減）、完成工事高は99,559百万円（前期比4.9％増）となり、セグメント利益は6,861百万円（前期比2.4％増）となりました。（不動産事業）不動産の売買および賃貸等による売上高は木造戸建住宅事業の伸張により、62,716百万円（前期比23.4％増）となり、セグメント利益は4,253百万円（前期比13.1％増）となりました。  当連結会計年度における受注および売上の実績をセグメントごとに示すと、次のとおりです。受注実績セグメントの名称当連結会計年度(自　2023年４月１日至　2024年３月31日)前期比（％)建設事業建築事業(百万円)159,570△12.9土木事業(百万円)103,114△0.3  計(百万円)262,685△8.4不動産事業(百万円)63,22924.0  計(百万円)325,914△3.5  売上実績セグメントの名称当連結会計年度(自　2023年４月１日至　2024年３月31日)前期比（％)建設事業建築事業(百万円)150,40310.0土木事業(百万円)99,5594.9  計(百万円)249,9637.9不動産事業(百万円)62,71623.4  計(百万円)312,68010.7 (注)　当社グループ（当社および連結子会社）では生産実績を定義することが困難であるため、「生産の状況」は記載しておりません。　なお、提出会社個別の事業の状況につきましては、持株会社であるため、記載を省略しています。 (2) 財政状態の分析（資産の部)総資産は、前連結会計年度末に比べ11,185百万円増加し、245,149百万円となりました。その主な要因は、受取手形・完成工事未収入金等が5,505百万円増加、木造戸建て住宅事業の伸張にともなう仕入れの増加により販売用不動産が4,601百万円、不動産事業支出金が6,793百万円増加した一方で、現金預金が9,261百万円減少したことによるものです。（負債の部)負債は、前連結会計年度末に比べ4,875百万円増加し、111,079百万円となりました。その主な要因は、短期借入金が6,000百万円増加した一方で、その他流動負債が1,959百万円減少したことによるものです。（純資産の部)純資産は、前連結会計年度末に比べ6,309百万円増加し、134,069百万円となりました。その主な要因は、親会社株主に帰属する当期純利益の計上9,165百万円と配当金の支払2,576百万円により、利益剰余金が6,589百万円増加したことによるものです。以上の結果、純資産の額から非支配株主持分を控除した自己資本の額は134,025百万円となり、自己資本比率は、前連結会計年度末に比べ0.1ポイント増加し54.7％となりました。  (3) キャッシュ・フローの分析当連結会計年度末の連結ベースの現金及び現金同等物（以下「資金」という）の残高は、前連結会計年度末より9,261百万円減少の26,785百万円となりました。各キャッシュ・フローの状況は、次のとおりです。（営業活動によるキャッシュ・フロー）営業活動により資金は10,476百万円の減少（前連結会計年度は6,281百万円の減少）となりました。これは、税金等調整前当期純利益11,884百万円の計上等の収入があった一方、売上債権の増加5,505百万円、棚卸資産の増加11,538百万円、法人税等の支払額5,501百万円等の支出があったことによるものです。（投資活動によるキャッシュ・フロー）投資活動により資金は2,066百万円の減少（前連結会計年度は5,351百万円の減少）となりました。これは、投資有価証券の売却による収入2,306百万円等があった一方、有形固定資産の取得による支出3,163百万円等があったことによるものです。（財務活動によるキャッシュ・フロー）財務活動により資金は3,244百万円の増加（前連結会計年度は19,556百万円の減少）となりました。これは、短期借入金の増加6,000百万円の収入があった一方、配当金の支払額2,573百万円等の支出があったことによるものです。 (4) 当社グループの資本の財源および資金の流動性当社グループの主な資金需要は、建設工事の施工にともなう材料費・外注費等の営業費用であり、これらの支出は回収した工事代金によって賄っております。また、不動産開発事業における開発用地の取得および建築資金等についてもグループ内の資金を効率的に運用するとともに、金融機関からの借入、および社債の発行により調達を実施する方針としております。当社グループは永続的な発展に向けた経営基盤の強化拡充と着実な株主還元の最適なバランスをはかる規律ある資本政策を遂行するため、財務の安全性を重視しつつ、成長に必要な資金については手元流動性を確保しながら、金融機関を中心とした借入および社債の発行等により、資金調達を実施してまいります。なお、当社グループは中期経営計画「共創×2025」（2023年３月期～2025年３月期）において「ソリューション提供型企業への脱皮」ならびに「ストックビジネスの実現」に向けた成長戦略事業投資等の資金需要に対応するため、機動的な資金調達を目的として主要取引銀行とコミットメントライン契約を締結しており、流動性リスクに備えております。 (5) 重要な会計方針および見積りおよび当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準にもとづき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益および費用の報告額に影響を及ぼす見積りおよび仮定を用いておりますが、これらの見積りおよび仮定にもとづく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積りおよび仮定のうち、重要なものは「第５　経理の状況　１連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	 ６ 【研究開発活動】当社は、グループ全体の技術向上をはかるため、髙松コンストラクショングループ技術研究所を設けております。髙松建設㈱および青木あすなろ建設㈱は当研究所内で、その他の子会社は自社施設で、各社が得意とする技術分野において研究開発活動をおこなっております。その主なものは次のとおりであり、当連結会計年度における研究開発費の総額は588百万円であります。なお、研究開発費につきましては各セグメントに配分しておりません。　(1) 髙松建設㈱① 新型免震構造の実用化研究 大地震に対する安心感をもたらすことができる免震構造のニーズが高まっています。髙松建設㈱では、東京都市大学との共同研究開発により、中低層の新型免震構造の実用化研究を進めております。従来の免震構造用積層ゴム支承は、建物の規模に応じて一品生産されてきましたが、新たに開発する積層ゴム支承は、建物の規模に応じて形状を大型にするのではなく、個数を調節することで設計する方式を採用し、「積層ゴムの製造＋品質管理」と「構造設計＋施工管理」の二つのプロセスを分離することが可能であり、免震部品の大量生産と品質管理の合理化が見込めます。この新しい積層ゴム支承を用いた免震構造を「新型免震構造」と呼んでおります。トータルコストで安価な免震構造の実用化を目指しております。② CLT-RC合成床スラブの開発 設計地震力は建物の重量に比例するため、建物の重量を減らすことができれば、柱・梁をスリム化し、鉄筋量を削減することが可能になります。そこで、床スラブの軽量化に着目し、CLT（直交集成材）とRC（鉄筋コンクリート）の合成構造によるスラブを開発します。本来RCだけが担う曲げモーメントとせん断力をCLTにも負担させることで、比重の大きいRCを減らし、建物重量を削減します。合成構造の細部の検討をすすめ、各種性能（構造・耐火・遮音）試験を実施しております。③ 木造を活用した中層建物の開発 地球環境問題への対応と持続可能な社会の実現に向けて、木材の活用が重要な選択肢となっています。木材の利用には耐火性やメンテナンスなどの大きな課題がある一方、コンクリートと比べて格段に軽量で、建設コストを削減できる可能性があります。髙松建設㈱独自の木造活用モデルを作成するため、大断面集成材を用いた純木造２方向ラーメン構造に関する研究開発を進めております。２方向ラーメン構造を実現するために新しい接合方法を開発し、実物大実験による構造性能検証をおこなっております。本接合方法により、高耐力・高剛性を確保できるのみならず、工期短縮・現場労務費縮減も可能となります。④ ローコストZEH-Mの開発地球温暖化問題や資源エネルギー問題が深刻化する中、環境配慮型の建物としてZEH-M（ZEHマンション）が注目されています。しかし、初期費用の増大や設計上の制約などから、ZEH-Mの普及が進んでいないのが現状です。ZEH-Mの普及促進に向けて、外壁・窓・床・屋根などの外皮の断熱性能の向上や、エアコン・給湯器・換気システムなどの設備の高効率化など、ZEH-Mを実現するための省エネルギー技術を体系的に整備し、髙松建設㈱としてのZEH-M仕様を制定するとともに、より一層ローコストでZEH-Mを実現できる要素技術の開発に取り組んでおります。⑤ コンクリートの品質向上技術に関する研究開発  猛暑日・酷暑日が増加傾向にある昨今、気温が高く日射も厳しい施工現場では、コンクリートの温度も上昇し、スランプ低下による施工性の悪化、じゃんか（豆板）やコールドジョイントの発生が懸念されています。このような打ち込み不良を未然に防ぐために、JIS適合のあと添加型化学混和剤を活用する方策の検討を進めております。施工現場においてアジテータ車内のコンクリートに化学混和剤をあと添加することにより、コンクリートの流動性を高めようとするものです。本方策の実運用に向けて、あと添加したコンクリートの性能と品質に係る裏付けデータの整備と手順書の策定を実施しております。⑥ CFT造施工技術に関する調査研究  コンクリート充填鋼管構造（CFT造）は、他の構造と比べて強度と剛性に優れ、工期短縮や省資源などの利点もある一方、施工難易度が高く、鋼管の内部に隙間なくコンクリートを充填するためには高い技術力を必要とします。各種試験や実大施工実験を(一社)新都市ハウジング協会の指導の下で行いながら、コンクリートの品質管理方法と圧入状況・充填状況の管理・確認方法について調査・習得し、同協会が定める施工技術ランクの取得を目指しております。 ⑦ 配筋検査システムの開発   近年、熟練工の減少や品質管理の厳格化から、ICT技術活用による省人化、生産性向上が急務となっています。髙松建設㈱では、他社ゼネコンと共同で、AI（人工知能）および画像解析を活用した配筋検査システムを開発しております。撮影された画像より、鉄筋の径と本数、ピッチ等を算出、図面データと照合し、配筋検査を半自動化するものです。立体配筋のAI検知精度の向上・改善をはかり、2024年度から実用化の予定です。(2) 青木あすなろ建設㈱（建築事業）① 制震ブレースを用いた耐震補強工法日本大学と共同開発した摩擦ダンパーを用いた既存建物の制震補強工法は、高性能・居ながら（居住しながら）補強がおこなえ、短工期・低コストを特長としており、制震補強工法として、我が国で初めて日本建築防災協会技術評価を取得しております。2024年３月期は、新築建物の制震化に用いる摩擦ダンパーの性能確認試験をおこない、技術資料を作成しました。② 折返しブレースを用いた耐震補強工法折返しブレースは、断面の異なる３本の鋼材を一筆書きの要領で折り返して接合させた形状を有し、優れた変形性能を示すので、耐震性に優れた合理的な鉄骨造建物を建設できます（累計施工実績10件）。2024年３月期は、ブレース材の疲労特性を確認する実験をおこない、信頼性向上をはかりました。③ CELBIC（適用拡大・再生骨材）に関する開発二酸化炭素排出量を削減するための環境配慮型コンクリートの開発に取り組み、2021年に建設材料技術性能証明を取得しております。2024年３月期は、適用範囲の拡大および再生骨材を用いたＣ種クラスの実用化に向けた実験を実施し、技術資料を作成しました。④ 部分高強度鉄筋基礎梁端部の過密配筋の緩和およびコスト削減（鉄筋量削減、部材断面縮減、根入れ深さ低減）をはかるため、部分高強度鉄筋を用いた外付け新定着工法の開発に取り組んでおります。2024年３月期は、要素実験の実施により基本性能を確認、他に共同特許出願に向けた明細書を作成しました。（土木事業）① 既設橋梁の耐震性向上技術に関する研究2013年より、首都高速道路グループと、摩擦ダンパーを既設橋梁の耐震性向上に応用する共同研究を実施しております。その成果により、これまで首都高速道路11号台場線(2020年、摩擦ダンパー６基)と首都高速道路１号上野線(2022年、摩擦ダンパー26基)の２件の耐震補強に摩擦ダンパーが採用され、設置工事が完了しております。現在は、「スライド機構」という新たな機構を組み込んだ摩擦ダンパーの開発に、首都高速道路技術センターと共同で取り組んでおります。スライド機構によって、橋軸方向の地震動の直角方向への影響が解消され、摩擦ダンパーの更なる採用増加が期待できます。2024年３月期は、終局耐力検証試験やスライド部検証試験を実施し、設計で必要となるデータを取得しました。2025年３月期は、試験データを詳細に分析したうえで各種マニュアルを策定し、実用化をはかる予定です。② カーボンプール（CP）コンクリートの開発セメント焼成工程などで発生する二酸化炭素（CO2）を、コンクリート由来の産業廃棄物に固定化させるという「地域内循環の構築」、さらに新たな技術を用いて引渡しまでにCO2固定量を最大化する「カーボンプール（CP）コンクリートの開発」に取り組んでおります。これは、当社を含む企業・大学・国立研究開発法人がコンソーシアムを構成し応募したNEDO（※）・グリーンイノベーション基金事業「CO2を用いたコンクリート等製造技術開発プロジェクト」に採択されたものです。事業期間は、2021年度～2030年度の10年間となっております。（※）NEDOとは、国立研究開発法人新エネルギー・産業技術総合開発機構の略称です。③ 電気的性質を利用した盛土材（複合土質）の締固め管理方法の開発建設発生土など複合的な土質特性を持つ材料を用いた盛土の締固め管理において、複合的な土質をいかに適切に管理するかという課題を解決し、その適正化をはかるため、電気的性質を利用した締固め管理手法を開発しました。これは、小型・軽量な計測器をハンマードリルなど簡便な方法で土中に貫入し、導電率や比抵抗値を計測するもので、計測した比抵抗値等から、盛土の乾燥密度を算出することが可能です。2025年３月期は、現場実装を早期にはかるべく測定精度の更なる向上をはかる予定です。 ④ クリップ型ばねを応用した技術の開発2017年より、注入方式の接着系あと施工アンカー工法におけるアンカー筋の設置補助具として「あと施工アンカー用クリップ型ばね（製品名：アンカー留太郎）」を開発・実用化しております。アンカー留太郎の適用により、当該工法の施工品質と施工効率が向上します。2024年３月期は、アンカー留太郎のNETIS(新技術情報提供システム）登録が完了いたしました。2025年３月期は、アンカー留太郎の普及促進をはかりながら、独自技術である「クリップ型ばね」の特徴を生かした応用技術の調査研究をおこなう予定です。⑤ AIを用いた省力化技術の開発AIを用いたトンネル施工の省力化技術を開発しております。トンネル施工現場の施工データを解析し、施工条件と発破による掘削形状の相関を捉えます。求められた相関から、余掘りが低減できる掘削方法を提示するAIモデルの実証および精度向上を目指します。(3) みらい建設工業㈱①  「MC-Wake」航跡波接近警告システム（NETIS: QSK-230005-A） 本技術は、AIS、GNSS、レーダーを利用し、航行する船舶による航跡波が工事箇所へ到達することを予測・警告するシステムです。本技術の活用で航跡波の襲来を警告し、作業船の動揺による挟まれ・転倒・転落事故の発生を防止します。② 「MC-Caisson」ケーソン据付支援システム（NETIS: QSK-230004-A） 本技術は、ケーソン据付作業において、据付計画位置までの残りの距離と向きをリアルタイムに自動計測し、位置誘導画面上に表示するとともにケーソン内の注排水を自動でおこなう技術です。本技術の活用で、ケーソン位置の計測、誘導値の表示およびポンプ操作を自動化することで、ケーソン据付作業を省人化させ、生産性および安全性を向上させる効果があります。(4) 東興ジオテック㈱① 落石トメジロー斜面に存在する不安定な転石・浮石の滑動や転倒を抑止する転石一体化根固め工法を実用化しました。山間部の道路や鉄道をはじめとする施設の安全確保をはかる必要がある現場を対象とする新しい落石防止対策工法として、今後の受注拡大に寄与させてまいります。② 早期発芽力検定法これまで自社が保有する種子貯蔵出荷施設（RSセンター）で保管している法面緑化用の在来木本種子の品質証明に用いてきた技術ですが、このたび適用範囲を在来草本類にまで広げることができました。生物多様性国家戦略2023-2030を踏まえて今後引き合いが増加すると予想される在来種を使用した法面緑化の分野において、保有工法の環境保全上の優位性を持たせるための技術として、改善強化された「早期発芽力検定法」の活用を推進してまいります。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度に実施した設備投資の総額は2,143百万円であり、その主なものは、当社グループの東京本社ビルの備品であります。　
主要な設備の状況	２ 【主要な設備の状況】当社グループ（当社および連結子会社）における主要な設備は、以下のとおりであります。(1) 提出会社2024年３月31日現在事業所名（所在地）設備の内容帳簿価額（百万円）従業員数（名）建物構築物機械運搬具工具器具備品土地リース資産合計面積（㎡)金額本社（大阪市淀川区他）事務所562481,159931111,55422東京本社（東京都港区）事務所10,9995981,52910,9801122,58942賃貸設備（西日本地区)（大阪市淀川区他）事務所等22801,1801,767－1,996－賃貸設備（西日本地区)（大阪市淀川区他）機材センター・倉庫3－18,9951,032－1,036－賃貸設備（東日本地区)（東京都港区他）事務所等1,076204,4205,483－6,581－ (注) １．提出会社は持株会社であり、設備の大半を事業会社である連結子会社等に賃貸しているため、報告セグメントごとに分類せず、一括して記載しております。２．連結会社以外に賃貸しているものは次のとおりです。賃貸設備（西日本地区）事務所等：土地864㎡建物3,222㎡賃貸設備（東日本地区）事務所等：土地3,883㎡建物282㎡ ３．リース契約による賃借設備で重要なものはありません。　 (2) 国内子会社2024年３月31日現在会社名事業所名(所在地)セグメントの名称帳簿価額（百万円)従業員数(名)摘要建物構築物機械運搬具工具器具備品土地リース資産建設仮勘定合計面積(㎡)金額髙松建設㈱ 本社大阪本店(大阪市淀川区他)建築事業不動産事業6631064,1131,398－－2,168819※1東京本店(東京都港区他）3232257,669403－－953924※2計 98633211,7831,802－－3,1211,743 青木あすなろ建設㈱本社東京土木本店東京建築本店（東京都港区他)建築事業土木事業不動産事業10838646,318546111,043656※3大阪土木本店大阪建築本店（大阪市北区他）159133,7541,2891－1,464294※4計 26839950,0731,836212,508950 東興ジオテック㈱本社（東京都中央区)土木事業60352085,5681,34819－2,492429※5 (注) １．主要な設備のうち、主なものは以下のとおりです。 事業所名（所在地）設備の内容建物（百万円）土地面積 (㎡)金額 (百万円)※1本社・大阪本店（大阪市淀川区）事務所450411546※1大阪機材センター（大阪市淀川区）機材センター412,649533※2岩槻機材センター（さいたま市岩槻区）機材センター1357,669403※3技術研究所（茨城県つくば市）研究所9223,699144※3名古屋支店（名古屋市中川区）事務所21,472217※4大阪土木本店・大阪建築本店（大阪市北区）事務所1161,816864※4九州支店（福岡市博多区）事務所411,221413※5テクニカルセンター（栃木県さくら市）研究所・資材センター3327,860341※5広島工場（広島県東広島市）不定形耐火物製造工場25431,873543 ２．事務所の一部を連結会社以外から賃借しており、賃借料は187百万円であります。３．リース契約による賃借設備で重要なものはありません。　
株式の総数	① 【株式の総数】　種類発行可能株式総数（株)普通株式52,800,000計52,800,000 　
発行済株式、株式の総数等	② 【発行済株式】　種類事業年度末現在発行数（株)(2024年３月31日)提出日現在発行数（株)(2024年６月20日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式34,818,57834,818,578東京証券取引所プライム市場単元株式数100株計34,818,57834,818,578――  
