項目	値
事業の内容	 ３ 【事業の内容】当社の企業集団は、当社、子会社４社、関連会社１社で構成され、百貨店事業を主な内容とし、百貨店事業に付随、関連する友の会事業等の事業活動を展開しております。当グループの事業に関する位置づけおよびセグメントとの関連は次のとおりであります。なお、セグメントと同一の区分であります。百貨店業 …  　当社および連結子会社㈱山口井筒屋が事業展開しており、当社は㈱山口井筒屋に対し商品の供給を行うほか、商品券の共通使用等営業上の提携を行っております。なお、連結子会社㈱レストラン井筒屋が当社の店舗内のレストラン部門の経営を、連結子会社㈱井筒屋商事が当社および㈱山口井筒屋の慶弔ギフトの販売、国内及び輸入製品の卸売を、非連結子会社井筒屋サービス㈱が店舗内の清掃を行っております。　友の会事業… 　百貨店各社に対し連結子会社㈱井筒屋友の会は前払式の商品販売の取次を行っております。その他　　… 　関連会社㈱ニシコンが情報処理サービス業を行っております。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　 　 文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。　　  （１）会社の経営の基本方針　井筒屋グループは、お客様・お取引先・株主各位ならびに従業員に対し、適正な利益配分を行い、「秩序のうえに立つ創造的繁栄」を図ることを経営理念と定め、この理念に徹するとともに、「奉仕こそ繁栄の基」という奉仕の精神を日常の実践的心構えといたしております。  　（２）目標とする経営指標　 当社グループは、売上高営業利益率ならびに売上高経常利益率を重要な経営指標としております。 当該指標を採用した理由は、投資家が当社グループの経営方針・経営戦略等を理解するうえで重要な指標であり、経営方針・経営戦略等の進捗状況や企業価値の的確な把握が可能であると判断するためであります。    ＜井筒屋グループ中期３ヵ年経営計画 （2024年度）の数値目標＞ 連結業績　2023年2月期  　　   　2024年２月期  2025年２月期実績（2022年度）本中計１年目目標値（2023年度）本中計２年目実績（2023年度）本中計２年目目標値（2024年度）本中計３年目売上高225億円　　　226億円225億円　　　　227億円営業利益11億円　　　　8億円9億円　　　　　9億円営業利益率5.2％　　　　3.5％4.4％          4.0％経常利益10億円　　　　6億円9億円          8億円経常利益率4.8％　　　　2.7％4.2％          3.5％            ※2024年度の数値目標につきましては、2023年４月公表時は、営業利益８億円、経常利益を６億円とし　　　　　　 ておりましたが、業績を踏まえ記載のとおり修正いたしました。 　（３）経営環境　　　①企業構造当社グループは、主要事業である百貨店事業を中心とした各事業会社により構成されています。グループ共通の経営理念やビジョンの下、グループガバナンスを効かせております。各社の自立性や採算性を基本とし、事業を行っております。 　　　②市場環境グローバル化に加え、技術革新によるデジタル化が加速度的に進展しています。また、人口減少による労働力不足、働き方改革、非正規雇用の増加、女性の社会進出などの社会変化が起きております。これらの課題に対し、ＤＸの推進をはじめ、労働環境の抜本的な改革が必要となっております。ＳＤＧｓ意識の高まりにより、企業は地球環境に配慮しながら事業活動をするよう社会的責任（ＣＳＲ）を強く求められるようになり、企業の戦略も、これまでの製品の一時的なヒットや薄利によるシェア獲得、規模に依る拡大戦略ではなくしっかりとした理念や価値観に基づく持続戦略に変えていく事が必要になります。従来型の「規模や量を追求する事業モデル」から、「量から質を追求する新たな事業モデル」への転換し、新たな事業モデルへの道筋をつけるため、「井筒屋グループ中期３ヵ年経営計画」（2022年度～2024年度）により、中長期的な戦略実現に向けた検討・準備とグループ保有資産の更なる強化に努めてまいります。 　　　③競合他社との比較  当社グループは、地域に根ざす百貨店として、これまで以上に地域のお客様にご満足いただける品揃え・ サービスを提供することで、他小売業との差別化を進め、将来にわたる安定的な収益基盤の確立と、財務体質の健全化を図ってまいります。 　　　④顧客動向・顧客基盤  国内市場は、人口減少、少子高齢化等の加速が見込まれ、顧客数および消費量の減少が続くことが予想されます。また、富裕層を中心とした高額商品や食品をはじめ生活必需品の販売は堅調に推移しており、商品カテゴリー別の好不調が鮮明になってきております。お客様が百貨店に期待される品揃えとサービスを着実に捉えるべく、引き続きお客様第一主義を基本とした営業戦略の企画・立案に努めてまいります。   （４）中長期的な会社の経営戦略今後の経済環境につきましては、コロナ禍からの社会経済活動の正常化が進む中、物価高や海外経済減速など、景気を下押しする要因はあるものの、企業の賃上げ定着による家計収支の改善などにより、個人消費の持ち直しも期待され、緩やかな成長路線に復するものと予測されます。このような状況の下、当社グループでは、「井筒屋グループ 中期３ヵ年経営計画（2022年度～2024年度）」を策定いたしております。本計画につきましては、コロナ禍により加速・顕在化した環境変化を踏まえ、従来型の規模や量を追求する事業モデルを見直す契機と捉え、量から質への「新たな事業モデルへの道筋をつける中計」と位置づけ、中長期の戦略実現に向けた検討・準備と、グループ保有資産の更なる強化に努めてまいります。 ① 当社グループのビジョングループビジョン：「地域小売業のリーディングカンパニーとして発展していく」事業戦略：サステナビリティを基盤とした“質”の追求当社グループに関わる全てのステークホルダー（顧客、取引先、従業員、株主）ならびに地域社会とのつながりの“質”を深化させ、地域共創基盤として持続可能な地域社会の発展に寄与してまいります。営業戦略：リアルとデジタルの両面からお客様へ上質な人生を提案する顧客情報を統合し諸施策に活用することで、店舗やネットショッピング等複数のチャネルを通じて顧客ニーズへ対応してまいります。 ② 戦略の方向性　[短中期]・店舗における百貨店らしさの追求（競争優位性の確立・差別化）自主編集運営ゾーンの刷新等による店舗価値の向上をはかってまいります。・効率的な店舗運営と効果的な販売促進体制の維持（収益性の維持・向上）　　　ＳＮＳ活用等効果的な宣伝経費運用により高収益構造の維持に努めてまいります。　[中長期]　・デジタルデバイスを基軸とした顧客単価向上（顧客接点の創造）　　　井筒屋アプリの導入により顧客統合基盤を構築し、効率的な営業施策を推進してまいります。・優良顧客基盤×デジタルデバイスの活用（新たな収益基盤の確立）　　　将来的には、統合された顧客情報を活用し、顧客の求めるソリューションを提供してまいります。 　（５）優先的に対処すべき事業上及び財務上の課題当社グループでは、「井筒屋グループ 中期３ヵ年経営計画（2022年度～2024年度）」を推進いたしております。計画最終年度にあたる2024年度につきまして、対処すべき課題として位置づけておりますのは、次のとおりであります。井筒屋グループといたしましては、今後もお客様にご満足いただけるような提案を行い、地域に欠かせない存在として百貨店の役割を果たしてまいります。店舗戦略につきましては、引き続き商品・サービスの両面で百貨店らしさを追求し、売場の魅力を高め、お客様のニーズにお応えしてまいります。デジタル戦略につきましては、「井筒屋アプリ」を2024年４月に導入し、お客様の利便性向上を図るとともに、効果的な営業施策を実施できる体制を構築してまいります。また、アプリをはじめＳＮＳを活用した販売促進や、社内システムを利用した業務効率化により、経費効率の改善をはかってまいります。併せて、当社グループの持続的成長および企業価値の向上に資するため、人材の確保はもとより、多様な人材が活躍できる機会の創出や働きやすい職場環境の整備に取り組み、企業を取り巻く著しい経営環境の変化に対応していけるよう人的資本投資に努めてまいります。以上を当社グループの対処すべき課題とし、これまで取り組んでまいりました事業構造改革を定着・発展させ、将来にわたる安定的な収益基盤の確立と、財務体質の健全化に努めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績およびキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 商圏動向に関するリスク　（影響）当社グループは北部九州、山口地域を中心として活動しており、その業績は地域の気候状況、景気動向、消費動向、および同業・異業種の小売業他社との競争状況（新規大型商業施設の参入等）、地域の再開発事業等の影響を受けます。したがって、これらの要因は当社グループの業績に影響をおよぼす可能性があります。　（対応策）旗艦店である本店と山口店につきましては、より一層魅力を高め、収益力を強化するための売場改装を行うとともに、地域のお客様のニーズに応えてまいります。また、百貨店の強みである編集力を活かした売場づくりを行い、商品力・販売力・サービス力を強化し、店舗価値の向上をはかってまいります。 (2) 営業基盤に関するリスク　（影響）当社グループの業績の中で、当社が高い割合を占めるため、当社の業績動向が当社グループに大きな影響を与える可能性があります。　（対応策）　　　当社グループでは、地域に密着した営業施策や地域店舗ネットワークを活かした収益の向上に努めております。 (3) 商品取引に関するリスク　（影響)当社グループの取扱商品の中で、食品においては、消費者の食品に対する不安が高まり当社グループの売上に影響を及ぼす可能性があります。また、商品取引において契約不適合がある商品の販売等があった場合、公的規制や損害賠償責任等による費用の発生や消費者からの信用失墜による売上の減少等、当社グループの業績に影響を及ぼす可能性があります。　 (対応策）  当社グループでは、食品の適正な品質表示のため、毎週「食品検品デー」を実施しており、賞味・消費期限をはじめアレルギー原料等の表示確認の徹底を行っております。また、万一の食中毒や異物混入等の発生に備え、社内情報共有体制を整備し、原因究明、再発防止策の実施と、必要に応じて所轄の保健所へ報告するとともに、危害発生要因の防止策としてＨＡＣＣＰに基づく「自主衛生管理マニュアル」を策定し、食品衛生管理の徹底に努めております。 (4) 各種システムに関するリスク 　 (影響）自然災害やデータセンターの事故および通信回線や電力供給に障害等が起きた場合、当社の業務に支障をきたし、当社グループの業績に影響を及ぼす可能性があります。　 （対応策）当社グループでは、各種システムが安定的に稼働できるように、システムに冗長性を持たせるとともに、セキュリティ対策を行っております。また、社内に情報システム部門を設置して、外部からの攻撃の防止および様々な障害に対して迅速に対応するための体制を構築し、リスク低減をはかってまいります。  (5) 顧客情報の流出に関するリスク 　 (影響）当社グループの顧客情報の管理については、社内規程および管理マニュアルに基づき厳重に管理・運用を行っておりますが、不測の事故または事件によって顧客情報が外部に流出した場合、当社グループの社会的信用の失墜を招き、当社グループの業績に影響を及ぼす可能性があります。　 （対応策）当社グループは、顧客情報の流出防止のため、店舗および事業所内にある顧客台帳や各種伝票類の施錠保管ルールを定め、その徹底と定期的な監査を実施しております。また、電子保存の顧客情報アクセスに関しては厳格な入室制限を行っており、ウイルスやサイバー攻撃に備えた最新のウイルスソフトを導入するとともに、メールに起因するウイルスリスクを低減するため、メールアカウントの発行を必要最低限に留める等のセキュリティ対策を実施しております。 (6) 公的規制に関するリスク 　 (影響）当社グループは、商品・サービスの提供は景品表示法等、商品の仕入れは独占禁止法や下請法等、出店や増床に関しては大規模小売店舗立地法をはじめとする各種法規制の適用を受けております。当社グループにおいては内部統制組織を構築し、法令遵守を徹底しておりますが、万一これらの規制を遵守できなかった場合、当社グループの業績に影響を及ぼす可能性があります。   （対応策）当社グループは、当社を取り巻く各種法規制の適用に対し、コンプライアンス研修をはじめとする各種研修を通じ従業員に対する情報の提供や法令遵守に関する教育を実施しております。また、法令違反やその恐れに対して従業員から内部通報、内部告発を受ける内部通報窓口を設置し、法令違反の未然防止や早期発見に努めております。 (7) 自然災害・事故等に関するリスク 　(影響）当社グループの主な事業である百貨店業は、店舗による事業展開を行っており、火災・地震・洪水・台風等の不測の災害または事故によって店舗等事業所に大きな損害を受けた場合、当社グループの業績に影響を及ぼす可能性があります。　（対応策）当社グループは、火災・地震・洪水・台風等の不測の災害または事故への対策として、施設、設備、防災備品の点検や、火災・防水・地震等の各種避難訓練を定期的に実施しております。また、万一の災害や不測の事態の発生により、店舗等事業所に大きな損害を受ける等事業の遂行に支障が生じた場合に備え、事業を継続または早期に再開できるよう事業継続計画（ＢＣＰ）を策定しております。 　(8) 減損損失によるリスク　（影響）当社グループの資産価値が下落した場合や事業の収益性が悪化した場合には、減損損失が発生し、当社グループの業績に影響を及ぼす可能性があります。　（対応策）当社グループは、投資を行う際は投資価値を的確に把握し、回収可能性を十分に検討した上で実施しております。また、投資後は定期的に運用評価を行い、計画と乖離が生じた場合は早期の改善に取り組むことにより、保有する資産価値の低下による影響の低減に努めております。  (9) 金利の変動に関するリスク　（影響）当社グループは、有利子負債などについて金利の変動リスクを負っており、その変動により経営成績および財政状態等に影響を与える可能性があります。　（対応策）当社グループは、設備資金及び運転資金を機動的かつ安定的に調達するため、取引銀行と良好な関係を維持し、必要な資金調達に支障をきたさないようにしております。 （10）繰延税金資産に関するリスク（影響）当社グループは、将来減算一時差異および税務上の繰越欠損金に対して将来の課税所得等を合理的に見積り繰延税金資産を計上しておりますが、実際の課税所得等が見積りと異なることで繰延税金資産の全部または一部の回収可能性が無いと判断される場合には、繰延税金資産を減額することになります。その結果、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。（対応策）当社グループは、慎重に繰延税金資産の回収可能性を検討し、合理的な範囲内での繰延税金資産の計上を行うように努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　(業績等の概要)(1) 業績　当期におけるわが国経済は、新型コロナウイルス感染症による行動制限が解除されたことにより、社会経済活動の正常化が進むなど、緩やかな回復傾向が続いております。しかしながら、先行きが懸念される対外情勢に加え、エネルギーや原材料価格の高騰、物価の上昇など懸念材料も多く、景気の先行きは不透明なまま推移いたしました。　百貨店業界におきましては、行動制限が解除されたことを受け、インバウンド需要を主な要因として大都市部を中心に商況は著しい回復がみられました。しかしながら、インバウンド需要の小さい地方都市ならびに郊外立地の百貨店はいまだ厳しい商況下にあるなど、総じて緩やかな回復基調に留まっております。　こうした状況の中、当社グループにおきましては、従来型の規模や量を追求する事業モデルを見直す契機と捉え、量から質への新たな事業モデルへの道筋をつける「井筒屋グループ 中期３ヵ年経営計画（2022 年度～2024 年度）」を策定し、推進いたしております。計画２年目となる当期は、前期に引き続き店舗における百貨店らしさを追求するべく、好調カテゴリーの強化を図るとともに、百貨店の強みを活かした編集売場を構築することにより、店舗価値の向上および売場の活性化に努めてまいりました。　当社グループの業績につきましては、売上高は225億21百万円（前期比99.8％）、営業利益は９億98百万円（前期比84.8％）、経常利益は９億47百万円（前期比88.1％）、親会社株主に帰属する当期純利益は９億66百万円（前期比94.9％）となりました。　なお、百貨店業の代理人取引を総額に置き換えた場合の売上高は、540億77百万円（対前期比0.4％増）であります。　セグメントの業績を示すと、次のとおりであります。 ①　百貨店業  当社グループの主要事業であります百貨店業におきましては、「百貨店らしさの追求」を基本方針とし、品揃えの強化と更なる販売サービスの向上に努めることで、アフターコロナ、ウィズコロナ時代におけるお客様の生活様式や商環境の変化への対応力強化に取り組んでまいりました。  本店におきましては、引き続き高額品やデイリー商材の食料品などの好調カテゴリーが牽引する中、百貨店らしさの追求、他商業施設との差別化を図るための商品・サービス力強化や地域活性化などの取り組みを推し進めております。  具体的な取り組みに関しましては次のとおりです。  百貨店らしさの追求といたしましては、本館７階子供服フロアエスカレーターサイドに、サステナブルライフを推進するための自主編集セレクトショップ「SustainaBase（サステナベース）」をオープンいたしました。環境に配慮した商品等の販売や情報発信、ワークショップ、企業とのコラボレーションイベントを通じて、小売業ならではのサステナブルライフを提案しております。また、本館６階リビングフロアには様々なキッチン・ダイニング用品を取り揃えた「Kitchen Style +（キッチンスタイルプラス）」をオープンいたしました。　好調カテゴリーをはじめとした品揃え強化といたしましては、地階食品売場において神戸のチョコレートブランド「モンロワール」、「ベルプラージュ」を導入し、洋菓子ゾーンの強化を図りました。本館２階時計サロンには「オメガショップ」、インポートゾーンに「マックスマーラ」を移設リニューアルオープンし、ラグジュアリーな空間でのお買物に大変ご好評をいただいております。  また、特別なおもてなしができる体験型の商談室として外商顧客専用の「レセプションルーム」を新設いたしました。普段、取扱いのない商品やイベントに触れていただくことで、顧客満足度向上に努めております。  このほか、品揃え強化として、新館５階紳士服フロアでは、メンズ＆レディースオーダースーツ専門ショップ「ディファレンス」、新館３階婦人服フロアではイタリアのプレミアムデニムブランド「リプレイ」をオープンいたしました。   サービス力強化といたしましては、新館７階フロアにおいて、メモリアルワンストップサービスカウンター「MUSUBI（むすび）」をオープンいたしました。家事代行やハウスリフォームといった老後の暮らしから終活まで幅広くご相談を承り、各分野のプロフェッショナルを紹介する九州の百貨店初の取り組みとなります。定期的に無料セミナーや相談会も開催し、お客様から大変ご好評をいただいております。 　催事・イベントに関しましても、入場制限緩和や物産展時の試食再開等もあり、賑わいを取り戻しつつあります。恒例の「北海道物産展」、「ショコラスペシャリテ」をはじめ、４年振りの開催となった「イタリア展」など、連日多くのお客様で賑わいました。  更に地元消費喚起への取り組みといたしまして、プレミアム付き地域商品券事業への参画をはじめ、本新館間クロスロードにて「クロスロードマルシェ」をゴールデンウィークに合わせ開催。 また、北九州市制60周年を記念して、地元の魅力を発信する催事「きたきゅうフェスティバル」を開催。「井筒屋のお中元・お歳暮」においても市制60周年特集や限定商品など、地元の繋がりを活かした取り組みを推進いたしました。今後も店内催事の開催や地域イベントへの参画など、地域の活性化に積極的に取り組んでまいります。  サテライトショップにおきましては、飯塚ショップが７月に「イオン穂波ショッピングセンター」での営業を終了し、新たに「ゆめタウン飯塚」１階に移転オープンいたしました。今後とも地域のお客様との繋がりを大切にした店づくりに努めてまいります。  山口店におきましては、商品供給や催しにおける本店との連携強化を推し進めております。本店で取扱いのあるラグジュアリーブランド特選会の開催や本店特選会へのご招待など相互送客を図ることで、売上の拡充に努めております。引き続きお客様にご支持いただけるよう、売場の活性化や本店との連携に取り組んでまいります。  今後も、本店と山口店を旗艦店とし、お客様にご満足いただける魅力ある店舗づくりに努めてまいります。　百貨店業におきましては、売上高は224億81百万円（前期比99.8％）、営業利益は10億24百万円（前期比85.3％）となりました。 　②　友の会事業　友の会事業におきましては、売上高は40百万円(前期比106.9％)、営業利益は52百万円(前期比86.9％)となりました。 (2) キャッシュ・フローの状況　当連結会計年度の現金及び現金同等物は、前連結会計年度末に比べて２億68百万円減少し、33億92百万円となりました（前連結会計年度は36億60百万円）。これらの要因は以下のとおりであります。(営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローは、主に税金等調整前当期純利益や減価償却費等の計上により19億12百万円の資金収入(前連結会計年度は20億11百万円の資金収入）となりました。 (投資活動によるキャッシュ・フロー)　投資活動によるキャッシュ・フローは、主に有形固定資産の取得等により６億８百万円の資金支出(前連結会計年度は13百万円の資金収入）となりました。 (財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローは、主に借入金の返済等により15億71百万円の資金支出(前連結会計年度は19億68百万円の資金支出）となりました。  (生産、受注及び販売の実績)(1) 仕入実績当連結会計年度における仕入実績をセグメントごとに示すと、次のとおりであります。また、当社および当社の連結子会社は、百貨店および友の会事業を行っており、生産および受注については該当事項はありません。 セグメントの名称金額(百万円)前年同期比(％)百貨店業11,20699.0友の会事業――合計11,20699.0 (注) セグメント間取引については、相殺消去しております。 (2) 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。友の会事業におきましては、前払式の商品販売の取次を行っており、主に百貨店からの手数料を収益として認識しております。手数料については、契約に定める料率等に基づき、井筒屋友の会カード（お買物カード）等の使用に応じて収益を認識しております。 セグメントの名称金額(百万円)前年同期比(％)百貨店業22,48199.8友の会事業40106.9合計22,52199.8 (注) セグメント間取引については、相殺消去しております。  (経営者の視点による経営成績等の状況に関する分析・検討内容)　　経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。　　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 財政状態及び経営成績の状況に関する認識および分析・検討内容　①財政状態の分析当連結会計年度末の総資産は、前連結会計年度に比べ６億62百万円減少し、456億80百万円となりました。これは主に、無形固定資産のリース資産が増加したものの、有形固定資産の建物及び構築物が減少したことによるものであります。負債につきましては、前連結会計年度末に比べ15億17百万円減少し、347億13百万円となりました。これは主に、長期借入金等が減少したことによるものであります。　　　　　　　　純資産は、主に親会社株主に帰属する当期純利益の計上による利益剰余金の増加により前連結会計年度末に比べ８億55百万円増加し、109億66百万円となりました。　②経営成績の分析  a)　概況百貨店業を中心とした諸施策を講じてまいりました結果、売上高は225億21百万円（前期比99.8％）、営業利益は９億98百万円（前期比84.8％）、経常利益は９億47百万円（前期比88.1％）、親会社株主に帰属する当期純利益は９億66百万円（前期比94.9％）となりました。 b)　売上高当連結会計年度の百貨店業の売上高は224億81百万円(前期比99.8％)となりました。友の会事業におきましては、売上高は40百万円（前期比106.9％）となりました。 c)　販売費及び一般管理費販売費及び一般管理費は、103億13百万円(前期比101.6％)となり、前連結会計年度に比べ１億66百万円の増加となりました。 d)　営業外損益営業外損益は、51百万円の損失(前連結会計年度は１億１百万円の損失)となり、前連結会計年度に比べ50百万円損失が減少いたしました。 e)　特別損益特別損益は該当事項はありません。 (2) キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当連結会計年度の現金及び現金同等物は前連結会計年度に比べ２億68百万円減少し、33億92百万円となりました(前連結会計年度は36億60百万円)。これらの要因は以下のとおりであります。(営業活動によるキャッシュ・フロー)当連結会計年度の営業活動によるキャッシュ・フローは、主に税金等調整前当期純利益や減価償却費等の計上により19億12百万円の資金収入（前連結会計年度は20億11百万円の資金収入）となりました。(投資活動によるキャッシュ・フロー)当連結会計年度の投資活動によるキャッシュ・フローは、主に有形固定資産の取得等により６億８百万円の資金支出（前連結会計年度は13百万円の資金収入）となりました。(財務活動によるキャッシュ・フロー)当連結会計年度の財務活動によるキャッシュ・フローは、主に借入金の返済等により、15億71百万円の資金支出（前連結会計年度は19億68百万円の資金支出）となりました。 　当社グループの運転資金需要の主なものは、商品の仕入、販売費及び一般管理費等の営業費用によるものであります。また、設備資金需要の主なものは、店舗のリニューアル・設備の修繕等の設備投資であります。　　当社グループの資金調達におきましては、自己資金の他金融機関からの借入等による資金調達を行っております。なお、新型コロナウイルス感染症拡大の影響による不測の事態に備え、取引金融機関との当座貸越契約に基づき、借入枠50億円を設定しております。当該契約に基づく当期末における借入実行残高はございません。  (3) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況 １ 連結財務諸表等 (１）連結財務諸表 注記事項（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】　当連結会計年度の設備投資については、百貨店業を中心に全体で1,010百万円の設備投資を実施いたしました。百貨店業においては、主に当社本店の建物の維持管理に伴う設備工事等により1,010百万円の設備投資を実施いたしました。　　なお、重要な設備の除却または売却はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社 事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物土地(面積㎡)有形リース資   産無形リース資   産その他合計本店(北九州市小倉北区)百貨店業店舗等8,97923,030(15,626)12137633432,841513[49]黒崎商品センター(北九州市八幡西区)百貨店業商品センター11394（6,614)―――406―[ ― ] (注) １.　帳簿価額の「その他」の主な内容は、工具、器具及び備品であります。２.　従業員数の［　］は、臨時従業員数を外書しております。  (2) 国内子会社 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物土地(面積㎡)その他合計㈱山口井筒屋山口店等(山口県山口市)百貨店業店舗62―(  ― )198184[ 6 ] (注) １.　帳簿価額の「その他」の主な内容は、工具、器具及び備品であります。２.　従業員数の［　］は、臨時従業員数を外書しております。３.　上記の他、連結会社以外からの主要な賃借設備の内容は、下記のとおりであります。 会社名事業所名(所在地)セグメントの名称設備の内容年間賃借料(百万円)㈱山口井筒屋山口店等(山口県山口市等)百貨店業店舗建物等318  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式20,000,000計20,000,000 　
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月24日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式11,480,49511,480,495東京証券取引所スタンダード市場福岡証券取引所単元株式数は100株であります。計11,480,49511,480,495――  
