項目	値
事業の内容	３ 【事業の内容】当社は、持株会社としてグループ会社の経営管理及びそれに付帯又は関連する業務を行う予定です。また、当社の完全子会社となるヤマエ久野及びその関係会社の最近の事業年度末日時点の主な事業の内容は以下のとおりです。 当企業グループ(当社及び当社の関係会社)は、当社、ヤマエ久野及び連結子会社26社、持分法適用関連会社１社並びに非連結子会社１社で構成され、主に食品関連、糖粉・飼料畜産関連、住宅・不動産関連等において商品の販売及び製造並びに加工等を行う卸売業であります。当企業グループ各社の事業の内容及び位置づけ並びにセグメントとの関連は、次のとおりであります。 (食品関連事業)一般加工食品・菓子・酒類・冷凍食品等の販売及び焼酎の製造、弁当の製造、農水産物の製造加工販売等を行っております。 [関係会社]　ヤマエ久野㈱、高千穂酒造㈱、㈱カクヤマ、㈱サンエー２１、いんま商事㈱、㈱オトスイ、デリカＳＦホールディングス㈱、㈱デリカフレンズ、㈱惣和、双葉産業㈱、みのりホールディングス㈱、㈱河内屋ジェノス、フィット㈱、㈱春日や、㈱ＴＡＴＳＵＭＩ、ORIGINAL JAPAN S.R.L.、ＹＬＯ㈱、ワイ＆アイホールディングス(同) (糖粉・飼料畜産関連事業)食品原材料・飼料・畜産物・水産物の販売等を行っております。 [関係会社]　ヤマエ久野㈱ (住宅・不動産関連事業)住宅建築資材・住宅設備機器・木材等の販売、建設工事、不動産の賃貸等を行っております。  [関係会社]　ヤマエ久野㈱、㈱ワイテック、㈱日装建、ＨＶＣホールディングス㈱、ハイビック㈱、㈱鹿島技研、日装ビルド㈱ (その他)保険サービス事業、運送事業、燃料関連事業、レンタカー事業、情報処理サービス事業等を行っております。 [関係会社]　ヤマエ久野㈱、高千穂倉庫運輸㈱、ヤマエ石油㈱、ヤマエレンタリース㈱、㈱リンネット、㈱アール・エヌ・エス ［事業系統図］ 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社は新設会社であるため、当該事項はありません。なお、当社の完全子会社となるヤマエ久野の経営方針、経営環境及び対処すべき課題等につきましては、同社の有価証券報告書(2020年６月26日提出)をご参照ください。 
事業等のリスク	２ 【事業等のリスク】当社は本届出書提出日現在において設立されておりませんが、本件株式移転によりヤマエ久野の完全親会社となるため、当社の設立後は、本届出書提出日現在におけるヤマエ久野の事業等のリスクが当社グループの事業等のリスクとなり得ることが想定されます。ヤマエ久野の事業等のリスクを踏まえた当社グループの事業等のリスクは以下のとおりです。なお、本項においては、将来に関する事項が含まれておりますが、当該事項は、別段の記載がない限り、本届出書提出日現在においてヤマエ久野が判断したものです。 (1) 国内市場・経済動向による影響について当企業グループは「食」と「住」を事業の柱と位置づけております。「食」「住」ともに国内景気の動向、国内人口の減少及び少子高齢化等の人口構造変化による影響を受けるため、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (2) 法的規制について当企業グループは事業を展開する上で、酒税法、食品衛生法、下請代金支払遅延等防止法、製造物責任法、建築基準法、建設業法など各種の法令・規則等の適用、行政の許認可等を受けております。法的規制が強化された場合や予測できない法律の改正が行われた場合には、当企業グループの事業活動が制限され、業績及び財務状況に影響を及ぼす可能性があります。 (3) 災害危機等について当企業グループは、広域にわたり営業・物流拠点を設置し事業展開しているため、大規模な自然災害やインフルエンザや未知のウイルス等の感染症が広がった場合等、物流やサービスの提供等に支障が生じる可能性が想定されます。当企業グループといたしましては「食」と「住」の安全・安定供給を支える企業として、全役職員の人命・安全確保と事業の早期復旧及び継続を図るために体制の構築・整備に万全を期しておりますが、自然災害による被害が発生し、インフラ等の復旧が長期化した場合には、業績及び財務状況に影響を及ぼす可能性があります。 (4) 食の安全性について食への安心・安全に対する意識が一段と高まっている中、安全・安心な商品及びサービスを提供することが当企業グループの最重要課題であると認識し、当企業グループが取り扱う食品全般の品質管理を今まで以上に徹底させるべく専門人材の育成・雇用等による体制の強化や取り扱い原材料の現地視察による現物確認などに取り組んでおります。しかし、偶発的な事由によるものも含めて、食の安全性・品質確保に問題が生じた場合、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (5) お得意様について食品・住宅関連業界における厳しい競争環境を背景とした企業再編や系列化等の動きは依然継続しており、これにより当企業グループとの取引について見直しが行われる可能性があります。特に、当企業グループの売上高における上位のお得意先様の経営方針の変更や企業再編等によって、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (6) 仕入先様について国際的水産資源の減少、欧米・新興国等の魚食拡大等の水産物の需給問題、穀物を含む食品原材料の供給量減少、その他、海外依存度の高い食品原材料や建材関連の合板などは為替相場の影響等により価格や供給が不安定となる可能性があり、これらの商材について取引を行っている仕入先様において、これらの予期せぬ出来事により供給が不可能となった場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (7) 製造物責任に係るリスクについて当企業グループでは、弁当・惣菜造工場並びに木材プレカット工場を保有しております。これらの工場では品質管理や製造体制を一層強化することにより、製品の品質管理には最善の注意を払っておりますが、予期せぬ品質上の問題が発生した場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (8) システムリスクについて当企業グループは、展開している営業・物流拠点にコンピューターシステムを導入し、拠点を繋ぐネットワークシステムを構築しております。拠点を結ぶ全ての回線にはバックアップ回線を整備し、システムの安定稼働を維持するメンテナンスを行い、情報セキュリティ規程及び情報セキュリティ基本方針に則り、コンピューターウイルスや情報漏洩への対策を適切に講じておりますが、予測不能のウイルスの侵入や情報システムへの不正アクセス及び運用上のトラブル等により、情報システムの一定期間の停止や内部情報の漏洩等の事態が発生した場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (9) 債権の貸倒れリスクについて当企業グループは事業上の取引を通じて、多数のお得意先様に対して企業間信用を供与しております。このため与信管理を徹底しており、各お得意先様にはそれぞれ与信枠を設け日々の債権を管理するとともに、決算書類の入手、営業担当者による定期訪問、信用調査会社の評価等の活動を通じて経営状況の把握に努めております。今後も一層の管理体制強化を図る方針ではありますが、不測の事態が生じた場合は、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (10) 人材確保と育成のリスクについて当企業グループは、今後の成長・拡大のために専門的知識やコミュニケーション能力、管理能力の高い優秀や人材の確保と育成が急務となっております。当企業グループは採用を積極的に行うことにより、優秀な人材の確保に努めるとともに、社内研修制度の充実を図り、人材の育成に注力しております。また、処遇の改善を積極的に行うことで人材の外部流出防止にも努めております。しかしながら、雇用情勢の変動等により、必要な人材が計画どおりに確保できない場合、もしくは、雇用、採用に伴う費用の上昇が発生した場合には、当企業グループの業績及び財務状況に重要な影響を及ぼす可能性があります。また、労働環境の充実や改善、適正な労働時間の管理や時間外労働の抑制等に継続的に取り組んでおりますが、万が一過重労働や不適切な労務管理が発生した場合には、当企業グループに対する信用失墜等によって、当企業グループの業績及び財務状況に重要な影響を及ぼす可能性があります。  (11) 地域依存のリスクについて当企業グループは、九州・沖縄における事業が売上高の50%以上を占めております。現在、関東・関西を中心に海外を含めたエリア拡大を図っておりますが、九州・沖縄エリアの経済環境、人口構造、雇用環境、住宅需要、自然災害等の市場動向に予期せぬ事態が発生した場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (12) 季節・催事変動のリスクについて当企業グループが主に取り扱う食品全般は、季節の変動によって売上が左右され、また催事によっても需要が変わり、特にクリスマス・年末年始に需要の最盛期を迎えるため、異常気象や催事時の悪天候など不測の事態が発生した場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (13) 環境に関するリスクについて当企業グループは、環境問題に関して法令遵守に努めながら、省エネ活動・二酸化炭素排出削減活動を行う等、環境に配慮した経営を行っております。しかしながら、関連法令等の変更や環境保護に対する社会的要請の変化等によって大幅なコストの増加が発生する場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (14) 減損損失のリスクについて当企業グループは、固定資産の減損に係る会計基準を適用しております。また、当企業グループは、事業用の様々な有形固定資産・無形資産やM&amp;Aの際に生じたのれん等を計上しております。これらの資産については、収益性の向上に努めておりますが、今後、事業計画と実績との乖離や時価の下落等によって、将来期待されるキャッシュ・フローが生み出せない場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (15) 組織再編(M&amp;A、資本提携、業務提携等)のリスクについて当企業グループは、中期経営計画の方針にそって、成長戦略の一環として組織再編(M&amp;A、資本提携、業務提携等)を推進しております。これらの組織再編は全て、対象会社への入念なデューデリジェンスと経済的価値評価を行った上で実行しますが、取り巻く事業環境の変化等や様々な不確実性の影響により、当初想定したシナジーが創出できない可能性があります。そのような場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。また、組織再編実行時に計上したのれん等について減損損失を計上する必要が生じた場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (16) 訴訟その他法的手続きのリスクについて当企業グループは、事業継続のために各種関係法令を遵守し、また、全役職員がコンプライアンスを理解し実践に取り組んでおります。現在は、業績及び財務状況に大きな影響を及ぼすような訴訟等は発生しておりませんが、今後、第三者から不測の訴訟を提起され、その結果によって損失が発生する場合、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (17) 資金調達のリスクについて当企業グループは、中期経営計画の方針にそって、組織再編や物流センターの構築等、事業拡大に向けて積極的に投資を行っており、その資金の一部を有利子負債で調達しております。現時点での金融市場や金融機関との関係上は、必要な資金の新規調達に懸念はございませんが、将来、金融市場の混乱や当社格付けの引下げ、金融市場の動向、あるいは金融機関及び機関投資家の融資及び投資方針の変更などで予期せぬ事態が発生した場合には、当企業グループの資金調達に制約が課されるとともに調達コストの増大を招き、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。  (18) 個人情報の漏洩について当企業グループは、事業を行う上で入手した個人情報や当企業グループ内部の個人情報(マイナンバーを含みます)を保有しております。これらの情報管理については社内規程の制定、社員教育の徹底等、管理体制の強化に努めておりますが、万が一これらの情報が外部に漏洩した場合には、当企業グループに対する信用失墜や損害賠償請求等によって、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 (19) 退職給付関係のリスクについて当企業グループの従業員及び元従業員の退職給付債務及び退職給付費用は、割引率等の数理計算上で設定される前提条件や年金資産の長期期待運用収益率に基づいて算出されております。従いまして、制度資産の公正価値変動、金利の変動、年金制度の変更等、前提条件に大きな変動があった場合には、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 （20）新型コロナウイルス感染症拡大のリスクについて当企業グループは、様々な業態のお得意先様と取引をしておりますが、緊急事態宣言の発令やまん延防止等重点措置などの感染症拡大防止に向けた政府、自治体の政策によりお得意先様の営業に制限が生じた場合、当企業グループの業績及び財務状況に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となるヤマエ久野の経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析については、同社の有価証券報告書(2020年６月26日提出)及び四半期報告書(2020年８月11日、2020年11月10日及び2021年２月12日提出)をご参照ください。 
経営上の重要な契約等	４ 【経営上の重要な契約等】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となるヤマエ久野の経営上の重要な契約等については、同社の有価証券報告書(2020年６月26日提出)及び四半期報告書(2020年８月11日、2020年11月10日及び2021年２月12日提出)をご参照ください。また、本件株式移転に係る株式移転計画、株式移転の目的、条件等につきましては、前記「第二部　組織再編成、株式交付又は公開買付けに関する情報　第１　組織再編成、株式交付又は公開買付けの概要　３　組織再編成、株式交付又は公開買付けに係る契約等」をご参照ください。 
研究開発活動	５ 【研究開発活動】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となるヤマエ久野の研究開発活動については、同社の有価証券報告書(2020年６月26日提出)及び四半期報告書(2020年８月11日、2020年11月10日及び2021年２月12日提出)をご参照ください。 
設備投資等の概要	１ 【設備投資等の概要】(1) 当社の状況当社は新設会社であるため、該当事項はありません。 (2) 連結子会社の状況当社の完全子会社となるヤマエ久野の設備投資等の概要については、同社の有価証券報告書(2020年６月26日提出)をご参照ください。 
主要な設備の状況	２ 【主要な設備の状況】(1) 当社の状況当社は新設会社であるため、該当事項はありません。 (2) 連結子会社の状況当社の完全子会社となるヤマエ久野の主要な設備の状況については、同社の有価証券報告書(2020年６月26日提出)をご参照ください。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式45,600,000計45,600,000  
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式23,686,752(注)１、(注)２東京証券取引所(市場第一部)福岡証券取引所完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式です。普通株式は振替株式であり、単元株式数は100株です。計23,686,752―― (注) １　2021年10月１日に予定する本件株式移転の効力発生により発行されます。２　2021年３月31日時点におけるヤマエ久野の発行済株式総数(23,687,412株)に基づいて記載しております。ただし、本件株式移転の効力発生に先立ち、ヤマエ久野の発行済株式総数が変化した場合には、当社が交付する上記新株式数は変動いたします。なお、基準時までに、ヤマエ久野が保有する自己株式のうち、実務上消却可能な範囲の株式を消却することを予定しているため、ヤマエ久野の2021年３月31日時点で保有する自己株式数(660株)は、上記算出において、新株式交付の対象から除外しております。また、ヤマエ久野の株主の皆様から株式買取請求の行使がなされた場合等、ヤマエ久野の2021年３月31日時点における自己株式数が基準時までに変動した場合は、当社が交付する新株式数が変動することがあります。３　ヤマエ久野は、当社の普通株式について、東京証券取引所及び福岡証券取引所に新規上場申請を行う予定です。４　振替機関の名称及び住所は以下のとおりです。名称 株式会社証券保管振替機構住所 東京都中央区日本橋茅場町２丁目１番１号 
