項目	値
事業の内容	３【事業の内容】　当社グループは、当社と子会社３社で構成されており、その主な事業内容は、作業工具類及び機器類の製造並びに販売であります。 　企業集団等の概略図は次の通りであります。  　当社グループは、販売体制を基礎とした地域別のセグメントから構成されており、「第５　経理の状況　１連結財務諸表等　(1）連結財務諸表　注記事項　（セグメント情報等）」に掲げるセグメント情報と同一区分であります。（注）ロック㈱は、2023年7月28日付で、ＴＯＮＥ　ＡＬＰＨＡ㈱に商号変更しております。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）会社の経営の基本方針　ボルティング・ソリューション・カンパニーとしてボルト締結に係るすべての課題を解決していくとともにお客様要望を的確に捉え、信頼、安心そして満足を与える製品を供給し、社会への貢献を果たしていく。（企業理念）　「ボルティング・ソリューション・カンパニー」として社会の発展に貢献し、地球上に無くてはならない企業をめざす。（４つの約束）１．社員の幸せの実現・雇用の保証と生活の安定の実現　・自己啓発への援助２．社会への貢献・健全な経営の継続　・地域社会の雇用創造と収益還元３．顧客との約束・優れた製品とサービスの安定供給　・信頼に足る品質の提供　・納期の厳守４．株主との約束・利益責任の完遂　・永続的企業発展の基盤充実 (2）中長期的な経営戦略　当社グループの企業理念「『ボルティング・ソリューション・カンパニー』として社会の発展に貢献し、地球上に無くてはならない企業をめざす。」を実現するために以下の方針を掲げて施策に取り組んでおります。①　顧客に満足、感動と価値（メリット）を与える「ＴＯＮＥ」ブランドを確立するため、製品力と販売力を高め、国内外にソケットレンチをはじめとして、あらゆるボルト締結関連機器を供給する総合工具メーカーとしての確固たる地位を築いてまいります。これにより総合工具メーカーとして多種多様の作業工具を販売できる優位性を保ち、スケールメリットを生かした生産体制を構築し原価低減に努め競争力を高めてまいります。 ②　「ボルト締結分野」においてお客様が求める価値を的確に捉え、「スピード感と一体感のある製品開発体制」を基軸に保有技術を有効的に活用し、「締結」に関する課題解決に取り組んでおります。「ボルト締結に関することはＴＯＮＥ」、という「信頼」、「安心」、「満足」を提供していくことでＴＯＮＥファンを獲得すると共に、更なるサービス向上に努め、ボルト締結分野での基盤を強化してまいります。 ③　海外市場拡大に注力すべく、未開拓地域へのボルト締結機器類の販売を積極的に進めてまいります。また、電動工具等のボルト締結機器類に留まらず、総合工具メーカーとしての製品ラインアップを活かし、作業工具類、トルク管理機器類等の当社グループが保有する製品群全般を提案することで、既存顧客への売上拡大にも取り組んでまいります。 ④　モータースポーツを応援することを通じて、プロのメカニックに厳しい環境で製品を使用していただくことで製品に磨きをかけ、顧客に満足を与える製品力を強化してまいります。これによりＴＯＮＥブランドの浸透を図り、自動車産業へ作業工具、エアー工具、トルク管理機器等の提案及び販売を積極的に推し進めて、売上高の伸長を図ってまいります。 (3）経営環境　昨今の経営環境につきましては、経済活動は活発化していく期待はあるものの、輸送・原材料及びエネルギー等のコスト高止まり、円安傾向が続く等の懸念材料があります。この影響を受け、先行きは不透明な状況となっており、留意していく必要があります。 (4）優先的に対処すべき事業上及び財務上の課題　今後の見通しにつきましては、新型コロナウイルス感染症による制限緩和により、経済活動は活発化していく期待はあるものの、長引くウクライナ情勢や輸送・原材料及びエネルギー等のコスト高止まり、円安傾向が続く等の懸念材料があり、今後の見通しは不透明であります。　このような厳しい環境のなかで、「ボルト締結分野」における競争優位性の高い新製品群の投入に加え、徹底した原価軽減により競争力の強化を図るとともに、海外拠点の安定稼働とグループ全体の製造・物流・販売体制の最適化を図ってまいります。　具体的には、以下の諸課題について優先的に対処すべきと考えております。 ①　生産力の強化　より一層の品質管理の向上を図りながら各種製品の製作工期を短縮・納期遵守するとともに、生産効率の向上を図り、経費圧縮に努め、積極的な原価低減に取り組んでまいります。 ②　販売力の強化　より多くのユーザーに使ってもらうために、４Ｐの強化：製品戦略の強化（product）、価格戦略の強化（price）、流通戦略の強化（place）、販売戦略の強化（promotion）に取り組み、製品販売拡大を図ります。　また、海外においては欧州、中南米、東南アジア、インド等新規国市場へのアプローチを積極的に行い売上確保に努めてまいります。 ③　開発力の強化　「安全性」、「信頼性」、「作業効率化」をキーワードに新製品開発によるブランド力の強化を最重要項目に掲げ、トルク管理機器の開発強化に努め、新技術の研究開発にも取り組み、新分野への対応力の強化を図ってまいります。 ④　品質力の強化　「ボルト締結分野」において顧客要望を的確に捉え、スピード感のある製品の開発・提供、技術サポート体制を強化するとともに顧客ニーズに適応したきめ細かいソリューション、サービスを提供し顧客満足度の向上を図ってまいります。 ⑤　海外事業の展開　今後の事業展開の中の最重要施策としてグローバル展開・戦略の構築があり、増大する収益機会を確実に捕捉するためベトナム及びアメリカでの事業展開計画を着実に進めてまいります。 (5）目標とする経営指標　当社グループといたしましては、売上高、売上高営業利益率の経営指標を重要視して企業価値の向上に努めてまいります。　売上高の拡大、本業における適正利益の確保を図ることがより企業体質を強化し成長させ利害関係者の皆様に安定的な利益を還元できるものと考えております。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下の通りであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）経済動向による影響について　当社グループの主要な市場である国内外の市場において、企業収益悪化による設備投資の減少やエンドユーザーである個人の消費動向の減退が、製品需要の減少や競合他社の低価格戦略等による価格競争の激化に進展する可能性があり、当社グループの経営成績に影響を及ぼすと考えられます。このリスクに対して、新市場・新規顧客の開拓、潜在的な需要に応える新製品を販売することで対応する方針です。 (2）調達・生産について　当社グループは、よりコストパフォーマンスが高く品質の良い製品をつくるべく原材料購入に際しては最大限の注力を払っておりますが、特殊鋼をはじめとする金属素材やその他の原材料価格が高騰、調達が難しくなった場合、原材料購入価格が上がり製造コストが上昇することが考えられます。このリスクに対して、調達先を分散化することで対応する方針です。 (3）販売経路について　当社グループは、機械工具商ルートを中心に販売しておりますが、急速な流通の変革により既存の取引先の業績が悪化し、当社グループの売上高に影響を及ぼすことが考えられます。このリスクに対して、新市場・新規顧客・新規販売ルートを開拓することで対応する方針です。 (4）品質問題による影響について　当社グループは、品質マネジメントシステムＩＳＯ９００１を取得し、その国際規格に基づき、品質等に関する問題が生じないよう厳格な品質管理のもと製品を開発し製造しております。しかし、すべての製品について欠陥がなく、将来においてクレームが発生しないという保証はありません。また、製造物責任賠償につながるような製品の欠陥は、多額のコストや当社グループに対する評価に多大な影響を与え、それによる売上の低下は財政状態や経営成績に重要な影響を及ぼすことが考えられます。このリスクに対して、生産物賠償責任保険（ＰＬ保険）に加入することで対応する方針です。 (5）債権の貸倒れによる影響について　当社グループは、特に事業の継続性に不安定な取引先に依存していることはありませんが、取引先の倒産や経営不安等により債権回収に支障が生じた場合、当社グループの損益に影響を及ぼすと考えられます。このリスクに対して、与信枠を設定するとともに、前受金制度やファクタリング制度導入することで対応する方針です。 (6）有価証券価額の変動による影響について　当社グループは、主要取引先や取引金融機関と持ち合いにより株式を保有しておりますが、株式市場及び経済環境、企業収益の動向によって株価が下落した場合、減損処理による評価損が発生し、当社グループの損益に影響を及ぼすことが考えられます。このリスクに対して、時価の変動を含めた保有の合理性について、取締役会で検討を行っております。 (7）大規模災害による影響について　当社グループは、不測の災害に備え、危機管理体制の整備に取組んでおりますが、生産施設で発生する災害その他の事象による影響を完全に防止できる保証はなく、生産・納品活動が停止し、財政状態や経営成績に重要な影響を及ぼすことが考えられます。このリスクに対して、危機管理体制を構築し、物理的、人的被害の低減を図るとともに、損害保険に加入し、被害による金銭的負担を担保することで対応する方針です。 (8）在庫の評価減による影響について　当社グループは、綿密な市場調査により需要予測を立て製品を製造し、また、商品を仕入れて販売しております。しかしながら、その需要予測を誤ったり、あるいは景気の悪化等で販売不振に陥れば在庫の滞留期間が長期化し在庫の評価替を行う必要が生じます。このような在庫の評価減が、当社グループの損益に影響を及ぼすことが考えられます。このリスクに対して、適正な在庫水準の維持と滞留在庫の発生を防止することで対応する方針です。 (9）模倣品の出現による影響について　当社グループは、ブランドの重要性を認識し、国内外でのブランド価値向上を目指しております。また、模倣品対策として、国内外での商標の出願及び登録を実施しておりますが、当社ブランドの模倣品が市場に出回った場合、当社グループのブランド価値を毀損し、当社グループの財政状態や経営成績に重要な影響を及ぼすことが考えられます。このリスクに対して、国内外において特許の取得に努めることで対応する方針です。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社、連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次の通りであります。 ①　財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症との共存が進み、経済活動は回復傾向にあります。しかし円安や、ウクライナ情勢の影響による原材料やエネルギー価格の高騰などは継続しており、先行きは依然として不透明な状況であります。　このような経営環境の中で、当社グループは「『ボルティング・ソリューション・カンパニー』として社会の発展に貢献し、地球上になくてはならない企業をめざす。」ことを企業理念に掲げ、「ボルト締結分野」においてお客様が求める価値を的確に捉え、「スピード感と一体感のある製品開発体制」を基軸に保有技術を有効的に活用し、より多くのお客様に「ボルト締結」に最適な手段を提供するとともに、「締結」に関する課題解決を通じて「満足」「感動」「価値」を提供してまいりました。　その結果、当連結会計年度の経営成績につきましては、売上高は68億円（前年同期比5.5％増）となりました。また、利益面では営業利益は12億２千２百万円（前年同期比24.0％増）、経常利益は12億６千６百万円（前年同期比16.6％増）となり、親会社株主に帰属する当期純利益は８億６千６百万円（前年同期比25.1％増）となりました。 　当社グループの当連結会計年度の財政状態は、次の通りであります。（資産）　資産合計は、113億４千５百万円（前連結会計年度末99億７千２百万円）となり前連結会計年度末に比べ13億７千２百万円増加しました。この主な要因は、現金及び預金の増加１億４千１百万円、受取手形及び売掛金の増加２億２千８百万円、商品及び製品の増加４億６千万円、原材料及び貯蔵品の増加１億８千３百万円、建物及び構築物（純額）の増加４千２百万円、投資有価証券の増加２億４千６百万円等によるものです。 （負債及び純資産）　負債合計は、16億１千８百万円（前連結会計年度末14億５千８百万円）となり前連結会計年度末に比べ１億５千９百万円増加しました。この主な要因は、支払手形及び買掛金の増加１億２千万円、未払金の増加１億９百万円等によるものです。　純資産合計は、97億２千６百万円（前連結会計年度末85億１千４百万円）となり前連結会計年度末に比べ12億１千２百万円増加しました。この主な要因は、親会社株主に帰属する当期純利益の計上８億６千６百万円、自己株式処分差益１億５千５百万円等によるものです。 ②　キャッシュ・フローの状況　当連結会計年度末における連結ベースの現金及び現金同等物（以下「資金」という。）は、18億３千９百万円となり、前連結会計年度末に比べ１億４千１百万円の増加となりました。当連結会計年度末におけるキャッシュ・フローの状況のそれぞれの要因は次の通りであります。 （営業活動によるキャッシュ・フロー）　営業活動においては、棚卸資産の増加５億９千８百万円、法人税等の支払額４億８百万円等の資金の減少がありましたが、税金等調整前当期純利益12億６千６百万円等による資金の増加により、資金はプラス３億８千２百万円（前連結会計年度はプラス７億７千万円）となりました。 （投資活動によるキャッシュ・フロー）　投資活動においては、有形及び無形固定資産の取得による支出２億３千１百万円等により、資金はマイナス２億３千８百万円（前連結会計年度はマイナス13億４千５百万円）となりました。 （財務活動によるキャッシュ・フロー）　財務活動においては、自己株式の処分による収入３億１千８百万円がありましたが、配当金の支払に１億３千４百万円、長期借入金の返済１億円、自己株式の取得９千５百万円等を支出したことにより、資金はマイナス１千３百万円（前連結会計年度はマイナス１億１千２百万円）となりました。 ③　生産、受注及び販売の実績ａ．生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次の通りであります。セグメントの名称生産高（千円）前年同期比（％）国内6,507,41296.8%海外1,459,174109.8%合計7,966,58698.9%（注）１　金額は、販売価格（代理店価格）に基づいております。２　上記の生産実績には、仕入商品を含んでおります。 ｂ．受注実績　見込生産によっているため、受注高並びに受注残高について記載すべき事項はありません。 ｃ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次の通りであります。セグメントの名称販売高（千円）前年同期比（％）国内5,250,031103.8%海外1,550,927111.8%合計6,800,959105.5%（注）１　セグメント間取引については、相殺消去しております。２　主な相手先別の販売実績及び総販売実績に対する割合は次の通りであります。相手先前連結会計年度当連結会計年度販売高（千円）割合（％）販売高（千円）割合（％）トラスコ中山株式会社1,469,10522.81,599,14423.9株式会社山善920,33714.3845,62712.6 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次の通りであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　重要な会計方針及び見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成に当たりまして、決算日における資産・負債の報告数値及び偶発債務の開示、並びに報告期間における収入・費用の報告数値に影響を与える見積り及び仮定設定を行い、提出日現在において判断したものであり、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　(1）　連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症との共存が進み、経済活動は回復傾向にあります。しかし円安や、ウクライナ情勢の影響による原材料やエネルギー価格の高騰などは継続しており、先行きは依然として不透明な状況であります。　このような経営環境の中で、当社グループは「『ボルティング・ソリューション・カンパニー』として社会の発展に貢献し、地球上になくてはならない企業をめざす。」ことを企業理念に掲げ、「ボルト締結分野」においてお客様が求める価値を的確に捉え、「スピード感と一体感のある製品開発体制」を基軸に保有技術を有効的に活用し、より多くのお客様に「ボルト締結」に最適な手段を提供するとともに、「締結」に関する課題解決を通じて「満足」「感動」「価値」を提供してまいりました。　その結果、当連結会計年度の経営成績につきましては、売上高は68億円（前年同期比5.5％増）となりました。また、利益面では営業利益は12億２千２百万円（前年同期比24.0％増）、経常利益は12億６千６百万円（前年同期比16.6％増）となり、親会社株主に帰属する当期純利益は８億６千６百万円（前年同期比25.1％増）となりました。 　各セグメントの経営成績は、以下の通りであります。（国内）　作業工具類の売上高に関しましては、国内の経済活動における工具の消費・受注は新型コロナウイルス感染症以前の水準までには回復しておらず、新製品リリースや提案型の販売促進活動を進めるとともに、より多くの人々に工具の魅力を伝えることを目的に行っているモータースポーツの応援（レースチームサポートやレース協賛）による継続的なブランディング活動により「ＴＯＮＥブランド」の浸透に努めましたが、売上高は前年同期を下回りました。　機器類の売上高に関しましては、資材調達難や、着工遅れが見られるものの、主要都市圏の再開発事業の計画等建築需要には明るい兆しが続いております。また、「シヤーレンチ」及び「建方１番」製品群に続き、「ナットランナー」製品群にもコードレスタイプの新製品が加わり、トルク管理の観点からも顧客需要を満たす提案活動を行った結果、市場需要の回復とも重なり、売上は前年同期を上回りました。　その結果、売上高は52億５千万円（前年同期比3.8％増）となり、セグメント利益は６億９千４百万円（前年同期比11.5％増）となりました。（海外）　　作業工具類の売上高に関しましては、設備投資の高まりと対面での営業活動が一部再開し、トルクレンチや新製品を中心とした提案活動を行った結果、売上高は前年同期を上回りました。　機器類の売上高に関しましては、国内同様、主力製品「シヤーレンチ」製品群及び「ナットランナー」製品群の販売促進活動を展開するとともに、新規市場の開拓及び顧客需要を満たす提案活動を行った結果、北米の建築市場における大口需要及び欧州等での新規顧客を獲得し、売上高は前年同期を上回りました。　その結果、売上高は15億５千万円（前年同期比11.8％増）となり、セグメント利益は５億２千８百万円（前年同期比45.4％増）となりました。 　当社グループは売上高、売上高営業利益率を目標とする経営指標としております。　売上高は前連結会計年度年度より5.5％増加の68億円となり、また、売上高営業利益率は18.0％となりました。売上高営業利益率は前連結会計年度年度より2.7ポイントの上昇となりました。その要因は当連結会計年度において、高採算品目の拡販や経費圧縮に努め、原価低減活動を積極的に進めたことになどによるものであります。 ③　経営成績に重要な影響を与える要因について　当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」をご参照ください。 ④　資本の財源及び資金の流動性　当社グループの当連結会計年度の資本の財源及び資金の流動性に関する情報は、次の通りであります。　当社グループは営業活動によるキャッシュ・フローから安定して資金を獲得し、その獲得した資金で運転資金及び設備資金に充当しており、不足した場合は取引銀行より資金調達を行っております。　その取引銀行からは運転資金については期限が１年以内の短期借入金により調達し、設備資金につきましては長期借入金によって調達しております。　なお、取引銀行とは当座貸越契約を締結し、運転資金調達に必要な十分な枠を設定して急な資金需要にも対応できるように備えております。　当社グループはフリー・キャッシュ・フロー（営業キャッシュ・フロー＋投資キャッシュ・フロー）の獲得を重要としており、本業での利益獲得向上、債権債務のバランスを適正に保持する等に努めることに加えて、今後はより一層、適正な在庫を意識して持続的にフリー・キャッシュ・フローを獲得することにより財務体質の強化及び企業価値の向上を目指してまいります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　研究開発活動は、ボルティング・ソリューション・カンパニーとして、今までにない新しい製品を創造し、お客様が求めている便利で使いやすい工具、作業効率を高める工具、そして長くご愛用いただける工具を提供し、総合工具メーカーとしてあらゆる作業現場に対応できる品揃えをめざして取り組んでおります。また、ＴＯＮＥブランド戦略としても展開しているモータースポーツのサポートや、日々の営業活動を通じて得た様々な現場の要望を研究開発活動にフィードバックし、新製品開発や既存製品の改良につなげております。　工具分野においては、トルクレンチのラインアップ拡充、軸部の芯にグラスファイバーを採用するとともに、二重成型により赤黒のコーポレートカラーでデザイン統一しつつ、滑りにくいグリップを採用した高強度・高靭性・軽量なハンマーシリーズの拡充、グリップ部に木粉とプラスチックの複合材料を採用することで油や水分がついても滑りにくさを実現し高い作業性を確保できるスベランシリーズの拡充、ハイブリッド電動ドライバーや差替式ドライバーなど先端工具（ビット）を使用する製品の拡充、口開きサイズの拡大や軽量化とともに、ガタが少ないウォーム機構を採用したハイパーウォームモンキレンチシリーズの拡充や、大中小全５段の引出しと天面・底面および両側面に収納スペースを設けた大容量ツールキャビンをはじめとしたキャビネット・ツールケースの拡充や、作業効率や携帯性を考慮して標準品とは異なる様々な形状や機能を付加したレンチ類の拡充を進めております。　電動工具分野においては、従来のブラシ付きモータに加え、エネルギー変換効率が高く、消耗品であるカーボンブラシが不要なため、メンテナンス性向上とモータ故障リスクの低減につながるブラシレスモータへの展開を図り、さらに高機能を付加したレンチの開発を進めています。また、高出力のバッテリーを搭載し、コードレス化を図ることで、発電機の準備、電圧降下等の不安定な電源環境や、コードの取り回しというわずらわしさから開放され、作業効率向上と、安全・安心な作業ができる製品開発を進めております。　当連結会計年度におきまして、工具分野としては、片手ハンマー、ネイルハンマー、T形トルクスレンチ、ハイパーウォームモンキレンチ、スベランコンビネーションプライヤ、同ペンチ、同ラジオペンチ、同強力ニッパ、差替式パワーグリップドライバー、ドライバービット、フックススパナ、リーマポンチ、エアーラチェットレンチ、ツールキャビン、ツールケースなどを製品化いたしました。　電動工具分野としては、鉄塔・立体駐車場・橋梁などの鉄骨の組付けに使用する溶融亜鉛めっき高力ボルト用締付工具トルシャット（ナット回転角レンチ）のコードレスタイプのシリーズ化や、トラックタイヤ交換、重機・建機・鉄道や一般産業機機械の組立、プラントメンテナンスや送電鉄塔の施工でボルト・ナットのトルクコントロール締付けに使用するナットランナーのコードレスタイプのシリーズ化とともに、コードレスナットランナーにトラックタイヤ交換に適した出力ユニットをセットしたコードレス電動タイヤレンチセットなどを製品化いたしました。　市場ニーズへの対応としては、タワークレーンの組立・分解用として専用レバーソケットを装着したコーナー形ナットランナー、狭隘部締付け用オフセットアダプタなどを製品化いたしました。　また、海外向けとしては、建築・橋梁などの鉄骨の組付けに使用するトルシア形高力ボルト用締付工具シヤーレンチ、およびボルト・ナットのトルクコントロール締付用工具ナットランナーのコードレスタイプや、溶融亜鉛めっき高力ボルトの１次締めと本締めを兼用できる回転角レンチ、マルチトルシャットの狭隘型を製品化いたしました。また、欧州・韓国・UL/CSAなどの各国の認証に対応し、販売エリアの拡大に努めております。　当連結会計年度における当社グループが支出した研究開発費の総額は72,872千円であります。　なお、当社グループにおける研究開発活動は各セグメントに共通するものであり、各セグメントに関連付けた記載を行っておりません。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度における設備投資は、総額246,574千円で、主に本社移転及び物流倉庫等の開発・建設工事等への投資であります。その所要資金は、自己資金によって充当いたしました。セグメント別の内訳は、国内1,880千円、全セグメント共通で244,694千円であります。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社2023年５月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計本社・本社工場（大阪府河内長野市）全セグメント共通総括業務施設、工具機器類製造設備321,71515,080432,161(6,324)1,13624,223794,31776(9)富田林工場（大阪府富田林市）全セグメント共通工具機器類製造設備32,15444,361248,631(3,551)－8,887334,03514(－)東京営業所（東京都荒川区）国内営業所建屋136,373932217,271(300)－190354,7678(－)名古屋営業所（名古屋市千種区）国内営業所建屋22,672－41,245(159)－16264,0804(－)大阪営業所（大阪府東大阪市）国内営業所建屋19,1091,69851,215(289)－35072,3739(－)仙台営業所（仙台市宮城野区）国内営業所建屋14,50959410,332(164)－7025,5062(－)その他国内営業所建屋他701,305574,733(7,459)－124,053700,16215(－)合計546,60563,9721,575,591(18,249)1,136157,9382,345,243128(9)（注）１　帳簿価額のうち「その他」は工具、器具及び備品及び建設仮勘定の合計であります。２　従業員の（　）は臨時従業員を外書きしております。 (2）国内子会社　該当事項はありません。 (3）在外子会社2023年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計ＴＯＮＥ ＶＩＥＴＮＡＭ ＣＯ.,ＬＴＤ.ベトナム工場（ベトナムドンナイ省）全セグメント共通トルクレンチ等生産設備 167,29738,812－(20,000)1,141207,25123(－)（注）１　帳簿価額のうち「その他」は工具、器具及び備品及び建設仮勘定の合計であります。２　土地は連結会社以外から賃借しております。３　従業員の（　）は臨時従業員を外書きしております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式19,613,000計19,613,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年５月31日）提出日現在発行数（株）（2023年８月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式11,713,00011,713,000東京証券取引所スタンダード市場単元株式数は100株であります。計11,713,00011,713,000－－  
