項目	値
事業の内容	２【事業の内容】　当第３四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。　また、当第３四半期連結累計期間において、主要な関係会社における異動は以下のとおりであります。　2023年７月21日付で遠州砕石株式会社、2023年９月21日付で株式会社フレンドサニタリーの全株式を取得し、同２社を連結子会社化しました。また、2023年９月１日付で株式会社ヤマダホールディングスと合弁会社（株式会社グリーン・サーキュラー・ファクトリー）を設立し、持分法適用範囲に含めております。この結果、当社グループは当社、連結子会社６社及び持分法適用関連会社１社の８社で構成されることとなりました。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】当第３四半期連結累計期間において、新たな事業等のリスクの発生、または、前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。（１）財政状態及び経営成績の状況　当第３四半期連結累計期間におけるわが国経済は、経済活動の正常化に向けて緩やかな回復傾向にあります。一方で、世界的に不安定な政情による資源価格の高騰や大幅な円安等、依然として先行きは不透明な状況が続いております。　このような状況下、当社グループは既存事業の収益力強化を進めるとともに、成長基盤の強化を加速するための積極的なM＆A投資を推進してまいりました。　まず、足元の事業状況としては、2027年３月期までの第１次中期経営計画に基づき、オーガニックグロースの実践、特に管理型最終処分場「奥山の杜クリーンセンター」における廃棄物受託量の確保に努めてまいりました。その結果、「奥山の杜クリーンセンター」をはじめとした各最終処分場における受託量は、外部環境の回復基調を受けた民間設備投資の持ち直し等を背景として好調に推移しました。また、原材料等の高騰に伴う処理費用の上昇に対しても、引き続き価格転嫁を推し進めることで、収益力の強化を図ることができました。　また、第２四半期連結会計期間末日（2023年9月30日）をみなし取得日とした遠州砕石株式会社（砕石製造業）、株式会社フレンドサニタリー（し尿収集運搬業、一般廃棄物収集運搬業）の業績については、当第３四半期連結会計期間より経営成績へ反映しております。　以上の結果、当第３四半期連結累計期間の財政状態及び経営成績は以下のとおりとなりました。 a.財政状態（資産）当第３四半期連結会計期間末における流動資産は9,448百万円となり、前連結会計年度末に比べ1,614百万円増加しました。これは主に、現金及び預金の増加額1,352百万円等によるものであります。また、固定資産は16,445百万円となり、前連結会計年度末に比べ2,671百万円増加しました。これは主に、土地等有形固定資産の増加額1,915百万円、のれん等無形固定資産の増加額341百万円等によるものであります。この結果、総資産は、25,893百万円となり、前連結会計年度末に比べ4,286百万円増加しました。（負債）当第３四半期連結会計期間末における流動負債は6,454百万円となり、前連結会計年度末に比べ2,524百万円増加しました。これは主に、短期借入金の増加額2,800百万円等によるものであります。また、固定負債は7,311百万円となり、前連結会計年度末に比べ617百万円増加しました。これは主に、役員退職慰労引当金の増加額758百万円、長期借入金の減少額282百万円等によるものであります。この結果、負債合計は、13,765百万円となり、前連結会計年度末に比べ3,142百万円増加しました。（純資産）当第３四半期連結会計期間末における純資産合計は12,127百万円となり、前連結会計年度末に比べ1,143百万円増加しました。これは、親会社株主に帰属する四半期純利益1,251百万円を計上したこと等による利益剰余金の増加額1,114百万円等によるものであります。 b.経営成績当第３四半期連結累計期間の経営成績は、売上高6,895百万円(前年同期比19.8％増）、営業利益2,451百万円(同26.4％増)、経常利益2,399百万円(同26.6％増)、親会社株主に帰属する四半期純利益1,251百万円(同9.3％増)となりました。セグメントの経営成績は、次のとおりであります。①廃棄物処分事業　最終処分場を運営する連結子会社の株式会社ミダックにおいて、管理型最終処分場「奥山の杜クリーンセンター」における受け入れ枠の拡大によって、建設業界との大型の取引を中心に廃棄物受託量は大きく増加しました。以上の結果、売上高は5,958百万円（同16.1%増）となり、セグメント利益は3,217百万円（同27.4%増）となりました。  ②収集運搬事業　産業廃棄物においては、物価高騰に伴う価格改定を推し進めたことで受託単価は向上し、売上高は安定して推移しました。一般廃棄物においては、新型コロナウイルス感染症における感染症法上の分類移行を受け、飲食店等から排出される一般廃棄物の回収量は増加傾向にあったほか、新規開拓にも注力した結果、受託量は増加しました。また、2023年９月に連結子会社となった株式会社フレンドサニタリーの業績も反映されたことで、売上高は前期実績よりも増加しました。以上の結果、売上高は831百万円(同56.8%増)となり、セグメント利益は141百万円(同119.8%増)となりました。 ③仲介管理事業　大型工事案件等によって、協力会社への仲介も安定して推移しました。以上の結果、売上高は91百万円(同1.6%減)となり、セグメント利益は63百万円(同13.1%増)となりました。 （２）経営方針・経営戦略等当第３四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 （３）事業上及び財務上の対処すべき課題当第３四半期連結累計期間において、当社グループが対処すべき課題について重要な変更はありません。 （４）研究開発活動該当事項はありません。 
経営上の重要な契約等	３【経営上の重要な契約等】　当第３四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式95,940,000計95,940,000  
発行済株式、株式の総数等	②【発行済株式】種類第３四半期会計期間末現在発行数（株）（2023年12月31日）提出日現在発行数（株）（2024年２月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式27,773,50027,773,500東京証券取引所プライム市場名古屋証券取引所プレミア市場完全議決権株式であり、株主としての権利内容に制限のない、標準となる株式であります。なお、単元株式数は100株であります。計27,773,50027,773,500――  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２【役員の状況】　該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
