項目	値
事業の内容	 ３ 【事業の内容】当社の企業集団は、当社、子会社(㈱ビック・イースト)及び関連会社(フジパック㈱)の計３社で構成されており、フィルター部門及び燃焼機器部門の製造・販売を主な事業として取り組んでおります。当社は子会社である株式会社ビック・イーストを、資産、売上高、損益、利益剰余金及びキャッシュ・フローその他の項目からみて、当企業集団の財政状態、経営成績及びキャッシュ・フローの状況に関する合理的な判断を妨げない程度に重要性が乏しいものとして、連結の範囲から除外しておりますので、連結財務諸表提出会社ではありません。当社、当社の子会社(㈱ビック・イースト)及び関連会社(フジパック㈱)の事業における当社、当社の子会社(㈱ビック・イースト)及び関連会社(フジパック㈱)の位置付け及びセグメントとの関連は、次の通りであります。なお、以下に示す区分は、セグメントと同一の区分であります。 セグメントの名称事業の内容会社名フィルター部門自動車用フィルターの製造・販売当社自動車用フィルターの販売(非連結子会社)株式会社ビック・イースト荷造包装資材の製造・販売(関連会社)フジパック株式会社燃焼機器部門ガス機器の製造・販売当社  事業の系統図は次の通りであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当事業年度末現在において、当社が判断したものであります。　(1) 会社の経営の基本方針当社は「常に創造と革新の力を養い、勇気と決断で任務を遂行し、反省を忘れず、信頼と調和に満ちた価値ある企業集団を築きあげよう」という社是のもと、研究開発型企業として、常に高い収益性を目指し企業価値を高めるように取り組んでおります。　(2) 経営環境新型コロナウイルス感染症が感染症法上の分類が第５類に引き下げられる等、経済活動の正常化が進むなか、雇用・所得環境が改善する等、景気は緩やかに回復しております。しかしながら、金融の引き締めによる欧米の景気減速、不動産不況を主因とする中国の低迷及び円安進行による資源・エネルギー価格の上昇等影、景気の先行きは不透明な状況で推移しております。フィルター部門においては、国内では、当社の主要市場である補修用フィルター市場に、純正メーカー、市販メーカーが入り混じって激しい競争を繰り広げており、特に価格の面では、新興国で製造された安価な商品が増加し、厳しい価格競争にも晒されております。輸出では、日本のフィルターメーカー、海外のフィルターメーカーと品質、価格等で激しい競争を展開しております。燃焼機器部門においては、厨房機器用バーナ及びコインランドリー用バーナの受注が減少傾向にあります。 (3) 中長期的な会社の経営戦略当社の事業はフィルター事業が約95％、燃焼機器事業が約5％を占めており、各事業における中長期的な経営戦略としては、以下のようなことに取り組んでまいります。①　輸出売上の拡大　　海外市場では、日本及び海外のフィルターメーカーと品質や価格等で厳しい競争を展開しております。また、米中の通商問題を巡る緊張、ロシア・ウクライナ情勢の長期化等により、今後の景気の先行きに懸念が生じると思われます。こうした状況のなかで今後も拡販していくために、以下のようなことに取り組んでまいります。イ　既存の得意先に対し企画立案型の営業を推し進め、信頼関係を強固にするよう取り組んでまいります。ロ　得意先と連携し、当社が納入していない国の開拓に取り組んでまいります。ハ　自動車に関連するフィルター以外の商品を検討し、販売に向けて取り組んでまいります。②　国内売上（フィルター部門）の拡大　国内の販売先は、市販メーカー、純正メーカー、カーショップ、ガソリンスタンド卸商社、石油元売商社、自動車部品卸商社、建設機械用フィルターメーカー等幅広い販路を持って販売しております。今後は自動車の販売台数や保有台数は減少していくことが予測されますので、ますます競争が激化してまいります。こうした状況のなかで今後も拡販していくために、以下のようなことに取り組んでまいります。イ　既存の顧客への企画立案型の営業活動を展開することで信頼関係を強固にするとともに、純正フィルターメーカーに対し、営業活動を展開するよう取り組んでまいります。ロ　今後も国内物流の大半を担うトラック等の大型車用フィルター、高性能オイルフィルター並びにキャビンフィルターの拡販に取り組んでまいります。ハ　300ｔプレス及び油圧プレスを利用した部品、製品及び既存のプレス部品の受注増に向けて拡販に取り組んでまいります。ニ　建設機械用フィルターメーカーとの信頼関係を構築し、営業活動を展開するよう取り組んでまいります。 ③　燃焼機器事業　燃焼機器の販売は、厨房機器メーカー、コインランドリーメーカー、ボイラメーカー等にガスバーナ及びガス器具を販売しております。ここ数年、コインランドリーの乾燥機用のバーナの受注に陰りが見え始めております。厨房機器、ボイラについては、大きな変化もなく推移しております。こうした状況のなかで今後も拡販していくために、以下のことに取り組んでまいります。イ　現在開発、試験中のバーナを立ち上げ、量産に向けて取り組んでまいります。ロ　各メーカーからの要望に応えられるバーナの開発に取り組んでまいります。ハ　他社より生産移管されたパイプタイプバーナの生産体制を整え、拡販に取り組んでまいります。④　生産効率の向上及びコスト削減輸出、国内の拡販に向けて取り組むためには、生産能力、生産効率の向上が大変重要になってまいります。そのためには、月産能力の向上と多品種小ロットの生産に対応できる機械設備の導入を含めた、生産体制の構築に取り組んでまいります。⑤　研究開発活動当社は、内燃機関用及び産業機械用特殊フィルター、燃焼機器の２本柱で事業を営んでまいりましたが、10年、20年先を見据えると電気自動車の保有台数が増加し、ガソリン車、ディーゼル車は減少していくことが予測されます。そのような状況においても企業を存続させるためには、新たに第３の柱を見つけなければなりません。将来を見据え、開発部が中心となり、Ｍ＆Ａを含めた多方面に渡る情報収集活動、新製品の開発及び新規事業の開拓に取り組んでまいります。 (4) 目標とする経営指標当社は、常に高い収益性の維持向上に努め、継続的な安定成長を図り企業価値の向上に努めております。さらに、資本効率を重視した経営により企業価値を向上するためにＲＯＥ（自己資本利益率）の向上を目指しております。 (5) 優先的に対処すべき事業上及び財務上の課題自動車の補修用フィルター市場は、今後、益々競争が激化していくことが予想されます。加えて、新型コロナウイルス感染症の感染症法上の分類が５類に引き下げられる等、経済活動の正常化が進められているものの、金融の引き締めによる欧米の景気減速、不動産不況を主因とする中国経済の低迷及び円安進行による資源・エネルギー価格の上昇及び、ロシア・ウクライナ、イスラエル情勢等の地政学的リスク等により、今後の景気の先行きに懸念が生じると思われます。こうした状況のなかで収益を確保し、長期的な安定成長を図っていくための戦略としては、高品質・低コスト生産体制の確立、情報収集及び企画立案型の営業活動による拡販、第２の柱としての燃焼機器事業の拡販を図ってまいります。加えて、ＷＥＢ会議等を利用した営業活動を取り入れることで、国内並びに海外の顧客との接点を保ちつつ、フィルター部門において国内では、今後も国内物流の大半を担うトラック等の大型車用フィルター、高性能オイルフィルター及び建設機械用フィルター等の拡販を図ってまいります。輸出では、海外への移動制限が緩和されていくなか、主要輸出先の顧客との連携を強化していくとともに、主要輸出先以外の国への営業活動に取り組み輸出拡大に注力してまいります。さらに、300ｔプレス及び油圧プレスを利用して加工できる部品、製品及び既存のプレス部品の受注増に向けて拡販を図ってまいります。また、国内一貫生産による製品の安定供給並びに多品種小ロットに対応できる生産体制を構築している強みを活かし、取引先の要望に沿うことにより拡販を図ってまいります。燃焼機器部門では、新規バーナの開発、バーナ部品及び熱交換器の拡販を図ってまいります。財務上の課題として、内燃機関用及び産業機械用特殊フィルター、燃焼機器の２本柱で事業を営んでまいりましたが、将来的に電気自動車の保有台数が増加し、ガソリン車、ディーゼル車は減少していくことが予測されます。そのような状況においても安定的に収益を確保するため、新たな第３の柱を開拓する等、経営基盤の強化に取り組んでまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況及び経理の状況に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものです。　(1) 自動車用フィルターに特化した事業について当社グループの主な事業は、自動車用フィルター事業及び燃焼機器事業であり、売上高では、自動車用フィルター事業が約95％を占めております。現在、当社が製造及び販売する自動車用フィルターは、内燃機関等を動力とする自動車の機能部品でありますが、開発が進められている燃料電池車及び電気自動車等に代表される次世代の自動車では、自動車用フィルターが不要になる可能性があり、今後、当社のリスクとなる可能性があります。このリスクに対応するため、開発部が中心となり、Ｍ＆Ａを含めた多方面からの情報収集活動、新製品の開発及び新規事業の開拓に取り組んでおります。 (2) 自動車用フィルター業界の競争について自動車用フィルターは、東南アジア等で生産される安価な製品が年々増加してきており、コスト面における競争は非常に激化しております。当社は、生産効率の向上及び経費削減等の企業努力によりコスト競争力の維持を図っております。しかし、想定を超える安価な製品が販売された場合並びに安価な製品が想定を超える量の販売数になった場合、今後、当社のリスクとなる可能性があります。このリスクに対応するため、更なる高品質・低コスト生産体制の確立、情報収集及び企画立案型の営業活動による拡販に取り組んでおります。 (3) 原材料の仕入について当社は、原材料の調達については取引先からの供給に依存しております。取引先の操業の停止等により原材料の供給が減少したり、困難になった場合は、当社の生産活動に支障をきたすことになり、今後、当社のリスクとなる可能性があります。 また、原材料価格が高騰し当社の製造コストの削減では対応が出来ない上、販売価格に転嫁が出来ない場合は、今後、当社のリスクとなる可能性があります。このリスクに対応するため、取引先の状況が変化しても必要な原材料等が安定的に確保できるよう、部品・原材料の在庫量を適正な水準に保つことに加え、取引先との関係を強化し、最適な価格の維持に努めております。 (4) 製品の欠陥について製品について予期し得ない欠陥が生じ、製造物賠償責任につながるようなクレーム並びにリコールが発生した場合、対応するためのコスト及び当社への信用低下等により、売上高が減少し、今後、当社のリスクとなる可能性があります。このリスクに対応するため、当社は、製造物責任賠償に関する保険に加入しており、業務の結果に起因して賠償責任を負担した場合の損害を、保険でカバーできるようにしております。また、ISO9001を認証取得しており、国際標準規格に基づく品質マネジメントシステムの運用を通じ、品質保証体制の構築をしております。 (5) 人材の確保・育成・活用について当社は、今後の事業戦略として優秀な人材を確保し育成していくことが重要な課題であると認識しております。しかし、当社の求める人材を確保・育成ができない場合、今後、当社のリスクとなる可能性があります。このリスクに対応するため、人事担当者による学校訪問、会社説明会の実施、新卒社員及び中途社員の採用を推進し、人材の確保に努めております。また、職場内研修等を通じて、人材の育成にも努めております。 (6) 地震発生による影響当社の生産設備は静岡県御前崎市にあるため、想定されている南海トラフを震源とした南海トラフ巨大地震が発生した場合は、生産設備等が影響を受け当社の生産活動に支障をきたすことになり、今後、当社のリスクとなる可能性があります。このリスクに対応するため、当社では定期的な非常事態訓練の実施及び設備点検を実施するとともに、ＢＣＰ（事業継続計画）を作成し、被災時でも事業を継続し、早期に事業展開が可能となる体制を構築しております。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(業績等の概要)(1) 経営成績等の状況の概要当事業年度におけるわが国の経済は、新型コロナウイルス感染症の感染症法上の分類が５類に引き下げられる等、経済活動の正常化が進むなか、雇用・所得環境が改善する等、景気は緩やかに回復しております。しかしながら、金融の引き締めによる欧米の景気減速、不動産不況を主因とする中国経済の低迷及び円安進行による資源・エネルギー価格の上昇等、景気の先行きは不透明な状況で推移しております。こうした状況のなかで、フィルター部門の国内におきましては、自動車用フィルター業界は、自動車メーカーの生産ライン、カーディーラーに供給するフィルターメーカー（以下、純正メーカー）とカーショップ、ガソリンスタンド及び整備工場等に供給するフィルターメーカー（以下、市販メーカー）に大きく２つに分かれます。純正メーカーは、取引先の自動車メーカー、カーディーラー以外にも他の自動車メーカーのフィルターを品揃えして、補修用として市販メーカーの納入先にも販売しております。よって、自動車用フィルター市場は、純正メーカー、市販メーカーが入り混じって激しい競争を繰り広げており、特に価格の面では、新興国で製造された安価な商品が増加し、激しい価格競争にも晒されております。輸出におきましては、当社ブランド「ＶＩＣ」を約40年間、海外の日本車向けに販売しておりますが、日本のフィルターメーカー、海外のフィルターメーカーと品質、価格等で激しい競争を展開しております。燃焼機器部門におきましては、プレス加工技術を活かし、1976年から風呂釜用バーナを製造するようになり、現在は、厨房機器メーカー、ボイラメーカー及びコインランドリーメーカー等にガスバーナ、熱交換器等を販売しております。当社は、新規取引先の開拓並びに既存取引先への訪問活動をコロナ禍以前と同等程度に戻しつつも、電話、メール及びＷＥＢ会議システム等も積極的に活用し、次のような営業活動を継続してまいりました。フィルター部門において国内では、付加価値の高い大型車用フィルター、既存品と差別化した高性能オイルフィルター、建設機械用フィルター及びプレス部品の拡販に注力するとともに、既存取引先との取引拡大に取り組んでまいりました。輸出では、主要輸出先への新製品の提案等の営業活動を強化してまいりました。燃焼機器部門では、取引先から依頼を受けたバーナの開発、既存のバーナ部品及び熱交換器の拡販に取り組んでまいりました。その結果、売上高は前事業年度に比べ１億58百万円減少し、67億96百万円（前年同期比2.3％減）、商品仕入価格、原材料価格、梱包資材並びに電力費の上昇等により売上原価が増加したことが要因となり、営業利益は前事業年度に比べ２億22百万円減少し、１億16百万円（前年同期比65.7％減）、営業利益が減少したことが要因となり、経常利益は前事業年度に比べ２億17百万円減少し、１億47百万円（前年同期比59.6％減）、当期純利益は前事業年度に比べ１億39百万円減少し、１億35百万円（前年同期比50.7％減）となりました。セグメント別の経営成績は、次の通りであります。　（フィルター部門）売上高に関しては、国内売上並びに輸出売上ともに減少しました。営業利益に関しては、商品仕入価格、原材料価格、梱包資材並びに電力費の上昇等により売上原価が増加したことが要因となり減少しました。その結果、売上高は前事業年度に比べ１億５百万円減少し、64億67百万円（前年同期比1.6％減）、営業利益は前事業年度に比べ１億99百万円減少し、４億10百万円（前年同期比32.7％減）となりました。　（燃焼機器部門）売上高に関しては、厨房機器用バーナ及びコインランドリー向けバーナの売上高が減少しました。営業利益に関しては、売上高の減少に伴い生産量が減少したことにより、生産効率が低下したことが要因となり減少しました。その結果、売上高は前事業年度に比べ53百万円減少し、３億27百万円（前年同期比14.0％減）、営業利益は前事業年度に比べ19百万円減少し、15百万円（前年同期比56.2％減）となりました。 （その他）灰皿等の販売をしております。売上高は前事業年度に比べ930千円増加し、1,726千円（前年同期比116.9％増）、営業損失は広告宣伝費等の経費が増加したことにより4,714千円（前事業年度は営業損失1,535千円）となりました。　なお、財政状態の状況については、次のとおりであります。事業年度末における資産は、前事業年度末と比べて31百万円増加し、70億78百万円（前事業年度末比0.4％増）となりました。主な要因は、電子記録債権制度を採用した取引先が増加したことにより受取手形が１億28百万円、投資有価証券の売却等により投資有価証券が91百万円、それぞれ減少したものの、資金決済用の当座預金が増加したことにより現金及び預金が73百万円、電子記録債権が２億11百万円、それぞれ増加したことによるものです。負債は、前事業年度末に比べ13百万円減少し、13億86百万円となりました。主な要因は、退職給付引当金が19百万円増加したものの、仕入が減少したこと等により買掛金が22百万円減少したことによるものです。また、純資産は、前事業年度末と比べて44百万円増加し、56億92百万円（前事業年度末比0.8％増）となりました。主な要因は、配当金の支払いにより利益剰余金が１億10百万円減少したものの、当期純利益の計上により利益剰余金が１億35百万円増加したことによるものです。 (2) キャッシュ・フローの状況当事業年度における現金及び現金同等物（以下「資金」という。）の期末残高は、７億70百万円（前年同期比２億76百万円増）となりました。当事業年度における各キャッシュ・フローの状況とそれらの要因は次の通りであります。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、たな卸資産の増加額が１億６百万円となったこと及び法人税等の支払額が49百万円となったものの、税引前当期純利益が１億75百万円となったこと及び減価償却費が２億60百万円となったことにより、２億53百万円の収入（前事業年度は４億22百万円の収入）となりました。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、定期預金の預入による支出が10億54百万円となったこと及び有形固定資産の取得による支出が１億97百万円となったものの、定期預金の払戻による収入が12億57百万円となったこと及び投資有価証券の償還による収入が１億５百万円となったことにより、１億39百万円の収入（前事業年度は３億４百万円の支出）となりました。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、配当金の支払額が１億10百万円となったことにより、１億15百万円の支出（前事業年度は２億14百万円の支出）となりました。　 (生産、受注及び販売の状況)(1) 生産実績当事業年度における生産実績をセグメントごとに示すと、次の通りであります。 セグメントの名称生産高(千円)前年同期比(％)フィルター部門4,957,69794.2燃焼機器部門269,19079.1その他1,026128.2合計5,227,91493.3 (注) 　金額は、平均販売価格で記載しております。 (2) 仕入実績当事業年度における仕入実績をセグメントごとに示すと、次の通りであります。 セグメントの名称仕入高(千円)前年同期比(％)フィルター部門1,047,134106.4燃焼機器部門7,06179.1その他476―合計1,054,672106.2 (注) 　金額は、仕入価格で記載しております。　(3) 受注実績当社は、見込生産方式をとっているため該当事項はありません。 (4) 販売実績当事業年度における販売実績をセグメントごとに示すと、次の通りであります。 セグメントの名称販売高(千円)前年同期比(％)フィルター部門6,467,39298.4燃焼機器部門327,51486.0その他1,726216.9合計6,796,63397.7 (注) 　主な相手先別の販売実績及び総販売実績に対する割合は次の通りであります。 相手先前事業年度当事業年度販売高(千円)割合(％)販売高(千円)割合(％)ユニオンモーター㈱2,712,72839.02,490,28836.6日発販売㈱735,90910.6810,29811.9   (経営者の視点による経営成績等の状況に関する分析・検討内容)　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。 　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。　(1) 重要な会計方針及び見積り当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。その作成には経営者による会計方針の選択・適用、資産・負債及び収益・費用の開示に影響を与える見積りを必要とします。経営者は、これらの見積りについて過去の実績等を勘案し合理的に判断しておりますが、見積り特有の不確実性から、実際の結果はこれらの見積りと異なる場合があります。当社の財務諸表で採用する重要な会計方針は、「第５　経理の状況　２　財務諸表等　(1)　財務諸表　注記事項　重要な会計方針」に記載しております。財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下の通りです。①たな卸資産当社は、たな卸資産は製造原価並びに取得原価で測定しておりますが、期末における正味実現可能価額が製造原価並びに取得原価より下落している場合には、正味実現可能価額で測定し、製造原価並びに取得原価との差額を売上原価に認識しております。また、滞留するたな卸資産については、滞留期間を基に当社の規程に則り、たな卸資産の評価額を変更しております。しかし、将来の事象の結果、見直しが必要となった場合、当社の将来の業績に影響を及ぼす可能性があります。②固定資産当社は、固定資産を使用しているセグメント別にグルーピングしており、当該資産及び資産グループから得られる将来キャッシュ・フローの総額が帳簿価額を下回る場合は、回収可能価額まで減損処理を行うこととしております。減損の兆候は、主として資産グループが使用されている営業活動から生ずる営業損益が継続してマイナスとなる場合、固定資産の時価が著しく下落した場合に把握しております。減損の兆候があると判定した資産又は資産グループに関する減損損失の認識及び測定に当たっては、慎重に検討しておりますが、事業計画や市場環境の変化により、その見積り額の前提とした条件や仮定に変更が生じた場合、減損処理が必要となる可能性があります。③繰延税金資産当社は、繰延税金資産について、将来の利益計画に基づいた課税所得が十分に確保できることや、回収可能性があると判断した将来減算一時差異について繰延税金資産を計上しております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存するため、その見積りの前提とした条件や仮定に変更が生じ減少した場合、繰延税金資産が減額され税金費用が計上される可能性があります。 　(2) 財政状態の分析①流動資産流動資産は、前事業年度末と比べて１億85百万円増加し、43億91百万円（前事業年度末比4.4％増）となりました。主な要因は、電子記録債権制度を採用した取引先が増加したことにより受取手形が１億28百万円減少したものの、資金決済用の当座預金が増加したことにより現金及び預金が73百万円、電子記録債権が２億11百万円、それぞれ増加したことによるものです。②固定資産固定資産は、前事業年度末と比べて１億53百万円減少し、26億87百万円（前事業年度末比5.4％減）となりました。主な要因は、減価償却費の計上等により機械及び装置が39百万円、投資有価証券の売却等により投資有価証券が91百万円、それぞれ減少したことによるものです。③流動負債流動負債は、前事業年度末と比べて27百万円減少し、11億円（前事業年度末比2.5％減）となりました。主な要因は、仕入が減少したこと等により買掛金が22百万円減少したことによるものです。 ④固定負債固定負債は、前事業年度末と比べて14百万円増加し、２億86百万円（前事業年度末比5.3％増）となりました。主な要因は、退職給付引当金が19百万円増加したことによるものです。⑤純資産純資産合計は、前事業年度末と比べて44百万円増加し、56億92百万円（前事業年度末比0.8％増）となりました。主な要因は、配当金の支払いにより利益剰余金が１億10百万円減少したものの、当期純利益の計上により利益剰余金が１億35百万円増加したことによるものです。　(3) 経営成績の分析①売上高及び売上総利益売上高については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュフローの状況の分析　(業績等の概要)　(1)経営成績等の状況の概要」及び「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(生産、受注及び販売の状況)　(4)販売実績」に記載の通りであります。当事業年度の売上総利益は、前事業年度に比べ１億99百万円減少し、８億41百万円（前年同期比19.2％減）となりました。主な要因は、売上高が１億58百万円減少したこと及び売上原価が41百万円増加したことによるものであります。②販売費及び一般管理費当事業年度の販売費及び一般管理費は、前事業年度に比べ23百万円増加し、７億25百万円（前年同期比3.3％増）となりました。主な要因は、役員報酬が９百万円、給料が10百万円、それぞれ増加したことによるものであります。③営業利益①売上高及び売上総利益及び②販売費及び一般管理費の結果、当事業年度の営業利益は、前事業年度に比べ２億22百万円減少し、１億16百万円（前年同期比65.7％減）となりました。④営業外損益当事業年度の営業外損益は、営業外収益が前事業年度に比べ１百万円増加し、34百万円（前年同期比4.8％増）となり、営業外費用が前事業年度に比べ３百万円減少し、３百万円（前年同期比54.1％減）となりました。⑤経常利益①売上高及び売上総利益、②販売費及び一般管理費、③営業利益及び④営業外損益の結果、当事業年度の経常利益は、前事業年度に比べ２億17百万円減少し、１億47百万円（前年同期比59.6％減）となりました。⑥特別利益当事業年度の特別利益は、前事業年度に比べ５百万円増加し、32百万円（前年同期比21.1％増）となりました。主な要因は、保険金収入が20百万円減少したものの、投資有価証券売却益が28百万円増加したことによるものであります。⑦特別損失当事業年度の特別損失は、前事業年度に比べ16百万円減少し、４百万円（前年同期比76.5％減）となりました。主な要因は、前事業年度に19百万円計上した災害による損失が当事業年度に計上されなかったことによるものであります。⑧税引前当期純利益①売上高及び売上総利益、②販売費及び一般管理費、③営業利益、④営業外損益、⑤経常利益、⑥特別利益及び⑦特別損失の結果、当事業年度の税引前当期純利益は、前事業年度に比べ１億95百万円減少し、１億75百万円（前年同期比52.8％減）となりました。⑨税金費用当事業年度の税金費用（法人税、住民税及び事業税と法人税等調整額の合計）は、前事業年度に比べ56百万円減少し、39百万円（前年同期比58.7％減）となりました。税効果会計適用後の税金負担率は、前事業年度より3.2％減少し、22.7％となりました。 ⑩当期純利益①売上高及び売上総利益、②販売費及び一般管理費、③営業利益、④営業外損益、⑤経常利益、⑥特別利益、⑦特別損失、⑧税引前当期純利益及び⑨税金費用の結果、当事業年度の当期純利益は、前事業年度に比べ１億39百万円減少し、１億35百万円（前年同期比50.7％減）となりました。　(4) 経営成績に重要な影響を与える要因について経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。　(5) キャッシュ・フローの分析当社の資金状況については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(業績等の概要)　(2)キャッシュ・フローの状況」に記載のとおりであります。　(6) 資本の財源及び資金の流動性当社における運転資金の主なものは、商品仕入に係る費用、材料費・労務費・経費の製品製造費用、販売費及び一般管理費等の営業費用であります。投資資金の主なものは、設備投資を目的としたものであります。重要な資本的支出の予定については、「第３　設備の状況　３　設備の新設、除却等の計画　(1)重要な設備の新設等」に記載のとおりであります。資金調達については、自己資金によって充当する事を基本としておりますが、必要に応じて金融機関からの借入を実施しております。 (7) 経営方針、経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等当社は、資本効率を重視した経営により企業価値を向上するためにＲＯＥ（自己資本利益率）の向上を目指しております。当事業年度におけるＲＯＥ（自己資本利益率）は、2.4％（前年同期比2.5ポイント減）となりました。 
経営上の重要な契約等	５ 【経営上の重要な契約等】  該当事項はありません。 
研究開発活動	 ６ 【研究開発活動】自動車用フィルター業界は、自動車メーカーの生産ラインに供給しているフィルターメーカーが補修市場のシェアを拡大していること及び安価な海外製品が増加してきており、既存製品で対抗していくには大変厳しい状況が予測されるため、既存製品と差別化したフィルターの開発に取り組んでまいります。また、今まで培ってきた濾過技術及びプレス技術を活かし自動車用以外のフィルターの開発及びフィルター以外の新しい分野の開発にも取り組んでまいります。当事業年度における当社の研究開発費の総額は、28百万円であります。セグメント別の研究開発活動を示すと、次の通りであります。　（フィルター部門）自動車メーカーの新車販売に際し、使用されているフィルターに関する情報を迅速に入手し、新製品の開発に取り組んでおります。当事業年度の研究開発費の金額は、4百万円であります。　（燃焼機器部門）燃焼機器等の既存製品の一部の改善に取り組んでおります。当事業年度の研究開発費の金額は、0百万円であります。　　（その他・全社共通）自動車用フィルター以外で新製品を生み出すために開発部が中心となり開発に取り組んでおり、前事業年度においてガレージサウナを商品化し、当事業年度から販売を開始しております。　　　　 当事業年度の研究開発費は23百万円であります。　
設備投資等の概要	１ 【設備投資等の概要】当社の設備投資は、景気予測、業界動向及び投資効率等を総合的に勘案して実施しております。当事業年度の設備投資の総額は、209百万円であります。セグメント別の設備投資について示すと、次の通りであります。 （フィルター部門）作業効率化・品質向上のための機械設備の更新及び金型製作等に151百万円の設備投資を実施いたしました。 （燃焼機器部門）作業効率化・品質向上のための機械設備の更新等に7百万円の設備投資を実施いたしました。 （その他）当事業年度の設備投資はありません。 （全社共通）新工場予定地の土地造成等に50百万円の設備投資を実施いたしました。 
主要な設備の状況	２ 【主要な設備の状況】2023年10月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社・本社工場(静岡県 御前崎市)フィルター部門燃焼機器部門その他事務所フィルター製造設備燃焼機器製造設備1,018,775502,413382,150(38,509)19,04022,5261,944,904252従業員寮(静岡県 御前崎市)全社共通厚生施設53,063―1,360(   262)―054,423―その他(愛知県 豊明市)全社共通その他設備――68,753( 4,589)――68,753―  (注) 　帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定を含んでおりません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式4,960,000計4,960,000 　
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年10月31日)提出日現在発行数(株)(2024年１月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,240,0001,240,000東京証券取引所スタンダード市場単元株式数は100株であります。計1,240,0001,240,000―― 　
