項目	値
事業の内容	３【事業の内容】　当社グループは、当社、子会社７社（うち連結子会社４社）、持分法適用関連会社１社およびその他の関係会社１社で構成され、石油製品や高圧ガスおよび石油化学製品の輸送、輸送用コンテナのリース、レンタルを主な内容として、事業活動を展開しております。　当社グループの事業の内容および事業に係る位置付けは、次のとおりです。　以下の区分は「第５　経理の状況　１．(1）連結財務諸表　注記事項（セグメント情報等）」に掲げるセグメントの区分と同一であります。 (1）石油輸送事業　石油製品（ガソリン・灯油等）の鉄道タンク車輸送・貨物自動車輸送（会社名）　日本石油輸送㈱　㈱エネックス、近畿石油輸送㈱、㈱ＪＫトランス (2）高圧ガス輸送事業　高圧ガス（液化天然ガス等）の鉄道コンテナのリース・貨物自動車輸送（会社名）　日本石油輸送㈱　㈱エネックス、近畿石油輸送㈱、㈱ニュージェイズ (3）化成品・コンテナ輸送事業　石油化学製品等の鉄道コンテナ輸送・貨物自動車輸送ならびに国内および国際複合一貫輸送、各種コンテナ（ＩＳＯタンクコンテナ、冷蔵・冷凍コンテナ等）のリース・レンタル（会社名）　日本石油輸送㈱　㈱エネックス、㈱ニュージェイズ、㈱ＪＫトランス (4）資産運用事業　不動産賃貸・太陽光発電（会社名）　日本石油輸送㈱、㈱エネックス 　当社および連結子会社は、非連結子会社㈱ニチユから、自動車燃料および機材等を購入しております。　連結子会社は、非連結子会社関東オートメンテナンス㈱に自動車整備を委託しております。　当社は、持分法適用関連会社日本オイルターミナル㈱に石油製品用の鉄道タンク車のリースを行っております。   　事業の系統図は次のとおりです。 (注)　矢印は各社が提供する役務等の主な流れを示しております。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針　当社グループは、ライフラインを支える物流企業グループとして、物流を通じた安全かつ高品質なサービスの提供を行うことにより、お客様、株主、地域社会等から信頼され、社会とともに発展を遂げていく企業グループであり続けることを経営の基本方針としております。　また、社是「奉仕こそ我が務め（Service is my Business）」のもと、「安全・フェア・信頼・チャレンジ・ハーモニー」の５つのキーワードからなる、「ＪＯＴグループ・ミッション」を経営理念に掲げ、企業が持続的成長を目指す上で欠かせない要素であるＥＳＧ（環境・社会・ガバナンス）を含めた活動を推進してまいります。 (2) 目標とする経営指標　上記の経営方針に基づき、2024年度から2026年度までの中期経営計画を策定しており、計画最終年度の2026年度において、売上高37,500百万円以上、営業利益1,800百万円以上、経常利益2,000百万円以上の達成を目標としております。 (3) 経営環境　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症に関する行動制限が撤廃され、緩やかな回復傾向にありますが、物価高騰や中国をはじめ海外経済の下振れリスクの影響等もあり、先行きは不透明な状況で推移いたしました。　当社グループの事業環境につきましても、エネルギー価格や原材料価格の高騰に加え、物流業界の2024年問題による一層の乗務員不足が懸念されるなど、今後も厳しい状況が続くものと予想されます。　セグメントごとの経営環境は、以下のとおりであります。 ① 石油輸送事業　石油輸送事業では、鉄道タンク車およびタンクローリーによるガソリン、軽油、灯油等の石油製品の輸送等を行っており、石油元売各社等を主な顧客としております。　当社グループは、長距離で大量の輸送を行う鉄道タンク車輸送と、高い機動性を有し、様々な輸送ニーズに柔軟に応える自動車輸送の２つの輸送手段が利用可能であることを強みとしております。　国内石油製品の需要は長期的に減少することが見込まれ、原油価格の高騰や感染症の影響も残るなか、より厳しい事業環境にあるといえますが、当社グループでは、上記の強みを活かし、輸送数量およびシェアの維持・拡大に努めてまいります。 ② 高圧ガス輸送事業　高圧ガス輸送事業では、自動車による民生用および産業用のＬＮＧ（液化天然ガス）やＬＰＧ（液化石油ガス）、水素等の高圧ガスの輸送を行っており、ガス会社等を主な顧客としております。　当社グループは、現在の主力輸送品目であるＬＮＧの輸送を1984年から継続しており、長年にわたり蓄積された経験・実績や、専用の教育施設を活用した自動車乗務員への徹底した安全教育、研修等による安全・安定輸送を強みとしております。　温室効果ガスの排出を減らす低・脱炭素社会の実現にあたり、今後国内の高圧ガス需要は更に高まることが予想され、当社グループでは、上記の強みを活かし新規需要をより多く取り込むことで、更なる輸送数量の拡大に努めてまいります。 ③ 化成品・コンテナ輸送事業（化成品輸送事業）　化成品輸送事業では、各種化学品、食品等の液体・粉粒体を輸送するＩＳＯタンク、ホッパコンテナ等のリース事業と、最適な輸送手段の選定、日々の輸送手配、精算処理等の一連の輸送業務を一括して請け負うワンストップサービスを国内およびアジア地区で提供しており、化学品・食品メーカー等を主な顧客としております。　当社グループは、オーダーメイドも含めた多種多様なコンテナのラインナップや、グループ内の自動車会社の機動力を活かした輸送により、顧客の幅広いニーズに臨機応変に対応し、顧客の業務効率化に貢献できることを強みとしております。　化学品業界においては、国内外ともに厳しい事業環境にあるものの、当社グループは、強みである高付加価値の物流サービスの提供に加え、成長事業として取り組んでいる海外事業のさらなる需要開拓、規模拡大を進め、収益力の維持・向上に努めてまいります。 （コンテナ輸送事業）　コンテナ輸送事業では、輸送ニーズに合わせ、保冷性能や通風機能等を有する鉄道、自動車、船舶で輸送可能なボックスコンテナのレンタルおよびリースを行っており、国内通運会社等を主な顧客としております。　当社グループは、上記のとおり、保冷性能や通風機能など、顧客の多様なニーズに応えられる付加価値を持ったコンテナについて、鉄道網を活用することで顧客が日本全国どこでも使用できる体制を確立していることを強みとしております。　日本国内の貨物輸送需要は、物流業界における2024年問題の影響で、依然として先行き不透明な状況にありますが、当社グループでは鉄道輸送の担い手として、予想される輸送力不足の受け皿となるべく、新型コンテナの開発等カスタマイズコンテナの提供等による新たな需要の掘り起こしや、長期安定的なリース案件の獲得に重点的に取り組むとともに、建造から15年が経過したコンテナをリユースコンテナとして販売するなど、収益力の維持・向上に努めてまいります。 ④ 資産運用事業　資産運用事業では、主に不動産賃貸事業および太陽光発電事業を営んでおります。今後とも、保有資産の適切かつ有効な活用・運用による長期安定的な収益の確保、さらなる収益向上策の実現に取り組んでまいります。 (4) 対処すべき課題　上記のとおり当社グループは、グループの未来像として、強い収益基盤のもと成長の好循環を図り、「国内No.1のエネルギー輸送会社」を目指す2030年ビジョンを制定しておりますが、このビジョンの実現に向け新たな中期経営計画（2024年度～2026年度）を策定いたしました。　前中期経営計画におきましては、想定を上回る海外経済の低迷や経費の増加等の影響を受け、売上高および各利益は目標値を下回る結果となりましたが、今後の持続的成長に向けた事業基盤の強化は着実に図られております。　新中期経営計画では、石油、国内化成品、コンテナ輸送等の基盤事業において、引き続き収益の維持・向上を目指してまいります。また、ＬＮＧ、海外化成品輸送等の成長事業における規模拡大や新規顧客の開拓に注力し、加えて将来の脱炭素社会に向けた新エネルギー輸送の研究、実践等も継続してまいります。　さらに、事業活動を支えるＥＳＧ（環境・社会・ガバナンス）経営に努め、安全・安定輸送への不断の取り組みや、持続的成長に向けた人材戦略・労働生産性の向上、雇用環境の改善による乗務員の確保にも尽力いたします。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクには、以下のものがあります。　なお、これらのリスクが顕在化する可能性の程度や時期、顕在化した場合における当社グループに与える影響につきましては、合理的に予見することが困難であるため記載しておりません。　文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。また、ここに記載されたリスクは、当社グループにおける全てのリスクではありません。 (1）自然災害の発生によるリスク　大規模な自然災害等による鉄道・道路関連施設および顧客または取引先の出荷・製造設備等への著しい損害が発生した場合、当社グループの主要事業である各種輸送サービスの提供自体が困難となるため、業績に大きな影響を与える可能性があります。　このリスクへの対応として、当社グループではＢＣＰ（事業継続計画）を策定し、被災時は顧客等と連携し、同計画に沿って対応することに加え、各拠点への防災備蓄品の配備や災害時の通信手段の確保、バックアップオフィスの指定などの態勢を整えております。　また、当社グループは鉄道輸送・自動車輸送の２つの輸送手段が利用可能である強みを活かし、相互に代替輸送を行うなど、臨機応変に対応できる体制を整えております。 (2）石油製品・化成品・高圧ガス等の需給バランスの変化による影響　石油製品・化成品・高圧ガス等は、当社グループの主要な取扱品目であるため、国内・世界経済や政治情勢その他の事由により、供給に大幅な変動が生じた場合や技術革新・エネルギー需要構造の変化に伴い極端な需要の変動が生じた場合、業績に大きな影響を与える可能性があります。特に、海外向けの化成品輸送は、国内輸送を中心とした他の事業と比べ世界経済や政治情勢の影響を受けやすく、業績に大きな影響を与える可能性があります。　このリスクへの対応として、特定の事業セグメントに過度に依存することがないよう、セグメントの分散化および収益の安定化を図るよう取り組むとともに、石油製品・化成品・高圧ガス等以外の事業として、資産運用事業を含めた新規事業の拡大、開拓に継続的に取り組んでおります。 (3）市況変動に関わるリスク① 燃料油価格の変動によるリスク　自動車輸送において、タンクローリー等で使用する軽油の購入単価が原油価格の変動によって上昇した場合、燃料油脂費等の売上原価の増加要因となります。　このリスクへの対応として、当社グループでは燃費に優れた車両の導入や、ＥＶ（電気自動車）やＦＣＶ（燃料電池車）の導入に向けた研究・検討を進めるなど、燃料油価格の変動の影響を最小限にするよう努めておりますが、燃料油調達コストの上昇分を運賃に適正に転嫁できない場合、業績に大きな影響を与える可能性があります。 ② 為替レートの変動によるリスク　為替レートの変動は、上記の燃料油価格の変動に影響を与えるとともに、海外向けの化成品輸送事業の業績に大きな影響を与える可能性があります。また、輸送用のＩＳＯタンクコンテナの調達先が海外メーカーであることから、過度な円安となった場合、調達価格が上昇いたします。　このリスクへの対応として、当社グループでは為替予約等のヘッジ手段で為替変動リスクの低減に努めておりますが、為替レートが急激に変動した場合、経営成績および財政状態に大きな影響を与える可能性があります。 (4）過失による事故等の発生リスク　自動車輸送における事故や輸送容器の点検不備等、当社グループの過失に起因する重大事故等を惹起した結果、輸送契約の解除や行政機関からの許認可の取消し等により、業績に大きな影響を与える可能性があります。　このリスクへの対応として、当社グループでは、全ての活動の中心に「安全」を据え、様々な取組みを実施しております。具体的には、安全に特化した教育施設の設置および保有車両への安全運転支援装置の新設等のハード面はもとより、荷卸し等の基本作業訓練の再徹底、重大事故実例のグループ内の水平展開など自動車乗務員への安全教育の実効性を高め、ソフト面からも安全体制の確立を目指しております。　また、保有する輸送容器につきましては、法定点検に加え定期的な自主点検の実施や、自社以外の点検拠点の拡充等、事業ごとに点検漏れや事故を未然に防ぐ様々な取り組みを行っております。 (5）乗務員不足のリスク　当社グループの従業員は、自動車乗務員がその大半を占めておりますが、高齢化の問題のほか、近年では低賃金、長時間労働が敬遠される傾向にあります。また、2024年には物流業界における時間外労働の上限規制が適用され、さらなる乗務員不足が危惧されるなど、乗務員不足によって事業継続が困難となることで、業績に大きな影響を与える可能性があります。　このリスクへの対応として、当社グループでは賃金面やシステム化による労働負担軽減など、雇用環境の改善による乗務員の確保に努めております。 (6）感染症等の流行によるリスク　感染症等の流行により、当社グループの多くの従業員が感染するなど、人的資源の喪失で事業継続が困難になり、業績に大きな影響を与える可能性があります。　このリスクへの対応としてＢＣＰを策定し、政府等の対処方針に則り、従業員の感染予防を徹底するとともに、フレックスタイム制度の導入やテレワークの活用など、感染防止と事業の継続を両立させる措置を講じており、リスクを最小化できる体制としております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）業績等の概要①業績　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症に関する行動制限が撤廃され、緩やかな回復傾向にありますが、物価高騰や中国をはじめ海外経済の下振れリスクの影響等もあり、先行きは不透明な状況で推移いたしました。　当社グループの事業環境につきましても、エネルギー価格や原材料価格の高騰に加え、物流業界の2024年問題による一層の乗務員不足が懸念されるなど、引き続き厳しい状況にありました。　このような状況のもと、当社グループは、中期経営計画（2021年度～2023年度）の達成に向け、安全・安定輸送を継続しつつ、基盤事業における収益の維持・確保や生産性向上、成長事業における収益力向上、脱炭素社会に向けた輸送需要への対応等に取り組みました。　この結果、当連結会計年度における売上高は34,985百万円（前年同期比0.7％減）、営業利益は1,561百万円（同1.1％減）、経常利益は1,788百万円（同0.4％減）、親会社株主に帰属する当期純利益は1,154百万円（同6.0％減）となりました。　セグメント別の概況は、次のとおりであります。 （石油輸送事業）　主要顧客の運賃見直しや鉄道タンク車使用料の改定に加え、自動車輸送における需要増等により、売上高は16,263百万円（前年同期比2.3％増）となりました。　また、利益面においては人件費等は増加いたしましたが、売上高の増加等により、セグメント利益は727百万円（同47.4％増）となりました。 （高圧ガス輸送事業）　ＬＮＧ輸送において鉄道輸送の終了等がありましたが、運賃改定に加え、他高圧ガス輸送における他社事業の譲受等による増収もあり、売上高およびセグメント利益は増加いたしました。　この結果、当事業における売上高は8,972百万円（前年同期比1.2％増）、セグメント利益は140百万円（同18.9％増）となりました。 （化成品・コンテナ輸送事業）　化成品輸送においては、海外経済の減速等の影響により国内外の輸送需要が低迷したため、売上高は減少いたしました。　コンテナ輸送においては、北海道地区における野菜類の生育不良がありましたが、昨年度発生した自然災害による影響の反動等により、前年並みの売上高となりました。　この結果、当事業における売上高は9,167百万円（前年同期比7.8％減）、セグメント利益は361百万円（同46.6％減）となりました。 （資産運用事業）　太陽光発電事業において銅線ケーブルの盗難による影響を受けたものの、不動産事業において物件の売却による増収があり、売上高は582百万円（前年同期比12.7％増）、セグメント利益は332百万円（同14.3％増）となりました。  ②キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下、「資金」という。）は、前連結会計年度末と比べ59百万円の資金収入（前年同期は1,627百万円の資金収入）となり、6,515百万円となりました。　各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動により得られた資金は、4,984百万円（前年同期は4,712百万円の資金収入）となりました。これは主として税金等調整前当期純利益1,779百万円、減価償却費3,713百万円の計上と法人税等の支払687百万円の支払によるものであります。（投資活動によるキャッシュ・フロー）　投資活動により支出した資金は、3,126百万円（前年同期は1,047百万円の資金支出）となりました。これは主に、機械装置及び運搬具や、建物及び構築物の取得により2,548百万円を支出したこと、および有料道路預託金として491百万円を支出したことによるものであります。（財務活動によるキャッシュ・フロー）　財務活動により支出した資金は、1,819百万円（前年同期は2,048百万円の資金支出）となりました。これは主に、セール・アンド・リースバックの収入748百万円があったものの、ファイナンス・リース債務2,113百万円を返済し、配当金330百万円の支出があったことによるものであります。 　当社グループの資金の流動性につきましては、主要な資金需要は人件費、燃料油脂費、外部委託している輸送費（鉄道運賃や用車料）等の営業費用と車両やコンテナ等の取得に係る設備投資であります。　これらの資金需要につきましては、営業活動によるキャッシュ・フロー及び自己資金のほか、金融機関からの借入及びリースによる資金調達にて対応していくこととしております。　手許の運転資金につきましては、ＣＭＳ（キャッシュ・マネジメント・システム）を導入することにより、各社における余剰資金の一元管理を行うことで、資金効率の向上を図っております。 当座貸越極度額および貸出コミットメントの総額　　　　　　5,400百万円当連結会計年度末借入実行残高　　　　　　　　　　　　　　　130百万円当連結会計年度末借入未実行残高　　　　　　　　　　　　　5,270百万円 ③重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。(2）生産、受注及び販売の状況①販売実績　当連結会計年度における販売実績をセグメントごとに示すと次のとおりであります。セグメントの名称金額（百万円）前年同期比（％）石油輸送事業16,2632.3高圧ガス輸送事業8,9721.2化成品・コンテナ輸送事業9,167△ 7.8資産運用事業58212.7合計34,985△0.7（注）主な相手先別の販売実績および総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度当連結会計年度金額（百万円）割合（％）金額（百万円）割合（％）ＥＮＥＯＳ㈱12,03034.212,44735.6 (3）財政状態、経営成績及びキャッシュ・フローの状況の分析①重要な会計方針　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成されております。詳細は、「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）」に記載のとおりであります。 ②経営成績の分析　経営成績の分析につきましては、「(1）業績等の概要　①業績」を参照願います。 ③財政状態および資金の流動性の分析　当連結会計年度末の総資産は41,089百万円となり、前連結会計年度末に比べ4,285百万円増加いたしました。　流動資産は11,484百万円となり、前連結会計年度末に比べ352百万円増加いたしました。これは主に受取手形、売掛金及び契約資産が増加したことによるものであります。固定資産は29,605百万円となり、前連結会計年度末に比べ3,933百万円増加いたしました。これは主にコンテナ、土地、リース資産の取得および時価変動により投資有価証券が増加したことによるものであります。　負債は16,082百万円となり、前連結会計年度末に比べ1,868百万円増加いたしました。設備投資をリースにより調達したことからリース債務が増加したことに加え、投資有価証券が増加したため繰延税金負債が増加したことによるものであります。純資産は25,006百万円となり、前連結会計年度末に比べ2,416百万円増加いたしました。これはその他有価証券評価差額金が増加したことに加え、親会社株主に帰属する当期純利益の計上により利益剰余金が増加したことによるものであります。これらの結果、自己資本比率は、前連結会計年度末と比べ0.5ポイント減少し、60.9％となりました。　資金の流動性の分析につきましては、「(1）業績等の概要　②キャッシュ・フローの状況」を参照願います。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度においては、顧客に対し高品質な物流サービスを提供するため、輸送効率の向上と老朽車両の代替を目的として、コンテナおよびタンクローリーを取得いたしました。設備投資総額は5,229百万円であります。所要資金については、自己資金、借入金およびリースによっております。　また、営業能力に重要な影響を及ぼすような固定資産の売却、撤去、または滅失はありません。　報告セグメント別の設備投資は、以下のとおりです。セグメントの名称金額（百万円）石油輸送事業1,322高圧ガス輸送事業1,793化成品・コンテナ輸送事業（注）１2,037資産運用事業32計5,185調整額（注）２43合計5,229（注）１　化成品・コンテナ輸送事業セグメントにおける設備投資のうち、セール・アンド・リースバック取引に係る　 　　　資産の取得は、純額で表示しております。　　　２　調整額は報告セグメントに配分していない賃貸および管理施設の設備投資であります。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社（2024年３月31日現在） 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具・コンテナ土地（面積㎡）リース資産その他合計本店（東京都品川区）石油輸送高圧ガス輸送化成品・コンテナ輸送タンク車・コンテナ他33,324－(－)2,02155,35574北海道支店（札幌市白石区）高圧ガス輸送化成品・コンテナ輸送事務所他6－－(－)－069東北支店（仙台市青葉区）石油輸送高圧ガス輸送化成品・コンテナ輸送〃5－-(-)－058関東支店（川崎市川崎区）石油輸送化成品・コンテナ輸送〃1－-(-)－0129中部支店（名古屋市中区）石油輸送化成品・コンテナ輸送〃0－-(-)－0111関西支店（大阪市北区）高圧ガス輸送化成品・コンテナ輸送〃0－-(-)－0010九州支店（福岡市東区）高圧ガス輸送化成品・コンテナ輸送〃1－-(-)－－18シンガポール支店（シンガポール共和国）化成品・コンテナ輸送－－－-(-)－－－2メンテナンスセンター（川崎市川崎区）石油輸送化成品・コンテナ輸送その他設備8514(2,078)－0646賃貸設備等（茨城県神栖市他）資産運用〃1,5852712,118（147,326)－53,981－合計－－1,6143,6482,123（149,404)2,021129,419157（注）１　帳簿価額のうち、「その他」は、工具、器具及び備品の合計であります。２　帳簿価額合計には建設仮勘定は含まれておりません。３　現在休止中の主要な設備はありません。 (2）国内子会社（2024年３月31日現在） 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具・コンテナ土地（面積㎡）リース資産その他合計㈱エネックス本店（東京都品川区）石油輸送高圧ガス輸送化成品・コンテナ輸送資産運用その他設備90121(6,853)－013122北海道支店（北海道北広島市）石油輸送高圧ガス輸送化成品・コンテナ輸送ローリー他2891108(17,668)7112941117東北支店（仙台市宮城野区）石油輸送高圧ガス輸送化成品・コンテナ輸送〃16211（3,000)9010977101秋田支店（秋田市）石油輸送高圧ガス輸送化成品・コンテナ輸送〃764778(15,152)95029864新潟支店（新潟県北蒲原郡聖籠町）石油輸送高圧ガス輸送化成品・コンテナ輸送〃4591308(14,244)545099097関東支店（千葉県市川市）石油輸送高圧ガス輸送化成品・コンテナ輸送〃165143971(16,145)35231,635205関東LNG支店(横浜市磯子区）高圧ガス輸送〃2135-(-)98811,127231中部支店（名古屋市南区）石油輸送高圧ガス輸送化成品・コンテナ輸送〃2058540(22,590)1931814118西日本支店（大阪府高石市）石油輸送高圧ガス輸送〃288823(4,509)89811,040132近畿石油輸送㈱本店（三重県四日市市）石油輸送高圧ガス輸送〃182311117(8,145)－3614101㈱ニュージェイズ本店（三重県四日市市）高圧ガス輸送化成品・コンテナ輸送〃5170285(6,471)－040748㈱ＪＫトランス本店（川崎市川崎区）石油輸送化成品・コンテナ輸送〃8973864(11,215)44861,483178（注）１　帳簿価額のうち、「その他」は、工具、器具及び備品の合計であります。２　帳簿価額合計には建設仮勘定は含まれておりません。３　現在休止中の主要な設備はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式6,000,000計6,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,322,9353,322,935東京証券取引所スタンダード市場単元株式数は100株です。計3,322,9353,322,935－－
