項目	値
事業の内容	 ３ 【事業の内容】 当社は、当社及び任意組合によって構成されております。当社及び任意組合の位置付け及びセグメントとの関連は、次のとおりです。なお、セグメントと同一の区分です。 　シネマ　　　　　　映画興行、飲食店等　　　　　　　　　中日本興業株式会社　ミッドランドスクエアシネマ共同事業体　アド　　　　　　　看板の製作、広告代理店等　　　　　　　　　　　中日本興業株式会社　不動産賃貸　　　　不動産賃貸(注) １　(　　)書きは主たる事業の内容であります。２　ミッドランドスクエアシネマ共同事業体は、任意組合であり、株式会社松竹マルチプレックスシアターズと共同でシネマコンプレックスを営業しております。組合財産のうち、当社の持分割合は64％です。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当事業年度末現在において、当社が判断したものです。当社は、サービス業を通じて地域社会に貢献するとともに、お客様に感動のあるサービスを提供することを経営の基本方針としております。また、当社の中核事業であるシネマ事業は、作品により予想と実績の乖離が大きいため、特定の経営指標をもって経営目標とすることはせず、安定した収益基盤の強化に努めていく方針です。 今後のわが国経済は、新型コロナウイルス感染症が収束に向かうことに伴い、消費動向の上向くことが期待されるものの、不安定な国際情勢や物価上昇等による節約志向の高まりから、消費マインドの低下が懸念されます。このような状況のもと当社では、コロナ前の状況を取り戻すべく、サービスの一層の向上を心掛け、お客様が安心してご利用いただける環境創りに努めてまいります。シネマ部門では、名古屋地区の映画・映像の情報発信基地として、映画、ライブビューイング、舞台挨拶、ライブイベント等を積極的に実施し、エンターテイメント性の高いシネコン創りに努めてまいります。今後上映予定の主な作品としまして、邦画では、７月公開「キングダム 運命の炎」、８月公開「リボルバー・リリー」、９月公開「ミステリと言う勿れ」、11月公開の「法廷遊戯」、洋画では、６月公開「リトル・マーメイド」、7月公開「ミッション:インポッシブル／デッドレコニングPART ONE」、12月公開「トランスフォーマー／ビースト覚醒」、冬公開の「ウォンカ」、アニメでは、現在大ヒット公開中の「ザ・スーパーマリオブラザーズ・ムービー」、７月公開「君たちはどう生きるか」、12月公開の「ウィッシュ」、「劇場版 SPY×FAMILY CODE: White」、ODSでは、「シネマ歌舞伎」や「METライブビューイング」など、幅広いジャンルの良質な作品を取り揃えております。さらに、上質なアート作品をお届けする「アートレーベル」、コアなアニメ作品をお届けする「アニメレーベル」においても、より充実した番組編成をしてまいります。その他、若手映像作家を支援する企画(パイロットフィルム・フェスティバル)を立ち上げ、映画文化発展のためにも尽力してまいります。飲食部門は、低糖質スイーツをはじめ、体に優しい食材の提供・商品開発に臨むとともに、お客様に満足いただける店舗創りに努めてまいります。また、イベントにおきましても、積極的に実施してまいります。アド事業では、行動規制の緩和に伴い、イベント・展示会も活気が戻ってきており、ポスター・大型バナーなどのセールスプロモーションツールの作成など、お客様のニーズをしっかりと捉えた営業活動を継続し、顧客満足度を上げるよう努めてまいります。不動産賃貸事業では、業績は当面安定推移の見込みであり、所有不動産の有効活用につきましては、引き続き積極的に検討していきたいと考えております。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資家の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する内容については、当事業年度末現在において判断したものです。（１）感染症拡大に関するリスク感染症の拡大により政府・自治体からの要請による休業、営業時間短縮、座席数の制限、劇場内飲食の禁止等の措置が取られた場合、また、感染症拡大の影響による映画、アニメ等の公開予定作品について中止又は公開延期になった場合には当社の経営成績及び財務状態に影響を及ぼす可能性があります。当社では、映画館及び各事業所において感染拡大を予防するための各種ガイドラインに基づき、適切な感染防止対策を実施し、お客様や従業員等に対する感染リスクを低減することで、事業継続に向けた対応策を徹底してまいります。 （２）劇場用映画の興行成績に関するリスク劇場用映画作品の興行成績は、作品による差異が大きく不安定であり、各作品の興行成績を予想することは常に困難です。仮に、一定の成績に達しない作品が長期間にわたり継続した場合には、当社の経営成績、財政状態に影響を及ぼす可能性があります。 （３）多数の顧客を収容可能な営業施設における災害等の発生に関するリスク当社は、映画館、飲食店等の多数の顧客を収容可能な施設において営業をおこなっており、それらの施設において、災害、衛生上の問題など顧客の安全にかかわる予期せぬ事態が発生しないという保証は存在しません。万一、そのような事態が発生した場合には、その規模によっては、当社の経営成績、財政状態に影響を及ぼす可能性があります。また、当社の事業拠点は、名古屋市及びその近郊に集中しているため、当該地域において大規模地震等の災害が発生した場合、その規模と被災状況によっては、当社の経営成績、財政状況に多大な影響を及ぼす可能性があります。 （４）不動産賃貸に関するリスク当社は、賃貸不動産を保有しておりますが、不動産市況によっては賃貸物件の入居者や賃料が計画通り確保できなくなる可能性があります。各テナントとは綿密なコミュニケーションを取りながら賃料交渉等にも誠実に対応しておりますが、既存テナントが退去し、空室期間が長期化した場合、業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりです。 ① 財政状態及び経営成績の状況新型コロナウイルス感染症の影響が長期化するなか、行動制限の緩和等はさらに進み、経済活動の正常化に向けた動きが見られました。一方で、ロシア・ウクライナ情勢の悪化など不安定な国際情勢によるエネルギー価格・原材料価格の高騰による物価高など景気の先行きは依然として不透明な状況が続いておりました。このような状況のもと当社では、同感染症の感染予防対策を継続しながら、より一層のサービスの充実を図ってまいりました。また、原材料等の高騰にも対応しつつ、利益の確保に努めてまいりました。この結果、当事業年度の財政状態及び経営成績は以下のとおりとなりました。 a.経営成績売上高は33億35百万円(前年同期比20.9％増)、営業損失は67百万円(前年同期は営業損失２億43百万円)、経常損失は50百万円(前年同期は経常損失１億18百万円)、当期純損失は53百万円(前年同期は当期純損失２億２百万円)となりました。セグメントの業績を示すと、次のとおりです。シネマ事業映画業界では、若年層のコアなファンやリピーターに人気のアニメ作品が、業界を支えました。また、洋画は、公開が延期されていた大作が大ヒットし、洋画回復を印象づけました。しかしながら、中高年層・シニア層の動員数は、やや低調な状況でした。そのような中、令和４年の全国入場人員は前年比32.4％増の１億52百万人、興行収入は同31.6％増の2,131億11百万円となりました。全国のスクリーン数は、前年より14スクリーン減少の3,634スクリーンとなりました。当社シネマ部門では、映画館のファンを増やすため上映作品数を増やし、魅力的なイベントを開催しました。また、シネマ会員の利用率の向上についても取り組んでまいりました。前年３月には、「ミッドランドスクエア シネマ」オープン15周年を迎え、一部設備のリニューアル、各種記念イベントを実施し、お客様に感動の提供を行ってまいりました。当事業年度の公開作品数は、邦画171作品、洋画161作品、アニメ88作品、ODS(映画以外のデジタルコンテンツ)307作品の合わせて、727作品(前期末比210作品増)を上映いたしました。主な上映作品としまして、邦画では、５月公開「シン・ウルトラマン」、７月公開「キングダム２ 遥かなる大地へ」、９月公開「沈黙のパレード」、１月公開の「THE LEGEND &amp; BUTTERFLY」、洋画では、４月公開「ファンタスティック・ビーストとダンブルドアの秘密」、５月公開「トップガン マーヴェリック」、７月公開「ジュラシック・ワールド 新たなる支配者」、12月公開の「アバター：ウェイ・オブ・ウォーター」、アニメでは、４月公開「名探偵コナン ハロウィンの花嫁」、８月公開「ONE PIECE FILM RED」、11月公開「すずめの戸締まり」、12月公開の「THE FIRST SLAM DUNK」、ODSでは、４月公開「シネマ歌舞伎桜 姫東文章 上の巻」、６月公開「ゲキ×シネ『狐晴明九尾狩』」、12月公開の「INSIDE GRAMPUS THE DEEP -未来への覚悟-」などの番組を編成いたしました。また、お客様参加型のトークイベント付上映会の実施や、映画の予告編・宣伝にスポットを当てたイベントの企画・運営など、映画文化の活性化を進めるための活動も行ってまいりました。飲食部門の名古屋市千種区の「覚王山カフェJi.Coo.」では、商品にこだわり、より安全で健康にも配慮した食材を使用した商品の提供するとともに、イベント等も積極的に実施しながら、お寛ぎいただける空間の創造に努めてまいりました。 名古屋市中村区の「ミッドランドシネマ ドーナツ ファクトリー」では、映画とのコラボレーション企画の実施や、各種イベントにて出張販売するなど、売上向上に努めてまいりました。この結果、当事業では売上高は30億21百万円(前年同期比22.2%増)、セグメント損失は58百万円(前年同期はセグメント損失２億37百万円)となりました。 アド事業当事業は、お客様をサポートする積極的な提案営業を図り、売上の回復および向上に努めてまいりました。しかしながら、行動規制の影響もあり、イベント・展示会等の受注で苦戦を強いられたことや資材の高騰による影響から、厳しい状況で推移いたしました。この結果、当事業では売上高は２億32百万円（前年同期比12.6%増）、セグメント損失は40百万円（前年同期はセグメント損失36百万円）となりました。 不動産賃貸事業当事業は、商業施設賃貸を中心に事業を行っており、賃貸物件の稼働率は安定し、堅調に推移いたしました。この結果、当事業では売上高は81百万円(前年同期比2.2%増)、セグメント利益は30百万円(前年同期比2.4%増)となりました。 b.財政状態当事業年度末の総資産は、43億98百万円（前事業年度比1.3%増）となりました。流動資産は14億16百万円（前事業年度比6.0%増）となり、固定資産は29億81百万円（前事業年度比0.8%減）となりました。負債は、12億29百万円（前事業年度比12.5%増）となりました。流動負債は、７億12百万円（前事業年度比14.0%増）となり、固定負債は、５億17百万円（前事業年度比10.4%増）となりました。純資産は、31億68百万円（前事業年度比2.4%減）となりました。 ② キャッシュ・フローの状況当事業年度における現金及び現金同等物の期末残高は、９億62百万円と前事業年度末と比べ27百万円の増加となりました。営業活動によるキャッシュ・フローは、１億90百万円（前年同期は２億62百万円）となりました。これは主に、減価償却費１億91百万円等によるものであります。投資活動によるキャッシュ・フローは、△68百万円（前年同期は△８百万円）となりました。これは主に、有形固定資産の取得による支出31百万円、無形固定資産の取得による支出36百万円によるものであります。財務活動によるキャッシュ・フローは、△94百万円（前年同期は△81百万円）となりました。これは主に、リース債務の返済による支出61百万円等によるものであります。　 ③ 生産、受注及び販売の実績a. 売上実績当事業年度における売上実績をセグメントごとに示すと次のとおりであります。セグメントの名称売上高(千円)前年同期比(％)シネマ3,021,226122.2アド232,700112.6不動産賃貸81,533102.2合計3,335,459120.9   （２）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 ① 重要な会計方針及び見積り当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この財務諸表の作成にあたり、決算日における資産・負債の報告数値及び報告期間における収入・費用の報告数値に影響を与える会計方針について重要な判断や見積りをおこなっております。その主なものは賞与引当金等であり、その概要については「財務諸表作成のための基本となる重要な事項」に記載しております。新型コロナウィルス感染症の影響については、現時点で入手可能な情報や予測等に基づき、収束が見込まれるものと仮定し、繰延税金資産の回収可能性の会計上の見積りを行っております。新型コロナウィルス感染症による経済活動への影響は不確実性が高いため、今後の実際の推移がこの過程と乖離する場合には、翌事業年度の繰延税金資産計上額に影響を与える可能性があります。なお、見積り及び判断・評価については、過去の実績や状況に応じ合理的と考えられる要因等に基づいておこなっていますが、見積り特有の不確実性があるため、実際の結果は異なる場合があります。 ② 当事業年度の経営成績等の状況に関する認識及び分析・検討内容a.経営成績（売上高）当事業年度における売上高は、前事業年度に比べ、５億77百万円増加し、33億35百万円となりました。（営業損益）売上総利益は15億57百万円（前事業年度比２億69百万円増）となり、売上総利益率は46.7％となりました。また、販売費及び一般管理費は16億25百万円（前事業年度比94百万円増）となりました。この結果、営業損失は67百万円（前事業年度は営業損失２億43百万円）となりました。（経常損益）経常損失は50百万円（前事業年度は経常損失１億18百万円）となりました。（当期純損益）当期純損失は53百万円（前事業年度は当期純損失２億２百万円）となりました。  b.財政状態当事業年度の総資産は43億98百万円（前事業年度比1.3％増）となりました。流動資産は14億16百万円（前事業年度比6.0％増）となりました。これは主に、受取手形及び売掛金の37百万円の増加等によるものであります。固定資産は29億81百万円（前事業年度比0.8％減）となりました。これは主に、建物の96百万円の減少等によるものであります。負債は、12億29百万円（前事業年度比12.5%増）となりました。流動負債は７億12百万円（前事業年度比14.0％増）となりました。これは主に、買掛金の35百万円の増加等によるものであります。固定負債は５億17百万円（前事業年度比10.4％増）となりました。これは主に、リース債務の57百万円の増加等によるものであります。純資産は31億68百万円（前事業年度比2.4％減）となりました。これは主に、当期純損失53百万円の計上により繰越利益剰余金が53百万円減少したことによるものであります。なお、当事業年度末の自己資本比率は、前事業年度末の74.8％から72.0％となりました。 c.キャッシュ・フローの分析キャッシュ・フローの分析については、「第２[事業の状況]４[経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析]（１）経営成績等の状況の概要　②キャッシュ・フローの状況」に記載しているとおりであります。当社の資本の財源及び資金の流動性については、次のとおりであります。当社の資金需要としては、設備投資、運転資金、配当金の支払い等であり、主に営業活動によるキャッシュ・フロー等により資金を調達しております。 当社は、サービス業を通じて地域社会に貢献するとともに、「感動の創造」をキーワードに、お客様に感動のあるサービスを提供することを重点項目として取り組んでおります。なお、中期的な経営戦略については、「第２［事業の状況］１［経営方針、経営環境及び対処すべき課題等］」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。
設備投資等の概要	１ 【設備投資等の概要】当事業年度の設備投資の総額は、178,935千円であり、セグメントごとの設備投資は次の通りです。(１)シネマ設備投資額は178,566千円で、「ミッドランドシネマ 名古屋空港」のシネマシステム更新等です。(２)アド設備投資額は369千円で、ソフトウェアバージョンアップ等です。(３)不動産賃貸設備投資はありません。  
主要な設備の状況	２ 【主要な設備の状況】令和５年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)器具及び備品ソフトウエア合計劇場(名古屋市中村区)シネマ賃借建物(6,007.93㎡)442,00824,286―137,49439,768643,55713劇場(愛知県西春日井郡豊山町）　〃賃借建物(5,528.11㎡)208,9109,613―89,64220,863329,0297本社事務所(名古屋市中村区)  〃賃借事務所(206.41㎡)9,752――10,5903,24923,59114飲食店(名古屋市千種区)  〃賃借店舗(276.18㎡)714――398―1,1124事務所(名古屋市中村区)アド賃借事務所(377.89㎡)5601,009―2,2892254,08413賃貸不動産(名古屋市千種区)不動産賃貸土地建物174,983―695,913(5,280.92)――870,8962合計 (12,396.52㎡)836,92934,909695,913(5,280.92)240,41464,1061,872,27253 (注) １　現在休止中の主要な設備はありません。２　建物の一部を賃借しております。（年間賃借料405,881千円）  
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式2,000,000計2,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(令和５年３月31日)提出日現在発行数(株)(令和５年6月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式540,000540,000名古屋証券取引所メイン市場株主としての権利内容に制限のない、標準となる株式単元株式数は100株です計540,000540,000――  
