項目	値
事業の内容	３【事業の内容】　当社は、衣食住のあらゆる部門にわたり網羅的に生活必需品を取扱うスーパーセンターを中心に、地域密着型の営業展開を行っております。　なお、当社は、小売業という単一セグメントであるため、セグメント情報の記載を省略しておりますが、店舗業態別及び品目別の情報を記載しております。ａ．店舗業態の特徴 スーパーセンター立地①　ルーラル地域　（注）②　車で20～30分圏内に３～５万人の人口主要取扱品目生鮮食品を含む日常生活用品(小型・少額の消耗品から大型耐久財の一部までを含む)を全般的に取り扱っている店舗数24店舗（注）ルーラル地域とは、英語のruralの概念であり、当社では都市部から離れた市町村を含めた広域の消費者居住圏を想定しております。 　　ｂ．主要品目の内容品目主要品目フーズ青果、鮮魚、精肉、日配、一般食品、菓子、酒、ベーカリー、惣菜等ノンフーズ(ハウスキーピングニーズ）キッチン、リビング、日用品、化粧品、医薬品、ペット、文具、玩具、ギフト等（ホームニーズ）ＤＩＹ、園芸資材、植物、寝具・インテリア、収納・軽家具、電気等（エンジョイニーズ）レジャー・スポーツ、釣具、カー・バイク用品、サイクル等（ファッション）衣料、肌着、履物、かばん、手芸、ジュエリー・腕時計等（スペシャルカテゴリー）フランチャイズ（書籍、100円ショップ、300円ショップ、飲食店）、タバコ、ガソリン・灯油等
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。(1) 経営方針　地域住民のニーズやウォンツに沿った豊富な品揃えと、徹底したローコスト・オペレーションによる低価格での商品提供により、「生活のよりどころとなる店」を絶えず進化させて参ります。（行動規範）１．地域社会との共生に努力します。鮮度の高い生活必需品を安定供給することで、地域住民の快適な生活に資すると共に、店舗内設備の利用等を通じて、安全・快適な生活に資する活動に協力するなど、地域社会との共生を目指します。２．従業員の働き易い職場環境を絶えず整備します。特に従業員の職務遂行に際しての、「身体安全」・「健康維持」には充分配慮し、労働災害の防止と円滑な業務遂行を図ります。３．あらゆるお取引先との信頼関係を構築します。法令遵守に立脚した公明正大な取引関係のもと、お取引先との信頼関係を築きます。４．商品の安全性の確保に全力を尽くします。特に、食品にあたっては、徹底した「衛生管理」・「温度設定」・「期日管理」・「害虫排除」等により、「食の安全・安心」の水準を更に高めます。５．如何なるときも、法令や社会規範を遵守します。特に、不祥事の発生を未然に防止する為、法令の習得に絶えず努力すると共に、法令を遵守した企業活動を遂行します。また、社会の秩序や安全に脅威を与える反社会的勢力からの圧力等に対しては、毅然としてこれを排除し、関係は一切持ちません。(2)経営戦略 「他社に負けない豊富な品揃えと低価格」「徹底したローコストオペレーション」であります。異業態との競争も激化している経営環境の中、当社としましては上記を徹底的に追求し、「品揃えの充実」と「更なる低価格」の実現を目指します。　また、「最強の生活インフラ」になるため、地域の皆様に安心をお届けしてまいります。(3)経営環境小売業界におきましては、急速な円安の進行、原油価格、原材料価格の高騰により、食料品や消耗品を中心に幅広い品目において相次いで物価の上昇が加速しております。そのため、消費者の節約志向、低価格指向が一層高まっており、更には業種業態を超えた販売競争が一層激化するなど、厳しい経営環境が続いております。(4)重点施策当社は、収益力の強化を最重要課題として下記の施策に積極的に取り組んでまいります。①改装の実施　既存店活性化により客数・売上増を図るため、ワクワク感が感じられる売場を目指し改装を実施します。②ＰＢ商品開発強化　当社にしかない価値あるＰＢ商品を開発し、目的来店性、粗利率アップを図ります。③Ｒ－９（Ｒ＝Revolution　人件費９億円削減）　人口減による人手不足・労働単価上昇への対応として機械化等を推進し業務の合理化を図ります。(5)財務指標及び資本政策今後、当社としましては、「資本コストや株価を意識した経営の実現」に向け、より一層の企業価値の向上に取り組んでまいります。当社は現在、2021年10月22日に公表いたしました中期経営計画に基づき、営業利益率３％以上の達成を目指して収益構造改革を進めております。また自己株式取得による資本効率向上と株主還元強化を図るほか、積極的なＩＲ活動の実施によりＰＢＲ１倍を目指してまいります。
事業等のリスク	３【事業等のリスク】　当社の事業その他に関するリスクについて、投資者の判断に重要な影響を及ぼす可能性があると考えられる主な事項を記載しております。なお、当社は、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める所存であります。　本項においては、将来に関する事項が含まれておりますが、当該事項は本有価証券報告書提出日現在において判断したものであります。 （1）事業戦略上のリスク①競争の激化　当社は、生活必需品を低価格で幅広く品揃えし、地域住民の皆様の日常生活を全面的に支える店作りに努めております。近年、様々な業態の競合店が出店し競争環境は厳しくなっておりますが、新たな競合他社の出店や価格競争の更なる激化により、当社の業績に影響を及ぼす可能性があります。 ②ＥＣ市場の拡大　当社は、リアル店舗での事業を主としております。近年、ＥＣ市場の拡大が顕著であり、今後も拡大が予想されます。当社としてもネット販売をスタートし需要獲得に取り組んでおりますが、先行している他企業やネット専業企業へ消費者が流れてしまった場合、拡大するＥＣ市場の需要を獲得できず、当社の業績に影響を及ぼす可能性があります。 ③関連法律の改正　当社の出店に当たっては、いわゆる『改正まちづくり三法』（「大規模小売店舗立地法」「都市計画法」「中心市街地活性化法」）の規制を受けることになります。この三法の規制により新規出店には多くの時間と費用が必要となる可能性がありますが、計画通りに出店できない場合は当社の業績に影響が出る可能性があります。当社は、製造物責任法・独占禁止法・各種消費者関連法・各種環境保護関連法等の法規制の適用を受けています。平素より法令遵守体制の強化に努めていますが、これらの法規制を遵守できなかった場合は、企業イメージの損傷による売上の減少やこれに対応するためのコスト増加につながり、当社の業績と財務状況に影響を及ぼす可能性があります。 （2）自然災害・感染症等に関するリスク①大規模災害当社は、国内の広域に店舗を展開しておりますので、いずれかの地域において、自然災害や事故が発生した場合、店舗の営業継続や販売商品の調達に支障をきたす可能性があります。例えば東日本大震災のような大規模な災害が発生し、店舗が被害を被った場合や店舗周辺の道路が寸断される事態が生じた場合、ご来店のお客様や従業員、商品の物流に対する被害、建物等固定資産や棚卸資産への被害、営業停止や撤退などにより、当社の業績に影響を及ぼす場合があります。当社は、通信ネットワークやコンピューターシステムを使用し、商品管理や販売管理、人事管理など多岐に亘ってオペレーションを実施しております。また、店舗照明、空調設備、冷蔵機器など店舗運営はその殆どが電気に依存しています。そのため、想定外の自然災害や事故等により停電が長時間に及んだり、設備に甚大な損害があった場合、業務に支障が生じ、当社の業績に影響を及ぼす可能性があります。 ②感染症拡大新型コロナウイルス等感染症の世界的流行が更に拡大し、当社の事業活動に係る物流体制、または店舗の営業活動に支障をきたした場合、また、人的被害が拡大した場合には、当社の業績に影響を及ぼす可能性があります。　当社では、お客様・従業員の安全を最優先に感染症対策（従業員のマスク着用義務化・勤務前の検温の徹底、店舗入口へのアルコール消毒液設置、レジ前シールドの設置等）を行っております。 （3）企業運営に関するリスク①資金調達　当社の資金調達手段は金融機関からの借入金を主としております。　金融市場に混乱が発生した際には資金調達に制約を受ける可能性があります。また、当社の業績が著しく悪化したり信用力が急激に低下した場合には、金融機関からの借入が困難となる状況が想定され、当社の資金繰りに重大な影響が生じる可能性があります。当社の借入金には、純資産の維持、利益の維持に関する財務制限条項が付されております。同条項に定める所定の水準が達成できなかった場合、当社は期限の利益を失い、直ちにこれを弁済しなければならないことになっております。今後の業績、財務状況により、本財務制限条項へ抵触することになった場合、当社の経営に重要な影響を及ぼす可能性があります。また、当社の当期末における借入金残高は64億80百万円であります。このため今後の金利動向によっては、当社の業績及び財政状態に影響を及ぼす可能性があります。 ②固定資産の減損処理当社は、自社所有している固定資産の価値が将来大幅に下落した場合並びに店舗などで収益性が低下した場合など、固定資産の減損処理が必要となる場合があります。これにより当社の業績に影響を及ぼす可能性があります。 ③繰延税金資産について　当社は、繰延税金資産の回収可能性の評価に際して、将来の課税所得を合理的に見積もっております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存しますので、その見積額が減少した場合、繰延税金資産が減額され税金費用を計上することによって、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 ④情報セキュリティ　当社は、コンピューターシステムへの外部からの不正侵入、不正アクセス等によるシステム遅延・サービス停止が引き起こされた場合、業務に支障が生じ、当社の業績に影響を及ぼす可能性があります。また、何らかの原因により個人情報流出が発生した場合には、社会的信用の低下、損害賠償の発生など、当社の業績に影響を及ぼす可能性があります。当社は、より一層の個人情報の厳格な管理体制強化に向け取り組んでおり、2022年８月には、プライバシーマークを取得しております。今後も、お客様及び従業員の個人情報の取り扱いについて細心の注意を払います。お客様及び従業員の個人情報は、正確かつ最新の状態に保ち、お客様及び従業員の個人情報への不正アクセス・紛失・破壊・改ざん・漏洩などが起こらないように、適切な管理を実施致します。 ⑤衛生管理当社は、食品の安全性につきましては、品質管理室を中心に日頃より十分な注意を払い、専門のコンサルタントを通じ、衛生管理に関する指導や教育を行っており、食中毒や商品における産地表示ミスの未然防止に努めております。また、社内に「フレッシュキーパー」を設けて食品の検査体制、賞味期限、鮮度管理を行なっております。しかし、万一、食中毒や産地表示ミスの発生等でお客様にご迷惑をおかけする事態が生じ、店舗の営業に影響が及んだ場合、当社の業績に影響を及ぼす可能性があります。 ⑥人材確保　当社は、生鮮部門の主な業務を自社運営しており、鮮魚・精肉・ベーカリーなどの部門においては一定水準の技術習得が必要であります。常時、技術習得に向けた人材教育を実施し、お客様にご満足していただける商品提供に努力しておりますが、技術を必要とする部門における人材確保や人材教育に支障が発生した場合には、店舗の営業に影響を及ぼす可能性があります。　当社は、医薬品も取り扱っていることから、従業員に対し、医薬品登録販売者の資格取得を奨励し試験の合格に向けた教育研修を実施していますが、既存の薬剤師や医薬品登録販売者が退職し、所定の人数を下回った場合には、医薬品販売ができなくなり当社の業績に影響を及ぼす可能性があります。 ⑦契約関連　当社は、一部の店舗においてファストフード、100円ショップ、書店をフランチャイジーとして運営しており個別にフランチャイズ契約を行なっております。また、当社はフランチャイズ加盟契約や商品取引契約、土地賃貸借契約、各種業務委託契約など、第三者との契約締結等の業務遂行に当たっては、内容を十分吟味し、顧問弁護士等の専門家の指導を得て、係争等のトラブルが発生しないよう十分な注意を払っておりますが、開発業務や営業活動の中で、万一、契約内容の解釈等に相違が生じ、協議で解決がされなかった場合には訴訟が発生する可能性があります。訴訟の内容如何によっては、当社の業績に影響を及ぼす可能性があります。 ⑧ＰＢ商品　当社は、一部の商品においてＰＢ商品を販売しております。当該商品の開発に際しては、その品質管理はいうまでもなく、商品の各種表示、標記については、厳格に管理を行っておりますが、当社のＰＢ商品が原因で事故や係争が起こった場合には、損害賠償などの予期せぬ費用が発生し、当社の業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 　①財政状態及び経営成績の状況　当事業年度（自　2022年９月21日　至　2023年９月20日）におけるわが国経済は、新型コロナウイルス感染症に伴う行動制限が解除され、社会経済活動の正常化に向けた動きが進みました。一方、ウクライナ情勢をめぐる地政学リスクの長期化や世界的なインフレ圧力により、エネルギー資源や原材料の価格高騰を受けて、依然として景気の先行きは不透明な状況が続いております。　小売業界におきましては、急速な円安の進行、原油価格、原材料価格の高騰により、食料品や消耗品を中心に幅広い品目において相次いで物価の上昇が加速いたしました。そのため、消費者の節約志向、低価格志向が一層高まったこと、更には業種業態を超えた販売競争が一層激化するなど、厳しい経営環境が続いております。　このような状況のもと、当社は、収益力の強化を最重要課題とし、下記の施策に積極的に取り組んでおります。a.改装の実施　既存店活性化により客数・売上増を図るため、ワクワク感が感じられる売場を目指し、当事業年度は高島店の改装を実施いたしました。b.ＰＢ商品開発強化　当社にしかない価値あるＰＢ商品を開発し、目的来店性・粗利率アップを図ります。当事業年度は新たに300アイテム以上を開発し販売しました。c.Ｒ－９（Ｒ＝Revolution　人件費９億円削減）　人口減による人手不足・労働単価上昇への対応として機械化等を推進し業務の合理化を図ります。当事業年度は、志摩店、淡路店、斐川店及び出雲店の４店舗にセルフレジを導入いたしました。　以上の結果、当事業年度末における財政状態及び経営成績は、以下のとおりとなりました。（財政状態）当事業年度末における資産合計は、前事業年度末に比べ、756百万円増加し、41,049百万円となりました。これは主に、土地が1,926百万円増加したことによるものであります。当事業年度末における負債合計は、前事業年度末に比べ、895百万円増加し、25,374百万円となりました。これは主に、買掛金が564百万円増加したことによるものであります。当事業年度末における純資産合計は、前事業年度末に比べ、138百万円減少し、15,674百万円となりました。これは主に、当期純利益が183百万円となり、剰余金の配当が174百万円、自己株式の取得が164百万円あったことによるものであります。 （経営成績）　当事業年度における経営成績は、売上高は97,548百万円（前年同期比2.3％増)となりました。利益におきましては、営業利益は1,569百万円（前年同期比8.4％増）、経常利益は1,825百万円（前年同期比19.2％増）、当期純利益は、固定資産残存簿価の一部を減損処理し特別損失1,561百万円を計上したため、183百万円（前年同期比43.5％減）となりました。　当社は、フーズ、ノンフーズ等の小売業という単一セグメントであるため、セグメント情報の記載を省略しております。 　　②キャッシュ・フローの状況当事業年度末における現金及び現金同等物（以下「資金」という。）は、前事業年度末に比べ183百万円増加し、6,383百万円となりました。(営業活動によるキャッシュ・フロー)当事業年度において営業活動の結果得られた資金は2,927百万円（前年同期2,319百万円の獲得）となりました。これは主に、税引前当期純利益600百万円、減価償却費1,535百万円あった一方、棚卸資産の増加384百万円等があったことによるものであります。(投資活動によるキャッシュ・フロー)当事業年度において投資活動の結果使用した資金は1,130百万円（前年同期1,578百万円の使用）となりました。これは主に、有形固定資産の取得1,001百万円があったことによるものであります。(財務活動によるキャッシュ・フロー)当事業年度において財務活動の結果使用した資金は1,613百万円（前年同期2,322百万円の使用）となりました。これは、長期借入金の返済による支出826百万円があったことによるものであります。　③生産、受注及び販売の実績　当社は、小売業という単一セグメントであるため、品目別及び店舗業態別に事業の状況を記載しております。（生産実績）　当社は、小売業を営んでおり、該当事項はありません。 （仕入実績）　当事業年度の仕入実績を品目別に示すと、次のとおりであります。 品目前事業年度（自　2021年９月21日至　2022年９月20日）当事業年度（自　2022年９月21日至　2023年９月20日）前期比 商品（百万円）（百万円）（％） フーズ52,45752,17299.5 ノンフーズ22,59523,704104.9合計75,05275,877101.1 （受注実績）　当社は、小売業を営んでおり、該当事項はありません。 （販売実績）a 品目別売上高　当事業年度の販売実績を品目別に示すと、次のとおりであります。 品目前事業年度（自　2021年９月21日至　2022年９月20日）当事業年度（自　2022年９月21日至　2023年９月20日）前期比 商品（百万円）（百万円）（％） フーズ65,42366,754102.0 ノンフーズ29,51830,376102.9小計94,94197,130102.3不動産賃貸収入389417107.2合計95,33197,548102.3 b 店舗業態別売上高　当事業年度の販売実績を店舗業態別に示すと、次のとおりであります。期別業態前事業年度（自　2021年９月21日至　2022年９月20日）当事業年度（自　2022年９月21日至　2023年９月20日）前期比 商品（百万円）（百万円）（％）　スーパーセンター94,88697,127102.4　その他5536.5小計94,94197,130102.3不動産賃貸収入389417107.2合計95,33197,548102.3 (2)経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ① 重要な会計上の見積り及び当該見積りに用いた仮定　当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。その作成に当たっては、経営者による会計方針の選択・適用、資産・負債及び収益・費用の報告金額及び開示に影響を与える見積りを必要とします。経営者は、これらの見積りについて過去の実績等を勘案し合理的に判断しておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　当社の財務諸表の作成に当たり採用した重要な会計方針については、「第５　経理の状況　１財務諸表等　(1)財務諸表　注記事項（重要な会計方針）」に記載のとおりであります。　財務諸表作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。ａ．繰延税金資産の回収可能性　当社は、繰延税金資産について定期的に回収可能性を検討し、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しています。回収可能性の判断においては、将来の課税所得見込額と実行可能なタックス・プランニングを考慮して、将来の税金負担額を軽減する効果を有すると考えられる範囲で繰延税金資産を計上しています。　将来の課税所得見込額はその時の業績等により変動するため、課税所得の見積に影響を与える要因が発生した場合は、回収懸念額の見直しを行ない繰延税金資産の修正を行なうため、当期純損益額が変動する可能性があります。ｂ．固定資産の減損処理　当社が有する固定資産のうち、「固定資産の減損に係る会計基準」において対象とされるものについては、損益報告や経営計画などの企業内部の情報、経営環境や資産の市場価格などの企業外部の要因に関する情報に基づき、資産又は資産グループ別に減損の兆候の有無を確認し、企業環境の変化や経済事象の発生によりその帳簿価額の回収が懸念されているかなども考慮し、減損損失の認識を判定しております。　この判定により減損損失を認識すべきと判断した場合には、その帳簿価額を回収可能価額まで減損処理を行なっております。事業計画や経営・市場環境の変化により、回収可能価額が変更された場合には、追加の減損損失の認識の可能性があります。ｃ．資産除去債務　当社は、営業店舗等の開設にあたり、不動産所有者との間で不動産賃貸借契約を締結しており、退去時における原状回復義務に関し、「資産除去債務に関する会計基準」に基づき過去の実績等から合理的な見積りを行ない資産除去債務を計上しております。しかしながら、新たな事実の発生等に伴い、資産除去債務の計上額が変動する可能性があります。 ② 当事業年度の経営成績等の状況に関する認識及び分析・検討内容(売上高、売上総利益)　収益力の強化を最重要課題とし、改装の実施・ＰＢ商品開発強化等の施策に取り組んだ結果、売上高につきましては、97,548百万円(前年同期比2.3％増）となり、売上総利益は粗利改善策を積極的に取り組み、21,989百万円（前年同期比4.2％増）となりました。(販売費及び一般管理費、営業利益)　販売費及び一般管理費は、光熱費高騰などの経費増により20,419百万円（前年同期比3.9％増）となり、営業利益は、1,569百万円（前年同期比8.4％増）となりました。(経常利益、当期純利益)　経常利益は、1,825百万円（前年同期比19.2％増）、当期純利益は、特定の店舗固定資産残存簿価の一部を減損処理し特別損失1,561百万円を計上したため、183百万円（前年同期比43.5％減）となりました。(経営成績に重要な影響を与える要因)　我が国の小売業界におきましては、出店・価格競争の激化に加え、資本・業務提携や経営統合などの動きがさらに進み、企業間競争は一層厳しくなることが予想されます。　当社が出店しておりますルーラル地域におきましてもこのような状況の進行が、客数の減少や売上総利益率の低下を引き起こす懸念があり、その結果、当社の業績に影響を与える可能性があります。(財政状態の状況、キャッシュ・フローの状況）　当社は主に営業活動によって得られた資金により、また必要に応じて、経済動向、金融状況を踏まえた調達手段によって得られた資金により、既存店舗の改装に係る設備投資を行なっております。　なお、この詳細は「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　①財政状態及び経営成績の状況（財政状態）　②キャッシュ・フィローの状況」に記載しております。 ③ 資本の財源及び資金の流動性a.資金需要  運転資金、設備資金、借入金の返済及び利息の支払等に資金を充当しております。b.資金の源泉  主として営業活動によるキャッシュ・フロー、金融機関からの借入により、必要とする資金を調達しております。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】当事業年度に実施しました設備投資の総額は、3,260百万円であります。その主なものは、店舗底地の購入及び４店舗の省エネ空調・冷蔵冷凍ケースへの入替に伴うものであります。　なお、当社は、フーズ、ノンフーズ等の小売業という単一セグメントであるため、セグメント情報の記載を省略しております。 
主要な設備の状況	２【主要な設備の状況】　　　　当社は、福井県に３店舗（スーパーセンター３店舗）、石川県に２店舗、富山県に２店舗、新潟県に４店舗、鳥取県に１店舗、島根県に２店舗、岐阜県に１店舗、福島県に１店舗、京都府に２店舗、滋賀県に１店舗、三重県に２店舗、兵庫県に１店舗、香川県に１店舗、岡山県に１店舗、スーパーセンターを運営しております。　　　　主要な設備は、以下のとおりであります。2023年９月20日現在 事業所名（所在地）設備の内容帳簿価額従業員数（人）建物及び構築物（百万円）機械装置及び運搬具（百万円）土地その他（百万円）合計（百万円）面積（㎡）金額（百万円）ＰＬＡＮＴ－２坂井店(福井県坂井市坂井町)店舗1727(19,821.53)30,323.789911431,31520(136)ＰＬＡＮＴ－２上中店(福井県三方上中郡若狭町)店舗28447(47,806.83)741.751112546823(144)ＰＬＡＮＴ－３津幡店(石川県河北郡津幡町)店舗2370(28,180.59)17,005.3349225598626(189)ＰＬＡＮＴ－３川北店(石川県能美郡川北町)店舗18319(－)57,732.171,1551421,50028(199)ＰＬＡＮＴ－３滑川店(富山県滑川市)店舗110(29,229.17)8,963.5022217340829(183)ＰＬＡＮＴ－３清水店(福井県福井市)店舗64210(67,110.00)2,834.53324221,10829(186)ＰＬＡＮＴ－３福知山店(京都府福知山市)店舗51467(－)79,994.161,1561641,90224(151)ＰＬＡＮＴ－４聖籠店(新潟県北蒲原郡聖籠町)店舗1510(6,126.75)56,919.891,0101571,31822(161)ＰＬＡＮＴ－５見附店(新潟県見附市)店舗4530(63,351.79)14,955.5221730797829(209)ＰＬＡＮＴ－５境港店(鳥取県境港市)店舗1980(78,759.90)－－10330130(175)ＰＬＡＮＴ－５横越店(新潟県新潟市江南区)店舗7710(84,961.84)－－3351,10735(221)ＰＬＡＮＴ－５大玉店(福島県安達郡大玉村)店舗7120(83,302.59)－－26798132(214)ＰＬＡＮＴ－５鏡野店(岡山県苫田郡鏡野町)店舗4980(69,627.88)－－21571322(165)ＰＬＡＮＴ－５刈羽店(新潟県刈羽郡刈羽村)店舗00(28,641.03)－－2311(94)ＰＬＡＮＴ－６瑞穂店(岐阜県瑞穂市)店舗3130(93,394.33)－－16447836(282)ＰＬＡＮＴ　志摩店(三重県志摩市)店舗4580(43,886.29)3,556.31367256819(103)  事業所名（所在地）設備の内容帳簿価額従業員数（人）建物及び構築物（百万円）機械装置及び運搬具（百万円）土地その他（百万円）合計（百万円）面積（㎡）金額（百万円）ＰＬＡＮＴ　善通寺店(香川県善通寺市)店舗01(33,297.37)1,390.00－0115(106)ＰＬＡＮＴ　淡路店(兵庫県淡路市)店舗00(34,125.00)－－4416（96)ＰＬＡＮＴ　斐川店(島根県出雲市）店舗00(31,057.00)－－3314(90)ＰＬＡＮＴ　伊賀店(三重県伊賀市）店舗0－(30,952.86)－－1117(117)ＰＬＡＮＴ　高島店(滋賀県高島市）店舗00(36,517.83)－－0020(135)ＰＬＡＮＴ　木津川店(京都府木津川市）店舗1,47336(－)36,517.631,926553,49320(185)ＰＬＡＮＴ　出雲店(島根県出雲市）店舗2040(27,312.39)－－25545914(98)ＰＬＡＮＴ　黒部店(富山県黒部市）店舗1,1400(25,095.18)－－1401,28217(102)　（注）１．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産、借地権、その他無形固定資産及び長期前払費用であり、建設仮勘定は含んでおりません。２．面積中(　)内は賃借部分を外書きで示しております。３．従業員数の（　）は、臨時雇用者数を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式23,120,000計23,120,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年９月20日）提出日現在発行数（株）（2023年12月19日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,090,0007,729,720東京証券取引所スタンダード市場単元株式数100株計8,090,0007,729,720－－
