項目	値
事業の内容	３【事業の内容】当社は、大学・短大新卒者並びに第二新卒者及び20代の転職希望者に対する企業ＰＲ・情報提供サービス業務及び各種採用コンサルティング業務、人材紹介・人材派遣業務を行っております。具体的な商品として、大別して「中途採用集合品」「新卒採用集合品」「新卒採用個別品」の３品目があります。近年、企業の経験者採用（中途採用強化）の流れや、転職を通じてキャリアを形成していくことへの関心が高まっていることを受け、当社では「中途採用集合品」でのサービス提供を強化しています。 当社の主な商品は、以下の通りであります。 ①中途採用商品20代向けのインターネット転職情報サイト「Ｒｅ就活」や、20代ITエンジニア経験者向け転職情報サイト「Ｒｅ就活テック」、合同企業セミナー「転職博」、エージェントサービス「Ｒｅ就活エージェント」により、ポテンシャルのある20代・若手即戦力を求める企業と、自己実現を望む転職希望者の双方の高いニーズに応えることを可能にしています。②新卒採用商品インターネット就職情報サイト「あさがくナビ（朝日学情ナビ）」、合同企業セミナー「就職博」などを通じて、企業と学生のマッチング・出会いを創出しています。③新卒採用個別品個々の学生へ向けて、より強いアピールで直接アプローチできるダイレクトメールの制作・発送代行や、電話によるセミナー参加希望者受付、または、選考途中の学生個々の情報管理など、各企業の採用活動の形態に応じたオーダーメイドの採用アウトソーシング業務を行っております。その他にも、各省庁や地方自治体等公的機関が行う雇用対策事業を受託し、当社が実施するという案件も手がけております。 事業系統図は、下記の通りであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、次のとおりであります。なお、文中の将来に関する事項は、当事業年度末において当社が判断したものであります。 (1)経営方針当社は、「つくるのは、未来の選択肢」をパーパスに、これからを担う世代の「キャリアの起点」を支援しています。終身雇用が当たり前ではなくなり、転職を通じてキャリア形成を図る働き手も増加傾向です。実際に働く中で見えてきた自身の強みや関心を踏まえて転職をする「初めての転職」すなわち「セカンドキャリア」がキャリア形成において重要な意味を持つと捉えております。希望する「セカンドキャリア」を実現することが、自身の可能性をひらき、強みや個性を活かして社会に参画すること、自己効力感や幸福感の実感に繋がっていくと考えています。若手社会人や学生に、“未来の選択肢”を示すことで、これからの時代を担う世代が自身のありたい姿を描き、能力やスキルを活かして活躍することを応援いたします。次世代の活躍をサポートすることを通して、企業の成長、ひいては日本経済の活力向上に貢献してまいります。 (2)目標とする経営指針　中期経営計画(2024年10月期～2026年10月期)実現のために、事業の発展を通して、経常利益を中心に各段階利益の向上に努めて、企業価値の向上を目指してまいります。また、経験者採用(中途採用)市場での成長強化を重点施策としており、経験者採用領域で年率30％の売上成長を目標に事業運営を行ってまいります。具体的には次の戦略により、これら目標達の実現を目指します。 ①人的資本・人員拡大2026年10月期に従業員500人体制とすることを目指しております。専門人材の採用を含めた人員拡大と、デジタルを活用した生産性の向上の両軸で成長を目指します。②生産性向上マーケティング・営業プロセスの分業・連携を強化し、生産性・専門性の向上を図ります。利用企業の拡大と、利用企業の継続率ならびに複数サービス利用率を高め売上拡大を図ります。③新規事業開発採用需要の増加が見込まれる領域で、Ｒｅ就活ブランドを活かして、業界または職種に特化したサービスの開発を強化してまいります。需要が拡大する領域でのマッチングを通じて、社会課題の解決と収益の拡大の両立を目指します。 (3)経営環境国内人材ビジネスの市場環境は、構造的な人手不足により、特に若手の人材需要が拡大しています。終身雇用が当たり前ではなくなり、働き手自身が主体的にキャリアを形成していく機運が高まるなか、雇用の流動性が高まり、転職市場はさらに拡大していくと予想されます。特に若い世代は転職を通じたキャリア形成への関心が高く、総務省の「令和３年 労働力調査年報」によると、25～34歳の５人に１人が転職を希望しています。20代のうちに転職を経験する働き手が増加し、就職（ファーストキャリア）の数年以内に経験する「初めての転職」、すなわち「セカンドキャリア」の市場が拡大していくと予想しています。働き手の転職意向が高まるなか、企業の採用需要も更に拡大していくと考えています。多くの企業が「人材確保」を企業経営上の重点課題と定めており、人材ビジネス市場は拡大していくと見通しております。不安定な世界情勢の影響による資源価格の高騰や、金融政策などによる欧米の景気後退懸念が国内にもたらす影響を注視すべき状況は継続しながらも、人材需要は今後も拡大していくと考えられます。 (4)経営上対処すべき課題①経験者採用領域の基幹サービスの成長強化　転職を通じて希望するキャリアを実現しようとする機運が高まっており、雇用の流動化は更に加速していくと予想しています。そのような環境の中、経験者採用領域の基幹サービス「Ｒｅ就活」の成長を強化していくことが、経営上の重要事項であると認識しています。今後もサービスを提供する求職者・企業双方を拡大するために、積極的な広告宣伝投資で認知度の向上を図るとともに、営業プロセスの分業化・専門性の進化により営業強化を図ってまいります。②個人情報保護体制の継続的な強化　安心して利用できるサービスを提供し続けるために、個人情報の保護と適切な取り扱いは経営上の重点課題であると認識しております。個人情報の保護に関する従業員への教育・研修に取り組み、全社で取り組みを継続強化していきます。③組織体制の強化　2026年10月期に従業員500人体制とすることを目指している当社にとって、組織体制の強化は重点課題であります。自社メディア「Ｒｅ就活」等を通じた採用を強化するとともに、適正な配置・多様な人材が活躍できる環境整備に継続的に取り組み、事業成長に貢献する人材の定着を促進しています。事業拡大に伴い、組織マネジメントや事業マネジメントの重要ポジションの増加が予想されるため、マネジメント候補者の育成にも取り組んでまいります。 
事業等のリスク	３【事業等のリスク】当社の事業展開において、リスク要因として、重要な影響を及ぼす可能性があると考えられる主な事項を以下に記載しております。また、必ずしも事業等のリスクに該当しない項目についても、投資判断または当社の事業活動を理解する上で重要と考えられる事項についても、投資家および株主への積極的な情報開示の観点から記載しております。当社は、リスクの発生可能性を認識した上で、発生を回避する他、発生した場合の迅速な対応に努める方針ではありますが、当社株式に関する投資判断は、本項に記載の内容を慎重に検討した上で行う必要があると考えております。本項においては、将来に関する事項が含まれておりますが、当該事項は有価証券報告書提出日現在において判断したものであり、将来において発生する可能性のあるリスクを全て網羅するものではありません。（特に重要な影響を及ぼす可能性がある事項）（1）景気の変動と雇用情勢について当社の事業は、景気動向による雇用情勢の影響を受けやすく、当社の想定を超える景気後退や経済環境の変化が発生した際は、当社の業績に影響を与えるリスクがあると考えております。当社はリスクを低減するため、国内外の経済動向を注視するとともに、取引企業の多角化を進めております。構造的な人手不足により、景気動向による雇用情勢への影響は減少傾向ではありますが、世界的な金融危機など、経済環境に大きな変化があった際は、企業の採用人数ならびに採用予算の縮小が発生し、当社の業績に影響をもたらす可能性があります。（2）個人情報の保護について当社は、事業の性格上、転職・就職活動を行う若手社会人・学生の氏名や住所、メールアドレスなどの個人情報の収集を必要としています。個人情報の外部漏洩はもちろん、不適切な利用や毀損などのトラブルの発生は、当社の業績及び社会的信用に重大な影響をもたらすリスクであると考えております。当社は、個人情報の保護・適切な管理は、経営上の最重要課題であると捉え、個人情報を取り扱う際の業務フローや権限を明確にし、個人情報保護・管理・運用に関する社内規程を制定しております。また、従業員を対象にした社内研修を実施し、個人情報保護法などの法令・規制を遵守するとともに、情報セキュリティに関する対策を講じております。経済産業省の外郭団体である「一般財団法人日本情報経済社会推進協会」が付与する「プライバシーマーク」の認定を1998年より受けております。当社は就職メディアを運営する企業において「プライバシーマーク」が認定された第１号であり、厳しい審査基準を維持できるよう個人情報の保持・管理に関して全社を挙げて取り組んでおります。当社では上記のとおり、細心の注意を払い、個人情報の保護・適切な管理を行っておりますが、何らかの理由により、個人情報等の漏洩が生じた場合には、当社の顧客・ユーザーからの信頼の失墜やブランド・イメージの著しい悪化により、当社の事業展開ならびに業績に影響をもたらす可能性があります（3）パンデミックについて新型コロナウイルス感染症は、感染対策の定着やワクチン接種の進展等もあり、徐々に社会経済活動も戻りつつあります。しかしながら、完全に収束する時期など予測困難であります。今後、更なる感染拡大や新たな感染症によるパンデミックが起こった場合、当該影響により、得意先の業績低迷による採用予算の縮小などにより、当社の業績及び事業展開に影響を与える可能性があります。また、イベント（転職博・就職博など）は、求職者や学生、企業が一堂に会し対面での面談を行うという特性上、パンデミックにより厳しい行動制限措置が取られた場合、開催中止や、一定の制約下での開催を余儀なくされ、売上高の減少をまねくリスクがあります。そのため、「Ｒｅ就活」や「あさがくナビ」などWebメディアでのサービス提供を強化するとともに、オンライン合同企業セミナーや職場体感型の採用動画などサービスの拡充を図っております。就職・転職情報の提供は、パンデミック発生時も途絶えさせることができない重要な社会インフラであると認識し、情報提供体制の維持ならびに、情報提供チャネルの多角化への対策を講じておりますが、パンデミックが発生すると当社の業績に影響をもたらす可能性があります。なお、当事業年度の新型コロナウイルス感染症による事業への影響については、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　経営成績等の状況の概要（１）財政状態及び経営成績の状況」をご覧ください。（4）大規模自然災害、ネットワーク障害について当社は「Ｒｅ就活」や「あさがくナビ」等Webメディア関連のサービスを提供しています。地震、台風、洪水等の自然災害に起因する電力供給の停止や、通信障害等によりネットワークが切断された場合、Webメディアのサービス提供が一時中断される可能性があります。また、何らかの原因で一時的に負荷が過重し当社サービスの作動不能に陥る可能性があります。リスクの発生可能性や、回避困難度、リスク発生時の影響範囲等を検証し、バックアップ体制の整備や情報セキュリティ体制の強化など必要な対策を講じておりますが、大規模な自然災害や通信障害など回避困難なネットワーク障害が発生した場合、当社の業績に影響をもたらす可能性があります。（5）成長投資・新規事業開発について当社は、2024年10月期から2026年10月期を「投資期」と位置づけています。成長投資、新規事業開発の実施に当たっては、リスクを軽減するために必要な情報収集や様々な検証を行ってまいりますが、新規事業開発が想定したスケジュールで進まない可能性や、追加的な投資が発生する可能性、投資効果として見込んでいた収益の確保に至らない可能性があります。成長投資や新規事業開発において、当初の計画とは異なる事態が発生した場合には、当社の事業展開ならびに業績に影響をもたらすリスクがあります。（重要なリスクについて）（1）人口構造の変化・多様な働き方の進化について当社は、主として20代社会人ならびに学生等、若手人材採用を中心としたサービス提供である就職情報事業を行っており、当該事業の当事業年度における売上高は97.1％を占めています。当社は採用企業から、求人広告掲載料やイベント出展料などの費用を受領するビジネスモデルのため、採用難易度の上昇をもたらす若手人材の減少は事業拡大の機会となるものの、需給のバランスが極端に不均衡になった場合、当社の事業活動や業績に影響をもたらす可能性があります。また近年、フリーランスや副業・兼業など多様な働き方が緩やかに拡大の傾向です。正社員以外の雇用・就業形態を選択する企業・働き手が増加すると、相対的に正社員雇用の割合が減少し、当社の事業活動や業績に影響をもたらす可能性があります。（2）業績の季節的変動について当社の主要事業である就職情報事業、その中でも新卒採用向けの商品については、企業の新卒者の採用活動が活発に行われる時期に売上が集中するため、基本的に当社の売上高は下半期に偏重する傾向があります。将来的に採用活動の時期が変更になれば、当社の売上高の偏重時期がそれに合わせて変化する可能性があります。2024年10月期から2026年10月期の３ヵ年で、経験者採用領域の成長を強化していく方針のため、業績の季節的変動は徐々に緩やかになることを見込んでいますが、売上高に占める経験者採用サービスの比率が拡大する過程において、売上高の偏重時期がこれまでとは異なる傾向となる可能性があります。 最近２事業年度の上半期及び下半期の売上高と構成比は以下のとおりであります。 第45期自　2021年11月１日至　2022年10月31日第46期自　2022年11月１日至　2023年10月31日上半期下半期通期上半期下半期通期売上高（千円）2,161,8974,611,5256,773,4233,217,3905,567,3778,784,768構成比（％）31.968.1100.036.663.4100.0売上総利益（千円）1,194,6333,311,6384,506,2722,031,6043,836,3505,867,954構成比（％）26.573.5100.034.665.4100.0営業利益（千円）△ 128,7101,750,4391,621,729454,8451,855,6412,310,487構成比（％）△ 7.9107.9100.019.780.3100.0経常利益（千円）64,3531,974,2162,038,569574,5671,988,4962,563,063構成比（％）3.296.8100.022.477.6100.0 （3）法的規制等について（1）規制強化について被雇用者保護の観点から、求人メディアなど転職・就職情報の提供に関する規制が強化される可能性があります。法的規制が当社の事業活動に大きな影響を及ぼした事実はありませんが、関係法規の改廃や新たな法的規制の追加等に関する情報を的確に入手し、対応していくことが必要であると認識しています。（2）許認可事業について当社は、有料職業紹介事業及び労働者派遣事業を展開しており、職業安定法第30条第１項及び労働者派遣事業の適正な運営の確保及び派遣労働者の就業条件の整備等に関する法律第５条第１項の許可を厚生労働大臣より受けております。①　職業安定法　　厚生労働大臣許可　27－ユ－020148②　労働者派遣事業の適正な運営の確保及び派遣労働者の就業条件の整備等に関する法律厚生労働大臣許可　般27－020410職業安定法に基づく厚生労働大臣許可の有効期限は2026年６月30日までであり、その更新についての障害は、現状においては、認識しておりません。労働者派遣事業の適正な運営の確保及び派遣労働者の就業条件の整備等に関する法律に基づく厚生労働大臣許可の有効期限は2025年７月31日であり、その更新についての障害は、現状においては、認識しておりません。今後、これらの関係法規が改廃された場合や新たな法的規制が設けられた場合には、当社の事業が影響を受ける可能性があります。（3）政府要請の「就職・採用活動日程に関する考え方」の変更について「就活スケジュール」の変更は事業を行っていく上で考慮すべき事項であると考えております。一般社団法人日本経済団体連合会がこれまで示してきた「採用選考に関する指針」を2021年春入社の学生対象分から廃止することを決めたものの、何らかのルールが必要であろうという大学・企業双方の認識を受け、政府が、「就職・採用活動日程に関する関係省庁連絡会議」において新卒採用活動のあり方を協議していくことになりました。現状では、企業・大学・学生への混乱を避けるため、2025年春入社の学生の就職活動についても、会社説明会などの解禁が３月１日、選考の開始が６月１日という現行のルールと同じ内容で経済団体・業界団体に遵守等が要請されることが決まっております。また、当社を含む就職情報事業主要企業が加盟する「公益社団法人　全国求人情報協会」を通して、関係省庁や大学就職関係担当者等との意見交換等を通年で行っており、加盟各社は上記の指針や政府方針等を尊重した上での情報提供を行うことを遵守しております。これまでに、法的規制や上記の申合せ等の変化が当社の事業活動に大きな影響を与えた事実はありませんが、今後、これらが大きく変化した場合には当社の業績に影響が及ぶ可能性があります。（4）公的案件の受託について当社では、2009年10月期より、経済産業省、中小企業庁、関東経済産業局をはじめとする公的機関や地方自治体から、被雇用者を支援する雇用対策事業や、企業を支援する採用支援事業を受託しております。これらの雇用対策事業や採用支援事業については、国の政策等に少なからず影響を受け公募案件数が増減する可能性を否定できません。それにより今後当社の業績に影響が及ぶ可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】経営成績等の状況の概要文中の将来に関する事項は、当事業年度末において判断したものであります。（1）財政状態及び経営成績の状況当事業年度（2022年11月１日～2023年10月31日）における国内人材ビジネス市場は、構造的な人手不足により、特に若手の人材需要が拡大しています。また2023年５月に、新型コロナウイルス感染症の感染症法上の分類が５類に移行し、インバウンドの増加など小売業、旅行・観光業の急激な回復が見られます。不安定な世界情勢や、資源価格の高騰に端を発する物価上昇、欧米の金融政策などによる景気後退懸念が国内にもたらす影響を注視すべき状況が続いていますが、総じて人材の流動性、それに伴う人材需要は、特に若手人材を中心に今後も拡大していくと見通しています。このような市場環境において、当社におきましては、20代向け転職サイト「Ｒｅ就活」が、「20代が選ぶ20代向け転職サイト」５年連続No.１を獲得するなど、20代から支持されていることが奏功し、拡大する若手人材採用ニーズを的確にとらえ、好調に推移いたしました。この結果、当事業年度の財政状態及び経営成績は以下のとおりとなりました。①財政状態当事業年度末の資産合計は、前事業年度末に比べ17億94百万円増加し、156億５百万円となりました。当事業年度末の負債合計は、前事業年度末に比べ７億62百万円増加し、23億40百万円となりました。当事業年度末の純資産合計は、前事業年度末に比べ10億32百万円増加し、132億65百万円となりました。②経営成績当事業年度の経営成績は、売上高87億84百万円（前期比129.7％）、営業利益23億10百万円（前期比142.5％）、経常利益25億63百万円（前期比125.7％）、当期純利益17億53百万円（前期比125.5％）となりました。 主たる事業である「就職情報事業」につきましては、次のとおりであります。当事業年度における経験者採用（中途採用）市場では、生産年齢人口の減少により人材需要が拡大していることに加え、旅行・観光業や飲食サービス業などを中心としたインバウンド需要の急回復、DX化の更なる加速によるIT人材の需要拡大など、幅広い業界で若手人材採用ニーズが高止まりしています。また、若い世代を中心に、「転職を通じてキャリアを形成すること」「20代で転職に挑戦すること」への関心が高まり、雇用の流動化が進んでいます。当社の基幹Webメディアである「Ｒｅ就活」は、企業のリアル（雰囲気や社員の声）を伝える動画や、選考前に相互理解を深める「カジュアル面談」機能を投入するなど、20代が情報収集しやすいサービスに日々アップデートを行っていることが支持され、新規会員登録者数は2022年11月以降、12か月連続で前年を上回りました。登録者数の増加は、求人企業の応募数増加につながり、効果が更に向上しました。その結果、「Ｒｅ就活」の売上高は18億83百万円（前期比143.9％）となりました。また、基幹Webメディア「Ｒｅ就活」の登録者数の増加は、合同企業セミナー「転職博」や、エージェントサービス「Ｒｅ就活エージェント」、ITエンジニア経験者採用特化サイト「Ｒｅ就活テック」の効果性向上に波及しています。多くのメディアを通して、求職者と企業のより良いマッチングを創出し、「採用」という成果を実感いただくことで、さらに引き合いが増加するという好循環サイクルに入ることができています。新卒採用市場では、2024年３月卒業予定学生の採用ニーズは依然として高く、学生が優位な売り手市場が続いています。そのような中、2025年３月卒業予定者から、インターンシップと採用の連携が可能になるなど、学生、企業ともに早期化の動きが加速しています。新卒採用サイト「あさがくナビ」においても、インターンシップやオープン・カンパニー広報のための掲載が増加しています。「あさがくナビ」は、２年連続でオリコン顧客満足度(R)調査 学生満足度No.1（※2022年～2023年 オリコン顧客満足度(R)調査 逆求人型就活サービス 就活支援コンテンツ 第１位）を獲得しました。就活支援コンテンツなど学生に役立つ情報の発信を強化している他、動画コンテンツやダイレクトスカウト機能を拡充させたことが奏功し、学生、企業の価値あるマッチングを実現しています。その結果、「あさがくナビ」の売上高は17億48百万円（前期比125.2％）となりました。「イベント（転職博・就職博など）」に関しましては、2023年５月に、新型コロナウイルス感染症の感染症法上の分類が５類に移行し人流が回復していることや、採用難易度が更に高まっていることを受け、リアルイベントで直接面談したいというニーズが拡大しました。ニーズに対応するべく、会場の拡張や出展枠を増やした結果、売上高は26億10百万円（前期比135.0％）となりました。「エージェント（人材紹介）」に関しましては、採用難易度が上がる中、求人広告と人材紹介を併用し様々なチャネルから採用したいというニーズが高まっています。当社ではかねてより、キャリアアドバイザーを増員している効果や、前述のとおり好調な「Ｒｅ就活」の相乗効果が掛け合わさり、売上高は６億39百万円（前期比160.7％）となりました。以上の結果、当事業年度における就職情報事業全体の売上高は85億26百万円（前期比130.9％）となりました。引き続き、当社では、「20代通年採用」支援のプラットフォームである「Ｒｅ就活」「あさがくナビ」を中心としたWeb関連商品の成長強化を図るとともに、“テクノロジーを駆使したリアルの追求”をテーマに新規事業・新商品への積極的なチャレンジも継続します。特に経験者採用（中途採用）市場の事業を強化し、多様化する企業の採用ニーズに応えていきます。若手求職者、企業双方から支持されるメディアを展開し、更なる業績拡大を実現してまいります。 （2）キャッシュ・フローの状況当事業年度末における現金及び現金同等物（以下「資金」という）は、前事業年度末に比べて９億19百万円増加し、33億82百万円となりました（前期比137.3％）。当事業年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）当事業年度における営業活動の結果、増加した資金は22億77百万円（前期比153.1％）となりました。これは主に、税引前当期純利益が生じたことによる資金の増加25億63百万円、法人税等の支払による資金の減少６億41百万円によるものです。（投資活動によるキャッシュ・フロー）当事業年度における投資活動の結果、減少した資金は６億75百万円（前期比47.4％）となりました。これは主に、投資有価証券の取得による支出14億22百万円及び売却による収入９億50百万円及び償還による収入２億円、無形固定資産の取得による支出２億２百万円によるものです。（財務活動によるキャッシュ・フロー）当事業年度における財務活動の結果、減少した資金は６億82百万円（前期比86.1％）となりました。これは主に、配当金の支払による支出６億82百万円によるものです。 販売実績当事業年度における販売実績を事業の種類別に示すと、次のとおりであります。事業の種類当事業年度 （自　2022年11月１日至　2023年10月31日）前事業年度比（％）就職情報事業（千円）8,526,480130.9 新卒採用集合品（千円）4,358,389130.9  （就職博）（千円）(2,610,200)(135.0)  （あさがくナビ）（千円）(1,748,189)(125.2) 新卒採用個別品（千円）1,594,338108.0 中途採用商品（千円）2,573,752150.8  （Ｒｅ就活）（千円）(1,883,439)(143.9)  （人材紹介）（千円）(639,976)(160.7)  （Ｒｅ就活テック）（千円）(50,336)－その他（千円）258,28799.0合計（千円）8,784,768129.7（注）（　）内の数値は内数を記載しております。 経営者の視点による経営成績等の状況に関する分析、検討内容経営者の視点による当社の経営成績等の状況に関する認識および分析、検討内容は次のとおりであります。なお、記載内容における将来に関する事項については、当事業年度末現在において当社が判断したものであります。（1）財政状態および経営成績の状況に関する認識および分析・検討内容①財政状態の分析（流動資産）当事業年度末における流動資産の残高は、前事業年度末と比べ４億９百万円増加し、66億26百万円となりました。これは主に、有価証券の増加２億円、売掛金及び契約資産の増加１億70百万円、その他流動資産の増加60百万円があったことによるものです。（固定資産）当事業年度末における固定資産の残高は、前事業年度末と比べ13億85百万円増加し、89億79百万円となりました。これは主に、長期預金の増加10億円、ソフトウェアの増加１億48百万円、差入保証金の増加１億40百万円があったことによるものです。（流動負債）当事業年度末における流動負債の残高は、前事業年度末と比べ７億62百万円増加し、21億４百万円となりました。これは主に、未払金の増加２億72百万円、未払法人税等の増加２億16百万円、未払消費税等の増加１億５百万円、契約負債の増加68百万円があったことによるものです。（固定負債）当事業年度末における固定負債の残高は、前事業年度末と比べ著しい増減がなく、２億36百万円となりました。（純資産）当事業年度末における純資産の残高は、前事業年度末と比べ10億32百万円増加し、132億65百万円となりました。これは主に、当期純利益17億53百万円、配当金の支払い６億82百万円、自己株式の処分による自己株式の減少42百万円、その他有価証券評価差額金の減少77百万円があったことによるものです。②経営成績の分析（売上高）当事業年度における売上高は、87億84百万円となりました（前期比129.7％）。これは主に、就職情報事業の売上高の増加があったことによるものです。2023年５月に、新型コロナウイルス感染症 (COVID-19)の感染症法上の分類が５類に移行し、インバウンドの増加など小売業、旅行・観光業の急激な回復が見られました。また、国内人材ビジネス市場は、構造的な人手不足により、特に若手の人材需要が拡大しており、「Ｒｅ就活」の売上高は18億83百万円（前期比143.9％）、「あさがくナビ」の売上高は17億48百万円（前期比125.2％）、「エージェント（人材紹介）」の売上高は６億39百万円（前期比 160.7％）となりました。（売上原価、販売費及び一般管理費）当事業年度における売上原価は、前事業年度と比べ６億49百万円増加し、29億16百万円となりました（前期比128.7％）。これは主に、就職情報事業に係る売上原価の増加があったことによるものです。販売費及び一般管理費は、前事業年度と比べ６億72百万円増加し、35億57百万円となりました（前期比123.3％）。これは主に、ＴＶＣＭ等の「Ｒｅ就活」プロモーションを強化したこと等による販売促進費の増加があったことによるものです。（営業利益、経常利益、当期純利益）以上の結果、当事業年度における営業利益は23億10百万円（前期比142.5％）となり、また、当事業年度における経常利益は25億63百万円（前期比125.7％）となりました。これは主に、営業外収益において、有価証券利息１億43百万円、投資有価証券売却益76百万円があったことによるものです。また、当期純利益は17億53百万円（前期比125.5％）となりました。 （2）キャッシュ・フローの状況の分析・検討内容ならびに資本の財源および資金の流動性に係る情報①キャッシュ・フローの状況キャッシュ・フローの状況につきましては、「第２.事業の状況　４経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　経営成績等の状況の概要　（2）キャッシュ・フローの状況」に記載しております。なお、現時点において、特記すべき重要な資本的支出の予定はありません。［キャッシュ・フローの参考資料］  2021年10月期 2022年10月期 2023年10月期自己資本比率（％）88.488.384.9時価ベースの自己資本比率（％）125.1145.1149.4自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産（注）株式時価総額は期末株価終値×期末発行済株式総数（自己株式控除後）により算出しております。②資本の財源及び資金の流動性当社の資金需要のうち主なものは、人件費、外注費、販売費及び一般管理費等に係る運転資金であります。これらの所要資金については、自己資金により充当しております。ただし、金融機関との良好な関係を維持することを目的とした場合には、金融機関からの調達を行うこととしております。なお、当事業年度における借入金の残高はなく、現金及び預金の残高は43億82百万円であり、当面の資金繰りについては問題ないと判断しております。（3）重要な会計上の見積りおよび当該見積りに用いた仮定当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成されております。この財務諸表の作成に当たりましては、一定の会計基準の範囲内において、資産・負債及び収益・費用の金額に影響を与える見積りを必要としております。これらの見積りにつきましては、経営者が過去の実績や現在の取引状況ならびに入手可能な情報を総合的に勘案し、その時点で最も合理的と考えられる見積りや仮定を継続的に使用しておりますが、見積り及び仮定には不確実性が伴うため、実際の結果と異なる可能性があります。また、財務諸表の作成のための重要な会計方針等は「第５　経理の状況　１　財務諸表等（1）財務諸表　注記事項　重要な会計方針」に記載されているとおりであります。
経営上の重要な契約等	５【経営上の重要な契約等】業務・資本提携契約契約会社名相手方の名称契約締結日契約内容㈱朝日新聞社㈱朝日新聞社2013年１月29日業務提携①人材関連事業②教育事業資本提携当社株式の保有㈱朝日学生新聞社㈱朝日学生新聞社2013年１月29日業務提携①人材関連事業②教育事業資本提携当社株式の保有
研究開発活動	６【研究開発活動】該当事項はありません。
設備投資等の概要	１【設備投資等の概要】当社は、当事業年度において、自社利用のソフトウェアを中心に総額308百万円の設備投資を行いました。
主要な設備の状況	２【主要な設備の状況】当社における、主要な設備は以下のとおりであります。2023年10月31日現在 事業所名(所在地)事業の種類別の名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物土地(面積㎡)その他合計大阪本社(大阪市北区)就職情報事業販売業務・管理施設276,231526,457(364.51)17,552820,24193(7)（注）１．帳簿価額のうち「その他」は、機械及び装置、工具、器具及び備品であります。２．上記以外に営業所建物等を賃借しており、年間賃借料は、89,882千円であります。３．従業員数の（　）は、パート・嘱託社員・契約社員数を外数で記載しております。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式50,240,000計50,240,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年10月31日）提出日現在発行数（株）（2024年１月31日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式15,560,00015,560,000東京証券取引所（プライム市場）単元株式数100株計15,560,00015,560,000－－（注）「提出日現在発行数」欄には、2024年１月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。
