項目	値
事業の内容	 ３【事業の内容】当企業集団は株式会社エヌエフホールディングス(当社)及び連結子会社８社により構成されており、事業は、計測制御デバイス関連、電源パワー制御関連、環境エネルギー関連等の機器等の開発、製造、販売、およびこれらに付帯する校正・修理サービス等を行っております。なお、当社グループは単一セグメントであるため、営業の分野別で記載しており、事業内容と当社及び主要な関係会社の当該事業にかかる位置付けは、次のとおりであります。また、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。区　分主　要　製　品　等主要な会社計測制御デバイス関連分野信号発生器、周波数特性分析器、微小信号測定器、インピーダンス測定器、地震計測関連機器、各種機能モジュール（フィルタ、増幅器、位相検波器、ピエゾドライバ、電流／電圧変換器、カスタム機能モジュール)㈱エヌエフ回路設計ブロック㈱ＮＦ計測技研㈱ＮＦテクノコマース㈱ＮＦデバイステクノロジー㈱ＮＦエンジニアリング 電源パワー制御関連分野交流電源、直流電源、表面処理用電源、一般産業用電源、バイポーラ電源、電子・電気部品関連、自動車関連、家電関連、社会インフラ関連、カスタム電源㈱エヌエフ回路設計ブロック㈱ＮＦ千代田エレクトロニクス㈱ＮＦテクノコマース㈱ＮＦデバイステクノロジー㈱ＮＦエンジニアリング 環境エネルギー関連分野蓄電システム、保護リレー試験器㈱エヌエフ回路設計ブロック㈱ＮＦブロッサムテクノロジーズ㈱ＮＦデバイステクノロジー㈱ＮＦエンジニアリング ㈱ＮＦテクノコマース校正・修理分野校正・修理サービス㈱エヌエフ回路設計ブロック㈱ＮＦ千代田エレクトロニクス㈱ＮＦブロッサムテクノロジーズ㈱ＮＦカストマサービス恩乃普電子商貿(上海)有限公司 （注）㈱ＮＦ計測技研は、2024年４月１日付で、㈱エヌエフ回路設計ブロックを存続会社とする吸収合併により消滅しております。 以上の企業集団について図示すると次のとおりであります。　
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 会社の経営の基本方針当社グループは、創業以来「ユニーク＆オリジナル」をモットーに、お客様に満足いただくことを行動指針の第一に掲げ、当社が得意とするアナログ技術をベースに、特色のある製品を提供することによって、エレクトロニクス産業の発展とこれを通じた社会への貢献を目標にしてまいりました。事業への地道な取り組み実績を各方面から評価いただき、現在では家電・自動車・航空宇宙から電力などの社会インフラにいたる幅広い産業分野を対象に事業を展開しております。最近は創業以来培ってきた独創技術を核として「計測・制御の独創技術で未来のテクノロジーを支えます。」とのミッションステートメントのもと、先端技術開発に貢献できる製品開発とトータルソリューション営業体制を確立し、「市場から期待される企業」を目指しております。 (2) 目標とする経営指標当社グループは、技術開発力の向上、営業力の強化及びコスト競争力の改善に取り組むことで、持続的な売上成長と安定して売上高営業利益率10％以上を目指し、経営環境の変化に強靭で中長期的に安定した企業成長の実現に力を注いでまいります。　(3) 中長期的な会社の経営戦略① 当社は計測制御デバイス関連、電源パワー制御関連、環境エネルギー関連の３事業を柱として幅広い顧客市場に、独創技術を核とした競争力の高い製品を提供することで、設備投資の影響を受けにくいビジネスモデルの構築等を通じて、経営基盤を更に磐石にすることを目指しています。 ② 既存事業領域においては市場の大きな伸びが期待できない中で市場シェアアップに向け技術開発と営業力の強化を図ってまいります。また、新たな事業領域開拓に向けた技術開発と市場開拓に注力し、着実な成長を図ってまいります。 ③ 生産ネットワークの活用・刷新と生産子会社の生産改革等により、生産効率の向上、コスト体質の強化を一層図ってまいります。　(4) 会社の対処すべき課題当社を取り巻く経営環境は、生産部材価格の高止まりや物価高による消費者動向の変化など引き続き厳しい経営環境が続くと見込んでおります。更に、国際情勢や金融環境、為替相場動向にも収益環境が左右され、先行きの不透明さが払拭できない状況が続くと予想されます。その一方、脱炭素化に向けての取組みは、一部の国においてEV関連市場などでの停滞が懸念されておりますが、中長期の視点では産官学での研究開発や設備投資需要の拡大が見込まれます。また、今後、ライフサイエンス市場での計測制御デバイス関連分野の成長も見込まれております。当社グループは、「計測・制御のリーディングカンパニー」としての存在を認められ成長を期待される企業としての取り組みを継続的に実施しています。事業開発面では、ユニーク＆オリジナルな技術を有する計測制御メーカとして、高機能計測機器や高性能電源機器の新商品提供、産官学連携による宇宙航空関連事業や水素関連事業の展開、国産量子コンピュータを支える超高性能機器提供など、産業発展に貢献する革新的な新技術により、「計測制御デバイス関連分野」や「電源パワー制御関連分野」での将来成長基盤の構築を図り足元事業の強靭化に繋げる見通しです。一方、一般消費者向けの家庭用蓄電システム事業は、厳しい市場環境に於ける新商品遅延の影響が引き続き懸念される見込みであり、商品構成や事業の再構成を図り「環境エネルギー関連分野」での貢献度を底堅く維持していく見通しです。 生産面では、BCM対応も含めて山口県に３拠点分散での生産基地化が完了したグループ会社の生産拠点に於いて、資材供給、製造、物流までの効率向上を図る生産計画と原価低減、商品納期の短縮と安定供給を見込んでいます。営業面では、自動車・電子電機産業市場、宇宙航空関連市場、量子科学技術関連市場への販売が今後も堅調に推移すると見込んでおります。新商品を市場投入した計測、電源関連市場での販売強化、産官学連携も梃子にした水素製造関連市場向けソリューション販売強化、ヘルスケア市場向け販売などにも取り組んでまいります。また、営業、生産を含む業務全般の効果・効率向上による販売力、生産力、開発力の強靭化に努めることで収益力を強化し、足元の部材価格上昇等の課題に対処するとともに、中長期的な企業価値の向上にも繋げてまいります。強靭で創造性の高い企業体質の維持向上のために、引き続き優秀な人材の採用に注力するとともに、専門性の強化だけでなくグループ会社間も含む人材ローテーションを通じたスキル拡大による持続的な人材育成にも注力してまいります。 
事業等のリスク	 ３ 【事業等のリスク】当社グループの経営成績、株価及び財務状況等のうち、投資者の判断に重要な影響を及ぼす可能性のあるリスクには以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)　経済状況の変動当社グループが開発・製造する製品は研究開発用、製造ライン向けが主体ですので、設備投資動向により当社グループの事業、業績及び財務状態に影響を及ぼす可能性があります。 (2)　価格競争当社グループが属する業界でも価格競争が激化しており、継続的にコストダウンに取り組まないと価格競争力を失い、当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。 (3)　技術領域における競争当社グループは、新製品をタイムリーに開発、提供し続けていく方針ですが、当社グループの事業分野においても技術力が重要な競争要因となっており、技術力を継続的に維持発展させることができない場合には競争力を失い、当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。 (4)　有能な人材確保における競争当社グループの将来発展は、開発・生産・販売、マネジメント分野などにおける優秀な人材の確保に大きく依存していますが、優秀な人材の確保に向けた競争は激しく、この競争に劣後する場合には、当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。 (5) 製品の欠陥当社グループは、ＩＳＯ９００１認証のほか、独自の社内基準を設けて各種の製品の開発・製造を行っていますが、万が一欠陥が発生した場合には、当社グループの社会的評判をはじめ事業、業績及び財務状態が悪影響を被る可能性があります。 (6) 特定の製品や取引先への依存当社グループは蓄電システムを伊藤忠商事(株)に販売しておりますが、その売上高は連結売上高の一定の割合を占めており、今後の販売状況や製品市場の動向などにより、当社グループの業績が変動する可能性があります。 (7) 企業機密の漏洩当社グループでは、顧客から受領したものも含めて開発・生産・販売、マネジメントなどに係る様々な機密を取り扱っているため、機密管理の仕組みは整えていますが、機密漏洩の結果、顧客からの信頼喪失をはじめ競争力の低下により当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。 (8) 安全保障輸出管理規制当社グループが開発・製造した製品の一部に本規制の対象となるものがあり、独自の社内基準を設けて輸出管理を行っていますが、万が一違反が発生した場合には、法的制裁は勿論、社会的批判を招き、当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。 (9) 自然災害等の発生当社グループは大規模な自然災害の発生により、事業活動が一定期間に亘り停止することにより、当社グループの事業、業績及び財務状態が悪影響を被る可能性があります。また、新型コロナウイルス感染症に伴う行動制限等の再開や、ロシアのウクライナ侵攻をはじめとする不透明な国際情勢が更に長期化あるいは深刻化した場合、原材料などの調達や生産活動の遅延・停止、販売活動の低下なども想定されることから、事業活動及び業績に影響が及ぶ可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)　経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ① 経営成績の状況当期におけるわが国経済は、資源・資材価格の高止まり、円安傾向の長期化に伴い輸出関連産業が活況化するなかで、家計消費の減少傾向など実体経済は不安定な状況が続いております。サプライチェーンの混乱による生産部材供給の遅れは改善しているものの、円安傾向も加わった生産部材コストの上昇は続いております。当社グループでは、コロナ収束前後における部材供給不足の中で前倒し需要が活発となっていた受注動向は踊り場局面に入り減少に転じましたが、売上は計測制御デバイス関連分野と電源パワー制御関連分野で堅調に推移しました。一方、環境エネルギー関連分野においては、2024年３月期中に計画していた家庭用蓄電システムの新商品開発が遅延したことや、2023年12月に市場での販売済商品のソフトウェア不具合が発生したことにより、ご利用中のお客さまへの調査と復旧対応を最優先に行った結果、同分野における開発活動、生産活動、販売活動の全般に影響が及びました。この結果、家庭用蓄電システムの受注、売上ともに前期比で大幅な減少となりました。利益面では、営業部門での販売効果・効率の追求、製造拠点の集約と生産性向上による製造原価低減などに努めましたが、売上減少や部材価格の上昇に伴い前期比で減少となりました。こうした中、計測機器や電源機器の新商品発表・発売、産官学連携による水素関連ビジネス展開、宇宙航空関連ビジネス展開、量子コンピュータ関連ビジネス展開などの積極的な新分野開拓により市場基盤の更なる強化・安定化に努めました。また、グループ会社事業の再編や協労化を促進し、グループ内で保有する技術・開発と営業力との相乗効果の発揮を図りました。営業面では、市場開発型のグループ横断的な営業展開や、北米を始めとする海外市場への取組み体制の強化に努めました。生産面では、製造工程や納期管理の強靭化、生産・製造機能の山口地区集約を通じた製造インフラ改善に注力しました。以上の結果、当連結会計年度における受注は8,980百万円（前年同期比22.0%減）、売上高は9,399百万円（前年同期比2.5%減）、損益面では、営業利益418百万円（前年同期比10.4％減）、経常利益484百万円（前年同期比22.1％減）、親会社株主に帰属する当期純利益は323百万円（前年同期比29.2％減）となりました。 当社グループは、電子電気機器等の製造、販売を行っており、セグメントは単一となります。なお、当社グループにおける製品関連分野別の営業状況は、次のとおりとなります。 ≪計測制御デバイス関連分野≫計測制御デバイス関連分野での受注は、産官学の研究開発、半導体製造装置生産、宇宙航空や鉄道インフラ用電子装置など向けに、機能デバイス関連商品の新規開発品等が堅調に推移しましたが、信号発生器等の標準品が低調に推移した結果、2,085百万円（前年同期比23.5％減）となりました。売上は、信号発生器等の低調な推移に対して機能デバイス関連商品が堅調に推移した結果、2,149百万円（前年同期比1.7%増）となりました。 ≪電源パワー制御関連分野≫電源パワー制御関連分野での受注は、交流電源や表面処理電源などの商品が低調な推移となった結果、3,580百万円（前年同期比19.7％減）となりました。売上は、交流電源や表面処理電源などの商品が低調に推移しましたが、重電機器、家電機器、電子部品等生産用途のカスタム電源機器・システムや、一般用電源などが堅調に推移した結果、3,625百万円（前年同期比1.7%増）となりました。  ≪環境エネルギー関連分野≫環境エネルギー関連分野での受注は、電力事業者向けの電力用試験機器が堅調に推移した一方、家庭用蓄電システム商品が大幅に減少した結果、2,774百万円（前年同期比27.1％減）となりました。売上は、電力用試験機器が好調に推移した一方、家庭用蓄電システム商品の販売が大幅に減少した結果、3,082百万円（前年同期比10.9%減）となりました。 ≪校正・修理分野≫校正・修理分野では、販売製品のメンテナンスサービス向上に注力し、受注は540百万円（前年同期比5.0％増）、売上は542百万円（前年同期比7.9%増）となりました。 ② 財政状態の状況当連結会計年度末の総資産は、固定資産が増加したものの、現金及び預金、売上債権、棚卸資産などが減少したことにより、前連結会計年度末と比較して200百万円減少し、18,627百万円となりました。負債は前連結会計年度末と比較して421百万円減少し、4,690百万円となりました。純資産は前連結会計年度末と比較して221百万円増加し、13,937百万円となりました。 ③ キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は前連結会計年度末に比べ135百万円増加し、2,699百万円となりました。各キャッシュ・フローの状況とそれらの要因は次のとおりです。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは530百万円の収入となりました。これは主に、税金等調整前当期純利益520百万円、減価償却費284百万円、仕入債務の増加140百万円などにより増加したものの、法人税等の支払339百万円、未払消費税等の減少77百万円、投資有価証券売却益70百万円などにより減少したことによるものです。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは44百万円の支出となりました。これは主に、定期預金の減少324百万円及び投資有価証券の売却による収入119百万円などにより増加したものの有形・無形固定資産の取得による支出480百万円などにより減少したことによるものです。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは349百万円の支出となりました。これは主に、長期借入金の返済220百万円、配当金の支払209百万円などにより減少したことによるものです。  ④ 生産、受注及び販売の実績当社グループは単一セグメントであるため、営業の分野別で記載しております。a.生産実績当連結会計年度における生産実績を品目別に示すと、次のとおりであります。区　　分生産高(千円)前年同期比(％)計測制御デバイス1,959,012△2.3電源パワー制御2,972,132△12.2環境エネルギー2,980,6581.9校正・修理542,3437.9合計8,454,146△4.1 (注)　金額は、販売価格によっております。 b.受注実績当社グループは、原則として販売計画に基づく生産計画によって生産をしており、記載を省略しております。  c.販売実績当連結会計年度における販売実績を品目別に示すと、次のとおりであります。区　　分販売高(千円)前年同期比(％)計測制御デバイス2,149,1621.7電源パワー制御3,625,3141.7環境エネルギー3,082,688△10.9校正・修理542,3437.9合計9,399,509△2.5 (注)　１　金額は、販売価格によっております。２　主な相手先別の販売実績及び総販売実績に対する割合相手先前連結会計年度（2022年４月１日2023年３月31日）当連結会計年度（2023年４月１日2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）伊藤忠商事株式会社3,045,36431.62,402,85225.6 　 (2)　経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ① 経営成績等の状況に関する認識および分析・検討内容イ．経営成績当連結会計年度においては、計測制御デバイス関連分野と電源パワー制御関連分野では堅調に推移した一方、環境エネルギー関連分野において家庭用蓄電システムの売上が減少したことにより、売上高は、前年同期比242百万円減少し、9,399百万円となりました。売上総利益は売上減少や仕入価格高騰による製造原価上昇の結果、前年同期比145百万円減少し、3,061百万円となりました。販売費及び一般管理費は前年同期比96百万円減少しましたが、営業利益は前年同期比48百万円減少し、418百万円となりました。営業外損益が開発負担金収入の減少により前年同期比88百万円減少した結果、経常利益は前年同期比137百万円減少し、484百万円となりました。当期純利益は前年同期比167百万円減少し、334百万円となりました。親会社株主に帰属する当期純利益は前年同期比133百万円減少し、323百万円となりました。経営指標とした売上高営業利益率の３年間の推移は、2022年３月期は9.4%、2023年３月期は4.9%、2024年３月期は4.5%となり、当連結会計年度は10%を下回る結果となりました。技術開発力の向上による商品競争力の強化、生産の効率化による原価低減、営業力の強化による顧客提案力の向上等に努め、持続的な成長を実現し、売上高営業利益率10%以上の回復を目指してまいります。 ロ．財政状態財政状態につきましては、「(1)経営成績等の状況の概要　②財政状態の状況」をご参照ください。 ハ．資本の財源及び資金の流動性についての分析当社グループでは、営業活動により得られたキャッシュフローおよび長期・短期のバランスに考慮した金融機関からの借入などを財源に、現在及び将来にわたる事業活動及び債務の返済などに必要な資金を確保するとともに、経済環境の急激な変化に耐えうる流動性の維持を図っております。また、国内グループ会社の資金については当社にて一元管理しており、必要に応じて当社より資金を融通しております。今後も、事業活動に必要な資金の安定的な確保並びに適切な流動性の維持に努めてまいります。 ニ．重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等（１）連結財務諸表　注記事項（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当連結会計年度の研究開発費の総額は540百万円であります。マルチファンクションジェネレータ・ＡＥアナライザ・高速バイポーラ電源・プログラマブル交流電源・家庭用蓄電システム等の当期投入製品および来期以降市場投入予定の新製品の開発や要素技術の開発を積極的に展開しました。なお、当社グループは計測制御デバイス、電源パワー制御、環境エネルギー等の製造、販売及びこれに付帯する修理・校正サービス等を行っておりますが、単一セグメントであるため、セグメント情報との関連付けの記載は省略しております。
設備投資等の概要	１【設備投資等の概要】当連結会計年度の設備投資額は480百万円となりました。主に、当社グループの中長期的な観点からの生産機能強化を見据えた建物・機器等の取得、㈱ＮＦブロッサムテクノロジーズにおける新製品生産のための機器・ソフトウェア等の取得によるものであります。なお、前連結会計年度末で計画しておりました、㈱エヌエフ回路設計ブロックにおける研究開発・生産能力増強は計画通り完了いたしました。 
主要な設備の状況	２【主要な設備の状況】(1)　提出会社2024年３月31日現在事業所名(所在地)事業の名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具器具及び備品合計本社(横浜市港北区)計測制御デバイス電源パワー制御環境エネルギー開発、製造、販売、校正・修理本社業務施設研究開発設備612,8318171,044,359(5,360.66)－20,7681,678,77745 [15]山口事業所(山口県山口市)計測制御デバイス電源パワー制御環境エネルギー製造工場308,714－89,229(19,572.82)－4,429402,3742[1]㈱ＮＦ計測技研 本社(栃木県塩谷郡)計測制御デバイス開発、製造、販売賃貸設備202,342－174,693(5,587.41)－691377,7263[0] (注) １　従業員数の[　]は、臨時従業員数を外数で記載しております。２ (株)ＮＦ計測技研は、2024年４月１日付で、(株)エヌエフ回路設計ブロックを存続会社とする吸収合併により消滅しております。 (2)　国内子会社2024年３月31日現在会社名（所在地）事業の名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具器具及び備品合計(株)エヌエフ回路設計ブロック(横浜市港北区)計測制御デバイス電源パワー制御環境エネルギー開発、製造、販売、校正・修理研究開発設備販売設備8,590107－－84,13792,835131[21](株)ＮＦ千代田エレクトロニクス(横浜市港北区)電源パワー制御開発、製造、販売、校正・修理研究開発設備販売設備3,413812949(31.55)－8,62213,79740[3](株)ＮＦ計測技研(栃木県塩谷郡)計測制御デバイス開発、製造、販売研究開発設備販売設備－0－－1,0181,0182[0] (株)ＮＦブロッサムテクノロジーズ(横浜市港北区)蓄電システム開発、製造、販売、修理研究開発設備販売設備513,02521,923390,327(21,867.29)－135,6681,060,94427[8](株)ＮＦテクノコマース(横浜市港北区)計測制御デバイス電源パワー制御環境エネルギー輸出入、販売販売設備－－－－3793791[0](株)ＮＦカストマサービス(横浜市港北区)計測制御デバイス電源パワー制御環境エネルギー校正・修理、設備診断校正・修理用設備－－－－3,1533,15310[8](株)ＮＦデバイステクノロジー(山口県山口市)計測制御デバイス半製品製造生産設備16,07027,015126,635(12,468.95)－611170,33322[32](株)ＮＦエンジニアリング(山口県山口市)計測制御デバイス電源パワー制御環境エネルギー製造生産設備1,1771,187－－2,4774,84340[32] (注)　１従業員数の[　]は、臨時従業員数を外数で記載しております。　　　２ (株)ＮＦ計測技研は、2024年４月１日付で、(株)エヌエフ回路設計ブロックを存続会社とする吸収合併により消滅しております。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式20,000,000計20,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,070,0007,070,000東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式。単元株式数は100株であります。計7,070,0007,070,000－－  
