項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当連結会計年度末においては連結財務諸表提出会社(以下「当社」という)及び連結子会社７社及び非連結子会社１社並びに関連会社１社により構成され、その主な事業内容は、接着剤付きラベル・ステッカー・パネル等の特殊印刷製品の企画並びに製造、販売であります。また、株式会社トムズ・クリエイティブにおいては、ノベルティグッズなどのセールスプロモーションツールの企画、デザイン、キャンペーン関連業務を行っております。株式会社アクシストラスにおいては、空調家電を主としたYoitasブランド製品の販売を行っております。株式会社ベンリナーにおいては、野菜調理器の製造・販売を行っております。サンコウサンギョウ(マレーシア)ＳＤＮ.ＢＨＤ.は、当社の経営指導及び技術指導を受け、また、当社から供給された原材料及び半製品を加工し、マレーシア国内及び近隣諸国の日系家電メーカー並びに当社に対して、ラベル・ステッカー等の企画、製造、販売を行っております。サンコウサンギョウ(バンコク)ＣＯ.,ＬＴＤ.は、タイ王国及び近隣諸国の日系家電メーカー並びに当社に対してラベル・ステッカー・パネル等の企画、販売を行っております。光華産業有限公司は子会社である燦光電子(深圳)有限公司などを通じて特殊印刷製品を購入し、中国国内や近隣諸国の日系家電メーカー及び当社に対して接着剤付きラベル・ステッカー・パネル等の特殊印刷製品を企画、販売しております。光華産業有限公司の子会社である燦光電子(深圳)有限公司は中国国内の日系家電メーカーに対して接着剤付きラベル・ステッカー・パネル等の特殊印刷製品を販売しております。以上の当社グループについて図示すると次のとおりであります。  (注)　※印は、連結子会社であります。事業の系統図には明示しておりませんが、各社一般仕入先からの仕入がそれぞれあります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループ(当社及び連結子会社)が判断したものであります。 (1) 会社の経営の基本方針当社グループは高い技術力と高い品質力で社会に貢献することを社会的使命とし、このため素材と印刷のコンビネーションの極大値を実現する技術を蓄積すると同時に、地球環境問題を直視した経営を目標としてまいります。上記の経営理念を実現するために、「顧客企業における最高のサプライヤーになる基盤を整備する」を経営の基本方針とし、次の諸点を経営行動の指針として掲げております。①　研究・開発に努め技術の蓄積を行う。②　品質保証体制を確立し、あらゆる受注形態に対応できるよう生産設備の充実を目指す。③　営業力の向上に努め真のマーケットリーダーを目指す。④　組織の効率化を追求する。これからも環境の変化にスピーディーに対応して、お得意先様からの信頼を更に高め、企業価値の最大化を目指してまいります。 (2) 目標とする経営指標当社は技術の蓄積、市場ニーズに対応するための投資及び効率化を通じて顧客満足の最大化を図り、積極的な営業展開による市場開拓により、将来の安定的な事業の成長・発展を目指すとともに、株主の皆様への安定的な配当を継続することを経営目標としております。そのため経営指標としては連結営業利益率を重要な経営指標と位置付けており、連結営業利益率1.2％の達成を中期的な目標としております。 (3) 優先的に対処すべき事業上及び財務上の課題当社グループの取引は、国内大手電機メーカーグループとの取引が中心であります。これらの大手電機メーカーにおいては製品ライフサイクルの短期化に加え、熾烈な価格競争に勝ち抜くため一層のコスト削減を狙い、自社の生産拠点の海外移転や部材の現地調達化を進めております。この結果、当社の得意とする家電メーカーとのシール・ラベル及びパネル等の取引は海外へ移転し、国内においては印刷需要の減少による受注単価の下落、また、海外においても現地メーカーとの受注競争の激化等、当社グループを取り巻く事業環境は一段と厳しさを増しております。このような状況のもと、当社グループは急激に変化を続ける事業環境に対応し、将来にわたり持続的な成長・発展を成し遂げていくため、「顧客企業における最高のサプライヤーになる基盤を整備する」を経営の基本方針に掲げ、以下の重点施策に積極的に取り組んでおります。①　パネル事業の業界内地位の安定化成長分野と捉えているパネル関連製品を受注拡大の柱とし、事業の拡大を図ってまいります。このため、この分野のシェア拡大を図るとともに、品質管理の徹底、リスクに応じた適正見積りの実施に加え、技術進歩に対応するための高度な技術力を有する企業との連携を推進し、パネル部材業界において顧客企業から信頼されうる確固たる地位の構築を目指してまいります。②　シール・ラベル事業の収益性の改善国内市場におきましては、大手電機メーカー向けを中心にシール・ラベル需要は縮小傾向にありますが、今後は国内工場の安定稼働に向けて電気機器分野以外の受注を拡大すると同時に、工程改善等により一層の効率化を図ってまいります。さらに、今後成長が期待できるメディカル分野、産業機器分野、食品・日用品分野、ノベルティ分野、教育機器関連分野等将来のニーズに合った技術開発を中心に研究開発を行い、持続的な成長・発展を目指してまいります。 ③　海外事業展開中国事業展開につきましては、販売会社として国内の営業統括本部及び中国ローカル提携先との連携を強化し、中国市場における業績の安定化を目指してまいります。また、今後もアセアン地域を中心に得意先メーカーの生産シフトは続いていくものと思われますので、パネル製品及びシール・ラベル製品においても内外の連携を強化し、受注の拡大と生産の効率化による製造原価低減により業績の向上を推進してまいります。④　その他株式会社トムズ・クリエイティブにおいては、引続き新規コラボレーションの開拓等、ノベルティ部門の受注拡大を目指してまいります。    PMI(M&amp;A後の統合効果を最大化するためのプロセス）の推進に注力し、以下の施策を講じます。株式会社アクシストラスについては、新商品の開発を推し進めると共にマーケティング・販売にも注力し売上の拡大を目指してまいります。株式会社ベンリナーについては、オペレーションの効率化に止まらず、設備投資を積極的に行い生産力増強に加え、市場開拓を視野に入れ売上拡大を目指してまいります。 今後も引続き成長分野における積極的な営業活動による受注拡大とともに、生産能力増強投資及び生産性の向上を図り、管理業務効率化及び品質の向上を推進し業績の安定化を図ってまいります。 
事業等のリスク	 ３ 【事業等のリスク】当社グループの業績は、今後起こりうる様々な要因により大きな影響を受ける可能性があります。以下において、当社グループの事業展開上のリスク要因となる可能性があると考えられる主な事項を記載しております。当社グループはこれらリスク発生の可能性を認識した上で、発生の予防及び発生した場合の対応に努める方針であります。なお、当該リスク情報につきましては、当社グループの事業上のリスクの全てを網羅するものではありません。文中の将来に関する事項は、当連結会計年度末現在において当社グループ(当社及び連結子会社)が判断したものであります。 (1) 顧客企業の業績への依存当社グループの主たる事業は、電気機器業界の家電製品、ＩＴ機器及びデジタル機器などの製品の外構部品として、ラベル・パネル類を提供しております。これらの顧客企業からの受注は、その企業の業績や、製造ラインの海外シフトなど当社グループが管理できない要因により大きな影響を受けます。また、顧客の要求に応じるための値下げは、当社グループの利益率を低下させる可能性があります。当社グループはパネル部材業界のシェア拡大と確固たる地位の確立を重点施策とし、特定顧客企業からの受注依存の体質となることを避けるなど、リスク低減を図っております。 (2) 材料費及び外注費の高騰材料価格や外注費単価が著しく上昇し、これを製品価格に反映することが困難な場合には、当社グループの業績に影響を及ぼす可能性があります。当社グループは原材料購買先や委託先の複数確保、あるいは需要動向の変化に応じた調達時期の見直し等によりリスクの低減に取組んでおります。 (3) 為替レートの変動当社グループの海外子会社は、原材料の一部を日本より調達しております。円高又は外国通貨安局面におきましては、原材料円貨の外国通貨換算額が上昇いたしますので、海外子会社にとりまして仕入コストの増加になり、利益率、商品競争力の低下をもたらす可能性があります。また、海外子会社の売上、費用、資産を含む現地通貨建ての項目は連結財務諸表作成時、円換算されますので換算時の為替レートにより円換算後の価値が変動し当社グループの財務状況に影響を及ぼす可能性があります。当社グループは、常に為替動向に注意を払うとともに、為替予約取引等を行うことによりリスク低減に務めております。 (4) 海外事業当社グループは、マレーシアにおいてはサンコウサンギョウ(マレーシア)ＳＤＮ.ＢＨＤ.が操業を行っております。海外における政治、法規制の変化、労働環境の悪化など、予期せぬ事象により事業の遂行に問題が生じた場合、原材料、部品調達や生産の遅れなどの問題が発生する可能性があります。これらの事象は業績と財務状況に悪影響を及ぼす可能性があります。当社グループは現地法人を通じて現地の社会経済・政治的状況あるいは法規制の動向についての情報を収集し、対応を要する事象が生じた場合には現地法人や専門家等と連携して対処することによりリスク低減に努めております。 (5) 新規事業についてのリスク当社グループは、新規事業の育成・拡大を図っていく方針ですが、価格競争の激化、急速な技術革新、市場ニーズの急激な変化等により新規事業の縮小や撤退を決断した場合には、当社グループの業績に大きく影響を及ぼす可能性があります。当社グループは成長のために必要な開発や営業開拓にあたっては、選択と集中により優先度を持って対応するとともに、定期的なモニタリングを実施して状況の共有と議論を重ねることによりリスクの低減を図っております。  (6) パンデミック(感染症・伝染病の世界的な大流行)について当社グループにおいて、人材は最も重要な経営資源であり、当社グループの事業が人材に大きく依存していることから、パンデミックにより、当社グループの社員やビジネスパートナー企業の生産活動に大きな影響が生じた場合には、当社グループの事業及び経営活動に影響が生じる可能性があります。このため、当社グループでは、パンデミック発生時には、ＷＨＯ(世界保健機関)や日本政府等の対応を適切に把握するとともに、各事業所、工場での衛生対策の強化や感染症発生地域への業務渡航の自粛等の対策を発生レベルに応じて講じております。また、在宅勤務を可能とする環境整備等も進めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。)の状況の概要は次のとおりであります。 ①　財政状態及び経営成績の状況当連結会計年度(2023年４月１日～2024年３月31日)における我が国経済は、経済の正常化を背景に、緩やかな回復基調がみられるものの、資源価格の高騰に伴う物価の高止まりや世界経済の悪化懸念などにより、景気動向については不安定な状況が続いております。印刷業界においては、日本国内において印刷需要が減少する中、受注競争による単価の下落、サプライチェーンの混乱、また海外においても現地企業との受注競争の激化等、依然として厳しい経営環境が続いております。このような状況のもと当社グループは、為替市場の急激な変動や原材料高騰等により業績の見通しが立たない中、売上の拡大と新基幹システム構築による効率化の推進により収益の改善に取り組んでまいりました。その結果、当連結会計年度の売上高は10,356百万円(前年同期比5.5％増)となりました。利益面につきましては、売上原価、販売費及び一般管理費の削減に努めた結果、営業利益は71百万円(前年同期は56百万円の営業損失)となりました。また、受取配当金及び為替差益の計上等により経常利益は190百万円(前年同期は44百万円の経常利益)となり、不採算事業からの撤退及び希望退職の特別退職金等による事業整理損等を計上した結果、税金等調整前当期純利益は38百万円（前年同期は200百万円の税金等調整前当期純利益）となったものの、事業整理損の大半が有税償却となった為、親会社株主に帰属する当期純損失は94百万円(前年同期は147百万円の親会社株主に帰属する当期純利益)となりました。 セグメントごとの経営成績は次のとおりであります。 日本パネル関連製品の幅広い営業展開と、シール・ラベル製品の受注確保のため既存取引先の深耕のほか日用品関連等の新規分野への営業展開を積極的に行い、製造面については、歩留率の改善等による効率化を重点的に進めてまいりました。主として2022年12月に連結子会社として取得した株式会社ベンリナーのPMI（Post Merger Integrationの略。M&amp;A成立後の統合プロセスのこと）が順調に進み生産効率が予想を上回ったことにより、当連結会計年度の売上高は8,079百万円(前年同期比5.8％増)となりました。また、利益面については、売上原価、販売費及び一般管理費の削減に努めた結果、セグメント利益は22百万円(前年同期は60百万円のセグメント損失)となりました。日本セグメントに所属する連結子会社は、株式会社トムズ・クリエイティブ、株式会社アクシストラス及び株式会社ベンリナーであります。 中国中国セグメントにつきましては、連結子会社燦光電子(深圳)有限公司について、販売会社として国内の営業部門及び生産提携先との連携を強化し、中国市場における業績の安定化を目指して積極的な営業展開を継続いたしました結果、当連結会計年度の売上高は1,647百万円(前年同期比2.2％増)となり、セグメント利益は49百万円(前年同期は30百万円のセグメント利益)となりました。なお、中国セグメントに所属する連結子会社は、光華産業有限公司及び燦光電子(深圳)有限公司であります。 アセアンアセアンセグメントにつきましては、連結子会社サンコウサンギョウ(マレーシア)ＳＤＮ.ＢＨＤ.につきましては、日本国内外からの営業面・製造面の支援を受け、積極的な営業活動及び製造工程の改善等を図っております。また、サンコウサンギョウ(バンコク)ＣＯ.,ＬＴＤ.につきましては、日本国内外からの営業面の支援を受け、積極的な営業活動の改善等を図っております。電気機器関連のシール・ラベル分野において受注増となり、当連結会計年度の売上高は629百万円(前年同期比10.8％増)となりました。利益面においては、製造原価、販売費及び一般管理費の削減に努めましたものの、セグメント損失は42百万円(前年同期は９百万円のセグメント損失)となりました。 財政状態につきましては、当連結会計年度末における総資産の残高は11,789百万円となり、前連結会計年度末比570百万円増加いたしました。これは、主に現金及び預金924百万円、受取手形、売掛金及び契約資産が69百万円、投資有価証券が130百万円増加したものの、商品及び製品が162百万円、その他流動資産が158百万円、有形固定資産が80百万円、のれんが75百万円減少したこと等によるものであります。負債総額は3,235百万円となり、前連結会計年度末比65百万円増加いたしました。これは、主に支払手形及び買掛金が107百万円、未払法人税等が91百万円、その他流動負債が82百万円、長期借入金が82百万円増加したものの、短期借入金が309百万円減少したこと等によるものであります。また、純資産総額は8,554百万円となり、前連結会計年度末比504百万円増加いたしました。これは、主に第三者割当増資により資本金及び資本剰余金がそれぞれ97百万円増加し、自己株式の処分により391百万円増加したものの、親会社株主に帰属する当期純損失により94百万円、剰余金の配当金支払により62百万円減少したこと等によるものであります。この結果、自己資本比率は72.6％(前連結会計年度末は71.7％)となりました。 ②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)は、2,924百万円(前年同期比924百万円増)となりました。当連結会計年度におけるキャッシュ・フローの状況とそれらの要因は次のとおりであります。(営業活動によるキャッシュ・フロー)営業活動により獲得した資金は、727百万円(前年同期は618百万円の資金の獲得)となりました。これは税金等調整前当期純利益38百万円(前年同期は200百万円の税金等調整前当期純利益)に非資金損益項目や営業活動に係る資産及び負債の増減等を加減算しております。主な加算要因は、減価償却費234百万円、事業整理損246百万円、棚卸資産の減少額134百万円、その他の流動資産の減少額109百万円等であり、主な減算要因は、投資有価証券売却益120百万円等によるものであります。(投資活動によるキャッシュ・フロー)投資活動により使用した資金は、166百万円(前年同期は1,018百万円の資金の使用)となりました。主な増加要因は、投資有価証券の売却による収入249百万円であり、主な減少要因は、有形固定資産の取得による支出190百万円、投資有価証券の取得による支出164百万円等によるものであります。(財務活動によるキャッシュ・フロー)財務活動により獲得した資金は、290百万円(前年同期は639百万円の資金の使用)となりました。これは主に、自己株式の売却による収入390百万円、株式の発行による収入195百万円等の資金の増加要因によるものであります。  ③　生産、受注及び販売の実績イ．生産及び仕入実績当連結会計年度の生産及び仕入実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称当連結会計年度(自　2023年４月１日至　2024年３月31日)前年同期比(％)日本(千円)8,011,506104.3中国(千円)1,643,636100.3アセアン(千円)625,118110.1合計(千円)10,280,261104.0 (注) １．金額は販売価格によっており、セグメント間の取引については相殺消去しております。２．不動産賃貸事業は、事業の性質上生産及び仕入実績には含まれておりません。 ロ．受注実績当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)日本8,138,886105.31,106,942109.0中国1,884,027102.8574,597170.0アセアン627,330117.613,16883.5合計10,650,244105.51,694,708123.8 (注) １．セグメント間の取引については相殺消去しております。２．株式会社アクシストラスは、事業の性質上受注残高には含まれておりません。３．不動産賃貸事業は、事業の性質上受注実績には含まれておりません。 ハ．販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称当連結会計年度(自　2023年４月１日至　2024年３月31日)前年同期比(％)日本(千円)8,079,616105.8中国(千円)1,647,404102.2アセアン(千円)629,926110.8合計(千円)10,356,947105.5 (注) １．セグメント間の取引については相殺消去しております。２．最近２連結会計年度の主な相手先別販売実績については、総販売実績に対する販売割合が10％未満のため記載を省略しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　重要な会計方針及び見積り連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項(重要な会計上の見積り)に記載のとおりであります。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当社グループは、為替市場の急激な変動や原材料高騰等により業績の見通しが立たない中、売上の拡大と新基幹システム構築による効率化の推進により収益の改善に取り組んでまいりました。その結果、当連結会計年度の売上高は10,356百万円(前年同期比5.5％増)となりました。利益面につきましては、売上原価、販売費及び一般管理費の削減に努めた結果、営業利益は71百万円(前年同期は56百万円の営業損失)となりました。また、受取配当金25百万円及び為替差益110百万円の計上により経常利益は190百万円(前年同期は44百万円の経常利益)となり、投資有価証券売却益120百万円の特別利益の計上がありましたが、不採算部門からの撤退及び希望退職等による事業整理損246百万円を計上した結果等により、親会社株主に帰属する当期純損失は94百万円(前年同期は147百万円の親会社株主に帰属する当期純利益)となりました。当社グループの資本の財源及び資金の流動性については、持続的な成長のための積極的な投資と株主への最大限の利益還元に必要な資金の確保、並びに強固な財政基盤の維持を目指し、安定的な営業キャッシュ・フローの創出に努めております。その他運転資金及び設備投資資金については、主として自己資金から充当し、必要に応じて金融機関からの借入れにより調達していく方針であります。 セグメントごとの経営成績等に関する認識及び分析・検討内容は、「(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりです。また、当社グループの経営成績に重要な影響を与える要因については、「第２　事業の状況　３　事業等のリスク」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】重要性が乏しいため、記載を省略しております。 
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、経営合理化・生産効率化を図るべく、日本を中心に191百万円の設備投資を実施いたしました。日本においては、提出会社大阪工場の機械設備導入に43百万円、同川越工場の建物耐震工事等に94百万円、連結子会社株式会社ベンリナーの機械設備導入に32百万円の設備投資を実施いたしました。 
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社      2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具(千円)土地(千円)(面積㎡)その他(千円)合計(千円)長野工場(長野県佐久市)日本特殊印刷用生産設備268,78464,64268,104(4,111)15,211416,74227(17)川越工場(埼玉県川越市)同上特殊印刷用生産設備68,11268,825103,445(3,960)108,630349,01327(9)大阪工場他(大阪府東大阪市)同上特殊印刷用生産設備他25,72777,980―(―)69,238172,94619(11)本社他(東京都渋谷区他)同上全社統括業務施設237,25719,4451,058,240(  973)25,2371,340,18075(7)  (2) 国内子会社       2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具(千円)土地(千円)(面積㎡)その他(千円)合計(千円)株式会社ベンリナー本社工場(山口県岩国市)日本調理器用生産設備68,729148,719196,457(3,950)7,321421,22816(21)  (3) 在外子会社       2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具(千円)土地(千円)(面積㎡)その他(千円)合計(千円)サンコウサンギョウ(マレーシア)ＳＤＮ.ＢＨＤ.本社工場(マレーシア国セランゴール州シャーラム市)アセアン特殊印刷用生産設備168,06645,72757,261(13,435)11,594282,651131(－) (注) １．提出会社大阪工場の建物は、賃借物件であります。２．提出会社本社の機械装置及び運搬具、その他のうち、協力会社に貸与しているものが63,453千円あります。３．帳簿価額のうち「その他」は、工具、器具及び備品とリース資産、建設仮勘定及びソフトウエアであります。４．従業員数の(　)は、臨時雇用者数(年間平均人員)を外書しております。
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式15,200,000計15,200,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,878,8007,878,800東京証券取引所スタンダード市場単元株式数100株計7,878,8007,878,800――  
