項目	値
事業の内容	３【事業の内容】当社グループは、当社（スギホールディングス株式会社）、子会社14社および関連会社４社により構成されております。なお、当社は、有価証券の取引等の規制に関する内閣府令第49条第２項に規定する特定上場会社等に該当しており、これにより、インサイダー取引規制の重要事実の軽微基準については連結ベースの数値に基づいて判断することとなります。当社グループの主要な会社の事業内容は次のとおりであります。会社名摘要株式会社スギ薬局トータルヘルスケア戦略に基づき、医薬品・健康食品・化粧品・日用品を販売するとともに、処方せん調剤や地域の医療関係者と連携した在宅医療に取り組む『調剤併設型ドラッグストア』の経営ほか、お客様の健康維持・予防までを一貫してサポートするための各種サービスを提供しております。スギメディカル株式会社訪問看護事業や医療機関の開業支援事業などの医療・ヘルスケアにかかわりのある各事業を専門とする子会社の経営管理等を行っております。株式会社Ｓトレーディング医薬品・化粧品・日用品・食品などのドラッグストア商材を中心とした日本の製品を海外へ輸出する貿易事業、ならびに国内卸売事業を行っております。 ［事業系統図］当社グループの事業系統図は次のとおりであります。※　上記、主要な連結子会社３社のほか、連結子会社９社、非連結子会社で持分法非適用会社２社および関連会社で持分法適用会社４社があります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 会社の経営の基本方針当社グループは、お客様の健康維持・予防から介護・終末期のケアまでを一貫してサポートするトータルヘルスケア戦略を推進する中、多店舗に展開している調剤併設型ドラッグストアで安定的な事業基盤と競争優位性を築き、新規サービスとしてヘルスケア領域での顧客生涯価値の向上や海外市場への展開で他社との連携により売上を拡大することで、企業価値向上に努めてまいります。 (2) 目標とする経営指標当社グループでは、2022年度から2026年度までの５か年を対象とした中期経営計画を策定し、2022年度よりスタートさせております。中期経営計画最終年度の2026年度には売上高１兆円を目標として掲げており、毎期末に目標に対する進捗状況を確認してまいります。 (3) 経営環境および優先的に対処すべき課題　翌連結会計年度におけるわが国経済は、景気回復の動きは継続するものの、金融資本市場の変化や、物価上昇圧力、人手不足の深刻化などにより、先行きの不透明な状況が続くものと見込まれます。　ドラッグストア業界におきましても、大手同士の経営統合を皮切りとした合従連衡に向けた動きや各社の積極的な出店による競争激化に加え、薬価および調剤報酬改定の影響など、業界を取り巻く環境につきましても、予断を許さない状況が続くと思われます。このような環境のもと、当社グループは、中期経営計画で掲げた売上高１兆円の達成に向けた各種取り組みを加速させてまいります。調剤領域におきましては、医療事務への対物業務の移管、薬剤師への教育研修、デジタルの徹底活用、医療機関との連携などにより生産性の向上と対人業務の強化を図ります。物販領域におきましては、地域のお客様の生活様式の変化に対応した品揃え・店舗づくり、店舗の作業効率改善によるお客様へのサービス向上を図り、ＤＸの推進などによる原価低減や投資効率の向上を目指します。 
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績およびキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 法的規制等について①　医薬品の販売規制緩和についてこれまで、2009年６月改正旧薬事法による登録販売者制度の導入、2014年６月改正旧薬事法による一般用医薬品のインターネット販売の事実上の解禁が成されました。その他、一般用医薬品の販売時間規制や資格保有者による遠隔管理販売などの規制緩和も検討されております。これら一般用医薬品の販売に関する規制緩和の進展により、他業種の新規参入による競争が激化した場合には、当社グループの業績に影響を及ぼす可能性があります。その対応策として、薬剤師や登録販売者など専門職種の育成による店頭での付加価値の高い接客、ＥＣなど新たな販売チャネルの検討を進めてまいります。 ②　調剤報酬および薬価基準の改定について当社グループの調剤売上は、薬剤に係る収入と調剤技術に係る収入から成り立っております。これらは、健康保険法に定められた「薬価基準」および「調剤報酬の点数」をもとに算出されており、今後、ネガティブな方向性に薬価基準や調剤報酬の改定が行われた際は、当社グループの業績に影響を及ぼす可能性があります。その対応策として、改定内容に合わせて各加算の算定を行えるように、2015年に厚生労働省から示された「患者のための薬局ビジョン」に従い、服薬情報の一元的・継続的把握、24時間対応・在宅対応、医療機関等との連携、健康サポート機能、高度薬学管理機能の整備を進めてまいります。 (2) 調剤過誤の防止調剤では、医療事故等により患者に健康被害が発生するおそれがある医療用医薬品を取り扱っております。万が一、調剤過誤による医療事故を引き起こした場合には、社会的信用を損なうことで、当社グループの業績に影響を及ぼす可能性があります。その対応策として、薬剤師の資質向上のための研修、業務マニュアルの順守、調剤鑑査システムの導入・使用の徹底を図り、またリスク委員会の設置によりリスク管理体制を構築して、調剤過誤の防止に努めております。 (3) 情報セキュリティについて当社グループでは、情報セキュリティ基本方針を定めており、当社グループの保有する情報資産を適切かつ安全に取り扱い、当社事業の継続を確保しておりますが、外部からの不正アクセスやコンピューターウイルスによる攻撃、従業員その他の関係者により情報が漏洩した場合には、当社グループの業績に影響を及ぼす可能性があります。その対応策として、代表取締役社長の諮問機関であるサステナビリティ委員会内に情報セキュリティ委員会を設置し、スギ薬局グループ全体での情報収集・管理体制の強化に努め、情報管理に関わるリスクの分析、評価および対策を講じてまいります。 (4) 環境対応について気候変動による気温の変化や大規模災害の発生により、店舗や物流などが被害を受けることで営業・販売の制約や商品調達に影響した場合には、当社グループの業績に影響を及ぼす可能性があります。その対応策として、当社グループでは、気候変動に的確に対応するために、リスク委員会において、気候変動に関わるリスクの分析、評価および対策を講じてまいります。 (5) 減損会計の適用について当社グループは「固定資産の減損に係る会計基準」の適用により、今後においても競合の激化や予期せぬ商圏の変動などにより店舗の収益性に変化があった場合には、固定資産の減損処理が必要になる場合があります。その場合、特別損失が計上され当社グループの業績に影響を及ぼす可能性があります。 (6) 地政学的リスクへの対応について国際情勢の変化が、エネルギー・原材料価格の高騰を引き起こし、当社グループで利用するエネルギーコストや販売する商品の仕入れコストに影響を及ぼす可能性があります。また、希少資源の供給不足が、様々な設備導入、新規出店等の遅延を引き起こし、当社の業績に影響を及ぼす可能性があります。その対応策として、経営のローコスト化を進めるとともに、計画的かつ適切な在庫の確保、調達先・調達方法の多様化によるリスク分散等を実施してまいります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績およびキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態および経営成績の状況当連結会計年度（2023年３月１日～2024年２月29日）におけるわが国経済は、新型コロナウイルス感染症の分類移行にともなう社会経済活動の正常化が進み、国内景気は持ち直しの動きが見受けられました。一方、継続的な物価の上昇による消費の減速懸念など、依然として先行きが不透明な状況は続いております。ドラッグストア業界におきましては、行動制限の緩和にともなう化粧品需要の増加、インバウンド需要の回復、風邪およびインフルエンザの感染者数増加などによる関連商品需要の増加が見られたものの、薬価および一部調剤報酬改定による処方せん単価の下落、新型コロナウイルス感染症の沈静化にともなう関連商品の売上減少、物価高にともなう消費者の節約志向や選別消費傾向の強まり、異業種・同業種間での競争激化など、当社グループを取り巻く経営環境は厳しさを増しております。このような環境のもと、当社グループは、調剤領域におきましては、新規開局を推進するとともに、伸長する処方せん応需に対応するため、調剤室および調剤待合室の拡張改装を実施することで、さらなる拡大に努めました。市場規模の拡大が想定される在宅調剤におきましては、在宅調剤専門店舗の開局を進めるとともに、資本業務提携先の日本ホスピスホールディングス株式会社との連携を強化することで、地域医療に対応できる体制作りに取り組みました。さらに、薬剤師の専門教育を強化することで対人業務の質的向上を図るとともに、高額処方せんの獲得拡大に努め、調剤領域での売上基盤の増強を図りました。物販領域におきましては、人流回復や訪日外国人観光客の増加が著しいエリアへの出店を強化するとともに、既存店舗の改装や新たな商品ラインの取り扱いを開始することで、インバウンド需要を含む都市部での売上増加を図りました。一方、郊外の既存店舗でも改装を積極的に実施することで、地域のニーズに合致した品揃えを充実させ、新たなお客様の獲得に努めました。さらに、買い上げ点数などの向上に向け、スギ薬局アプリを活用した個々のお客様への最適な情報やクーポンの配信などに積極的に取り組みました。サステナビリティ経営におきましては、ＥＳＧの各種重要課題（マテリアリティ）への対応を進めました。脱炭素社会の実現に向けては、屋上に太陽光パネルを設置する店舗数の拡大や、第三者所有モデルによる再生可能エネルギーの導入を進めました。循環型社会の実現に向けては、ペットボトルやお薬シートの回収拠点店舗を拡大し、リサイクル活動を推進しました。また、フードバンクへの寄贈を継続し、食品ロス低減、貧困解消など社会課題解決に向けた対応を行いました。さらに、国際的な人的資本開示への意識の高まりと企業の社会的責任を踏まえ、各種人的資本の開示を充実させました。店舗の出退店につきましては、引き続き、関東・中部・関西・北陸信州エリアへの出店に注力し、144店舗の新規出店と20店舗の閉店を実施するとともに、29店舗を取得いたしました。併せて、329店舗の改装を実施することで、既存店の競争力強化にも努めました。これにより、当連結会計年度末における店舗数は1,718店舗（前期末比153店舗増）となりました。 この結果、当連結会計年度の財政状態および経営成績は以下のとおりとなりました。 ａ．財政状態（資産）当連結会計年度末における流動資産は1,990億46百万円となり、前連結会計年度末に比べ９億38百万円減少いたしました。これは主に現金及び預金が192億15百万円減少した一方で、商品が91億75百万円、売掛金が68億61百万円増加したことによるものであります。固定資産は1,915億17百万円となり、前連結会計年度末に比べ396億５百万円増加いたしました。これは主に投資有価証券が98億０百万円、建物及び構築物が73億38百万円、関係会社株式が56億65百万円、土地が34億22百万円、繰延税金資産が26億43百万円、差入保証金が24億70百万円、建設仮勘定が23億15百万円増加したことによるものであります。この結果、資産合計は3,905億63百万円となり、前連結会計年度末に比べ386億67百万円増加いたしました。  （負債）当連結会計年度末における流動負債は1,366億48百万円となり、前連結会計年度末に比べ196億32百万円増加いたしました。これは主に買掛金が135億82百万円、未払法人税等が21億67百万円、賞与引当金が14億81百万円増加したことによるものであります。固定負債は205億52百万円となり、前連結会計年度末に比べ22億11百万円増加いたしました。これは主に退職給付に係る負債が10億50百万円、長期借入金が５億21百万円、資産除去債務が５億７百万円増加したことによるものであります。この結果、負債合計は1,572億０百万円となり、前連結会計年度末に比べ218億43百万円増加いたしました。 （純資産）当連結会計年度末における純資産合計は2,333億62百万円となり、前連結会計年度末に比べ168億23百万円増加いたしました。これは主に利益剰余金が171億54百万円増加したことによるものであります。この結果、自己資本比率は59.8％となりました。 ｂ．経営成績（売上高）売上高は、7,444億77百万円（前年同期比11.5％増、768億30百万円増）となりました。主な増加要因としましては、144店舗の新規店舗（関東54店舗、中部35店舗、北陸・信州９店舗、関西46店舗）を出店できたことによる事業規模の拡大、風邪およびインフルエンザの感染者数増加を背景とした処方せんの応需枚数増加（同14.3％増）による調剤売上の増加、行動制限の緩和にともなう化粧品需要の増加やインバウンド需要の回復などが挙げられます。 （売上総利益）売上総利益は、2,288億37百万円（同13.0％増、263億13百万円増）となりました。主な増加要因としましては、物販部門においての適正な価格設定と店舗での販売ミックス改善、風邪およびインフルエンザ関連商品の販売拡大により売上総利益率が改善されたことなどが挙げられます。 （販売費及び一般管理費、営業利益）販売費及び一般管理費は1,922億15百万円（同12.5％増、213億49百万円増）となりました。主な増加要因としましては、出店数の増加に伴う賃借料、減価償却費および人件費の増加、ＤＸ（デジタル・トランスフォーメーション）推進に向けた投資増加による減価償却費の増加、お買い物時のキャッシュレス決済増加にともなう支払手数料の増加などが挙げられます。以上の結果、営業利益は366億22百万円（同15.7％増、49億64百万円増）となりました。 （経常利益）営業外収益は、受取利息が増加したこと等により37億80百万円（同26.7％増、７億97百万円増）となりました。一方、営業外費用は賃貸収入原価が増加したこと等により23億63百万円（同5.1％増、１億14百万円増）となりました。以上の結果、経常利益は380億39百万円（同17.4％増、56億47百万円増）となりました。 （親会社株主に帰属する当期純利益）特別損失には、主に減損損失49億64百万円（同4.7％減、２億44百万円減）を計上しました。その結果、税金等調整前当期純利益は321億２百万円（同13.9％増、39億17百万円増）となりました。以上の結果、親会社株主に帰属する当期純利益は219億79百万円（同15.6％増、29億72百万円増）となりました。  ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ27億84百万円増加し374億６百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動の結果得られた資金は、390億41百万円（前年同期比2.0％増）となりました。これは主に税金等調整前当期純利益が321億２百万円、減価償却費が141億21百万円、仕入債務の増加額が134億61百万円、減損損失が49億64百万円あった一方で、法人税等の支払額が107億72百万円、棚卸資産の増加額が91億70百万円、売上債権の増加額が65億77百万円あったことによるものであります。 （投資活動によるキャッシュ・フロー）投資活動の結果使用した資金は、309億76百万円（前年同期比33.2％増）となりました。これは主に定期預金の払戻による収入が640億円、有価証券の償還による収入が250億円あった一方で、定期預金の預入による支出が430億円、有価証券の取得による支出が200億円、有形固定資産の取得による支出が308億36百万円、投資有価証券の取得による支出が106億26百万円、関係会社株式の取得による支出が56億96百万円、差入保証金の差入による支出が40億13百万円、連結の範囲の変更を伴う子会社株式の取得による支出が27億73百万円、無形固定資産の取得による支出が18億64百万円あったことによるものであります。 （財務活動によるキャッシュ・フロー）財務活動の結果使用した資金は、52億84百万円（前年同期比62.8％減）となりました。これは主に配当金の支払額が48億25百万円あったことによるものであります。 ③仕入および販売実績ａ．仕入実績当連結会計年度の仕入実績は次のとおりであります。 当連結会計年度（自　2023年３月１日至　2024年２月29日）前年同期比（％）調剤（百万円）99,847113.4物販（百万円）423,047111.9合計（百万円）522,895112.2 ｂ．販売実績当連結会計年度の販売実績は次のとおりであります。 当連結会計年度（自　2023年３月１日至　2024年２月29日）前年同期比（％）調剤（百万円）158,777111.5物販（百万円）581,490111.6その他（百万円）4,209104.2合計（百万円）744,477111.5  (2) 経営者の視点による経営成績等の状況に関する分析および検討内容経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末において判断したものであります。 ①財政状態および経営成績の状況に関する認識および分析・検討内容当連結会計年度の財政状態および経営成績の状況に関する認識及び分析・検討内容については「（1）経営成績等の状況の概要　①財政状態および経営成績の状況」に記載のとおりであります。 ②キャッシュ・フローの状況の分析・検討内容ならびに資本の財源および資金の流動性に係る情報a．キャッシュ・フローの状況当連結会計年度のキャッシュ・フローの状況につきましては、「(1)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 b．資金需要当社グループの事業活動における運転資金需要の主なものは、商品の仕入、販売費及び一般管理費等の営業費用であります。営業費用の主なものは、店舗運営に係る人件費および賃借料であります。投資を目的とした資金需要の主なものは、新規出店および既存店舗の改装等による有形固定資産の取得や店舗の賃貸借契約に基づく差入保証金であります。なお、今後の重要な設備投資の計画につきましては、「第３　設備の状況　３　設備の新設、除却等の計画　（1）重要な設備の新設」に記載のとおりであります。 c．財務政策当社グループは、事業運営上必要な資金の流動性と資金の源泉を安定的に確保することを基本方針としており、資金需要につきましては自己資金を充当することを基本としております。また、当社および当社子会社は、キャッシュ・マネジメント・システム（ＣＭＳ）を導入しており、各社の余剰資金を当社へ集中し一元管理を行うことで、資金効率の向上を図っております。 ③重要な会計上の見積りおよび当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたりましては、決算日における資産・負債の報告数値、報告期間における収益・費用の報告数値に影響を与える見積りおよび仮定設定を行わなければなりません。これらの見積りについては過去の実績等を勘案し、合理的に判断しておりますが、実際の結果と異なる場合があります。当社グループの連結財務諸表の作成にあたって用いた会計上の見積りおよび当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項(重要な会計上の見積り)」に記載のとおりであります。  
経営上の重要な契約等	５【経営上の重要な契約等】　当社は、2024年２月27日の取締役会において、I&amp;H株式会社の普通株式を取得し、子会社化することについて決定するとともに、同日付けで株式譲渡契約を締結いたしました。本件については、株式譲渡実行日を2024年８月30日（予定）とし、引き続き関係者との協議を継続しております。なお、詳細につきましては、「第５　経理の状況　１　連結財務諸表（１）連結財務諸表　注記事項　（追加情報）」に記載のとおりであります。 
研究開発活動	６【研究開発活動】該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】当社グループは、新規出店144店舗（株式会社スギ薬局142店舗、スギナーシングケア株式会社２店舗）の店舗展開を中心に行い、20,063百万円の設備投資を実施いたしました。 当連結会計年度における新設店舗の設備投資は次のとおりであります。所在地設備の内容設備投資額（百万円）建物及び構築物土地その他合計関東エリア（54店舗） 店舗3,710－1,4755,185中部エリア（35店舗） 店舗5,7974001,0217,219北陸・信州エリア（９店舗） 店舗1,367－3071,674関西エリア（46店舗） 店舗4,672－1,3115,983合計 15,5474004,11520,063(注) 設備投資額の「その他」は、「工具、器具及び備品」および「リース資産」であります。 
主要な設備の状況	２【主要な設備の状況】当社グループにおける主要な設備の内訳は以下のとおりであります。(1) 提出会社2024年２月29日現在 事業所名(所在地)設備の内容帳簿価額（百万円）従業員数(人)建物及び構築物土地その他合計面積（㎡）金額中部エリア（582店舗）子会社賃貸店舗30,869[－]6,970.69(1,282,393.20)[－]2,231[－]316[－]33,416[－]－関東エリア（472店舗）子会社賃貸店舗12,617[－]955.92(595,760.35)[－]1,046[－]618[－]14,283[－]－関西エリア（566店舗）子会社賃貸店舗22,162[－]53,685.13(893,424.44)[－]6,949[－]370[－]29,482[－]－北陸・信州エリア（69店舗）子会社賃貸店舗3,728[－]3,305.80(231,211.77)[－]250[－]74[－]4,053[－]－事務所(愛知県大府市)事務所及び物流センター2,841[－]0(15,532.46)[－]－[－]5[－]2,847[－]1賃貸物件賃貸施設2,825[2,825]33,946.67(194,894.62)[228,841.29]1,018[1,018]0[0]3,844[3,844]－(注) １．帳簿価額「その他」は、「車両運搬具」、「工具、器具及び備品」および「リース資産」であり、建設仮勘定は含まれておりません。２．上記のほか、ソフトウエアを4,034百万円所有しております。３．（　）内面積は、賃借分を示しております。４．［　］内の金額及び面積は、連結子会社以外への賃貸分を示しております。５．当社グループはドラッグストア・調剤事業の単一セグメントであるため、セグメント情報の記載を省略しております。６．提出会社の子会社賃貸店舗の設備は、全て子会社に賃貸しているものであります。７．従業員数には、臨時雇用者は含まれておりません。  (2) 国内子会社2024年２月29日現在 会社名事業所名(所在地)設備の内容帳簿価額（百万円）従業員数(人)建物及び構築物土地その他合計面積（㎡）金額㈱スギ薬局中部エリア(578店舗)店舗3674,689.24(1,280,459.66)4004,6265,3942,424㈱スギ薬局関東エリア(467店舗)店舗12－(604,839.29)－3,8473,8592,128㈱スギ薬局関西エリア(559店舗)店舗0－(946,565.36)－4,5604,5602,518㈱スギ薬局北陸・信州エリア(69店舗)店舗－－(234,517.57)－1,0191,019282㈱スギ薬局本部(愛知県大府市)事務所5－(－)－174180543スギナーシングケア㈱中部エリア(３店舗)店舗－－(576.06)－0018スギナーシングケア㈱関東エリア(６店舗)店舗1－(205.15)－1242スギナーシングケア㈱関西エリア(７店舗)店舗－－(544.21)－00108(注) １．帳簿価額「その他」は、「車両運搬具」、「工具、器具及び備品」、「機械及び装置」および「リース資産」であり、建設仮勘定は含まれておりません。２．上記のほか、ソフトウエア（リース資産を含む）を1,837百万円所有しております。３．（　）内面積は、賃借分を示しております。４．当社グループはドラッグストア・調剤事業の単一セグメントであるため、セグメント情報の記載を省略しております。５．従業員数には、臨時雇用者は含まれておりません。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式200,000,000計200,000,000（注）2023年12月26日開催の取締役会の決議により、2024年３月１日付で株式分割に伴う定款の変更が行われ、発行可能株式総数は400,000,000株増加し、600,000,000株となっております。
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在 発行数（株）（2024年２月29日）提出日現在 発行数（株）（2024年５月22日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式63,330,838189,992,514東京証券取引所プライム市場名古屋証券取引所プレミア市場単元株式数100株計63,330,838189,992,514－－（注）2023年12月26日開催の取締役会の決議により、2024年３月１日付で普通株式１株につき３株の割合で株式分割を行っております。これにより、発行済株式総数は126,661,676株増加し、189,992,514株となりました。
