項目	値
事業の内容	３【事業の内容】当社グループは当社及び連結子会社12社から構成されており、資産価値創造事業、資産価値向上事業及び未来価値創造事業を行っております。これらの事業の主な内容と各事業における当社及び主要な関係会社の位置付け等は次のとおりであります。(1) 資産価値創造事業当事業では、お客様ひとり一人の目的に応じて個々の不動産資産の潜在価値を追求します。自らオーナーとなり用途変更や大規模改修、新たなテナント誘致等を行い、お客様にとって意味のある不動産資産を創出し提供します。取扱商品は、商業、オフィス、マンション、宿泊施設、教育施設、医療施設等と多岐にわたり、価格帯は数億円から百億円を超える規模に及びます。さらに、将来の社会的課題に応じ家賃負担能力を高められる事業を自ら創り出すオペレーション型の商品開発にも取り組み、コミュニティホステル、高度医療手術センター、地元定着型の飲食店などを立ち上げ、これらを組み込んだ商品を提供しております。創業以来、顧客層の拡大を課題に掲げ、特に個人富裕層においては高額給与所得者から会社経営者そして資産家に至るまで、また機関投資家層においては国内の事業法人、金融機関、並びに海外機関投資家まで、それぞれ多岐に亘る顧客との取引実績を有しております。 (2) 資産価値向上事業当事業では、お客様にご提供した不動産について、その価値を維持向上させるための、賃貸管理、建物管理業務等を行います。テナント入れ替わり等を機会に、将来に向けた物件価値の向上策を提案する等、お客様のご希望を細かくお伺いし、長期的な資産価値向上を目指します。当社の資産価値向上事業の特徴は、顧客満足の向上に主軸を置いたきめ細かいアフターケアが内製化されている点にあります。自社開発した賃貸管理システムを活用し、住居系から商業系まで多岐に亘る不動産について、各種業務の効率化が図られております。 (3) 未来価値創造事業当事業では、連結子会社である㈱WeBaseがコミュニティ型ホステル「WeBase」シリーズの運営等を、連結子会社である㈱LIBERTE JAPONがフランス・パリのパティスリー・ブーランジェリーの日本での店舗の運営等を、連結子会社である㈱レイパワーがガスエンジン発電機の製造及び販売等を、連結子会社である㈱ベストメディカルが病院及び診療所の開業支援及び運営支援等を、それぞれ行っております。事業運営を通して蓄積した経験やナレッジは、将来的な資産価値創造事業、資産価値向上事業における構想力、ご提案力として活かされます。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 会社の経営の基本方針当社の使命は、時代とともに価値が埋もれてしまった不動産を、将来の社会にとって意味のある真の社会資本へと転換し、お客様に提供することです。当社が大事にしているのは、自分の足で確かめ、現場で考えぬき、仲間の知恵を結集し、価値の本質を追求することです。その鍵は、唯一無二を目指す一人ひとりの「未来と今をつなぐ創造力」であり、「来たるべき未来」と「人の想いの本質」をつなぐ信念の浸透にあります。当社グループは、お客様一人ひとりの想い・目的に応じて、一つひとつの不動産資産の潜在価値を追求し、これを社会に有用な形として実現する、価値共創による投資を先導し、活力ある未来社会の扉をひらく存在となることを目指します。 (2) 目標とする経営指標市況が変化しても価値創出にかかわるリスクを取り続けることができるよう、自己資本比率40％以上、また、ROEにつきましては15％～20％を目指してまいります。 (3) 中長期的な会社の経営戦略と優先的に対処すべき課題当社の事業戦略において優先度の高い課題は、一件あたりの付加価値を、量的にも質的にも高めること、そして、海外のお客様との取引機会を増やすことです。現在、東京都心部では築古の中規模物件が年々急ピッチで膨らみ、一方で安易なスクラップアンドビルドが許されない環境において、既存建物を活性化する「不動産を変える力」がますます問われる時代に突入しております。これまで多種多様な物件に挑戦し、潜在価値を引き出してきた当社の知見が最も発揮できる市場が、大きく広がっております。特に昨今、資本効率への課題意識を高める国内法人による資産入替ニーズや、グローバルな資産保有の見直しを進める海外個人富裕層の需要に対応し、目の前に広がる潜在市場の開拓に、積極的に取り組んでまいります。財務戦略としては、常に機動的な物件の取得を可能とすべく、自己資本比率は40％以上、個別の借入においては、期限の利益喪失にかかる財務制限条項のない、借入期間10年での資金調達をベースといたします。この財務戦略は、当社における「未来と今をつなぐ創造力、その実践と達成」に不可欠な基盤と位置づけております。この強固な財務基盤を確保したうえで、着実に積み上げる営業キャッシュフローを、成長投資と積極的な株主還元へとバランス良く配分してまいります。なお、当社に対する税務調査の過程において、当社の元従業員１名が、過去複数年に亘り、特定の工事下請業者と協力して外注費の水増し発注を行ったうえで、その水増しの一部をキックバックとして受け取っていた可能性があることが判明したため、当社は、全容解明、原因究明、類似案件の有無の確認、及び再発防止策の検討を行うことを目的として特別調査委員会を設置し、2023年５月12日付で特別調査委員会より調査報告書を受領いたしました。その結果、当社は本件不正行為の発生原因が、工事業者との協議が担当者任せとなっていたこと、個々の工事の予算及び見積額に関する管理が不十分であったこと、懸念事象の発覚時において問題の拡がりに対する意識が不十分であったことにあると認識し、以下の再発防止策を策定いたしました。１．当社が行う工事等についての社内における相互確認態勢の構築と工事管理規程の策定２．不適切事象発覚時の対応マニュアルの策定３．内部通報制度の周知、利用対象者の拡大４．コンプライアンス教育の充実当社は、徹底した再発防止に努め、実効的なガバナンスの構築及びコンプライアンスの強化に取り組んでまいります。 
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経済情勢の動向当社グループは、不動産の運用商品の組成・開発・販売、及び不動産の管理業務を主に行っておりますが、経済情勢の悪化により、資金調達環境が極端に悪化した場合や、空室率の上昇や賃料の下落といった事態が生じた場合には、当社グループの業績や財政状態に悪影響を及ぼす可能性があります。 (2) 金利上昇のリスク短期金利が上昇した場合には、資金調達コストが増加することにより、また中長期金利が上昇した場合には、不動産投資における期待利回りの上昇、及び不動産価格の下落等の事象が生じることにより、当社グループの業績や財政状態に悪影響を及ぼす可能性があります。 (3) 各種規制変更によるリスク当社グループは、現時点の規制に従って、また、規制上のリスク（法律、税制、規則、政策、実務慣行、解釈及び財政の変更の影響を含みます。）を伴って、業務を遂行しております。今後、法律、税制、規則、政策、実務慣行、解釈、財政及びその他の政策の変更並びにそれらによって発生する事態が、当社グループの業務遂行及び業績、並びに財政状態に影響を及ぼす可能性があります。 (4) 人材のリスク当社グループの営む各事業は、いずれも人的資本によって成り立っており、不動産の調達・建築・販売・管理などのいずれの業務に関しても深い知識と経験、そして細部に亘る一つひとつの業務の積上げが、各事業の成果を大きく左右することから、一人ひとりが自らの責任をもって完遂し、それを継続する、という基本的な姿勢が重要となっております。従いまして、当社グループの成長速度に見合った優秀な人員の確保は重要な課題と考えておりますが、当社グループの求める人員が十分に確保できなかった場合、又はかかる人員の退職が著しく増加した場合には、当社グループの業務推進及び業績に悪影響を及ぼす可能性があります。 (5) 自然災害、人災等の発生によるリスク暴風雨、洪水、地震、その他の自然災害、あるいは事故、火災、暴動、テロ、戦争その他の人災等が発生した場合には、当社グループの所有資産の価値が低下する可能性があり、当社グループの業務推進及び業績、並びに財政状態に悪影響を及ぼす可能性があります。 (6) 感染症等によるリスク新型コロナウイルスの感染拡大が収束しない場合、当社グループの各事業セグメントにおいて次のような影響が懸念され、感染拡大による問題の長期化は、当社グループの業務推進及び業績に悪影響を及ぼす可能性があります。資産価値創造事業においては、開発物件や大規模改修物件の工事において人員や資材の確保が困難になり、商品化時期の著しい遅延や工事コストが大幅に増加する場合や、テナント誘致活動の遅延、エンドテナントの家賃負担能力の低下による不動産の収益力の低下により想定販売価格の低下がありえること、さらには景気が低迷し株式市場などの乱高下による顧客の保有運用資産の棄損による投資意欲の減退により、販売が低迷する可能性があります。資産価値向上事業においては、当社が保有・管理している物件の賃貸先に、宿泊業、飲食店やサービス業など緊急事態宣言・措置により休業を余儀なくされている店舗や、休業していないものの需要の大幅な減少に見舞われる店舗が発生した場合には、賃貸先の財政状態の悪化等による賃料引下げ要望及び賃料延滞の発生、空室率上昇等により、業績が低迷する可能性があります。未来価値創造事業においては、海外からの渡航者の入国制限や国内消費者の外出自粛が続くことにより、宿泊施設の利用が減少すること等により、業績が低迷する可能性があります。また、従業員が感染した場合、健康被害や、事業場の閉鎖などによる営業活動に支障が生じ、当社グループの業績や財政状態に悪影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 財政状態の状況（資産）流動資産は、前連結会計年度末に比べて105百万円減少し、96,216百万円となりました。これは主に、現金及び預金が698百万円減少して27,524百万円、販売用不動産が20,593百万円増加して45,167百万円、仕掛販売用不動産が21,481百万円減少して17,079百万円となったことによるものであります。固定資産は、前連結会計年度末に比べて2,989百万円減少し、10,535百万円となりました。これは主に、有形固定資産の取得による増加と、株式譲渡により連結の範囲から除外した㈱アセット・ホールディングスの有形固定資産の減少、及び減価償却等による減少で3,529百万円減少、無形固定資産が44百万円減少、投資その他の資産が584百万円増加したことによるものであります。上記の結果、当連結会計年度末における総資産は、前連結会計年度末に比べて3,095百万円減少し、106,752百万円となりました。 （負債）負債は、前連結会計年度末に比べて2,380百万円減少し、54,033百万円となりました。これは主に、新規の資金調達と借入金の返済による差額で借入金の減少514百万円、未払法人税等の減少1,441百万円、物件工事等による未払金の減少561百万円が主な要因であります。 （純資産）純資産合計は、前連結会計年度末に比べて714百万円減少し、52,718百万円となりました。これは利益剰余金が親会社株主に帰属する当期純利益の計上により8,376百万円増加し、剰余金の配当により1,354百万円減少したこと、自己株式の取得により7,824百万円減少したことが主な要因であります。なお、自己株式の消却により自己株式が8,000百万円減少する一方、利益剰余金が8,000百万円減少しており、純資産合計には影響ありません。なお、当連結会計年度末の自己資本比率は49.4％となりました。 (2) 経営成績の状況当連結会計年度の業績は、売上高67,906百万円（前期比0.7％減）、営業利益14,371百万円（同26.5％増）、経常利益12,851百万円（同23.0％増）、親会社株主に帰属する当期純利益8,376百万円（同26.3％増）となりました。主力の資産価値創造事業において、高付加価値な物件販売が数多く実現し、前期比で大幅な増益を達成いたしました。 ① 各セグメントの状況（資産価値創造事業）当事業では、お客様ひとり一人の目的に応じて個々の不動産資産の潜在価値を追求します。自らオーナーとなり用途変更や大規模改修、新たなテナント誘致等を行い、お客様にとって意味のある不動産資産を創出し提供します。当社が最も重視すべきことは、社会、経済、環境の全てが共生し、継続的な発展につながる価値の本質を考え抜き、それを実現させることであると再定義し、当事業に取り組んでおります。当連結会計年度においては、博多駅前の新築オフィスビル、さいたま市の産婦人科新築ビル、神奈川県の高付加価値レジデンス用地、都内湾岸地区の高い潜在力を秘めた商業物流用地、渋谷区代々木の富裕層向け高級邸宅など、バラエティに富んだ多くの物件をお客様にお届けいたしました。さらに、第４四半期において、新宿靖国通りの商業施設、渋谷区神宮前の環境配慮型新築オフィスという２件の大型物件の販売を実現しました。この結果、当連結会計年度の当事業の売上高は61,419百万円（前期比0.8％減）、セグメント利益は16,653百万円（同28.5％増）となり、前期比で大幅な増益を達成いたしました。来期以降の売上につながる大型物件の仕入も順調に進捗しております。 （資産価値向上事業）当事業では、お客様に提供した不動産について、その価値を維持向上させるための、賃貸管理、建物管理業務等を行います。テナント入れ替わり等を機会に、将来に向けた物件価値の向上策を提案する等、お客様のご希望を細かくお伺いし、長期的な資産価値向上を目指します。当連結会計年度の当事業の売上高は、前年同期に保有していた物件がその後順調に販売され、当該物件の受取賃料が減少したこと等により、4,416百万円（前期比11.0％減）、セグメント利益は765百万円（同30.7％減）となりました。  （未来価値創造事業）当事業では主に、コミュニティホステル、超高齢化社会に必須の高度医療専門施設、多発する自然災害に備える非常用電源開発など、将来の社会課題に対応した事業を、自社事業として行っております。これらの事業運営を通して獲得した経験や知見は、将来の資産価値創造事業、資産価値向上事業における構想と提案に活かされます。当連結会計年度においては、新型コロナウイルス禍の影響が徐々に収束し、前期と比較して国内人流が回復したこともあり、宿泊事業は前期比で回復基調となり、目黒の「ｍｅｄｏｃｋ総合健診クリニック」は、医師・スタッフ等の健診体制の強化と各方面の事業会社・健康保険組合との連携により、受診者の数を増加させております。また、㈱レイパワーにおいてお客様に提供した非常用ガスエンジン発電機が、災害時の停電に際して有効に能力を発揮し、導入いただいたお客様から高い評価をいただいております。当連結会計年度の当事業の売上高は2,071百万円（前期比34.1％増）、セグメント損失は、第２四半期末に売却したゴルフ場事業の営業損失1,056百万円（2022年３月期の同事業営業損失437百万円）等もあり、2,302百万円（前年同期は2,059百万円のセグメント損失）と、前期比で増収基調にはあるものの減益となりました。 ② 経営上の目標の達成状況当社グループは、市況が変化しても価値創出にかかわるリスクを取り続けられる様に、自己資本比率40％以上、ROE15％～20％を目標とする経営指標としております。当連結会計年度における自己資本比率は49.4％（前期比0.7ポイント増加）、ROEは15.8％（前期比2.6ポイント増加）となりました。 ③ 新型コロナウイルス感染症の影響新型コロナウイルス感染拡大が収束しない場合、当社グループの事業領域全般にわたり、業績に大きな影響を及ぼすことが想定されます。事業セグメントごとに想定される影響については、「第２　事業の状況　３．事業等のリスク　(6) 感染症等によるリスク」に記載しております。 ④ 仕入及び販売の実績a．仕入実績当連結会計年度における仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前期比（％ △は減少）資産価値創造事業41,3181.7合計41,3181.7 b．販売実績当連結会計年度における売上高実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前期比（％）資産価値創造事業61,419△0.8資産価値向上事業4,416△11.0未来価値創造事業2,07134.1合計67,906△0.7(注)1．セグメント間の取引については相殺消去しております。2．主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合については、当社グループの相手先は、不特定の法人・個人であるため、主要な顧客別（相手先別）の記載を省略しております。  (3) キャッシュ・フローの状況① キャッシュ・フロー当連結会計年度末における現金及び現金同等物（以下「資金」といいます。）は、前連結会計年度末に比べて710百万円減少し、27,511百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの主な変動要因は、次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動による資金は、8,706百万円の増加となりました。主な増加要因は、資産価値創造事業における売上高61,419百万円に係る資金増加であり、主な減少要因は、資産価値創造事業における販売用不動産の仕入の支払額35,171百万円、仕掛販売用不動産の開発進展並びに販売用不動産の改修工事代金の支払額9,402百万円、法人税等の支払額5,872百万円、及び販売費及び一般管理費の支出に係る資金減少であります。 （投資活動によるキャッシュ・フロー）投資活動による資金は、193百万円の増加となりました。主な増加要因は、当社の連結子会社であった㈱アセット・ホールディングスの全株式及び同社に対して有する貸付債権等の譲渡による収入2,050百万円であり、主な減少要因は、有形固定資産の取得による支出599百万円、出資金の払込による支出573百万円、貸付けによる支出575百万円であります。 （財務活動によるキャッシュ・フロー）財務活動による資金は、9,666百万円の減少となりました。主な減少要因は、新規の資金調達と借入金の返済による差額での減少400百万円、自己株式の取得による支出7,824百万円、配当金の支払額1,352百万円であります。 （キャッシュ・フロー関連指標の推移）  2020年３月期2021年３月期2022年３月期2023年３月期 自己資本比率（％）53.644.748.649.4 時価ベースの自己資本比率（％）33.239.631.337.2 キャッシュ・フロー対有利子負債比率（％）8.9－2.84.9 インタレスト・カバレッジ・レシオ（倍）12.2－29.619.0 ② 資本の財源及び資金の流動性当社グループは、仕入に関わる資金調達においては、主に営業活動によるキャッシュ・フローで獲得した資金を使用しており、資産価値創造事業における仕入資金の一部については、想定される在庫期間よりも長期性の資金を銀行借入等により調達することで、流動性リスクの軽減を図っております。 (4) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたっては、当連結会計年度末時点における資産・負債及び当連結会計年度における収益・費用に影響を与える見積りを必要とします。これらの見積りについては、過去の実績や現在の状況に応じて合理的と考えられる方法により判断を行っておりますが、見積りには不確実性があるため、実際の結果はこれらの見積りと異なる場合があります。当社グループの連結財務諸表で採用している重要な会計方針については、「第５ 経理の状況 １ 連結財務諸表等（１）連結財務諸表 注記事項 (連結財務諸表作成のための基本となる重要な事項) 」に記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。
研究開発活動	６【研究開発活動】記載すべき重要な研究開発活動はありません。
設備投資等の概要	１【設備投資等の概要】特記すべき事項はありません。また、重要な設備の除却、売却等もありません。
主要な設備の状況	２【主要な設備の状況】当社グループにおける主要な設備は、以下のとおりであります。(1) 提出会社2023年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員（名）建物工具、器具及び備品その他合計本社（東京都千代田区）資産価値創造事業、資産価値向上事業、未来価値創造事業建物附属設備及び情報通信機器他1491029261110(注)1．帳簿価額のうち「その他」は車両運搬具であります。2．上記には、投資不動産の金額は含まれておりません。3．上記の他、主要な賃借設備として、以下のものがあります。事業所名（所在地）セグメントの名称設備の内容年間賃借料本社（東京都千代田区）資産価値創造事業、資産価値向上事業、未来価値創造事業事務所252百万円 (2) 国内子会社重要性が乏しいため、記載を省略しております。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式128,000,000計128,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月26日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式29,081,40029,081,400東京証券取引所スタンダード市場（注）計29,081,40029,081,400－－(注)単元株式数は100株であります。 
