項目	値
事業の内容	２【事業の内容】　当第１四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。また、主要な関係会社における異動もありません。   
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第１四半期連結累計期間において、新たな事業等のリスクの発生はありません。また、前連結会計年度の有価証券報告書に記載した事業等のリスクについての重要な変更ありません。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。 (1）経営成績の状況　当第１四半期連結累計期間における我が国経済は、新型コロナウイルスの５類感染症への移行により、外国人旅行者の増加に伴う好調なインバウンド需要などの経済活動の活性化を背景に、景気は緩やかな回復基調で推移しましたが、ウクライナ情勢の長期化によるエネルギー価格の高騰や、米国の金融引き締め策による円安の影響をうけ、先行きは不透明な状況にて推移しました。　オンライン語学学習市場におきましては、コロナ禍からの脱却が進み経済活動が正常化する中で、リカレント・リスキリング教育のニーズが高まってきていることから、依然としてグローバル研修の需要は高く、堅調な成長率を維持しております。　このような経済環境の中、当社グループの主力事業であるランゲージソリューション事業は、「ビジネス特化型オンライン英会話」の一層の認知拡大を目指すと共に、グローバルIT人材の採用・転職支援等を行うタレントソリューション事業との相互補完関係の強化を図り全社的な事業拡大を推進しております。 　以上の結果、売上高は817,380千円（前年同期比10.0％増）、営業利益は92,911千円（前年同期比38.7％増）、経常利益は83,952千円（前年同期比60.4％増）、親会社株主に帰属する四半期純利益は53,760千円（前年同期比75.7％増）となりました。 セグメントの経営成績は以下のとおりであります。 ① ランゲージソリューション事業　主にオンラインビジネス英会話「Bizmates」においてテクノロジーを活用したサービス品質の向上や機能拡充により、法人顧客を中心に事業拡大を行った結果、売上高は753,538千円（前年同期比3.9％増）、セグメント利益は235,345千円（前年同期比4.4％減）となりました。 ② タレントソリューション事業　昨今のIT人材不足を背景にIT・デジタル人材を採用する企業の動きは活発であり、また、当社においても社員の採用と育成体制の確立により事業拡大が加速した結果、売上高は63,841千円（前年同期比250.4％増）、セグメント損失は4,697千円（前年同期間はセグメント損失50,580千円）となりました。 (2）財政状態の状況（資産）　当第１四半期連結会計期間末における資産合計は2,137,033千円となり、前連結会計年度末に比べ81,786千円増加いたしました。これは主に現金及び預金やソフトウエアが増加したことによるものであります。（負債）　当第１四半期連結会計期間末における負債合計は567,547千円となり、前連結会計年度末に比べ17,921千円増加いたしました。これは主に未払金や契約負債の増加によるものであります。（純資産）　当第１四半期連結会計期間末における純資産合計は1,569,485千円となり、前連結会計年度末に比べ63,865千円増加いたしました。これは主に利益剰余金が増加したことによるものであります。 (3）経営方針・経営戦略等　当第１四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (4）事業上及び財務上の対処すべき課題　当第１四半期連結累計期間において、当社グループの事業上及び財務上の対処すべき課題に重要な変更及び新たに生じた課題はありません。 (5）研究開発活動　該当事項はありません。 
経営上の重要な契約等	３【経営上の重要な契約等】　当第１四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。  
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式6,000,000計6,000,000  
発行済株式、株式の総数等	②【発行済株式】種類第１四半期会計期間末現在発行数（株）（2024年３月31日）提出日現在発行数（株） （2024年５月15日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,581,5001,594,250　東京証券取引所　グロース市場完全議決権株式であり、株主としての権利内容に何ら制限のない、当社における標準となる株式であります。なお、単元株式数は100株であります。計1,581,5001,594,250－－（注）2024年４月１日から2024年５月15日までの間に、新株予約権の行使により、発行済株式数が12,750株増加しております。  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２【役員の状況】　該当事項はありません。   
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
