項目	値
事業の内容	２【事業の内容】　当第１四半期累計期間において、当社が営む事業の内容について、重要な変更はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第１四半期累計期間において、新たな事業等のリスクの発生、または、前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。なお、当社は、前第１四半期累計期間については四半期財務諸表を作成していないため、前年同四半期累計期間との比較分析は行っておりません。 (1）財政状態の状況（資産）　当第１四半期会計期間末における総資産は1,279,016千円となり、前事業年度末と比較して9,824千円減少いたしました。これは主に、売掛金が17,416千円、その他の流動資産が23,329千円増加した一方で、現金及び預金が48,045千円減少したことによるものであります。 （負債）　当第１四半期会計期間末における負債は462,246千円となり、前事業年度末と比較して25,871千円減少いたしました。これは主に、未払金が27,025千円増加した一方で、未払法人税等が33,620千円、その他の流動負債が18,066千円減少したことによるものであります。 （純資産）　当第１四半期会計期間末における純資産は816,769千円となり、前事業年度末と比較して16,047千円増加いたしました。これは主に、四半期純利益を16,031千円計上したことによるものであります。 (2）経営成績の状況　当社を取り巻くインターネット業界・インターネット広告市場においては、スマートフォンを中心としたモバイルインターネットの普及とＳＮＳ（ソーシャル・ネットワーキング・サービス）の拡大により、引き続き順調な成長が見込まれております。　このような状況のもと、当社は、2020年９月期を将来の大きな成長に向けた積極投資施策の実行年度と位置づけ、営業人員・開発人員ともに人材への積極投資を行うとともに、当社サービス「リビンマッチ」の認知度向上に向けて、引き続き積極的な広告出稿を展開しております。また、加盟企業の登録状況に応じた機動的な広告出稿を行い、広告配信エリアや問い合わせ獲得コストを勘案した営業展開を可能にするため、2019年11月１日付でマーケティング部門と営業部門を統合し、マーケティング効率の継続的な改善を推進しております。さらには、新ビジネスの積極的な推進を図るため、同じく2019年11月１日付で事業提携やＭ＆Ａを推進する専任部署として事業企画部を新設し、2019年11月15日には、不動産実務担当者向けe-ラーニングサービスの提供による新事業領域への拡大、2019年12月２日には、解体工事マッチングサービスを運営する株式会社クラッソーネとの業務提携を開始する等、重点施策を着実に実行してまいりました。　この結果、当第１四半期累計期間の経営成績は、営業収益464,274千円、営業利益22,003千円、経常利益23,189千円、四半期純利益16,031千円となりました。　なお、当社は、不動産プラットフォーム事業の単一セグメントであるため、セグメント別の記載は省略しております。 (3）経営方針・経営戦略等　当第１四半期累計期間において、当社が定めている経営方針・経営戦略等について重要な変更はありません。 (4）事業上及び財務上の対処すべき課題　当第１四半期累計期間において、当社が対処すべき課題について重要な変更はありません。 (5）研究開発活動　該当事項はありません。 
経営上の重要な契約等	３【経営上の重要な契約等】　当第１四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式4,000,000計4,000,000
発行済株式、株式の総数等	②【発行済株式】種類第１四半期会計期間末現在発行数（株）（2019年12月31日）提出日現在発行数（株）（2020年２月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,334,0001,334,000東京証券取引所（マザーズ）単元株式数100株計1,334,0001,334,000－－（注）　「提出日現在発行数」欄には、2020年２月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２【役員の状況】　該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
