項目	値
事業の内容	３【事業の内容】当社は、同業他社の低価格回転寿司店との差別化を図るために、より上質な商品とサービスをよりお得感のある価格帯にて提供するグルメ回転寿司業態として、「すし銚子丸」を中心ブランドとして直営店のみによる多店舗展開を行っております。具体的には、2014年に顧客の多様な寿司へのニーズに応えることで企業価値向上を図ることを目的として、江戸前寿司の味と技をグルメ回転寿司事業に継承させるべく、立ち寿司業態の「江戸前すし百萬石」ブランドを買収しております。これに加えて「すし銚子丸」の良さである本格江戸前寿司のスタイルを踏襲しつつ、今の時代に合ったシステムを導入した進化型姉妹ブランド店「すし銚子丸 雅」と、テイクアウト・デリバリーサービス等の中食需要に特化した姉妹ブランド店「すし銚子丸　テイクアウト専門店」を運営しております。なお、当社は寿司事業のみの単一セグメントとなっております。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 （１）会社の経営の基本方針当社は事業を継続的に発展させていくために、経営理念を全従業員に徹底することにより企業体質の一層の強化と、商品のレベルアップ、お客様への「おもてなし」の充実を図り、この理念を実現することを経営の基本方針としております。（経営理念）「人間の生命を支える最も基本的な飲食を通し、より多くのお客様に、よりおいしく・よりよいサービス・より速く、をもって私達の『真心』を提供し、お客様の『感謝と喜び』を頂くことを私達の使命と致します。」 （２）経営戦略等及び経営環境回転寿司業界においては、競合他社との差別化の流れの中で、グルメ回転寿司の業態と低価格回転寿司の業態の二極化が今後も続くものと考えております。グルメ回転寿司及び立ち寿司業態に属する当社は、同業態の競合他社との差別化を図るために、「より高価な食材を新鮮で食べ応え充分な状態で市場価格よりもずっとお得感のある価格帯で」提供することを目指しており、この実現のために産地の開拓、素材の吟味、商品開発など当社独自の商品力の向上に邁進し、さらに、立ち寿司により近い技術の向上に取り組んでいくことを経営戦略としております。 （３）優先的に対処すべき事業上及び財務上の課題新型コロナウイルス感染症の収束に伴い、イートイン需要が復活してきており、一方で、価格改定の効果も手伝って売上はコロナ前の水準まで順調に回復することが期待されます。反面で、利益面では、ウクライナ情勢の動向、原材料・エネルギー価格及び物流費の高騰、外食業界における恒常的な人手不足による人件費の上昇傾向等、先行き不透明な状況が続くことが予想されます。このような環境の下、当社は「コロナ前の業績回復への道筋」をテーマとし、次の３項目を重点課題に掲げ、取り組んでまいります。 ①　ＤＸ戦略コロナ禍を契機にお客様の生活習慣が変化し、外食に求めるサービスの多様化が進む中でコロナ収束に伴い、来店客数は未だ回復途上にあります。一方で、人手不足の状況が深刻化し、店舗ごとの技術者（すし職人）不足も顕在化してきており、従来型の成功モデル店による「店舗数拡大→売上高増」を追う手法は通用しなくなりつつあります。このような状況において、当社は、当事業年度において『フルオーダーシステム』（全品タッチパネルを使用した注文方法）を全店導入しました。これにより、お客様と商品に関する全ての注文データの収集と分析が可能となりました。並行して、当社を利用されるお客様に対して、イベント等のお知らせを直接ご案内するためのインフラ構築に向けた第１ステップとして『銚子丸ＬＩＮＥミニアプリ』による会員サービスを全店導入し、これによって、機械化・省力化の推進とＤＸ時代の新しい営業手法に対応するための基盤構築に着手しました。今後は、ＤＸ推進本部の主導の下で、店舗オペレーションのロボティクス等による機械化・省力化や決済方法のデジタル化を推進するとともに、フルオーダーシステム等から収集した各種のデータを統合し、有効活用するための基幹システムやその周辺システムの構築を進め、販売促進やサービスの高度化を目指してまいります。更に、銚子丸ＬＩＮＥミニアプリをブラッシュアップし、ダイレクトマーケティング力を向上することにより来店客数の増大を図ってまいります。 ②　人財戦略今後の労働市場では、景気回復と生産年齢人口の減少による、人手不足の深刻化が不可避となっています。これに対して、当社は、新たに人財戦略本部を立上げ、人を増やす「採用」、技術者を育てる「育成」、辞めない職場を作る「リテンション」の３つを重要テーマとし優秀な人財確保を推進してまいります。また、同本部の女性活躍推進担当を主体として、女性が働きやすい職場環境とキャリアアップ支援体制の整備、女性正社員の採用数の増加、及び女性店長・女性管理職の積極的な登用に努めてまいります。 ③　収益性を重視した店舗戦略コロナ下でのテイクアウト需要急増に応えるために展開したテイクアウト専門店は、コロナ収束に伴い、その歴史的使命が終了したことから、店舗採算の確保が見込めない店舗については順次閉店を進めてまいります。一方で、新店と改装につきましては、人件費をはじめ様々な経費の上昇に耐え得る収益性を確保するために、「店舗規模」「回転率」をより重視した新規出店と、席数増加・作業性・イメージアップ・省力化を重視した大規模改装を計画的に実施してまいります。また、「きれいな店舗」「効率的で働きやすい店舗設備」を実現するために既存店にも積極的に投資を振り向けてまいります。これにより、従業員が笑顔で働きながら『良質な外食体験』を提供することを可能とし、既存店が再成長できる環境を整備することで、来店客数の増大を図ってまいります。また、不採算店舗の退店及び好立地へのリロケーションを推進することで、利益体質の強化に努めてまいります。 以上のとおり、「設備」と並行して「ＤＸ推進」と「人財」への傾斜的な投資によりビジネスモデルの高度化を図ることで、業績回復を早期に実現し、更なる投資余力を生み出し、これを再投資することで売上増加と利益の拡大を循環させる「サスティナブル（継続可能）企業」の確立を目指してまいります。 （４）経営上の目標の達成状況を判断するための客観的な指標等当社は事業を継続的に発展させていくためには、安定した財務基盤を維持しつつ、売上高を着実に増加させ、適正な利益の確保を図っていくことが、必要であると考えております。そのために、売上高経常利益率、自己資本比率、ＲＯＥを重要な経営指標として位置付け、その向上に努めてまいります。 
事業等のリスク	３【事業等のリスク】当社の事業の状況及び経理の状況等に関する事項のうち、経営者が当社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると考えられる主な事項及びその他投資者の判断に重要な影響を及ぼすと考えられる事項は、以下のとおりです。当社は、これらのリスク発生の可能性を認識した上で、リスク発生の回避及び発生した場合の対応に努める方針ですが、当社への投資は、本項及び本書中の本項以外の記載内容も併せて、慎重に検討した上で判断される必要があると考えております。なお、以下の記載のうち将来に関する事項は、当事業年度末現在において当社が入手可能な情報及び合理的であると考えられる一定の前提に基づいて判断したものです。 （１）当社の事業に影響を与える外的要因について①　外食業界の動向及び競合他社との競争について当社の属する外食産業は、アフター・コロナを視野に入れた営業活動に転換する中で、ウィズ・コロナの生活で定着した消費者が求めるサービスの多様化に対応するため、業界各社の競争がより激しさを増しております。寿司業界においても、大手チェーン店の相次ぐ出店や異業種からの参入等による競争が激化しております。このような状況の中で当社は、経営理念に掲げる「私達の『真心』を提供し、お客様の『感謝と喜び』を頂くことを私達の使命と致します。」を徹底し、今後も競合他社との差別化に向けた諸施策を講じながら収益力の向上に努めてまいる所存であります。しかしながら、今後、外食市場の縮小や他の外食事業者や中食事業者を含めた競合他社との競争が更に激化した場合に、当社の業績に影響を及ぼす可能性があります。 ②　食材について当社は寿司事業のみの単一事業を営んでいるため、水産物や米等、原材料となる食材に関して市場価格変動に伴う当社仕入価格の変動や市場流通量の大幅な減少にともなう定番品目の欠品等が発生した場合、当社の業績に影響を及ぼす可能性があります。特に「まぐろ」については、全世界的に漁獲高が減少傾向にあり、市場価格が継続的に上昇する事態も想定されるものと考えております。当社では「まぐろ」の仕入に関して、固定価格での長期契約の締結や仕入経路の多様化等によって、仕入価格上昇や欠品が発生するリスクの低減を図る方針でありますが、こうした施策が必ずしも当社の期待どおりの効果を生む保証はありません。また、近年、地球温暖化の影響と思われるアニサキス等、寄生虫の食中毒の発生が増加傾向にあります。当社は品質管理について、常に厳格かつ万全な管理に努めておりますが、当社が取り扱う食材のうち、特にこれら水産物の安全性に係る問題が発生した場合、当社の業績に影響を及ぼす可能性があります。 ③　人件費・光熱費等についてコロナ収束に伴う景気の回復により、労働市場が逼迫しており、優秀な人材確保の為の賃金上昇圧力が高まっております。また、ロシアのウクライナ侵攻の結末が見えない中で、世界的なエネルギー危機を背景とする燃料価格高騰で電気料が大幅値上げされており、円安による物価上昇も顕在化しております。今後、人件費や光熱費等の諸経費が急激に上昇した場合、当社の業績に影響を及ぼす可能性があります。 ④　自然災害・事故等について地震や台風等の自然災害や火災・事故などにより、店舗の営業に支障が生じたり従業員が被害を受ける可能性があります。これに伴う売上高の減少、営業拠点の修復又は代替のための費用発生等が、当社の業績に影響を及ぼす可能性があります。 ⑤　新型コロナウイルス感染症の影響について新型コロナウイルス感染症は、収束に向かっているものの、再拡大の可能性を残しております。感染症の位置づけが５類感染症になったことから、これまでの営業自粛や営業時間短縮等の要請は無くなりましたが、感染が拡大し、従業員内でクラスターが発生した場合には、店舗の営業継続が難しくなり、当社の業績に影響を及ぼす可能性があります。 ⑥　その他の外的要因について当社は寿司事業のみの単一事業を営んでいるため、寿司に関する消費者の嗜好の変化が当社の業績に影響を及ぼす可能性があります。 （２）出店について①　出店戦略について当社は、2023年５月15日現在、千葉県内に39店舗、東京都内に38店舗、埼玉県内に12店舗、神奈川県内に４店舗の計93店舗（「すし銚子丸」「すし銚子丸 雅」「すし銚子丸テイクアウト専門店」及び「江戸前すし百萬石」業態、すべて直営）を展開しております。今後におきましても、これらの業態について１都３県の地域のロードサイドを中心に、ドミナント方式による出店を推進してまいります。加えて、特に商業施設内・ビルイン・駅中・駅前等の繁華街立地をメインとした都心部への出店について積極的に検討していく方針であります。当社は、出店にあたって、周辺人口、近隣道路環境、敷地状況、競合店状況、及び契約条件等の諸条件を総合的に検討した上で、出店候補地の選定を行っております。予め当社の希望する条件で絞り込んだ出店候補地に対して、物件所有者との交渉を行っており、当該交渉期間は長期化する場合があります。また、当社の出店条件に合致した物件がなく計画通りの出店ができない場合や、出店後において立地環境等に多大な変化が生じた場合には、当社の業績に影響を及ぼす可能性があります。 ②　敷金・保証金等について当社は、出店に際して、敷金・保証金等を差し入れた上で土地、建物を賃借しており、賃借物件の地主・家主の経済的破綻等により敷金・保証金等の回収が不能となった場合や、当社の都合による賃貸借契約の中途解約により契約条件に従って敷金・保証金等を放棄せざるを得なくなった場合等には、当社の業績に影響を及ぼす可能性があります。 （３）事業体制について①　人財確保及び育成について当社は店舗数増加等による業容と組織の拡大において、これを担う人財の量的・質的な確保及び育成が重要な課題であると考えております。会社財産としての「優秀な人財」の安定確保と早期戦力化及び定着率向上のためには、働き方改革の推進による労働環境の改善と給与体系の見直しによる人件費の増加が今後の飛躍に向けた事業基盤構築のために不可欠な負担であるとの認識のもとで、人財の確保・育成を推進しております。しかしながら、今後、労働法令の改正や労働市場の逼迫によって当社の想定を上回る人件費の増加があった場合や、新規出店を担う人財確保及び育成ができない場合には当社の業績に影響を及ぼす可能性があります。 ②　鮮魚の配送について当社では、水産物卸売市場の休業日を除き、早朝に水産物卸売市場で仕入れた鮮魚を、当日中に配送し、店舗で加工して提供するための仕入及び物流体制を構築しております。このような体制を構築していることが他社の回転寿司店舗との差別化要因の一つであると考えており、今後こうした体制を維持継続できなくなった場合、当社の業績に影響を及ぼす可能性があります。また、これらの体制を維持するためには、水産物卸売市場から開店前に仕入品を店舗に配送できることが前提となるため、出店用地の選定に制約が生じる場合があります。 （４）法的規制等について①　法的規制について当社の事業に関連する法的規制としては、「食品衛生法」「消防法」及び「食品循環資源の再生利用等の促進に関する法律」（いわゆる食品リサイクル法）等があります。このうち食品衛生法においては、飲食店を経営するにあたり厚生労働省令が定めるところの都道府県知事の許可を受けなければならない旨が規定されています。今後、これらの法的規制が強化された場合、それに対応するための新たな費用の発生等により、当社の業績に影響を及ぼす可能性があります。 ②　衛生管理について当社では、衛生管理を重要な経営管理項目として位置づけており、衛生管理室が、各店舗の衛生評価・教育並びに外部の専門業者との連携による食材・調理器具の検体採取や従業員の検便検査等を定期的に実施しております。さらに、その実施結果に基づいて各店舗に対する衛生管理指導を行うなど衛生管理体制を整備しております。また、食品衛生法の改正により2020年６月からＨＡＣＣＰに沿った衛生管理が制度化されましたが、これを契機として当社はより安全性の高い衛生管理体制の構築を進めております。当社は、今後とも一層の衛生面の管理を強化していく方針でありますが、外食産業の中でも生鮮食材を取り扱う業態として食中毒事件等が発生した場合には、企業としての存続そのものに重大な影響を及ぼす可能性があります。また同業他社で食中毒事件等が発生した場合には、消費者による寿司業界全体に対する不安感を与えてしまうことから、当社の業績に影響を及ぼす可能性があります。 ③　食品循環資源の再生利用等の促進に関する法律（食品リサイクル法）について2001年５月に施行された「食品循環資源の再生利用等の促進に関する法律」（食品リサイクル法）により、年間100トン以上の食品廃棄物を排出する外食事業者（食品関連事業者）は、食品廃棄物の発生量の抑制、減量及び再生利用を通じて2024年度末までの食品廃棄物の再利用等の実施率は業種全体で50％を達成するよう目標が設定されております。当社におきましては、排出量の把握とその抑制策、再生利用策、及び減量策等の具体的な対応策を実施しておりますが、今後同法に関して追加的な対応が必要となった場合、当社の業績に影響を及ぼす可能性があります。 ④　短時間労働者の雇用について当社では従業員に占める短時間労働者の比率が高いため、今後、労働法令の改正等、あるいは厚生年金保険等、パート・アルバイト社員の処遇に関連した法改正が行われた場合には、人件費負担の増加により、当社の業績に影響を及ぼす可能性があります。 （５）個人情報の管理について当社は、顧客からのアンケート情報等を収集し、顧客満足度の把握及びサービス向上に努めております。個人情報の管理に関しては万全を期しておりますが、何らかの理由で個人情報が漏洩した場合には、損害賠償請求の発生や社会的信用の低下等により、当社の業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要①　財政状態及び経営成績の概要当事業年度における我が国の経済は、新型コロナウイルス感染症の第８波の流行がピークアウトし収束に向かう中で、景気の持ち直しの兆しが見られました。一方でロシアのウクライナ侵攻継続、世界的な金融引き締めに伴う景気下振れリスクの高まり、及び原材料・エネルギー価格の上昇等の影響により、引き続き先行き不透明な状況が続きました。外食業界におきましても、行動制限の緩和に伴いイートイン客数が回復基調を見せる等、コロナ前の営業活動に急速に回復しました。一方で、業界全体がアフター・コロナを視野に入れた営業活動に転換する中で、ウィズ・コロナの生活で定着した消費者が求めるサービスの多様化に対応するための競争が一層激化しました。また、原材料・エネルギー価格及び物流費の上昇を背景に、業界全体で価格改定の動きが顕著となっており、更なる物価上昇の懸念など消費者の先行きへの不安から、収益面では依然として厳しい環境が続きました。このような状況において、当社は、2022年６月からスポンサーとなった、ｂａｙＦＭラジオの生番組「シン・ラジオ」金曜日の「ちょうし！マル！ＤＯでＳＨＯＷ」コーナーを媒体として、ＣＭの他、人気パーソナリティと社員の掛け合いを通してリスナーに対して商品の魅力訴求に努めました。さらに、2022年11月には前年に引き続き、創業祭特別企画として、サンリオ人気キャラクター『ポムポムプリン』とのコラボレーション企画を展開しました。また、同月、当社を利用されるお客様に対して、イベント等のお知らせを直接ご案内するためのインフラ構築に向けた第１ステップとして『銚子丸ＬＩＮＥミニアプリ』による会員サービスを開始（2023年３月末に全店導入済）し、ＤＸ時代の新しい営業手法に対応するための基盤構築に着手しました。店舗開発につきましては、2022年６月に当社としては山手線内第１号店となる「すし銚子丸小石川店」（東京都文京区）を新規に出店した一方で、「すし銚子丸草加店」（埼玉県草加市）及び「すし銚子丸宮野木店」（千葉市花見川区）は、機械化・省力化による収益性の向上を目的として、それぞれ2022年9月並びに同10月に閉店し、2022年12月に「すし銚子丸宮野木店」（千葉市花見川区）、「すし銚子丸草加花栗店」（埼玉県草加市）として、近隣の好立地へ新築移転オープンしました。この結果、当事業年度末の店舗数は93店舗となっております。また、廃棄ロスの削減、安心・安全且つ「鮮度と作り立てにこだわった」商品の提供、及び店舗オペレーションの効率化により人的余力を捻出し、これを更なる接客・サービスの付加価値の増大に充当すること等を目的として、当事業年度末までに、『フルオーダーシステム』（全品タッチパネルを使用した注文方法）の全店導入を達成しました。以上の結果、当事業年度の売上高は193億10百万円（前期比13.4％増）となりました。利益面につきましては、原材料価格・物流費の上昇、水道光熱費の高騰、積極的な大規模改装や老朽設備の計画的な改修に伴う修繕費・消耗品の増加、ＤＸ推進に伴う外注費等の経費の増加に加えて、トルコ・シリア大地震に対する災害義援金５百万円、及びウクライナ難民緊急支援10百万円を寄付しましたが、売上高の順調な回復により経費の増加がカバーされたことにより、営業利益は６億69百万円（同194.1％増）となりました。また、受取協力金（新型コロナウイルス感染拡大防止に伴う各自治体からの協力金）１億29百万円（前期比13億円減少）を営業外収益として計上したこと等により、経常利益は７億94百万円（同52.7％減）となりました。なお、採算が悪化した店舗に係る減損損失10百万円を計上したこと等により、当期純利益は５億58百万円（同47.2％減）となりました。 ②　キャッシュ・フローの状況当事業年度末における現金及び現金同等物の残高は、前事業年度末に比べ６億７百万円減少し、57億73百万円（9.5％減）となりました。当事業年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動におけるキャッシュ・フロー）　営業活動の結果獲得した資金は、４億30百万円（前期比68.9％減）となりました。これは、税引前当期純利益７億69百万円、減価償却費３億82百万円による資金の獲得、及び法人税等の支払額７億57百万円による資金の使用によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は、10億23百万円（前期比59.6％増）となりました。これは主に、有形固定資産の取得による支出９億23百万円によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は、14百万円（前事業年度は29億71百万円の使用）となりました。これは配当金の支払額82百万円による資金の使用によるものであります。 ③　生産、受注及び販売の実績ａ．生産実績当社は一般顧客（最終消費者）へ直接販売する飲食業を行っておりますので、生産実績は記載しておりません。 ｂ．受注実績当社は一般顧客（最終消費者）へ直接販売する飲食業を行っておりますので、受注実績は記載しておりません。 ｃ．販売実績当事業年度の販売実績をセグメントごとに示すと次のとおりであります。セグメントの名称当事業年度（自　2022年５月16日至　2023年５月15日）前年同期比（％）寿司事業（千円）19,310,283113.4 （２）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであり、不確実性を内在しているため、実際の結果と異なる可能性があります。 ①　当事業年度の経営成績等の状況に関する認識及び分析・検討内容ａ．財政状態の分析（資産）当事業年度末における資産は４億25百万円増加し、114億２百万円（前期比3.9％増）となりました。主な要因は次のとおりであります。流動資産は２億94百万円減少し、76億70百万円（同3.7％減）となりました。主な内訳は、現金及び預金の減少６億７百万円であります。固定資産は７億19百万円増加し、37億32百万円（同23.9％増）となりました。これは主に、建物（純額）の増加４億13百万円、工具、器具及び備品（純額）の増加１億74百万円及び建設仮勘定の増加63百万円によるものであります。(負債）当事業年度末における負債は59百万円減少し、30億35百万円（同1.9％減）となりました。主な要因は次のとおりであります。流動負債は61百万円減少し、25億62百万円（同2.4％減）となりました。主な内訳は、未払金の増加３億47百万円及び未払法人税等の減少５億21百万円によるものであります。固定負債は２百万円増加し、４億72百万円（同0.5％増）となりました。これは主に、資産除去債務の増加２百万円によるものであります。(純資産）当事業年度末における純資産は４億84百万円増加し、83億67百万円（同6.1％増）となりました。主な内訳は、繰越利益剰余金の増加４億75百万円であります。 ｂ．経営成績の分析について当事業年度は１店舗の新規出店と２店舗の新築移転を行い、これにより期末時点の店舗数は93店舗となりました。売上高につきましては、前事業年度と比較して22億76百万円増の193億10百万円(前期比13.4％増）となりました。これは新型コロナウイルス感染症の流行が収束に向かう中で、行動制限の緩和に伴いイートイン客数が回復基調を見せる等、コロナ前の営業活動に急速に回復してきたこと、また価格改定の効果によるものであります。売上原価は前事業年度と比較して11億９百万円増の81億76百万円（前期比15.7％増）で、原価率は42.3％と前事業年度（41.5％）比0.8％増となりました。これは、輸入食材の高騰や食用油・業務用小麦粉等の副食材の価格が上昇した結果であります。販売費及び一般管理費は前事業年度と比較して７億25百万円増の104億64百万円（前期比7.5％増）となりました。これは給料及び手当が前期比２億16百万円、外注費が１億28百万円増加したことが主な要因であります。以上により営業利益は前事業年度と比較して４億41百万円増の６億69百万円（前期比194.1％増）、売上高営業利益率は3.5％(前事業年度は1.3％）となりました。経常利益は前事業年度と比較して８億84百万円減の７億94百万円（前期比52.7％減）、売上高経常利益率は4.1％（前事業年度は9.9％）となりました。当期純利益につきましては、不採算店舗の減損損失10百万円（前期比19百万円減）を計上した結果、前事業年度と比較して４億98百万円減の５億58百万円の利益（前期比47.2％減）、売上高当期純利益率は2.9％（前事業年度は6.2％）となりました。 （３）キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報①　キャッシュ・フローの状況について当事業年度におけるキャッシュ・フローの概況については、「第２　事業の状況　４　[経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析]　（１）経営成績等の状況の概要　②キャッシュ・フローの状況」をご参照ください。 ②　資本の財源及び資金の流動性についての分析当事業年度は新規出店及び店舗改装の設備資金は、原則として自己資金及び営業活動によるキャッシュ・フローで賄っており借入金による資金調達は行っておりません。運転資金としては納税資金を金融機関からの借入金で調達をしております。当事業年度末のリース債務を含む有利子負債残高は１億92百万円（前事業年度末残高は１億24百万円）となっております。 （４）重要な会計上の見積り及び当該見積りに用いた仮定当社の財務諸表は、わが国において一般に公正妥当と認められている企業会計の基準に基づき作成されております。また、この財務諸表の作成に当たりまして、将来事象の結果に依存するため確定できない金額について、仮定の適切性、情報の適切性及び金額の妥当性に留意しながら会計上の見積りを行っておりますが、実際の結果は、見積りと異なる場合があります。なお、新型コロナウイルス感染症の収束に伴い、イートイン需要が復活してきており、一方で、価格改定の効果も手伝って、売上はコロナ禍前の水準まで順調に回復するものと仮定し、固定資産の減損及び繰延税金資産の回収可能性に関する会計上の見積りを行っております。財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。①　固定資産の減損損失　固定資産の減損損失につきましては、「第５ 経理の状況　１ 財務諸表等（１）財務諸表　注記事項（重要な会計上の見積り）」をご覧ください。②　繰延税金資産の回収可能性　当社は、将来の利益計画に基づいた課税所得の見積りを行い、将来減算一時差異等に対して繰延税金資産を計上しております。繰延税金資産の回収可能性は決算時点で入手可能な情報や資料に基づき合理的に判断しておりますが、消費の動向や事業環境の変動等により、利益計画及び課税所得の見直しが必要となった場合、当社の翌事業年度以降の財務諸表において繰延税金資産の金額に重要な影響が及ぶ可能性があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　特記事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当事業年度におきましては、寿司事業セグメントにおいて１店舗の新規出店と２店舗の新築移転、13店舗の改装を行いました。その内装設備等として総額776百万円の設備投資を実施いたしました。 
主要な設備の状況	２【主要な設備の状況】　当社は2023年５月15日現在、千葉地区に39店舗、東京地区に38店舗、埼玉地区に12店舗、神奈川地区に４店舗を運営しております。　2023年５月15日現在における各事業所の設備、投下資本並びに従業員の配置状況は、次のとおりであります。 （１）事業所別設備の状況区分 セグメント店舗数(店)土地建物（千円）構築物（千円）工具、器具及び備品（千円）その他（千円）計（千円）従業員数(人)の名称所有面積（㎡）帳簿価額（千円）借用面積（㎡）店舗           千葉県寿司事業39－－33,733.10369,6466,105233,460－609,246187(400)東京都寿司事業38－－23,429.25557,97012,447279,435－849,854147(392)埼玉県寿司事業12－－14,799.02158,2685,47081,245－244,98450(120)神奈川県寿司事業4－－4,238.47143,8421,33075,025－220,19820(46)　小計 93－－76,199.841,229,76225,354669,167－1,924,283404(958)本社           千葉県－ 1,147.0071,907－81,1966,11512,9692,399174,58964(4)（注）１．現在休止中の主要な設備はありません。２．「その他」は車両運搬具及びリース資産であります。３．従業員数の（　）は、臨時雇用者の年間の平均人員（１日８時間換算）を外書しております。４．土地及び建物の一部を賃借しております。年間賃借料は1,518,078千円であります。 （２）店舗の設備状況2023年５月15日現在における店舗（93店）の設備状況は次のとおりであります。所在地店舗名開店年月客席数（席）千葉県　（39店舗）すし銚子丸 浦安店1987年４月74すし銚子丸 横芝店1994年11月50すし銚子丸 薬円台店1996年５月56すし銚子丸 八街店1997年10月60すし銚子丸 市川店1998年10月66すし銚子丸 高洲店1999年２月92すし銚子丸 東寺山店1999年７月82すし銚子丸 桜木店1999年12月68すし銚子丸 西船橋店2000年４月83すし銚子丸 大和田店2001年７月77すし銚子丸 柏店2001年11月68すし銚子丸 北習志野店2002年３月92すし銚子丸 蘇我店2002年５月62すし銚子丸 千葉駅前店2002年６月80すし銚子丸 八柱店2003年２月80すし銚子丸 鎌ヶ谷店2004年２月75すし銚子丸 成田店2005年７月78すし銚子丸 志津店2005年10月76   所在地店舗名開店年月客席数（席）千葉県　（39店舗）すし銚子丸 新松戸店2007年５月68すし銚子丸 南柏店2008年３月79すし銚子丸 行徳店2008年５月62すし銚子丸 東金店2009年４月69すし銚子丸 佐倉店2009年11月88すし銚子丸 市原店2010年４月78すし銚子丸 茂原店2010年５月78すし銚子丸 木更津店2011年１月75すし銚子丸 南船橋店2011年８月78すし銚子丸 富里店2011年９月70すし銚子丸 酒々井プレミアム・アウトレット店2013年４月60すし銚子丸 千葉ニュータウン店2013年10月78江戸前すし百萬石 幸町店2014年12月153すし銚子丸 松戸岩瀬店2015年８月66すし銚子丸 大網白里店2018年３月86すし銚子丸 雅 イオンスタイル幕張ベイパーク店2019年４月71すし銚子丸 雅 習志野店2019年７月104すし銚子丸 雅 テラスモール松戸店2019年10月78すし銚子丸 テイクアウト専門店 ペリエ海浜幕張店2021年12月－すし銚子丸 コトエ流山おおたかの森店2022年４月71すし銚子丸 宮野木店2022年12月80東京都（38店舗）すし銚子丸 みずえ店2001年10月90すし銚子丸 南小岩店2001年12月88すし銚子丸 竹の塚店2002年７月79すし銚子丸 立石店2002年９月78すし銚子丸 赤羽店2002年10月77すし銚子丸 西新井店2003年12月76すし銚子丸 宇喜田店2004年１月78すし銚子丸 保木間店2004年６月79すし銚子丸 光が丘店2004年８月78すし銚子丸 豊玉南店2004年９月90すし銚子丸 高島平店2004年10月81すし銚子丸 大泉インター店2004年12月77すし銚子丸 亀戸店2005年３月78すし銚子丸 綾瀬店2005年４月76すし銚子丸 板橋東新町店2005年４月78すし銚子丸 南大泉店2005年９月79すし銚子丸 花小金井店2006年７月70すし銚子丸 三鷹店2008年５月60すし銚子丸 町田店2008年６月81すし銚子丸 多摩ニュータウン店2008年８月61すし銚子丸 立川店2008年９月66すし銚子丸 八王子店2010年７月96すし銚子丸 大井店2010年12月81すし銚子丸 調布店2011年４月86すし銚子丸 経堂店2011年12月70すし銚子丸 日野店2014年１月72すし銚子丸 武蔵小金井店2014年７月74すし銚子丸 三鷹新川2015年４月67すし銚子丸 杉並宮前店2015年６月70すし銚子丸 東大和店2016年３月76すし銚子丸 南千住店2016年４月77すし銚子丸 木場店2016年９月78  所在地店舗名開店年月客席数（席）東京都（38店舗）すし銚子丸 狛江店2016年11月72すし銚子丸 雅 アリオ亀有店2019年４月85すし銚子丸 テイクアウト専門店 初台店2020年８月－すし銚子丸 テイクアウト専門店 荻窪店2021年３月－すし銚子丸 テイクアウト専門店 落合店2021年８月－すし銚子丸 小石川店2022年６月97埼玉県（12店舗）すし銚子丸 南越谷店2005年３月78すし銚子丸 ひばりが丘店2006年１月75すし銚子丸 浦和木崎店2006年３月75すし銚子丸 北浦和店2006年10月75すし銚子丸 南浦和店2008年７月79すし銚子丸 上尾店2009年７月96すし銚子丸 川口店2009年11月70すし銚子丸 所沢店2009年12月76すし銚子丸 川越店2012年２月78すし銚子丸 見沼店2017年３月74すし銚子丸 春日部ふじ通り店2022年４月58すし銚子丸 草加花栗店2022年12月105神奈川県（４店舗）すし銚子丸 横浜都筑店2008年９月101すし銚子丸 日吉店2008年10月92すし銚子丸 川崎中原店2013年12月96すし銚子丸 武蔵小杉店2015年７月49  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式54,000,000計54,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年５月15日）提出日現在発行数（株）（2023年８月７日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式14,518,00014,518,000東京証券取引所スタンダード市場単元株式数100株計14,518,00014,518,000――
