項目	値
事業の内容	 ３ 【事業の内容】当社グループ(当社及び当社の関係会社)は、ＯＣＨIホールディングス㈱(当社)及び連結子会社24社により構成されております。主たる事業として、建材事業を営んでいるほか、環境アメニティ事業、加工事業、エンジニアリング事業及びその他の事業を展開しております。　当社グループの主な事業内容、当該事業に係る位置付け及びセグメントとの関連は、以下のとおりであります。 ※当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。 (1) 建材事業主に国内の建材メーカー、代理店、商社より仕入れた住宅関連資材等を国内の建材・材木販売店、ハウスメーカー、ゼネコン、工務店、ホームセンター等に販売しており、当社グループの業績の大半を占めているコア事業であります。(2) 環境アメニティ事業業務用や家庭用の空調機器、暖房機器をはじめとした快適環境を創造する商品を、主に国内のメーカー、代理店等から仕入れ、販売する事業であります。(3) 加工事業主に国内のメーカー、代理店、商社より建材等を仕入れ、木造住宅を中心とした構造躯体の加工組立販売を行ない、他社との差別化を図る事業として取り組んでおります。(4) エンジニアリング事業商業施設等の建設、公共事業の土木工事、マンションやオフィスビルの内装工事等の建設・工事、土木構造物の診断・調査を行なう事業であります。なお、エンジニアリング事業を構成するグループ会社が行なう高齢者専用賃貸住宅等のサービスを提供する介護事業を含みます。(5) その他産業資材の販売を行なっております。  企業グループの状況について事業系統図を示すと次のとおりであります。 2023年３月31日現在
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。　(1) 経営方針当社グループは、持続的に成長し企業価値の向上を図るため、「住生活に関するビジネスを基軸として、生活文化の向上と地球環境の保全に貢献します。」との経営理念のもと、住生活に関するビジネスを充実させるとともに、事業ポートフォリオを拡大することで、「安全安心でサステナブルな(持続可能な)社会を創造する」というパーパスの実現を目指しております。 (2) 経営環境わが国経済は、経済活動の正常化を背景に、コロナ禍で抑制されていた需要が回復し、個人消費は持ち直すことが予想されます。しかしながら、ウクライナ情勢の長期化、エネルギーや原材料の価格高騰、世界経済の減速懸念等、景気の先行きは不透明な状況となっております。また、住宅関連業界におきましては、高騰していた木材価格に下落の動きが見られるものの、物価上昇や光熱費の高騰に伴う消費者マインドの低下、住宅ローン金利の上昇懸念等により、当社グループの主なターゲットである持家・分譲戸建住宅の着工戸数につきましては、若干の減少を見込んでおります。 (3) 優先的に対処すべき事業上及び財務上の課題グループといたしましては、2027年３月期を最終年度とする５か年の中期経営計画において、次の３項目を基本方針とし、同方針に基づく各種施策を推進することにより、持続的な成長及び企業価値の向上を図ってまいります。・持続的成長に向けた事業ポートフォリオの変革・成長分野に注力した営業展開・安定成長を支える経営基盤の確立 ＜持続的成長に向けた事業ポートフォリオの変革＞住宅需要の変化に影響を受けにくい企業体質を確立するため、Ｍ＆Ａを活用し、建材事業・加工事業以外の事業の売上構成比率を高めてまいります。特に、建設・工事を行なうエンジニアリング事業のＭ＆Ａを積極的に推進し、事業規模の拡大に努めてまいります。 ＜成長分野に注力した営業展開＞脱炭素社会の実現等、今後の事業環境の変化を見据え、以下の取り組みを強化してまいります。①　建材事業　　・脱炭素関連商材の拡販　　・リフォーム・リノベーション需要の取り込み　　・非住宅市場の開拓②　加工事業　　・非住宅市場の開拓　　・工事機能の強化③　環境アメニティ事業　　・施工体制の強化　　・ＥＣ市場の開拓 ④　エンジニアリング事業　　・更なるＭ＆Ａの推進による工事ネットワークの構築　　・建材事業と連携した土木関連商材の取扱い⑤　その他事業　　・自動車のＥＶ化を見据えた売上構成の転換　　・国内製産業資材の拡販 ＜安定成長を支える経営基盤の確立＞ＤＸ推進、サステナビリティについての取り組み強化、人材の育成・確保、コーポレートガバナンスの強化等により、安定成長を支える経営基盤の確立を図ってまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、当社グループでは、事業等のリスクを、将来の経営成績等に与える影響の程度や発生の蓋然性等に応じて、「特に重要なリスク」「重要なリスク」に分類しております。文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 特に重要なリスク①　住宅市場の動向当社グループは、建材事業及び加工事業において住宅関連資材の販売を行なっており、その販売は新設住宅着工戸数の変動等の住宅市場の動向に左右されます。景気低迷、税制及び住宅関連政策の変更、木材等の資材の供給不足・価格高騰等で住宅関連資材の需要が減少した場合には、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。当社グループにおきましては、住宅関連資材の需要減少の影響を軽減するために、脱炭素関連商材の拡販、リフォーム・リノベーション需要の取り込み、非住宅市場の開拓等、成長分野に注力した営業展開を行なっております。また、住宅需要の変化に影響を受けにくい企業体質とするために、建材事業、加工事業以外の事業、特に、建設・工事を行なうエンジニアリング事業の規模拡大に努めております。 ②　取引先に対する信用リスク当社グループは、取引先に対して売上債権等について信用供与を行なっておりますが、取引先には建材・材木販売店や工務店等の中小企業が多く含まれております。特に景気後退期には、当社グループの取引先が売上不振、不良債権の発生、取引金融機関の対応変化等により支払不能に陥り、当社グループの債権が貸倒れとなる懸念が高まります。債権の貸倒れによる損失に備えるため、一定の見積りに基づいて貸倒引当金を計上しておりますが、実際の債権の貸倒れがこれを超過した場合には、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。当社グループにおきましては、持株会社である当社がグループ各社の与信管理を一元的に行なうなど、管理を徹底しております。 ③　企業買収等に関するリスク当社グループは、Ｍ＆Ａによる事業ポートフォリオの拡大を経営戦略の一つとしております。Ｍ＆Ａを実施する際には、対象企業の財務内容、法的な問題点等についてデューデリジェンスを行なうことや、投資額、投資効果等を慎重に検討すること等により、事前にリスクを回避するように努めております。しかしながら、その後の市況の変化や不測の事態により、当初予定していた効果を得ることができず、買収した企業の価値が大幅に低下する状況が生じた場合には、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。 ④　自然災害、感染症等に関するリスク地震や風水害等の自然災害により当社グループの事務所、工場等が被災した場合や、感染症の大規模な流行が発生した場合には、当社グループの事業活動に支障を来たす可能性があります。また、建材メーカー等の工場に自然災害による被災や感染症による操業停止が発生した場合には、仕入商品の品不足または仕入価格の高騰等により、当社グループの事業活動に支障を来たす可能性があります。さらに、サプライチェーンが寸断した場合には、復旧まで商品を供給できない可能性があります。事業継続計画（ＢＣＰ）の策定等の対策は講じておりますが、これによって自然災害や感染症流行による被害を完全には回避できず、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。  ⑤　情報システムに関するリスク当社グループは、販売管理システム、会計システム、人事管理システム等の情報システムや通信ネットワークを使用しております。当社グループといたしましては、システムトラブルの発生を防ぐため、セキュリティの強化、データセンターへのサーバーの設置、クラウドサービスの利用等の対策を行なっております。しかしながら、ソフトウエアや機器の欠陥、コンピューターウイルスの感染、不正アクセス、自然災害等によって、情報システムの停止、情報の消失、漏洩、改ざん等の事態が発生した場合には、商品・サービス提供の中断、業務処理の遅延や混乱を来たし、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。なお、当社グループにおきましては、業務の効率化に向けて、建材事業に共通した新しい販売管理システムの導入を2020年４月から開始しております。同システムは販売管理に加え、仕入及び原価管理、在庫管理、債権債務管理までの幅広い業務を対象とする基幹システムであります。旧システムから新システムへの移行を一斉ではなく段階的に行なうことで、新システムに不具合等が発生した場合の事業活動への影響を軽減することとしております。前連結会計年度までに越智産業㈱、㈱ソーケン及び坂口建材㈱に導入しており、当連結会計年度には、㈱トーソー及び㈱丸滝に導入しております。今後、建材事業の他のグループ会社に順次、導入してまいります。 ⑥　人材の確保及び育成当社グループの事業には、専門的な知識、様々な実務経験、建設に関する資格等を有する人材が不可欠であります。当社グループといたしましては、優秀な新卒者の採用及び育成や即戦力の中途採用に注力しており、併せて、女性活躍推進を含む多様な人材の登用、次世代経営人材の育成等を推進しております。しかしながら、採用環境の変化等により必要な人材の採用及び育成が十分にできない場合や、重要な役割を果たしている人材が多数流出した場合には、事業活動に支障を来たし、当社グループの経営成績等の状況に特に重要な影響を及ぼす可能性があります。 (2) 重要なリスク①　他社との競合当社グループは、建材、環境アメニティ、加工、エンジニアリング、その他の５つの事業を行なっておりますが、それぞれの事業において競合会社が存在しております。当社グループといたしましては、顧客のニーズに合った、また、環境の変化に対応した商品・サービスを提供することにより、他社との競合に耐えうる事業基盤の構築に努めております。しかしながら、異業種からの新規参入による競合激化や、競合会社によるМ＆Ａ、資本提携等を通じた寡占化が発生した場合には、当社グループが顧客を失う、もしくは顧客の維持・確保のため販売価格の引下げを余儀なくされ、当社グループの経営成績等の状況に重要な影響を及ぼす可能性があります。 ②　公的規制に関するリスク当社グループが事業活動を行なう上では、建設業等の許認可、廃棄物の処理規制、租税、介護保険等に関する法令等の様々な規制が存在します。当社グループにおきましては、コンプライアンス経営を重視し、法令遵守の徹底に努めておりますが、これらの規制を遵守できなかった場合には、事業認可の取消や事業活動への制約を受けることになり、当社グループの経営成績等の状況や社会的信用に重要な影響を及ぼす可能性があります。また、これらの規制の改廃や新たな公的規制の制定等が行なわれた場合には、事業活動への制約を受け、当社グループの経営成績等の状況に重要な影響を及ぼす可能性があります。 ③　減損損失のリスク当社グループは、不動産、機械設備等の有形固定資産、のれん等の無形固定資産、投資不動産等の投資その他の資産を保有しておりますが、これらの資産については減損会計を適用し、当連結会計年度末時点において、必要な減損処理を行なっております。しかしながら、今後、市況の悪化や需要の減退等により保有する固定資産の経済価値が著しく低下した場合には、追加の減損処理が必要となり、当社グループの財政状態及び経営成績の状況に重要な影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。　　①　経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の影響が続く中で、徐々にウィズコロナへの移行が進み、経済活動や景気動向に持ち直しの動きが見られました。しかしながら、ロシアのウクライナ侵攻によるエネルギーや原材料価格の高騰、円安による物価の上昇等、景気の下振れリスクもあり、先行きは依然として不透明な状況となっております。住宅関連業界におきましては、建築資材や住設機器の値上がりによる住宅の建築価格が上昇しており、当連結会計年度における新設住宅着工戸数は、前期比0.6％減となりました。また、当社グループの主なターゲットである持家・分譲戸建住宅の着工戸数につきましては、前期比7.7％減となりました。このような状況の中で、当社グループは、脱炭素関連商材の拡販、リフォーム・リノベーション需要の取り込み、非住宅市場の開拓等の成長分野に注力した営業展開を図ってまいりました。2022年７月には、東京都板橋区に本社を置き、東北地方から九州地方までの各地において、主として橋梁等の土木構造物の診断・調査を行なう日本調査㈱を新たに子会社化しました。加えて、2022年10月には、栃木県宇都宮市に本社を置き、建築工事や土木工事を行なう芳賀屋建設㈱を新たに子会社化し、エンジニアリング事業の事業拡大を図るとともに、グループシナジーの一層の追求を図り、持続的成長の実現に取り組んでまいりました。これらの結果、当連結会計年度の売上高は、115,613百万円(前期比3.3％増)となりました。利益面につきましては、人件費等が増加したことなどにより、営業利益は2,946百万円(前期比3.8％減)、経常利益は3,531百万円(前期比0.4％減)、親会社株主に帰属する当期純利益は2,484百万円(前期比28.0％減)となりました。 セグメントごとの経営成績は、次のとおりであります。  ＜建材事業＞持家・分譲戸建住宅の着工戸数が減少する中で、太陽光発電システム、蓄電池、高効率給湯器等の脱炭素関連商材の拡販、快適な水回りや空気環境等の実現のためのリフォーム・リノベーション需要の取り込み、非住宅の木造・木質化の推進に注力してまいりました。また、会員制サイトやウェブ会議システム等のインターネットを利用した販売促進等に注力する一方で、建材・住設機器の展示会「アイラブホームフェア」を約３年ぶりに九州地方において開催し、新規需要の喚起やリフォーム需要の掘り起こしを図るなど、需要創造による販売強化にも取り組んでまいりました。この結果、当事業の売上高は71,118百万円(前期比2.4％増)となりました。営業利益につきましては、人件費や物流費が増加したことなどにより、1,311百万円(前期比1.8％減)となりました。  ＜環境アメニティ事業＞北海道、東北及び関東地方を中心に営業活動を行なっている環境アメニティ事業において、空調機器の販売・設置工事が好調に推移したことに加えて、2021年10月に子会社化した寺田㈱の業績が寄与し、売上高は17,306百万円(前期比7.2％増)となりました。営業利益につきましては、前期にＭ＆Ａ関連費用90百万円が発生したことの反動もあり、196百万円(前期比182.6％増)となりました。  ＜加工事業＞高騰していた木材価格に下落の動きが見られる中で、引き続き、適正な価格での販売に注力してまいりました。また、主力の戸建住宅に加えて、介護施設や店舗等の非住宅物件の受注に向けて営業を強化してまいりました。この結果、当事業の売上高は18,711百万円(前期比7.3％増)となりました。しかしながら、営業利益につきましては、人件費や工場の電力費が増加したことなどにより、1,578百万円(前期比3.4％減)となりました。   ＜エンジニアリング事業＞商業施設等の建設、マンションやオフィスビル等の内装工事、公共事業の土木工事、土木構造物の診断・調査を行なうエンジニアリング事業において、工期が遅延した影響もあり、当事業の売上高は5,644百万円(前期比8.2％減)、営業利益は356百万円(前期比32.1％減)となりました。  ＜その他＞産業資材の販売を行なっている太平商工㈱の事業を報告セグメントに含まれない事業セグメント「その他」に区分しております。産業用電気絶縁材の販売が増加し、当事業の売上高は3,405百万円(前期比7.9％増)、営業利益は131百万円(前期比59.8％増)となりました。　　　②　財政状態の状況 （資産）流動資産は前連結会計年度と比べ1,412百万円(3.3％)増加し、44,644百万円となりました。「商品」が647百万円、「電子記録債権」が629百万円、「受取手形、売掛金及び契約資産」が359百万円それぞれ減少しましたが、「現金及び預金」が1,951百万円、「未成工事支出金」が931百万円それぞれ増加したことが主な要因であります。固定資産は前連結会計年度と比べ284百万円(1.5％)増加し、19,887百万円となりました。「投資不動産（純額）」が126百万円、無形固定資産の「リース資産」が101百万円それぞれ減少しましたが、「のれん」が442百万円、「機械装置及び運搬具（純額）」が108百万円それぞれ増加したことが主な要因であります。　 （負債）流動負債は前連結会計年度と比べ176百万円(0.5％)減少し、38,497百万円となりました。「短期借入金」が613百万円、「その他」が478百万円、「未払消費税等」が123百万円それぞれ増加しましたが、「支払手形及び買掛金」が828百万円、「電子記録債務」が308百万円、「未払法人税等」が267百万円それぞれ減少したことが主な要因であります。固定負債は前連結会計年度と比べ130百万円(3.0％)増加し、4,476百万円となりました。「リース債務」が140百万円、「役員退職慰労引当金」が34百万円それぞれ減少しましたが、「長期借入金」が353百万円増加したことが主な要因であります。　 （純資産）純資産は前連結会計年度と比べ1,743百万円(8.8％)増加し、21,557百万円となりました。「利益剰余金」が1,696百万円、「自己株式」が60百万円それぞれ増加したことが主な要因であります。　　③　キャッシュ・フローの状況当連結会計年度における連結ベースの現金及び現金同等物は、前連結会計年度と比べ1,845百万円(15.2％)増加し、14,004百万円となりました。　 （営業活動によるキャッシュ・フロー）当連結会計年度における営業活動によるキャッシュ・フローは、1,856百万円(前連結会計年度は3,428百万円)となりました。これは主として、「法人税等の支払額」が1,965百万円、「仕入債務の減少額」が1,417百万円であった一方で、「税金等調整前当期純利益」が3,848百万円、「売上債権の減少額」が1,012百万円、「減価償却費」が749百万円であったことによるものであります。　 （投資活動によるキャッシュ・フロー）当連結会計年度における投資活動によるキャッシュ・フローは、364百万円(前連結会計年度は△532百万円)となりました。これは主として、「連結の範囲の変更を伴う子会社株式の取得による支出」が206百万円であった一方で、「連結の範囲の変更を伴う子会社株式の取得による収入」が319百万円、「投資不動産の売却による収入」が232百万円、「投資有価証券の売却及び償還による収入」が201百万円であったことによるものであります。　  （財務活動によるキャッシュ・フロー）当連結会計年度における財務活動によるキャッシュ・フローは、△376百万円(前連結会計年度は△1,449百万円)となりました。これは主として、「長期借入れによる収入」が1,300百万円、「短期借入金の純増加額」が666百万円であった一方で、「長期借入金の返済による支出」が1,457百万円、「配当金の支払額」が787百万円、「リース債務の返済による支出」が136百万円であったことによるものであります。　　④　受注及び販売の実績　  ａ　受注実績 当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％)建材事業7,5339.81,32111.1環境アメニティ事業869△25.122△77.2加工事業17,0196.51,385△6.6エンジニアリング事業5,017△2.64,28586.4合計30,4394.47,01438.3 (注) セグメント間取引については、相殺消去しております。　   ｂ　販売実績 当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(百万円)前年同期比(％)建材事業70,8442.3環境アメニティ事業17,3057.2加工事業18,4136.8エンジニアリング事業5,644△7.5その他3,4057.9合計115,6133.3 (注) セグメント間取引については、相殺消去しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 　①　財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の経営成績につきましては、新設住宅着工戸数が減少する中、成長分野に注力した営業展開を図ったことなどにより、売上高は、115,613百万円(前期比3.3％増)となりました。当連結会計年度及び前連結会計年度に実施したＭ＆Ａの寄与分を除けば0.9％の増収となります。営業利益は、人件費等が増加したことなどにより、2,946百万円(前期比3.8％減)となりました。Ｍ＆Ａによる影響を除けば7.6％の減益となります。当社グループの当連結会計年度の財政状態につきましては、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　②　財政状態の状況」に記載のとおりでありますが、その結果として、自己資本比率は前連結会計年度と比べ1.9％上昇し、33.4％となりました。当社グループの経営成績等に重要な影響を与える要因につきましては、「３　事業等のリスク」に記載のとおりであります。 セグメントごとの経営成績等の状況に関する認識及び分析・検討内容は、次のとおりであります。  ＜建材事業＞「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　①　経営成績の状況」に記載のとおりであります。  ＜環境アメニティ事業＞売上高につきましては、空調機器の販売・設置工事が好調に推移したことに加えて、2021年10月に子会社化した寺田㈱の寄与分の前期との差異が＋1,468百万円となり、17,306百万円(前期比7.2％増)となりました。寺田㈱の寄与分の影響を除けば、冷凍・冷蔵機器の供給遅延の影響などにより、2.1%の減収となります。営業利益につきましては、前期にＭ＆Ａ関連費用90百万円が発生したことの反動もあり、196百万円(前期比182.6％増)となりました。寺田㈱の寄与分(Ｍ＆Ａ関連費用を含む)の影響を除けば、34.6%の増益となります。  ＜加工事業＞「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　①　経営成績の状況」に記載のとおりであります。  ＜エンジニアリング事業＞工期が遅延した影響もあり、売上高は5,644百万円(前期比8.2％減)、営業利益は356百万円(前期比32.1％減)となりました。2022年７月に子会社化した日本調査㈱と2022年10月に子会社化した芳賀屋建設㈱の寄与分(Ｍ＆Ａ関連費用を含む)を除けば、売上高は27.6％の減収、営業利益は35.3%の減益となります。 ＜その他＞「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　①　経営成績の状況」に記載のとおりであります。  　②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報 　　ａ　キャッシュ・フローの状況の分析・検討内容当社グループの当連結会計年度のキャッシュ・フローの状況につきましては、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　③　キャッシュ・フローの状況」に記載のとおりでありますが、その結果として、手元流動性比率は前連結会計年度と比べ0.15ヶ月上昇し、1.45ヶ月となりました。 　　ｂ　資本の財源及び資金の流動性資本政策につきましては、中長期的な株主価値の向上を図る観点から、Ｍ＆Ａ等の成長戦略及び財務の健全性強化のための内部留保の積上げと、株主の皆様への利益還元の拡充とのバランスを考慮することを基本としております。成長戦略に伴うＭ＆Ａや設備投資のための所要資金につきましては、グループ内での営業活動による自己資金及び金融機関からの借入等で調達しております。なお、当連結会計年度末においては、借入金及びリース債務を含む有利子負債の残高は6,192百万円となっており、一方、現金及び現金同等物の残高は14,004百万円となっております。 　③　重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたっては、連結財務諸表作成時点において過去の実績等を勘案し合理的に見積りを行なっておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。当社グループの連結財務諸表で採用する重要な会計方針は、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　４　会計方針に関する事項」に記載しております。  
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度における設備投資額は435百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。　なお、設備投資額には、有形固定資産の他、無形固定資産及び投資不動産への投資額を含んでおります。 (1) 建材事業当連結会計年度において、基幹システムの構築費、既存設備の改修など、総額57百万円の設備投資を行ないました。(2) 環境アメニティ事業当連結会計年度において、基幹システムの構築費、車両運搬具の取得費など、総額22百万円の設備投資を行ないました。(3) 加工事業当連結会計年度において、プレカット加工機の取得費、基幹システムの構築費など、総額297百万円の設備投資を行ないました。(4) エンジニアリング事業当連結会計年度において、車両運搬具の取得費、ソフトウエアの取得費など、総額28百万円の設備投資を行ないました。(5) その他当連結会計年度において、スリッター加工機の取得費など、総額28百万円の設備投資を行ないました。(6) 全社(共通)当連結会計年度の設備投資額は、既存設備の改修など、総額1百万円の設備投資を行ないました。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社(2023年３月31日現在)事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社(福岡市中央区)全社(共通)子会社管理機能――――343424 (注) 帳簿価額の「その他」は、「工具、器具及び備品」及び「ソフトウエア」であります。  (2) 国内子会社(2023年３月31日現在)会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計越智産業㈱本社(福岡市 中央区)他21営業所建材事業事務所・倉庫80003,796(128,876.72)1712965,065369㈱ホームコア本社(北九州市 小倉北区)他４営業所建材事業事務所・倉庫653643(8,839.42)36722108㈱トーソー本社(熊本県 上益城郡)他２営業所建材事業事務所・倉庫350211(5,957.14)―124784丸共建材㈱本社(島根県 益田市)他１営業所建材事業事務所・倉庫170161(9,409.21)1118221坂口建材㈱本社(佐賀県 佐賀市)建材事業事務所・倉庫3197(3,052.82)―010113㈱松井本社(札幌市 厚別区)他３営業所環境アメニティ事業事務所・倉庫651631(11,660.78)85078561太陽産業㈱本社(仙台市 宮城野区)他８営業所環境アメニティ事業事務所・倉庫15611262(5,315.35)―843867寺田㈱本社(札幌市 中央区)他６営業所環境アメニティ事業事務所・倉庫860951(13,988.50)―81,04749西日本フレーミング㈱本社(福岡県 飯塚市)他２工場加工事業事務所・倉庫113211133(26,780.67)2216498123ヨドプレ㈱本社(兵庫県 加西市)他１工場 加工事業事務所・倉庫641405479(57,418.00)―421,569164愛媛プレカット㈱本社(愛媛県) 松山市)加工事業事務所・倉庫15876500(19,080.46)28376660ＤＳ ＴＯＫＡＩ㈱本社(岐阜県 可児市)他１支店エンジニアリング事業事務所・倉庫994―307(10,062.93)―121,31451芳賀屋建設㈱本社(栃木県) 宇都宮市)エンジニアリング事業事務所・倉庫68088(7,687.17)―215916 (注) 帳簿価額の「その他」は、「工具、器具及び備品」、「建設仮勘定」及び「ソフトウエア」であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式36,000,000計36,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月28日)上場金融商品取引所名または登録認可金融商品取引業協会名内容普通株式13,610,97013,610,970東京証券取引所プライム市場福岡証券取引所単元株式数は100株であります。計13,610,97013,610,970――  
