項目	値
事業の内容	 ３ 【事業の内容】当社グループ(当社及び当社の関連会社)は、当社、連結子会社タケダ精機株式会社の計２社で構成されており、機械メーカーとして鍛圧機械、工作機械、器具及び金型の製造販売、これらに附帯する一切の業務並びに機械(部品加工、組立)の受託生産を主な事業として取り組んでおります。　(1) 形鋼加工機シリーズ小型形鋼加工マシン、平板ドリルマシン、Ｈ形鋼ドリルマシン、板金加工マシン　(2) 丸鋸切断機シリーズ形鋼切断マシン、無垢材切断マシン、パイプ切断マシン (3) 金型シリーズ自社製品専用のプレス金型、汎用品のプレス金型 (4) 受託生産他社製品の部品加工、組立 上記の(1)項から(4)項までの当社、連結子会社タケダ精機株式会社との位置付け及び品目区分ごとの関連は、全てに関係しております。 事業系統図は、次のとおりであります。    なお、当社グループの事業は金属加工機械事業の単一セグメントであるため、セグメントごとの記載を省略しております。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであり、その達成を保証するものではありません。 (1) 会社の経営の基本方針当社グループは、「技術創造」「社会貢献」「明るい社風」を経営理念に掲げ、「株主」「取引先」「社員」及び「地域社会」に対して適正な利益を還元し、社会に貢献していくことを経営の基本理念と考えております。また、「お客様視点のものづくり」を常に心掛け、お客様からの高い満足と信頼を得られる企業づくりを目標に事業展開してまいります。 (2) 目標とする経営指標当社グループは金属加工機械事業の単一セグメントであることやその事業規模、企業規模等を勘案し、役職員及び利害関係者にわかりやすい経営指標を設定することが重要だと考えていることから、目標とする経営指標を売上高、経常利益としております。これらの指標は事業計画を策定する中で、生産システムの合理化による売上総利益の改善、経費削減による営業利益の確保、あるいは経常利益の向上といった損益を重視した財務体質の改善を図りつつ、バランスのとれた企業に成長するよう検討し、年１回策定しております。 2024年５月期連結会計年度の事業計画は、次のとおりであります。区　　分2023年５月期実績(百万円)2024年５月期計画(百万円)前年同期比(％)売 上 高4,6895,0006.6経常利益41648015.3  2024年５月期の見通しは、引き続き都市部を中心とする鋼構造物プロジェクト需要が見込まれ、国土強靭化基本計画による国内インフラ補強、物流倉庫、データセンター等の継続的な内需によって底堅く推移するものの、依然として半導体部品を中心とする製造部品の長納期化、鋼材価格の高騰、電力料金の上昇などの影響から、事業環境は不透明な状況で推移するものと予想しております。なお、新型コロナウイルス感染症の影響については、上記に記載する業績の見通しに与える影響は軽微であると仮定しておりますが、将来の不確実な経営環境又は当該感染症の影響を受け、業績予想が大きく変動する可能性があります。 (3) 中長期的な会社の経営戦略当社グループは「お客様視点のものづくり」を基本原点に、建築鉄骨業界・製缶板金業界に形鋼加工機、自動車関連業界・鋼材加工業界に丸鋸切断機を主力製品として、各種鋼材(Ｈ形鋼、パイプ材、丸材、角材、平板等)に穴あけ・切断加工を施す金属加工機械の製造販売、自社製品の保守サービス、自社・他社のプレス機械に利用する金型の製造販売のほか、他社製品の部品加工、組立といった製造を請け負う受託生産を事業として展開しております。当社グループの製品・保守サービスにおける販売体制は、国内は代理店・販売店を介したルート販売と直接販売、海外は現地の販売店、国内の代理店・販売店を介したルート販売によって販売活動が行われており、当社グループ製品により加工した各種鋼材は、ビル、橋、造船、架台などの鋼構造物の柱や梁の部材、自動車・機械関係の部品として旋盤加工や鍛造加工などを施すための素材に利用されております。当社グループの主力製品である形鋼加工機、丸鋸切断機は、標準機やお客様の利便性に応える豊富なオプションをラインアップするほか、お客様固有のご要望に応えるようカスタマイズを施した客先仕様機を製造販売するなど、グローバルな競合他社に負けない競争力を強化すべく基盤体制づくりを進めております。 当社グループを取り巻く事業環境は、都市部の鋼構造物プロジェクトを中心に高度成長期に建築された社会インフラの老朽化による補強や更新、近年の相次ぐ天災から国土強靭化計画による国内インフラの補強に加え、少子高齢化に伴う生産人口の減少による省人化といった高機能な製品へのリプレースなど、内需の継続は期待できますが、中長期的な視点では国内の人口減少による内需の縮小が懸念されます。こうした事態に備え、競合他社との事業の優位性を確保するため、多くのお客様に共通するニーズを捉えた製品開発やオプションの機能充実、ラインアップの拡充を図りつつ、積極的な客先仕様機の対応や保守サービスの強化によってお客様の満足と安心をご提供し、選ばれる会社を目指してまいります。また、内需の縮小には海外市場に売上拡大を図り、外需で対応するよう事業を展開する必要があります。そこで、グローバルステージ参画の強化と海外事業を成長させることによって市場の拡大を図り、企業価値を高め、安定した収益を確保できる企業体質の構築を目指してまいります。 (4) 会社の対処すべき課題当社グループの翌期から中長期にかけての会社の経営戦略に掲げる経営課題は、以下のとおりであります。 ① 新製品の開発お客様の慢性的な人手不足の問題による設備の省人化・省段取りの需要が高まっていることから新製品開発の強化を図るよう年間２機種の開発を目指し、スピード感を持って対応するほか、お客様固有のご要望(客先仕様機)にも積極的に取り組んでまいります。中長期的には国内外の個々のお客様を始め、市場全体が求める半歩先のニーズを捉えるマーケティング力を養い、新製品開発力の向上を図ってまいります。 ② ブランディング活動の継続機能を向上させた新製品の外観を演出するようデザインを刷新し、タケダブランドの認知度向上に向け、その魅力を積極的に発信するようブランディング活動を強化してまいります。 ③ 付加価値の向上ＩＣＴ技術を積極的に活用した業務の改善活動に取り組むほか、お客様からの信頼を獲得するよう品質の強化を図るなど、ムダ取りを徹底することによって、幅広く生産性を向上させてまいります。中長期の戦略では、ＩＣＴ技術が備わった製品販売とお客様が求めるサービスの充実を目指し、付加価値を生み出す高収益企業を目指してまいります。 ④ 海外売上高の拡大国内商社との連携強化や海外の現地販売店に対する販売促進活動を積極的に展開してまいります。中長期的には重点エリアとする東南アジアの鋼構造物及びインフラ整備の需要を取り込み、海外売上高の拡大を目指してまいります。 ⑤ 人材育成の強化ＯＪＴ・ＯＦＦ－ＪＴによる自律した人材の育成に積極的に努め、各種資格取得推進による従業員の成長と技術・技能レベルの向上を図るなど、当社グループ全体の総合技術力・人間力の強化に積極的に努めてまいります。 ⑥ 企業価値の向上社会が求める多様化する雇用、自然環境等への対応と企業活動の共存を図りつつ、持続可能な成長を可能とする企業活動に取り組み、企業価値の向上に努めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 政治・経済情勢に関するリスク当社グループの業績は国内外の政治・経済情勢の動向に応じて変動する影響を受けておりますが、さまざまなリスクが存在しております。具体的なリスクとして、大規模な金融危機、貿易摩擦、テロ、デモ、戦争等の地政学的リスクの発生が急速な信用収縮を引き起こし、企業の資金繰りが悪化することが想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、企業の設備投資が長期にわたり低迷し、当社グループ製品の需要が著しく減少することから、企業活動の停滞又は休止、資金の流動性の低下、競合他社との厳しい価格競争にさらされることが考えられます。このような状況に対して、資金の流動性を高めるよう手許資金と必要な内部留保を確保しつつ、バランスのとれた財務体質を構築し、安定した事業継続を図り、当該リスクを軽減するよう対応してまいります。このほか、材料・部品の調達に関する政治・経済情勢のリスクは、(2)項に記載しております。 (2) 材料・部品の調達に関するリスク当社グループは鋼材等の素材、加工部品、購入部品といった多岐にわたる材料・部品を製品の所要量に基づき調達し、在庫が増加又は滞留しないよう適正な管理に努めておりますが、さまざまなリスクが存在しております。具体的なリスクとして、特殊な材料・部品を供給する調達先の倒産・事業撤退、災害等による調達先の罹災のほか、政治・経済情勢の動向に応じて為替、原材料価格、材料・部品の供給と需要の関係等が著しく変動し、材料・部品の調達が不安定になることが想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、材料・部品の価格上昇、納期遅延の問題が長期にわたることから、製造原価の上昇影響を販売価格に転嫁できないことによる収益の悪化、生産活動の停滞又は休止が考えられます。このような状況に対して、材料・部品の標準化又は共通化、調達先の分散化、納期遅延となることが予想される材料・部品の先行調達等を図り、当該リスクを軽減するよう対応してまいります。 (3) 製品開発に関するリスク当社グループはお客様がご要望する製品(客先仕様機)の開発と販売を積み重ね、将来の市場ニーズを捉えるよう付加価値の創出と信頼性の向上を図るべく効果的な製品開発を行っておりますが、さまざまなリスクが存在しております。具体的なリスクとして、先端技術への対応、市場ニーズとの乖離による製品開発の遅れ又は競合他社に対する後れが想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、競合他社の画期的な新製品が市場に先行投入されることのほか、製品開発が長期にわたることから、当社グループ製品の陳腐化による市場シェアの縮小、既存製品の大幅な値下げ、開発コストの上昇影響を販売価格に転嫁できないことによる収益の悪化が考えられます。このような状況に対して、営業部門・技術サービス部門・技術開発部門が一体となりマーケティングを展開し、「１ 経営方針、経営環境及び対処すべき課題等、(4) 会社の対処すべき課題、① 新製品の開発」に記載する課題に取り組み、当該リスクを軽減するよう対応してまいります。 (4) 人的資源に関するリスク当社グループは人的資源の確保に必要な人事制度、社員教育制度、福利厚生制度等を設けておりますが、さまざまなリスクが存在しております。具体的なリスクとして、我が国の少子高齢化社会の問題に歯止めがかからず、将来において事業に必要な人材を確保できないことのほか、後継者育成の遅れ又は経営に係る主要な人物が何らかの理由によって業務の執行が行えないことが想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、現状の企業活動が困難になることから、生産納期の遅延による機会損失、保守サービス活動の遅延によるお客様満足度の低下を招くほか、販売活動、社内業務においても支障をきたし、事業の維持又は拡大に影響を与えることが考えられます。 このような状況に対して、人事考課制度の改善、インセンティブな資格取得制度による役職員のスキルアップの促進、ＯＪＴ・外部研修機関等による社員教育の充実、ＩＣＴ技術の活用による生産性の向上を図り、当該リスクを軽減するよう対応してまいります。 (5) 災害等に関するリスク当社グループは国内外に生産拠点、販売拠点及び取引先が点在しており、自然災害や事故に備えて災害等のリスク発生の可能性と費用効果のバランスを考慮しつつ、当社グループの資産及び役職員に対して部分的に保険を付保するほか、迅速な対応が行えるよう規程等を整備しておりますが、さまざまなリスクが存在しております。具体的なリスクとして、当社グループ及び取引先の保有する棚卸資産・設備等の財産、役職員が地震・水害・雪害等の自然災害、火災・爆発等の事故、新型ウイルス感染症等の流行によって罹災し、多大な損害を被ることが想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、復旧が長期にわたることから、一時的な損害に止まらず、企業活動の停滞又は休止に陥ること、とりわけ、生産拠点は１拠点に集中しており、当該拠点が罹災したときは甚大な損害になることが考えられます。このような状況に対して、自然災害又は事故には現状の保険内容や緊急時対応規程等の定期的な見直しのほか、状況に応じて緊急対策本部を設け、体系的に的確かつ迅速な復旧活動に取り組み、新型ウイルス等の感染症の流行には行政機関が指導するガイドラインに従った行動や当該機関との緊密な連携を図りつつ適宜に対応し、当該リスクを軽減するよう対応してまいります。翌連結会計年度における新型コロナウイルス感染症の影響については、「１ 経営方針、経営環境及び対処すべき課題等、(2) 目標とする経営指標」に記載する2024年５月期の事業計画のとおりであります。また、当該感染症によって経済活動が再び収縮し、長期化した場合は、業績及び財政状態に相当な影響を及ぼすことが考えられますが、将来における不確実性が高く、現在の仮定と大きく異なる可能性があります。このほか、材料・部品の調達に関する災害等のリスクは(2)項、情報管理に関する災害等のリスクは(6)項に記載しております。なお、当該リスクの発生が企業の資金繰りを悪化させ、企業の設備投資が長期にわたり低迷し、当社グループ製品の需要が著しく減少する影響は、(1)項に記載する内容と同様に対応してまいります。 (6) 情報管理に関するリスク当社グループは取引先を含め、販売取引・仕入取引に係る顧客情報、技術情報、経営情報等の機密情報及び個人情報を取り扱い、これらに対してセキュリティ対策を講じておりますが、さまざまなリスクが存在しております。具体的なリスクとして、サイバー攻撃、不正アクセス、コンピューターウイルス感染、社内設備の故障、災害等による機密情報及び個人情報の流出、消失又は基幹システムの大規模な障害の発生のほか、持ち出しによる機密情報及び個人情報の紛失・盗難等が想定され、業績及び財政状態に影響を及ぼす可能性があります。当該事象が発生した場合は、当社グループ及び取引先に対する社会的信頼、市場優位性の喪失、基幹システムの障害が長期にわたることから、人材の流出、取引先の流出による市場シェアの縮小、企業活動の停滞が考えられます。このような状況に対して、重要データのバックアップ保管、ハードウェアの保守、パスワード管理の強化、セキュリティソフトの導入、文書管理規程による情報管理(電磁的記録及び書類記録)のほか、情報管理に係る社内教育の実施による人為的なミスの未然防止を図り、当該リスクを軽減するよう対応してまいります。　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績当連結会計年度における我が国経済は、新型コロナウイルス感染症による経済活動の収縮から段階的に回復しているものの、ウクライナ問題の地政学的リスクの影響、半導体部品の不足による生産活動の停滞、多岐にわたる急速な物価の上昇、グローバルな金融政策の引き締め、外国為替相場の急速な変動など景気に対する様々な悪影響が顕在化し、先行きが不透明なまま推移しました。 このような状況の下、当社グループは「お客様視点のものづくり」を基本原点に、新製品開発の促進、提案営業の展開、保守サービスの充実、付加価値の改善等に取り組みましたが、鋼材価格の高騰による収益の縮小や製造部品の不足から製造納期の長期化が常態化するなど、予断を許さない事業環境が継続しております。これらに対して収益を改善しようと、製造部品の先行手配や内製化、在庫の適正化、販売価格の見直しなどを展開しました。このほか、当社は太陽光発電設備の導入(2022年10月28日稼働)を決定し、社会が求める自然環境への対応と企業活動の共存を図り、持続可能な成長を可能とする企業活動にも取り組みました。当連結会計年度における当社グループの業績は、売上高は4,689百万円(前年同期比5.5％増)、営業利益は383百万円(前年同期比2.8％増)、経常利益は416百万円(前年同期比1.8％増)、親会社株主に帰属する当期純利益は316百万円(前年同期比21.5％増)となりました。 ① 品目別売上高の概況1) 形鋼加工機シリーズ鋼材等の原材料価格の高騰や人手不足の影響により延期又は中止となっていた中小物件の建設が回復していないものの、都市部を中心とした鋼構造物プロジェクトや物流倉庫、データセンター等の建設は堅調に推移したことから、売上高は3,239百万円(前年同期比10.6％増)となりました。 2) 丸鋸切断機シリーズ鋼材加工業界は生産活動を持ち直しているものの、自動車関連業界は半導体部品の不足による生産調整を受けて設備投資が低調に推移し、売上高は125百万円(前年同期比63.1％減)となりました。 3) 金型シリーズ形鋼加工機に付帯する金型の出荷の増加やお客様の機械稼働の改善による金型単体の需要増加を受け、売上高は452百万円(前年同期比12.9％増)となりました。 4) 受託事業・その他工作機械の生産環境が回復したことに加え、設備を増強したことが功を奏し、子会社のタケダ精機株式会社の売上高が240百万円(前年同期比34.6％増)となったことから、売上高は243百万円(前年同期比32.6％増)となりました。 5) 部品・サービスお客様の機械稼働が改善したことに加え、迅速な対応で「お客様満足度の向上」を図るようサービス活動を展開し、売上高は628百万円(前年同期比5.9％増)となりました。なお、部品の売上高は530百万円(前年同期比5.0％増)、サービスの売上高は98百万円(前年同期比11.2％増)となっております。 ② 当連結会計年度の課題における活動の概況当連結会計年度に掲げる経営課題に対する活動の概況は、以下のとおりであります。 1) 新製品の開発形鋼加工機 自動測長付孔あけ切断複合機「ＣＢＦ－４０２０Ⅱ－Ｍ」の販売を開始しました。その特長は従前の既存機にはない長孔や大径孔の加工を可能とするミーリング加工機能が追加され、新たな販路を広げることが可能となりました。当連結会計年度は、１機種の新製品を市場に供給することができました。 2) ブランディング活動の継続国際見本市である国際ウェルディングショーに向け、形鋼加工機 自動測長付孔あけ切断複合機「ＣＢＦ－３０１５Ⅱ－Ｍ」を出展し、タケダブランドのＰＲ活動を行いました。また、新製品の開発において製品の安全性や操作性を高めつつ外観デザインの刷新を進めるほか、本社ショールームのリニューアルを図るなど、幅広くブランディング活動を展開しました。 3) 付加価値の向上ＩｏＴ技術を活用した生産活動に対する改善活動のほか、新たにＲＰＡ技術の活用による業務の改善活動にも取り組みました。  4) 海外販売戦略の再構築マレーシア駐在所を閉鎖し、海外の現地販売店の再調査と国内の機械・鋼材商社、貿易会社の再開拓を展開しました。 5) 人材育成の強化役員研修、新任管理職研修、技能検定などの受講や資格の取得を推進するほか、自己啓発を目的にeラーニングや通信教育を積極的に活用するなど、継続して人材育成の強化に取り組みました。 6) 企業価値の向上持続可能な成長を可能とする企業活動への取組みは、「２ サステナビリティに関する考え方及び取組」に記載しております。 ③ 当連結会計年度の目標とする経営指標と実績数値との分析当連結会計年度における事業計画数値と実績数値との分析は、次のとおりであります。区　　分2023年５月期計画(百万円)2023年５月期実績(百万円)増減比(％)売 上 高4,8004,689△2.3経常利益33041626.2  2023年５月期における当社グループの事業計画は都市部を中心とする鋼構造物プロジェクトや国土強靭化基本計画などの継続する内需によって底堅く推移するとしているものの、当連結会計年度における事業状況は(1)項に記載する経営成績のとおりとなりました。事業計画数値と実績数値との分析として、売上高は翌年度に納期がずれ込む影響を受けて減少しつつも、経常利益は翌年度の売上案件に向けて操業が確保され増加する結果となりました。 ④ 各段階利益の概況1) 売上総利益及び営業利益当連結会計年度における当社グループの取組みとして、(1)項に記載する製造コストの上昇を抑えるよう付加価値の改善等に努め、売上高は前年同期に対して244百万円増加(前年同期比5.5％増)の4,689百万円、売上総利益は前年同期に対して67百万円増加(前年同期比5.1％増)の1,372百万円、売上総利益率は前年同期に対して0.1％減少の29.3％(前年同期は29.4％)、営業利益は前年同期に対して10百万円増加(前年同期比2.8％増)の383百万円となりました。なお、販売費及び一般管理費は、前年同期に対して56百万円増加(前年同期比6.1％増)の989百万円となりました。これは、主に株主優待引当金繰入額が18百万円、運賃及び荷造費が15百万円、従業員給料及び賞与が13百万円増加したこと等によるものであります。 2) 経常利益経常利益は、前年同期に対して7百万円増加(前年同期比1.8％増)の416百万円となりました。これは、主に営業利益が10百万円増加したこと等によるものであります。 3) 親会社株主に帰属する当期純利益親会社株主に帰属する当期純利益は、前年同期に対して55百万円増加(前年同期比21.5％増)の316百万円となりました。これは、主に経常利益が7百万円増加したことに加え、特別利益として補助金収入が49百万円発生したこと等によるものであります。　 ⑤ 生産、受注及び販売の状況1) 生産実績当連結会計年度における品目別生産実績を示すと、次のとおりであります。品　　　　　　　目生産高(千円)前年同期比(％)形　鋼　加　工　機3,023,96339.2丸　鋸　切　断　機181,806△8.3そ　　　の　　　他1,784,54210.5合　　　　　　　計4,990,31125.2 (注) 金額は、販売価格によっております。 2) 受注実績当社グループは見込生産のため、受注実績の記載を省略しております。　3) 販売実績当連結会計年度における品目別販売実績を示すと、次のとおりであります。品　　　　　　目販売高(千円)前年同期比(％) 形　鋼　加　工　機3,239,18710.6製丸　鋸　切　断　機125,123△63.1 金　　　　　　　型452,71912.9品受 託 事 業・その他243,01832.6 小　　　　  　　計4,060,0495.4 部　　　　  　　品530,1795.0 サ   ー   ビ    ス98,79111.2 合　　　　 　　 計4,689,0215.5 (注) 主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。相    手    先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)株式会社山善716,37316.1664,96414.2  (2) 財政状態当連結会計年度末における資産、負債及び純資産の状況は、以下のとおりであります。　① 総資産当連結会計年度末における総資産の残高は7,290百万円となり、前連結会計年度末に比べ551百万円増加しております。これは、主に棚卸資産が372百万円、売上債権が301百万円、有形固定資産のリース資産が102百万円増加したこと、現金及び預金が236百万円減少したこと等によるものであります。 ② 負債当連結会計年度末における負債の残高は2,698百万円となり、前連結会計年度末に比べ277百万円増加しております。 これは、主に支払手形及び買掛金が178百万円、短期借入金が100百万円、リース債務(流動負債のリース債務を含む。)が98百万円増加したこと、長期借入金(１年内返済予定の長期借入金を含む。)が78百万円、未払法人税等が69百万円減少したこと等によるものであります。 ③ 純資産当連結会計年度末における純資産の残高は4,592百万円となり、前連結会計年度末に比べ274百万円増加しております。これは、主に利益剰余金が270百万円、その他有価証券評価差額金が3百万円増加したこと等によるものであります。 (3) キャッシュ・フロー当連結会計年度末における現金及び現金同等物(以下「資金」という。)は601百万円となり、前連結会計年度末に比べ271百万円減少しております。 ① 営業活動によるキャッシュ・フロー当連結会計年度における営業活動の結果、支出した資金は82百万円となりました(前年同期は991百万円の獲得)。これは、主に減価償却費が225百万円(前年同期は214百万円)、仕入債務が161百万円の増加(前年同期は107百万円の増加)、売上債権が301百万円の増加(前年同期は113百万円の減少)、棚卸資産が372百万円の増加(前年同期は7百万円の減少)、賞与引当金が15百万円の増加(前年同期は32百万円の増加)、税金等調整前当期純利益が467百万円(前年同期は408百万円)、法人税等の支払額が220百万円(前年同期は12百万円)等によるものであります。 ② 投資活動によるキャッシュ・フロー当連結会計年度における投資活動の結果、支出した資金は71百万円となりました(前年同期は63百万円の支出)。これは、主に有形固定資産の取得による支出が34百万円(前年同期は105百万円)、無形固定資産の取得による支出が16百万円(前年同期は25百万円)、定期預金の支出入が34百万円の支出(前年同期は59百万円の収入)、補助金の受取額が49百万円(前年同期は該当無し)等によるものであります。 ③ 財務活動によるキャッシュ・フロー当連結会計年度における財務活動の結果、支出した資金は116百万円となりました(前年同期は321百万円の支出)。これは、主に短期借入金の支出入が100百万円の収入(前年同期は400百万円の支出)、長期借入金の支出入が78百万円の支出(前年同期は200百万円の収入)、リース債務の返済による支出が91百万円(前年同期は94百万円)、配当金の支払額が45百万円(前年同期は27百万円)等によるものであります。 ④ 資本の財源及び資金の流動性の状況当社グループは、資金の流動性を高めるフリー・キャッシュ・フロー(注)を創出し、株主様に対する利益還元の原資の確保を図り、手許資金を将来の成長投資に充当してまいります。将来の成長投資として、短期には製品開発、販売用ソフトウェア、老朽化設備の更新、生産設備の増強等に、中長期には大型の生産設備、建物の更新等に投資するよう考えております。資金調達については、「第１ 企業の概況、３ 事業の内容」に記載する事業の運転資金として、銀行借入を基本方針としておりますが、設備投資には利便性やコスト等を勘案してリースによる資金調達を行うほか、大型の生産設備、建物の更新等に投資する場合には増資、社債の発行を検討することもあります。資金調達に係る流動性リスクの管理については、適時に資金繰計画を作成、更新するとともに、手許資金の流動性の維持等によって流動性リスクを管理しております。また、資金運用については、短期的な預金等に限定しております。当連結会計年度末の現金及び預金は1,098百万円であり、短期借入金、長期借入金(１年内返済予定の長期借入金を含む。)及びリース債務(流動負債のリース債務を含む。)の総額は1,566百万円であります。当連結会計年度のフリー・キャッシュ・フローは154百万円の支出となり、前連結会計年度に比べ1,082百万円減少となりました(前連結会計年度は927百万円の獲得)。  (注) フリー・キャッシュ・フローは、連結キャッシュ・フロー計算書の営業活動によるキャッシュ・フローと投資活動によるキャッシュ・フローを合算して算出したものであります。 (4) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するに当たって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なもの及び新型コロナウイルス感染症の影響に伴う会計上の見積りは、「第５ 経理の状況、１ 連結財務諸表等、(1) 連結財務諸表、注記事項 (重要な会計上の見積り)」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	６ 【研究開発活動】該当事項はありません。　
設備投資等の概要	１ 【設備投資等の概要】当社グループの設備投資は、主に生産能力の維持や充実に必要不可欠な製造設備、製造設備の増強、製品開発等の投資であり、市場の動向やその時期を適切に判断し、計画的に実施しております。当連結会計年度における設備投資の総額は238百万円(無形固定資産を含む。)であります。これは、主に自家消費用の太陽光発電設備に95百万円設備投資したほか、製造設備の老朽化対応等による設備投資であります。当連結会計年度における生産能力に重要な影響を及ぼす設備の除却又は売却はありません。なお、当社グループの事業は金属加工機械事業の単一セグメントであるため、セグメントごとの記載を省略しております。　
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年５月31日現在事業所名(所在地)設備の内容帳簿価額(単位：千円)従業員数(名)建物機械及び装置土地(面積㎡)リース資産その他合計本社工場(石川県能美市)生産設備215,148110,589505,867(30,405)201,58512,3521,045,54274本社・北陸営業所(石川県能美市)営業設備114,482―16,800(1,009)12,76120,666164,71128厚生施設(石川県能美市)食堂・駐車場、その他16,255―139,933(8,735)―12,649168,839―吉光倉庫(石川県能美市)倉庫15,141―71,243(3,800)――86,384― (注) 帳簿価額「その他」は、構築物、車両運搬具、工具、器具及び備品であります。 (2) 国内子会社2023年５月31日現在会社名事業所名(所在地)設備の内容帳簿価額(単位：千円)従業員数(名)建物機械及び装置土地(面積㎡)リース資産その他合計タケダ精機(株)本社工場(石川県能美市)生産設備121,72721,903233,784(8,868)151,0244,640533,08037 (注) 帳簿価額「その他」は、構築物、車両運搬具、工具、器具及び備品であります。 
株式の総数	① 【株式の総数】種    類発行可能株式総数(株)普通株式4,080,000計4,080,000 　
発行済株式、株式の総数等	② 【発行済株式】種    類事業年度末現在発行数(株)(2023年５月31日)提出日現在発行数(株)(2023年８月31日)上場金融商品取引所名又は登録認可金融商品取引業協会名内      容普通株式1,020,0001,020,000東京証券取引所スタンダード市場株主としての権利内容に制限のない、標準となる株式  単元株式数   100株計1,020,0001,020,000――  
