項目	値
事業の内容	 3【事業の内容】当社グループは以下のとおり、『暮らしのお困りごと』事業を展開しております。 『暮らしのお困りごと』事業は、ポータルサイト(注)1『生活110番』及び専門性の高いバーティカルメディアサイト(注)2の運営を通じて『暮らしのお困りごと』を解決するサービスを主として展開しております。ユーザーは、当社が運営するサイトを閲覧し、提供を受けたいサービスについて当社へ問い合わせを行います。ユーザーからの問い合わせには、自社で運営している24時間365日稼働のコールセンターにて、専任のスタッフが受付対応を行っており、問い合わせ等を受けた当社コールセンタースタッフが希望サービス、対応地域、希望訪問時間等のユーザーのニーズをヒアリングいたします。ヒアリングしたユーザー情報に基づき、当社はユーザーのニーズに適したサービス提供を行うことのできる加盟店を、提携する全国各地の加盟店の中から抽出し、加盟店とユーザーのマッチングを行っております。なお、加盟店からユーザーへのサービス提供が完了した時点で支払い義務が発生する「成果報酬型」の他に、当社より加盟店へユーザーを紹介した時点で報酬をいただく「紹介報酬型」等があります。 （注） 1．ポータルサイトとは、インターネットの利用者がインターネットに接続した際、一番初めにアクセスするWEBサイトになることを目指して作られた、様々なサービスを集めたインターネットサイトです。 2．バーティカルメディアサイトとは、ある特定のテーマに関連する様々な情報が提供されており、そのテーマに興味をもつユーザーが望む情報に効率的に辿り着くことができるように構成されており、ユーザーメリットの高いサイトです。また、ターゲットユーザーが明確に絞り込まれるため、運営会社側にとっては、ユーザーニーズに沿ったコンテンツ配信が容易であり、広告媒体としてもターゲットユーザーにリーチしやすいといったメリットがあります。 当社は、『暮らしのお困りごと』を解決するためにバーティカルメディアサイトを複数運営しており、取扱サービスジャンル数は約150ジャンル(2023年9月30日時点)となっております。 ＜『暮らしのお困りごと』事業の特徴・強みについて＞①日常生活に関連したサービス展開であること当社が対象領域としている『暮らしのお困りごと』は、日常生活で突発的に発生するトラブル(カギの開錠・交換、雨漏り、水漏れ、リフォーム、ガラスの修理・交換、ペット葬儀、ハウスクリーニング等)や毎年決まった季節に発生するトラブル(シロアリ駆除、ハチ駆除、庭整備関連等)で、全国各地において毎年継続的に発生していること、また緊急性を要するジャンルを数多く抱えているため業績が景気変動に左右されることが比較的少ない傾向であることが挙げられます。また昨今では、少子高齢化の拡大に伴い単身生活を送る高齢者が増加傾向にあるといわれており、「統計トピックスNo.138 統計からみた我が国の高齢者－「敬老の日」にちなんで－」（総務省統計局）によると、高齢化率は、2023年現在29.1%であり、2070年には38.7％まで拡大すると予測されております。高齢者は加齢に伴い自分自身でできることが限られていく一方で、『暮らしのお困りごと』は一定程度発生することが見込まれます。加えて、スマートフォン、インターネットが今後ますます高齢者にも普及が進むことも当社ビジネスの拡大につながるものと考えております。  ②当社開発システム『Mover』によるサービス向上当社開発システム『Mover』は、当社と加盟店が共有するプラットフォームであり、双方が一気通貫で案件の一括管理ができるシステムです。加盟店は煩雑な作業をすることなく、当社のシステムを用いて入札や報告等一連の作業を効率的に完結させることができるため、優良な加盟店の継続利用につながり、サービス向上につながるものと考えております。また、当社は『Mover』を通じ加盟店からの情報を一括管理し、データを蓄積することで過去の実績を基に加盟店ごとにランク付けを行い、案件紹介の優先度を決めることにより、質の高いサービスを提供することが可能です。また、今後ビッグデータを活用することでさらなるサービス向上に役立てられると考えております。当社の事業系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	1【経営方針、経営環境及び対処すべき課題等】当社はミッションとして「新たな仕組みで、安心な暮らしを、」を掲げ、「お困りごと」が発生したとき少しでも早く安心していただく、また当社のサービスがあることで「お困りごと」が起きても大丈夫と安心して暮らせる、そんな世界を目指しております。ミッションに沿った目標の達成状況を判断するための指標としては、売上収益が重要であると考えております。当社グループの継続的な発展及び経営基盤の安定を図っていくために、以下の事項を今後の事業展開における主要な経営課題と認識し、事業展開を図る方針であります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）WEBを中心とした集客力の向上当社の『暮らしのお困りごと』事業では、ポータルサイト『生活110番』とジャンルごとの専門性が高いバーティカルメディアサイトの運営を主として行っております。今後、当社がさらなる集客力強化を図るためには、リスティング広告(注1)をはじめとする有料広告経由及びオーガニック検索(注2)経由の流入を強化することが不可欠であると認識しております。この課題に対応するため、当社ではサイトの再構築、UIの強化、コンテンツの拡充及び流入経路の拡大により、より一層の集客力強化を図ってまいります。 （注）1．リスティング広告とは、GoogleやYahoo!等の検索エンジンで、ユーザーがあるキーワードで検索した際に、その検索キーワードに連動して表示される広告を指します。2．オーガニック検索とは、GoogleやYahoo!等の検索エンジンで、ユーザーがあるキーワードで検索した際に、表示される検索結果のうちリスティング広告等の広告枠でない部分を指します。 （2）優良な加盟店ネットワークの拡充当社は、現在全国に6,298店(2023年9月30日時点)の加盟店ネットワークを築いております。今後より一層のサービス向上のために、お客様満足度の高い加盟店との関係性を強化することが重要であると考えております。そのため、お客様の満足度調査や調査結果のフィードバック等を実施するだけでなく、日々の加盟店とのコミュニケーションを密にすることでネットワークをより強固なものとし、今後の継続的な発展及び経営基盤の安定を図ってまいります。 （3）基幹システムの強化当社は、加盟店と一気通貫で案件の一括管理ができるシステム『Mover』を開発、運用しております。事業の継続的な発展及び経営基盤の安定化には、当システムの安定稼働のほか、お客様や加盟店、当社のオペレーターの利便性を高めるための機能の拡充や増強が不可欠であると考えております。『暮らしのお困りごと』をより効率的に、もれなく受注・解決するためのインフラを目指し、十分な施策を講じられるよう優秀な人材の確保に努めるとともに、蓄積されたノウハウを活用し、ユーザーニーズに即したシステムの開発、運用を進めてまいります。 （4）お客様満足度の向上当社は、お客様に「お困りごと」が発生したときに少しでも早く安心していただくため、日々現場からのニーズを当社サービスプラットフォームとシステムに反映するとともに、加盟店のサービス水準のさらなる向上に努めております。その結果、クレーム率は約0.2～0.4％と極めて低値にて推移しております。引き続きお客様満足のためにサービス向上に努めてまいります。 （5）内部管理体制の強化当社グループが今後さらなる事業拡大を図るためには、各種業務の標準化と効率化の徹底を図ることにより事業基盤を確立させることが重要な課題であると認識しております。そのために当社グループは、内部統制グループを中心に、従業員に対し業務フローやコンプライアンス等を周知徹底させ、内部管理体制を強化するとともに、各種業務の標準化と効率化を図ってまいります。 （6）優秀な人材の確保と組織体制の強化当社グループは今後のさらなる成長のために、優秀な人材の確保及び当社グループの成長フェーズに沿った組織体制の強化が不可欠であると認識しております。優秀な人材を確保するため、継続的な採用活動を通じて、当社グループの企業理念、風土に合った人材の登用を進めてまいります。また、組織体制を強化していくため、教育体制の整備を進め人材の定着と能力の底上げを行ってまいります。 （7）システムの安定的な稼働当社のポータルサイト『生活110番』及びバーティカルメディアサイトは、WEB上で運営されており、より快適な状態でユーザーにサービスを提供するにはシステムを安定的に稼働させ、問題が発生した場合には適時に解決する必要があると認識しております。そのため、システムを安定的に稼働させるための人員の確保・拡充に努めてまいります。 （8）自社施工の取り組み業界の理解の深化及びより適正な価格で高品質なサービス提供を追求するために、当社スタッフ及び当社グループによる自社施工を一部で進めております。この場合、施工についての全責任を当社が負うことになると認識しております。そのため、施工管理を徹底すると同時に、施工の人材の確保と育成に努めてまいります。 
事業等のリスク	 3 【事業等のリスク】当社グループの事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであり、今後発生の可能性があるすべてのリスクを網羅するものではありません。　（1）事業環境に関するリスクについて①インターネット業界について当社の事業は、主としてインターネットを通じてサービスを提供しております。インターネットビジネス業界においては、近年のスマートフォンの普及等もあり、利用者の増加及び各種サービスの拡大等が図られている等、今後も同業界の市場規模は継続的に拡大していくものと考えております。一方で、同業界は技術革新のスピードが速く、新たな技術やサービスの登場に伴う市場環境の変化が激しいことから、当社においてもこれらの変化等に迅速に対応していく必要があります。当社としてはそのような変化に対応するべく、日々業界情報にアンテナを張り最新情報の収集を行うとともに、タイムリーな技術者の採用または適切な外注先の活用等に努めております。しかしながら、技術者確保の遅延等の理由によりこれら変化への対応が困難または不十分となった場合には、当社が展開する事業に影響が生じ、当社の経営成績及び財政状態に影響を及ぼす可能性があります。  ②競合について当社の事業は、全国的な加盟店ネットワークの確保が必要不可欠であり、新規参入企業が当社と同等の加盟店ネットワークを構築し、複数ジャンルに係るサービスを提供すること及び集客方法を構築することは容易ではなく、高い参入障壁を有しているものと認識しております。しかしながら、『暮らしのお困りごと』市場の拡大に伴い、新規参入企業の増加や既存競合企業との競争激化が発生した場合には、当社の経営成績及び財政状態に影響を及ぼす可能性があります。また、新規参入企業や既存競合企業が事業範囲を一部の地域やサービスに特化して展開した場合には、短期間での事業展開が可能となるため、当該地域やサービスにおいて競合関係が生じ、当社の経営成績及び財政状態に影響を及ぼす可能性があります。　（2）事業内容に関するリスクについて①サイトの集客における外部検索エンジンの影響について当社が運営するサイトへの集客は、検索サイトを経由したものが多くを占めており、検索エンジンの表示結果に影響を受けております。当社では、検索エンジンからの集客を強化すべく検索エンジン最適化(SEO対策)を継続的に実施することで、検索エンジン上での検索結果で当社の事業サイトが上位表示されるよう努めております。しかしながら今後、検索エンジン運営者における上位表示方針の変更等により、当社のSEO対策の有効性が低下し、検索結果が当社にとって優位に働かない状況が生じた場合には、サイトにおける集客効果が低下し、当社の経営成績及び財政状態に影響を及ぼす可能性があります。  ②個人情報の取扱いについて当社は、当社サイトのユーザーに関する大量の個人情報を取扱っております。当社では情報セキュリティの徹底を行い、プライバシー保護の観点からサービス対応を行う加盟店等へのユーザー情報の開示も、必要最小限にとどめ、個人情報を取扱うメインサーバーの外部からのアクセス遮断、正社員、パートタイマー、その他従業員に対する情報セキュリティ教育を実施し、各主管部内の自主点検、内部監査の実施等、コンプライアンス面における情報管理体制の充実に注力しております。しかしながら、自然災害等の発生によって係るセキュリティシステムに障害が発生した場合、または関係者による人為的な事故もしくは内外からの悪意による情報漏洩が発生した場合には、当社の情報管理に多大な支障をきたし、社会的信用の失墜による事業展開の失速、訴訟の提起による損害賠償等の発生により、当社の経営成績及び財政状態に影響を及ぼす可能性があります。また、当社のみならず、加盟店、外部委託先等における類似の事態が発生した場合も、当社に対する信用の失墜につながり、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ③法的規制について当社は、「個人情報の保護に関する法律」、「不正アクセス行為の禁止等に関する法律」、「不当景品類及び不当表示防止法」といった法規制の対象となっております。当社は、上記を含む各種法的規制等に関して、それらの法令を遵守するよう、定期的な勉強会の開催等の方法にて、社員教育を行うとともに、コンプライアンス規程並びにコンプライアンスガイドラインを制定することにより法令遵守体制を整備・強化しておりますが、今後これらの法令等の改正や当社の行う事業が規制の対象となった場合、当社の事業展開に支障をきたし、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ④知的財産に係る方針について当社は、今後展開を検討しているサービスを含めて、主要なサービスにおいては、それらの商標やロゴについて商標権の取得を目指す方針であり、当社が保有するそれらの知的財産の保護について、侵害されているおそれが生じた場合、顧問弁護士等と連携し、必要な措置を講じてまいります。当社では、商標権取得方針に則り、バーティカルメディアサイト、ポータルサイトの商標権を取得しておりますが、本書提出日現在においては、商標権の未取得あるいは未申請となっているバーティカルメディアサイトが当社運営サイトの大半を占めております。係るサイトについては、今後の売上推移や市場におけるユーザーニーズの高まり等を総合的に勘案のうえ、追加的に商標の登録を行っていく予定であります。しかしながら、当社のサービスを表す商標の多くは、一般的に使用される普通名詞の組み合わせであることから、今後第三者が類似商標の商標権取得や無断使用等を行った場合、商標権侵害として訴訟へと進展することも考えられ、係る事態が発生した場合には、当社の経営成績及び財政状態に影響を及ぼす可能性があります。また、ユーザーが第三者のサービスを当社サービスと誤認して利用し、トラブルに巻き込まれた場合には、当社への訴訟へと進展する可能性があり、係る事態が発生した場合には、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ⑤著作権侵害の排除の施策について当社が運営するサイトにおいて提供する情報及びコンテンツについては、Web事業部により第三者の著作権侵害が行われていないことを確認し、必要に応じて法務担当者によるチェックを行う体制を確立しております。さらに、外部委託先に当該情報及びコンテンツの制作を委託する場合には、外部委託先における著作権侵害を排除するための体制を確認している他、契約において第三者の著作権を侵害していないことを保証いただいております。しかしながら、当社による情報やコンテンツの提供に際して、意図せずに第三者の著作権の侵害が生じた場合には、当社に対し損害賠償責任を追及されたり、サービスの一部の提供を制限されたりすることにより、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ⑥掲載情報の正確性について当社では、当社運営サイトへの情報及びコンテンツ掲載を行う際には、コンテンツの作成者であるWeb事業部による確認を実施し、必要に応じて法務部門によるチェックを行うことで、法令違反や公序良俗に反する情報、不適切な表現、あるいは誤認を生じるおそれのある表現の排除に努めております。さらに、外部委託先に当該情報及びコンテンツの制作を委託する場合においては、信頼性のある公表データに基づいた成果物の制作及び当社への納品が行われるように、当社から外部委託先に依頼しております。制作依頼に際しては、掲載情報及びコンテンツの正確性を担保するために、外部委託先の社内管理体制の整備状況を確認のうえ、発注するよう努めております。しかしながら、掲載した情報に瑕疵があった場合、ユーザーからのクレームや損害賠償責任の請求をされる可能性があり、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ⑦加盟店の確保とサービスレベルの維持について当社の事業ネットワークに加盟している加盟店は、現場でユーザーと相対し、作業を行う重要なポジションにあり、加盟店の品質がそのまま作業の品質及びユーザーの満足度に結びついております。そのため、当社ではユーザーへの質の高いサービス提供を確保するべく、加盟店の選定にあたっては当社基準による審査・与信管理等を実施し、加盟店となる契約先を厳選しております。現在総数6,298店(2023年9月30日時点)の加盟店ネットワークを駆使し、急な加盟店の離脱が生じた場合でも、周辺地域の加盟店によるカバーができる体制を構築するとともに、新規加盟店の加入促進を図るよう努めております。しかしながら、何らかの事象により加盟店のサービス品質が低下し、紹介可能な加盟店数が不足した場合にはユーザーへのサービス提供が困難となるため、当社の経営成績及び財政状態に影響を及ぼす可能性があります。また、当社では、加盟店がサービス作業実施時に、万が一事故等を発生させた場合に備え、加盟店に対して各種保険への加入を行うよう推奨をしておりますが、加盟店が重大な事故を発生させた場合には、当社のイメージや社会的信用の失墜につながり、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ⑧売上収益の計上について『暮らしのお困りごと』事業の売上収益は、加盟店から規定のフォーマットにて、サービス提供完了の報告を受けた時点で報酬をいただく「成果報酬型」及び加盟店へマッチングしたユーザーの紹介をした時点で報酬をいただく「紹介報酬型」等があります。当社では、加盟店とユーザー間とのサービス成約状況並びにサービス施工完了状況を加盟店からの申告に基づいて確認し、成果報酬手数料の算定並びに売上収益の計上を行っておりますが、これらの報告は加盟店からの自主申告に依存しております。当社では、加盟店登録時に一定の審査基準に適合した企業等のみを加盟店として選定しており、優良な加盟店ネットワークを構築できているものと認識しておりますが、加盟店による施工金額の過少申告や施工完了済であるにも関わらず、未施工あるいは失注となった旨の虚偽申告等の発生を排除するための仕組みとして、加盟店へのユーザー紹介後における案件の成約状況並びに進捗状況を定期的に追跡し確認を行っております。紹介案件がどのような顛末となったのかを確認することで、過少申告や虚偽申告等の発生の有無を調査しております。しかしながら、加盟店が万が一施工金額の過少申告や虚偽申告等を行った場合には、当社売上収益計上機会の逸失となり、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 ⑨新規サイトの開設について当社は、今後一層多様化が進むであろうユーザーニーズに対してより高い水準で応え続けていくために、社会のニーズを的確に捉え、新規サイトの開設を検討及び実施してまいります。新規サイトの開設においては、当社において企画、実行をする必要があります。その際、成功の蓋然性を十分検討したうえで、企画・実行してまいりますが、当該企画が何らかの影響で想定以上の準備期間を要した場合やユーザーの獲得に結びつかなかった場合、想定していた相乗効果が得られなかった場合、当社の経営成績及び財政状態に影響を与える可能性があります。 ⑩業績の季節変動について当社が提供するサービスジャンルにおいて、シロアリ駆除やハチ駆除といった害虫駆除関連や、庭の伐採・剪定・草刈りといった庭整備関連等の一部のジャンル及びアンテナ修理、雨漏り、ガラス修理といった台風関連のジャンルに関しては、春季から夏季にかけてユーザーからの問い合わせ件数が増加し売上収益が増加する一方で、冬季には減少する傾向があります。このように、一部のジャンルにおいては天候や気象条件の変化に影響を受けやすいものもあり、これらの季節変動性の高いジャンルの売上収益が当社全売上収益に対して一定程度の割合を占めております。当社では、生活に関する様々なサービスジャンルを提供しており、近年では一年を通して問い合わせ需要が発生する季節変動性の低いサービスジャンルの拡充及び売上収益の増加施策に注力する等、過度な業績の季節偏重が生じないように努めております。しかしながら、季節変動性の高いジャンルの売上収益が当社全売上収益に対して一定程度の割合を占めている状況は未だ存在しているため、天候不順や異常気象等の発生により、想定どおりの問い合わせ件数を獲得できない場合には、当社の経営成績及び財政状態に影響を及ぼす可能性があります。 （3）事業の運営体制に関するリスクについて①優秀な人材の確保及び育成について当社グループが事業拡大を進めていくためには、優秀な人材の確保及び十分な育成並びに人材流出を防止するための環境整備が重要な課題であると考えております。当社グループではこれらの課題への対応として、継続的にリクルート活動を行うとともに、福利厚生を充実させるための各種施策を講じることにより、従業員の定着率向上に取組んでおります。しかしながら、必要な人材を必要な時期に十分に確保できない場合及び社内の有能な人材が流出してしまった場合には、今後の事業展開に制約を受けることとなり、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ②組織体制について当社グループは、各業務分野、内部管理において、特定の人材に過度の依存をしないよう優秀な人材の確保及び育成により経営体制を整備し、組織的な運営へ変えていくことで、全般的な経営リスクの軽減に努めるとともに、管理体制の整備・強化を図っております。しかしながら、当社グループの事業拡大に応じた十分な人材の確保及び育成ができるかは不確実であり、これらが不十分な場合は、当社グループの業務遂行及び経営成績に影響を及ぼす可能性があります。 ③システムに関するリスクについてアクセス数の突発的な増加、人的過失、災害、停電等の様々な要因により、システムダウン、データの配信不能等のシステム障害が発生する可能性があります。当社では、サーバーの分散化・定期バックアップ・稼働状況の監視等により、システムトラブルの事前防止または回避に努めております。しかしながら、大規模災害等の想定を超えるシステム障害が発生する場合には、当社の業務遂行及び経営成績に影響を及ぼす可能性があります。 （4）その他のリスクについて①新株予約権の行使による株式価値の希薄化について当社は、当社グループ役員及び従業員等に対して新株予約権(インセンティブを目的とした新株予約権(ストック・オプション)を含む)を付与しており、今後においても優秀な人材を確保することを目的としてストック・オプションの発行を継続して実施していくことを検討しております。2023年9月30日現在において、これらの新株予約権による潜在株式数は3,163,000株であり、発行済株式総数22,331,700株の14.16％に相当します。今後、これらの新株予約権が行使された場合には、当社株式価値の希薄化や需給関係に影響を及ぼす可能性があります。 ②コンプライアンスに関するリスクについて当社グループは、法令遵守と倫理に基づいた企業行動を行うため、コンプライアンス規程を策定し、当社グループの役職員が各々の業務遂行に当たり、各種法令、倫理、社会通念、行動基準、社内規程等に反することのないよう当社グループ全体への継続的教育機会を設け、周知徹底を図っております。しかしながら、これらの取組みによっても、当社グループのコンプライアンス上のリスクを完全に排除できることの保証はなく、役職員の故意または過失による不正行為や法人としての法令違反、その他の問題が認められた場合、その内容によっては、監督官庁等からの処分・命令や訴訟の提起を受ける可能性があります。係る事態が発生した場合、当社は社会的信用を失墜し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ③自然災害等についてわが国において、地震・台風等による自然災害、テロの発生、感染症の拡大及びその他の事業活動の継続に支障をきたす事象が発生した場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。また、本社等が壊滅的損害を被った場合や正社員、パートタイマー、その他従業員、加盟店の罹災状況によっては、サービスの提供が困難となり、加えて罹災設備の修復や代替のために時間と費用を要する可能性があります。 ④配当政策について当社グループは、財務体質の強化及び事業の拡大のために、内部留保の充実を図り、企業体質の強化を優先し、創業以来配当を実施しておりません。株主への利益還元につきましては、経営上の最重要課題の一つとして認識しておりますが、当社グループは成長過程にあると考えており、事業の効率化と事業拡大のための投資等に充当していくため、内部留保の充実に注力する方針であります。将来的には、財政状態、経営成績、事業計画等を勘案し、株主への利益還元策を決定していく所存でありますが、配当実施の可能性及びその時期等については現時点で未定であります。 ⑤資金調達について当社グループは、企業価値の拡大及び事業推進を図るべく、必要資金の一部を有利子負債で調達しており、将来的な資金需要に応じて今後も金融機関からの借入による資金調達を新たに行う可能性があります。2023年9月30日現在、当社グループの有利子負債の残高は96,433千円です。金利の大幅な上昇があった場合、金融情勢の変化等により計画どおり資金調達ができない場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 4 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）業績等の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①経営成績当連結会計年度における我が国の経済は、コロナ禍からの経済活動正常化が進む一方で、世界的な景気後退と地政学リスクへの懸念が一層高まりつつあります。資源・エネルギー価格が再び上昇に転じていることや為替変動リスクなどもあり、依然として先行きの不透明な状況が続いております。このような状況の下、当社グループは、『暮らしのお困りごと』事業に戦略的に経営資源を投入することで、持続的成長に向けた経営基盤の強化に取り組んでまいりました。以上の結果、当連結会計年度の経営成績につきましては、売上収益は6,228,667千円(前年同期比40.6％増)、営業利益は1,240,863千円(前年同期比209.0％増)、親会社の所有者に帰属する当期利益は1,320,751千円(前年同期比179.4％増)となりました。なお、当社グループは、『暮らしのお困りごと』事業の単一セグメントであるため、セグメントごとの記載はしておりません。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物(以下、「資金」という)の残高は、前連結会計年度末と比べて894,119千円増加し、1,851,766千円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動の結果、資金の増加額は1,475,840千円(前年度は725,245千円の増加)となりました。これは、税引前利益1,235,592千円等によるものであります。 （投資活動によるキャッシュ・フロー）投資活動の結果、資金の増加額は16,207千円(前年度は5,479千円の増加)となりました。これは、その他の金融資産の回収による収入91,255千円があった一方で、連結の範囲の変更に伴う子会社株式の取得による支出67,663千円及び有形固定資産の取得による支出10,208千円があったこと等によるものであります。 （財務活動によるキャッシュ・フロー）財務活動の結果、資金の減少額は597,928千円(前年度は1,515,464千円の減少)となりました。これは、長期借入金の返済及び社債の償還による支出621,583千円があった一方で、新株予約権の行使による収入128,100千円があったこと等によるものであります。 （2）生産、受注及び販売の状況①生産実績当社グループの主たる事業は加盟店とユーザーのマッチングサービスの提供であり、その性格上、生産実績の記載になじまないため、記載を省略しております。 ②受注実績生産実績と同様の理由により、記載しておりません。 ③販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(千円)前年同期比(％)『暮らしのお困りごと』事業6,228,667140.6合計6,228,667140.6  （3）財政状態①資産流動資産は、前連結会計年度末と比べて1,135,868千円増加し、2,842,365千円となりました。これは、現金及び現金同等物が894,119千円増加したこと等によるものであります。非流動資産は、前連結会計年度末と比べて661,450千円増加し、1,283,727千円となりました。これは、使用権資産が492,532千円増加したこと等によるものであります。この結果、当連結会計年度末における総資産は、前連結会計年度末と比べて1,797,319千円増加し、4,126,092千円となりました。　②負債流動負債は、前連結会計年度末と比べて121,793千円減少し、1,443,922千円となりました。これは、借入金及び社債が544,159千円減少し、営業債務及びその他の債務が220,399千円及びその他の流動負債が216,680千円増加したこと等によるものであります。非流動負債は、前連結会計年度末と比べて400,265千円増加し、493,454千円となりました。これは、リース負債が434,516千円増加したこと等によるものであります。この結果、当連結会計年度末における負債合計は、前連結会計年度末と比べて278,471千円増加し、1,937,376千円となりました。　③資本当連結会計年度末における資本は、前連結会計年度末と比べて1,518,847千円増加し、2,188,716千円となりました。これは、親会社の所有者に帰属する当期利益を1,320,751千円計上したこと等によるものであります。なお減資及び欠損補填を行った結果、資本金が1,300,211千円減少し、利益剰余金が1,300,211千円増加しておりますが、資本の額に変動はありません。 （4）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。　①重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この財務諸表の作成に当たり経営者の判断に基づく会計方針の選択・適用、資産・負債及び収益・費用の報告金額及び開示に影響を与える見積りが必要となります。これらの見積りについては、過去の実績等を勘案し合理的に判断しておりますが、実際の結果は見積りによる不確実性のため、これらの見積りとは異なる場合があります。詳細につきましては、「第5 経理の状況 1 連結財務諸表等 (1) 連結財務諸表 連結財務諸表注記 4.重要な会計上の見積り及び見積りを伴う判断」に記載しております。 ②経営成績に重要な影響を与える要因について「第2 事業の状況 3 事業等のリスク」に記載のとおりであります。　③経営者の問題意識と今後の方針について「第2 事業の状況 1 経営方針、経営環境及び対処すべき課題等」に記載のとおりであります。　④資本の財源及び資金の流動性に係る情報当連結会計年度のキャッシュ・フローの概況については、「(1)業績等の概要 ②キャッシュ・フローの状況」をご参照下さい。当社グループの資金需要のうち主なものは、通常の運転資金のほか、サイトの再構築、UIの強化、コンテンツの拡充等、WEB関連のシステム、ソフトウエアであります。運転資金については、原則として自己資金の活用等により調達し、投資資金については、自己資金の活用に加えて金融機関からの借入金等により調達しています。資金調達に際しては、多様な調達手段から時機に応じて最適な手段を選択することで、安定的な財源の確保と資本コストの最適化を図っております。 
経営上の重要な契約等	5 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	6 【研究開発活動】該当事項はありません。 
設備投資等の概要	1【設備投資等の概要】当連結会計年度中において実施いたしました設備投資の総額は11,254千円であります。主な設備投資としましては、火葬設備の取得及び本社オフィスのレイアウト変更によるものであります。 
主要な設備の状況	2【主要な設備の状況】当社グループは、『暮らしのお困りごと』事業の単一セグメントであるため、セグメントの名称の記載を省略しております。当社グループにおける主要な設備は、以下のとおりであります。(1)提出会社  2023年9月30日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物附属設備工具、器具及び備品車両ソフトウエア使用権資産合計本社(愛知県名古屋市)本社事務所5,69114,0484,253103,984568,193696,171157  (2)子会社  2023年9月30日現在 会社名事業所名(所在地) 設備の内容帳簿価額(千円)従業員数(名)建物附属設備工具、器具及び備品車両使用権資産合計藤澤不動産株式会社事業会社(三重県四日市市)店舗設備等635331,4789,34411,42011 （注）1．現在休止中の主要な設備はありません。2．IFRSに基づく金額を記載しております。また、上記金額は千円未満を切り捨てて記載しております。3．帳簿価額には建設仮勘定は含まれておりません。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式60,000,000計60,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2023年9月30日)提出日現在発行数(株)(2023年12月22日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式22,331,70022,643,900東京証券取引所(グロース市場)完全議決権株式であり、株主としての権利内容に何ら限定のない当社における標準となる株式であります。単元株式数は100株となっております。計22,331,70022,643,900―― （注）提出日現在の発行数には、2023年12月1日から、この有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
